empl_ttl_lc2vs0_iate,earnx1
6.163441855289333,994.6296221045262
6.878800175333169,1300.4341348500961
9.149766558368407,0.0
10.266228597454887,492.3538817265027
6.951079501388164,2596.67381526939
9.276540923628799,1743.3766496691196
7.587936880337879,1039.4234270616687
7.8239298758118245,1419.020133168046
9.05462691847279,308.4632670927226
8.463603806471887,2554.7601949945533
12.238035735549097,2765.2373708602654
8.440010064652737,1786.5038800825016
8.050065177574316,4123.048044576214
8.2896217224377,1395.1766837062169
6.291101268481792,420.0107521787132
6.92899149797147,4376.964995151424
8.426213814631765,1184.945230744679
11.46385489592294,3715.7380208798586
9.178250708932286,378.0834741638525
11.518279579254521,3108.316098318286
10.466459886200404,769.9988660048341
7.694643474159699,910.239285757953
11.21283396314876,2629.4232436294387
7.9991331377692205,2238.7570409712052
7.8891407861503735,709.4347828549727
6.6931878857196985,873.995710204487
10.93660616540008,1690.0940197030131
9.782235246124374,1226.2186615134185
7.931684855077413,652.8030681832854
11.84180630648341,2937.58194917987
7.086924827785264,2933.2900913523317
7.865561097345541,1989.3244952047917
6.868759102058374,1307.7446573057587
8.499836797783319,646.2121959290417
7.395286182766324,0.0
11.28378208432106,3511.8582761996868
7.675038135836944,1569.1363630581277
9.617147448808797,3450.7952958329715
10.976510798370676,2248.629193036797
7.923018652954744,1490.2089667020414
7.061783179782433,406.920043469496
6.939410332171203,2034.7310956304932
8.118218280697032,1410.0891997538715
8.189016549476088,3750.5435069296996
9.69768990961851,2230.4758566951286
7.346375147974815,3511.577444488947
9.90441106339564,1023.6929418040424
6.405912153003442,2252.5949929505014
8.294342172997709,267.7472318830555
8.287528001714033,920.309880102695
7.663514534262633,509.41359623887024
10.500518999022152,905.626167649221
9.221198663496091,1239.6646884008817
8.219600881683478,3896.952074690589
10.702213873666865,3020.9048532883157
6.478314231639317,1770.433009746093
12.431458174677608,4439.016976393531
7.1795271862451004,1106.9566236985715
8.063379017997919,2143.1652462243183
8.28712537876436,0.0
9.580632096524058,377.3089922005976
8.600102786138653,216.7868816428233
6.055977332407222,3644.500333135782
8.28179377650188,2185.9098637779325
9.460201935379366,1193.643901914762
7.730822168213375,3724.4087790946874
8.904470076277926,730.1109358289319
7.605012115365937,1590.5991722408305
7.900141785019246,1532.5232360976688
7.384268257787621,1216.9844187595627
9.293774331134758,859.0392251769102
11.60051210735136,3142.994292176163
7.30676886572005,3797.5893637938043
9.050585209552782,1555.2976861453074
8.707314336405636,1547.748552673466
8.723857045341706,882.5059022403984
8.174621595361153,1829.0698868061627
10.024150581837524,402.43950306456145
9.976441157733113,317.9757201062457
12.946431242840182,3865.406348016244
8.803543464068701,2894.03642180361
8.319533050854536,845.923201710562
5.36276071674245,1650.205873539704
8.029235731669095,1825.4446931141981
7.751171251940067,1626.0212949641452
8.082566372138862,1208.7697053764982
7.633294555314956,566.9900906170922
12.101343456275874,4682.290441887248
8.96856112163362,240.7149933096506
8.187085734408871,664.2237846495149
10.368634827191713,2867.53144755519
9.907694107861598,442.8385125205293
7.829818379922157,2807.971395043837
7.031629432286003,1256.3626574195055
8.68829868347227,741.724720768645
11.74122960068575,3584.26512505135
7.161526849282808,3010.611175433708
10.105068916502445,2587.518122154427
8.046446463066893,687.2798371207239
7.06301375449098,3325.3846116490586
9.39175110175957,3885.5165319657294
8.617240414283625,3118.5094691884606
9.444249928645432,0.0
5.733976039991673,1610.7965528499467
8.805817272542962,264.3620012173714
8.687291336810182,4390.757956561702
10.207439762842522,3380.3116101393994
7.96909290519577,1470.816911242664
9.25816572054531,987.8505609529896
11.994097740541992,4423.153950565993
9.126744962282533,453.1240323812552
9.404951933815681,1603.3845352473768
9.335318912040423,812.25284176691
11.483905928017865,2338.380544304794
10.331424060353719,3702.113668595031
6.774085844064124,1845.613788518637
7.317276267842874,2278.5928093437556
6.68430849436116,1116.7100898874148
7.777594439037373,1976.718486798094
6.835548445482379,2231.6965290476446
7.558626056300699,0.0
7.8758327450024135,3866.8370323292775
12.57661725204813,2786.9547836456713
10.480233349783763,2737.726228122845
9.559881136947284,1210.3887612929552
6.670784701326481,2935.0728491090777
11.854104392890793,5098.50802474683
6.509676390157287,1852.009870391848
8.468316087372282,2403.482914224001
7.6445517608099385,2912.1876937018733
8.145465570941312,349.9102956762794
10.969210738165032,1451.6389287363331
6.88733926541412,2968.241775512749
6.222550558711289,848.9642863203137
7.228755582265736,1481.5593096410134
8.074870063426724,2287.6647925387065
8.651669467089821,3631.9355356134656
10.97640134885825,3782.4596800225363
10.19560399886941,6362.737570356154
8.443560217223135,762.1782834752955
9.614483983623616,2483.636468948697
9.244002839130896,323.10971172688
12.247632705807877,3501.0444075125847
8.080701080809916,2899.807413048714
7.773952844846948,2808.9262860911217
8.49252026343187,1670.6519623891286
