empl_chge_lc1vs0_iate,reg_al
0.19348226718683503,10.050615537983502
-0.6561314834979083,13.741563324684204
-0.84494281868543,8.825482962327687
0.945692841418351,10.959246550795884
-1.0064907230465774,14.804185875909267
0.5348488850662148,6.677699816615499
-0.17750663801513133,7.51243705615898
-0.5012945001812743,7.51243705615898
0.5140829216959502,8.466574711031729
0.28396070907677595,8.489792942049156
1.3832264855414242,6.2022476666536495
-0.8769711535691751,5.715020948158258
-0.20315471068873964,8.489792942049156
-0.30900037196505603,14.40186392129919
-0.6885925620519506,16.55187586437651
-1.2742951940684368,15.642798481867777
-0.013785470693807866,5.783144560228929
0.7669310625337044,13.57303201294301
0.6112494780097184,14.49019113834319
0.6735771192693415,5.86067097313722
1.0389574174377803,14.40186392129919
-0.13201401606238844,6.8852325544836805
1.759654190162267,11.03190922138772
-1.1551552381266537,6.129921717099373
-1.2779368405702924,17.826556324068328
-1.2282012228479373,10.050615537983502
1.1030083464080185,5.783144560228929
2.2366299789057447,10.812397531915511
-0.19474240830381317,15.4126894841696
0.7004783076462677,7.51243705615898
-0.5795729727442487,14.49019113834319
-0.7740850018451025,13.741563324684204
0.2556931532509614,19.45958127571632
-0.7456553522870846,11.031587821201295
-0.37347974753997915,6.824294917274682
0.7769388974168199,12.627328492201132
-0.7652187664344375,15.9029059034019
-0.07621465039704661,9.636531068070866
1.5318977829809315,10.603827650086728
-0.4464310376354319,12.316557609793488
-0.5853448782456725,10.08192028414992
-1.28401740963856,14.36506945499525
-0.21566380838760535,13.57303201294301
-0.4340267573781114,14.36506945499525
-0.31346775306921404,6.2022476666536495
-0.44239693323754126,10.050615537983502
-0.20932286758749127,19.07062212473508
-0.6587384725625713,11.296729393764217
-0.07349412323191945,12.546763015475303
-0.9997574944937051,12.627328492201132
-0.254379047303225,13.589459515373113
0.2857753351560003,15.077459475794244
0.9832261792628562,16.065847450474042
-0.8006883604148183,18.46806689735796
1.646412659587566,5.6673130249313965
0.020150261832001526,5.6673130249313965
1.322590485712704,6.240418498934321
-0.16830086380884582,5.86067097313722
-0.5839209503821947,15.642798481867777
-0.8265403245508942,6.129921717099373
1.7509948299627835,13.741563324684204
0.16046801893791363,7.246800499530508
-1.187653762339714,8.489792942049156
-0.24389060410859928,5.985391787419051
1.1272153546722774,14.18646213821365
-0.02258445740998727,7.398732050700365
1.2120198316363247,16.415188823968002
0.3463006888629179,12.627328492201132
-0.11837925775810193,5.6673130249313965
-0.5247772229501366,13.57303201294301
2.079864172086026,12.312436218058837
0.39544014428129354,16.415188823968002
-0.4196759849535544,11.363400659039383
1.1524337334662893,5.783144560228929
-1.1521166745290445,12.406693156896807
-0.9634167948022159,19.07062212473508
-0.5453422981201134,15.642798481867777
0.6666494513194443,14.36506945499525
0.5096580440423704,16.415188823968002
1.4517159452015946,10.08192028414992
-0.7428061191956841,14.40186392129919
-0.9324086589977639,8.825482962327687
-0.0708192196109973,6.521730139178338
-1.1342814806760286,11.197745334899928
-0.24015640346631162,16.542434628723377
-0.4281509720397187,10.546473606513493
-0.017549189285268996,10.57627785457591
0.08314187591059807,5.243736010598901
1.9700375599991249,9.69595074516882
-0.26604671348066145,13.589459515373113
1.4431274486522965,6.114248988758748
1.0253038315072935,6.37366175417484
-0.9335430663136792,18.70707624051383
-0.3383814866922218,15.9029059034019
-0.6863659672846407,5.715020948158258
1.4563309729326495,10.57627785457591
-0.5012921884964866,6.114248988758748
1.2244150014060864,17.826556324068328
0.10325358397794482,7.1204666083712365
0.167782965639094,11.031587821201295
-0.06522088831465278,6.677699816615499
-0.7387763401160594,15.9029059034019
0.39889371790338285,17.664156296958605
-0.22620092924556698,13.741563324684204
0.27973286551168286,5.243736010598901
-0.6813837673007856,5.33547044819989
1.042715275942969,8.825482962327687
-0.6102665915996517,18.70707624051383
1.6547640212993209,13.741563324684204
0.06710447210823561,12.312436218058837
1.261506079449823,16.542434628723377
-0.12452002668364232,14.804185875909267
1.1981694137222523,18.46806689735796
1.6480667532783304,12.316557609793488
0.4723977096511649,12.406693156896807
0.5764040837909852,10.57627785457591
0.020034179529311358,5.6673130249313965
-0.9016373642386782,11.177735452316972
-0.15112230893682,6.824294917274682
-1.1126734393718425,17.664156296958605
-0.8117893988746361,17.826556324068328
-0.12859496040714946,15.9029059034019
1.1457490981889908,8.489792942049156
1.63680142012793,5.985391787419051
1.8363203343579357,12.546763015475303
-0.19694942423269074,14.49019113834319
0.43030078084021356,5.6673130249313965
-0.7990705614977177,19.07062212473508
-0.5148589590097756,15.9029059034019
-0.11736448261705099,13.611439749187744
0.31612780724826584,5.240228676999984
