empl_chge_lc1vs0_iate,earnx2
0.19348226718683503,0.0
-0.6561314834979083,0.0
-0.84494281868543,0.0
0.945692841418351,0.0
-1.0064907230465774,0.0
0.5348488850662148,0.0
-0.17750663801513133,0.0
-0.5012945001812743,540.5292221533524
0.5140829216959502,0.0
0.28396070907677595,0.0
1.3832264855414242,0.0
-0.8769711535691751,0.0
-0.20315471068873964,1228.7335340854088
-0.30900037196505603,0.0
-0.6885925620519506,0.0
-1.2742951940684368,0.0
-0.013785470693807866,0.0
0.7669310625337044,0.0
0.6112494780097184,965.8503379932461
0.6735771192693415,1502.7000496557
1.0389574174377803,743.4988660048341
-0.13201401606238844,0.0
1.759654190162267,1567.4865435882898
-1.1551552381266537,0.0
-1.2779368405702924,731.6847828549727
-1.2282012228479373,0.0
1.1030083464080185,0.0
2.2366299789057447,0.0
-0.19474240830381317,0.0
0.7004783076462677,702.8414013080481
-0.5795729727442487,0.0
-0.7740850018451025,0.0
0.2556931532509614,1337.9946573057587
-0.7456553522870846,0.0
-0.37347974753997915,0.0
0.7769388974168199,1054.856986464721
-0.7652187664344375,0.0
-0.07621465039704661,0.0
1.5318977829809315,0.0
-0.4464310376354319,0.0
-0.5853448782456725,0.0
-1.28401740963856,1710.275913025411
-0.21566380838760535,0.0
-0.4340267573781114,1188.2006749697766
-0.31346775306921404,941.0107736229702
-0.44239693323754126,0.0
-0.20932286758749127,955.4429418040424
-0.6587384725625713,0.0
-0.07349412323191945,0.0
-0.9997574944937051,881.809880102695
-0.254379047303225,0.0
0.2857753351560003,0.0
0.9832261792628562,0.0
-0.8006883604148183,1129.902604299713
1.646412659587566,870.2730383209896
0.020150261832001526,0.0
1.322590485712704,0.0
-0.16830086380884582,1131.9066236985716
-0.5839209503821947,0.0
-0.8265403245508942,0.0
1.7509948299627835,1590.0336091143665
0.16046801893791363,0.0
-1.187653762339714,0.0
-0.24389060410859928,0.0
1.1272153546722774,0.0
-0.02258445740998727,1079.2784244259665
1.2120198316363247,0.0
0.3463006888629179,0.0
-0.11837925775810193,0.0
-0.5247772229501366,0.0
2.079864172086026,0.0
0.39544014428129354,0.0
-0.4196759849535544,699.3713044043346
1.1524337334662893,0.0
-1.1521166745290445,0.0
-0.9634167948022159,806.2559022403984
-0.5453422981201134,0.0
0.6666494513194443,0.0
0.5096580440423704,0.0
1.4517159452015946,1725.9521238724642
-0.7428061191956841,890.8636534716501
-0.9324086589977639,853.423201710562
-0.0708192196109973,0.0
-1.1342814806760286,0.0
-0.24015640346631162,0.0
-0.4281509720397187,0.0
-0.017549189285268996,0.0
0.08314187591059807,0.0
1.9700375599991249,0.0
-0.26604671348066145,0.0
1.4431274486522965,518.4271933300842
1.0253038315072935,0.0
-0.9335430663136792,663.1543926878377
-0.3383814866922218,0.0
-0.6863659672846407,0.0
1.4563309729326495,2196.159451190892
-0.5012921884964866,0.0
1.2244150014060864,0.0
0.10325358397794482,311.2415988003016
0.167782965639094,1942.8596076604335
-0.06522088831465278,1181.1751560047758
-0.7387763401160594,0.0
0.39889371790338285,0.0
-0.22620092924556698,0.0
0.27973286551168286,0.0
-0.6813837673007856,1339.908367683414
1.042715275942969,0.0
-0.6102665915996517,0.0
1.6547640212993209,0.0
0.06710447210823561,1311.9220553104692
1.261506079449823,444.8740323812552
-0.12452002668364232,0.0
1.1981694137222523,299.6053507362125
1.6480667532783304,0.0
0.4723977096511649,2118.5710349919664
0.5764040837909852,609.0351908202622
0.020034179529311358,561.008285187817
-0.9016373642386782,0.0
-0.15112230893682,504.2597188884076
-1.1126734393718425,0.0
-0.8117893988746361,0.0
-0.12859496040714946,0.0
1.1457490981889908,0.0
1.63680142012793,861.9848112305598
1.8363203343579357,0.0
-0.19694942423269074,1698.4077882800043
0.43030078084021356,0.0
-0.7990705614977177,0.0
-0.5148589590097756,721.524386536471
-0.11736448261705099,859.8088860190923
0.31612780724826584,332.4102956762794
1.0323661874412438,0.0
-0.30143405623396685,0.0
-0.07583006583612778,0.0
-0.4020993588794355,0.0
-0.4956229535645935,0.0
-0.24584878810364721,0.0
1.1443442737082392,1154.3587908605257
-0.5792170374671181,0.0
1.1185622456268927,0.0
-0.37968106589607786,0.0
-0.20596170594076893,0.0
0.8458362451584277,0.0
-0.06852917512813511,881.927705688603
-0.4794923788640046,0.0
-0.4139784740465601,2689.1307379420623
1.2846120180458254,0.0
2.213154106676043,0.0
1.1691090957142825,0.0
-0.059416253187400625,986.3818207133024
0.6866369254480924,1996.1352707668302
1.8550118144210082,0.0
0.4086139545449891,0.0
-0.3265132929023289,2294.667515159643
1.2655477209888675,0.0
-0.41708982225665525,0.0
-0.3694795696032014,0.0
-0.6112833783025833,0.0
0.6713983887754189,380.2336114847665
-0.3557326605351567,0.0
-1.0548318988013126,1611.6593270153612
-0.3382453586252589,0.0
0.17362599073451823,0.0
0.2627595589949704,0.0
-0.17525815291986152,564.4668643344776
-0.8351048940856525,0.0
0.053919042064154765,0.0
1.188040281935225,0.0
-0.5899738269541508,1686.7967543562195
-0.3300977369326793,0.0
-1.1611768272210239,1678.7776393547206
0.13485727190327318,1034.3537427297526
-0.9908396711873769,3766.7191105159764
-0.22362743265405316,0.0
-0.49971106677545185,0.0
-0.07640406077893286,0.0
1.2980150783484128,0.0
-0.6749952017873703,0.0
0.9948274358378627,0.0
-0.6325029125316368,688.8488494225033
-0.3421230745870592,0.0
1.1635353610171466,890.8794574994383
-0.5598374283989749,0.0
0.12001373485580047,0.0
-0.028461016288629515,0.0
0.24144532783802145,0.0
-0.47641380344042217,0.0
-0.2962262381678943,2109.7299584745024
-1.0857090509042953,0.0
0.7483645888171206,0.0
0.13624918887458604,0.0
-0.38010474440721476,1871.7443480847087
0.3283197378268938,0.0
0.5475278677026801,0.0
-0.5154480268395065,1667.9300071817222
-1.0192832953317996,0.0
1.6089312321865774,450.9625765324758
0.022552726959217284,0.0
-1.0852608718381964,0.0
0.16592349465410455,270.17596490335
1.2119411297043705,0.0
-0.5385320199559834,0.0
1.6021858597899237,0.0
0.5871079785662138,299.1459826495919
0.9317316718556532,0.0
1.8214598340820336,1039.333107255059
1.2201890103358917,0.0
1.1754158694816734,0.0
-0.5755908405703942,0.0
2.28557735885733,0.0
1.1243515345897643,0.0
1.2939298727902735,0.0
1.2334627501471103,0.0
-0.2507840242565751,630.827006917535
-1.3095010983001845,0.0
-0.4970212227043061,1072.93208637974
-0.469945711954763,1853.6994765604766
-0.6232534837189898,0.0
-1.2283022747321612,919.9576490673018
-0.3314777714201562,0.0
-0.24586107706160748,0.0
-0.5048948388995059,0.0
-0.310789094181207,0.0
1.7778707271191847,1197.1684393941343
-0.23232199540153217,0.0
1.6873808069270135,0.0
2.351548843310189,564.5306313240284
2.029339612565404,0.0
-0.47866682773781416,1605.0280404738737
-0.342689354686431,1065.4622500552975
0.5831588589156157,930.313636965405
0.2498735218532288,989.448420671538
-0.7162638637473553,0.0
-0.21016075844182774,2395.796622152421
0.12988083641383985,0.0
-1.2058568308887472,2633.6063210511697
-1.0923251611922,699.0685334540223
-0.8759514353355213,0.0
1.0131837910513348,1705.2582123461875
0.16256143147032298,0.0
0.14775629262065218,0.0
-0.38765098287685174,1132.9039613223463
-0.556412453844022,2640.2721960852095
-0.7211557068409242,0.0
-0.5925363722011875,0.0
0.28342038752115845,0.0
1.2343906739454145,0.0
-0.8132922276638016,0.0
1.8467921621771064,0.0
-0.6490389249928259,0.0
0.4311525907064374,538.6953569978818
0.16578174774497645,0.0
-0.8586578371627345,1451.6083540411623
-1.089939317536575,0.0
0.09620464249901778,633.9318655038511
-0.13422869342558696,0.0
0.6172462396027238,0.0
-0.21290585497616804,0.0
0.23822129478338994,3003.620893822808
0.7483163355495199,656.5404183941457
1.1626680439687598,1266.0853273362427
0.05221097427824628,1801.4722207871707
0.7954536717207568,744.1086245818839
-0.2326397716849321,0.0
-0.12671976412367414,735.9705037806676
-0.057425568383002557,0.0
-0.48739399339919454,978.1741140227848
-0.7791062707617453,394.52324898737396
0.14640645417702053,256.5804258287065
0.5279851760867604,1301.0831671302458
-0.38640381494758347,850.2231842540162
-0.4121249710024224,0.0
-0.7496808647653933,0.0
