empl_chge_lc2vs0_iate,sect_al
-1.7604017152773368,14.343044403525958
-1.487061793881637,10.11396574670279
-1.315100976504008,14.806371994198072
-2.176721304054731,17.21851297954508
-2.3541551141476065,17.748795909726056
-1.8374290723290063,12.947610076035316
-1.3276992324464099,10.967254372458076
-1.935837810233064,11.332843106445836
-1.308546189569201,16.736537792248306
-1.670104198419995,5.6584357211377405
-1.8172095337994303,17.350311941734546
-1.4048415956334352,11.065702270602252
-1.2985644387148743,16.363589823842794
-1.1254947783305786,14.09629550130206
-1.4016071805600592,8.445805723103849
-1.6849309972104758,5.489593115303767
-2.0461293994498075,17.032084035406463
-2.3223642530685984,13.17494122317058
-2.2864147775630648,9.877397355686192
-1.3198082534957796,16.06961579133698
-2.175512309804013,15.662722613265828
-1.6855350235815485,10.773556756960811
-1.1687730093280762,6.06622465788692
-1.600917712233831,11.502621173759897
-0.6740999873372097,6.763750290345465
-2.1224108430406323,13.716173697500553
-1.5950626409736577,7.696237899765242
-1.8491707399835717,16.945306310445183
-1.8032842748106002,7.555962881208051
-1.9606396147999061,16.344912550145345
-2.3470247542158513,7.741622192503377
-1.0562025527246706,10.73691061703012
-1.80833998821999,5.010114345938318
-2.0549045387552587,16.152000350189763
-2.2058895231927407,5.788602360127483
-1.4816375984912267,11.942732374323782
-1.8567057105570743,14.218865333470236
-1.6426403709889308,17.915057173864337
-1.0296501922432753,16.36756479650461
-1.7174990119601203,11.831672404627476
-1.4757238249945743,6.474082177705779
-2.095927679456805,12.561778864303674
-0.9356814736135391,14.251321201074845
-2.0859558595460315,5.373978429080278
-1.559803850116122,17.510695096853375
-1.6696151270953825,6.396622806480626
-0.9856310988224151,7.048540871341307
-0.9148640448776186,12.026985779360006
-1.1547727778743195,9.421703060613224
-2.29965041896707,9.100467536030864
-1.5040194723715539,14.897278045222125
-1.7240616956269588,11.194045291398933
-2.2090395462215318,14.525992674310316
-1.0375135572217302,15.813934721866616
-2.0434889759863815,17.07670316746558
-2.026511726216121,13.471244280705209
-2.118068596382268,8.060664661910206
-1.6673339420335545,5.339359847951713
-1.7566818500547565,16.841691529791873
-2.4311432188337587,14.022783303546651
-1.497231338810331,7.578670215628225
-1.8870456467195205,9.896728602787976
-1.898541245674249,7.145547408151055
-1.3664745446854516,8.961442378326982
-2.180695770249561,16.697692934326405
-1.4420543363720482,8.091688267970401
-2.044941096883483,10.633584226175191
-0.9710975424192096,17.54340829103388
-1.7300564215420606,15.617852219472656
-2.399414601819295,15.414910377114582
-1.6481971918517442,13.699424181237502
-2.1711502292712517,6.555858440371539
-1.3851007125475934,9.422671453174614
-1.4293665704069922,13.28679301270122
-1.9368628890618593,16.42250076398973
-2.258396529302789,12.541848691127246
-1.6215575419848698,17.594870846304246
-1.792991439224768,12.546081237284463
-1.133944704924943,7.718565989157494
-1.404653641085209,5.637687874261407
-1.6888101892215868,9.157069695401733
-1.6147213260125803,5.161251837639126
-2.197626932236674,7.956321531961459
-1.9274823540044317,9.47284411534682
-2.4848864318212844,17.878563849234297
-1.0681081596743378,6.976062395348452
-1.7626438393296842,9.039685806310224
-1.8523698177961272,15.223307679321367
-1.7575616629497055,5.180108742361491
-1.051978477876285,14.630166105707383
-1.152170137851724,12.36030108665084
-1.7720407785398127,17.927202814208496
-1.5384216543876306,10.98033438811801
-1.2878816073757784,13.403296571682032
-2.2452916738281172,14.85152761769627
-1.3416465925525896,5.451634883020842
-1.7992142791571561,6.149940560275384
-2.208180835016699,13.067007641785136
-1.407681047650857,9.358508651784092
-2.4388342042703686,9.160169538803888
-1.328526163097933,13.834422612962
-1.337915096391378,15.372730716760142
-1.0421314650148399,12.218630172098443
-1.983178207823149,10.94220904422565
-1.41421386150893,8.226530589068279
-1.578513004844013,17.468622792977598
-1.8300238514574232,13.846735189913836
-1.576738185127006,16.997530518117248
-1.9691144953897095,11.637797775880315
-1.2899237658416867,14.870038527696096
-1.317590999692997,14.830628096652887
-1.566959766438813,8.723376246242276
-0.9455299875648704,17.429135364471435
-1.9853835410787348,17.966675674966297
-1.5995684347921832,14.533397948133183
-1.504506868351506,15.296933153471276
-1.9383322910159941,9.500238610101864
-1.8140648899219287,8.200087658623433
-1.3723136365978523,8.170719399495722
-1.125681043080124,13.686576198423651
-2.5072364626251837,11.256496789010075
-1.8141304412089756,9.57240719705134
-2.2155698304198475,7.551785045641114
-1.1313372780952025,10.776449519143087
-1.8219459360657928,17.79060618353654
-0.8743084641580783,16.151044723936185
-1.1097844588850756,15.654436966234377
-1.4049834785478785,10.390721058890044
-2.1357445523958107,14.152519639609974
-1.9143059469238488,8.205249305206635
-2.2520888305132387,11.42590297068265
-2.0582896000044637,8.687094016639175
-1.5452550610407552,8.451453551115325
-2.084339649262578,13.97529368677419
-1.953716148638056,10.543974000371898
-1.7208700033337587,14.991314484472229
-1.5948379445221654,7.172292348755044
-1.823322310846123,5.185394298153119
-1.48969323829673,12.827225013105105
-1.5593816334911095,12.629912878769147
-0.8222725955311995,15.113640926373826
-1.5373266942557104,13.359994447333298
-1.8117932607767862,11.054424113593807
-2.1769113696148743,14.55555391815915
-2.0035157558624452,8.47744034074803
-1.956279375506804,6.836043756196453
-0.8870303872140639,6.772651648050604
-1.7182698368269436,8.816122593101671
-0.7417703967477062,15.293808094184095
-0.8848271808591212,13.30314510960437
-2.1681964287747286,5.763542604401958
-2.061211155075579,16.80724845645929
-1.9180653723408838,8.281118372446537
-1.3230586348255433,13.311851843894017
-1.0818061223938433,15.435445527016096
-1.2448635574441114,5.588268133387113
-1.461898997913041,7.9058309963719
-2.236557954301725,17.562725291422108
-0.8461102562889479,15.036158750857265
-1.625992571699166,14.588157699064825
-1.2498901563567077,7.698282682482858
-1.0543377224028578,14.325833437319966
-1.5540798343881348,5.3475868212048825
-1.8751731572747596,5.020126879723268
-1.5076750282245464,7.472512069943583
-1.7493270150015245,9.46852716186545
-1.798203512319212,9.307648379122936
-2.1485629296296356,10.299295303597988
-1.9517551419163701,8.255102871000311
-1.6803437254927505,12.729262797918818
-1.271962102661564,7.946262159511638
-1.801455733815789,13.037616088987493
-1.9677872063483273,9.240625105168888
-1.8286689873193023,15.745123453057776
-1.6616829963679711,17.373906404588496
-1.5381961268118574,8.89643972015821
-1.7702299834849917,11.73191880873608
-1.257721743424815,13.39304106703513
-1.693611108975392,8.716025603569289
-1.7311972017513015,9.838570453480736
-2.2854163860647634,14.642483193440848
-1.3087740736836317,10.1372055509543
-2.288401507186695,8.588524143492592
-0.6319547708096833,10.375420853736674
-1.5821847443847392,13.054038444734532
-1.5997430319143224,7.326969524419636
-1.1661948977896084,5.902002071191648
-1.4768508195566437,14.504591035567383
-1.9606640214322026,16.56387543737347
-1.7771561772958875,12.608750223399904
-1.8092187072542476,8.291574946516953
-1.2504815588118883,11.733188628204193
-1.7305969769768703,5.969837126146828
-2.2351223988511206,15.234334539705838
-1.3997971464737131,13.009315238846746
-1.2111266801726537,15.771986986528914
-1.6142966456769798,8.53800087921903
-1.7972229473999266,10.251356970912902
-2.0846321582605016,13.461301843135027
-2.0571582672235316,15.492415940327826
-1.1214362760649677,12.238240620998248
-2.2436502127809783,16.548862310988895
-1.3284460590015548,9.880223049518737
-1.5262894941172158,13.790852536896132
-2.097583526483132,13.137943452290283
-1.5272157607440418,13.592070259338731
-0.48742176204449367,13.544290489902377
-1.6645889429825194,14.955787905470103
-2.100027234137924,5.37755488515449
-1.8378651213605859,10.085078468696796
-1.9392205420336088,9.22416504574569
-2.619765730615466,16.763853776314466
-1.178160750264434,16.41352546341996
-2.281078477939255,5.780240251413903
-1.8046709346153145,17.67048729535145
-1.2581767351019553,6.158626247607738
-1.317675521875963,8.705983213943258
-1.8589494748997428,14.534189724135228
-1.6614577025112698,12.085963253993553
-2.18268580730243,10.549265479377608
-2.0140806393532174,9.440513192368789
-1.9199304611560661,5.572498635713767
-1.1702365136004442,14.487466396793948
-2.1371421129021053,14.15806066200794
-2.019364000136243,17.425325068240134
-1.5549541820003687,17.233272245330504
-2.0534931625457755,5.954327678603788
-1.3078696362334254,7.287844295385756
-1.5787799485070357,16.15776726208829
-1.7849112011029604,7.012754157311551
-2.0288082808132835,8.40373759614863
-1.3386642415910792,13.904343125777334
-1.2163452421136833,11.627310645290365
-1.110631798307559,14.422633320055278
-2.2153102072075983,13.291141998380484
-2.335222558878168,17.716579191970265
-0.9698231923753136,9.389013799515729
-1.9719294928527256,8.699029568014282
-2.097880931736635,16.809950741729974
-1.4982849449382694,9.237192746214106
-1.6196513830723125,15.574496737817553
-1.7255416608025438,10.883252322617029
-1.4418657511342416,15.560954980255204
-1.625156795332189,15.402359108837764
-1.7224114157409676,8.981068873749724
-1.7026039238917328,8.299738964264687
-1.588253838844246,12.17963375758768
-1.7049518668052899,7.95366628888021
-1.2369931330635486,12.699868364747129
-1.812926286177524,12.340464927413034
-1.9544865624433572,8.734655582495309
-2.0506779387437475,9.80569046193569
-2.2456994165136166,6.72718584487496
-1.7298993637050004,13.917608405186302
-1.141960416190214,10.875405396848835
-2.169006477124101,14.34066095218054
-1.6104922638923613,15.533336509531487
-1.2914673334336686,13.943632387612316
-2.1688632315166534,7.896930253022614
-1.944114102833927,8.442215937754664
-1.8155238502012179,10.375731282542231
-1.3965757013329723,9.07894608077523
-1.5512448105431091,7.866379443453667
-1.6497447422028955,17.302752829186026
-2.3017282981386793,16.07872247791775
-1.916904434220311,13.739328074068322
-1.1660010783104724,11.406318710688868
-1.3918848843054326,16.72042946678758
-1.6172643429286873,9.971823648145332
-1.8788814295049432,9.756176049395505
-1.7107181971844871,16.035542316971345
-1.556522903647536,10.808743680928805
-1.429410371864238,14.57700167623021
-1.8185955989993134,5.5722196918310685
-2.1073803171367826,6.892677825259986
-1.3260045235398332,11.868232010564686
-1.827342756402849,16.8847073068477
-1.6907272518918937,5.559087892522264
-1.0430286163754792,6.062642865672176
-2.105849601779431,17.109967601331633
-2.3110433127198267,12.682868409997138
-2.3382832969402303,15.425812393780742
-2.0788296610880757,11.225873200720788
-1.8860487184886048,14.269154368915803
-1.9481187812593415,8.654778568618694
-1.4450756383525478,5.546961584946806
-1.873006023333561,9.744111229762224
-2.0427685911501166,16.001480271371605
-1.8622321532167414,13.174516715136985
-1.3937163238023282,15.337078933327764
-0.8769530624377565,12.93440419425266
-1.6051986112037868,13.88861600136161
-1.2220023227562984,16.841072303580194
-0.95753141876078,13.291938589666191
-1.9894828106804738,8.634032370782094
-1.2637769197767574,8.313094325587183
-2.005527210222023,6.287221777644307
-1.9125325530458643,12.224543799254192
-0.901488525698528,12.151553791330691
-2.217110593689288,10.959323918750492
-1.6111171108283953,10.980612094743496
-1.8449707128952104,15.35825956414508
-2.2905592989061367,5.770663217626692
-1.6529813309001975,8.033305245174184
-1.6786015847546816,15.69212201863044
-2.460534759266828,15.5371936669632
-2.1303663808630238,6.827248481318405
-1.872507244286413,8.68963746267466
-1.8759726651608544,5.0368984335106335
-2.198214076973768,6.371566491774527
-0.9280386423807049,10.328047612601788
-1.1709676862237393,6.032015407734901
-0.9522786987149987,17.77471549033204
-1.999125881982105,15.391269129923254
-1.7225649904165536,16.905615069935166
-1.9666288194429167,7.391380853705748
-1.5419634289918949,6.975694954788718
-1.9342082740676763,13.489119305936926
-2.182331170183868,9.086586160272253
-1.6745154906407085,16.706510992725814
-1.8618791003482382,9.934486999217125
-1.1990138398751138,9.535081496453962
-1.946900866961661,15.686002596524744
-1.8566125397772066,10.87246454322226
-2.2832719746377763,15.47557120535532
-2.302119366926383,17.531969251246807
-1.5235024444397418,5.373797200154178
-2.0700640620528326,11.25073284971856
-1.9232168702236379,7.2980559574928
-1.7635652632190235,14.878142143560424
-2.2095610395823284,14.158862652540584
-2.1083166712884758,12.852539733726438
-1.2296853562313346,8.396578331880935
-2.0324811572003063,16.705668349211486
-0.9938921628410214,7.069350257090334
-1.9137974995092635,14.690080119524856
-1.4910094760097627,6.608434053992925
-1.1738150935598517,6.855597566066991
-1.1944152488957447,15.184801256251452
-1.467572030244852,10.413747497879864
-1.4630332442639167,6.920209452728823
-1.4805742102650128,12.610991840314613
-1.645248373536307,16.67317054560172
-1.580779124192111,8.744529412745432
-1.6790205418846988,13.72528754790815
-2.322114755500572,9.63881193690139
-1.4970598263692054,17.849546299344496
-1.772472004057292,7.286075697808693
-1.2564364001035475,13.245217156881502
-1.7362150422308285,9.18384436078562
-1.9962901854421908,15.250860410866752
-2.180772553813939,12.546436673742924
-2.3684230880223676,11.40530673477619
-1.790013528310355,9.544043254691776
-2.2566207398555553,5.321025633789172
-1.9448013928932584,10.77860942885398
-1.384634440744275,8.517895951465828
-2.334827599218224,15.678933189757853
-1.20821968431172,13.175303129911905
-1.1827161102210895,9.73230456123871
-1.5679835854754693,17.060271966584082
-1.5925165507688477,14.86773504758512
-2.038912207497896,16.40113648906578
-1.4989225083895987,10.07611896040177
-1.7995724412155072,12.036782965718618
-2.1547165588533885,10.123295872100677
-2.4204757909850363,11.920100579936571
-1.378077056299163,17.533323861317076
-2.1318763476817217,6.827216205794011
-1.3607954156114082,15.51996766340448
-1.4173033543601192,16.223938413491904
-1.9243771558265212,12.415488458137494
-2.0126366965981326,14.519914119661168
-1.4736391323220697,11.242382619461194
-1.374821221301019,5.474133693781111
-1.8762454931959638,9.358680476501975
-1.0940125616971814,10.560979877665767
-1.7351224346406562,5.977725308634364
-1.76830542749433,5.359060283422485
-1.5973914986671804,8.06644066567329
-1.8157980244768739,9.080248432949128
-1.2537256486380595,13.23657411192729
-1.991610634213659,17.347660953422462
-2.285873247133699,11.088225798667246
-1.7943554340246726,9.356078470817884
-1.0063457138309093,14.169851246537128
-1.5544295242991766,16.45252283272726
-1.421004546219788,11.654063807483046
-1.667581511602367,7.971018424436748
-1.452426040725868,8.658031353212948
-1.7396430669336387,8.597456890909095
-1.632952855023508,9.740536617298112
-1.6537106259363692,16.23666673121955
-1.7106519344939901,6.758813491298291
-1.9625524964671723,11.741702361239843
-2.115571527798366,16.043213254678953
-1.4026508200814407,13.150199373489745
-1.983342020502056,13.606013829620949
-1.9052365500080972,13.387421497667535
-1.3186696451494881,11.303877385532912
-1.614493704507895,13.901988217035662
-2.48082127966433,11.551539762057017
-1.8964991102333681,9.694102363881056
-1.0424585845300043,7.209382171595147
-2.362758619084626,11.455141945496996
-2.0312804150161576,10.499664004385096
-1.8096150857852416,7.566279625035575
-1.898547957854838,14.454005563262529
-1.9300613422552768,6.566447529301675
-1.318383709003376,15.73120516583464
-1.3701442053027693,6.387723372833878
-2.511140551913969,14.105607240881508
-2.087714458948569,12.1905350199568
-2.0738061355461226,17.195597802217513
-2.155927909197686,6.162532722890964
-1.5559193652120797,10.941488781372495
-1.3987058414574147,8.81044227184977
-1.686214969519058,13.29311768060126
-1.592931179137549,7.618229698855062
-0.9388010617851065,10.91456156241197
-1.1773983279625764,15.930619411830133
-1.231884876102354,6.544105561021741
-2.110246495617588,14.590898183800956
-2.1639225513386093,16.370146199115624
-1.449743983521554,17.64251846071062
-1.8186789904775287,7.025760953900288
-1.1128105327932216,16.57205523305335
-1.7389154703545358,12.689487406334546
-1.610214010011411,6.743426839726102
-1.4608299111246192,8.03105879180476
-1.0244402371535237,9.904355665053805
-1.1614297242567235,10.451243794972122
-2.208835858234664,9.68369952401021
-1.8280747900797965,5.834718881574377
-1.576705028398245,16.213043053601858
-2.1805813049925273,9.237477686696
-1.9231585923017407,13.834926788213314
-1.3678046705015476,13.368708204212982
-1.4000926244585754,7.358232460053081
-1.0156669366078384,6.045881572794934
-2.126404025621507,12.433335645177689
-1.9486218084012155,10.57297868396087
-2.216446968848576,11.486355982412109
-1.2664737653876867,9.47220073402158
-2.38244315305501,12.36898308338072
-1.5985168181043337,9.468360079728484
-1.6395147257890537,9.97661278123386
-1.9739255570809553,6.023080050734752
-1.7140517687417538,12.0223987141501
-1.2477762504024974,15.31137658383793
-1.4389687623684604,14.727598656218715
-1.4837114061170853,12.975391730671776
-1.591969769606608,7.687066514995102
-1.8119046508837249,17.272184884996122
-2.105357490499484,16.341915678471743
-1.0181543448264518,13.032676844125572
-1.1708472709655142,11.245955132455212
-1.1015580998724912,10.235551001260829
-1.5794482721059235,11.690583689830175
-2.3705697826914642,13.124447782047572
-1.6215713334060968,15.71435347010464
-1.697341803980535,7.032003815922517
-1.1151075885077146,9.957691065603615
-1.1212344278356228,15.92920972035949
-1.1189885390573489,14.548879350439828
-1.9155700451737268,8.268852416888887
-2.285563311679255,6.787381606590779
-1.8746056948019518,6.835913943033499
-1.585874848245422,15.677463338735862
-1.6918322665100904,16.7387840730049
-1.7648690194690146,8.303993275947224
-1.468586964048829,16.137746497918407
-1.5253845167325033,8.719510222834366
-1.16785792839191,13.841231062347346
-0.9353349364280757,11.613875671071575
-1.6615350201559582,16.387233489266766
-1.8480196694422497,17.507346888681667
-2.2988025730207116,12.570737398209056
-2.025277089540188,10.488013084430374
-1.3158489497112265,5.743657055061414
-1.7958900513407283,8.676287525187455
-1.3056031713423168,11.376550037692375
-1.1348749425550122,5.9413148226642924
-2.2807876095364454,16.105765244919525
-1.3195586969328752,16.174074193415507
-1.5037103208866924,17.571246601586804
-2.098045961834563,11.45644136149349
-1.9605258580483649,13.362357583719412
-1.804015539481735,14.34942116550416
-1.7636019517425159,13.01798733444615
-2.2122805771385066,11.454557403011885
-2.105587256542087,9.923583026149604
-1.3688879525198343,6.712279111143752
-2.083255596178585,7.3664003663677295
-2.3064092383400814,13.919511589630744
-1.7876082306665158,10.705841375596629
-2.085533741401534,8.021384325592695
-0.774294746930373,11.633519255295916
-2.0653477002498697,13.356747632703762
-1.9496769869605688,10.501624528689051
-1.0102121897916385,8.775807445477799
-2.1393905099317982,10.253370659353514
-1.0169656185900546,5.300515950243935
-1.8288673241731486,10.603787824745789
-1.8727914448249277,17.110141182646665
-1.3882192666394864,5.015957895706873
-1.676039187551525,17.678995553406423
-1.587829505189094,5.658339365516173
-2.2146636741883747,15.028488903792212
-1.2505451541811885,16.53004452853117
-1.2577197852266626,16.669354523110474
-1.756539342199729,12.995645977473448
-1.771604264002745,16.494717510357958
-1.2275478406842548,16.360575482046038
-1.1840920402523945,8.007145657952242
-1.5250856903396048,14.202130778416926
-1.7494473880008852,17.081169878328033
-1.6973783595995553,13.867214253287816
-1.5197577068768031,11.799410172681242
-1.5420209956087683,16.832187944267723
-1.7982229316713014,7.960524184024184
-2.0233764732043573,11.56164139596071
-1.5297599673678048,7.466078886450246
-1.782747343053188,8.18432182098157
-2.393719827751412,7.229738761701725
-1.6090600698498256,12.9507689085365
-1.4550889694907663,15.544932677222544
-1.8778856301923383,15.091721339432608
-1.3237935504977538,7.289580474304889
-1.836751733086705,12.327459779668558
-1.318776842842711,7.352744439751817
-1.7228830217702527,14.802179569397923
-1.8445244780478645,11.760501153106931
-1.7076709987291008,12.453995387932132
-1.7066082471223474,11.934951664837165
-2.0304825728838773,9.3053322023945
-1.2269582920318785,8.471016941475234
-1.6270576448719043,14.6417528797075
-1.4261326288540974,15.406933035566723
-1.4596934311759409,8.35401215772443
-1.6318548371175532,5.17966587338408
-1.309152676975498,12.544940490279302
-1.060123701085686,16.877047038768033
-2.154098164526274,13.529883495170925
-1.5134176901843928,7.02969835606716
-2.050932120374607,9.37143198453298
-0.9933450230902201,6.57335896194304
-1.9898253545932953,11.720325873724564
-1.8557603990241207,12.90442544391808
-1.8251381373287985,6.7720305622957
-1.8101617755999349,14.188296513239914
-1.5494572651919172,9.8630111886536
-0.937241724432567,17.77648442887443
-1.566645196163201,17.296086130461788
-1.8167022244559596,6.45933898121177
-1.851044545048755,10.795951512306711
-1.107343955041137,14.76887814008627
-1.325912895562817,14.429674504452368
-1.037795887312281,15.4311091759341
-1.0959668564258,6.779098849896503
-1.826768936552888,13.355336899256525
-2.0996044548167347,15.544364245274473
-1.6655725288335148,12.405683207091943
-1.6972389469805604,14.494050911194936
-2.373489314559755,15.501541002374772
-1.2106135321336478,10.180653402135537
-2.0402926182233676,15.139468922172403
-1.979836298866118,15.830585391803677
-1.8816279796688749,14.18294707467719
-2.2438528696473403,15.914400640238773
-2.349022950992278,6.917361873443037
-2.086540363787715,13.852181431982824
-1.9138443279712138,17.51440448640424
-1.8711557775370649,12.371826754542893
-2.0779378171839853,14.230113767672478
-2.006781575962015,5.218183815901218
-1.1161575189843735,9.531809928010684
-1.9801707314646,9.853147081682028
-1.413484423551466,7.512341869966205
-1.7837867401956848,6.579077668523539
-1.4694785435151378,15.262456392486191
-0.7723521977920736,12.661749092232512
-1.8362298132253132,8.127240866272196
-1.8056738976821318,10.558133866021532
-2.2882837595894805,16.199331548234166
-2.100116967285931,7.577976206095704
-1.8417313607913028,12.261411718461597
-1.8248565622270778,16.34013689405861
-1.7952667335807337,6.669118324037648
-1.5678195489179259,8.87163715921079
-1.9770419978304508,13.892013854162052
-1.5344056373754145,8.375244019291094
-1.980671386657675,12.949107698545848
-2.3318306893080747,6.106414724955641
-1.930521741198195,8.788527028192426
-1.7338053794015167,5.1771964068381
-2.117199889910832,13.836992757067154
-1.5639144234712026,8.744995597644818
-2.1674914910522993,11.12662018622004
-1.255809573614555,13.986960942343366
-2.2317250528208152,16.507818433427893
-1.422091461469615,9.993436804828736
-1.7117292607621568,13.623665135805776
-1.988405505510482,9.45947193666928
-2.3847243499601194,13.37095737387168
-1.5520784971022226,12.10553637844859
-2.4224537285760035,6.679032332562537
-1.2640847883500006,6.396115150708502
-1.020514818895463,12.884456801456375
-1.5488907618555021,15.5188507414792
-1.2476129715979258,6.716454968099803
-1.8324879011116897,13.753169594280273
-2.2898327031397505,15.38157239971138
-1.6874691957247723,9.848311067665495
-1.2611316072470116,13.173322304314675
-1.4748915986699467,6.046645208497733
-1.4082779354336346,13.882120917977174
-1.8466730184384037,7.843258751471241
-1.4962182395021348,14.77339293531134
-0.9446378746788857,12.336945945854684
-1.6555306724804861,7.59630493136321
-1.9119273739492282,10.516208776590544
-2.1742602897803867,9.655813544584646
-1.3606876152917247,5.806243199829599
-2.0904517547321446,13.913048552408297
-1.7299206429720644,17.970273342060466
-2.200186879609685,15.499147126478734
-1.796011263213456,9.76803155584716
-1.7675478248844811,9.766206082166176
-2.014625318157953,8.14029735300502
-1.566867277250304,8.994489182407815
-1.705887838993784,12.13996296517877
-1.6197468867739915,13.340797001207724
-1.2668677558658736,6.438356923508625
-1.8196887758670868,13.249850445302716
-1.9277384337843366,10.976913875720443
-0.8578410903629737,12.329276600430047
-2.1381214902901453,15.784412113173708
-1.3365358915233116,10.683190413114485
-2.2009054104531764,11.38222122405256
-1.3487994346612688,6.196308144535859
-0.42485722250024927,8.026132242387485
-1.3826796450390495,6.438376248078197
-1.9834244043552798,11.814869371591271
-1.6075937601876897,6.2302862615314405
-1.750283792809756,11.159787747731052
-1.5358644406590471,15.097011080402694
-1.3796670260085726,7.895930921172721
-2.035848928352252,16.62408882388586
-2.2436994709569342,16.419108131689395
-1.925141143504242,17.90423412203664
-0.9338213159428728,13.081203004952195
-2.0990118140487466,10.665482361325706
-1.8016509168952268,13.73000818101764
-1.5732128954579234,16.979699917539477
-2.4321205598950635,14.353858338331856
-1.0006479673210542,14.485925863582214
-1.7660880255207667,9.299227566435274
-1.7024418070234815,12.881787844734578
-1.583546743184336,7.803996693602082
-1.6301021840126197,11.974763042201367
-1.7542672150992236,10.802300423654268
-1.7880944310799176,11.651959026114596
-1.8281334111909446,11.398013504103917
-1.127670722544181,8.346779794733802
-1.7092429324653549,5.626397588694438
-1.6864593191006894,12.044969256152871
-1.5627683881462104,16.91551767447946
-0.9548771810205072,17.6682473766589
-1.9117726987587804,12.271125293893022
-0.8465149601771271,17.539296989603613
-1.7662277100767123,14.85958769006371
-1.6095787664020873,14.2000722610239
-2.05577442557364,17.75884516920725
-2.2010861814143565,5.814559480802337
-1.749733612418652,13.615505933296696
-1.4918873388332516,6.394072428083456
-2.1669747646193414,11.833393611209488
-1.7949526153014526,10.457449936509033
-2.021067480469902,8.971051682777519
-1.2872572246666671,15.653861768135007
-1.5093220508505651,6.575174989558211
-1.6895035307070962,17.166910116720242
-1.0819377628541011,8.20799614128834
-1.9580286326574474,10.935935421224643
-2.258159930560563,5.184028617644549
-1.7555724755292599,17.862641372196933
