empl_chge_lc1vs0_iate,school
0.12001373485580047,12.0
-0.028461016288629515,8.0
0.24144532783802145,10.0
-0.47641380344042217,10.0
-0.2962262381678943,12.0
-1.0857090509042953,12.0
0.7483645888171206,10.0
0.13624918887458604,10.0
-0.38010474440721476,10.0
0.3283197378268938,10.0
0.5475278677026801,12.0
-0.5154480268395065,10.0
-1.0192832953317996,12.0
1.6089312321865774,9.0
0.022552726959217284,9.0
-1.0852608718381964,12.0
0.16592349465410455,8.0
1.2119411297043705,10.0
-0.5385320199559834,12.0
1.6021858597899237,8.0
0.5871079785662138,10.0
0.9317316718556532,10.0
1.8214598340820336,9.0
1.2201890103358917,10.0
1.1754158694816734,12.0
-0.5755908405703942,12.0
2.28557735885733,9.0
1.1243515345897643,10.0
1.2939298727902735,9.0
1.2334627501471103,10.0
-0.2507840242565751,10.0
-1.3095010983001845,12.0
-0.4970212227043061,12.0
-0.469945711954763,10.0
-0.6232534837189898,9.0
-1.2283022747321612,12.0
-0.3314777714201562,12.0
-0.24586107706160748,9.0
-0.5048948388995059,8.0
-0.310789094181207,10.0
1.7778707271191847,9.0
-0.23232199540153217,9.0
1.6873808069270135,9.0
2.351548843310189,9.0
2.029339612565404,10.0
-0.47866682773781416,10.0
-0.342689354686431,10.0
0.5831588589156157,10.0
0.2498735218532288,8.0
-0.7162638637473553,12.0
-0.21016075844182774,8.0
0.12988083641383985,10.0
-1.2058568308887472,12.0
-1.0923251611922,12.0
-0.8759514353355213,12.0
1.0131837910513348,10.0
0.16256143147032298,12.0
0.14775629262065218,12.0
-0.38765098287685174,12.0
-0.556412453844022,10.0
-0.7211557068409242,12.0
-0.5925363722011875,10.0
0.28342038752115845,9.0
1.2343906739454145,10.0
-0.8132922276638016,12.0
1.8467921621771064,9.0
-0.6490389249928259,12.0
0.4311525907064374,8.0
0.16578174774497645,9.0
-0.8586578371627345,12.0
-1.089939317536575,12.0
0.09620464249901778,12.0
-0.13422869342558696,9.0
0.6172462396027238,10.0
-0.21290585497616804,12.0
0.23822129478338994,12.0
0.7483163355495199,10.0
1.1626680439687598,10.0
0.05221097427824628,12.0
0.7954536717207568,8.0
-0.2326397716849321,8.0
-0.12671976412367414,12.0
-0.057425568383002557,10.0
-0.48739399339919454,12.0
-0.7791062707617453,12.0
0.14640645417702053,12.0
0.5279851760867604,12.0
-0.38640381494758347,12.0
-0.4121249710024224,10.0
-0.7496808647653933,12.0
-0.4793656647850843,10.0
1.1002300580298985,10.0
1.4042182506261214,9.0
-0.8524369461661578,12.0
1.548822113718355,10.0
-0.3630961563784083,10.0
0.14237058389507495,10.0
-0.06856985490466455,8.0
1.6059517830492327,9.0
-0.1299815696203137,9.0
2.304833803680964,9.0
-1.2578879948052002,12.0
-0.13119635279863218,10.0
0.576936782222822,10.0
0.6063416074054438,12.0
-0.7864816992585447,12.0
-0.7882399704791857,12.0
-0.8959863945993203,10.0
0.9073499918569088,9.0
-0.9554625120750612,12.0
0.00997085656665253,9.0
1.8109979598264232,10.0
1.1004581214325337,9.0
-0.20338062933222334,12.0
-0.9505106855401613,10.0
-0.41447460264059194,10.0
-0.4693417592733887,10.0
2.014141480921896,8.0
0.014084816693330393,9.0
1.6609691172257781,10.0
-1.1874474493326101,12.0
-0.5804183644762436,10.0
1.3038889713820339,10.0
1.531568343524345,10.0
-1.269792652256086,12.0
-0.18101233674068518,9.0
-0.8437917678840452,12.0
0.0030824047517136743,8.0
-0.20071121694957578,9.0
0.3565560411790459,10.0
-0.011006635989662672,9.0
0.02275909353077038,12.0
0.12316073612121259,10.0
0.5683725363591317,9.0
-0.4772839167607881,12.0
-0.7406377626213657,10.0
-0.05009949591598689,10.0
-0.48640742062938547,9.0
0.29747410202710917,10.0
-0.43079833007027285,12.0
-0.39634078182530835,10.0
-0.15239752266432338,10.0
0.9227151092838431,9.0
0.09417064140207343,10.0
1.3991608597993594,10.0
1.0899234595500398,9.0
0.04963676852759347,12.0
0.26963388781668945,10.0
0.9810379492401721,9.0
0.44357155509944907,10.0
0.6551264118353802,10.0
-0.07017090942380133,10.0
0.4030019770628898,8.0
1.4049295835374025,10.0
-0.9698400505344451,12.0
-0.01058048549833368,10.0
0.2839000478506415,8.0
0.9852281261171985,10.0
1.4570570925036852,8.0
-0.11885629604783238,12.0
-0.9740863739890973,10.0
-0.8633715655852123,10.0
-0.13652583652611855,9.0
1.55308543683083,9.0
-1.0136879498029208,10.0
1.224268818012617,10.0
-0.04930966133728992,10.0
-0.7568416110762373,10.0
-0.26489396226721507,10.0
-0.4138010531539234,10.0
-0.2705169100699272,8.0
0.8704968466720518,12.0
0.21834134782011982,8.0
1.8568498809378586,10.0
1.7518673069529649,8.0
0.13493151281959914,10.0
-0.13336618793454408,8.0
-0.028080603908829938,10.0
0.32827883696115023,10.0
-0.8217694268923149,12.0
-0.09082639139043297,10.0
-0.35669101707119844,10.0
-0.31658822778335394,10.0
1.595548854926378,10.0
-0.9651141501506768,12.0
-0.7687857382222777,12.0
-0.4454292460125654,10.0
1.0573255339495442,10.0
1.0236874363908204,10.0
0.5747612227410086,10.0
-0.6197726593739497,10.0
0.2765117150849633,10.0
2.1143030743628,9.0
0.022408825881058136,12.0
-0.17055120904257112,10.0
0.19437401828682904,10.0
-0.1530069636677015,9.0
-0.19896140458569933,9.0
-0.2138656893555415,9.0
-0.22713275104145425,10.0
-0.03712976329231324,10.0
1.1786263953340053,10.0
0.17584432208321493,8.0
0.09657485650132669,9.0
-0.4014516635895068,10.0
-1.048040808823425,10.0
2.1465458883704223,8.0
-0.07095379962650548,12.0
-0.5143741415132022,10.0
0.9206001039587048,10.0
1.6436748782669743,10.0
-0.766645499074406,12.0
1.9741441600643843,8.0
-0.8106224793551364,12.0
-0.09906658710287863,12.0
1.2789658389123568,10.0
0.5134609374411488,8.0
-0.7518400425492139,10.0
-0.4237369973996098,10.0
0.5736175090502118,9.0
-0.5578009706631811,12.0
-0.38309279947980707,10.0
0.3716605812855516,9.0
-0.5961923099396981,10.0
-0.10553987004858495,10.0
-0.21099170735163633,9.0
-0.3563565900196177,9.0
1.3016146754106195,9.0
0.8849785844763421,10.0
-0.06565299988685591,12.0
-0.7051134384838462,12.0
1.3158918914482276,9.0
-0.13008277196577012,8.0
0.015127648642702773,9.0
-0.3841259467723968,9.0
-0.27751305316180036,9.0
-0.7062829516326847,10.0
-0.005542499125697153,9.0
-0.8528785576958,12.0
0.2935917412554222,9.0
-0.010944649829708608,10.0
-0.6686793961556499,10.0
0.2641117466090226,8.0
-0.11116278908328242,10.0
-0.5708725786199833,12.0
-0.10811366908599698,10.0
0.17049798629697177,10.0
0.020263595126679523,10.0
-0.5291191689914834,9.0
2.3020800413610645,9.0
-0.4003292091782346,10.0
0.9691758439126232,9.0
-0.6422315910703945,12.0
-0.9957924762223234,12.0
2.0691262705291895,10.0
1.4916862526217647,10.0
1.200564988105522,8.0
-0.25252602188293954,10.0
-0.513178703163545,12.0
-1.2763997385251429,12.0
1.715507654083009,9.0
-0.740377684262796,10.0
-0.19536216567680867,9.0
-0.5531037334820798,12.0
0.37084575549857357,9.0
-0.7560437009167638,12.0
0.09859463796251544,10.0
-0.46746495986988035,10.0
-0.4841959766193621,9.0
-0.44174224507161997,10.0
-0.22928763968670327,12.0
0.5726615699889728,9.0
-0.14532665661089156,12.0
1.7394771850321393,9.0
-0.6691517677579297,10.0
1.7173724582150478,10.0
1.873372924493971,8.0
1.0708606211295062,10.0
0.5147099373219797,8.0
0.245100617901289,10.0
-1.1946786256295363,12.0
-0.4576190162517755,12.0
-0.409126018950853,8.0
-0.055950423459310894,9.0
0.42491117172671633,10.0
-0.018979431328124907,8.0
0.4460880866208458,10.0
0.9656668174165871,8.0
-0.6538601158644618,10.0
-0.40731562240435937,10.0
-0.702107212238042,12.0
1.0510401358725285,10.0
0.9391489371761625,10.0
1.4842085814621637,10.0
-0.7297274093427916,10.0
-0.17698753509411375,10.0
-0.6494853521967684,10.0
-0.49697180878936703,10.0
0.579779157236435,9.0
-0.34012482742224337,10.0
-0.06900128627017249,8.0
0.4596523299276889,12.0
1.016346143458439,10.0
1.1202698212045947,10.0
-1.1968267266489452,12.0
-0.19419575004155626,10.0
1.6205306938232957,10.0
-0.6771010807024906,10.0
-0.4684552605428029,9.0
-0.7338456050355576,12.0
-0.5750774147186918,12.0
-0.41659173557418827,12.0
-0.5323213652362289,10.0
0.7478608096339434,12.0
-0.7273579307787555,10.0
-0.1712736906968156,10.0
1.1445829333267126,10.0
-0.5704467160249447,9.0
-0.14987709403128613,9.0
-0.2642558171403059,9.0
0.3889320791046681,10.0
-0.21752413101214188,8.0
0.24740729400053052,8.0
-0.7664450323124162,10.0
0.21648234397624072,10.0
-0.27905237871702837,10.0
1.5502422866223189,10.0
1.0580436259180637,8.0
-0.2711480754446987,8.0
-0.20605253908809323,10.0
-0.6310448157282371,12.0
-0.305817497479672,10.0
-0.6708575376419847,10.0
0.13087227028157178,10.0
0.6161851318922889,10.0
-0.9969238930200087,12.0
1.90283315057173,10.0
1.275317451595,10.0
0.5762631284469479,10.0
-0.11095239714142502,10.0
-0.34217179392875596,10.0
1.1214572135744185,10.0
1.0454282275996551,10.0
1.4241942750925998,10.0
-0.18469972568064721,9.0
1.0769369224345364,12.0
0.7295457570538699,10.0
1.004463443335644,9.0
-0.03680177899113768,12.0
-0.1701085693369102,8.0
-0.5105270759049922,10.0
-1.0237789707311284,12.0
-0.13871576527109325,9.0
-0.3203527618562373,10.0
0.6538542974961521,10.0
1.5495609527018117,8.0
1.891230937082862,9.0
0.17268060102734195,9.0
-0.33287205943910136,9.0
-0.5686587727719197,9.0
0.189335059739423,10.0
0.2785141549483857,8.0
0.09068218138581807,10.0
0.9216553766404922,8.0
-0.8620415821753645,12.0
0.4332140446500507,10.0
1.1478966827705466,10.0
-1.0423260837494195,12.0
1.0689055581392495,10.0
-0.2784354261428702,10.0
0.17595429432951915,10.0
-0.5639284878088442,10.0
1.9543066398457358,8.0
0.6688189355133312,10.0
0.4293289372469432,10.0
0.48579591356304436,9.0
-0.04918182062029147,9.0
-0.9405597604861258,10.0
-0.5646031339434906,10.0
1.4209914838989803,10.0
0.44567655635139036,12.0
2.2546462138956507,9.0
0.16335071069630214,10.0
-0.009344424150518948,10.0
0.2393379752563678,9.0
1.1755735954590447,10.0
0.13484854992488904,10.0
-0.05246848381989677,10.0
1.41427436770609,10.0
-0.02883205647085124,12.0
1.0429126236825585,10.0
0.9331482773073906,10.0
0.1952217540057864,8.0
0.17182968750458472,12.0
0.6993655828732366,8.0
-0.8350528899824249,10.0
1.9889742514703137,10.0
0.6831638570717469,10.0
-0.8639323689862086,12.0
-0.33625381512989627,12.0
-0.3434191726148802,10.0
1.316435160865492,9.0
0.38161691625938504,10.0
0.1227728891606652,8.0
-0.1992280324654109,12.0
0.11858921365326114,10.0
-0.4107551667529261,12.0
-0.0184219377850231,9.0
-0.3628436837228186,10.0
1.2395163748707334,9.0
-0.01279497218458503,10.0
0.06638867631915035,8.0
-0.19332715669302586,9.0
0.7516639896362116,8.0
1.5496645093333792,10.0
0.28706706249904407,10.0
0.30175275240686955,10.0
-0.23797272837553168,12.0
-0.33885928440363355,10.0
0.5571561096725671,12.0
-0.8797050889080882,10.0
0.5434130012040703,10.0
0.8579406036173496,9.0
-1.1141609939370176,12.0
-0.053058984758924954,12.0
-0.26733344789146996,10.0
1.549542492516618,10.0
1.457014531683924,10.0
0.2835473694323791,10.0
-0.27549582294346897,10.0
1.650732093203303,10.0
0.23641097346919782,12.0
0.5273528616515797,12.0
-1.4387638887583796,12.0
-0.2626627481450391,10.0
1.66506408680828,9.0
-1.170895664423139,12.0
0.09472929334651992,10.0
-0.5933125631967334,10.0
1.0846113437148344,10.0
0.0885842537566432,12.0
-0.2105627465478765,9.0
0.885773476086803,9.0
1.2803060954190975,10.0
0.4717293003619231,10.0
1.3574640340976183,10.0
-0.7032174712208583,12.0
0.641440977807156,12.0
-0.6740294329722115,12.0
-0.015757721977174566,10.0
-0.8492791127786843,12.0
1.9785198717885215,8.0
-0.8412688683197864,12.0
-0.30286185604195487,12.0
1.7324141225389156,9.0
0.7714289422630631,10.0
-0.47542590819972325,12.0
-0.5151455143668977,10.0
1.1281520931564604,9.0
1.1069906778946303,10.0
-0.7041233019472596,10.0
-0.09701999583238391,10.0
0.6660238071658335,9.0
1.0508384053396376,10.0
-0.1572803477407631,10.0
-0.695954417306171,10.0
0.07551960421318704,10.0
-0.06368108518197246,10.0
-0.935078105004769,12.0
1.5577298603803664,9.0
-1.048100144693381,12.0
0.017181939160589355,10.0
-1.0669789416143902,12.0
0.9433220987620254,9.0
0.6557490133717441,10.0
2.090027509657272,8.0
1.3885593276866495,10.0
-0.18447298236605342,10.0
-0.18815225123669285,9.0
-0.42185583548884326,12.0
-0.5861567628909958,10.0
-0.01637026820423304,8.0
2.172767815096826,9.0
-0.753469411627164,12.0
-0.4847816867959238,9.0
-0.31291859038010383,10.0
-0.2597260439968817,8.0
-0.2616417075666331,10.0
0.10040781743236937,9.0
-0.6610355572574144,10.0
-0.08506245970560378,10.0
-0.4761069697776448,12.0
-0.3450449504786596,10.0
0.4797197848179222,9.0
0.17977069065927054,10.0
0.3884337338933337,8.0
0.32025541286329234,9.0
-1.1640609550795795,12.0
0.621455976280279,12.0
-0.039809566102673444,9.0
-0.3088891298815652,9.0
-0.715041539055155,9.0
-0.7364228534310673,9.0
1.385333774447108,10.0
-0.007878675347586628,10.0
0.03989078163314552,9.0
0.3423556568779543,10.0
0.10137163466248555,12.0
-0.3821529227620153,10.0
-1.2279872810225232,10.0
-0.25028207875666053,10.0
-0.33078406888219614,10.0
-0.04174792888875262,12.0
-0.3745826153821198,10.0
-0.6058606026782414,12.0
-0.050851149626865655,8.0
-0.2721321000051051,12.0
-0.17300355655862176,9.0
-0.7835742841348774,12.0
-0.7604092465012386,10.0
-0.11185547637945126,9.0
-0.31030951448473726,9.0
-0.042001161281879584,10.0
-0.2564727230277318,9.0
1.2798626492313971,10.0
1.3744033406828897,8.0
0.4393253145675858,9.0
0.2520760556505752,10.0
1.2813133095014002,9.0
-0.17830970800196355,9.0
0.488354305899961,10.0
0.8977481276732371,10.0
0.42771816986111305,12.0
1.7818203811513023,8.0
-0.43032295697805634,10.0
2.0672599694067495,9.0
1.7124992317112833,10.0
0.0598140448832285,10.0
0.39680963774856937,10.0
-0.5083194015332816,10.0
-0.7908218522395627,12.0
-0.35831852545098014,10.0
-0.5697174669686298,10.0
-0.5226305415699308,10.0
0.02373220752979499,9.0
0.1358519562316618,10.0
-0.6106306395216484,12.0
0.4043434392193355,10.0
-1.2455444806369937,12.0
-0.26876514122903833,12.0
1.240311221825382,9.0
0.1255046188774543,10.0
-0.2521910363766201,9.0
-0.34518168750943024,12.0
0.13956607038999402,8.0
0.21100342082287815,9.0
0.03491596124432872,8.0
0.027495616379895282,10.0
1.7140279048056835,9.0
1.277350463659136,9.0
-0.4566508521213885,10.0
-0.25279686435394455,10.0
-0.626865246299077,10.0
1.603655344310208,10.0
-0.5087206443978228,12.0
0.3025563712808667,10.0
-0.3438109252263478,9.0
-0.30545083254527733,10.0
2.131881082921487,9.0
-0.2519671152829971,10.0
-1.0977997976493292,10.0
1.1702257891832324,10.0
-0.3754593492249419,10.0
1.190816306807966,10.0
-0.8657199146701047,10.0
0.2713829186208226,10.0
-1.0099472975093653,12.0
-0.6295862482136583,10.0
-0.15842686084599006,10.0
-0.4410162132078039,10.0
1.3743544562381744,8.0
1.6433490873805907,10.0
-0.12087316795298747,12.0
-1.1700032825582216,12.0
-0.7550180842145164,12.0
-0.38950276685155627,12.0
-1.0813897672565602,10.0
1.5716872440717904,10.0
0.9860972654495334,10.0
0.7140477535892208,10.0
-0.3395281951416309,12.0
0.34449877140205665,8.0
0.5957320708873255,12.0
1.3028785092529644,10.0
-0.39723119827491754,10.0
0.259748888726495,10.0
-0.4692303604458663,10.0
0.4513759390388428,9.0
0.3262057573040552,8.0
-1.0845418890169711,12.0
1.2947125103430663,10.0
-0.3323272182457376,12.0
0.04498593692539621,9.0
-1.023484448134907,10.0
-0.15009094383707777,10.0
-0.6427679802460358,12.0
-0.16737558960421306,10.0
0.9017421090809764,10.0
1.4968202945142615,10.0
1.7994453647843491,8.0
-0.29110577969271695,12.0
-0.34024018410253665,10.0
1.0023138117320833,9.0
0.7395906215081762,8.0
-0.5128750389269361,10.0
-0.03374251136278961,8.0
0.01740140887718411,8.0
1.382707857750219,8.0
-1.0133278974936415,12.0
1.024205927614933,9.0
-0.7051208852201047,10.0
-1.2396719685238242,12.0
-0.585424359095751,10.0
1.036534711165145,9.0
-0.08866448038943701,12.0
0.11425042252749662,8.0
0.5794996054965906,12.0
-0.44004872742109435,9.0
0.011844933353621467,9.0
-0.7618445436032777,10.0
1.6537811364735115,9.0
-0.03415654709873561,9.0
1.5641921753861316,9.0
-0.7224493330794559,10.0
0.05256728923829712,10.0
-0.7304896604914602,12.0
0.1331390757612051,9.0
-0.13348329504394174,9.0
-1.0244195011470354,12.0
-0.8730748347252979,12.0
-0.0038592661800176953,10.0
0.26540873848994556,10.0
1.5190599949738257,9.0
-0.5258546074754699,12.0
-0.11099038529064537,9.0
0.47726227905400037,12.0
0.5290129961850412,9.0
0.568077147088732,8.0
-0.6758676223482689,10.0
-0.39065818328059393,9.0
-0.4449406289371305,10.0
-0.2681903753347157,9.0
1.1077713810891443,10.0
1.848069171292285,9.0
-0.38676154219869185,10.0
0.12976574087917397,9.0
-0.9880238151279169,12.0
0.13031498617081805,9.0
-0.3414086258002908,10.0
0.04428279341965358,9.0
-0.7966009112827925,12.0
0.10686618153152827,8.0
-0.6718604216267983,12.0
-0.6818920508089554,10.0
-0.3446520637359298,12.0
-1.1042042837335346,12.0
0.07079594417083251,8.0
0.15225750433530413,12.0
1.9272018417460508,9.0
-0.07945153002515687,9.0
-0.6338337331310283,10.0
-0.3584738295193875,9.0
0.1681986106647151,10.0
1.2919032160263904,9.0
0.5433076389101172,10.0
-0.18412500200275633,10.0
-0.10488295242735057,9.0
-0.21982391867723705,10.0
-0.44475213113466966,12.0
1.3817420556172548,8.0
0.7233184533524302,10.0
1.041374875242932,8.0
1.0920531723970026,10.0
-0.3945721814949858,10.0
0.15615335288422763,12.0
-1.1458034989999826,12.0
1.7965917013640342,8.0
0.5808578254593543,10.0
0.808507048611125,10.0
-0.3524831471103217,10.0
1.4132133399455884,9.0
1.570585848420228,10.0
-0.5956688967781423,10.0
0.9077003567149422,10.0
1.0008942517698183,10.0
2.0672148157484895,9.0
-0.6262072828175609,12.0
1.1425110127537046,10.0
0.675209774556847,10.0
-0.807872612632007,12.0
0.2652270923134252,10.0
1.8752316257220132,10.0
0.5480169365959645,12.0
-0.13342537364527995,9.0
0.5045507041401939,12.0
0.19391118703620464,10.0
-0.5438030721412672,10.0
-0.4148802672436287,10.0
0.31268486137766494,12.0
-0.4272478793050328,12.0
-0.7180540620823768,9.0
-0.6100632744921836,12.0
0.7758381537248291,12.0
0.21514968029502923,10.0
0.14222585896966322,9.0
1.448028220623564,10.0
-1.1494964200622921,12.0
0.7944801254702242,9.0
0.5666290665358628,10.0
-1.029684520431262,10.0
-0.33927224726155614,10.0
-0.146416953035564,10.0
-0.3022777237441951,10.0
-1.0423349598935119,12.0
-0.0061801694399651885,10.0
-0.054389694128190724,9.0
0.28586566701091853,10.0
-1.1148908092098757,12.0
1.6001512405210414,10.0
0.21388602632180487,10.0
-0.2338981853748693,10.0
-0.6025007294683045,10.0
-0.35073924539335377,10.0
-0.015930780193887606,10.0
-0.024611961250388503,8.0
1.1612367141283704,10.0
0.1044282539826264,10.0
1.1700987956519842,10.0
1.2349196478411677,10.0
0.5322008060352856,10.0
1.5614211239423597,10.0
-0.3384606543179849,10.0
0.4294680086822304,12.0
-0.38307320373460285,10.0
-0.20798901208818993,10.0
0.11958876047658817,9.0
-0.3256492323936835,8.0
-0.3372910321589112,9.0
1.2046045918105255,12.0
-0.3077146528210265,10.0
1.4505812092912278,10.0
0.35981784803524647,8.0
-0.6559826333115906,12.0
1.1114214648935357,10.0
-0.12127719528585995,10.0
1.294423956645876,10.0
-0.38277862508393434,12.0
0.25651027113115205,8.0
-0.5830601600770752,9.0
0.17072620419714435,9.0
1.685851061080828,9.0
-0.3662987726635355,10.0
-0.18348802567786765,10.0
-0.6694081269138948,10.0
-0.8089370481090818,12.0
-0.45345285515579403,10.0
-1.0671016228252683,12.0
1.2824608318782174,10.0
-0.5177205490882325,9.0
-0.049607068155985756,10.0
0.8946082303960711,8.0
1.631225889332028,10.0
-0.7762628974431619,10.0
0.23951296302540614,9.0
-0.3276729885712165,10.0
-0.8086628401703682,10.0
-0.4162391375524498,10.0
-0.8773883632027039,9.0
0.6653389424417251,10.0
-0.061031740226965336,12.0
1.0097394411213338,10.0
0.09112718208258785,9.0
-0.44128451886217473,9.0
-0.9587726339948343,9.0
-0.22932238334472393,10.0
-0.26136674024000073,10.0
0.8677914706538414,10.0
0.2560610654206859,8.0
1.0041284878792902,9.0
-0.23108463904065618,8.0
1.3556869312152995,10.0
0.10625487800331168,10.0
0.5225334203191869,8.0
-0.4016317155141991,10.0
0.11539302086230058,10.0
-0.5823333898621093,12.0
1.606825556561881,10.0
-0.7104817339605678,9.0
0.43612674882101893,12.0
-0.061931859912770115,12.0
-0.5863987511406991,10.0
-1.2445816526823732,12.0
-0.16187314898329158,10.0
1.3458745810352148,9.0
0.5395109168137517,8.0
-0.15716970293275423,9.0
-0.4821672062580466,10.0
-0.3607420395947347,10.0
-1.1425997406070507,12.0
1.909793458198755,8.0
-0.30969928935927193,10.0
1.040585515711801,9.0
-0.27372114681575327,10.0
0.4291581943996291,9.0
-0.29390761655663744,9.0
-0.5122072135493624,10.0
-0.40384381507842226,12.0
-0.6543890364935783,10.0
0.7728447907797761,10.0
1.607759987491313,10.0
0.015668914280557222,8.0
1.5089178783221526,10.0
0.3177223748903491,9.0
0.1190545714299685,12.0
-0.5159856771750363,10.0
-1.3260529095785376,12.0
-0.22471100607491085,10.0
-0.4164632195337129,9.0
1.2825333699233994,10.0
0.18224997872069487,10.0
0.6196800183040125,12.0
0.7337238638980796,10.0
-0.012444402217457906,9.0
-0.7529141109453197,12.0
-0.9849573105787514,12.0
-0.5134246334207081,10.0
0.199658026317433,9.0
0.567440883985987,10.0
0.5659409756377507,10.0
-0.3412983311525868,12.0
-0.10576178937928447,10.0
0.12950452549243346,10.0
0.39553736513584703,10.0
1.5290199506509776,8.0
-0.7569514124425076,10.0
-0.4942925197697785,8.0
-1.0817845263730823,10.0
0.3706591064925237,9.0
-0.49120982549395764,12.0
-0.39294662091037286,10.0
0.4590140142172,9.0
-0.7205640101459702,12.0
-0.25334268436016727,12.0
0.758086358943951,10.0
0.22940057745165437,10.0
0.8230852223607479,10.0
