sal_5_lc2vs0_iate,reg_pro
-28715.249686179264,25.442805384741487
-41565.501973125996,24.48031723822925
-45772.818142885895,38.30479248816428
-38092.49604391926,27.23029492891736
-51264.53570445512,35.43969589984596
-31427.586397243245,36.021807982956105
-36321.626581250726,35.48794104479353
-42925.453129004156,35.48794104479353
-31801.108059058468,37.424879126959546
-48508.64573304874,23.634277318491872
-55624.60451616281,20.98878429639096
-55007.176340902086,26.28022836679576
-54994.699906349895,23.634277318491872
-42397.75749511925,39.70178544635895
-33971.06470117066,29.0419683726385
-57449.96176534514,33.9596994808174
-30471.792955020857,36.18644355251131
-53774.37312790059,33.190710519682085
-34413.43164460671,37.31673442662566
-56979.30476848636,22.876594638877435
-54862.498398136726,39.70178544635895
-32576.349227631345,36.3573875871551
-38390.6195125575,20.146641489655405
-58376.53989406923,38.77222685532345
-54424.272960833405,25.46180534860576
-56812.901297699864,25.442805384741487
-49155.88018186944,36.18644355251131
-31572.91769448224,30.518765731198098
-29560.64817528914,27.11781509568906
-55984.47487845683,35.48794104479353
-40860.47167776924,37.31673442662566
-56830.632379196046,24.48031723822925
-41598.787718314146,27.20170607688317
-48573.57234004096,36.59621121258517
-38769.7440509272,32.02921160100115
-46115.905968485546,38.061462197476885
-47968.37160784687,25.91532590252785
-50631.544597811204,27.66410460043495
-40771.60620038542,34.59482682258063
-47538.03513272312,24.75709700399736
-35389.99247527305,34.0840234334754
-57539.13597286692,24.82275449516596
-42903.002437973424,33.190710519682085
-52052.51878129842,24.82275449516596
-62298.25660100421,20.98878429639096
-47785.32682037818,25.442805384741487
-60560.801472904,34.87097908415335
-35776.1918749549,25.9568290114522
-28610.462477439338,36.895008747355305
-55915.250933526826,38.061462197476885
-30129.517317308568,36.36929448528463
-62057.930504667485,23.84441056974409
-36999.93456422009,37.21455824969987
-52017.118172786984,38.296041677123725
-41302.55900192101,30.93066410111383
-38780.59998374518,30.93066410111383
-58994.0473697041,30.88527758713494
-36280.97437566454,22.876594638877435
-41931.338440805936,33.9596994808174
-47371.27750761547,38.77222685532345
-35760.5629610708,24.48031723822925
-30304.7843919838,37.12391018969001
-59684.60426132793,23.634277318491872
-32283.378069454506,24.043591501893573
-37197.107334372784,39.689354456040704
-51444.74602776311,24.377349804657285
-30302.800736185134,36.66915348581493
-32305.166432921542,38.061462197476885
-32455.524180789685,30.93066410111383
-39599.358166024,33.190710519682085
-33856.77366023425,33.2979334027342
-57827.23328703434,36.66915348581493
-51422.9465144251,33.465850046515826
-33738.875444118494,36.18644355251131
-54932.46906915153,38.59436571998607
-54766.726933848535,34.87097908415335
-41413.195456283865,33.9596994808174
-34091.34259616437,24.82275449516596
-32469.271067910955,36.66915348581493
-54927.490690077604,34.0840234334754
-57389.92047648161,39.70178544635895
-55877.350008633235,38.30479248816428
-36792.01156735611,25.975826758331387
-55398.932277917804,25.6381268714252
-38943.12351971055,29.199819087564737
-39864.11067168159,26.55757221818568
-28596.413759058592,34.78150641425992
-60550.80640833221,34.24810373671474
-31374.760551440566,39.16550782865332
-50126.200210622774,36.36929448528463
-41096.69278549947,38.14609730811835
-37432.63442104671,28.60821615898056
-52491.99341423507,32.14515376327497
-29221.398805773173,25.91532590252785
-51986.86123558467,26.28022836679576
-50665.76135500006,34.78150641425992
-43611.50446925066,38.14609730811835
-38960.767030979485,25.46180534860576
-30182.191971436994,37.01842441720488
-44002.68352953189,36.59621121258517
-52296.89761674216,36.021807982956105
-56545.45227857237,25.91532590252785
-51659.57263205854,30.221990924441656
-34912.845481867014,24.48031723822925
-30394.991546714224,34.24810373671474
-55210.79585532325,20.12142523431465
-45314.943382418394,38.30479248816428
-45701.52394466547,32.14515376327497
-34701.91175948195,24.48031723822925
-60672.94457311327,33.2979334027342
-37952.1105548299,29.199819087564737
-50374.74332741147,35.43969589984596
-31704.67228474959,38.296041677123725
-42327.19908077008,24.75709700399736
-50366.3321242972,38.59436571998607
-31251.270175556772,34.78150641425992
-42793.2846417296,30.93066410111383
-38974.24598413348,32.03486507724899
-40406.416708744495,32.02921160100115
-59001.31917561738,30.221990924441656
-48211.94549755275,25.46180534860576
-53256.96902039189,25.91532590252785
-55153.56546992407,23.634277318491872
-40238.9957043749,24.043591501893573
-37624.2904469934,36.895008747355305
-42274.67087459547,37.31673442662566
-62164.25919405972,30.93066410111383
-39667.33855062847,34.87097908415335
-52014.77129809444,25.91532590252785
-42663.7279547773,21.445839558321627
-32640.73627842037,39.63041727705111
-43238.18087518902,29.0419683726385
-54252.249936752225,26.716134404846965
-33334.59829274801,28.179167977526696
-31823.39801214051,37.21455824969987
-43780.51205337726,39.16550782865332
-52248.53102550645,20.98878429639096
-55057.42840722151,25.6381268714252
-62651.83054914286,33.465850046515826
-30761.444930302412,29.199819087564737
-51274.14789678805,39.53053733424087
-28788.66817941276,38.14609730811835
-60119.619066311585,36.18644355251131
-41640.102321285536,36.895008747355305
-53467.22610338758,36.36929448528463
-50730.84308675654,37.79198604260468
-60527.72596346497,20.63169958684676
-31904.362523116746,27.23029492891736
-41503.91135932377,35.46200090328086
-32551.883297933127,34.59482682258063
-58923.56160052892,33.465850046515826
-31215.84115139151,20.63169958684676
-34697.748225772535,34.78150641425992
-62323.205092380085,26.716134404846965
-31216.21464160476,25.442805384741487
-39129.47066695505,38.30479248816428
-40820.982509502064,25.6381268714252
-46323.33266134393,26.716134404846965
-32417.74941248364,39.16550782865332
-36459.74593653593,30.93066410111383
-59821.210136474416,24.043591501893573
-52378.09714171653,38.77222685532345
-30694.714537425953,26.55757221818568
-54697.9185427256,20.146641489655405
-41171.57488402021,33.465850046515826
-57986.42254048781,30.518765731198098
-42980.22223180061,35.46200090328086
-59316.621832837845,34.78150641425992
-50086.66028685759,27.682115880587865
-43659.32483401624,23.634277318491872
-52447.27530406219,36.021807982956105
-34224.785418814914,32.14515376327497
-59490.235588855765,29.98075197420983
-54685.619512942794,36.021807982956105
-42209.24786724504,25.9568290114522
