sal_9_lc2vs0_iate,earnx1_3
5002.12072535216,0.0
2333.694370181294,2219.0140665634526
-1209.4361386853727,0.0
1357.126032102096,3113.9583675713347
1025.8153641810868,0.0
4789.808420354146,3404.6488732151083
3201.729492317505,0.0
-4368.087100133629,0.0
11094.893192672818,2346.553771600289
-1903.0311055453167,5820.929939361944
8861.516269349662,4090.267289842236
4080.4617919035745,0.0
-5950.799700368052,3959.187766751257
4277.838024626774,0.0
6878.863381604721,1734.4169995155144
-2881.178959967005,5282.874225000823
-644.4257154004176,0.0
1624.9946608007785,0.0
739.453801854524,5141.17551018298
-44.405003966874574,0.0
4275.757134578092,4236.000263608083
8360.842670058159,3849.744452841351
5222.381513106283,2104.11201867215
-42.40001203765405,2783.5402687678907
8256.698733975945,4212.605607567194
9301.694395929615,2012.815900069404
773.8190272034471,1807.9546570138543
-14506.009908279198,3679.058401968524
9931.912652049274,0.0
-2525.9902713693446,0.0
10116.426817603979,3386.0147695674623
3491.6324704941144,1923.7729142294631
-1428.6926293557478,2337.8826279759915
-120.30409285974656,4363.399637545606
3862.583789802544,1687.6343147746516
11528.290075061966,4149.00348164673
-4208.4926714595895,0.0
2056.8822033795195,3995.7273192534426
6797.155406089764,3631.179160306269
5182.713542345606,0.0
7105.144165192007,0.0
5640.774558769839,4761.110225451434
6837.773151095449,0.0
-2291.258945573389,0.0
-1954.9941951851579,4340.535047500219
-3493.1502872143737,0.0
-8178.688951978636,3261.6177077826696
7337.963313576706,0.0
4439.089933903569,0.0
9704.149133723502,3494.9279785178896
1385.3333354925655,0.0
2232.0061498816412,3012.4240194940458
-16222.076400892178,6803.601554851807
5614.275349358474,2970.865294470688
-8328.94742855412,3479.205746398452
8923.193960557835,3353.169343459828
202.98277484125128,0.0
-1445.2495489232033,0.0
7483.990396266965,3340.3868775367664
3170.023595509796,0.0
-5800.975892878386,0.0
6560.162855797693,4557.037664611344
1165.5810024671764,0.0
2417.1618459071224,3833.667435358446
6848.366504668422,2628.681061381627
-955.0086573138396,5935.387289105403
-12881.037013264679,7624.705953168964
4940.759875921211,0.0
7766.198153790139,0.0
5979.843681212924,0.0
1447.8418517706214,0.0
6358.504916062309,0.0
-732.663985973199,0.0
-3597.1608908981166,0.0
558.1333711594327,0.0
-17924.72944744666,0.0
-821.8832392083327,4483.535112469646
-7565.013080276265,0.0
3102.898646807644,3500.58437850463
-405.5050323726573,0.0
7861.079960150175,0.0
30.534360228567948,0.0
6622.969936511583,0.0
-498.93278577500814,5173.812035670172
6151.197634162008,0.0
10396.17862338941,0.0
4755.672188231007,3232.161446159169
1283.5063704811746,0.0
-3358.680895159322,5490.395292316029
-1903.6280669545886,4574.750281623763
-4931.958321867742,0.0
2983.9704667949895,3283.3406529473727
-3604.485973955432,1602.1494400319625
-4471.713580237693,0.0
-6847.678518758107,0.0
-3938.930034439788,0.0
8985.881294271725,3040.095133435786
-8815.34240604239,5062.780361232474
-7111.983315926804,0.0
5115.08993656406,3528.388013741248
-11234.199336693458,0.0
-2751.4334285930317,3957.299820839046
-10493.929240808633,3016.381782034633
7726.677401544899,0.0
-708.4581747494722,4542.232396435758
-3508.205553146302,5454.614881995462
5521.434003231532,0.0
9788.896248779529,2842.810869857356
8515.844471124135,0.0
-1132.6406638788396,0.0
536.2892645716936,4568.183115027368
10011.87264070184,4251.322930934047
395.58936910190096,0.0
5480.118080074231,1854.8442196604724
-10812.29453360216,3417.396070811651
-1508.9782193301926,3848.77497125176
4009.656737819021,0.0
5602.222329275221,3945.4868286088913
6241.350074048765,0.0
531.1604955441853,2193.2709674835305
6095.700735548446,5101.4577732212165
6282.343049315361,3552.713506843574
1291.4156416104438,2432.4250736812137
-9823.379269874493,5219.241233208857
-3824.266387908041,3521.781224431747
3145.2249669780203,2239.568128355473
-14510.319132045177,0.0
-6531.730475798756,0.0
5454.638814387857,0.0
-41.154911288540916,2568.3278575381746
-4325.516481814296,5204.278717295205
5673.7679705550545,5148.018206943858
2298.826361669045,2005.1386485375383
4983.523208851302,0.0
7654.258799073019,3838.2435109511152
-317.5485083065805,3620.483188875357
-9450.878059326931,0.0
11081.355022268868,3493.967871950788
-2025.068190227843,0.0
-6604.34809835058,0.0
-1169.2146764862132,0.0
7012.563315952189,2837.410604638065
13588.389603053047,3070.17671522367
8955.49079027206,3023.933807964826
-12491.450705360514,0.0
8111.0810830281225,0.0
1569.2105882168348,0.0
-8898.465904026983,3816.8825295082297
-9614.402155160382,0.0
9910.13871863957,4185.972380114468
263.33936178480735,2344.9798291938164
-5856.449409166105,0.0
135.08430483655223,0.0
-1603.109375741844,3459.373853291053
7322.291793013586,2932.9330006135824
6263.144188216169,0.0
-993.53889235459,5861.635370841703
2285.632506964678,0.0
-1358.2435135197165,0.0
1009.0357214883685,3259.274167785697
7182.242043385881,3425.9068135950074
8122.975234357397,3076.6250068524446
5060.655751112001,2951.660203098184
6111.195073096449,1851.9249757007697
5934.344250096725,0.0
7202.814492878216,0.0
3251.9134708483975,0.0
-2883.3765973667446,0.0
2803.4660418169306,0.0
-3230.5143093916076,5059.620981751514
-1419.2640883716688,0.0
2294.01080991203,2836.3401100531087
10777.732760138051,2581.3101338789347
3700.9393749977307,4808.648252149264
2167.7363102370305,0.0
-645.9147870603856,2696.897905946161
11220.3122611187,4334.51653389522
10656.21840047412,3219.3857754367027
-4469.437941642345,4194.054963726725
8804.945832888105,2342.265032683039
-7576.767832249758,5342.78653491303
-753.4534158952792,3458.3691432861915
9992.833140585975,3146.7674132987645
-8142.110192669809,5568.257738293773
-75.75330908404612,4984.635456048973
1997.570866754757,1986.185147982152
