empl_ttl_lc2vs0_iate,emplx1_1
9.614483983623616,1.0
9.244002839130896,2.0
12.247632705807877,1.0
8.080701080809916,1.0
7.773952844846948,1.0
8.49252026343187,1.0
12.172178529429363,2.0
10.014429566103622,1.0
10.386236357853186,1.0
6.923212868719155,1.0
10.5890103338417,1.0
8.977822684977838,1.0
7.14871685973249,1.0
10.234920624859793,1.0
8.875770525759295,1.0
7.356134816204718,1.0
8.286105775395788,1.0
9.020007017779985,1.0
9.263587730510576,1.0
6.98000490466794,3.0
7.445320583925072,1.0
8.33978647719668,1.0
6.306411923139732,1.0
9.54624350854926,1.0
7.588455626217845,1.0
7.7063998055961465,1.0
7.826559857801403,1.0
11.94683878429922,1.0
7.768716288816484,1.0
7.954887330297174,1.0
9.013678354178898,2.0
8.090602873199652,1.0
6.968970857357764,1.0
9.241185630950415,1.0
6.5080909847726955,1.0
7.816650707262594,1.0
9.463074772738462,1.0
7.560143785484032,1.0
9.642323758109292,1.0
10.25477293936734,2.0
7.395725651909804,1.0
10.6110968639731,1.0
8.399256719371888,1.0
6.463328701345385,1.0
7.552891643395285,1.0
11.005042288235456,1.0
9.339687085059978,1.0
7.760008346128953,1.0
7.168755057281583,1.0
11.535218503137378,1.0
10.827303598114554,2.0
9.256571885784876,1.0
10.598831913051649,1.0
10.627327575955395,1.0
7.578410519384276,1.0
7.604963980403969,1.0
9.958213799863543,1.0
7.222529463545516,3.0
7.312227295849232,3.0
7.2542576796495615,1.0
8.824416892841787,1.0
9.565688734366649,1.0
10.35918242049118,1.0
7.1088627688489865,1.0
9.048575958273949,1.0
10.712328189674494,1.0
8.99748313054638,1.0
10.167974536130178,1.0
7.655214903303076,1.0
9.918677436836884,1.0
11.297779517870858,1.0
9.973244534836851,1.0
12.89563063882818,1.0
7.2836580689119765,1.0
6.828592784567688,1.0
8.084078597206853,1.0
7.875544871945028,1.0
9.190041101006681,1.0
8.182083322277153,1.0
10.691404770925793,1.0
8.044949524582051,1.0
9.200380588039177,3.0
7.862169863001839,1.0
10.423929541151386,1.0
8.34330881085328,1.0
11.06248986004766,1.0
9.55857677446432,1.0
11.068727603227707,1.0
7.771008170596945,1.0
6.302252036225367,1.0
6.988490052024732,1.0
8.56627346551936,1.0
8.157465771801295,1.0
8.211488273248744,1.0
6.848248352584557,1.0
8.262699158068262,1.0
7.494009078500299,1.0
7.628227372201319,1.0
11.385070489675453,1.0
9.793053374727005,1.0
10.19516763373088,1.0
11.073314799919245,1.0
8.704806656032753,1.0
6.756132354546164,1.0
8.098472288477193,1.0
7.379484680696416,1.0
10.961136797951385,1.0
8.07655746153852,1.0
9.445350642357063,1.0
9.771473567209622,1.0
7.67869081950228,1.0
7.261441682839935,1.0
7.084689120335066,1.0
7.118038566523338,1.0
10.786181322883516,1.0
10.163459616724872,1.0
11.167558495528983,1.0
7.753418860792562,2.0
11.648730241728012,1.0
10.504509576268086,1.0
12.673650580568694,1.0
11.133732819556933,1.0
11.264313497573859,1.0
8.5730812496905,1.0
10.21588906103546,1.0
9.421888107053654,1.0
8.683122096125578,1.0
6.586648413609154,1.0
6.696333705688575,1.0
10.735503840113594,1.0
10.850651038977327,1.0
7.374072607950565,1.0
6.974113751761854,1.0
7.770942366431922,1.0
8.62524171497634,1.0
9.51323098768355,1.0
8.333017775800569,1.0
9.567107142902525,1.0
9.146211023031238,1.0
7.070894599553208,1.0
6.8707888155375265,1.0
10.603495667005427,1.0
7.0632025907104525,1.0
10.305538535669166,1.0
6.002656918741087,1.0
8.713484283805844,1.0
11.565716302520649,3.0
9.658527401165642,1.0
7.547478382589417,2.0
7.42921437774916,1.0
9.10856155803571,1.0
8.497919563497556,1.0
7.246845341567301,1.0
8.461870981971694,1.0
9.648644888573024,1.0
10.107283051816136,1.0
7.801122072058488,1.0
8.969022539243994,2.0
6.583368957906189,1.0
7.761660536407467,1.0
9.69262541364478,1.0
8.042753646971496,1.0
11.497562690899553,1.0
7.456375761995966,1.0
7.62317030499251,1.0
8.466089325756768,1.0
8.98827889258099,1.0
7.671913678150903,1.0
7.715633720513969,1.0
7.311154719347864,1.0
7.202854860490073,1.0
7.3358744237091695,1.0
11.557526173670674,1.0
8.275452848518494,1.0
6.837252227501051,1.0
11.380118001861282,1.0
9.534666023096474,2.0
7.885605641676347,1.0
8.123070791018073,1.0
6.79099168697261,1.0
8.046579575318514,1.0
6.796983500577092,1.0
10.624733025868952,1.0
7.868683487366504,1.0
7.384950077796978,1.0
11.533436421855944,1.0
7.605911497946588,1.0
9.098560444485457,1.0
10.62951844805679,1.0
7.077135643208142,3.0
7.148115804748668,1.0
9.186844689773656,2.0
10.709560064082936,1.0
10.876205371266753,1.0
8.039275419120575,1.0
7.325982330742543,1.0
9.593251233728187,1.0
6.2702374834297485,1.0
7.967394184719407,1.0
9.731140477104617,1.0
10.180450107081894,1.0
9.705891144702765,1.0
10.630057339314163,1.0
8.696492388903398,1.0
8.468754991579242,3.0
8.464104499738239,1.0
10.464117431031648,2.0
8.124214613380335,1.0
9.322231126938423,1.0
7.4454015033623095,1.0
8.433141270111435,1.0
6.538469066410656,1.0
6.786173505085398,1.0
8.765607667169562,1.0
10.769735383528822,1.0
7.961566782430655,1.0
9.331005410280264,1.0
10.900176016175745,3.0
7.720022692239698,1.0
8.09360572926208,1.0
7.995276242252638,1.0
11.1471445458265,1.0
8.53040717549785,3.0
9.164201207071384,1.0
7.208184749877247,1.0
7.438217007904757,1.0
10.259953073091859,1.0
6.867307619570604,1.0
8.468523774084536,1.0
7.829072708518239,1.0
9.260353330373153,1.0
8.544067022200624,1.0
11.007055837819795,1.0
9.691709577710501,3.0
6.108130569622409,1.0
10.230371270645563,1.0
10.453749616768118,1.0
9.54195847725501,1.0
11.02937226585516,2.0
7.833299925418186,1.0
7.932659542547354,1.0
7.667510207123358,1.0
8.236987124347582,1.0
7.267360739461597,1.0
10.825834609356786,1.0
9.877504142712693,1.0
9.264995404213169,1.0
8.509216150337268,1.0
9.081198873965667,3.0
9.971453470107353,1.0
10.680854973239441,1.0
7.783072942626541,1.0
12.50866598350753,1.0
10.782715175522906,1.0
8.613479761268078,1.0
9.251482604698447,2.0
7.918661985916585,1.0
7.858801640515769,1.0
10.591105120453065,1.0
7.794119161251592,1.0
6.794941556217083,1.0
8.802812390811631,1.0
7.252560666639207,1.0
8.589428391915076,1.0
8.129115566043088,1.0
8.069953521036288,1.0
7.169584483035862,1.0
6.612727897765208,1.0
7.499832054533255,1.0
7.260272286854249,2.0
10.305376866978888,1.0
11.750435869476252,1.0
10.949637813290153,1.0
7.943792659675869,1.0
8.864192356198336,1.0
7.9181745584498096,2.0
9.804510841825984,1.0
8.38023413974054,3.0
7.824898931182076,1.0
7.5000724370386385,1.0
8.164687062819732,2.0
8.96419094677993,1.0
8.025699399514554,1.0
6.96420602652599,1.0
7.200633973998391,1.0
7.108157355166519,1.0
10.301695832054538,1.0
8.146237793193553,1.0
7.04740766269771,1.0
7.626385523881938,1.0
6.769677977583559,1.0
8.305753073791914,1.0
9.191244439863118,1.0
7.283900153606339,1.0
9.24150076569999,1.0
7.190169656930123,1.0
7.710793810747585,1.0
11.316705379541983,1.0
10.889155780079673,1.0
9.903420218182672,1.0
8.932176680540826,1.0
8.647622539963201,1.0
5.932434080202131,1.0
8.661850610367534,1.0
7.743137565596984,3.0
7.301642493502636,1.0
8.505288605782429,1.0
8.259864554306157,1.0
10.075413325745124,1.0
8.834826466923467,1.0
8.701566234903396,1.0
7.784706606340594,1.0
7.655772355004271,1.0
7.562553959924713,2.0
7.992302994586137,1.0
7.077472370046236,1.0
9.70852112708791,2.0
7.21258147462572,1.0
12.737196983863242,1.0
11.234710973846537,1.0
9.546936625825165,1.0
9.662304005163614,1.0
6.6730360834668705,1.0
7.995993531099939,1.0
6.827701947073418,1.0
8.032734598121108,2.0
7.947106563324043,1.0
9.68489890696178,1.0
8.182665847254537,1.0
11.121274233186602,1.0
9.17330852630395,1.0
8.884562067418187,1.0
7.190589176280193,1.0
7.821805555180393,1.0
10.09659539402541,1.0
10.444921662473384,1.0
10.42541623338186,1.0
9.143186662337069,1.0
7.591620944344078,1.0
8.03016569888834,1.0
7.37328376390004,1.0
9.88312889335652,1.0
6.63042530430443,1.0
8.13782033913388,1.0
9.11854576117467,1.0
9.98387654966388,1.0
10.696361491396425,1.0
8.276004822545705,1.0
9.804784221616336,1.0
9.70811074126888,1.0
8.247987321811443,1.0
7.422939682098294,1.0
7.615987122824072,1.0
7.808328503810268,3.0
6.077529652061466,1.0
6.829203297967395,1.0
9.365528255786838,2.0
8.101434340769929,1.0
8.199334518713684,3.0
10.976587421017154,1.0
7.711746994967747,1.0
8.202081859390946,1.0
8.582609407282055,1.0
10.09104076814546,2.0
8.551902329753611,2.0
7.780319303039432,1.0
8.449014560721738,2.0
7.694006102811869,1.0
8.352807926282228,1.0
11.860195235644866,1.0
10.336924182195634,1.0
7.205318020155076,2.0
6.590638917472763,1.0
7.997647460253512,1.0
6.699616897581869,1.0
9.184442503552066,1.0
10.422371883731397,1.0
8.655270955098489,1.0
6.939831658591017,1.0
11.209569386130688,1.0
11.8177767419356,1.0
10.86698901031937,1.0
6.883774559008728,1.0
6.899601146588495,1.0
11.313449806484154,1.0
11.169003304409033,1.0
11.432411154094623,3.0
8.170571103283903,1.0
9.209951982903847,1.0
11.833773423014442,1.0
9.665840946332555,1.0
10.552926349123581,3.0
7.4672720126717005,1.0
7.568017223116415,1.0
7.221790446032452,1.0
8.266829955661265,2.0
7.231633049824383,1.0
11.525103006527443,1.0
10.916714637406766,1.0
11.24095056675834,1.0
6.039455936491644,1.0
7.5633867688793135,1.0
7.170312389274651,2.0
10.8490490819973,1.0
7.596245382053809,1.0
11.094046166047233,1.0
9.318381233720446,3.0
8.278518178024791,1.0
8.173584689804205,1.0
9.710571683064105,1.0
6.621176183098807,1.0
11.22547996421275,1.0
8.897426195648244,1.0
8.394818512351327,1.0
8.262902933859042,1.0
9.924440269478026,2.0
11.84037259487025,1.0
10.703910412672174,1.0
10.921209409360598,1.0
8.78341712781549,2.0
8.450643619321383,1.0
8.202184031426365,1.0
12.253750002808541,1.0
11.277279666196996,1.0
9.934021269977745,1.0
7.923356624952646,1.0
7.993577032783149,1.0
8.84847334081081,1.0
9.203111897891272,1.0
7.5573247620352575,1.0
6.762674119922955,1.0
9.546725941103203,1.0
10.55182706518048,1.0
12.089495337944772,2.0
10.491866647349394,1.0
10.400069420305869,1.0
10.235595054435528,2.0
7.804900527114372,1.0
8.248645186351606,1.0
11.486674315358176,1.0
10.815259128568627,1.0
8.838784254081729,1.0
11.263884191833752,1.0
6.99760848262238,1.0
8.645255633815323,1.0
11.057914990628795,1.0
7.241144027639837,1.0
6.131122292248974,1.0
8.811282428541876,1.0
7.628847918157939,3.0
7.865111322575981,1.0
8.257533101060634,2.0
10.936853709997054,1.0
7.252217161302787,1.0
7.960646778169764,1.0
7.437464442128174,1.0
7.4520986553165445,3.0
10.41385388842287,1.0
5.946671307521208,1.0
6.9911689152632395,1.0
11.436327484561968,1.0
6.816864630645006,1.0
11.2085181530614,1.0
9.001255278764853,1.0
8.954548690643799,1.0
9.176246266099566,2.0
7.166745255044004,1.0
7.654187157165991,1.0
6.753662468250381,1.0
9.105475488499492,1.0
9.488895172693855,1.0
11.194231367703033,1.0
8.29945342743324,1.0
12.203781888582814,1.0
11.58213251982805,1.0
10.538544275270539,1.0
7.18456157207796,1.0
8.572736652663728,1.0
8.944278393674036,1.0
7.386197220335625,1.0
10.825084921274028,1.0
7.891532551525437,1.0
9.031369285535305,1.0
7.408490058299798,1.0
8.52075954446483,1.0
11.35037882506786,1.0
12.326744549792075,1.0
8.38104943963453,1.0
9.83439795532622,1.0
7.197472235407988,1.0
10.846379517816422,1.0
7.6899491237112265,1.0
7.3228085842020505,2.0
7.3084735530304235,1.0
9.679147547498822,1.0
7.480171273416446,1.0
11.0358575188554,1.0
10.384509508908128,1.0
10.382505151057392,1.0
7.94814194047196,1.0
9.262451588888405,1.0
9.33579473492387,1.0
10.058966448047709,1.0
7.549527442494975,2.0
10.101345706119552,1.0
8.594213326394707,1.0
10.99503521671927,2.0
9.534873998081224,1.0
7.172250042337312,1.0
7.650336987533441,1.0
8.22747282726697,1.0
7.154004497624343,1.0
10.191483933703703,1.0
6.0757937299838645,1.0
9.037128007512695,1.0
7.017321837132941,1.0
11.433293838946117,1.0
11.475845493832336,1.0
9.94343085473055,2.0
11.13729274160711,1.0
7.780123663376778,1.0
7.45293952574952,1.0
7.625909088786248,1.0
7.784375570232045,1.0
8.203354663444129,1.0
9.62344998265549,1.0
8.380460038585081,2.0
7.660556078654053,1.0
7.83449502809761,1.0
8.542709397677953,1.0
7.981336946811781,1.0
6.651983996939707,1.0
8.622375788171158,1.0
5.933662770606537,1.0
7.494235876487074,2.0
7.946321598387747,1.0
9.823798624397828,1.0
6.579414747935081,1.0
10.117150613918685,1.0
9.068733499250062,1.0
7.396690394215969,1.0
11.145342080257294,1.0
7.7915100767749506,1.0
8.238333742625287,1.0
7.822299889948046,1.0
7.720730591709872,2.0
9.361292631778603,1.0
7.601848532010541,1.0
9.374749327036504,1.0
11.722987935803616,1.0
7.015116487598493,1.0
7.871402018396781,1.0
8.042112651814989,2.0
7.569059737283117,1.0
6.5356949272932665,1.0
10.546699763605698,1.0
8.01706742219498,1.0
9.095058028926315,1.0
8.408829631609494,1.0
10.972658960281798,1.0
7.926111479417142,1.0
8.293782765581993,1.0
6.966126652791425,1.0
7.401671998304699,1.0
8.66059674342546,1.0
7.977200121876757,1.0
8.20284702962437,1.0
8.592702505117533,1.0
11.29979302070006,1.0
10.329469147501575,1.0
11.38554301049934,1.0
8.860305793421997,1.0
6.144219549500923,1.0
11.519586824806685,1.0
10.362603158675048,1.0
11.05404214565666,1.0
9.515266663191062,1.0
8.938116507100455,1.0
10.20266899356099,1.0
10.758546825039186,1.0
8.448410368499717,1.0
7.964793229314648,2.0
8.095228900215066,1.0
8.36275717561183,1.0
6.956204908533721,1.0
9.023450635071399,1.0
7.34988991494895,3.0
9.876792938320257,1.0
6.128127113039064,1.0
7.3230383411489415,3.0
12.255481821806095,1.0
7.597503661469969,1.0
6.461592129571924,1.0
10.545967711329464,1.0
7.283842435672528,1.0
9.179582576501641,1.0
9.828253756567328,1.0
8.141693661569777,2.0
10.60019706410457,1.0
8.217857469088889,1.0
11.168014646979664,1.0
10.695557677389289,1.0
8.780079688958377,1.0
7.630937123701593,1.0
9.223770690804859,1.0
6.89978386261778,1.0
9.365358014897163,1.0
10.83530099573282,1.0
7.111029529829862,1.0
8.616494856182277,1.0
8.248533580418641,1.0
9.59419533777357,1.0
7.227841732749261,1.0
8.394736991450591,1.0
9.301060080170533,1.0
7.510688084236165,2.0
11.279660841398112,1.0
7.793540039212505,1.0
10.546451555289355,1.0
9.167025071142552,1.0
7.341581685637471,1.0
7.680297161579286,1.0
7.035937790033319,1.0
9.06995707630377,1.0
10.888309820378606,1.0
6.620043260509812,1.0
7.174509767687156,1.0
8.732229512528123,1.0
9.895051944132204,1.0
8.312982458515926,1.0
11.46495225177429,1.0
9.268522433775106,1.0
8.635687101811293,1.0
7.3562534340882,1.0
7.255807186215943,1.0
10.927376372382842,1.0
9.51451180894041,1.0
7.131803023167652,1.0
7.629924135121689,1.0
9.385294878789027,1.0
11.12322254220959,1.0
10.95319954334948,1.0
7.811152939736176,3.0
11.81166294178865,3.0
7.251463141188591,1.0
7.551233963843941,1.0
7.347691033218723,1.0
8.5032860870838,1.0
7.967076842678938,1.0
9.332955745653207,1.0
11.499179969897918,1.0
9.198597841787741,1.0
10.754856422823933,1.0
10.482961595147362,1.0
8.186624125519808,1.0
11.16425282577637,1.0
8.35221875683237,1.0
8.408409984257515,1.0
8.972340926844854,2.0
8.25178178535796,1.0
10.108719203491807,1.0
7.3943244334018985,1.0
9.072943819822548,2.0
7.34338881697806,1.0
7.449455367083634,1.0
8.43414032328458,1.0
10.183946102009255,1.0
11.822056953707419,1.0
7.3784978900561,1.0
11.32261002718183,2.0
8.393983458661703,1.0
9.008570009807203,1.0
8.678723865593648,1.0
9.823001116753852,1.0
7.914895037523958,1.0
10.689406158197405,1.0
9.022754548185734,1.0
11.34707631293762,1.0
9.35415041801137,1.0
6.820052536353518,1.0
7.752949894553809,1.0
6.755687548908263,1.0
7.045523911480807,2.0
6.214734506076843,1.0
10.593950336187191,1.0
11.800586238179015,1.0
6.921432056041999,1.0
6.924395477636286,1.0
10.748934144266757,1.0
10.64869756967327,1.0
7.728204676491096,1.0
6.137360273158895,1.0
8.30453274676878,1.0
9.214278042300098,1.0
8.206041410707133,1.0
11.021670904726577,1.0
9.374744738821716,1.0
7.494401884741748,1.0
7.2303303884799695,2.0
8.420180563853156,1.0
9.037525657045293,1.0
7.114829527293634,1.0
7.584611737462211,1.0
7.901011622292429,1.0
7.928530129813092,1.0
8.830144084054242,1.0
8.120800850808124,1.0
10.70670084997865,1.0
7.633994572090388,1.0
7.627968580333634,1.0
11.009281699868502,2.0
9.744253789227685,1.0
8.212327644605082,1.0
8.658211343735239,1.0
8.398556119051037,1.0
8.739349907966407,1.0
9.44469682134458,1.0
12.384259509537735,1.0
8.530342877065952,1.0
8.442069610998317,1.0
6.109503654691077,1.0
8.82657571112258,1.0
10.602232570084151,1.0
10.798091955130674,1.0
9.851712399959606,1.0
11.394272929029135,1.0
7.807635184910805,1.0
10.643658415160573,1.0
8.30219585872431,1.0
9.783834003732846,1.0
10.867122793802702,1.0
8.69220880616139,2.0
7.269661177750669,1.0
10.20846910645193,1.0
11.063637369526917,1.0
7.150359424039139,1.0
12.999535793157978,1.0
11.030537011883167,1.0
10.252866086403149,2.0
8.754814741155926,1.0
10.632308099908368,1.0
11.689535001156315,1.0
8.974108274082893,1.0
6.25176962356381,1.0
10.07972387445242,1.0
9.634972435529013,1.0
8.367321264699482,1.0
9.98804078091644,1.0
6.708259071637328,1.0
8.269696932105507,1.0
8.920729950598004,1.0
10.725261863800506,1.0
10.264095991208054,1.0
9.215428993615006,1.0
8.47932061244655,1.0
9.801266378097628,1.0
10.675303083046352,1.0
7.646470225535721,1.0
10.967926938290137,1.0
7.786883093631448,1.0
10.661611499823302,1.0
10.669668361175876,1.0
8.251686837201412,1.0
8.408637048929034,1.0
11.124480208391217,1.0
7.647048974051691,1.0
6.400439860434305,1.0
10.397041516566356,1.0
7.917689776207866,1.0
11.320904577149138,1.0
8.467458909007107,1.0
9.264523319683002,1.0
9.612933823764056,1.0
6.452135771217606,1.0
8.470024065646795,1.0
9.098440108719142,1.0
6.819016477130227,1.0
7.541824355663796,1.0
11.3289576724443,1.0
11.227632960228561,1.0
11.294411614175882,1.0
9.537477059506534,1.0
11.64896090079487,1.0
10.39842963794343,1.0
5.997156529830575,1.0
9.039251767566888,1.0
8.233120074834801,1.0
9.18140946019757,1.0
9.301300641614022,1.0
7.260578070890329,1.0
8.252162942778844,1.0
9.692607220398322,1.0
9.168131159366272,1.0
10.528214185611912,1.0
7.506990570969343,1.0
8.96493778503544,1.0
12.314176701287412,1.0
8.926019590610167,1.0
10.528718631562906,1.0
10.221660651113353,1.0
6.643377975087316,1.0
8.461093362547556,1.0
8.544505241385904,1.0
11.232616666804168,2.0
8.608720389177089,1.0
7.310308885762292,1.0
8.388026865492606,1.0
6.6689055691646715,1.0
6.635342622091609,1.0
7.198622224149468,1.0
8.819478994264008,1.0
6.925250029398484,1.0
6.889634616086031,1.0
8.91995776266817,1.0
8.873004265116863,1.0
7.370137851483025,1.0
9.961413316065942,1.0
8.347730289286158,1.0
8.320020290764315,2.0
8.126491603907088,1.0
8.097258092884577,1.0
12.4227253055987,1.0
7.133470293197558,1.0
10.04997856714578,1.0
8.713314948899267,1.0
7.51959465601109,1.0
8.488135621322419,1.0
7.612599238132484,1.0
6.897790902778755,1.0
10.450244525985143,1.0
8.182683007470157,2.0
11.968719055820557,1.0
8.795073330048032,1.0
11.934654065358473,1.0
7.300319869825293,1.0
7.68391877274707,1.0
7.7218716796940425,1.0
9.710352287010165,1.0
8.020959229923609,1.0
10.044501305478551,1.0
8.703496114105427,1.0
9.268394593271577,1.0
7.176614798823438,1.0
9.315369459604728,1.0
7.489084748173641,1.0
6.891741800637503,1.0
9.015611429905626,1.0
8.641493023777029,2.0
7.612937357167267,1.0
9.135249286348776,1.0
7.481830251234648,1.0
8.604790092061151,1.0
11.334913202453285,1.0
9.085467387694237,1.0
11.740109405523317,1.0
6.989891599840028,1.0
7.351896029732577,1.0
7.921665536999356,1.0
7.48303677214539,1.0
6.655788851841565,1.0
7.463853786932922,1.0
11.157054772187502,1.0
11.71467234630823,1.0
8.03899414626643,1.0
9.014470128556228,1.0
8.718940735640563,1.0
10.359983319588608,1.0
7.821282293644922,1.0
6.910345530975511,1.0
7.0875883829771915,1.0
8.883193810945404,1.0
10.17603511147793,1.0
7.286028160612087,1.0
9.429740234037645,1.0
9.893280566837161,1.0
7.449231000043735,2.0
7.38635604040931,2.0
6.811224139058125,1.0
8.17793677849865,1.0
7.327214073988078,2.0
11.211668383319418,1.0
11.909314923775732,1.0
6.264396506542005,1.0
8.212160434108663,1.0
6.692200450024539,1.0
10.042666970536814,1.0
9.326452884843608,1.0
7.587818804238517,1.0
8.85341086282289,1.0
7.307232088056216,1.0
7.133642437186697,1.0
10.123529966860875,1.0
8.80197358950237,1.0
9.22426344825943,2.0
8.675238264501193,1.0
10.473544370560862,1.0
9.183852172284064,1.0
10.100244506181259,1.0
10.55223554556204,1.0
9.590925158016052,1.0
9.227238312068591,2.0
7.906124531160646,1.0
6.769948954210802,1.0
10.489138906588355,1.0
9.8858980080688,1.0
6.365147834929436,1.0
6.449159357304044,1.0
7.362172145182949,1.0
7.120431075190794,1.0
8.968660674515696,1.0
6.429168095603993,1.0
10.230955029984132,1.0
8.45567363817189,2.0
8.726670364476917,1.0
11.274975563206638,1.0
7.681121238236894,1.0
11.577810988928633,1.0
7.593274824607333,1.0
8.954345193344926,1.0
7.640720559716453,2.0
10.839385604584972,1.0
9.72800955225205,2.0
7.402121906148627,1.0
8.068914438028054,2.0
13.015877349861311,1.0
11.333285725610434,1.0
10.341348027748793,1.0
8.86043594584151,1.0
7.451238765703627,2.0
8.895057877865034,1.0
9.240200151975825,1.0
8.665411117567563,1.0
7.26207694579843,1.0
7.551595551207574,1.0
8.996278243710693,1.0
10.807134098429183,1.0
9.777162964602212,1.0
7.574366377939182,1.0
8.75700787920064,1.0
8.014692321385475,1.0
7.562139590198071,1.0
8.83405727625173,1.0
8.9716554270094,1.0
9.019088045849967,1.0
7.342609587886868,1.0
8.787785328075907,2.0
9.26760950696694,1.0
8.630230049308118,1.0
7.76852994555605,1.0
7.446780103429741,1.0
8.831106524041372,1.0
9.345694767889789,1.0
8.400610870904655,1.0
9.771007790336292,1.0
7.809184040243947,1.0
8.35220035093554,1.0
9.82658052385391,1.0
10.444556316349875,1.0
8.300063040471404,1.0
9.923559087699733,1.0
8.898259292970002,1.0
8.820307942346583,3.0
7.919499784299852,1.0
8.837327919701883,1.0
7.259465050815043,1.0
8.355731817565493,1.0
10.75334347408399,1.0
7.344725455511062,1.0
7.0765457949714055,1.0
8.14132148223352,1.0
7.0204835000115215,1.0
7.704187476359751,1.0
7.853722524758746,1.0
8.534030924800426,1.0
6.994615412904178,1.0
7.533628383584217,2.0
8.25829800296237,1.0
7.644802011603939,1.0
8.371407288802034,1.0
8.693673821466984,1.0
7.63517148168829,1.0
8.732311019224655,1.0
11.201130654371884,1.0
10.65699951744,1.0
11.081829129975524,1.0
7.503560120949681,1.0
10.162649249437296,1.0
7.464350746534141,1.0
11.633370450037475,1.0
8.538893091856185,1.0
7.5762524548730905,1.0
9.758247143280595,1.0
8.006281794651391,1.0
10.904542581933248,1.0
11.189913279402084,1.0
6.958397416754067,1.0
7.297203505065712,1.0
13.382272154666769,1.0
10.043317036197472,1.0
9.615528162819786,1.0
10.299871888152216,1.0
6.94842777355143,1.0
6.8319423467781695,1.0
7.156657529021963,1.0
10.297910733548097,1.0
8.173841029992728,1.0
8.771955177798645,1.0
7.159009359210593,1.0
8.155750436693575,1.0
7.024114614214184,2.0
10.927283525564764,2.0
8.189583910888722,1.0
7.489343427028901,1.0
8.905132415160214,1.0
7.1916105812641735,1.0
11.868762197232602,1.0
6.674347271237942,2.0
11.421510450901964,1.0
6.927816519133654,1.0
