sal_5_lc1vs0_iate,reg_pro
-2481.9990918268495,25.442805384741487
-1430.2026846162762,24.48031723822925
-4489.066068861717,38.30479248816428
-11449.086047238936,27.23029492891736
-2621.9158112681944,35.43969589984596
-9307.768394496368,36.021807982956105
-3663.882554510728,35.48794104479353
-2922.2717433481994,35.48794104479353
-8681.341162061635,37.424879126959546
-6274.984713808693,23.634277318491872
-23050.036448475887,20.98878429639096
-4468.773777198032,26.28022836679576
-1791.544694904027,23.634277318491872
-4944.384089321699,39.70178544635895
-985.7288185997254,29.0419683726385
-332.9000730049629,33.9596994808174
-3128.5858267013637,36.18644355251131
-20174.249270295943,33.190710519682085
-9694.514652801749,37.31673442662566
-15482.65631253578,22.876594638877435
-16864.316977723323,39.70178544635895
-3854.6605514252133,36.3573875871551
-15512.063404353617,20.146641489655405
-737.5592811277274,38.77222685532345
-3907.2066466053657,25.46180534860576
-3121.7491029205485,25.442805384741487
-15304.32706086959,36.18644355251131
-13543.905380875236,30.518765731198098
-2648.5947456058148,27.11781509568906
-17866.57769455155,35.48794104479353
-2403.451674007315,37.31673442662566
-6434.73448281351,24.48031723822925
-8296.69576024561,27.20170607688317
-5509.827570719333,36.59621121258517
-4641.313601073668,32.02921160100115
-11752.237241047436,38.061462197476885
-4379.075625140769,25.91532590252785
-3376.3762733938984,27.66410460043495
-18070.252683228307,34.59482682258063
-3868.6695721607903,24.75709700399736
-2411.7559709667385,34.0840234334754
-2800.2412569148146,24.82275449516596
-4610.403673240824,33.190710519682085
-3839.2066885664553,24.82275449516596
-13850.616232426319,20.98878429639096
-3205.912961450713,25.442805384741487
-13405.433064226892,34.87097908415335
-1393.8747596588864,25.9568290114522
-3827.2478162996267,36.895008747355305
-3340.8646766977945,38.061462197476885
-3220.8614755280187,36.36929448528463
-18159.677478107253,23.84441056974409
-11768.15836671055,37.21455824969987
-601.8838962788832,38.296041677123725
-19723.8513584647,30.93066410111383
-5725.515170755169,30.93066410111383
-20073.777211113367,30.88527758713494
-4066.4327409611055,22.876594638877435
-3625.4468209149654,33.9596994808174
-1856.2438022488477,38.77222685532345
-12507.116191895593,24.48031723822925
-5499.508275093274,37.12391018969001
-2988.3278667493832,23.634277318491872
-2417.048462230993,24.043591501893573
-13423.154585586632,39.689354456040704
-4529.740101638286,24.377349804657285
-12385.393034090346,36.66915348581493
-7667.121295823748,38.061462197476885
-4271.361729465954,30.93066410111383
-4112.1976155222665,33.190710519682085
-15459.894259582992,33.2979334027342
-15491.075196322374,36.66915348581493
-2381.7882978653433,33.465850046515826
-11096.739581289625,36.18644355251131
-1727.2109991136676,38.59436571998607
-2921.828590101006,34.87097908415335
-3254.8992132057465,33.9596994808174
-10556.837650846033,24.82275449516596
-10455.722659357674,36.66915348581493
-20661.927004180106,34.0840234334754
-1423.1313431016351,39.70178544635895
-3351.387528416253,38.30479248816428
-5120.885342422156,25.975826758331387
-5935.030731679892,25.6381268714252
-4976.0319035312405,29.199819087564737
-3968.682633044399,26.55757221818568
-3634.456463656472,34.78150641425992
-9066.127307525749,34.24810373671474
-15018.688640553491,39.16550782865332
-8111.284690909317,36.36929448528463
-17642.50484838362,38.14609730811835
-10839.494059506758,28.60821615898056
-1867.112092734591,32.14515376327497
-3010.58230744502,25.91532590252785
-6071.455601997541,26.28022836679576
-21320.914805274697,34.78150641425992
-1710.138748034251,38.14609730811835
-12414.134823481707,25.46180534860576
-3599.0447080056374,37.01842441720488
-5926.637928848386,36.59621121258517
-5718.414619240622,36.021807982956105
-2509.7359093447667,25.91532590252785
-13663.1771612767,30.221990924441656
-4033.978686479327,24.48031723822925
-5100.974057773645,34.24810373671474
-2192.726906782671,20.12142523431465
-15263.631141748427,38.30479248816428
-3386.1423112113425,32.14515376327497
-12195.480706996037,24.48031723822925
-14172.420734003885,33.2979334027342
-14439.967598591506,29.199819087564737
-9048.159561008595,35.43969589984596
-13926.822995011875,38.296041677123725
-13700.278418759126,24.75709700399736
-12333.05242406501,38.59436571998607
-3675.057545060019,34.78150641425992
-5367.654395430776,30.93066410111383
138.4776854907468,32.03486507724899
-4687.764581692623,32.02921160100115
-1270.997471406965,30.221990924441656
-6269.418312184018,25.46180534860576
-4233.027892930539,25.91532590252785
-22212.101919735465,23.634277318491872
-13084.67588178134,24.043591501893573
-17165.329435814063,36.895008747355305
-2912.170621465182,37.31673442662566
-13504.384406074629,30.93066410111383
-3268.6385958975497,34.87097908415335
-3091.9152833653443,25.91532590252785
-3990.25896334791,21.445839558321627
-4787.805977663429,39.63041727705111
-13083.954220749194,29.0419683726385
-1282.4598854414908,26.716134404846965
-2866.3517518214044,28.179167977526696
-3235.3814262391174,37.21455824969987
-2167.875516107175,39.16550782865332
-5316.7737462200985,20.98878429639096
-19438.058438510867,25.6381268714252
-4579.149770817781,33.465850046515826
-9358.890585744632,29.199819087564737
-5203.818795432897,39.53053733424087
-3787.595076680779,38.14609730811835
-18966.873058341105,36.18644355251131
-4401.41584603144,36.895008747355305
-4131.751212488023,36.36929448528463
-4634.892212804394,37.79198604260468
-25827.080229285075,20.63169958684676
-16014.769338234188,27.23029492891736
-14562.973671890468,35.46200090328086
-3461.479854856258,34.59482682258063
-16302.53504056557,33.465850046515826
-9524.583472066335,20.63169958684676
-7341.373915371651,34.78150641425992
-7954.488198774543,26.716134404846965
-9140.948460039317,25.442805384741487
-2648.63698183188,38.30479248816428
-3812.09534316147,25.6381268714252
-3109.927187189409,26.716134404846965
-11121.07401745646,39.16550782865332
-2995.358495047498,30.93066410111383
1170.1312156810236,24.043591501893573
-3029.91906506361,38.77222685532345
-2758.081931164009,26.55757221818568
-18156.34535903604,20.146641489655405
-4643.473547032025,33.465850046515826
-1223.8552101226778,30.518765731198098
-5688.846360649893,35.46200090328086
-23838.634134453827,34.78150641425992
-3865.639866280335,27.682115880587865
-5035.879839467418,23.634277318491872
-2856.2286010098796,36.021807982956105
-5936.4591529422805,32.14515376327497
1549.8746490409649,29.98075197420983
-5037.703809441773,36.021807982956105
-2457.791259170148,25.9568290114522
-3744.4134273431137,20.12142523431465
-11780.249925911903,26.111065750636296
-5208.740962084879,32.03486507724899
-8283.285950736947,24.75709700399736
-9420.056949572649,32.14515376327497
-1351.4954124650162,24.75709700399736
-12359.355770980193,33.2979334027342
-1921.5972709595062,30.019946390682776
-3396.3153520985184,20.98878429639096
-2523.1013173419956,24.043591501893573
-19680.119143043317,24.48031723822925
-3662.9788562026733,37.01842441720488
-1813.8284066994177,36.021807982956105
-1929.4502405485655,24.75709700399736
-18473.376925254204,35.48794104479353
-10235.55657615969,36.59621121258517
-4467.038205499357,38.14609730811835
-10216.100215415927,37.21455824969987
-10398.435339800724,33.9596994808174
-1977.3450391388687,37.21455824969987
-371.8095684415348,28.60821615898056
-11178.479565200749,24.043591501893573
-4848.809083663544,27.66410460043495
-1455.7608402893638,36.36929448528463
-3504.6534266163035,25.9568290114522
-10608.856670115681,39.63041727705111
-14842.137517069898,20.63169958684676
-19043.144660105587,37.21455824969987
-3940.0068283597766,27.23029492891736
-11089.839073897609,38.35574790404051
-16045.222243166478,22.876594638877435
-8872.668920638253,24.48031723822925
-8764.232361529641,30.518765731198098
-744.5201364443092,31.436060620423927
-15853.751076890274,30.518765731198098
-13269.777642340361,24.043591501893573
-12175.955955306577,23.84441056974409
-20438.03779952736,36.18644355251131
-4208.2072426075065,28.179167977526696
-2088.049357156826,35.30285648719705
-3072.7941787421114,38.14609730811835
-3007.1361696807653,30.09949130920913
-4247.789874483329,37.01842441720488
394.90865578222656,37.424879126959546
-6220.286097535742,30.019946390682776
-2533.4913310290403,22.876594638877435
-4629.908943759723,30.93066410111383
-3580.119740847034,34.78150641425992
-15179.331531589365,25.46180534860576
-5250.554192597281,25.91532590252785
-19824.48843790569,33.465850046515826
-13961.771413975295,23.89434844644075
-15679.964204096266,20.98878429639096
-2473.6644484802437,23.84441056974409
-2549.048403292869,30.221990924441656
-4808.15456737716,28.179167977526696
-6112.866546040383,38.30479248816428
-2054.054733363866,24.377349804657285
-4116.815076209841,34.24810373671474
-4667.85781356056,32.585451779770615
-687.7678721856246,39.689354456040704
-1572.4739265848293,28.937925992166647
