grid,density
-23963.63075022128,1.7805728042884034e-08
-23926.329723690855,2.207591806742125e-08
-23889.02869716043,2.6295379399584276e-08
-23851.72767063,3.062769734506649e-08
-23814.426644099574,3.698192754882042e-08
-23777.12561756915,4.543279629417001e-08
-23739.824591038723,5.3848291163928646e-08
-23702.523564508294,6.216232864893977e-08
-23665.22253797787,7.03749087492017e-08
-23627.921511447443,7.84860314647153e-08
-23590.620484917017,8.649569679548054e-08
-23553.319458386588,9.440390474149819e-08
-23516.018431856162,1.0221065530276669e-07
-23478.717405325737,1.1193819040283008e-07
-23441.41637879531,1.2175719094268078e-07
-23404.115352264882,1.314493697515971e-07
-23366.814325734456,1.4101472682957696e-07
-23329.51329920403,1.5045326217662133e-07
-23292.212272673605,1.5999108963817574e-07
-23254.911246143176,1.714115024400412e-07
-23217.61021961275,1.8267972916478305e-07
-23180.309193082325,1.9379576981240238e-07
-23143.0081665519,2.047596243828992e-07
-23105.70714002147,2.155712928762745e-07
-23068.406113491044,2.2623077529252618e-07
-23031.10508696062,2.367380716316554e-07
-22993.804060430193,2.4709318189366203e-07
-22956.503033899764,2.5729610607854713e-07
-22919.20200736934,2.6734684418630877e-07
-22881.900980838913,2.7724539621694785e-07
-22844.599954308487,2.8908089423469473e-07
-22807.298927778058,3.008894771754329e-07
-22769.997901247632,3.125205096928603e-07
-22732.696874717207,3.2397399178697803e-07
-22695.39584818678,3.352499234577862e-07
-22658.094821656352,3.485853593053102e-07
-22620.793795125926,3.6171890786158984e-07
-22583.4927685955,3.7547699027571464e-07
-22546.191742065075,3.9263040592734467e-07
-22508.890715534646,4.0957174674011205e-07
-22471.58968900422,4.262594440910069e-07
-22434.288662473795,4.4269349798003097e-07
-22396.98763594337,4.5967675540626334e-07
-22359.68660941294,4.778325271110673e-07
-22322.385582882514,4.957092910078119e-07
-22285.08455635209,5.148431913945286e-07
-22247.783529821663,5.343826318551637e-07
-22210.482503291234,5.536177001615558e-07
-22173.18147676081,5.725483963137008e-07
-22135.880450230383,5.911747203116007e-07
-22098.579423699957,6.105590527052925e-07
-22061.278397169528,6.308026986256339e-07
-22023.977370639102,6.544524244392246e-07
-21986.676344108677,6.790986491919523e-07
-21949.37531757825,7.085409792264201e-07
-21912.074291047822,7.390632742715669e-07
-21874.773264517396,7.740349464042651e-07
-21837.47223798697,8.113857399063389e-07
