sal_9_lc1vs0_iate,earnx2_1
13616.941949582555,0.0
14561.636348288506,0.0
2612.784853292573,0.0
1995.4200494509923,0.0
19047.129579976954,0.0
13967.332616799922,3555.6646033690017
8929.994170390752,2091.9964981363337
19788.292614293332,0.0
14301.752857796055,0.0
15584.990089997635,6410.614120494528
11490.44332534962,0.0
8091.321827212738,0.0
-6546.59054743239,0.0
15777.387834350324,0.0
10888.679181173531,0.0
16086.903103419907,0.0
13992.419154180177,0.0
12041.260923857491,0.0
17435.53834667283,0.0
16736.48143870632,1586.157206884121
16384.470219926454,0.0
6898.459366938971,4047.293877825059
14465.21384341352,0.0
-8871.274722749533,3097.343607281739
10733.760550851219,0.0
14583.05557328072,0.0
4426.55053044283,0.0
12122.325832532544,0.0
13537.452226946512,0.0
3959.8844539221905,0.0
12048.876577309296,3540.708951204157
3914.9416574317,1423.9569963009378
3925.525457980086,0.0
16144.00447104589,4481.312847496944
6571.044688796559,0.0
9483.059543947784,0.0
15461.23480130708,0.0
5264.703744474601,0.0
11376.070717435485,3828.728937718732
13969.988481105249,0.0
10730.59600958038,0.0
14046.73810062982,0.0
11992.39593475417,0.0
-3098.0258535708076,1302.29257909185
14864.158381082278,4638.437573305359
4135.930583493321,4259.684915417361
12598.981422288934,0.0
12836.451800619394,0.0
4582.153952174714,0.0
11230.477534117119,3500.421277796866
5815.134298443156,0.0
5798.5057803683485,0.0
11320.10369915316,0.0
7742.5643132719615,1963.9905733786456
7115.804916140647,0.0
8948.285733730143,3525.7924031867506
15315.535291025466,0.0
-5939.284914559379,0.0
11685.329194369138,3413.670636656827
8462.869840033749,0.0
14238.434453861655,0.0
13917.985781218777,5540.363690949158
2998.826575074746,0.0
1499.17982908614,0.0
11306.99822741522,1774.154526526684
7459.066496079418,0.0
7344.49989731111,4982.73458536472
8545.827722205288,0.0
13246.786460610689,0.0
14240.520196341316,0.0
6610.844393678556,0.0
14093.342263612312,0.0
3616.3766052894216,0.0
-505.2644426811871,1575.2359688023903
-717.0291062804331,2863.0863987117823
7940.476318410712,4491.195909240272
-12.168793221941314,0.0
10247.744681233846,1964.6370344520328
12737.601298251153,0.0
14907.08242093292,1510.3983974863472
8676.790640309297,0.0
14531.988030536764,0.0
7536.650370788451,0.0
14452.530052057038,5470.836111565074
11205.607263936578,0.0
12779.908367605982,0.0
569.352747604858,3552.024052297542
10018.021199847259,0.0
16990.16861442631,0.0
-2938.2743928436807,0.0
19167.036519000663,0.0
9568.292924365505,0.0
-844.3157610722874,2018.50879248508
14660.752466299868,0.0
17641.80057320682,0.0
-4645.971594969394,0.0
8810.451559253619,0.0
3082.6984641762274,0.0
-7164.724164226943,0.0
4176.283064255036,0.0
8655.267210750542,0.0
15214.385747346172,0.0
8071.241097093477,3068.876530541238
6520.306137574858,1120.870926898669
16468.768226671033,0.0
3819.872880679216,0.0
7979.2584227352945,1853.6308327378367
12422.929838140419,3104.233853151727
8925.186674474222,0.0
3807.721932642902,0.0
