sal_9_lc1vs0_iate,earnx1_1
13616.941949582555,1549.1580758266812
14561.636348288506,1475.9064529252903
2612.784853292573,2671.3347622139872
1995.4200494509923,2070.486133058548
19047.129579976954,0.0
13967.332616799922,2120.8005597532747
8929.994170390752,1959.9964981363337
19788.292614293332,3733.200125228008
14301.752857796055,1501.1242125642875
15584.990089997635,3712.9038072832977
11490.44332534962,2580.299544770664
8091.321827212738,2298.969824534019
-6546.59054743239,2605.6331838149085
15777.387834350324,2868.918457971652
10888.679181173531,1100.5237176381502
16086.903103419907,3457.868092949245
13992.419154180177,2932.952300939904
12041.260923857491,0.0
17435.53834667283,3429.599686014731
16736.48143870632,1363.157206884121
16384.470219926454,2491.1540151333866
6898.459366938971,2458.8105466931734
14465.21384341352,1280.4564222257372
-8871.274722749533,1822.2694030563405
10733.760550851219,2648.4651330558936
14583.05557328072,1330.523012865002
4426.55053044283,1109.073498085804
12122.325832532544,0.0
13537.452226946512,1040.9854683268186
3959.8844539221905,3375.111239910248
12048.876577309296,2256.6761343381168
3914.9416574317,1088.9569963009378
3925.525457980086,2101.8826279759915
16144.00447104589,2922.6920753497475
6571.044688796559,1098.098919727341
9483.059543947784,2658.720180542776
15461.23480130708,1735.8635401361632
5264.703744474601,2565.979050803489
11376.070717435485,2580.2430514783778
13969.988481105249,2269.326671054471
10730.59600958038,2988.3449030281204
14046.73810062982,2926.352708622714
11992.39593475417,1656.9668157502415
-3098.0258535708076,1185.29257909185
14864.158381082278,2892.394261218089
4135.930583493321,2898.060653869544
12598.981422288934,2247.57545370684
12836.451800619394,2797.596202168861
4582.153952174714,2054.8811400561094
11230.477534117119,2125.5948580242884
5815.134298443156,0.0
5798.5057803683485,1823.4769355731064
11320.10369915316,4576.667663366543
7742.5643132719615,1937.9905733786456
7115.804916140647,2012.4395810246483
8948.285733730143,2266.775220166556
15315.535291025466,3376.269681781312
-5939.284914559379,0.0
11685.329194369138,1934.8633830363883
8462.869840033749,1847.02780749385
14238.434453861655,3743.6260656507934
13917.985781218777,0.0
2998.826575074746,0.0
1499.17982908614,2272.735535486183
11306.99822741522,1749.154526526684
7459.066496079418,3798.966210965002
7344.49989731111,4726.73458536472
8545.827722205288,1065.9889780311769
13246.786460610689,2541.6250195557504
14240.520196341316,2737.659376064515
6610.844393678556,2264.341359165937
14093.342263612312,1460.3918285034094
3616.3766052894216,3183.985128028573
-505.2644426811871,1509.2359688023903
-717.0291062804331,2780.0863987117823
7940.476318410712,3208.425649457337
-12.168793221941314,2874.830200301056
10247.744681233846,1399.1693103228804
12737.601298251153,2218.1951144260447
14907.08242093292,1544.3983974863472
8676.790640309297,2552.010557712314
14531.988030536764,2413.4398504418905
7536.650370788451,1803.63616460996
14452.530052057038,3206.1615613270333
11205.607263936578,1775.391068166778
12779.908367605982,2656.036299580716
569.352747604858,1991.770157794339
10018.021199847259,3306.5223626054944
16990.16861442631,3432.4328796897616
-2938.2743928436807,2891.250180528053
19167.036519000663,3068.997105346932
9568.292924365505,2166.8850339406235
-844.3157610722874,1052.403487199976
14660.752466299868,3043.50687592647
17641.80057320682,4166.306756739372
-4645.971594969394,2229.6978619303254
8810.451559253619,1913.7789316896065
3082.6984641762274,3496.269462328509
-7164.724164226943,2439.238662370484
4176.283064255036,2263.582060090544
8655.267210750542,3799.9189652582672
15214.385747346172,2490.192192845542
8071.241097093477,1987.0396038683543
6520.306137574858,1260.870926898669
16468.768226671033,2736.3028182280505
3819.872880679216,0.0
7979.2584227352945,1755.6308327378374
12422.929838140419,2046.417224267536
8925.186674474222,2682.1658148055685
3807.721932642902,2990.896826695103
6027.51232223353,2804.348150658569
12894.896558196759,2494.3095711115684
-4584.450478543794,1519.838437017816
11907.106804257917,1294.77193567979
6193.962458663478,0.0
16759.08293638954,2292.0352379818974
13480.095313319587,3278.620490690038
7673.806919897914,2684.158223467238
13502.904825934682,2064.81817369697
1362.1438906520357,1511.455748386879
8780.850295708522,3240.2934443725744
7734.634731724438,2069.175324899727
18499.166593903807,1758.0929959494958
8553.955759036186,3247.975149492857
3542.1547028061523,2473.064887456248
18748.168475545855,1424.0821335612006
10139.638878688156,4041.951434439132
-3297.1095848034756,2830.156699505022
14027.683849545214,1367.0039239479129
258.45656057366205,2455.3278575381746
5063.1870551053,3220.050459804618
13284.279042943363,3260.268081374268
9059.484795333145,1386.8837490625244
11778.766179427965,3130.6593052512376
11966.798156585452,2418.1048147122533
1709.4077376097528,2240.053326202152
8904.030828784322,2830.836851272989
13885.51896218439,2420.876840994095
13284.881245024293,1690.1324013110227
4923.775529644643,3806.836034433272
5052.712654778252,2631.040586869327
11992.503553732886,1675.1350029731186
9682.473441638358,1954.087637963891
12339.719346121237,1926.3678256184785
5705.2801466353685,3116.713749640191
12882.951704596897,1118.4217803054755
18634.110646558027,2764.5586001719976
-6794.672748528597,2561.334954812968
7833.208746846644,1861.9542345341856
13992.635469006524,2558.059218022095
15867.972327658446,0.0
17703.343766622223,3786.69963796606
4442.189920812201,2778.4721105777
15064.856281041844,2306.1370854429824
12725.496977075385,1956.8801285984505
14614.14102905184,1070.988927532222
15672.85410877606,3704.6380582318607
4190.450793350154,2408.4938915427515
14356.209752285791,1234.156570663099
-5603.073445441426,0.0
4328.486566301417,2355.06847025321
10779.555417660165,2998.6250068524446
10769.962972236543,2085.1667968578104
