sal_9_lc1vs0_iate,school
1220.4875033831684,10.0
17758.726142402873,12.0
4920.922541320469,9.0
8183.412544022145,9.0
2036.563946308322,10.0
865.7901460850826,8.0
-2558.6802338606612,10.0
14135.290645884188,12.0
12951.384290870665,10.0
9061.120160090155,12.0
4092.210122862974,10.0
10177.711589501529,9.0
13828.45343393122,9.0
9716.659503049978,8.0
15328.372117838215,12.0
-1052.9937534782862,8.0
3310.2633012284764,8.0
15593.811868274455,12.0
-95.00404936552286,9.0
8912.594628526578,8.0
10643.75975102984,10.0
17267.350013492865,12.0
14770.506949472328,12.0
8673.763849764227,12.0
5029.700998370245,10.0
13561.360867369207,10.0
16186.678656468062,12.0
936.3304325953231,10.0
-6770.979140652625,9.0
15872.871679519494,12.0
15249.19072025259,12.0
6342.9187808332435,12.0
9545.619870273724,12.0
3816.178284731046,10.0
16238.897833907067,12.0
10637.848796226084,10.0
6682.264813060036,12.0
15695.80290143945,12.0
12606.78102746481,9.0
2685.3957900925902,10.0
853.326003869751,10.0
1344.8488956082251,10.0
7354.578312838129,10.0
8470.255853173463,10.0
8281.353722674112,9.0
9086.256487249206,10.0
2262.543780277082,10.0
8772.276384769866,12.0
13346.621080928948,10.0
-5890.726784823304,10.0
16286.692594393115,12.0
6912.0170316272415,9.0
3559.5890043717695,10.0
12937.401714457661,10.0
6945.735929979941,10.0
11068.202708776425,8.0
11895.482403793445,10.0
3553.4307178361364,9.0
105.92402021169687,10.0
1314.2792475950191,10.0
6422.274013813111,9.0
11223.92464589773,9.0
18252.76842211022,12.0
7006.8771113491,10.0
7615.298987172534,9.0
5738.7469931258765,9.0
8728.607577082663,10.0
3822.9379611260197,9.0
13597.73783778562,12.0
9037.957855972816,12.0
2815.8538786508693,8.0
10624.996629204747,10.0
12686.972263515187,10.0
16483.87962258768,12.0
-7309.846571631311,10.0
-2370.6664923921417,10.0
7097.2016258057065,10.0
-1124.0326207319565,10.0
12022.28907683822,10.0
-2728.922119099153,10.0
-3972.938552188562,10.0
10020.935293769418,12.0
-4804.780537153047,10.0
8398.086379289973,9.0
6607.398694349235,9.0
1675.9341264968377,10.0
-126.7617138791311,10.0
10300.495780339024,10.0
13101.752357947791,12.0
17887.197167422928,12.0
16276.817110874015,10.0
2646.246587078442,10.0
11190.94655759369,10.0
2655.7405795214245,10.0
7491.16981932639,9.0
14012.526944566685,12.0
14996.955331593788,12.0
-3299.7849573742005,10.0
-3276.041717423309,10.0
8377.952274223377,10.0
7208.350747923007,12.0
16358.751182154832,12.0
6157.168777179315,8.0
18084.768822321585,12.0
5559.996600815314,10.0
3182.374161782097,9.0
-6348.456568370023,10.0
16790.780599361693,12.0
8658.740111232295,10.0
11821.197082335877,9.0
6736.65790753479,10.0
5415.2936543474825,9.0
-9133.841723753763,9.0
2916.5339474354355,10.0
-6767.515499251781,10.0
7944.503292106483,8.0
-7361.440273022753,9.0
13525.513542041583,10.0
9404.639167640704,8.0
2340.5879316023093,9.0
-4647.204420156395,9.0
7834.805508995983,12.0
-5021.075682523833,10.0
7484.957186205469,10.0
-1165.398634447286,8.0
10479.067669106713,8.0
1114.7364065515978,10.0
-3668.6804921943653,9.0
10369.357663529896,12.0
15665.569986617858,12.0
12824.89471056745,9.0
18704.849727790766,12.0
8359.274934862893,10.0
14333.348153662077,9.0
9270.548054193096,10.0
-2526.3267899294087,10.0
3533.365875487513,12.0
14442.94691211229,12.0
14270.081026957287,12.0
9924.472339758297,10.0
-1578.0639411920097,9.0
19459.03989946093,12.0
15480.662230381971,10.0
14523.375827085498,12.0
5815.4118510607295,9.0
11646.032335386322,10.0
4038.022254492059,9.0
6983.167401383394,12.0
16692.94040396609,12.0
11006.082492768062,10.0
27.850942293272055,8.0
6254.971264772581,10.0
15361.292441915968,10.0
13539.65553105221,12.0
-5814.327481603468,9.0
4901.233410994182,10.0
4169.635988676611,9.0
8379.459279753222,9.0
12708.172202574231,9.0
5864.1974901752255,10.0
12260.891986083057,8.0
13052.032666763267,9.0
4178.066562491759,12.0
16812.15267658765,12.0
1846.768080707407,10.0
13518.931810796868,10.0
6945.573686538202,9.0
18008.63469919125,12.0
17933.95963683689,12.0
11614.729877959275,8.0
9539.941586928606,10.0
-4533.79261203707,9.0
18293.47048829726,12.0
5530.986067392947,10.0
13283.573518460944,10.0
-6104.7916784511235,10.0
2902.2161664942896,10.0
8916.685843572737,12.0
-6744.224720345603,10.0
-6279.14187193976,8.0
5693.427188939868,10.0
11392.547154165177,10.0
-611.3575191891207,8.0
15478.695237230779,10.0
5852.481106464762,12.0
-2260.951874008471,10.0
15963.89397656276,12.0
7690.569062268061,12.0
-944.7479005704195,8.0
10259.117993034011,10.0
15894.619668371739,12.0
16403.13574980171,12.0
10875.111548236708,10.0
13280.147512633182,10.0
18480.11163379185,12.0
6164.276247132427,10.0
14575.525790425454,10.0
-4317.563746954055,10.0
14280.91187972616,10.0
1000.6277269420334,8.0
11175.026497213803,9.0
9183.909376383685,12.0
-2471.708753650913,8.0
13400.04480788279,10.0
5294.6704832134055,9.0
18003.403228821753,12.0
12237.199512356681,9.0
13652.853004216797,9.0
9663.847551038503,10.0
13891.246723552602,10.0
14588.564096823207,10.0
14969.185094879882,10.0
-2809.6532680679916,10.0
3281.949070478724,9.0
-1476.2396448032623,9.0
14009.076384779077,10.0
-1540.1447763127208,8.0
13524.252833400775,12.0
11518.92824241643,10.0
12142.162537786891,8.0
14444.791397890629,12.0
16043.442442638188,12.0
16817.144168899635,12.0
13199.790513968841,12.0
-3452.116745092763,10.0
13068.104331273285,10.0
428.1435472843792,9.0
9352.23676575262,12.0
13299.98206406767,10.0
11630.685499677737,10.0
8843.366102591628,10.0
-6002.821305241137,10.0
14146.293648092342,9.0
12103.000757953163,9.0
11187.301876711228,12.0
534.197292611796,9.0
12141.443781558726,10.0
13141.733816608492,10.0
7753.068669387813,9.0
4978.971785585769,10.0
6022.498790062102,10.0
11162.708742427396,12.0
8089.187173394174,12.0
7858.008892423395,12.0
13808.378668549205,10.0
313.15803362121045,10.0
16158.018946155018,12.0
8502.624570016449,12.0
12137.756312278481,10.0
-1498.689498168063,10.0
13400.711109457712,10.0
4395.586889241905,12.0
15010.998350042617,12.0
5274.43170883013,12.0
18245.266643891424,12.0
-674.3759663937709,9.0
11404.62399080288,8.0
17471.882764092617,12.0
6883.548386816112,8.0
12587.277848949743,10.0
15171.645618754861,10.0
-4305.851063752194,10.0
8422.895476781316,10.0
16289.694591573894,12.0
3474.786782326973,10.0
15738.166082699041,12.0
4551.243848523362,10.0
11150.908443788077,10.0
10266.414681566777,12.0
4762.847098148955,12.0
7317.247145326381,12.0
3464.164849046755,9.0
-6233.236129890084,10.0
10920.562396070185,10.0
13889.982759980601,10.0
13873.651760081568,9.0
13624.791577743788,9.0
7238.522177487383,10.0
9157.255620174248,9.0
18283.402135642627,12.0
11416.494858021386,10.0
17673.594251570026,12.0
-2071.598200206647,10.0
14636.637357480273,12.0
7286.853383237428,9.0
13029.137719971073,12.0
-5632.631047832945,10.0
8050.247842805526,10.0
5788.605407253958,10.0
2666.8344016091787,10.0
5585.499579015405,10.0
3483.307845759473,10.0
15933.255179134558,12.0
-3988.91674477553,10.0
8123.773134993541,10.0
15159.120336471839,12.0
13919.295255707171,12.0
9296.8925536649,12.0
8253.326029725089,12.0
-1894.254403188771,8.0
14979.800532298817,12.0
12511.024397744415,10.0
4510.465580465687,10.0
10947.715642981178,10.0
8919.29340326691,9.0
17060.513949163877,12.0
8754.123563743344,10.0
7605.186259846239,12.0
12570.502926527288,10.0
11997.208902963732,9.0
11404.058815504455,12.0
12192.909137742528,10.0
11454.457399246267,12.0
10533.267460401628,10.0
13457.738039791244,12.0
11435.428924811917,10.0
17726.46117537291,12.0
6858.6961085806215,12.0
8685.856190839377,9.0
9810.617674953479,12.0
13047.099021323294,10.0
7373.082858573252,9.0
2895.380257757388,9.0
12291.334425866075,12.0
15269.73841953135,12.0
-6788.598789653159,9.0
6007.281538937114,10.0
13919.242247813625,10.0
7212.878197578339,12.0
5639.193767809777,10.0
-6095.336132003793,10.0
11372.313975169496,8.0
-5214.08266910472,9.0
-6923.86493616259,8.0
14812.320001269123,12.0
12998.430246485674,12.0
-4372.159043357577,10.0
7182.441960512985,12.0
18051.747257724506,12.0
13925.041490680911,12.0
14294.443049124988,10.0
6768.644227415821,8.0
10053.293789523157,10.0
-1035.9268057079187,10.0
17895.024677097346,12.0
11419.014536167533,12.0
11814.446849446285,10.0
-2559.8821026711585,10.0
9954.918033484677,8.0
10439.450414115785,9.0
11486.135348565833,12.0
17415.964937447356,12.0
15312.628465817617,12.0
6989.587413650373,8.0
14321.720421181446,10.0
13222.025442483906,10.0
10800.387701616142,10.0
119.75568344599651,10.0
14284.317953013655,10.0
9116.74435657055,9.0
12360.936206118004,10.0
8997.101547886494,9.0
9215.486229985001,10.0
19005.72071359206,12.0
11897.229879882334,10.0
6961.897410820084,12.0
8678.347141549577,12.0
9374.30886935383,10.0
16461.117139415237,12.0
7975.008818895368,9.0
7939.254328792559,10.0
-4059.3095883418086,9.0
7451.725242157196,8.0
7243.533809367388,12.0
7847.024512508417,9.0
12267.982365713378,10.0
8393.233224870062,10.0
2277.5574943559795,10.0
-8221.57164529655,9.0
14600.357253295751,12.0
14041.781147042377,12.0
11889.888356808722,9.0
8979.544866966415,9.0
8873.537772032712,10.0
11849.840747594193,12.0
19097.262756423548,12.0
13818.902779318218,9.0
10361.119492257729,10.0
15598.842787490179,10.0
14001.452734726245,9.0
16699.08013824409,12.0
14767.431378703073,10.0
14795.390961501005,10.0
9013.54027023908,9.0
15048.01149580631,12.0
11168.086066250411,10.0
4260.811504019311,10.0
8571.921574167007,12.0
11364.703324988719,12.0
15075.566679751879,12.0
3621.905722065785,10.0
16871.012321775466,12.0
-558.1036702804822,10.0
6881.660110478596,10.0
-714.1367477074847,9.0
13011.464160455089,10.0
6588.711572863034,9.0
13819.621008744349,10.0
9192.467148413663,10.0
8248.346664549925,12.0
10273.717438735657,12.0
3401.3572046121217,12.0
6480.9788855459865,9.0
18807.00935423091,12.0
8598.684309192568,12.0
-2102.5279435377893,10.0
9755.915292776219,10.0
5450.8409493365125,12.0
15042.52929041647,12.0
4877.147245543409,10.0
5272.198905193517,12.0
12204.766965148398,9.0
15598.772435991312,12.0
14041.757311435336,10.0
6895.2137298292755,12.0
15742.762930128607,12.0
13937.98727218363,9.0
-6413.327630628034,10.0
3731.793546845128,10.0
17102.115049599088,12.0
1364.067050697981,9.0
12894.512333522205,10.0
8852.250045286208,10.0
-9874.628074941864,9.0
16506.614929623378,12.0
1646.1260763915072,10.0
18817.956550852196,12.0
7300.734433834155,9.0
6372.627022363256,12.0
3303.8399668994543,12.0
15046.478614210944,12.0
-4789.430079702978,8.0
9000.722275766806,9.0
-1478.6515654627497,10.0
15413.758093778326,12.0
19119.19089062375,12.0
2988.011032584688,10.0
11139.895084517473,8.0
13130.120673736634,10.0
12602.50018116743,10.0
12239.838816786478,10.0
15664.915657276246,12.0
16332.450285647534,12.0
7177.943848321021,12.0
13433.675612045481,10.0
6435.897543979647,10.0
14117.745419667961,12.0
6970.802819868526,10.0
-876.6248447819481,10.0
2832.4916841655113,9.0
15589.85591044104,12.0
3378.2553418538114,9.0
9878.125752557653,10.0
17246.08328456922,12.0
14284.084553948687,12.0
12313.032414859184,9.0
15406.173454117461,12.0
6596.664519044981,10.0
7444.024121702586,12.0
17324.900852257186,12.0
17961.72454462024,12.0
9646.767380964624,10.0
-205.97025099995312,10.0
2138.44425104156,10.0
10353.106358471014,10.0
11308.644943788831,9.0
16210.619931163252,12.0
11456.152583552499,10.0
14418.084584799346,12.0
11963.6166144436,10.0
13799.326442339634,10.0
17971.508306553427,12.0
5333.518015411884,8.0
-7615.190101353945,8.0
15158.16855422363,10.0
6039.132358268257,12.0
3851.7723545014373,10.0
-3092.3313892124797,9.0
6337.784698620012,12.0
12742.085043754181,10.0
8314.179303599525,12.0
8672.7227914004,9.0
992.242189459261,9.0
15618.494908559724,12.0
12993.809144321485,8.0
-9806.188150561307,9.0
14795.093776707432,12.0
8736.501332452874,8.0
9942.61608352036,12.0
7450.641436866335,12.0
8938.215264361637,12.0
6281.546718469825,12.0
16906.00128523995,12.0
16863.34831404023,12.0
10335.28766197651,9.0
6115.388883173057,10.0
3368.8954523463353,10.0
-4571.75620970671,10.0
11468.813154883239,10.0
19818.869739272483,12.0
2181.5471902923073,8.0
-4701.178666889618,9.0
13919.907817369523,10.0
6234.584452978013,12.0
10991.826752967067,8.0
6277.628953688813,8.0
12995.461705251357,10.0
14484.01721053411,12.0
5190.331467109303,10.0
12049.031097700397,9.0
12337.679086607626,12.0
-2115.571227010443,10.0
10317.79041780988,12.0
16791.741347961397,12.0
12471.842155169095,10.0
13518.24641708025,12.0
5725.7157452924275,9.0
13520.918839649343,10.0
6734.118527798284,9.0
15652.54042185583,12.0
11260.142799457328,9.0
15586.864151465963,12.0
-4297.7291796693,10.0
15283.373703853642,12.0
12147.0215844399,10.0
-4187.107353541318,10.0
7482.277853097088,12.0
12625.076171529312,9.0
7449.0120463838575,8.0
2819.3770683494085,8.0
19217.55853100741,12.0
-732.14321885143,8.0
15739.71635832834,10.0
11890.40516309946,8.0
5094.596376153889,8.0
4772.933759151894,12.0
6420.109759695825,8.0
77.87295821700354,8.0
5059.843740502228,12.0
13666.07835879996,10.0
13321.311278676521,10.0
8994.931829513866,10.0
13260.214478543561,12.0
16762.747740905248,12.0
13826.024009652152,10.0
13701.072847507956,10.0
5106.713563356695,9.0
2706.3073946743916,12.0
17150.325803268825,12.0
13556.41975506507,9.0
16360.164355191127,10.0
14780.612894284563,12.0
14007.26608343969,12.0
-4532.557425921304,10.0
6920.975879006793,12.0
12677.885931112278,10.0
8656.594970044596,12.0
-1102.4331688118532,9.0
10203.352443984098,10.0
1542.9493508744006,10.0
3404.9381326456532,10.0
17105.305144090416,12.0
10177.551593968617,9.0
13119.982839286573,12.0
554.7100201668495,10.0
13404.215454135508,9.0
9253.633672899785,10.0
17792.372833947316,12.0
11358.916629496714,9.0
8936.562833382108,10.0
-4818.061006157016,10.0
9851.48162563442,10.0
13920.903009777325,10.0
13359.849005764574,9.0
-3620.211864195232,10.0
16962.69065910804,12.0
2251.954088011188,10.0
5186.641360684205,10.0
15111.023460825094,10.0
16207.037623084958,10.0
7755.241530316707,12.0
13002.513635819541,10.0
13540.341510863982,10.0
98.10500074411584,10.0
9579.089980050732,9.0
3213.307438000633,10.0
6137.521168134041,10.0
9969.65985785076,12.0
11975.503249893332,10.0
-782.3537658213181,8.0
5347.607035259239,10.0
13815.715143345544,12.0
1824.8182869679206,10.0
14924.375417607736,12.0
1560.6272266273263,8.0
12818.263173313277,9.0
11477.436919793648,12.0
12390.547908316043,12.0
1839.564831255715,9.0
-2149.6835183271464,8.0
11737.94463538167,10.0
6514.675095813025,9.0
-2648.1175831957485,10.0
-1248.339936342218,10.0
-4181.571542983799,9.0
15521.82017598666,12.0
12962.028324381488,9.0
5699.282473188419,10.0
2314.1339112050646,10.0
10986.071228660905,10.0
10783.00004393963,8.0
9126.352450231869,9.0
14308.006034501543,12.0
-5064.272432007998,10.0
10338.904748092196,12.0
15455.451940239,10.0
12387.26779443758,10.0
11645.59924783273,10.0
-7869.914616027872,8.0
19218.484623162505,12.0
7051.83659913354,12.0
10459.101809637523,10.0
6646.294430347914,10.0
6819.988536617263,10.0
13316.652022125545,12.0
18851.138901010167,12.0
2119.478334354183,10.0
9383.587145723548,10.0
14437.771954007883,9.0
18975.482717582425,12.0
-4475.090603271913,9.0
12578.495608361729,10.0
19308.58875661596,12.0
14264.838204556621,10.0
10892.141392548176,8.0
15019.225120462179,10.0
8741.910767530593,12.0
19036.946351290164,12.0
9873.481292612225,12.0
11636.337542567066,10.0
17372.533770114787,12.0
16557.85623092375,12.0
13399.265038924948,12.0
8522.932068951373,9.0
5216.122940293754,8.0
1053.527496692565,10.0
8316.352916321386,12.0
13736.324752118218,10.0
15872.3690109669,12.0
12037.638496936212,10.0
12095.74708629827,9.0
16130.840486500692,12.0
-536.8527689765315,10.0
6444.939035945174,12.0
12715.532655313746,9.0
14396.651749321,12.0
18175.265191910097,12.0
10800.106058403724,8.0
-7014.075153418158,9.0
5831.584067499813,10.0
255.46191408353536,9.0
5448.595242487219,10.0
2466.558981122369,10.0
2123.5841541141563,10.0
12541.75228017485,10.0
9033.255695353771,10.0
5332.0280932882215,8.0
-3766.334375330643,10.0
7100.786472846079,8.0
3825.786163806071,10.0
5500.139473523572,8.0
10584.29405081401,10.0
11617.601319474135,10.0
9144.151231847312,12.0
5030.347583303151,10.0
1639.9764787586105,9.0
13114.902822882317,12.0
14972.990663773133,10.0
15248.57036442854,12.0
8221.618171640792,12.0
14200.660257870753,12.0
-6187.191627898334,10.0
7801.8207467621405,10.0
11063.064503817692,8.0
19227.467095266496,12.0
10109.01376488764,8.0
10549.506566363742,10.0
9436.032568231847,12.0
11455.171092549168,8.0
14199.634697380225,12.0
4321.701523790221,12.0
12903.147218566333,10.0
11749.824899906087,12.0
16658.038370310987,12.0
2937.714183655293,12.0
5935.336657013018,10.0
4808.0875216302675,9.0
8225.220231120798,10.0
2345.897635881895,9.0
11998.110122635124,10.0
14057.903566166726,12.0
13366.412331077772,12.0
9919.956423015537,8.0
12715.978103194793,10.0
3099.5329496566123,9.0
15648.495124469424,10.0
6408.358525607787,9.0
14733.70609641737,12.0
9788.664973853662,12.0
11808.730574269655,10.0
6251.421109705021,9.0
9584.375801028003,10.0
10538.71623860871,10.0
11614.870495774563,12.0
3435.0055405319567,9.0
15140.537549094046,10.0
6615.828874034989,12.0
9157.318443520595,12.0
18402.296367350755,12.0
-2851.2450928878056,8.0
-421.3627096436853,9.0
-6578.192658281011,9.0
5576.639827889958,10.0
17402.64390032053,12.0
9921.400301086853,12.0
14909.078318941123,12.0
8340.975337324344,9.0
12575.625092161714,10.0
11139.413539786423,8.0
17242.813758238695,12.0
13184.741288123498,10.0
-5809.211944836976,8.0
13870.064896268872,10.0
10306.395397044835,10.0
4468.313794429796,9.0
9837.873935659925,10.0
4032.032856218284,9.0
12783.589240130728,12.0
-7930.97035104351,10.0
-818.1128707512055,10.0
-901.5498126635489,10.0
10820.986020785545,12.0
18944.68562278086,12.0
13442.73308133799,10.0
6275.263310704063,9.0
7948.920051228415,10.0
-78.09902497901612,10.0
4126.479946496625,9.0
6318.665627122104,10.0
12981.929763926339,10.0
9635.763010080645,8.0
14799.846653041548,12.0
843.019651111008,9.0
11032.68940067777,12.0
8688.84683339159,10.0
6836.192860365816,10.0
7594.970396748438,10.0
18108.255398632704,12.0
-1724.6093087908591,10.0
12855.947009536374,9.0
8217.611849278674,10.0
4285.990790050593,9.0
1707.8524707544696,10.0
15712.663883851206,10.0
12126.75390026554,9.0
1701.8595156856659,10.0
14302.051632668934,10.0
7999.030822326439,12.0
-4657.801666937433,9.0
11860.507495096448,10.0
2674.210318756638,9.0
5408.388597793892,10.0
12218.369219410077,9.0
10875.649635882957,9.0
-5781.447492150932,9.0
9942.710395969001,12.0
-5008.4814157368455,10.0
15779.158785295327,12.0
-4415.966788570784,9.0
12868.104967318142,10.0
11187.180987847363,10.0
2297.6601459907733,10.0
6908.542109706807,10.0
12517.556525716396,10.0
-5902.115889344072,10.0
11044.996180516828,10.0
16401.692861061514,12.0
16758.15341382829,12.0
7381.575610784614,12.0
10958.469881984016,10.0
15333.939179267843,12.0
4426.214768675886,9.0
-454.36088671931475,10.0
-3447.0978474143894,9.0
11763.394812007651,12.0
10781.45208513557,9.0
-2349.49548755434,10.0
12685.423642848997,10.0
12546.296274229713,10.0
4168.930709006663,10.0
14008.061930211496,12.0
17243.87885606805,12.0
13522.809620360636,12.0
-5999.449070097122,8.0
12719.26373200623,9.0
-2005.8981684498228,9.0
9203.57235031941,9.0
17971.347578949702,12.0
5423.620843609605,10.0
8311.114849388014,10.0
17136.760148997757,12.0
-1076.1262290602508,10.0
17982.85023022661,12.0
14215.279544256555,12.0
12126.633791967824,9.0
10043.796021218091,9.0
13253.20202343756,12.0
5902.546355210481,10.0
4187.379103966203,8.0
-2875.7437884942065,10.0
7362.1602761961985,10.0
1525.0249001025059,9.0
-6411.95521103267,10.0
7335.602947016388,10.0
14042.469442317657,10.0
10876.652103734668,8.0
12971.869899526595,10.0
12099.913194535486,10.0
16517.726802997528,12.0
11123.672067443393,10.0
15833.947814727853,10.0
2362.8084436192617,10.0
16638.84549555203,12.0
14782.755946819205,10.0
15232.168385904812,12.0
1588.6149237563313,8.0
1875.6377932561554,10.0
9535.521923689177,12.0
-2547.1930527139,10.0
3024.948526161468,10.0
9167.62867089716,10.0
7931.463487044245,9.0
5764.359399325106,10.0
-4248.28348021627,10.0
6762.291771845944,8.0
13339.965505192027,12.0
9197.255323749756,12.0
12733.463077691835,9.0
12766.050592445961,9.0
18019.894615136633,12.0
12627.738611761552,10.0
7523.19203704663,10.0
12220.519269062923,10.0
11820.540953719403,10.0
9925.74945919983,12.0
913.4547873746312,10.0
10206.316470222055,10.0
12871.978560327521,10.0
1207.4921989108939,8.0
15179.602463870942,12.0
13592.071544106806,12.0
8165.351395376316,10.0
10074.534826031502,10.0
14112.241656848648,12.0
15511.680119657207,12.0
7051.38187571253,10.0
10691.61056835778,12.0
10300.056039915438,8.0
13506.095273541368,10.0
17778.15634073504,12.0
13963.948457833883,10.0
18496.307606692953,12.0
8386.289059192954,9.0
6592.297390413887,12.0
5769.433068395917,10.0
6854.336929753497,12.0
-2291.0395595138666,9.0
-2134.4290040348214,10.0
10725.091486382958,9.0
353.8777010046938,10.0
948.538956188223,8.0
-1919.6284973674003,8.0
12136.215430074673,8.0
-6608.923832271239,8.0
-5924.376848281881,9.0
2320.38424498514,10.0
-1247.4869387203064,10.0
14481.353208675584,12.0
11623.385002290783,8.0
13232.460340024887,9.0
12466.786026761605,9.0
16403.433963536612,12.0
10277.185580997138,9.0
3835.724275035633,10.0
14323.761699023991,10.0
14957.26004309187,12.0
11423.622655972971,8.0
10271.050811348203,10.0
5548.485679141766,8.0
17429.22295110091,12.0
14613.666970032986,12.0
17236.8591742475,12.0
1143.6258104898823,10.0
11682.197884741248,9.0
7796.055935407265,9.0
10244.447731388103,8.0
12173.22147993608,12.0
5717.579099120423,9.0
9614.26646527129,12.0
10323.390208250326,10.0
14554.500236759544,10.0
-1075.9674542204657,10.0
-5311.180689094296,9.0
4730.802878895204,12.0
-2987.8112664959153,9.0
-2992.453252954568,10.0
7960.645821719721,8.0
16294.599186871877,12.0
-5534.268819438907,10.0
-8268.818197465993,8.0
6415.025501971639,10.0
7411.19073497769,10.0
9216.573349237839,12.0
16752.316856299843,12.0
6661.783385032202,10.0
2908.1505572583906,9.0
-1300.5221163803276,10.0
10482.852662929286,10.0
5978.498110538429,12.0
13361.98544130453,9.0
13464.972974107925,12.0
-3542.6340271978506,8.0
7036.434223379732,8.0
9937.377930626713,12.0
11944.576187244758,12.0
11613.288879361051,12.0
15929.428728836861,10.0
14269.357811679833,10.0
3490.796322559949,10.0
-8109.428868641443,10.0
10895.92201500011,9.0
12474.671691567646,10.0
5810.035043565977,9.0
8826.234643568507,12.0
11341.983656419043,10.0
9998.220120454029,10.0
10289.133117525238,8.0
12080.961165402048,10.0
16709.29968886246,12.0
