empl_chge_lc1vs0_iate,sect_al
0.19348226718683503,10.07365179352578
-0.6561314834979083,16.80156397820652
-0.84494281868543,14.29366380159172
0.945692841418351,17.60447013640254
-1.0064907230465774,16.34262365410707
0.5348488850662148,14.250867743380557
-0.17750663801513133,5.584227618370866
-0.5012945001812743,10.884169853481596
0.5140829216959502,6.876545722211219
0.28396070907677595,8.022938998903351
1.3832264855414242,14.375711469500713
-0.8769711535691751,9.333905091584258
-0.20315471068873964,5.108505545983842
-0.30900037196505603,13.760349627811008
-0.6885925620519506,16.239913412438217
-1.2742951940684368,14.081589276478278
-0.013785470693807866,11.544087762845813
0.7669310625337044,9.185204750144113
0.6112494780097184,16.317502705010668
0.6735771192693415,17.477112864169058
1.0389574174377803,15.716579181964525
-0.13201401606238844,8.994935032749678
1.759654190162267,5.218827226790301
-1.1551552381266537,14.288659287211557
-1.2779368405702924,15.692530474215395
-1.2282012228479373,7.913015801979398
1.1030083464080185,6.142786405873864
2.2366299789057447,14.147604730552498
-0.19474240830381317,16.176601459739913
0.7004783076462677,11.000470633430488
-0.5795729727442487,14.05652253986378
-0.7740850018451025,8.24275834530662
0.2556931532509614,7.728752120030903
-0.7456553522870846,5.019228465525159
-0.37347974753997915,11.91035613150846
0.7769388974168199,7.770074417325333
-0.7652187664344375,17.951867968058835
-0.07621465039704661,5.132740986437116
1.5318977829809315,8.901953679004293
-0.4464310376354319,12.325678788631842
-0.5853448782456725,14.446609179035548
-1.28401740963856,12.595382164037684
-0.21566380838760535,6.06882738323647
-0.4340267573781114,13.189723668675953
-0.31346775306921404,14.652281510498652
-0.44239693323754126,17.368179616295293
-0.20932286758749127,14.137774779290114
-0.6587384725625713,17.529853879408723
-0.07349412323191945,7.863236197357244
-0.9997574944937051,11.61972469445422
-0.254379047303225,17.026004518860216
0.2857753351560003,8.363464107554325
0.9832261792628562,10.92354258696166
-0.8006883604148183,12.776723628408444
1.646412659587566,8.236443850825474
0.020150261832001526,5.637380383048353
1.322590485712704,16.86852506771081
-0.16830086380884582,7.825027595307594
-0.5839209503821947,11.089981435603669
-0.8265403245508942,11.526992970305113
1.7509948299627835,10.466891721204302
0.16046801893791363,17.318579771385657
-1.187653762339714,17.019447742226482
-0.24389060410859928,8.62573509918215
1.1272153546722774,15.77053968373836
-0.02258445740998727,13.24387872366722
1.2120198316363247,10.315705396356236
0.3463006888629179,17.6982329127732
-0.11837925775810193,13.091803613294514
-0.5247772229501366,10.106893051838778
2.079864172086026,15.476978700966145
0.39544014428129354,10.167569709079974
-0.4196759849535544,15.355172624534047
1.1524337334662893,10.642562818606049
-1.1521166745290445,7.506132412402403
-0.9634167948022159,13.371527587668366
-0.5453422981201134,5.288124522852412
0.6666494513194443,9.968173814820616
0.5096580440423704,15.312285008133465
1.4517159452015946,6.261874670776804
-0.7428061191956841,16.211045561266953
-0.9324086589977639,8.84718404554691
-0.0708192196109973,16.24149366023247
-1.1342814806760286,17.449297299740845
-0.24015640346631162,15.616029127852032
-0.4281509720397187,10.021375184528209
-0.017549189285268996,15.162354302500775
0.08314187591059807,8.811025597714025
1.9700375599991249,6.865292874080373
-0.26604671348066145,15.780847019648997
1.4431274486522965,6.907809363309408
1.0253038315072935,9.85794274588126
-0.9335430663136792,12.984455320652028
-0.3383814866922218,13.12957809832156
-0.6863659672846407,10.68108127247229
1.4563309729326495,9.256130945881676
-0.5012921884964866,15.26838073125554
1.2244150014060864,14.380460965173572
0.10325358397794482,17.834272153715688
0.167782965639094,13.274359049494487
-0.06522088831465278,14.343044403525958
-0.7387763401160594,10.11396574670279
0.39889371790338285,14.806371994198072
-0.22620092924556698,17.21851297954508
0.27973286551168286,17.748795909726056
-0.6813837673007856,12.947610076035316
1.042715275942969,10.967254372458076
-0.6102665915996517,11.332843106445836
1.6547640212993209,16.736537792248306
0.06710447210823561,5.6584357211377405
1.261506079449823,17.350311941734546
-0.12452002668364232,11.065702270602252
1.1981694137222523,16.363589823842794
1.6480667532783304,14.09629550130206
0.4723977096511649,8.445805723103849
0.5764040837909852,5.489593115303767
