empl_ttl_lc1vs0_iate,earnx1
-4.94805426166886,994.6296221045262
-4.578111859088715,1300.4341348500961
-3.230183773696281,0.0
1.3276327758599846,492.3538817265027
-5.504426802571932,2596.67381526939
0.19740218502416762,1743.3766496691196
-3.7681734953965305,1039.4234270616687
-4.058591155271899,1419.020133168046
-0.612743072735806,308.4632670927226
-1.3866245580209615,2554.7601949945533
5.684290253260674,2765.2373708602654
-3.9245604592515027,1786.5038800825016
-4.249977880810943,4123.048044576214
-2.7508514322438367,1395.1766837062169
-5.343410681848838,420.0107521787132
-5.859476615922035,4376.964995151424
-3.5603169489435893,1184.945230744679
3.9605823782354577,3715.7380208798586
-0.2781985129849933,378.0834741638525
1.2274432011773229,3108.316098318286
3.8812397465118122,769.9988660048341
-3.3427260873530398,910.239285757953
4.9152560967964956,2629.4232436294387
-4.71026634939384,2238.7570409712052
-4.215989504466777,709.4347828549727
-5.861797327600664,873.995710204487
3.195668435079152,1690.0940197030131
5.222338304708721,1226.2186615134185
-2.9020687387710535,652.8030681832854
4.280266659497552,2937.58194917987
-3.7225476618861912,2933.2900913523317
-3.486853278044228,1989.3244952047917
-1.3057265460516698,1307.7446573057587
-3.2785683578171336,646.2121959290417
-3.342427794012711,0.0
1.3763720464244351,3511.8582761996868
-4.010554469233904,1569.1363630581277
-2.6537893485242208,3450.7952958329715
4.728494152405938,2248.629193036797
-2.9711600162350447,1490.2089667020414
-5.293375960119727,406.920043469496
-5.378046175097144,2034.7310956304932
-2.9478466195738484,1410.0891997538715
-2.616589569519482,3750.5435069296996
-1.1791202450774634,2230.4758566951286
-4.311464470350409,3511.577444488947
-0.12053856032070254,1023.6929418040424
-5.553943871730289,2252.5949929505014
-2.5097217097954987,267.7472318830555
-2.955066446938946,920.309880102695
-3.1294046369614796,509.41359623887024
1.1985676546152861,905.626167649221
1.9355864102435405,1239.6646884008817
-4.196079625440849,3896.952074690589
6.449172312966962,3020.9048532883157
-3.0829091482839517,1770.433009746093
4.891619174263027,4439.016976393531
-4.391780743250741,1106.9566236985715
-3.4463184400290006,2143.1652462243183
-4.47581358746775,0.0
1.3776060924220008,377.3089922005976
-1.913303056766548,216.7868816428233
-6.274316227690828,3644.500333135782
-4.837873860188848,2185.9098637779325
3.386321604051256,1193.643901914762
-3.489929017616989,3724.4087790946874
1.63337041131164,730.1109358289319
-1.4524888182921774,1590.5991722408305
-3.4897655460277974,1532.5232360976688
