sal_9_lc2vs0_iate,school
30.534360228567948,12.0
6622.969936511583,9.0
-498.93278577500814,12.0
6151.197634162008,10.0
10396.17862338941,9.0
4755.672188231007,8.0
1283.5063704811746,10.0
-3358.680895159322,12.0
-1903.6280669545886,10.0
-4931.958321867742,12.0
2983.9704667949895,10.0
-3604.485973955432,10.0
-4471.713580237693,12.0
-6847.678518758107,12.0
-3938.930034439788,10.0
8985.881294271725,9.0
-8815.34240604239,10.0
-7111.983315926804,10.0
5115.08993656406,9.0
-11234.199336693458,12.0
-2751.4334285930317,12.0
-10493.929240808633,12.0
7726.677401544899,9.0
-708.4581747494722,12.0
-3508.205553146302,10.0
5521.434003231532,10.0
9788.896248779529,9.0
8515.844471124135,9.0
-1132.6406638788396,9.0
536.2892645716936,10.0
10011.87264070184,10.0
395.58936910190096,9.0
5480.118080074231,10.0
-10812.29453360216,12.0
-1508.9782193301926,12.0
4009.656737819021,10.0
5602.222329275221,10.0
6241.350074048765,9.0
531.1604955441853,8.0
6095.700735548446,10.0
6282.343049315361,9.0
1291.4156416104438,12.0
-9823.379269874493,12.0
-3824.266387908041,10.0
3145.2249669780203,12.0
-14510.319132045177,12.0
-6531.730475798756,10.0
5454.638814387857,10.0
-41.154911288540916,9.0
-4325.516481814296,10.0
5673.7679705550545,9.0
2298.826361669045,10.0
4983.523208851302,10.0
7654.258799073019,10.0
-317.5485083065805,9.0
-9450.878059326931,12.0
11081.355022268868,10.0
-2025.068190227843,12.0
-6604.34809835058,10.0
-1169.2146764862132,10.0
7012.563315952189,10.0
13588.389603053047,8.0
8955.49079027206,9.0
-12491.450705360514,12.0
8111.0810830281225,9.0
1569.2105882168348,12.0
-8898.465904026983,9.0
-9614.402155160382,12.0
9910.13871863957,10.0
263.33936178480735,12.0
-5856.449409166105,12.0
135.08430483655223,10.0
-1603.109375741844,12.0
7322.291793013586,9.0
6263.144188216169,9.0
-993.53889235459,12.0
2285.632506964678,9.0
-1358.2435135197165,12.0
1009.0357214883685,9.0
7182.242043385881,10.0
8122.975234357397,9.0
5060.655751112001,10.0
6111.195073096449,10.0
5934.344250096725,9.0
7202.814492878216,9.0
3251.9134708483975,9.0
-2883.3765973667446,10.0
2803.4660418169306,10.0
-3230.5143093916076,12.0
-1419.2640883716688,10.0
2294.01080991203,9.0
10777.732760138051,10.0
3700.9393749977307,9.0
2167.7363102370305,10.0
-645.9147870603856,12.0
11220.3122611187,8.0
10656.21840047412,10.0
-4469.437941642345,10.0
8804.945832888105,9.0
-7576.767832249758,10.0
-753.4534158952792,9.0
9992.833140585975,10.0
-8142.110192669809,10.0
-75.75330908404612,12.0
1997.570866754757,9.0
4352.9231551089615,9.0
-757.1525901939472,10.0
-472.42835780025166,8.0
-6932.178355014537,10.0
1291.9155201228223,12.0
9281.708607264994,10.0
-12978.338275873984,12.0
1952.25252313814,10.0
10377.726695461499,9.0
7914.967761881362,9.0
4455.85071071192,8.0
-3508.419023812868,12.0
410.9508612491313,8.0
6290.388997782257,8.0
-4333.534849608552,12.0
2495.6105910040715,9.0
11573.572138781248,8.0
8093.47382708224,10.0
-1120.5083901057856,12.0
2426.526170273817,12.0
-15696.125874088948,12.0
-2389.180608385672,10.0
997.8259359808043,10.0
-603.3623605982743,12.0
-981.9430161260739,10.0
-4403.282703834135,9.0
-1895.4678160142275,12.0
-1842.9655752604622,12.0
-13575.330189126256,12.0
-7947.545701293613,12.0
-526.7873166249417,10.0
-3200.881918408886,12.0
5211.211698850149,10.0
-11387.579605849704,12.0
2684.4525440770703,12.0
11194.202483531146,9.0
-1730.0301319696332,10.0
-4998.881299723959,10.0
-7942.387556937717,10.0
2464.7816680215624,10.0
-1170.8427086480426,10.0
7723.885263733791,9.0
8404.263204098459,10.0
2937.662086079463,10.0
-10699.987033284022,12.0
10405.304917276795,10.0
-5803.283265415258,10.0
-5903.324585277557,12.0
8038.460916737424,9.0
-2740.720323520282,10.0
7685.023340081178,10.0
2723.8688942700196,10.0
6980.348825692408,8.0
5396.756857395763,10.0
4404.331190382618,9.0
-4594.1820507883895,10.0
2466.6409825212636,10.0
4489.383879584266,9.0
5656.241607252827,9.0
11.799167419368246,12.0
5081.028325304988,10.0
3261.5365524324807,9.0
5911.347914581707,9.0
5264.29179009819,10.0
-1166.7256237782747,9.0
-3789.272108964379,12.0
-11890.184920528678,12.0
7261.6976114167,8.0
7352.914629251727,10.0
4280.31984587616,10.0
-2720.5456522770232,12.0
-6308.0222858818615,10.0
-4048.8408728880877,10.0
2362.6440471767173,10.0
-1347.8377961379854,10.0
6213.584133947088,10.0
-1700.490298850507,10.0
-8003.173565816622,10.0
-5972.72081883114,12.0
-3028.5193650613514,10.0
7348.452453955156,9.0
8611.843872706277,9.0
-14312.666499685225,10.0
-4042.79130324048,10.0
5708.307348714806,10.0
-12738.05230739297,12.0
-2497.97102092316,12.0
8766.865378077231,10.0
2346.4539026115785,10.0
6520.916487579866,10.0
220.35106455649702,10.0
7427.4853645143485,9.0
3414.396151481817,12.0
-3455.5473872078646,12.0
-8716.253454993264,10.0
-1718.8479162250899,10.0
8723.711914155012,10.0
-11701.906461145838,12.0
-4080.038197410306,12.0
6802.658995238471,8.0
-553.9737313732176,12.0
-3766.224961113752,10.0
5192.466604861494,9.0
-10413.515937904416,10.0
-768.3287526829247,12.0
7052.605547689949,10.0
11136.832701730653,9.0
5064.898640926953,10.0
-10924.401350901482,9.0
-2212.7842442435694,9.0
413.264860289994,10.0
-1712.5202526169364,10.0
7833.153758958072,8.0
1785.7901707948831,9.0
10557.03249362278,10.0
8212.81031760507,8.0
1616.5459143232774,9.0
-6870.609317514978,9.0
-9828.480101361482,12.0
-4797.389348804548,10.0
4280.462261791395,10.0
-325.91056761433947,8.0
5711.8128969792415,8.0
-1616.934748031528,10.0
-1958.0195698673751,9.0
-8523.935055281756,12.0
-687.0867606715537,12.0
7669.421078148753,9.0
-1317.4390376196634,12.0
-3606.790945752563,10.0
8125.107921582176,9.0
7844.951897816578,10.0
-7704.754800241685,10.0
-9419.488127015577,12.0
-3083.9882602451303,12.0
-2251.0816256231883,12.0
6635.060779256601,10.0
1827.6640643892447,9.0
-6438.723731536391,12.0
7663.414865948408,10.0
-43.971118832364766,12.0
-2252.646010792234,9.0
4771.6937951618065,10.0
-667.4065123950263,9.0
-16633.805960078487,12.0
1867.8557520903337,12.0
5350.664541953188,10.0
2819.723293822669,8.0
2435.2146176240376,10.0
7753.538026162213,10.0
-12229.619757260505,12.0
-3061.8653851803665,9.0
-9263.368496937575,10.0
3150.345979882081,9.0
7430.155867646198,9.0
8917.890690591077,9.0
-1085.9031386456147,10.0
8824.687462856868,8.0
7306.600100672116,9.0
-12419.801710695647,12.0
-439.6842426312037,12.0
-1823.7788208511242,10.0
9457.501478315891,10.0
8852.22442370489,9.0
-3411.9307001103407,12.0
2353.611799120316,12.0
7834.968211574032,8.0
5445.2418688657,10.0
-1487.0158085722833,9.0
-3625.924330128425,12.0
230.0227853266856,10.0
8344.750435800273,10.0
-4024.990286008684,10.0
-1071.9023977163681,10.0
-11730.636604917281,12.0
-2143.089357638934,10.0
-5285.423253978762,8.0
-830.4919326153408,10.0
6652.2697005003465,10.0
-2551.133963739906,8.0
2281.790771366895,10.0
-8777.32851462302,12.0
-5811.283798706143,10.0
-1680.7185828636796,12.0
-7017.922363830248,12.0
-1883.9625310836004,8.0
4762.574013253027,10.0
-351.62992862070223,12.0
-3836.0957271600532,12.0
2252.1019436991237,10.0
6076.238841926019,10.0
389.2651522336573,12.0
5217.632170327319,10.0
1774.3525021229084,10.0
-5208.510663424563,10.0
4911.199870181488,10.0
6395.864136101158,8.0
13537.285692246209,9.0
-17226.497140018026,12.0
2094.4637436239636,8.0
2955.193329063053,10.0
7335.5317633198865,9.0
-3653.3459503674553,12.0
7138.006547112269,9.0
7472.30470571632,9.0
5579.411906685677,10.0
8620.533126335551,10.0
4850.307261347853,10.0
4264.5958815119575,10.0
-4469.194769215392,10.0
1009.3275577096988,9.0
29.0003155463055,9.0
6361.947259841843,10.0
-117.02756267709901,8.0
-10955.482377555049,12.0
3095.53851419085,10.0
15200.009285348395,8.0
-1590.2251213324694,12.0
-745.128520033426,12.0
1067.1582869882218,12.0
-1865.4582460600368,12.0
-3626.49176163336,10.0
9174.599861456772,10.0
-3310.0232021816996,9.0
-8937.553181921396,12.0
13033.830606237028,10.0
5458.276327351858,10.0
4909.044756970619,10.0
-2849.3768316262363,10.0
11595.329685227898,9.0
10208.344146174253,9.0
-6639.867920574827,12.0
3345.547827413491,9.0
3499.607805142161,10.0
8632.674012510864,10.0
7604.20361821466,9.0
-4266.637080106001,10.0
1836.2656202566382,10.0
-10006.763998028306,12.0
-9217.84627457308,12.0
-7841.613192432417,12.0
10068.02016555696,10.0
-3011.322090696399,10.0
-4115.337367547772,12.0
-16570.859243236973,12.0
7558.600763963212,10.0
-1311.9336582968203,10.0
5400.721161787662,10.0
-13647.333639652506,12.0
-3643.939574330592,12.0
-15947.55579801437,12.0
501.64755147238384,12.0
-2615.733162859102,9.0
7949.29574744045,8.0
1398.610970510359,12.0
7943.873302860637,8.0
7201.571459115677,10.0
2282.976090979688,10.0
-2526.0642328015156,10.0
894.5089734347771,10.0
-7357.45273308538,12.0
-3078.1134248546828,10.0
-3646.546440195976,12.0
-6159.533794864677,10.0
4365.161335889164,10.0
-10316.187876939326,12.0
-8706.036142004967,12.0
-7308.5708033375595,12.0
6856.052829028755,9.0
-3491.7610808043155,10.0
7344.831816125703,10.0
7472.420262870804,10.0
11032.110571637717,9.0
9565.712426266391,9.0
-406.9494282226208,10.0
5618.498849937735,9.0
-2461.787586565457,12.0
8024.584794665656,10.0
1738.605502803298,12.0
-3570.9587191864953,10.0
-109.765540689908,12.0
3896.411595111852,9.0
-5369.739081624778,12.0
-2530.136777057376,10.0
4830.520694798526,10.0
-677.3527806465083,10.0
1862.4938705629552,10.0
3800.4746037182485,10.0
4484.203372405211,10.0
-2343.8511682846174,12.0
-6315.573409405037,10.0
6985.834886432351,10.0
-2927.5338232642225,12.0
-10574.533955318611,12.0
-11364.459257434237,12.0
-11960.969573495413,12.0
4897.868954149502,8.0
-2100.093577268344,12.0
9475.993347378253,10.0
-1984.065379477348,10.0
7026.269119512687,10.0
4600.395386020615,9.0
-34.035879900231066,12.0
-4583.940223968184,10.0
-8028.088318992186,12.0
7065.500370102505,10.0
9544.51009833526,9.0
-10023.106615533128,12.0
11373.732148334322,10.0
-942.0647380259302,12.0
4509.00350684241,10.0
-11777.544276734603,12.0
3089.3304580996437,10.0
-1451.7082108798998,12.0
-10685.488326933102,12.0
12493.333370638124,9.0
-10919.609753670871,12.0
6105.967025383205,10.0
7108.721019888108,9.0
-941.1870157228966,9.0
-11567.217495441186,12.0
411.7631462801155,12.0
-60.21010036008829,9.0
452.50869583689837,10.0
6766.498160208415,10.0
-11127.17851840093,12.0
1733.6809215131325,10.0
-3070.927771397799,10.0
8553.702110233777,8.0
-780.2170096867962,9.0
2589.601369899104,8.0
759.158075406433,12.0
-1941.644549196777,12.0
-2476.1414653768447,10.0
-11313.921893570154,12.0
-899.9240486164183,12.0
2712.9827035562726,12.0
6472.741619622499,10.0
4985.66152362438,8.0
5830.293928926454,10.0
524.0878231401498,10.0
-4485.9825422701615,12.0
-9444.386315991751,12.0
2852.597010511677,10.0
-4824.948170241069,10.0
8093.767311382252,8.0
5864.483735450346,9.0
-12969.518449820596,12.0
-647.9665625133327,12.0
-4738.932258113908,12.0
4296.541043573044,8.0
8808.46408032849,10.0
7048.378092698658,10.0
4869.230625252321,10.0
-1052.58129064276,10.0
9250.178058380916,10.0
8386.204764913571,9.0
6961.472326370261,10.0
5729.1713023683515,9.0
6744.559228003203,10.0
-5862.9548919996005,12.0
4666.458108764698,10.0
-9869.994000407758,12.0
-6046.692846342399,12.0
6102.007329478715,10.0
16.70562518386737,12.0
6334.997492983872,9.0
6999.133408990863,10.0
-2124.0798057663187,9.0
6661.064184754273,8.0
-13089.793498286566,12.0
8655.047427297697,9.0
6528.133228802423,10.0
4634.127158950277,10.0
-1245.4126834644276,10.0
-1302.9521538461777,9.0
-4965.0703581821535,12.0
3176.5003020721924,12.0
8220.383809634204,9.0
8849.482015207184,9.0
2946.4594522143216,10.0
-7849.227508570406,12.0
-2520.484953434376,12.0
12530.320746496773,9.0
10870.813051214884,10.0
2354.850790403758,10.0
6384.360757119705,9.0
523.5804913030217,12.0
9441.534389471779,10.0
3405.1980862065143,10.0
3546.6614460042483,9.0
-3042.4408539364676,12.0
4291.361617592901,10.0
568.5020636385216,10.0
-9435.548778649325,12.0
-8383.280256733555,12.0
-3920.03594156111,12.0
-851.1673463350542,10.0
-2323.9220450083817,12.0
-1256.9213332159188,10.0
3497.999789886225,10.0
-1735.860918443927,9.0
6697.237498427629,10.0
9707.265470651972,9.0
5465.189010352518,10.0
3382.0431451541144,10.0
-9083.331241412681,12.0
-11111.39007707466,12.0
-11455.496271215272,12.0
6515.047979377809,9.0
595.9161494585469,12.0
-11976.97122864051,12.0
-4179.949280028617,10.0
8704.374177647393,10.0
-8805.654817787668,12.0
-1096.326367360647,12.0
1142.6072488975556,10.0
-8806.813130882732,12.0
7959.8620701467335,9.0
-1664.2141917626434,12.0
10081.78191821213,10.0
-11659.50248686496,12.0
-2472.7559068979726,12.0
12358.79800754737,9.0
-967.009900481743,10.0
605.7526013079241,10.0
-2885.3246568017057,12.0
389.8659721622515,9.0
4404.3608602796285,10.0
-3627.676835678966,10.0
-6100.126765684086,9.0
1031.366151594109,12.0
-4656.176388297619,10.0
-786.2870146825176,12.0
4568.982624473807,9.0
-10793.970209309444,12.0
-11482.090994046095,12.0
-4042.2365461333434,12.0
-811.1253847732464,8.0
7290.797320782153,9.0
-6801.900217679413,10.0
-172.5099679161442,12.0
-2168.1740546685487,12.0
-3416.282222772007,10.0
6965.556516222649,8.0
4254.680441516765,10.0
1717.0691517510686,10.0
12678.805253141647,10.0
-1370.3463222449136,12.0
653.1601633616383,12.0
-12562.367475763538,12.0
4238.6396389408255,10.0
3917.085526043469,10.0
-5311.262272668624,12.0
4541.975940753218,10.0
-2954.5401506781423,10.0
2669.2872519564557,9.0
642.8165953671562,12.0
1920.373950302324,9.0
7223.462489324131,10.0
-6664.453104989889,12.0
-949.5967371410461,12.0
7324.8860042502565,9.0
-2379.118528951254,12.0
1621.7217710191546,10.0
-13506.210724852403,12.0
3054.4327878082304,12.0
-3058.8293574670274,12.0
6911.2690415138795,10.0
-4966.991224808631,10.0
-357.349019645455,10.0
5959.610190091953,10.0
8319.7445850765,9.0
4802.646049525916,12.0
3076.126433994719,10.0
-3618.183450418879,12.0
8584.539215336748,10.0
9294.703500647229,10.0
-1784.7040370452526,12.0
4310.979864261597,8.0
-614.9770299716595,8.0
3369.891560228465,10.0
-10789.290633362049,12.0
2492.297508186779,10.0
1709.9706628007382,9.0
-12046.725790388753,12.0
8320.133307194732,10.0
-11888.093289532437,12.0
5940.907881128747,9.0
-1305.4702810450526,9.0
-3801.7216571692716,12.0
9253.111872290883,8.0
-882.4701431460091,9.0
-5853.597248282185,12.0
10130.382060940732,8.0
-6074.219607828895,12.0
-8169.60519021006,12.0
-10562.40437183397,12.0
-10669.185097191934,12.0
-2385.785052844339,12.0
876.9515738621913,12.0
12528.295246137906,9.0
-5107.653229740994,10.0
1178.1750887874896,10.0
-2917.598728238274,10.0
5713.755461254525,10.0
-3898.6725909978873,12.0
7864.359732187462,8.0
-4801.075694940511,9.0
2465.858797942965,10.0
-12512.854366446974,12.0
10496.170816855858,8.0
4617.961955396065,8.0
11147.843960491802,10.0
139.26083512602372,12.0
2950.0833038459855,10.0
7843.228703578923,9.0
-6845.801402405928,12.0
-5878.272466584495,10.0
-10429.897590436805,12.0
-2823.24521810366,12.0
7053.905261199217,10.0
-783.8081677531391,12.0
8753.503158000995,9.0
10416.562628712396,10.0
4051.2687685280575,9.0
-4363.717987145827,12.0
7008.742707690227,9.0
-3140.2779898182866,12.0
-3575.7988339980684,10.0
672.4849974480353,12.0
6707.221976844021,10.0
-10085.671315434216,10.0
-6131.769612119504,12.0
6465.978965612025,9.0
8324.681296751543,8.0
3456.760517721451,8.0
-929.3485769480285,12.0
3049.6609033553987,8.0
6306.75374250916,10.0
8500.90082776332,8.0
6956.113140196852,8.0
-8913.609966757389,12.0
4991.31966798618,8.0
617.1207287904151,8.0
-12531.674593244532,12.0
3620.429115863827,10.0
5759.885170698415,10.0
6474.699500956723,10.0
2304.0919238251704,12.0
-3641.607022627325,12.0
7830.901723614522,10.0
5336.275029639631,10.0
2345.294415006321,9.0
-11770.202335968304,12.0
2382.2292390962843,12.0
11186.664866769333,9.0
8064.347132658749,10.0
-4056.7047701693327,12.0
-7687.671658422397,12.0
-4831.052784236966,10.0
-14989.180883560806,12.0
8909.798382706611,10.0
-7048.517687726761,12.0
-1822.4069980209133,9.0
11214.374120711607,10.0
-2632.416134107809,10.0
1251.7209390066,10.0
13.807934871687166,12.0
8147.416057613815,9.0
565.0773461603703,12.0
-1374.8415561390789,10.0
8438.151643477326,9.0
7813.969762348817,10.0
-702.5725137148984,12.0
4644.678033347986,9.0
5948.299832180053,10.0
-791.5043778968302,10.0
3431.296662729057,10.0
4815.797803053809,10.0
7854.756165694866,9.0
-5321.6627907701695,10.0
194.00605862350903,12.0
692.9458563875191,10.0
222.3576741574775,10.0
5586.81041814376,10.0
8378.648679933474,10.0
-10105.00233717084,12.0
6157.961580607323,10.0
8404.254085626453,10.0
-5031.246155727038,10.0
7825.805516447111,9.0
-503.847928569362,10.0
-223.64475948902646,10.0
-13620.0334130809,12.0
9705.427045848312,10.0
-1707.688112659568,8.0
-8008.283794773617,10.0
590.3144595939361,12.0
-2540.6002995842096,10.0
-3528.2070742918017,12.0
845.8783276094852,8.0
9613.133193737525,9.0
-14504.600139382557,12.0
68.28491895589468,12.0
-2257.8556935541646,9.0
1536.5294956140538,8.0
5281.720540982188,10.0
7268.223003836845,9.0
-3926.3303453001554,10.0
-4193.392378178983,10.0
-7496.855730667259,9.0
-3838.334146625776,12.0
7413.773950419058,9.0
3855.619096721668,10.0
-578.0894461618824,10.0
5051.501259570741,10.0
6173.002999685292,8.0
3459.818465605421,9.0
-1396.5673279968064,12.0
-8927.508135357773,10.0
-6794.556459196996,12.0
7096.306325354445,10.0
8923.312796134313,10.0
11115.798643528804,10.0
814.6192583078289,8.0
-3053.385461471339,12.0
-14014.820950211131,12.0
-1716.6508489718922,10.0
275.8879650470701,10.0
-401.8032315835367,10.0
-1280.8677709947897,12.0
-1948.424758281869,12.0
-6069.276529803365,10.0
8386.933233344393,10.0
9233.075782502707,9.0
-3968.6765407454454,12.0
-3209.52002133067,9.0
8484.003982941846,10.0
-3132.799762611251,12.0
5578.040971992519,10.0
9599.873571581007,8.0
7137.904187560054,10.0
-10442.313878425866,12.0
-3739.810213266077,12.0
-11378.21709321727,12.0
2779.4211506051274,10.0
17.932077609899352,12.0
-3945.263100326937,12.0
-14573.49377743082,12.0
10067.735289710956,9.0
8192.529447837576,8.0
928.8405893425295,10.0
-9747.179581773169,12.0
3605.5232901000527,10.0
2962.415828120414,12.0
5906.867118591931,10.0
6999.378009118737,9.0
-2277.556107276102,12.0
-995.9829005644792,10.0
-12197.935591511996,12.0
8177.9302194576,9.0
2606.521053954865,12.0
-1422.8142131447134,12.0
6665.324431001438,8.0
-6631.252393353536,9.0
2425.9542233228067,10.0
1346.9945151111465,9.0
-1798.502990577854,10.0
-1032.868048822822,10.0
-1362.4308899635325,10.0
6216.022179987436,10.0
4936.860824218238,10.0
7564.052874270899,8.0
-9486.974628298627,10.0
5221.616980803318,8.0
-4138.783073662875,10.0
8178.361753286372,8.0
9455.87305985264,10.0
3307.7004585912396,10.0
-11240.090691782827,12.0
-8009.856573164934,10.0
573.5452866899991,9.0
-16336.868232357052,12.0
7133.675576850832,10.0
1526.7682253184466,12.0
-12038.575864323837,12.0
-4616.1457478437915,12.0
-4943.736513971335,10.0
5046.882436860125,10.0
11128.650258931153,8.0
-1601.9007467661095,12.0
8661.689463513481,8.0
3246.5682082523786,10.0
-16201.301003025521,12.0
6232.364337225514,8.0
-2464.1647087828405,12.0
-14017.96904682282,12.0
4392.193816625318,10.0
-7731.645417874527,12.0
2593.5998441795045,12.0
-9132.666546802906,12.0
572.139614553067,10.0
3978.1711102038844,9.0
6369.672117130534,10.0
-17.76601911741568,9.0
14306.855115797225,10.0
-4337.91049253721,12.0
-8087.481718778477,12.0
9162.057694235182,8.0
10719.160801084223,10.0
4634.076396390687,9.0
1184.7125039391053,10.0
5994.252865944772,9.0
-8626.338464071752,12.0
-17861.35683822507,12.0
6280.386678214291,10.0
4718.959142218707,9.0
7381.600413653868,10.0
5381.861566602,10.0
-5344.7396354179145,12.0
3933.148247695248,9.0
4078.752499109544,10.0
-10407.415685809201,12.0
-6184.380125029661,12.0
-3734.3632973326103,12.0
3484.171239022264,8.0
-4747.383287297118,9.0
-3117.5010951728163,9.0
-746.3337963453201,10.0
-3787.6089455299193,12.0
-9416.7422457433,12.0
-2883.095542367415,12.0
8657.790060175783,9.0
8168.545850460076,10.0
9404.536820887019,8.0
-3637.038020626295,12.0
6237.472039491312,10.0
2800.661342193776,8.0
5838.952745364971,10.0
5724.348267325688,10.0
150.42533495324562,9.0
3848.0097429886628,10.0
-2252.5493794357835,9.0
-7253.938540734946,12.0
-2991.0821582469525,10.0
-6182.561953092844,10.0
-5724.1919426943605,10.0
-8228.621583574746,12.0
1989.947872928109,12.0
5223.7791234188735,10.0
5441.521479668863,9.0
5308.424384528271,10.0
-940.3837961845161,10.0
1409.3722987953697,9.0
2401.6801552040433,10.0
9240.319110556102,10.0
7680.996925950341,8.0
467.4992005946924,12.0
104.13715804698042,9.0
-8308.555598159002,12.0
5154.505660978377,10.0
3818.327328971356,10.0
2746.4620527969187,10.0
115.62443979404907,12.0
-4082.1435858911073,10.0
5017.154746920349,9.0
3679.2342180666506,10.0
-160.42925473283975,9.0
-2244.1812202532074,10.0
5918.59973136078,10.0
8192.776494905102,9.0
1088.788142715664,10.0
9974.776071867975,10.0
-14613.756613470121,12.0
-1861.3677618155966,9.0
6876.178549336302,10.0
-2574.3872764124544,9.0
-2648.6586383932613,10.0
5415.55673316022,9.0
5698.39198111089,9.0
-5802.819936043873,9.0
-14340.160278255986,12.0
-2578.9821246557954,10.0
-6210.986318847343,12.0
-3399.4461617986567,9.0
8235.359422332716,10.0
6661.873534198527,10.0
47.00557380168948,10.0
-1957.0372791701318,10.0
6548.516583188564,10.0
-3801.65368587603,10.0
2265.916603474508,10.0
1214.2725158426779,12.0
-4566.018532545378,12.0
-11684.253792758243,12.0
11681.901287400588,10.0
-4780.571697378956,12.0
6470.1181616502645,9.0
-895.6075455687755,10.0
-1491.9435503376621,9.0
-2458.5774783276715,12.0
6578.01303993641,9.0
-7309.964168011374,10.0
6085.433215224354,10.0
7217.271011457298,10.0
-2220.4871029979718,10.0
-9946.773615176295,12.0
-1296.5364509159876,12.0
-717.6842794224208,12.0
1751.5984691863066,8.0
3597.446887022741,9.0
-5149.318730185801,9.0
8199.108001163806,9.0
-3909.748812974176,12.0
-3469.8489927700416,10.0
2164.130907541253,10.0
-2896.653723772223,12.0
-6168.62339623688,10.0
35.71873446889094,12.0
-9106.918814335242,12.0
8440.9798916439,9.0
10002.556912927015,9.0
-13645.702316501855,12.0
-190.9976551183022,10.0
1280.7397432746538,8.0
-14613.990285049515,10.0
4277.398298404478,10.0
3886.134182031486,9.0
-6767.917100222929,10.0
4591.674277280161,10.0
8226.566492984664,10.0
6549.120142262898,8.0
5637.557683421827,10.0
1027.3913953523295,10.0
883.1784131290437,12.0
6493.183099682693,10.0
4645.343322345078,10.0
-1245.827351155613,10.0
-912.932639686213,12.0
3469.2648879806793,10.0
-1886.7234859215573,12.0
-2527.3484643201054,8.0
-2527.742282219737,10.0
-10759.075708607324,12.0
-7919.278041066683,10.0
-3423.2794279790533,10.0
5040.363500276129,10.0
5146.2276457891385,9.0
1670.0630964716138,10.0
-3030.8001953774483,10.0
5215.3289977795575,8.0
-11551.280577790816,12.0
-7901.532107581959,12.0
7146.097875970054,9.0
6730.559569129353,9.0
-6443.418018264184,12.0
13824.713103094547,10.0
8162.783769479094,10.0
4570.678095976015,10.0
4259.008125322714,10.0
-5037.904400552702,12.0
-3146.9021058965463,10.0
8684.980211116303,10.0
2880.004912127981,10.0
2045.5638662802216,8.0
-3714.381320730463,12.0
-12125.995109120016,12.0
6203.598416721262,10.0
7452.808384385842,10.0
-5599.564854507189,12.0
10.26381191046221,12.0
3795.281284741385,10.0
-10409.088959681074,12.0
7632.219510041112,8.0
9548.936508180044,10.0
641.5654181124537,12.0
7765.096411251396,10.0
14.931797631778863,12.0
6042.328245344628,9.0
-14505.88705410719,12.0
-5652.590963024358,10.0
-9124.047218331967,12.0
-400.2175744930164,9.0
-731.5686268347758,10.0
10237.616908793201,9.0
-1913.478712935125,10.0
773.5242327664214,8.0
1122.7424354149591,8.0
11628.44726643521,8.0
3718.284239208887,8.0
-2061.789294090769,9.0
-1582.8376479541466,10.0
-6886.87943421023,10.0
-2153.914070901904,12.0
11278.01977233995,8.0
11563.891360929958,9.0
11747.861469531428,9.0
3478.1069320873708,12.0
9952.535007774017,9.0
-3918.476737029283,10.0
9604.687108674947,10.0
-7589.27377726971,12.0
6124.163611249923,8.0
12632.625793969652,10.0
8633.1009058971,8.0
825.2581106689095,12.0
-1137.015843670299,12.0
1087.0472873834149,12.0
-5447.76130674416,10.0
12721.946091005719,9.0
6423.318484941797,9.0
6856.922319281706,8.0
-2711.9747321248187,12.0
7462.519228032945,9.0
-12314.312496317796,12.0
7572.05406109728,10.0
