sal_9_lc2vs0_iate,emplx2_2
7870.874531802361,2.0
12888.31944530725,2.0
533.8423601638247,2.0
-1375.4042867302223,2.0
2326.3934122477795,2.0
2189.1032991588672,2.0
6308.470549369706,2.0
7422.200161121675,1.0
2768.0959296571223,2.0
5783.8232725536645,2.0
-6503.029360579615,2.0
5259.368196432813,2.0
4258.426784341282,2.0
7442.142983665517,2.0
11407.064320834663,2.0
-1510.5974733271523,2.0
4786.14573972855,2.0
268.30291500480166,2.0
2812.513305606575,1.0
-14299.216998691398,2.0
3938.7411709633507,2.0
9903.44204291061,3.0
-468.4642055409872,1.0
1014.4725232456653,2.0
3490.897808633712,2.0
-990.3984104745596,2.0
-3846.847991681563,2.0
485.3361923592811,2.0
10165.330203671287,2.0
-2799.1980315123214,1.0
11917.406228366232,2.0
618.9191795214319,2.0
10810.338397599466,1.0
4113.437234271604,2.0
7502.008570958751,2.0
-520.5007288973543,2.0
8497.136296901012,2.0
3131.4967945946546,2.0
-3894.2167515392657,2.0
10345.932455492191,2.0
8109.94983462007,2.0
690.9116503369569,1.0
11306.908387927857,2.0
10928.188097720822,2.0
-7337.3799809622815,2.0
3026.654833039015,2.0
-3217.6829752884587,2.0
4691.455642526189,2.0
9828.21458093688,2.0
4783.484859219515,2.0
10922.347453858445,2.0
5038.277976958489,2.0
5364.634809299793,2.0
3858.4404426667506,2.0
-1887.9457014265129,3.0
7727.857015203586,2.0
-7451.419736903625,2.0
3144.751606235801,1.0
8544.08065323127,2.0
1473.3046484063984,2.0
286.29846981384026,1.0
4298.421442218057,2.0
1449.7054672341178,2.0
2458.0215681235823,2.0
5939.140853150055,2.0
8188.651597377383,2.0
-1372.7021021247883,2.0
7066.150737845894,2.0
8803.63143310327,2.0
10679.729853334135,2.0
1758.6255096828081,2.0
-3623.536330502402,2.0
9521.298228434054,1.0
-2659.213659020679,2.0
1967.8643507951167,2.0
9877.034288757308,2.0
6898.648807185147,2.0
-1569.7050754635648,2.0
-2376.735042950808,2.0
-8544.735303795649,2.0
7165.6263531346785,1.0
-317.21542523743256,2.0
6737.147800886679,2.0
9612.428422419647,2.0
12191.632820418617,2.0
11340.004034195721,2.0
5728.328925326718,2.0
