sal_9_lc1vs0_iate,nation
8243.317933246013,1.0
20685.48964905952,1.0
9409.575063519602,1.0
5229.7298107034785,1.0
13157.524655087867,1.0
-9995.582871078695,1.0
9829.651346115077,1.0
3693.6646697333736,1.0
-2212.9558815609676,1.0
5810.540207288163,1.0
5298.824468442144,2.0
18150.850441509236,1.0
-7753.151738823804,1.0
4105.446993159208,1.0
-249.84036909288739,2.0
-7989.081135572743,1.0
14154.86088077396,1.0
21323.347946572692,1.0
17355.66965447552,1.0
18228.023564446434,2.0
14872.1680255669,1.0
22619.391643294002,4.0
11042.009276307588,3.0
12016.148236801331,1.0
15350.145446961482,1.0
13157.937649826454,4.0
-6274.395046715084,1.0
12244.514072264954,1.0
-9831.828520581015,1.0
-7192.003772597095,1.0
-1414.583175187981,2.0
13059.670754200788,1.0
13346.600972568394,1.0
7828.7780828462,1.0
9166.368837582355,1.0
21407.86767934072,1.0
13247.472479091966,1.0
10560.438427612691,1.0
21072.76107505398,1.0
19962.968091568975,1.0
17981.86144366756,2.0
-360.1479553153349,2.0
7120.1717560162,4.0
8931.438036285343,1.0
12482.04052104363,1.0
17949.616511576805,1.0
17820.443749049435,1.0
16113.887296700592,1.0
5976.9333993792025,1.0
-1656.1505977601764,1.0
22610.023881145942,2.0
-8280.21770225992,2.0
16292.799555809426,3.0
6187.934382936895,1.0
10613.13357147668,4.0
18424.186005865457,1.0
21860.66548994531,1.0
7036.353535324252,1.0
5178.045714980621,1.0
-2853.238837765047,1.0
17563.33165942985,2.0
11451.165579823686,1.0
4533.616341222731,1.0
-11004.797344242757,1.0
1535.9352675184437,1.0
-7850.767524243407,1.0
13736.488513261926,1.0
12133.757539009894,3.0
15464.728625236818,1.0
16763.948225897428,1.0
17262.439939423683,1.0
13860.52578068052,1.0
9868.871516833393,1.0
10627.12126164603,1.0
13133.828270818654,1.0
17262.188332269838,1.0
15768.403513812436,1.0
-414.8151481949626,1.0
-3448.4012194022453,1.0
18869.497137220864,1.0
2300.0370815164056,1.0
17035.826809918144,1.0
10952.634908096059,1.0
8777.416320915272,1.0
-2906.4260462033612,1.0
10789.548058999882,1.0
-10826.100251662054,1.0
20829.69619084507,1.0
15204.564876317427,1.0
2710.5291953133315,4.0
3908.7153545663123,1.0
18104.6730329602,1.0
18328.036234061656,1.0
18311.35920343003,4.0
-510.1527296862396,1.0
22471.285772821288,5.0
10046.514860813124,1.0
1867.2000178677197,1.0
-2216.483250675463,1.0
16210.539587915031,1.0
17142.828301015095,2.0
15962.947609149809,1.0
12283.869034375723,1.0
-10386.782866941263,2.0
9070.78160738401,2.0
2214.977536030008,1.0
22224.796276200592,4.0
16594.967131549412,2.0
5945.75782351264,1.0
-1484.9828857780676,1.0
23408.2805444374,1.0
10912.98518375729,1.0
20068.00835249149,1.0
8500.321458222796,1.0
11062.911109419158,2.0
4942.054662392537,1.0
9557.29906060143,3.0
12621.603246152938,1.0
4842.7108352519,1.0
3795.942105985536,5.0
16887.391816555886,1.0
17166.94861468143,1.0
12048.69795277293,1.0
14597.46323103264,1.0
11347.06707498982,1.0
9628.586464539305,5.0
14304.629155815735,3.0
9355.062236441678,1.0
864.9733622623438,1.0
11430.331398841121,1.0
5256.085649722176,4.0
351.16936780637616,1.0
13738.331569665246,1.0
14021.747523651771,2.0
108.60460272507157,2.0
5281.221926358652,1.0
-990.3489691866953,1.0
8203.748146449341,2.0
5061.621938904593,1.0
-269.1335904494308,1.0
18435.00521760751,1.0
13764.371727412708,2.0
4151.810229951214,5.0
3711.574619119132,1.0
-3371.916686399527,2.0
6423.93139404787,2.0
18355.350004402702,1.0
18223.296207429587,1.0
13314.039721240319,1.0
-2124.7065923295177,2.0
18155.071087201344,1.0
4092.8940672296094,1.0
11502.470292755454,1.0
16899.371372960883,1.0
14284.538843461169,1.0
16990.237801892235,1.0
16148.730819267934,1.0
5504.604182949543,1.0
7131.147390859721,1.0
2724.091148574904,2.0
-8149.9154159893815,1.0
15066.76698532469,1.0
10033.610369052843,1.0
9117.344225163844,1.0
3746.0973859247233,1.0
18314.20765696021,1.0
13647.858809651236,1.0
14968.001438499923,1.0
13738.085987495682,1.0
-5640.877385613993,1.0
21006.041589711942,1.0
23219.280481715334,1.0
12448.759878139246,1.0
7526.261518942709,4.0
5538.440436303084,1.0
2622.253421726855,1.0
16370.982386489586,1.0
9163.72986765081,1.0
-2665.2655212713425,1.0
9796.585701974655,1.0
18682.33337731767,4.0
7710.714504782897,1.0
11796.748558173937,1.0
10578.45527932164,1.0
9550.964266645886,1.0
14473.326273115727,1.0
15422.368349709708,1.0
4474.601283684866,1.0
4050.50780436143,1.0
10693.026897793186,1.0
14828.9738997204,1.0
18455.827435078005,1.0
-9778.502863425323,1.0
8920.784465743798,1.0
18721.60091109929,1.0
-8239.13805871872,1.0
-3486.6796979076435,1.0
16712.05617357998,1.0
-8161.054337868118,1.0
17193.0204678759,2.0
12653.267029357212,1.0
-4048.2066990717294,1.0
6065.303826065416,4.0
17455.675891976676,1.0
14763.711297840186,1.0
8803.982199532917,2.0
17180.519422354435,1.0
17584.743388925264,1.0
6959.86576892719,1.0
16420.413750026855,1.0
16742.281895288146,1.0
12772.073493922495,1.0
12258.610894275822,1.0
-6349.150786883248,1.0
-6716.480227404092,1.0
8451.959292769316,1.0
17707.07192787851,1.0
1.4052440701843807,1.0
9203.29168244152,1.0
5020.103256047439,2.0
10845.304954792293,1.0
12172.472532805143,1.0
16924.587221999587,1.0
9626.550340788206,1.0
13433.590210739654,1.0
8257.937062546729,1.0
15896.166055300964,1.0
16464.0856522119,4.0
7478.644777141371,1.0
16685.04079749343,3.0
16442.10685688202,1.0
14770.293529756495,1.0
13191.279858832435,1.0
11210.603681378096,1.0
15843.507108761241,1.0
-7252.424555737695,2.0
13299.220770280423,1.0
-395.47578829803024,1.0
17364.393888340244,2.0
19926.926065128162,2.0
-4793.856312381764,1.0
-1344.864584545056,1.0
-3514.34010892048,2.0
16492.872204908104,5.0
19799.982091712296,1.0
20686.12370843895,1.0
-211.81019952675706,1.0
19112.85422473665,1.0
12567.717546392134,4.0
17796.101419790615,1.0
10947.97047744776,2.0
15044.165944043794,1.0
13208.89555493525,2.0
13568.1975755005,1.0
13770.048429340324,1.0
14736.865498717649,1.0
16488.903162352355,1.0
7365.105740608366,5.0
12810.564990750052,1.0
-5471.481966398848,1.0
14668.787288648422,2.0
-7905.069928864986,1.0
-6948.888453280857,1.0
3340.8518064612667,1.0
5162.599714171532,2.0
11083.629183011479,1.0
23068.173373361893,1.0
16670.60556679353,1.0
11943.370449351374,1.0
10221.664497303675,1.0
4346.093334938292,1.0
9603.62221669577,1.0
4048.1443807839833,1.0
-1183.84537040343,1.0
14579.820301924674,1.0
12734.919663904117,1.0
18852.923328937224,2.0
1361.9618044561003,1.0
6571.199563951,1.0
-1265.8970731645713,1.0
17562.1756610942,4.0
12779.602155679826,1.0
17971.915018616404,1.0
15784.577778642117,5.0
4326.8760000032,1.0
14679.284722895667,1.0
11689.086963652368,1.0
9709.112991503413,4.0
-2844.6595360522924,1.0
5437.810923893441,1.0
22758.912204693137,1.0
16870.40735220258,1.0
1034.8348276695242,5.0
18218.235537267145,2.0
14899.140110835322,1.0
19337.384863281135,2.0
15391.736746678966,4.0
13411.426991037282,1.0
14510.873165138148,2.0
8368.30822965591,1.0
15850.683806307947,5.0
16691.750817789427,1.0
646.8647345924965,2.0
15258.026892464688,1.0
11807.560189343192,1.0
15626.777300216798,1.0
4945.498721262855,1.0
10875.732785336646,1.0
7692.708458766416,2.0
16780.44944287436,1.0
11624.341163003706,2.0
15788.583574556464,1.0
-5775.671297142011,1.0
-1754.4856538958315,1.0
11475.133194766644,4.0
14839.586486559401,2.0
16690.347492474477,1.0
13094.835830761944,2.0
19023.691105258447,1.0
5711.606140916984,4.0
4557.254220171864,1.0
24087.57648859032,2.0
-2781.9014394560927,1.0
-10928.281833303197,1.0
446.72945990643757,1.0
12460.126935047436,1.0
15295.767385339654,2.0
2012.3314426900292,1.0
4645.803738866372,2.0
-1690.124563608135,2.0
11588.310215651089,1.0
6517.481602587628,3.0
-2394.9453725500134,2.0
-2453.074322957171,1.0
9159.675814980868,1.0
12455.408213317955,1.0
17276.087088431974,1.0
21846.30054036073,1.0
11108.81748972727,1.0
11150.469114938203,1.0
3168.7301027341023,1.0
-6725.1449169368725,1.0
-7647.790297806892,1.0
5969.916653087674,1.0
11478.151233939267,1.0
12698.085613153127,1.0
3636.3420848352416,1.0
8576.67300273941,3.0
4172.437602006873,1.0
-1126.7629559723082,1.0
17233.70838499144,1.0
8807.90859792025,1.0
2603.1127658801443,1.0
21969.091201482217,1.0
3909.3509678632718,3.0
18667.260548002843,1.0
10803.955218094523,1.0
15922.592454961472,4.0
-9318.685439550485,3.0
-5202.79150687838,1.0
7377.903547053462,2.0
-428.34587080974484,1.0
10224.24218595848,1.0
18743.1567947028,1.0
16902.862780826894,1.0
-3320.3371084243986,4.0
3730.88318882815,1.0
-9287.401259499136,1.0
10853.118554780069,1.0
13252.304290995262,2.0
6830.638104628268,1.0
-332.57305831262784,1.0
9253.110929177066,1.0
13251.5532378709,1.0
3714.7258089583056,1.0
7514.29938412672,1.0
-5302.4746746471665,1.0
3706.2291870889603,1.0
1659.6036845704075,1.0
8844.566347138878,2.0
4368.372026369849,1.0
13478.875071798442,3.0
-5026.672324345911,1.0
4323.478802209687,1.0
16060.987559529805,1.0
13705.295667754592,1.0
15718.632184591213,1.0
-1462.0434349398593,1.0
-2938.0298320876686,1.0
4635.48490474634,1.0
15917.059888732561,4.0
11396.245635462323,1.0
18241.112536571785,1.0
13179.587327591127,1.0
12110.806385773854,1.0
-8495.121229223343,3.0
15898.380853743616,4.0
7547.662143963599,3.0
14060.932328690107,5.0
5565.875066360188,1.0
-3269.9090071120177,1.0
9015.432527594974,1.0
11395.61825448581,2.0
14041.003058807219,1.0
14810.055323862729,1.0
769.1036179616002,1.0
18811.995397607046,1.0
6988.076183369023,1.0
637.5339872553577,1.0
23218.349533369466,5.0
15247.90618468705,1.0
12948.424898082963,1.0
730.7029797397986,4.0
1740.5635640339274,1.0
3597.0576997115195,1.0
14484.793516634878,1.0
-5732.066740893267,1.0
10247.585204399134,1.0
9047.78739751424,1.0
21738.651954431225,2.0
15051.099093537794,3.0
-2689.453877638096,1.0
20776.083847195965,1.0
3619.8665978767144,1.0
15207.449607408662,1.0
3411.129242279346,1.0
15187.421248820243,5.0
11563.640248429678,2.0
-7313.833830931997,4.0
-4082.2647001376126,1.0
5798.9451167491225,1.0
3445.7455507968893,1.0
18154.514533631642,1.0
6000.215887835739,1.0
17783.612813264022,2.0
15717.225177178025,1.0
20895.649016926483,3.0
-5612.179171713254,1.0
18368.715922023388,1.0
8373.78034378285,1.0
-752.9072541127657,1.0
7798.118315091577,2.0
17885.37610472792,1.0
11653.123514311857,1.0
-542.0713928309438,1.0
-355.59911328610497,4.0
14462.887168135294,1.0
2568.0854133700573,1.0
8453.45225218132,1.0
2585.057353541448,1.0
14507.03160714778,1.0
17093.170675042544,1.0
12461.626428634087,1.0
9549.180285446433,1.0
23123.789948001813,1.0
-10107.923794694609,1.0
20370.830386708178,1.0
13883.096787365143,1.0
22224.72924884868,1.0
-7559.171537070006,1.0
-3265.2514532531377,5.0
-7600.146625094801,1.0
-1934.7365643338223,5.0
11716.33497265759,1.0
12935.678273674372,1.0
18760.17136252523,1.0
11067.629577332258,1.0
10642.448248425333,4.0
-8447.12630446811,2.0
17662.954147899283,1.0
15534.921440582812,4.0
12292.652595347088,1.0
11264.752038327988,1.0
14040.687102328015,1.0
9528.721526579458,2.0
13423.277425532606,1.0
10221.845535362274,1.0
15763.794955442077,4.0
15305.558150673729,2.0
2515.8065132491174,1.0
12719.468788854672,1.0
5250.002132310768,1.0
10525.68702605145,1.0
21705.624068527744,3.0
4552.0387673155865,1.0
7161.580804972536,1.0
12932.003499869586,3.0
14350.290418342149,1.0
13857.946094319896,2.0
3665.0768756176503,1.0
14325.129152953932,1.0
12874.038824423606,1.0
4037.3005361340693,4.0
17082.67166578364,4.0
19436.197685843388,1.0
19140.873373874296,2.0
15880.54565185423,1.0
14101.155016038592,1.0
9305.053112957052,1.0
11008.033712102066,5.0
17117.6762282189,1.0
10198.632551953833,4.0
6624.74539575833,1.0
10862.459414016379,1.0
21522.664197855287,1.0
15801.295881845148,2.0
8825.650337562369,2.0
11853.415402121522,1.0
12850.489766579603,1.0
11823.787444362482,1.0
-424.261093648357,1.0
-9847.986244206322,1.0
946.2083631448174,1.0
589.2207070259587,2.0
-603.1073037299211,1.0
10703.221461708144,1.0
1198.2408653291832,1.0
-72.5659011456637,1.0
9444.202827079676,1.0
-6506.711125961014,1.0
17347.31450462169,1.0
-4804.469282235179,1.0
-7163.527095208569,1.0
10149.922248378567,2.0
12460.748009594994,2.0
15760.054345988463,1.0
20420.571501483555,1.0
14357.008099645233,1.0
16922.88987915493,2.0
14697.72629188156,2.0
3302.4632163981196,1.0
9998.153845988463,3.0
16772.62565529113,1.0
-854.0588909937633,1.0
20003.79958893526,4.0
12199.865353756148,1.0
-4804.000615309531,3.0
7564.651143538224,1.0
12519.527946514048,1.0
12946.917950453806,1.0
7748.392855740785,1.0
3126.474666436523,1.0
10754.4903973014,2.0
6330.119942412695,1.0
-9976.77146853922,1.0
-287.7958488633649,2.0
14973.519536364194,1.0
16348.150590792337,2.0
15453.63086307215,5.0
1967.237961624509,1.0
8345.862523508546,1.0
10460.430925427434,1.0
13048.744996775458,1.0
15034.457635391214,1.0
-9052.334089107228,1.0
14818.164178905667,1.0
19459.8297098652,1.0
4720.317135027946,1.0
15180.108486292953,4.0
-6901.683115839594,1.0
16980.574790165214,1.0
4833.085169458085,2.0
15344.542411017526,1.0
18152.55773514007,5.0
12514.49367033782,1.0
17163.934032674453,1.0
-301.1321017326127,1.0
941.7210224775065,2.0
14502.594947638645,1.0
20172.75001666843,1.0
21757.39979884147,2.0
10449.736758926687,4.0
18189.176005939906,2.0
-3789.53720292095,1.0
2781.471087084522,1.0
6207.44278619655,1.0
14528.092801066125,1.0
6139.382815596111,1.0
10327.689078762061,1.0
3175.424212116089,1.0
16947.245426929123,1.0
10537.67400585991,1.0
13539.273889411072,1.0
2853.6917367356277,2.0
-2979.469701283614,1.0
21435.076247492525,1.0
-6248.893085483596,1.0
17989.19373106439,1.0
9722.230836859755,1.0
18798.046467554133,2.0
12828.702890143977,1.0
19877.957669745047,3.0
12927.623255700375,1.0
4117.947687747013,1.0
4675.432433207841,1.0
-11494.150641721455,1.0
13097.202808114715,2.0
11815.609055106092,1.0
-6142.770801362941,1.0
5461.136343936032,1.0
14956.841484915327,1.0
9198.97884303946,2.0
10052.918209786778,2.0
-3617.2072404068745,1.0
20237.14304036454,1.0
1138.0814167556418,5.0
16084.239112971514,1.0
22174.603614207954,1.0
13969.330011114476,1.0
-6964.681860496714,1.0
10724.141252185422,2.0
7166.945490955325,2.0
3738.4590549910617,1.0
14051.970740384106,1.0
5529.312964990662,1.0
18548.812486926046,2.0
-3343.0542555229354,2.0
8875.456827906444,1.0
-6861.889705630138,1.0
16804.44702199845,1.0
2936.618902149791,1.0
19351.373317494883,1.0
7199.924140330279,1.0
11192.484796702067,1.0
18123.933650503815,3.0
17320.31278329347,1.0
13970.51476357183,1.0
3068.8902386220107,1.0
-7011.641816957331,1.0
17625.280659180193,2.0
11834.852030940237,2.0
4398.918510839462,1.0
3090.8778885465135,1.0
5312.000517398939,2.0
15854.086894649477,1.0
15407.634719140247,1.0
12831.956435575605,1.0
10449.074192233687,1.0
-2464.5003844918724,5.0
-4936.881115672011,3.0
15234.446829469662,2.0
7944.592641037088,2.0
22729.050548261417,1.0
7542.77780159111,2.0
14137.565163494653,1.0
8664.812186253357,1.0
20490.370869693135,1.0
7791.965121792835,1.0
20047.294600779493,1.0
15943.496697247634,1.0
13242.932578703032,1.0
21782.38339263466,1.0
10191.05437583917,1.0
9025.409605538327,1.0
-8798.903598978279,1.0
13636.8001891959,5.0
16880.977506367657,1.0
13512.371019295399,1.0
12061.191609202246,1.0
1640.0113350456586,1.0
-3438.0695166790274,2.0
16539.625711856086,1.0
7829.814005731259,1.0
13701.376335027144,2.0
16900.38269691863,5.0
-8874.240652719065,1.0
-1470.1304767600998,1.0
1064.612450640826,2.0
3843.710908047591,5.0
16335.575774977453,1.0
10363.942558215715,1.0
22859.901865731772,1.0
-3735.252750204266,1.0
2531.85268460729,1.0
4681.102407821458,2.0
14938.94825016251,1.0
-6132.502661830671,1.0
-6063.925581552782,1.0
16751.569903449617,1.0
-5757.842406056717,4.0
-4733.589856242135,1.0
-9038.31862819193,1.0
18290.55598864971,1.0
1832.538655323874,2.0
-3370.3767402732387,1.0
15810.694793550756,1.0
7970.154189085031,5.0
-5005.293709129788,2.0
8371.02842997417,1.0
8551.64574242131,1.0
6932.711608586614,1.0
12390.30301772283,2.0
14162.661660117084,1.0
14614.405598027082,1.0
412.341077059135,1.0
10114.104028559339,1.0
14672.613540655695,2.0
21159.6374222436,1.0
7899.247882994351,1.0
5435.38437525544,1.0
8438.540879642067,1.0
-7201.349227202482,5.0
22373.206980355975,2.0
-973.1305932770347,1.0
-258.0561356502103,1.0
17651.41612692595,3.0
15035.819208872588,5.0
5998.285466608806,1.0
13926.079629372602,1.0
22413.359269496046,1.0
3659.3401437754965,1.0
10749.526178601514,1.0
3956.451352234073,1.0
22249.451342030654,2.0
2878.7694168462554,2.0
10944.995908424255,1.0
14283.115871611008,4.0
14805.284938405659,1.0
13819.386631711237,2.0
11697.009703807009,5.0
9192.952269993417,1.0
-2978.8648593145585,1.0
6426.072698975089,4.0
-10381.208355219442,1.0
5028.497775284779,1.0
2798.1072005884607,1.0
-2850.5119658731546,1.0
14320.883441457723,1.0
10604.640580560803,2.0
16597.450700024965,1.0
16354.598734932713,2.0
10848.446689513157,2.0
10912.923458678491,1.0
9484.074891182687,1.0
6989.617781524944,1.0
18763.573671403694,1.0
3574.7253462651797,2.0
6721.533526214248,1.0
20804.422606026154,2.0
-4812.774844743106,5.0
15158.533956887713,1.0
-4348.03309235139,1.0
13320.059922741722,1.0
6979.880121144637,5.0
14370.587386721076,2.0
10934.727686550166,1.0
-10030.868159212734,1.0
14076.937386222664,1.0
12216.183985633612,1.0
14337.421444300104,4.0
17343.86474530675,2.0
16855.22455902719,1.0
21876.287381623137,1.0
2085.379055014242,1.0
12443.957973979574,2.0
10555.017994882199,1.0
-1538.839839827815,1.0
-987.5356703909902,1.0
15168.952610200775,1.0
4680.428125225376,2.0
14489.405929648661,3.0
17324.162630180926,1.0
14294.85429213584,5.0
17189.188131263403,1.0
-9721.93702752348,1.0
15385.305613742754,4.0
4805.189431214056,1.0
7828.467242409416,2.0
13304.568929380184,5.0
15012.642504488433,1.0
14369.671941624249,1.0
13741.220745512444,1.0
305.9007559001643,5.0
8265.00724319077,1.0
-7064.685297727628,2.0
13722.991100384883,1.0
-3471.143911284171,5.0
9906.964474646633,4.0
5832.470288331646,1.0
12355.256065228954,2.0
9559.663186629552,1.0
18130.263243015226,2.0
-6021.283881792575,1.0
16681.39831831113,4.0
10531.760809216194,1.0
17224.506896856852,1.0
14931.643071455415,1.0
20344.428672839516,1.0
10482.260218630656,1.0
-305.7596526226316,1.0
6860.8725430218765,1.0
12080.01225640543,3.0
16122.82106698416,1.0
14787.701648449482,5.0
20835.59052612426,1.0
-10878.870706468733,4.0
15602.35947693085,1.0
-11535.50052904589,1.0
13703.392201780087,5.0
6288.7025252599215,1.0
11395.159456344158,1.0
19148.19380508965,5.0
16859.446251579706,2.0
16284.396568709342,3.0
269.3507183639201,5.0
-915.1729633407275,1.0
9563.726385926739,1.0
4149.913162731402,2.0
10094.472947460315,2.0
9939.283096849971,4.0
17628.663833554823,1.0
21745.720116558507,1.0
13279.647119705289,1.0
13254.166715814874,1.0
-3293.391497434519,1.0
12877.106282680612,1.0
4374.1871450713425,4.0
3246.877732239788,1.0
9294.00363756852,4.0
18104.536465240642,5.0
21586.916947207872,4.0
15790.685355651503,2.0
8910.132019516685,5.0
1902.8927114197131,4.0
-6677.638199354956,1.0
18066.169480814217,1.0
16050.458039691901,1.0
9255.31652008428,5.0
6148.55248807673,1.0
-4475.104175093948,3.0
17647.182241214636,1.0
10570.864804830982,3.0
18580.099378461146,1.0
7913.344469149726,3.0
14266.855856221726,1.0
16460.749482271,3.0
9179.816912981521,1.0
15583.608428700427,1.0
11231.99965142067,2.0
5635.59798020874,1.0
6156.415144888309,1.0
4452.701865903125,1.0
4790.147818044353,1.0
10715.081006734497,1.0
9690.761917332156,1.0
17264.30902903279,3.0
8610.640543572996,3.0
-3972.917006984857,1.0
13085.298896669,1.0
13997.838123273648,1.0
16369.802833227412,1.0
6785.654254521358,4.0
-1378.0823445136966,5.0
15237.986913090874,1.0
10545.124316025966,2.0
1359.3776997423693,3.0
1862.0918274528676,4.0
6777.017881172005,2.0
11411.164958417035,3.0
-6684.611866554719,4.0
7041.9374457951835,1.0
2621.15186252531,1.0
15381.140427691074,2.0
-1934.5207405618276,1.0
-68.36460553240067,1.0
7741.006113822539,2.0
17362.289409481204,1.0
-4982.628859525131,5.0
-10394.511464448584,1.0
-711.6405226726547,1.0
6689.042042541735,1.0
12219.205575563568,1.0
16151.48080581786,2.0
9683.056831326227,1.0
-25.47304202282612,1.0
14139.305833978935,1.0
6250.908456308466,1.0
9615.316186929726,1.0
3017.70573201994,3.0
-2253.3874593444816,1.0
7088.76873643268,1.0
16815.168422951763,1.0
15178.239238387854,1.0
14082.591385835245,1.0
14629.195548433052,1.0
14504.040996377276,2.0
13853.871212085038,1.0
20284.3557668468,1.0
5789.317789240689,1.0
-240.18088655693055,1.0
14169.616062817646,1.0
13455.136541854534,1.0
8625.714027740647,1.0
4159.515130667798,1.0
-2842.501451538722,4.0
14587.366763573653,5.0
10494.015378740582,1.0
13253.191757983517,1.0
19926.590102962127,1.0
1443.7485495792348,2.0
4229.0664143856775,4.0
6688.069542305111,1.0
-6405.964084207668,1.0
19046.332110206182,1.0
17264.587073803257,1.0
19539.54086855895,3.0
14669.91094495748,1.0
18512.805650655842,1.0
18237.089225995096,1.0
-2135.021218188357,1.0
11704.196842849218,1.0
7655.980178289045,4.0
10325.457311502247,1.0
18008.858585300306,2.0
12046.713388579386,2.0
12868.51212591062,1.0
14448.66785695552,5.0
4163.063897299926,1.0
18383.600144832602,4.0
17405.421051306745,1.0
20837.14148189367,1.0
16293.863527775935,1.0
12473.319986557783,1.0
10614.622338376328,1.0
18129.49558147421,1.0
10598.576666723451,3.0
8423.687768561284,2.0
-5693.3375963713015,1.0
15361.624040231138,1.0
564.6782974994476,1.0
22378.722831460454,1.0
-5201.365941415114,1.0
13577.136312539145,1.0
15556.008280669972,1.0
2.744504672579751,1.0
19273.341861409874,1.0
-1624.138803111247,4.0
10008.581868286274,1.0
11240.46978246815,2.0
14897.492886504042,1.0
-4359.872112634285,3.0
