empl_ttl_lc2vs0_iate,reg_pro
6.163441855289333,25.442805384741487
6.878800175333169,24.48031723822925
9.149766558368407,38.30479248816428
10.266228597454887,27.23029492891736
6.951079501388164,35.43969589984596
9.276540923628799,36.021807982956105
7.587936880337879,35.48794104479353
7.8239298758118245,35.48794104479353
9.05462691847279,37.424879126959546
8.463603806471887,23.634277318491872
12.238035735549097,20.98878429639096
8.440010064652737,26.28022836679576
8.050065177574316,23.634277318491872
8.2896217224377,39.70178544635895
6.291101268481792,29.0419683726385
6.92899149797147,33.9596994808174
8.426213814631765,36.18644355251131
11.46385489592294,33.190710519682085
9.178250708932286,37.31673442662566
11.518279579254521,22.876594638877435
10.466459886200404,39.70178544635895
7.694643474159699,36.3573875871551
11.21283396314876,20.146641489655405
7.9991331377692205,38.77222685532345
7.8891407861503735,25.46180534860576
6.6931878857196985,25.442805384741487
10.93660616540008,36.18644355251131
9.782235246124374,30.518765731198098
7.931684855077413,27.11781509568906
11.84180630648341,35.48794104479353
7.086924827785264,37.31673442662566
7.865561097345541,24.48031723822925
6.868759102058374,27.20170607688317
8.499836797783319,36.59621121258517
7.395286182766324,32.02921160100115
11.28378208432106,38.061462197476885
7.675038135836944,25.91532590252785
9.617147448808797,27.66410460043495
10.976510798370676,34.59482682258063
7.923018652954744,24.75709700399736
7.061783179782433,34.0840234334754
6.939410332171203,24.82275449516596
8.118218280697032,33.190710519682085
8.189016549476088,24.82275449516596
9.69768990961851,20.98878429639096
7.346375147974815,25.442805384741487
9.90441106339564,34.87097908415335
6.405912153003442,25.9568290114522
8.294342172997709,36.895008747355305
8.287528001714033,38.061462197476885
7.663514534262633,36.36929448528463
10.500518999022152,23.84441056974409
9.221198663496091,37.21455824969987
8.219600881683478,38.296041677123725
10.702213873666865,30.93066410111383
6.478314231639317,30.93066410111383
12.431458174677608,30.88527758713494
7.1795271862451004,22.876594638877435
8.063379017997919,33.9596994808174
8.28712537876436,38.77222685532345
9.580632096524058,24.48031723822925
8.600102786138653,37.12391018969001
6.055977332407222,23.634277318491872
8.28179377650188,24.043591501893573
9.460201935379366,39.689354456040704
7.730822168213375,24.377349804657285
