upper,effects,lower,ate,ate_l,ate_u
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18791.888824338028,-30115.369043161398,-41438.84926198477,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18714.358316165562,-30032.866411363113,-41351.37450656066,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18665.118796031315,-29966.43971182628,-41267.76062762125,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18587.52911852765,-29904.56236015854,-41221.59560178943,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18522.484665404932,-29851.742237209386,-41180.99980901384,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18508.060315165218,-29799.903012650557,-41091.745710135896,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18503.172019168003,-29747.9419974695,-40992.711975771,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18462.536197188852,-29695.852453030457,-40929.168708872065,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18441.193876123798,-29644.19508764642,-40847.196299169045,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18403.955378902487,-29593.748514376206,-40783.541649849925,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18383.283724495013,-29543.73019900008,-40704.17667350515,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18339.195523943723,-29493.8154206207,-40648.43531729768,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18308.77284792398,-29445.53674123923,-40582.30063455448,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18226.63868810027,-29397.170831251016,-40567.702974401764,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18135.98844868624,-29348.542504913272,-40561.09656114031,-15072.195589905368,-11103.147734959082,-19041.243444851654
-18068.03272553424,-29301.708126725098,-40535.383527915954,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17980.947484675613,-29254.79011464135,-40528.632744607086,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17938.12103662175,-29208.267985589206,-40478.41493455666,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17891.400902567497,-29162.66299616049,-40433.92508975348,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17848.306329652813,-29118.186487632793,-40388.06664561277,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17834.03763154737,-29074.09620713231,-40314.15478271725,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17765.520070384293,-29030.495319667978,-40295.47056895166,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17748.604752372998,-28986.485767876813,-40224.366783380625,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17699.63786646697,-28941.692081639274,-40183.74629681158,-15072.195589905368,-11103.147734959082,-19041.243444851654
-17633.24626929969,-28896.52905261831,-40159.811835936925,-15072.195589905368,-11103.147734959082,-19041.243444851654
