sal_8_lc1vs0_iate,reg_al
11167.868259257046,10.050615537983502
12771.957345204471,13.741563324684204
11841.187714049378,8.825482962327687
1617.968606159733,10.959246550795884
15376.371816342333,14.804185875909267
5270.188628254141,6.677699816615499
7810.821964283548,7.51243705615898
11454.249122621677,7.51243705615898
5223.773363349358,8.466574711031729
6858.561316999911,8.489792942049156
-9663.407087839396,6.2022476666536495
13103.389880014718,5.715020948158258
12097.438624185725,8.489792942049156
9239.958723800344,14.40186392129919
13179.650120999831,16.55187586437651
15951.153664678173,15.642798481867777
7427.495471244962,5.783144560228929
-4119.966476765889,13.57303201294301
3457.031927894268,14.49019113834319
149.75301320187828,5.86067097313722
-7275.184140058531,14.40186392129919
9168.374599985378,6.8852325544836805
-6527.476172219996,11.03190922138772
16253.06630444137,6.129921717099373
16422.098656896098,17.826556324068328
15321.748210100406,10.050615537983502
-3628.3790012153804,5.783144560228929
-7685.33914703547,10.812397531915511
8542.158590066798,15.4126894841696
-7065.184392669891,7.51243705615898
13417.309769282518,14.49019113834319
12998.666689159663,13.741563324684204
2568.7150861865366,19.45958127571632
12279.068538371455,11.031587821201295
10663.407638331797,6.824294917274682
1095.6619204992649,12.627328492201132
12067.220113124811,15.9029059034019
10386.527880966234,9.636531068070866
-8197.01825143729,10.603827650086728
9743.291037672116,12.316557609793488
14279.19116152325,10.08192028414992
14794.790952362648,14.36506945499525
10036.081758972612,13.57303201294301
8987.524484473266,14.36506945499525
7326.728430899922,6.2022476666536495
11604.632379663148,10.050615537983502
7237.069809009081,19.07062212473508
13521.910460926332,11.296729393764217
9899.389649886894,12.546763015475303
14346.91029943711,12.627328492201132
9607.420887526034,13.589459515373113
3960.7541193922407,15.077459475794244
-1098.8198283710453,16.065847450474042
15695.805463145483,18.46806689735796
-10103.924075965262,5.6673130249313965
4873.903170252894,5.6673130249313965
-10119.550203775365,6.240418498934321
9930.176085039036,5.86067097313722
12117.303287205885,15.642798481867777
14307.525232743563,6.129921717099373
-849.3356609478012,13.741563324684204
5920.908264161411,7.246800499530508
16037.714572977082,8.489792942049156
13084.792813569362,5.985391787419051
-3639.5539772658262,14.18646213821365
9855.060227088901,7.398732050700365
549.9976655498417,16.415188823968002
4726.265182714535,12.627328492201132
7877.773261743288,5.6673130249313965
12524.709497428434,13.57303201294301
-8867.378615785194,12.312436218058837
-7506.689442051908,16.415188823968002
12763.370004946453,11.363400659039383
1619.2753376311625,5.783144560228929
16952.586810947876,12.406693156896807
12985.979106122411,19.07062212473508
12139.683843232853,15.642798481867777
3837.237699619423,14.36506945499525
4353.628110462144,16.415188823968002
-9290.58064887695,10.08192028414992
12831.288885232156,14.40186392129919
13583.732123190504,8.825482962327687
7672.509246332883,6.521730139178338
11537.930439930818,11.197745334899928
8362.743088578783,16.542434628723377
9711.303802441362,10.546473606513493
10845.005053034678,10.57627785457591
2223.4597978211614,5.243736010598901
-7659.024642038418,9.69595074516882
7128.8727086562285,13.589459515373113
-6177.261267735563,6.114248988758748
2460.750005272962,6.37366175417484
14837.793943726854,18.70707624051383
10900.626064283631,15.9029059034019
10242.312911182507,5.715020948158258
-13867.61397649689,10.57627785457591
10449.270811530761,6.114248988758748
-4391.145172541228,17.826556324068328
6673.694642479495,7.1204666083712365
5673.9221085431545,11.031587821201295
7422.990399709222,6.677699816615499
14667.475859258248,15.9029059034019
4260.229912227757,17.664156296958605
11046.846845822121,13.741563324684204
4791.924340922253,5.243736010598901
12856.471075525775,5.33547044819989
-7114.332520317785,8.825482962327687
11741.83469197449,18.70707624051383
-3119.6094749634603,13.741563324684204
593.8974318770306,12.312436218058837
-4595.217101075695,16.542434628723377
3435.4916708516885,14.804185875909267
-2049.11310328492,18.46806689735796
-5906.212465413824,12.316557609793488
-1356.5836848097879,12.406693156896807
7336.410478598748,10.57627785457591
5587.694614556962,5.6673130249313965
14094.563459363051,11.177735452316972
8104.70017772447,6.824294917274682
14575.299061197293,17.664156296958605
10185.705307368611,17.826556324068328
9923.596533601993,15.9029059034019
-8782.899481326223,8.489792942049156
-4325.231420049802,5.985391787419051
-8654.164955134473,12.546763015475303
8065.370206955173,14.49019113834319
-1427.5687038590304,5.6673130249313965
12844.42968846703,19.07062212473508
11350.731881801208,15.9029059034019
8729.534494898195,13.611439749187744
5282.089207295203,5.240228676999984
-4442.644260204349,16.55187586437651
12433.054950437607,18.260405399636767
10421.137339640607,8.247064157269982
9960.430538200624,16.065847450474042
13284.649472183879,9.69595074516882
11546.43001320228,6.2022476666536495
-4703.720901432263,11.197745334899928
9707.572709917242,11.363400659039383
3226.5888974507934,16.542434628723377
12025.131736449728,13.718599820031544
12202.326491154712,6.114248988758748
-7018.512868180425,5.783144560228929
8551.34070849262,12.546763015475303
10957.824660883196,13.589459515373113
9516.564192534079,19.80611898020756
-6488.933749894183,9.482405174263086
-9986.865752002355,10.959246550795884
-5749.706919058152,16.16378596148602
8247.90070913826,10.603827650086728
-3688.9606317434536,11.363400659039383
-2940.215648967772,9.482405174263086
4769.136620838929,10.57627785457591
8045.335866290989,18.260405399636767
-594.0959689374358,10.050615537983502
11045.410447200034,8.825482962327687
11414.206527203965,11.197745334899928
13601.044130271095,18.260405399636767
3197.019267559414,9.69595074516882
9211.498830425742,5.6673130249313965
15229.525127637142,5.985391787419051
10344.825535744465,6.129921717099373
9097.148064625791,10.546473606513493
1273.5076695464586,11.03190922138772
7804.071290637474,11.363400659039383
14173.91962552975,10.812397531915511
7875.2201437963795,16.16378596148602
-9701.57616028957,10.57627785457591
13086.554359029333,9.57983365868943
8851.14676504765,8.489792942049156
15204.627993703765,6.677699816615499
5658.923837875872,18.70707624051383
15759.848461156082,16.243252850086606
12927.019404676892,6.677699816615499
10189.13450917025,11.296729393764217
8522.551407044433,5.33547044819989
-2634.856449695429,19.45795896166549
11549.217355514033,11.177735452316972
4819.152901777215,12.316557609793488
9283.308122543902,18.70707624051383
13996.392766927991,12.316557609793488
-2503.2197387483093,12.312436218058837
12223.453738120941,6.191809986248865
11216.74241141875,6.2022476666536495
7313.239263975229,5.985391787419051
3631.991341340452,13.741563324684204
11976.332400224292,7.1204666083712365
12088.619792477382,6.677699816615499
15497.161878560391,12.316557609793488
-3049.2448910049497,7.51243705615898
722.4218696006083,11.031587821201295
7794.387402353017,6.114248988758748
1561.7424894767523,16.065847450474042
4520.369864227847,15.642798481867777
12059.67891715074,16.065847450474042
15964.01522147964,6.37366175417484
-2166.308723415974,5.985391787419051
6194.4041440930505,9.636531068070866
16887.11945364291,13.589459515373113
7754.4902354853075,11.296729393764217
2013.6575770924453,5.240228676999984
7601.212240631117,9.482405174263086
-11326.192459188042,16.065847450474042
8563.919561000714,10.959246550795884
2419.9221857553994,14.961570474613216
-7872.149045564388,5.86067097313722
1971.2510318561326,13.741563324684204
2844.757471251287,10.812397531915511
13082.06532483796,5.029994350480255
-9227.724936566978,10.812397531915511
696.9874900008817,5.985391787419051
-2546.6015502030596,15.077459475794244
-8878.122559742851,5.783144560228929
9620.695550031947,8.247064157269982
16849.84264903405,17.47802267004246
12089.493210963783,6.114248988758748
13043.598631060984,9.327071086251443
11242.521395551878,7.1204666083712365
16622.684151780824,8.466574711031729
5790.359743694289,6.191809986248865
9876.351715268207,5.86067097313722
11131.582618492881,5.6673130249313965
10706.153723801463,10.57627785457591
-7077.034067584252,17.826556324068328
7809.140362500155,15.9029059034019
-13303.867871093673,11.363400659039383
-7548.373962584737,9.377289885772043
-5116.207110627948,6.2022476666536495
8979.84019073832,15.077459475794244
10514.310634541278,17.664156296958605
3548.569186148839,8.247064157269982
5475.925773670423,8.825482962327687
15241.97403203178,7.398732050700365
8299.454486206225,5.243736010598901
9216.129707473825,17.964876728356664
13972.032989400592,14.18646213821365
15383.512543312689,17.864709888500194
14570.832154976433,19.45958127571632
-3796.039515473015,18.260405399636767
4826.727229838749,17.47802267004246
5387.337991267308,11.197745334899928
6157.397567286187,9.636531068070866
11427.727262022046,9.636531068070866
14209.535342194918,8.247064157269982
12801.9350206544,11.363400659039383
2866.2167290773573,17.826556324068328
-2767.2097982936402,12.627328492201132
16318.78644244302,5.6673130249313965
-8077.681598420842,5.243736010598901
11233.058130398898,12.546763015475303
5044.598154564816,16.243252850086606
6558.3318931624035,16.415188823968002
14571.168674000844,12.406693156896807
15870.785335710094,12.627328492201132
3550.975675709905,16.55187586437651
1905.6826001721756,14.961570474613216
-7657.970113242925,13.611439749187744
13315.399984716143,5.33547044819989
6024.308093296446,5.33547044819989
-533.986853810331,5.715020948158258
-12882.27486438002,15.642798481867777
-506.21422033976705,11.031587821201295
-10433.114379962219,5.6673130249313965
10247.760195243482,7.398732050700365
6072.701347280881,5.33547044819989
10922.71471672734,6.240418498934321
12047.166089315884,16.16378596148602
13798.514795623902,17.864709888500194
10842.397954611093,9.377289885772043
5690.696118728794,6.824294917274682
5590.443977908719,11.296729393764217
11337.650459474797,14.40186392129919
12927.815068894042,9.327071086251443
10565.716350723233,12.312436218058837
-2701.462843362995,19.07062212473508
-5117.621045908502,16.243252850086606
14169.817228634438,15.4126894841696
-790.1498889038323,6.824294917274682
13042.2397552045,12.406693156896807
6841.243556768519,9.57983365868943
4955.774154423544,14.36506945499525
-7467.276569165085,14.36506945499525
8324.328425253505,16.415188823968002
-9755.907867524984,9.636531068070866
15452.221802116357,11.197745334899928
12066.506753040661,12.312436218058837
1203.2868326728649,6.191809986248865
2209.9245037236615,16.065847450474042
14578.97861556051,12.406693156896807
14303.804897979646,5.6673130249313965
14273.728429702325,15.9029059034019
-1619.471379421557,19.80611898020756
14329.858238680536,17.826556324068328
7494.861772635719,6.129921717099373
-1477.1432592791987,6.521730139178338
-6280.750778287864,16.065847450474042
12566.90230520938,11.031587821201295
13382.631637794795,7.1204666083712365
13386.089748300416,12.316557609793488
9056.229499271229,17.826556324068328
-10085.323577714764,6.677699816615499
4684.87357830408,10.050615537983502
-2938.86088380032,11.03190922138772
14991.82554988716,12.627328492201132
13402.65541314368,13.589459515373113
2551.6952123770575,12.627328492201132
-2921.6150817988328,5.783144560228929
18053.558112313225,11.177735452316972
8417.816019454523,13.741563324684204
14364.680783577907,8.489792942049156
6157.016797009634,12.627328492201132
9547.729186802148,11.197745334899928
1367.9852037696583,5.240228676999984
