earn_x0_lc2vs0_iate,emplx2_2
126.6312225389459,2.0
36.85105860810359,2.0
3.2939705960494052,2.0
16.663052189337847,2.0
17.756163344088144,2.0
25.349303371850056,2.0
20.03166774486273,2.0
14.665438964788635,1.0
17.34031627315653,2.0
14.412969131303754,2.0
13.34348053026639,2.0
-5.434673696521543,2.0
-38.604641355196094,2.0
-15.06070684570674,2.0
-23.06152351121952,2.0
-117.11821364081061,2.0
26.78609113675435,2.0
24.385617562096606,2.0
-1.9818873958424206,1.0
4.759819238263049,2.0
-0.6117071372831333,2.0
-11.587332542510694,3.0
36.01240926511656,1.0
-110.37055273629085,2.0
8.012231588521786,2.0
-35.120771916714375,2.0
19.85969005527005,2.0
59.38322803541371,2.0
98.07238597100962,2.0
34.60997300182129,1.0
30.211875158493555,2.0
-67.68768149015216,2.0
9.38415865070349,1.0
11.115965170352027,2.0
0.7897519258529062,2.0
30.232339110563217,2.0
6.379767042568716,2.0
3.5263600303705047,2.0
17.065418529725957,2.0
-1.7942470498054917,2.0
-16.06041482523338,2.0
-98.42071454770701,1.0
12.182750473168952,2.0
24.715104756757086,2.0
-160.72113579895495,2.0
36.10702556640444,2.0
-70.4984120113212,2.0
-34.141235832263135,2.0
77.39537477034867,2.0
-40.58021004129,2.0
95.70769803343683,2.0
-73.37095489028752,2.0
-29.997068883810854,2.0
40.67164482012745,2.0
27.604607457646082,3.0
-3.8279034334710573,2.0
-11.477810278325705,2.0
14.863719166744744,1.0
-0.8153192997331176,2.0
27.032615414878023,2.0
18.338001523176416,1.0
66.05265916571886,2.0
-61.33277569958511,2.0
6.4493224078133835,2.0
20.202807603591086,2.0
10.112949415408295,2.0
93.16393635530983,2.0
19.029223527326394,2.0
-9.46340416908157,2.0
8.649489412010041,2.0
22.78839470757879,2.0
-5.964063693285425,2.0
32.30122480309694,1.0
4.140222895901331,2.0
-12.07851961949018,2.0
-33.253227954905924,2.0
-13.238935112463837,2.0
-9.044096711074246,2.0
61.290918602787826,2.0
14.25666395851055,2.0
-82.55581988783854,1.0
-7.833226506750293,2.0
9.209651366864279,2.0
-67.39917161861854,2.0
-0.8495124471175792,2.0
-16.283904321714253,2.0
56.79847562223995,2.0
-86.68557585288352,2.0
128.31599402639233,2.0
74.45125976857696,2.0
29.57900578217479,1.0
8.627148796600402,2.0
15.106940043795504,1.0
21.17173729564513,2.0
56.52278873532612,2.0
44.23262415966979,1.0
14.440912917838972,2.0
19.5304384724531,2.0
31.520221008823967,1.0
12.560939925706592,1.0
27.327175131658827,2.0
-16.85254690661378,2.0
46.90844227208308,2.0
31.070515226489704,3.0
71.74023229522408,2.0
-31.177554816799045,2.0
17.53989507099609,2.0
1.347231952724698,2.0
26.933570765223834,2.0
-84.47870284392371,2.0
7.517283054424723,2.0
11.74999680363652,2.0
42.1487850760455,2.0
16.34909456033701,2.0
35.82264034336052,1.0
-31.263846964774075,2.0
15.113817338591007,2.0
-6.818136903254838,2.0
9.388616834363749,1.0
-148.03955003133467,2.0
9.565360201169682,2.0
26.737962524838736,2.0
9.397544459265347,2.0
24.26210030911031,2.0
12.316616284631102,2.0
19.232498130378275,1.0
-88.12004424480403,2.0
2.050314672100619,2.0
-0.4994258315313118,1.0
39.345929458216105,2.0
-7.151925128628022,1.0
-5.840355140227182,2.0
-25.277867031901224,2.0
-10.315744108231343,2.0
20.08027817055057,2.0
5.92414143838216,2.0
37.31442438462678,2.0
2.161141916816252,2.0
-164.28421564400207,2.0
9.79877470856411,2.0
16.08685651069005,2.0
79.49917622573969,2.0
-29.250477233801234,2.0
16.987457572130367,2.0
30.783764846949936,2.0
31.228961994840233,1.0
-111.60136440537849,2.0
26.956774800012397,2.0
3.2410018056690646,2.0
-32.26308600478575,1.0
-72.06288805786295,1.0
70.17981092125433,2.0
5.783025747578506,2.0
-172.3706852473424,1.0
14.003034135909957,2.0
-1.3331802576377982,2.0
7.142168773562638,2.0
-14.725225137434276,2.0
14.294845597587823,2.0
5.148047366157385,2.0
-148.37216855535746,2.0
5.40921207688946,2.0
-23.849820291527294,2.0
28.874310802694623,2.0
3.049296784656761,2.0
-80.5555500054752,2.0
9.097249068963478,2.0
-14.728051416560675,2.0
38.60402179969111,1.0
11.326067740736761,2.0
33.905269781291196,1.0
7.852918796814237,1.0
-84.98886463500924,1.0
16.50722871918964,2.0
12.367795011703407,2.0
-30.434113135299185,2.0
23.97029925028542,2.0
14.986801681553004,2.0
-1.3203089791529123,2.0
58.60564289082623,2.0
20.573956354350003,2.0
37.512814572655174,2.0
7.257945106336578,2.0
58.2881321076095,2.0
95.85439295132073,2.0
-53.05202823015941,2.0
9.400764493027452,3.0
14.818125126582686,1.0
-38.59489041775646,2.0
-60.0600903766923,2.0
-79.13820248148852,2.0
-3.49793637748769,1.0
44.35000370978031,2.0
1.9581916217097586,2.0
15.10354115652828,1.0
-166.48854890532937,2.0
34.31885248859507,1.0
-29.457645801954925,2.0
70.44538071480264,2.0
70.12595089856859,2.0
-0.16464783809385608,2.0
-47.390350162173036,2.0
8.480176751620535,2.0
55.443813989386285,2.0
20.55657574449708,2.0
39.39634069598921,2.0
30.724441691265866,2.0
10.732720080488491,2.0
0.849795962111699,2.0
-12.223655732134347,2.0
14.81893811320201,2.0
23.054231809456695,2.0
-66.48490405658299,2.0
6.734778996369258,1.0
9.970590132313447,2.0
32.40435612943395,2.0
-12.18838751683586,1.0
-16.013592296366596,2.0
-56.19606765699757,1.0
-5.455768224766203,2.0
93.76742667388044,2.0
49.04392177472306,2.0
-12.007959821457831,2.0
12.873046427677707,1.0
13.008888848106672,2.0
15.504225650056386,2.0
91.13659495988043,1.0
25.313212310401553,2.0
11.779306916016582,1.0
19.24343567572147,1.0
5.202014868562358,2.0
25.027311692655296,2.0
-15.005660113165995,2.0
7.003059957373888,1.0
-26.213377416370406,2.0
-72.6565311705462,1.0
-5.519521992735605,2.0
1.8315720129889748,2.0
12.36377084546909,1.0
11.231199780014634,2.0
-109.37071040595913,2.0
2.272252889564051,2.0
-42.5290797684396,1.0
-23.247318319060795,2.0
-21.226467370631763,2.0
10.885273089771815,2.0
33.719796420025176,2.0
6.045108514017727,2.0
91.4576619340022,3.0
-110.76924582904064,2.0
22.179814176359855,2.0
7.625048049234067,2.0
-10.832848120492486,1.0
-102.76676395493598,2.0
21.247871447043497,1.0
-98.01567270356622,2.0
24.553573885017407,2.0
55.28038622973446,2.0
-89.8439639391903,1.0
-8.057933651610462,2.0
-21.366830948893266,2.0
-2.9971768085861754,2.0
24.335525660076144,2.0
22.473309380517208,2.0
2.9222489773903533,1.0
21.61963322320527,2.0
18.064173003856304,2.0
-9.81949857052021,2.0
94.26528208986832,2.0
9.765135075448569,2.0
-66.47692682376487,2.0
-4.781397360823064,2.0
1.7429117746295333,2.0
-24.62479899786493,2.0
74.36161400437902,2.0
15.639850491810307,2.0
20.3293126883288,2.0
29.84934737878666,1.0
27.880158207125064,2.0
-7.134795291955243,1.0
14.423804821686739,2.0
9.86349412686927,2.0
-32.784415437877385,2.0
9.40803012080245,2.0
16.62483756249017,2.0
17.392960456684932,2.0
53.39668212283962,2.0
-5.235896826291935,1.0
-10.306738779902147,2.0
13.973510268878485,3.0
-10.40367330684586,2.0
-13.162591825584059,2.0
-133.2093485169114,1.0
3.8333976328427326,2.0
-10.379419693160742,1.0
-5.062715317084066,2.0
-29.87141849241982,1.0
25.85715888898443,1.0
13.287508767842212,2.0
-0.48035708959585577,2.0
113.63929096800052,2.0
-4.124560900553579,1.0
10.086794138891632,2.0
-142.1064057380927,1.0
36.3827928827038,2.0
16.646258519683954,2.0
-12.879867785397465,2.0
-67.2985632128175,2.0
26.824382345979203,2.0
17.316157244406444,2.0
18.789550278425466,2.0
124.19201267056462,2.0
-54.51682260736425,2.0
17.891387623959496,2.0
3.87763956180774,2.0
-64.37479183318851,2.0
-21.89263829871453,2.0
-25.658196832523117,2.0
-51.09688702341816,2.0
0.8954979119305051,2.0
-34.92497610653592,2.0
54.13677881504316,2.0
-39.82604143667629,1.0
6.889974242167739,2.0
10.686205924780339,2.0
41.01451165518337,2.0
-16.62300458087767,2.0
-13.46231526204798,2.0
30.80322209473816,2.0
-27.519685969972585,1.0
0.4062345604642701,2.0
34.339727772221124,2.0
-25.343528086622086,2.0
44.22869514617824,2.0
10.428183140389606,2.0
40.9680593529239,1.0
-14.905989145374463,2.0
3.3300651577722817,2.0
61.101299935737984,3.0
-58.405568552700856,2.0
-18.364905178921703,1.0
-21.61525909034964,2.0
26.62660879076084,2.0
-71.98488541940173,2.0
-38.112173431720294,2.0
11.329402812548729,2.0
-1.5264107236108764,2.0
19.976024078597334,2.0
8.229105868175434,2.0
6.8976918926539845,2.0
-98.09344289112062,2.0
-36.7066222094885,2.0
73.82331550104868,2.0
-9.084811239505825,1.0
12.285080706979869,2.0
5.716906002327738,2.0
-3.797174510693935,2.0
-1.592548203006885,2.0
25.95482574532832,2.0
26.50880358329225,2.0
-1.8578640786219296,2.0
-32.673673616593646,2.0
-11.31326531345971,1.0
9.050785121244871,2.0
55.24256461831635,2.0
-1.2687712304925753,2.0
3.1198591683586074,2.0
-80.47402603897933,2.0
-98.62459513168716,2.0
7.0489455170006465,2.0
-10.064039733953749,2.0
68.17845591986122,2.0
-67.85003546395512,1.0
-94.88940934752037,2.0
31.741652365612275,2.0
24.91264742795007,2.0
25.142854587030968,2.0
-25.297763686590258,2.0
-46.62453022693364,2.0
15.851373429437068,2.0
4.831892046647113,2.0
2.2726621613011133,2.0
-22.644355399559686,2.0
8.005254015335765,2.0
21.56908031580346,2.0
-100.81999972550818,2.0
8.485793000090894,2.0
10.786003554242,2.0
22.861273740252614,2.0
93.62624862934297,2.0
-107.42398739347118,3.0
-70.47306000050776,1.0
-15.583195033660786,2.0
-4.991407071478399,1.0
2.828109421050904,2.0
78.9739327397246,2.0
-2.2319285762972925,1.0
-14.006531766272872,2.0
35.4778852678071,2.0
66.24604801094506,2.0
-69.86195369799532,2.0
16.32807593065096,2.0
129.5346417604079,2.0
30.54903649897551,2.0
36.38372276285756,2.0
-20.72255578733592,2.0
4.030091884187584,2.0
97.31649425492992,2.0
18.184379505635317,2.0
-25.915061726067506,3.0
53.075998651538185,1.0
33.896955767206535,1.0
14.943937956595121,2.0
10.014415170345558,1.0
63.637062197436194,2.0
3.1087588923669216,2.0
0.2466185883019989,2.0
18.02171976617052,2.0
17.975256695183234,2.0
-56.563100985334586,2.0
14.13769748590957,2.0
-44.64101172739015,2.0
33.064672956797324,1.0
-16.569436581455136,2.0
-6.7786758551710165,2.0
15.25274993582974,2.0
3.919920707379788,2.0
53.4093134349331,2.0
4.8984124186681015,2.0
23.873281612584563,2.0
11.727804144754145,2.0
-25.506699816846435,2.0
23.659840059122246,2.0
15.280020061563398,2.0
49.53626170442247,2.0
8.340708979750643,2.0
-67.88465553988829,2.0
18.90908276899602,2.0
23.38669876481393,2.0
15.719633198313318,2.0
28.113535448835677,2.0
20.523628571283414,2.0
19.175559667614152,2.0
78.21739499415992,2.0
-37.29967492253127,2.0
10.347333636358812,2.0
-69.11874740622812,2.0
10.513337166631317,2.0
-100.35243892820893,2.0
16.24157785787032,2.0
14.53285083109408,1.0
-15.73099726159856,2.0
44.09141339396399,2.0
13.725937696990911,2.0
61.140894331615414,2.0
