earn_x0_lc2vs0_iate,earnx2
402.61869073504147,0.0
366.0100724439353,0.0
163.8518999549147,0.0
296.89686479473323,0.0
176.4278736922687,0.0
520.9404115534439,0.0
389.0508508547497,540.5292221533524
314.98864408537213,0.0
160.44918410335296,0.0
181.1053914497443,0.0
87.15588390627511,0.0
87.00624820264386,1228.7335340854088
185.5783285605771,0.0
79.79599521132161,0.0
297.9929767378393,0.0
137.46607725225033,0.0
247.31665372288555,965.8503379932461
157.71967612483422,1502.7000496557
447.7048995409559,743.4988660048341
390.13713693149646,0.0
259.00225868964753,1567.4865435882898
46.50696629488766,0.0
172.91537985940738,731.6847828549727
245.9612133025576,0.0
252.56719883045682,0.0
344.4549021950641,0.0
364.08901457277244,0.0
217.19876985209783,702.8414013080481
198.31551701605414,0.0
122.17094534587318,0.0
301.4181478258839,1337.9946573057587
67.08348904212573,0.0
315.3018547576386,0.0
84.64366400657397,1054.856986464721
200.12884786676256,0.0
67.49240935784307,0.0
199.1054902780786,0.0
241.07530876343623,0.0
269.14734737689673,0.0
7.555602283883104,1710.275913025411
400.1005354285779,0.0
132.99515649976325,1188.2006749697766
-24.967151808784593,941.0107736229702
88.88604854023309,0.0
309.3232911041556,955.4429418040424
6.803231120547196,0.0
181.69455770506966,0.0
363.60250603239234,881.809880102695
392.47704816335784,0.0
217.4648409051372,0.0
198.49686863041967,0.0
208.7559482436707,1129.902604299713
167.9478891268436,870.2730383209896
187.81554013011157,0.0
148.72327564199637,0.0
311.75524382163326,1131.9066236985716
142.61480803941663,0.0
209.51868748524294,0.0
338.387729667707,1590.0336091143665
221.38059597129808,0.0
65.34130368694866,0.0
124.51866729395871,0.0
422.9669392882884,0.0
133.86546316805394,1079.2784244259665
313.66997541030685,0.0
340.4179413427343,0.0
228.61559251196803,0.0
311.5524664352671,0.0
463.0142686127832,0.0
125.0197672540038,0.0
158.16017258704585,699.3713044043346
222.48568765556837,0.0
115.6100756842153,0.0
313.96397046859516,806.2559022403984
18.66921270476908,0.0
229.65042773086665,0.0
197.771345164454,0.0
47.23410477642199,1725.9521238724642
104.84165267656712,890.8636534716501
357.90698652512833,853.423201710562
303.6996304248426,0.0
136.22639727804966,0.0
229.0580255014072,0.0
369.51649657820246,0.0
27.49908833161328,0.0
366.75151147316257,0.0
441.51364741509235,0.0
152.13491418642184,518.4271933300842
135.24382020303187,663.1543926878377
306.1772110215108,0.0
254.17728659383437,0.0
280.55004763435113,0.0
178.93274676602618,2196.159451190892
117.29114606225002,0.0
124.8665603515255,0.0
359.80794478110056,311.2415988003016
84.98544199086425,1942.8596076604335
165.84306467943082,1181.1751560047758
109.64503650781728,0.0
146.74019879848922,0.0
368.01530665870973,0.0
325.8495435417833,0.0
-26.361016166624893,1339.908367683414
116.33920930276079,0.0
317.8837612823156,0.0
505.6617235873639,0.0
-2.2733054729034734,1311.9220553104692
234.67382534898525,444.8740323812552
244.43941967301612,0.0
381.57029569151484,299.6053507362125
125.6921243432688,0.0
185.4005322692725,2118.5710349919664
67.71145622202295,609.0351908202622
140.69754329151453,561.008285187817
426.222502511348,0.0
156.1653547449095,504.2597188884076
-30.27439747304868,0.0
105.42686062002,0.0
103.84252368528394,0.0
174.1130053566383,0.0
165.97991406161688,861.9848112305598
497.177163855852,0.0
153.08892373356437,1698.4077882800043
94.79256953157926,0.0
290.4133318400806,0.0
97.27040452183832,721.524386536471
192.86804834893394,859.8088860190923
342.696026950566,332.4102956762794
290.1987328032491,0.0
47.98883166490941,0.0
377.330470930885,0.0
240.09609706119426,0.0
107.82357832707424,0.0
149.47240411986186,0.0
15.824284030847934,1154.3587908605257
42.682811049945485,0.0
381.9070795811854,0.0
178.49516117961394,0.0
140.19827262283036,0.0
78.30135617481835,0.0
122.29830008611549,881.927705688603
200.01583776166478,0.0
223.99290645574288,2689.1307379420623
88.74764315345824,0.0
453.92102781419123,0.0
163.69594761525258,0.0
317.4607551799055,986.3818207133024
142.45304812785145,1996.1352707668302
240.41486042402988,0.0
354.92941692532486,0.0
-80.40801446225566,2294.667515159643
96.40326342945428,0.0
373.76938832674017,0.0
-59.77753456770467,0.0
264.86829740756673,380.2336114847665
321.38861178441243,0.0
27.361643489165544,1611.6593270153612
138.6910328137334,0.0
77.29043950227617,0.0
376.9674999400562,0.0
44.98990574416166,0.0
90.53178378284409,0.0
139.12402871353356,0.0
284.1018261269279,1686.7967543562195
294.3994760438756,0.0
164.227664018221,1678.7776393547206
276.3745147857674,1034.3537427297526
71.5737627660493,3766.7191105159764
224.82759926436634,0.0
124.06332117077804,0.0
-3.503103128152901,0.0
197.1934933445655,0.0
311.4473962815957,0.0
351.15007823257105,0.0
310.2887340102926,688.8488494225033
298.5427843275675,0.0
193.74625331995443,890.8794574994383
85.99889046168056,0.0
324.4064517557798,0.0
188.20492577064624,0.0
267.7863228520638,0.0
186.40511540329322,0.0
295.0186030594172,2109.7299584745024
150.49245747908873,0.0
123.7685095521474,0.0
198.1113572359581,0.0
216.38167101369817,1871.7443480847087
154.05175586907302,0.0
223.3538506518871,0.0
127.62244080061942,1667.9300071817222
-16.67260726254642,0.0
263.4214774023095,450.9625765324758
237.05686356747592,0.0
319.35336451845245,0.0
210.36195063498548,270.17596490335
211.8159861735437,0.0
34.73659537463459,0.0
183.64189624327182,0.0
475.9596437447233,299.1459826495919
225.55191062487262,0.0
143.35363454996082,1039.333107255059
203.87726225451138,0.0
336.0380317445515,0.0
71.27023489963828,0.0
336.41373030434033,0.0
192.2331361821383,0.0
323.5100640329045,0.0
66.14385443246476,0.0
48.0759062747469,630.827006917535
237.22214163584854,0.0
224.2300844841237,1072.93208637974
167.06868814064558,1853.6994765604766
243.38074461799204,0.0
262.6788761646626,919.9576490673018
42.288277501986954,0.0
289.9153737977954,0.0
158.13815484926295,0.0
204.39212571333167,0.0
189.26759548031725,1197.1684393941343
163.14532087801172,0.0
205.8023699402297,0.0
337.0323285105784,564.5306313240284
152.69444632259572,0.0
217.49139572827912,1605.0280404738737
216.7414417073485,1065.4622500552975
39.63719786622195,930.313636965405
176.68858473917123,989.448420671538
-32.94649220523536,0.0
147.92317840952643,2395.796622152421
169.38007554215886,0.0
61.23010305330814,2633.6063210511697
260.87605613116574,699.0685334540223
184.8306107685978,0.0
118.91284411570794,1705.2582123461875
238.87017216343514,0.0
312.66501949880205,0.0
37.06046026757895,1132.9039613223463
29.96109019965263,2640.2721960852095
381.2286849050996,0.0
-9.934125489194315,0.0
356.98339036331265,0.0
308.66857471541516,0.0
101.62522545763358,0.0
458.98010257883254,0.0
7.6330414484534685,0.0
147.70773059014766,538.6953569978818
160.31698394662203,0.0
113.44610150790699,1451.6083540411623
87.73524788753241,0.0
129.81067409332775,633.9318655038511
100.10909237817549,0.0
134.34301242511066,0.0
203.35729308697412,0.0
23.93789901377886,3003.620893822808
-21.69749025848199,656.5404183941457
192.3801330750312,1266.0853273362427
209.73385758212606,1801.4722207871707
217.2712668035835,744.1086245818839
267.73074313399377,0.0
66.06349788712629,735.9705037806676
166.99474098445836,0.0
168.16986550120794,978.1741140227848
173.6546887475015,394.52324898737396
283.04755389007363,256.5804258287065
88.92437474174974,1301.0831671302458
145.57563156631,850.2231842540162
192.15824729038204,0.0
129.89562564436713,0.0
48.20537688831598,0.0
341.69243270777525,0.0
233.07061692118992,0.0
68.21543182023063,0.0
416.78697372117813,721.8755474551101
142.8806451824321,0.0
127.93821312478269,1494.5540729688337
141.72456669765262,0.0
169.8324697893163,0.0
128.99498105579553,715.8136729796
229.62927118217883,0.0
233.67636333676853,0.0
209.51771467019768,0.0
297.73502029014776,0.0
203.61617544110157,422.36150597713214
95.87663404735247,0.0
307.6320990668363,0.0
100.28666576500618,0.0
162.72304094735082,0.0
55.05513790059808,3673.8582424822325
497.3229507290706,0.0
98.64444600887543,1421.3071937559473
50.578238574346585,0.0
97.98566145624883,352.1912812924824
174.77250375282733,2042.6359787888468
274.66608760704173,0.0
237.66143727303054,0.0
405.92127464020746,0.0
82.13413237366444,1781.8137551224943
230.36232746953448,539.9527828866876
-20.37068678832952,3267.9827425633694
140.13287076701232,0.0
210.9031253177926,0.0
365.28337140939516,0.0
44.58112196273373,0.0
235.31346767160827,0.0
124.20255843350631,0.0
549.741662673833,0.0
94.03267922699354,0.0
495.12268048312853,0.0
426.1789554565928,377.5995993715868
187.25584428207986,951.9915527412505
285.8955601440962,1991.1898452486744
195.38238747397372,0.0
33.6165560171637,0.0
175.5777522000214,806.5204729314742
55.11817176891938,0.0
148.524408513771,0.0
378.30458720535876,0.0
246.36470304247877,844.42618195624
125.76434386839776,0.0
201.9129840722885,0.0
170.4439175382563,0.0
153.03634414023492,652.1753604395842
299.95401174827964,378.3503918406682
179.10599036885046,1405.2006951488643
394.7255998703974,1012.2540576198717
86.32273315271232,458.0356918913136
134.68497332613998,0.0
321.7790651593608,0.0
317.7914072683354,0.0
259.28955808285974,553.2138190789691
209.37933244051123,1695.1411440483835
284.57091591183496,0.0
155.2732739363469,0.0
462.81571694186414,263.3899983262577
132.86738094759914,0.0
66.31970279387203,1424.0844393946008
131.47333539683711,0.0
150.90682922883477,0.0
70.03846849312606,0.0
127.99874823061438,0.0
200.50608895968844,1058.628529942495
203.29371182389463,824.9937129262921
253.02164508529376,0.0
486.73265653798,0.0
187.7411437335739,597.7315074716307
76.07351979356588,0.0
58.38600035873333,0.0
359.48877022592956,0.0
110.92022905898011,776.2667749255043
280.0038749632433,0.0
204.52778758938513,0.0
161.69842918881537,0.0
184.46959972727663,0.0
264.70077076773407,0.0
366.25730029259194,0.0
240.59350508686504,775.1763170679648
152.34682086791952,0.0
101.24511403220818,612.153964683479
115.53297793214631,0.0
324.38256510664684,0.0
122.39460858328515,813.8614971512975
139.0928710586158,492.9809723928516
87.12925155256681,0.0
81.82433795327796,1401.6752077760002
114.13960212182573,0.0
283.28087211460917,0.0
298.6839311774312,0.0
25.815238404515867,1914.8452316411199
187.11581009976035,1434.0031356755173
178.8890066372183,0.0
379.75860352103984,0.0
130.87619579992213,0.0
112.54424037539582,0.0
131.4124075006741,0.0
128.9439955565989,0.0
231.25888742744638,0.0
324.93597533856814,0.0
114.1961188180272,0.0
244.9796136117439,0.0
180.62480780563448,737.1027614265195
22.366080265534038,1880.9824180617138
131.00260540926416,0.0
78.82302628851822,0.0
150.47473151231117,0.0
230.6431540225055,0.0
7.3549346706722645,0.0
104.19026542142194,821.3766886324837
151.36156865123718,0.0
263.1933967920986,2138.7356960417346
138.25679514897985,488.885370195165
345.00064493718025,321.3416376344925
152.14339539903975,3018.5362906115365
140.69376806401226,0.0
457.3851470047015,0.0
375.5917435895125,0.0
35.98283669227362,0.0
89.10483554994318,0.0
340.5207795659952,0.0
220.40346074955727,0.0
199.9387755931839,0.0
112.96180746903462,663.889248800303
321.8898842467919,0.0
25.805516117645375,394.2225725337736
199.2344689712062,0.0
206.12332638351182,0.0
376.7522009084567,726.3269560507644
211.84227303600423,658.8549270750572
46.64909313966848,868.3062994677798
282.503730474873,1284.823877730027
172.11058622055964,0.0
269.4711431110817,0.0
378.74498954917794,1603.567105328944
261.12086586465006,0.0
130.89818995021693,0.0
96.2709483823881,0.0
211.11968811324545,0.0
115.42347241247353,0.0
198.0202275655048,2094.0035755902236
98.79206833304619,0.0
92.53749335310685,0.0
72.38162744292714,0.0
197.99665561084618,0.0
286.2804669546726,0.0
274.6865052367848,0.0
138.42376292082008,0.0
64.46731764167163,0.0
97.08419314752263,1092.659670616979
509.46065599753683,0.0
268.6592966549738,0.0
315.7471981209212,0.0
164.74875119180552,0.0
333.9300018793833,0.0
116.61527213373097,0.0
375.30742898083656,0.0
207.83327919576723,0.0
117.24103991237408,0.0
83.68134700738528,0.0
219.37262912898433,0.0
330.5895656493051,0.0
132.83608062296165,1385.0909227372895
320.35368903678426,0.0
106.92942097730145,1376.4134058675409
211.03810208669972,0.0
73.55035530321584,0.0
134.332012953512,589.512942490898
303.35171046692903,1268.5164937753902
85.16593106329074,0.0
228.6545757962697,0.0
76.24917301715634,0.0
417.9543449543353,266.8035236545937
233.4745258738454,0.0
269.48633448946475,0.0
52.57593545743462,0.0
84.31633217706016,0.0
142.6049147737213,0.0
222.0078425032117,0.0
257.8779002476473,683.2387889682651
400.3283368318404,0.0
11.277267623986972,0.0
120.3404698840503,0.0
62.20596977697119,480.8493165361532
323.14967330214205,0.0
197.8736963270397,0.0
-8.394594209922957,0.0
307.4684037434898,0.0
178.47843999455148,0.0
239.02837800590984,0.0
257.4875577863282,0.0
148.96210401535404,0.0
173.880142470369,1590.8089503515948
404.44119872780715,0.0
73.71597223767057,0.0
148.64042039381326,0.0
108.4780508292178,3831.01461899733
439.85441827630535,0.0
331.15829746430427,0.0
364.69063708243567,0.0
126.01829027566973,1735.2072708009177
164.58706549833502,0.0
312.7956991829872,0.0
204.72221582811443,796.5083948269998
-41.04298837446731,0.0
126.46008726385338,0.0
245.44346431044013,0.0
205.03697814853695,0.0
