earn_x0_lc1vs0_iate,olf_x0
-61.564409760087564,57.0
106.60861484332915,75.0
76.40174950937755,41.0
-109.97658175468723,82.0
-175.16077774393455,34.0
106.14772958963366,27.0
96.04762443976924,15.0
94.88088704776254,34.0
144.71035164509317,57.0
21.490350761466402,58.0
57.06664885117982,45.0
3.690018453418986,28.0
-54.8737177062396,75.0
-40.86503388231847,43.0
-33.33825300743844,67.0
46.352956059578844,23.0
-44.977325575706345,47.0
73.99957670851137,75.0
-47.84952722260209,76.0
45.89632281530706,47.0
-29.294846519995456,43.0
34.489808750312164,58.0
28.336145453559425,36.0
-23.24800343092312,42.0
3.1562663577578007,11.0
-56.98706436562114,15.0
68.53999472680096,26.0
37.97949079144935,5.0
-1.8373966917229723,30.0
-26.199460302647452,23.0
-72.18147994947243,21.0
105.54264923661964,11.0
20.56428362661741,23.0
-12.466829661855684,43.0
-3.299533119823252,48.0
98.64089826806787,54.0
69.45724421524989,2.0
10.871130692300426,35.0
53.48936656383853,29.0
-27.0058257653667,45.0
-208.58981184092812,26.0
-41.353185923554186,12.0
-194.069686696369,83.0
45.45878608544621,65.0
27.14273968934907,62.0
-30.183353282092867,72.0
288.09783814971274,14.0
-42.7480279636934,63.0
106.2347331900501,33.0
19.069931367818185,7.0
-33.07323983979818,64.0
90.36653481018591,82.0
-92.59729904158075,50.0
-132.43318666295883,22.0
-30.470985777877672,65.0
83.01214752763829,46.0
150.43433602112756,15.0
-19.532149557662223,53.0
108.62028393149689,34.0
114.0209503005961,40.0
-67.28769037057864,57.0
-35.220053042187615,6.0
-46.419057128312254,63.0
15.165341061779543,46.0
105.77351121954362,75.0
105.90019273214057,70.0
18.67416962181244,64.0
-14.696976855510172,23.0
-128.65719010965688,43.0
-79.87269275361399,76.0
-8.107387489263829,9.0
44.22157861856806,27.0
-234.05311671481937,56.0
123.96041893206836,17.0
204.4718550639033,42.0
-184.863311808368,15.0
87.8305854396932,62.0
-153.6085599501606,62.0
212.49651726380742,21.0
-107.5790311980716,58.0
134.7444162530532,24.0
-95.43527096212108,49.0
142.37505324848183,60.0
-48.3312311539039,57.0
51.59698347147878,13.0
35.115980509681435,38.0
0.3437514790620071,32.0
78.79757678230794,31.0
16.742746013287842,46.0
45.82767154199615,22.0
191.5834443137376,42.0
63.537600797650626,11.0
56.12950888175263,4.0
117.50590685755247,32.0
65.35585069611864,22.0
21.288451945546882,27.0
49.78985693910019,44.0
119.84710033098023,22.0
7.591109648897316,34.0
-142.64984793778027,4.0
-28.321287062190805,69.0
-0.9019346460252677,60.0
216.3547768224794,23.0
-134.88075947349748,20.0
13.195907132681878,16.0
-13.79156361712694,5.0
-42.282920390699445,17.0
96.4276767105246,14.0
-36.904084191945685,35.0
-12.770628195662596,22.0
-56.273720352574124,71.0
32.72982957906976,52.0
33.69933791793828,32.0
191.36765861427574,46.0
7.19442522098376,59.0
-7.04964279711551,42.0
-19.312707218116486,56.0
-115.1409017321302,23.0
-30.591214875558023,72.0
41.5956402223119,43.0
-16.776595519901548,11.0
82.47822882035427,14.0
61.31610297047652,44.0
-9.95600048738143,33.0
-113.18537819940218,58.0
144.85899961388594,40.0
20.09142102536981,35.0
68.99058403954125,39.0
170.0134523798535,43.0
36.66597297851331,71.0
66.92659447471698,19.0
43.17451111306946,54.0
14.814600305840884,74.0
28.23859929410662,37.0
-163.52102120987732,79.0
27.828611593789446,33.0
-112.96120983787546,19.0
27.103844614693628,54.0
66.72371742913803,53.0
167.3938097260565,21.0
45.916415927970775,58.0
-91.63519176467184,45.0
37.42286035843739,26.0
82.94672532611361,21.0
-15.053328050042097,12.0
45.70208482396981,37.0
-13.456158520830911,38.0
59.20276553617083,67.0
49.77528457605902,28.0
25.641777868768486,54.0
120.24173923029184,41.0
44.19258963836715,39.0
40.791786062107406,45.0
15.496739591000335,21.0
136.3602590429913,31.0
-14.717434104032634,24.0
36.37483970556684,28.0
-67.80218025943705,45.0
-1.7276106638336337,28.0
14.042595372468242,56.0
109.19509972707084,29.0
-65.2214321430333,84.0
18.17489753364292,60.0
2.835554668032472,20.0
-39.310326678714716,42.0
-46.38395863532779,10.0
147.3096202603653,52.0
72.78199340781566,36.0
155.5366056487481,11.0
4.002167936319637,28.0
-146.4150222383296,39.0
-85.10022063133219,49.0
-133.2954094049296,59.0
-27.27645418391802,43.0
35.55750919448053,39.0
251.07975641097389,16.0
42.52866561019658,19.0
-57.992474378196846,30.0
-139.45910217740834,46.0
-212.03659633777943,45.0
-7.829619600332933,62.0
-156.54368979332816,60.0
128.3096335984244,6.0
-21.497685892170377,78.0
117.10642168168418,26.0
1.4005939219428,39.0
41.840088197012705,85.0
143.4561498146787,60.0
42.82721767958293,54.0
13.47973671188538,67.0
-134.2501165963859,54.0
35.840683755498844,26.0
182.21190504062113,64.0
47.196760274635835,28.0
273.58100416847896,26.0
-3.9563092237281694,48.0
97.52276067782992,30.0
48.789647474041686,15.0
-170.55750016768738,43.0
-51.2506519256832,12.0
138.16020184969756,50.0
55.000675744404305,28.0
62.22764301429824,40.0
76.96513693046222,45.0
-134.36950226344982,53.0
-30.205132828877538,9.0
-147.20216422179203,51.0
69.63142275596635,8.0
39.77670082302017,80.0
-36.56837464868818,58.0
167.76801072345793,33.0
63.661264180146844,39.0
-241.14604878870117,47.0
20.6768015823164,51.0
207.4094749475666,7.0
-68.17541585012569,24.0
19.73500239053984,67.0
110.73331375108461,29.0
-27.065489085400372,27.0
-1.4751397410410334,40.0
131.45542811982392,23.0
55.6828609609023,41.0
-55.776261215066626,5.0
-81.95102274550614,11.0
-50.30906444276437,53.0
7.724093592578811,29.0
13.009064763046155,17.0
50.836666806579444,24.0
126.8843021685534,3.0
99.16083719619598,53.0
247.69051501067315,38.0
33.28978428216706,22.0
-2.7840934829752086,62.0
10.548673774646545,55.0
129.394943915039,27.0
12.90014848122695,47.0
76.34123831568422,6.0
91.70154831303554,22.0
51.40274824581462,42.0
101.9683806139865,57.0
203.79071251821387,25.0
115.5716957054363,26.0
-85.11505541533404,60.0
105.57854894872833,43.0
-155.89371806457316,44.0
61.96269228682101,50.0
201.65328293363442,26.0
-61.37695262949077,39.0
10.28301318794431,50.0
-28.600041052612426,41.0
75.55762988200024,45.0
-9.437788176791202,61.0
45.717732638357006,51.0
94.70958514992662,59.0
-123.25658049047433,37.0
92.66188602434576,17.0
127.10708612059696,38.0
246.26135495202192,15.0
96.37733705495206,44.0
87.22065684945244,41.0
57.31124406058104,35.0
0.745973297394741,26.0
-18.693286001319166,17.0
-143.8163617517764,56.0
-187.6063861905206,27.0
-120.51817097818241,53.0
-39.99157122909634,13.0
32.388240342253084,48.0
43.55973010504766,28.0
145.3452130362876,40.0
-204.68556648973836,3.0
-99.89602581409116,36.0
1.727000783721678,16.0
48.88576245550206,53.0
24.8573953824702,18.0
39.96394548912761,59.0
-69.13415470621672,21.0
164.49342511967166,31.0
-99.33334360210713,10.0
79.22713785480846,7.0
192.72387454925484,7.0
42.07877099116405,59.0
21.174039044194046,38.0
-3.1495235264854173,17.0
127.88308267145317,52.0
123.90656426130772,19.0
181.14739234131065,53.0
41.30988906020809,38.0
-39.49189313523354,66.0
-87.83848320072246,69.0
61.101994168437706,61.0
-95.15802111298714,58.0
115.98909929407101,14.0
25.4278856014229,12.0
-22.735044924161144,18.0
-57.07930117944847,84.0
-89.14290468254833,32.0
16.481533901183752,58.0
-218.4871618772993,42.0
132.60402137264617,23.0
125.95145972503266,62.0
-33.660592207754576,55.0
131.13384482280696,24.0
27.855722677476592,1.0
57.19433312671187,11.0
-33.040728116593016,73.0
47.09015926307572,79.0
176.53557294500092,50.0
44.61513892203311,50.0
101.57640042789711,21.0
-150.55241015867892,60.0
149.02505839258475,58.0
157.02116926856186,49.0
-10.17533347719538,49.0
184.35918345230823,30.0
-82.42840583002113,46.0
-24.488295100404457,2.0
127.84526861761998,38.0
110.64251329853819,44.0
72.59276517770175,35.0
-96.35202671105156,56.0
56.80756470871556,60.0
69.00363712107169,48.0
-21.30685502110535,40.0
28.440724004434117,49.0
163.76178411973012,58.0
56.23085067917272,73.0
57.16705164388175,57.0
39.43191207373093,25.0
100.60503150984749,31.0
70.27883872561767,24.0
-65.88369504201333,23.0
-80.88517820541139,18.0
92.40304733525761,75.0
57.59286770311974,30.0
-95.62212019281245,50.0
-36.78765855660771,58.0
25.526219649178643,38.0
93.92008927760705,26.0
-188.69389905813262,30.0
9.54663053744045,16.0
180.999250917455,34.0
16.69151999807437,13.0
-103.58172370789838,42.0
-42.89654841450297,50.0
-37.32860900747539,70.0
91.5015973991886,34.0
-70.1840182418461,47.0
132.6481645272936,58.0
-279.7163358300309,65.0
-32.751771535195076,33.0
-265.8784012713693,44.0
94.81310667642737,44.0
-49.07332106151466,64.0
73.0089322780492,36.0
120.1530332756746,31.0
50.351999006060936,44.0
193.57222529502985,36.0
-82.11885136615498,25.0
105.73248966814009,32.0
-81.68208716065669,78.0
86.61635033174265,47.0
10.405818377724344,50.0
21.597717221304094,52.0
92.6557402300831,38.0
101.81318339765377,55.0
62.417641998437375,60.0
91.69413257916801,43.0
-75.89509516443206,71.0
-29.173272199076223,44.0
166.84493314299482,59.0
54.93231765058698,39.0
34.33190041587633,63.0
152.3841002113242,56.0
-119.01164337380673,21.0
43.45243647152783,24.0
8.209305102734731,22.0
-80.32968753753173,47.0
41.49586750365188,32.0
154.96174608589448,29.0
81.43889902117786,26.0
21.09118177805152,54.0
9.926280514504896,30.0
159.4391489370429,5.0
-91.49696030785435,57.0
-47.0511583800616,42.0
140.7245990305708,34.0
-33.65378466778739,19.0
21.776419785400634,53.0
18.896171711462053,58.0
143.3389601095614,48.0
-58.560570778773524,66.0
-39.20840434473564,50.0
121.13254870860186,14.0
158.91399756893838,69.0
-57.24700447051816,63.0
-77.73150286665151,7.0
54.84652488381904,32.0
-1.5416943002018115,41.0
39.645907789554045,60.0
-15.806082617786274,39.0
218.23151728946027,48.0
85.43117197963767,25.0
71.8604946822075,60.0
-209.1358427569842,6.0
59.11040636991206,14.0
11.38849870760157,56.0
92.19947362341907,59.0
-40.37258564889299,50.0
107.96451434998572,36.0
140.47524040014326,18.0
74.66546504035358,75.0
79.57829822575536,19.0
-18.27813310455133,33.0
-22.95376313473679,29.0
13.113744151036158,21.0
40.0246942062746,16.0
37.98292974329855,20.0
288.673955880613,29.0
50.28976963674262,49.0
9.109091531354181,55.0
-116.41728566985886,73.0
46.050749958194615,26.0
-3.428609778956286,54.0
47.42042286677079,30.0
66.75640047732799,5.0
137.38161034289226,8.0
-25.526125467969507,34.0
-153.56004173485266,57.0
-150.6799590430162,24.0
25.569799696962804,38.0
124.0294157623888,41.0
-3.6256396403839517,15.0
104.85524555191957,57.0
-22.825417893654098,25.0
149.6229046155653,11.0
-73.67440451400125,33.0
13.740159834222197,11.0
-9.836453379614413,46.0
-33.527196568687685,23.0
-33.75434271682687,75.0
64.90729125328482,44.0
14.957615848564771,12.0
-118.94330724896199,22.0
-27.974005141835164,17.0
121.04965468647084,49.0
15.699376711380246,60.0
28.603067596852156,22.0
29.71114197621938,2.0
40.472556448763385,70.0
51.976806894343724,55.0
106.39317375991652,2.0
-67.20072894798612,35.0
68.60338750322131,59.0
5.0121809475077725,30.0
-154.28580097583642,9.0
131.88118118448884,61.0
66.82948920235094,39.0
115.78363308521398,21.0
86.0356404646585,46.0
-32.11278263332963,24.0
-74.59355746347495,35.0
62.62535720719285,70.0
172.83135758426585,32.0
55.110982091014364,32.0
-45.77429421103437,61.0
34.930136767526164,55.0
15.32114916186842,29.0
14.447771223225956,63.0
33.2872633568948,22.0
103.13318618277268,42.0
32.16962030411332,48.0
197.0948227471853,27.0
-7.964895976921511,71.0
199.77849930131384,45.0
87.14728921868834,56.0
96.34928405598387,4.0
108.07723075718263,33.0
121.25339489968952,47.0
-23.190188932779847,26.0
-47.57172072576327,64.0
32.52014458504405,34.0
-12.17341598494545,52.0
162.5569887901596,5.0
-22.957550465406882,48.0
-143.82174248417502,46.0
24.750073780405387,40.0
163.38178334530102,54.0
188.71900452032162,6.0
-22.46963795545321,42.0
21.224552641004948,40.0
9.68657112893618,54.0
11.266786721432666,45.0
83.84598274805657,47.0
36.45988496594077,15.0
148.6480188406782,35.0
110.54863411146181,17.0
-39.49496478692612,25.0
49.93436360305215,39.0
-19.392224278995045,62.0
94.60587722863676,24.0
-58.00869514222609,81.0
-253.2072779597052,69.0
-67.59103827023281,28.0
-32.213093334685254,34.0
-100.76363770720025,56.0
-41.92991218613983,51.0
-43.53995500513233,59.0
-7.735364023125115,60.0
150.0778920747255,40.0
86.42676515920381,80.0
102.3508694887162,32.0
90.64203984114243,26.0
-201.3595012019107,58.0
190.56499971033463,17.0
66.93489447178777,43.0
96.00609318463434,32.0
55.829653650787975,56.0
-148.05542667222812,10.0
-260.6820167187301,52.0
102.51201525427425,4.0
-147.34958311788134,28.0
172.9857173872062,57.0
94.71787173214416,23.0
96.17416063497154,14.0
-15.786232053230044,19.0
20.391575565379128,5.0
118.14970773844132,47.0
-40.58055660067306,35.0
-17.304595740832866,40.0
-42.718592606112054,13.0
134.0363124264304,24.0
88.94509162372424,37.0
-35.76037653201632,54.0
145.44771860874852,21.0
10.721388481253257,58.0
177.26121330035468,6.0
-161.17439427802663,57.0
-78.38131048250767,19.0
83.00652518906512,53.0
169.55516722880304,72.0
91.32080413192556,66.0
-25.32544660053493,34.0
136.6072745030653,1.0
85.99662796051966,71.0
72.56248514188326,62.0
-62.25744064148529,17.0
81.29941034349204,70.0
15.648027651710265,31.0
23.484530746496432,51.0
14.746697756131255,18.0
12.506185785462407,41.0
-253.3485533757715,84.0
-141.10191121671966,17.0
-94.22265853630284,19.0
108.56189308116993,51.0
-159.13170482165637,17.0
31.973259188210932,37.0
-143.65734941141136,64.0
3.7547352160084984,47.0
-64.54635482732792,59.0
12.109695943571054,26.0
96.10252131258437,87.0
-5.8525412578588885,76.0
230.27607204762802,4.0
135.20275542156122,59.0
25.21002274455674,18.0
1.5956828410841126,17.0
137.94089816741712,43.0
104.32719091207758,46.0
-3.4320318182174727,41.0
95.80253307460364,20.0
7.7868290003683,52.0
165.66330700793907,50.0
-79.9086237922249,52.0
175.1346000683089,32.0
-2.603928599273729,27.0
-4.809765069674313,49.0
-155.73803871857555,71.0
37.646779063597705,42.0
40.42333875749111,28.0
-184.08983805804073,48.0
-50.103751175473235,46.0
-12.609919064793644,49.0
106.71681010874579,43.0
111.86091598975449,2.0
160.9332204649491,42.0
164.42065316920434,12.0
62.00224489820744,7.0
-21.423793426152628,48.0
-38.28462454783693,4.0
-16.82418597542359,17.0
-39.91997728031817,54.0
24.251405603924894,14.0
129.62841800882399,13.0
76.68870701669718,10.0
73.39510445501972,57.0
-63.92618536457112,28.0
50.18111480745617,62.0
148.81536308273888,57.0
86.81482812949311,52.0
-15.424765523020682,52.0
-13.344189661131338,62.0
-86.82473040000488,39.0
-26.917685760600023,33.0
34.22908469171773,30.0
-155.2715214220769,50.0
128.33016750385121,4.0
71.78094529540755,38.0
102.77869173478409,18.0
-16.276158817547355,32.0
48.469272225116036,65.0
67.36644782706412,45.0
22.70261819643781,44.0
-81.89764160350906,11.0
38.16337152302049,5.0
182.41145764829108,14.0
-99.92474157777926,30.0
100.05595512421047,48.0
-11.258777927336752,57.0
174.57130877095005,22.0
38.25645784957118,20.0
62.258763513435575,68.0
38.894923120333345,34.0
129.30924283522057,10.0
-3.0206325926500313,33.0
104.30661522055784,47.0
-47.970219953629154,43.0
52.47557420815092,3.0
-113.0213282831115,56.0
15.964275286653518,57.0
227.46385771831763,38.0
22.766417300757098,29.0
-165.1379628676603,37.0
-74.941697982464,50.0
57.327081644764405,38.0
48.284504742812146,5.0
81.20192620785892,64.0
110.59059402056637,46.0
93.57732044322972,7.0
89.05992221144216,16.0
-37.12263552717968,46.0
-63.90743009382558,14.0
59.49628064791375,46.0
-84.09033718703165,26.0
-210.3764946860585,60.0
-67.72509761064458,8.0
-6.518378465008368,55.0
-118.83285922503629,54.0
-40.78531030354259,65.0
-164.20710643687408,54.0
25.055693981643998,21.0
-175.2180844839742,27.0
217.27530688385735,57.0
-94.47822379827196,62.0
-200.97245165639904,16.0
58.26923850677758,53.0
103.6410425554092,28.0
-19.949954250924286,34.0
66.41546938284323,4.0
-145.07720465576293,34.0
-94.48436356254314,58.0
-17.44026461700588,64.0
31.43159143158681,23.0
-73.43130299315904,41.0
24.882567844716277,33.0
-12.613756375254553,1.0
64.40363060274876,55.0
58.002706715237956,26.0
17.30083079755252,33.0
96.85036174941847,5.0
122.04259987086152,34.0
-31.783828987622115,49.0
78.81403016462698,47.0
-9.445438772964543,58.0
-93.38031299536513,69.0
10.034731265984718,55.0
-20.573443968298193,63.0
-16.07281294332182,10.0
110.58884035854626,48.0
-148.58798538691565,49.0
-50.55942614667683,42.0
-257.98271746713215,4.0
37.95514598353691,26.0
-107.41365641663316,56.0
-58.45044591752788,35.0
30.18099102710451,69.0
-34.00763139512881,46.0
78.3226398539763,62.0
71.3438374270661,46.0
-133.49441008913266,73.0
-150.37799519762137,56.0
-4.7289981483731225,41.0
109.07794410370587,57.0
48.82313133261192,54.0
52.860818889023534,40.0
-12.151671744772848,51.0
-29.523648822816565,65.0
-90.08555300568071,60.0
41.1649588570304,77.0
-187.69695078862236,26.0
65.03033335460788,38.0
86.77667545278723,46.0
114.66353452264269,47.0
41.36024440252324,12.0
7.4409003913431775,47.0
-27.41164008213468,57.0
-115.50836513271405,56.0
68.37745834424436,75.0
-71.83235594487884,22.0
-130.85844218898168,45.0
196.06268405725532,9.0
227.7702518500716,13.0
-16.83526725322389,27.0
34.10412602391048,43.0
67.1231812800379,31.0
109.74619993004413,21.0
97.28909682497624,65.0
-48.66488982431849,65.0
11.405881841148027,30.0
-48.6186032293739,66.0
-4.101659293281898,61.0
159.8014501352647,13.0
28.012701289399445,59.0
-150.94644296632794,46.0
92.08432229537868,39.0
-66.26510894589786,34.0
125.61844752179778,10.0
11.577934331650411,29.0
-28.02238516516377,56.0
167.06799570479296,24.0
104.73462404714239,46.0
137.7831030409779,6.0
76.6140991762116,4.0
97.22331133236548,45.0
-22.42109600073212,87.0
34.858595409639804,44.0
29.034356212849346,25.0
95.96547606138753,23.0
117.97098256593208,47.0
-11.226038797391809,19.0
158.1134147167308,11.0
204.15346397579515,38.0
170.73079020475254,2.0
-81.05451204006715,77.0
71.94042266324001,43.0
-16.38141644746834,39.0
28.464089939475826,21.0
180.77966055762244,22.0
112.45819518466857,37.0
-118.55480948160867,55.0
14.809447483713711,68.0
188.3089519088685,4.0
62.88178991699817,52.0
32.45610278153677,47.0
-95.8278498752773,55.0
118.87234678743485,29.0
50.93721519894777,29.0
-100.56689659253107,31.0
92.36409348271124,25.0
-7.618198525267189,41.0
-79.8386289273017,55.0
31.358992080097437,53.0
-17.768901727460218,11.0
-90.53878165740406,84.0
55.42785217314918,52.0
-32.12268539686903,12.0
53.249944926383876,17.0
20.949019513338158,14.0
-21.15347291909937,63.0
65.44367363088602,69.0
44.91170035063567,18.0
14.839920450579939,57.0
85.7594981019763,31.0
-37.34687176861094,25.0
-308.4288326598488,61.0
4.124062074725401,35.0
-11.721040812278645,28.0
-0.06919829306508518,29.0
47.837316146298335,25.0
-94.98308251383355,40.0
45.313684871898715,57.0
-128.30120653638426,38.0
64.87881388171265,44.0
-69.6044029134577,35.0
109.70544178426354,35.0
-118.89169768823899,25.0
-5.1059229528701735,55.0
36.427663452827474,10.0
-26.39115819595247,64.0
29.63719687311786,70.0
34.79015954717252,34.0
-49.4508343289574,49.0
105.2957443669589,66.0
69.57096165022335,4.0
118.64430600296589,41.0
90.95571738762044,47.0
-67.69931430724364,55.0
8.162821300153496,19.0
57.38545828723009,40.0
40.34643477682704,59.0
71.23813647912118,51.0
110.4534919410934,63.0
-38.701549158102694,38.0
103.39259573096183,15.0
75.56749576682029,34.0
36.736444285120164,25.0
61.29339971042231,39.0
31.754609045606742,54.0
118.3058686560032,57.0
44.15790132542958,21.0
-51.864336638004545,53.0
-52.58267258600148,46.0
4.461774424708835,42.0
-63.729538151531386,14.0
8.434509470279721,44.0
109.08134330587393,34.0
-27.580063664169472,39.0
150.99810527546066,57.0
70.22058749015306,41.0
-49.97213037026509,53.0
11.657946699538957,50.0
-41.86282644482105,37.0
105.43178603180155,83.0
-21.06641373662646,62.0
-112.07981355288416,39.0
22.168049906187946,37.0
64.35747474133706,30.0
-41.52385456708731,11.0
171.69845577412735,29.0
-132.02450802495835,35.0
35.12951972384866,60.0
94.30223996211416,35.0
-48.76748805929488,58.0
-12.807971202727344,19.0
-46.628648855088755,75.0
-23.548035959468393,12.0
148.99597635918295,37.0
45.97810414588548,26.0
151.57810942107506,57.0
106.89948172386369,63.0
-158.13792654116048,37.0
-114.25577810449187,39.0
112.33052402985203,25.0
-46.89513852408664,5.0
24.03241220772594,56.0
-8.61854718973143,1.0
67.01860619726851,65.0
78.49621217178733,13.0
118.04675096520768,54.0
62.88473201579467,40.0
30.787305761014522,71.0
-100.75336568431108,45.0
-30.77887307678654,66.0
83.48018138313925,44.0
-35.61268769463237,49.0
180.11179226291677,29.0
-19.121349190294964,45.0
19.007924766878375,20.0
-102.39736738287628,28.0
63.2291225623586,68.0
125.80164855048005,39.0
-95.01621761513027,20.0
145.70560726328335,50.0
40.96894072553043,18.0
15.849748221824115,29.0
-56.61911849443942,50.0
340.2704298061831,13.0
-133.64552720007916,47.0
16.457043860367378,13.0
-65.02654580891958,50.0
52.013649152038624,57.0
28.249213566508303,27.0
-66.93864203082165,46.0
100.84544163540502,30.0
-70.8846504528563,71.0
-1.4249955452704306,17.0
46.12855315179668,8.0
8.56718065340985,23.0
18.073290005085425,43.0
40.94246674181554,39.0
-43.13003038894712,45.0
22.866422457303628,34.0
-179.89948073382465,26.0
-86.66188921922287,50.0
-26.699338856785083,26.0
161.61540524639656,48.0
185.438634778771,34.0
-8.017443464121811,37.0
105.50423519526612,32.0
129.50840342794862,20.0
-125.78409232130797,59.0
-26.553181379755188,17.0
-127.83122806064475,48.0
-24.102974630535925,62.0
53.04717957887247,33.0
40.118132961016386,17.0
-22.807738999051878,64.0
178.0244951054647,13.0
122.57585401451418,47.0
119.02808785127655,11.0
178.21857267750124,7.0
87.27934108721104,30.0
-102.62471892968621,63.0
71.42120668378507,72.0
49.40094226252728,22.0
58.57418681415345,50.0
-36.86854641831093,55.0
172.79028993085785,26.0
-216.73038964316925,6.0
-37.44741721422872,50.0
-158.67042426683818,44.0
81.35835232335569,16.0
-32.68370489490646,60.0
113.93518160133637,35.0
121.03454125156607,42.0
-42.16141514964124,10.0
96.95596972084347,64.0
4.878928678462501,5.0
162.21307249911894,3.0
30.611888444018064,60.0
-56.92346653115424,56.0
-94.05646685985114,52.0
115.63962224853802,40.0
105.1310961570122,46.0
55.930294916440175,58.0
-52.999197825788286,57.0
88.9883829683618,47.0
-34.62090778868452,19.0
-123.148538704896,21.0
86.54661786181805,27.0
74.5795152985139,40.0
89.90356759006158,58.0
197.123900928309,47.0
77.12206930769918,11.0
-164.3449397875681,31.0
151.73229220679252,50.0
-21.27352083755943,33.0
0.42197596284103156,9.0
-36.32680108125902,34.0
117.71854901036892,22.0
101.29014517616235,10.0
-70.66715079729673,44.0
24.23281657863042,57.0
145.55004903230812,6.0
132.06309325502986,8.0
261.2840346411872,38.0
-20.00875884992371,66.0
110.69180504529874,9.0
-192.88615636559283,38.0
99.84118315341817,39.0
204.14080635855407,18.0
-184.39185391915794,56.0
129.6005208873256,70.0
85.61504809844568,14.0
21.326360809346184,25.0
23.308108657865176,68.0
-10.445870740962391,33.0
48.69080837626859,51.0
191.3384655959618,27.0
-90.20905917341076,55.0
113.48292587293113,34.0
92.48540347865551,42.0
-190.6557703907282,11.0
-130.50942659555466,38.0
-57.22886244768378,27.0
-52.42525512983015,36.0
72.14226000408325,22.0
89.25614333447544,22.0
109.7997144540993,22.0
187.35742020675528,59.0
149.54894151930358,8.0
-79.17367973192053,9.0
8.742323013754316,61.0
-7.7466653773615235,54.0
22.805841497562938,52.0
-65.86444343295216,37.0
-16.005069207276602,58.0
29.992163740535496,70.0
104.91702075259522,4.0
117.59913847359283,57.0
-81.77568870185493,58.0
41.63209851952962,31.0
21.156681509051374,68.0
135.92880053184956,20.0
27.646087012321203,68.0
61.99091238713699,34.0
-160.622612949012,49.0
96.3519456332683,31.0
74.95795895296948,41.0
21.6554857485184,40.0
-17.014692448391912,62.0
15.464948972251648,41.0
-272.83092333893717,70.0
-26.943182103176895,66.0
80.10229137839872,21.0
54.13270578491641,12.0
136.63803656824828,30.0
-16.81413550969009,60.0
-83.22892637972487,25.0
-16.902707854281118,32.0
-73.0256737402773,6.0
1.4117913196000984,21.0
132.34907476233238,19.0
102.86731707281116,27.0
32.33665187665119,45.0
133.318243818956,55.0
-75.20435663885206,15.0
75.04435667071746,42.0
88.6536634961547,50.0
59.192777720518905,14.0
