earn_x0_lc1vs0_iate,voc_deg
156.31912368004288,0.0
-47.76277221922166,0.0
-94.12342565483794,1.0
-32.3021317934352,1.0
20.55188541546346,0.0
98.85411149889494,1.0
107.55755648585146,1.0
148.8866448975196,1.0
61.620340973228195,1.0
104.93306696480042,1.0
-5.046819628973992,1.0
38.16473645240555,1.0
-230.9205347631026,1.0
-35.547851072027925,1.0
-4.357292290932492,1.0
43.080419372131935,0.0
-131.21239859747516,0.0
21.731350498068252,1.0
-233.06400975005874,1.0
124.52862335858794,1.0
100.75433173966576,1.0
24.44136683007048,1.0
-179.10267702672058,1.0
-33.13111285458024,1.0
87.49323845482243,1.0
179.40237848106366,0.0
-52.28638034936682,1.0
117.64631544369661,1.0
176.74290005294196,1.0
-15.10715456898265,1.0
-31.101214389273906,1.0
-310.58022292638395,1.0
207.2129649507325,1.0
67.4470253846752,1.0
-47.18049328134481,1.0
95.21561559652822,0.0
96.16699170979265,1.0
59.19961771370559,1.0
30.200116893416748,0.0
-117.82342489869063,1.0
120.20071311712506,1.0
-23.39966194158803,1.0
-183.47141871940153,0.0
103.0223635919354,0.0
-70.46416212728364,1.0
38.259240138067014,0.0
-27.404257655357668,1.0
102.77538867377054,1.0
26.220581776212526,0.0
-102.82592152520888,1.0
-48.514664541160776,0.0
52.61139816906416,1.0
73.34866058218162,1.0
-41.11811762613917,1.0
6.240226835397067,1.0
99.550141016878,1.0
-11.720932893692398,1.0
139.02958171341848,0.0
-34.74784076215728,1.0
-92.42299417894748,1.0
-20.00575947475454,1.0
-56.78163883495472,0.0
125.22675959712392,1.0
33.80834253637862,1.0
-24.261393014058513,0.0
186.75901694929672,1.0
-72.65726563751952,1.0
156.54934069092633,1.0
83.69270933456568,0.0
63.04624448111855,1.0
32.4868147078149,0.0
62.64775220437883,1.0
-141.95913301177043,1.0
-74.85538156002531,1.0
-52.930007458455464,1.0
-13.274189779066305,1.0
-151.50904976551905,0.0
-21.836899437974694,1.0
-136.10268705194005,1.0
-101.7459468463145,1.0
86.21257534758365,1.0
80.8653008687009,1.0
66.35683643063298,1.0
-89.66075783670718,1.0
119.52613323279047,1.0
-81.85306634897414,0.0
91.61203386126823,1.0
96.58908308359173,1.0
-103.37299217080448,1.0
-33.84359539908871,1.0
98.43154338080635,0.0
-62.80998482316997,1.0
-0.6461359340675621,1.0
140.6974357759836,1.0
65.43016836373249,1.0
-132.33240237006572,1.0
29.032494610366882,1.0
-7.300282536895736,1.0
-14.832467786150232,1.0
-7.4287865748784725,0.0
13.2622999086434,1.0
-50.2327254303209,1.0
-17.334487532156288,0.0
261.3492666033748,1.0
25.1000906266312,0.0
74.93645004603542,1.0
-107.14381481293134,1.0
-149.73050108837484,1.0
102.55452996641895,1.0
53.06285492509363,1.0
-13.075441206595372,0.0
93.7057183795166,1.0
-154.08419270067077,1.0
-61.564409760087564,0.0
106.60861484332915,0.0
76.40174950937755,1.0
-109.97658175468723,1.0
-175.16077774393455,1.0
106.14772958963366,1.0
96.04762443976924,1.0
94.88088704776254,1.0
144.71035164509317,1.0
21.490350761466402,0.0
57.06664885117982,1.0
3.690018453418986,1.0
-54.8737177062396,1.0
-40.86503388231847,1.0
-33.33825300743844,1.0
46.352956059578844,1.0
-44.977325575706345,1.0
73.99957670851137,1.0
-47.84952722260209,1.0
45.89632281530706,0.0
-29.294846519995456,0.0
34.489808750312164,1.0
28.336145453559425,1.0
-23.24800343092312,1.0
3.1562663577578007,1.0
-56.98706436562114,0.0
68.53999472680096,1.0
37.97949079144935,1.0
-1.8373966917229723,1.0
-26.199460302647452,1.0
-72.18147994947243,1.0
105.54264923661964,1.0
20.56428362661741,1.0
-12.466829661855684,1.0
-3.299533119823252,1.0
98.64089826806787,0.0
69.45724421524989,1.0
10.871130692300426,1.0
53.48936656383853,1.0
-27.0058257653667,1.0
-208.58981184092812,1.0
-41.353185923554186,1.0
-194.069686696369,1.0
45.45878608544621,1.0
27.14273968934907,1.0
-30.183353282092867,1.0
288.09783814971274,1.0
-42.7480279636934,1.0
106.2347331900501,1.0
19.069931367818185,1.0
-33.07323983979818,0.0
90.36653481018591,1.0
-92.59729904158075,1.0
-132.43318666295883,1.0
-30.470985777877672,1.0
83.01214752763829,1.0
150.43433602112756,1.0
-19.532149557662223,1.0
108.62028393149689,0.0
114.0209503005961,1.0
-67.28769037057864,0.0
-35.220053042187615,1.0
-46.419057128312254,1.0
15.165341061779543,1.0
105.77351121954362,1.0
105.90019273214057,1.0
18.67416962181244,1.0
-14.696976855510172,1.0
-128.65719010965688,0.0
-79.87269275361399,1.0
-8.107387489263829,1.0
44.22157861856806,1.0
-234.05311671481937,1.0
123.96041893206836,1.0
204.4718550639033,1.0
-184.863311808368,0.0
87.8305854396932,0.0
-153.6085599501606,1.0
212.49651726380742,0.0
-107.5790311980716,0.0
134.7444162530532,0.0
-95.43527096212108,0.0
142.37505324848183,1.0
-48.3312311539039,0.0
51.59698347147878,1.0
35.115980509681435,1.0
0.3437514790620071,1.0
78.79757678230794,1.0
16.742746013287842,0.0
45.82767154199615,0.0
191.5834443137376,1.0
63.537600797650626,1.0
56.12950888175263,1.0
117.50590685755247,0.0
65.35585069611864,1.0
21.288451945546882,0.0
49.78985693910019,1.0
119.84710033098023,1.0
7.591109648897316,1.0
-142.64984793778027,1.0
-28.321287062190805,1.0
-0.9019346460252677,1.0
216.3547768224794,0.0
-134.88075947349748,1.0
13.195907132681878,0.0
-13.79156361712694,1.0
-42.282920390699445,1.0
96.4276767105246,1.0
-36.904084191945685,0.0
-12.770628195662596,0.0
-56.273720352574124,0.0
32.72982957906976,0.0
33.69933791793828,0.0
191.36765861427574,1.0
7.19442522098376,0.0
-7.04964279711551,1.0
-19.312707218116486,1.0
-115.1409017321302,0.0
-30.591214875558023,1.0
41.5956402223119,0.0
-16.776595519901548,0.0
82.47822882035427,1.0
61.31610297047652,1.0
-9.95600048738143,1.0
-113.18537819940218,1.0
144.85899961388594,1.0
20.09142102536981,1.0
68.99058403954125,0.0
170.0134523798535,1.0
36.66597297851331,1.0
66.92659447471698,1.0
43.17451111306946,1.0
14.814600305840884,1.0
28.23859929410662,1.0
-163.52102120987732,0.0
27.828611593789446,1.0
-112.96120983787546,1.0
27.103844614693628,1.0
66.72371742913803,1.0
167.3938097260565,0.0
45.916415927970775,1.0
-91.63519176467184,1.0
37.42286035843739,1.0
82.94672532611361,1.0
-15.053328050042097,1.0
45.70208482396981,1.0
-13.456158520830911,0.0
59.20276553617083,1.0
49.77528457605902,1.0
25.641777868768486,0.0
120.24173923029184,0.0
44.19258963836715,1.0
40.791786062107406,0.0
15.496739591000335,0.0
136.3602590429913,1.0
-14.717434104032634,1.0
36.37483970556684,1.0
-67.80218025943705,1.0
-1.7276106638336337,1.0
14.042595372468242,1.0
109.19509972707084,1.0
-65.2214321430333,1.0
18.17489753364292,0.0
2.835554668032472,1.0
-39.310326678714716,1.0
-46.38395863532779,0.0
147.3096202603653,1.0
72.78199340781566,1.0
155.5366056487481,1.0
4.002167936319637,1.0
-146.4150222383296,0.0
-85.10022063133219,0.0
-133.2954094049296,1.0
-27.27645418391802,0.0
35.55750919448053,0.0
251.07975641097389,1.0
42.52866561019658,1.0
-57.992474378196846,1.0
-139.45910217740834,0.0
-212.03659633777943,1.0
-7.829619600332933,1.0
-156.54368979332816,1.0
128.3096335984244,1.0
-21.497685892170377,1.0
117.10642168168418,1.0
1.4005939219428,1.0
41.840088197012705,1.0
143.4561498146787,1.0
42.82721767958293,1.0
13.47973671188538,1.0
-134.2501165963859,0.0
35.840683755498844,0.0
182.21190504062113,1.0
47.196760274635835,1.0
273.58100416847896,1.0
-3.9563092237281694,0.0
97.52276067782992,1.0
48.789647474041686,1.0
-170.55750016768738,1.0
-51.2506519256832,1.0
138.16020184969756,1.0
55.000675744404305,1.0
62.22764301429824,1.0
76.96513693046222,0.0
-134.36950226344982,0.0
-30.205132828877538,1.0
-147.20216422179203,0.0
69.63142275596635,1.0
39.77670082302017,0.0
-36.56837464868818,0.0
167.76801072345793,1.0
63.661264180146844,0.0
-241.14604878870117,1.0
20.6768015823164,1.0
207.4094749475666,1.0
-68.17541585012569,1.0
19.73500239053984,1.0
110.73331375108461,1.0
-27.065489085400372,0.0
-1.4751397410410334,1.0
131.45542811982392,1.0
55.6828609609023,1.0
-55.776261215066626,0.0
-81.95102274550614,1.0
-50.30906444276437,0.0
7.724093592578811,1.0
13.009064763046155,1.0
50.836666806579444,1.0
126.8843021685534,1.0
99.16083719619598,1.0
247.69051501067315,1.0
33.28978428216706,1.0
-2.7840934829752086,1.0
10.548673774646545,1.0
129.394943915039,1.0
12.90014848122695,1.0
76.34123831568422,1.0
91.70154831303554,1.0
51.40274824581462,0.0
101.9683806139865,1.0
203.79071251821387,1.0
115.5716957054363,1.0
-85.11505541533404,1.0
105.57854894872833,1.0
-155.89371806457316,0.0
61.96269228682101,1.0
201.65328293363442,1.0
-61.37695262949077,1.0
10.28301318794431,0.0
-28.600041052612426,1.0
75.55762988200024,0.0
-9.437788176791202,1.0
45.717732638357006,1.0
94.70958514992662,1.0
-123.25658049047433,1.0
92.66188602434576,1.0
127.10708612059696,1.0
246.26135495202192,1.0
96.37733705495206,0.0
87.22065684945244,1.0
57.31124406058104,1.0
0.745973297394741,1.0
-18.693286001319166,1.0
-143.8163617517764,1.0
-187.6063861905206,1.0
-120.51817097818241,1.0
-39.99157122909634,1.0
32.388240342253084,1.0
43.55973010504766,1.0
145.3452130362876,1.0
-204.68556648973836,1.0
-99.89602581409116,1.0
1.727000783721678,1.0
48.88576245550206,1.0
24.8573953824702,1.0
39.96394548912761,1.0
-69.13415470621672,0.0
164.49342511967166,0.0
-99.33334360210713,0.0
79.22713785480846,1.0
192.72387454925484,1.0
42.07877099116405,0.0
21.174039044194046,1.0
-3.1495235264854173,1.0
127.88308267145317,1.0
123.90656426130772,0.0
181.14739234131065,1.0
41.30988906020809,1.0
-39.49189313523354,0.0
-87.83848320072246,0.0
61.101994168437706,1.0
-95.15802111298714,1.0
115.98909929407101,1.0
25.4278856014229,1.0
-22.735044924161144,0.0
-57.07930117944847,0.0
-89.14290468254833,1.0
16.481533901183752,1.0
-218.4871618772993,1.0
132.60402137264617,1.0
125.95145972503266,1.0
-33.660592207754576,1.0
131.13384482280696,1.0
27.855722677476592,1.0
57.19433312671187,1.0
-33.040728116593016,0.0
47.09015926307572,1.0
176.53557294500092,1.0
44.61513892203311,1.0
101.57640042789711,0.0
-150.55241015867892,0.0
149.02505839258475,1.0
157.02116926856186,1.0
-10.17533347719538,1.0
184.35918345230823,1.0
-82.42840583002113,1.0
-24.488295100404457,1.0
127.84526861761998,0.0
110.64251329853819,1.0
