earn_x0_lc1vs0_iate,age
-150.55241015867892,40.0
149.02505839258475,30.0
157.02116926856186,35.0
-10.17533347719538,47.0
184.35918345230823,33.0
-82.42840583002113,35.0
-24.488295100404457,41.0
127.84526861761998,42.0
110.64251329853819,37.0
72.59276517770175,33.0
-96.35202671105156,33.0
56.80756470871556,48.0
69.00363712107169,49.0
-21.30685502110535,50.0
28.440724004434117,39.0
163.76178411973012,41.0
56.23085067917272,45.0
57.16705164388175,42.0
39.43191207373093,32.0
100.60503150984749,32.0
70.27883872561767,42.0
-65.88369504201333,39.0
-80.88517820541139,50.0
92.40304733525761,42.0
57.59286770311974,47.0
-95.62212019281245,49.0
-36.78765855660771,35.0
25.526219649178643,30.0
93.92008927760705,38.0
-188.69389905813262,48.0
9.54663053744045,33.0
180.999250917455,40.0
16.69151999807437,38.0
-103.58172370789838,49.0
-42.89654841450297,30.0
-37.32860900747539,47.0
91.5015973991886,34.0
-70.1840182418461,43.0
132.6481645272936,50.0
-279.7163358300309,43.0
-32.751771535195076,49.0
-265.8784012713693,45.0
94.81310667642737,33.0
-49.07332106151466,43.0
73.0089322780492,31.0
120.1530332756746,40.0
50.351999006060936,50.0
193.57222529502985,31.0
-82.11885136615498,46.0
105.73248966814009,37.0
-81.68208716065669,50.0
86.61635033174265,42.0
10.405818377724344,45.0
21.597717221304094,50.0
92.6557402300831,50.0
101.81318339765377,50.0
62.417641998437375,37.0
91.69413257916801,49.0
-75.89509516443206,47.0
-29.173272199076223,46.0
166.84493314299482,32.0
54.93231765058698,45.0
34.33190041587633,38.0
152.3841002113242,40.0
-119.01164337380673,39.0
43.45243647152783,31.0
8.209305102734731,45.0
-80.32968753753173,38.0
41.49586750365188,39.0
154.96174608589448,44.0
81.43889902117786,43.0
21.09118177805152,42.0
9.926280514504896,47.0
159.4391489370429,43.0
-91.49696030785435,40.0
-47.0511583800616,36.0
140.7245990305708,46.0
-33.65378466778739,35.0
21.776419785400634,40.0
18.896171711462053,32.0
143.3389601095614,47.0
-58.560570778773524,48.0
-39.20840434473564,46.0
121.13254870860186,41.0
158.91399756893838,32.0
-57.24700447051816,47.0
-77.73150286665151,49.0
54.84652488381904,45.0
-1.5416943002018115,46.0
39.645907789554045,30.0
-15.806082617786274,32.0
218.23151728946027,41.0
85.43117197963767,36.0
71.8604946822075,44.0
-209.1358427569842,46.0
59.11040636991206,34.0
11.38849870760157,33.0
92.19947362341907,35.0
-40.37258564889299,37.0
107.96451434998572,43.0
140.47524040014326,34.0
74.66546504035358,46.0
79.57829822575536,45.0
-18.27813310455133,41.0
-22.95376313473679,49.0
13.113744151036158,36.0
40.0246942062746,48.0
37.98292974329855,40.0
288.673955880613,33.0
50.28976963674262,33.0
9.109091531354181,36.0
-116.41728566985886,44.0
46.050749958194615,39.0
-3.428609778956286,38.0
47.42042286677079,46.0
66.75640047732799,47.0
137.38161034289226,49.0
-25.526125467969507,32.0
-153.56004173485266,38.0
-150.6799590430162,45.0
25.569799696962804,49.0
124.0294157623888,47.0
-3.6256396403839517,33.0
104.85524555191957,42.0
-22.825417893654098,39.0
149.6229046155653,36.0
-73.67440451400125,48.0
13.740159834222197,45.0
-9.836453379614413,44.0
-33.527196568687685,46.0
-33.75434271682687,49.0
64.90729125328482,35.0
14.957615848564771,35.0
-118.94330724896199,35.0
-27.974005141835164,33.0
121.04965468647084,35.0
15.699376711380246,32.0
28.603067596852156,38.0
29.71114197621938,30.0
40.472556448763385,37.0
51.976806894343724,41.0
106.39317375991652,48.0
-67.20072894798612,35.0
68.60338750322131,42.0
5.0121809475077725,45.0
-154.28580097583642,49.0
131.88118118448884,32.0
66.82948920235094,34.0
115.78363308521398,31.0
86.0356404646585,50.0
-32.11278263332963,49.0
-74.59355746347495,46.0
62.62535720719285,49.0
172.83135758426585,41.0
55.110982091014364,39.0
-45.77429421103437,37.0
34.930136767526164,37.0
15.32114916186842,32.0
14.447771223225956,45.0
33.2872633568948,47.0
103.13318618277268,36.0
32.16962030411332,30.0
197.0948227471853,41.0
-7.964895976921511,36.0
199.77849930131384,44.0
87.14728921868834,32.0
96.34928405598387,32.0
108.07723075718263,30.0
121.25339489968952,32.0
-23.190188932779847,48.0
-47.57172072576327,46.0
32.52014458504405,30.0
-12.17341598494545,46.0
162.5569887901596,47.0
-22.957550465406882,40.0
-143.82174248417502,37.0
24.750073780405387,38.0
163.38178334530102,34.0
188.71900452032162,33.0
-22.46963795545321,47.0
21.224552641004948,42.0
9.68657112893618,34.0
11.266786721432666,43.0
83.84598274805657,40.0
36.45988496594077,50.0
148.6480188406782,41.0
110.54863411146181,39.0
-39.49496478692612,43.0
49.93436360305215,44.0
-19.392224278995045,40.0
94.60587722863676,37.0
-58.00869514222609,34.0
-253.2072779597052,47.0
-67.59103827023281,37.0
-32.213093334685254,37.0
-100.76363770720025,47.0
-41.92991218613983,41.0
-43.53995500513233,44.0
-7.735364023125115,38.0
150.0778920747255,50.0
86.42676515920381,48.0
102.3508694887162,38.0
90.64203984114243,40.0
-201.3595012019107,45.0
190.56499971033463,35.0
66.93489447178777,45.0
96.00609318463434,48.0
55.829653650787975,31.0
-148.05542667222812,31.0
-260.6820167187301,48.0
102.51201525427425,42.0
-147.34958311788134,44.0
172.9857173872062,47.0
94.71787173214416,33.0
96.17416063497154,40.0
-15.786232053230044,46.0
20.391575565379128,48.0
118.14970773844132,30.0
-40.58055660067306,31.0
-17.304595740832866,45.0
-42.718592606112054,35.0
134.0363124264304,35.0
88.94509162372424,34.0
-35.76037653201632,46.0
145.44771860874852,34.0
10.721388481253257,38.0
177.26121330035468,36.0
-161.17439427802663,38.0
-78.38131048250767,39.0
83.00652518906512,40.0
169.55516722880304,44.0
91.32080413192556,32.0
-25.32544660053493,50.0
136.6072745030653,31.0
85.99662796051966,43.0
72.56248514188326,45.0
-62.25744064148529,38.0
81.29941034349204,42.0
15.648027651710265,38.0
23.484530746496432,36.0
14.746697756131255,36.0
12.506185785462407,32.0
-253.3485533757715,36.0
-141.10191121671966,46.0
-94.22265853630284,41.0
108.56189308116993,36.0
-159.13170482165637,49.0
31.973259188210932,33.0
-143.65734941141136,47.0
3.7547352160084984,36.0
-64.54635482732792,32.0
12.109695943571054,44.0
96.10252131258437,46.0
-5.8525412578588885,40.0
230.27607204762802,40.0
135.20275542156122,35.0
25.21002274455674,40.0
1.5956828410841126,46.0
137.94089816741712,44.0
104.32719091207758,47.0
-3.4320318182174727,42.0
95.80253307460364,48.0
7.7868290003683,39.0
165.66330700793907,50.0
-79.9086237922249,36.0
175.1346000683089,36.0
-2.603928599273729,39.0
-4.809765069674313,37.0
-155.73803871857555,43.0
37.646779063597705,39.0
40.42333875749111,39.0
-184.08983805804073,36.0
-50.103751175473235,35.0
-12.609919064793644,49.0
106.71681010874579,33.0
111.86091598975449,31.0
160.9332204649491,46.0
164.42065316920434,41.0
62.00224489820744,42.0
-21.423793426152628,40.0
-38.28462454783693,42.0
-16.82418597542359,43.0
-39.91997728031817,44.0
24.251405603924894,39.0
129.62841800882399,46.0
76.68870701669718,39.0
73.39510445501972,33.0
-63.92618536457112,34.0
50.18111480745617,34.0
148.81536308273888,46.0
86.81482812949311,43.0
-15.424765523020682,45.0
-13.344189661131338,42.0
-86.82473040000488,46.0
-26.917685760600023,50.0
34.22908469171773,31.0
-155.2715214220769,39.0
128.33016750385121,39.0
71.78094529540755,37.0
102.77869173478409,31.0
-16.276158817547355,38.0
48.469272225116036,32.0
67.36644782706412,41.0
22.70261819643781,38.0
-81.89764160350906,38.0
38.16337152302049,49.0
182.41145764829108,46.0
-99.92474157777926,45.0
100.05595512421047,37.0
-11.258777927336752,47.0
174.57130877095005,40.0
38.25645784957118,42.0
62.258763513435575,40.0
38.894923120333345,34.0
129.30924283522057,36.0
-3.0206325926500313,31.0
104.30661522055784,50.0
-47.970219953629154,47.0
52.47557420815092,36.0
-113.0213282831115,47.0
15.964275286653518,48.0
227.46385771831763,41.0
22.766417300757098,45.0
-165.1379628676603,30.0
-74.941697982464,42.0
57.327081644764405,47.0
48.284504742812146,46.0
81.20192620785892,40.0
110.59059402056637,38.0
93.57732044322972,49.0
89.05992221144216,40.0
-37.12263552717968,31.0
-63.90743009382558,50.0
59.49628064791375,41.0
-84.09033718703165,40.0
-210.3764946860585,46.0
-67.72509761064458,38.0
-6.518378465008368,44.0
-118.83285922503629,48.0
-40.78531030354259,36.0
-164.20710643687408,31.0
25.055693981643998,49.0
-175.2180844839742,38.0
217.27530688385735,50.0
-94.47822379827196,30.0
-200.97245165639904,42.0
58.26923850677758,43.0
103.6410425554092,41.0
-19.949954250924286,43.0
66.41546938284323,31.0
-145.07720465576293,50.0
-94.48436356254314,39.0
-17.44026461700588,40.0
31.43159143158681,37.0
-73.43130299315904,41.0
24.882567844716277,31.0
-12.613756375254553,49.0
64.40363060274876,44.0
58.002706715237956,31.0
17.30083079755252,49.0
96.85036174941847,35.0
122.04259987086152,34.0
-31.783828987622115,31.0
78.81403016462698,48.0
-9.445438772964543,40.0
-93.38031299536513,43.0
10.034731265984718,41.0
-20.573443968298193,34.0
-16.07281294332182,45.0
110.58884035854626,47.0
-148.58798538691565,43.0
-50.55942614667683,35.0
-257.98271746713215,35.0
37.95514598353691,36.0
-107.41365641663316,36.0
-58.45044591752788,35.0
30.18099102710451,46.0
-34.00763139512881,49.0
78.3226398539763,48.0
71.3438374270661,42.0
-133.49441008913266,40.0
-150.37799519762137,39.0
-4.7289981483731225,48.0
109.07794410370587,44.0
48.82313133261192,43.0
52.860818889023534,39.0
-12.151671744772848,44.0
-29.523648822816565,48.0
-90.08555300568071,46.0
41.1649588570304,40.0
-187.69695078862236,39.0
65.03033335460788,34.0
86.77667545278723,47.0
114.66353452264269,44.0
41.36024440252324,38.0
7.4409003913431775,43.0
-27.41164008213468,31.0
-115.50836513271405,49.0
68.37745834424436,48.0
-71.83235594487884,39.0
-130.85844218898168,48.0
196.06268405725532,34.0
227.7702518500716,37.0
-16.83526725322389,45.0
34.10412602391048,35.0
67.1231812800379,48.0
109.74619993004413,35.0
97.28909682497624,32.0
-48.66488982431849,33.0
11.405881841148027,48.0
-48.6186032293739,36.0
-4.101659293281898,34.0
159.8014501352647,49.0
28.012701289399445,42.0
-150.94644296632794,41.0
92.08432229537868,44.0
-66.26510894589786,35.0
125.61844752179778,33.0
11.577934331650411,48.0
-28.02238516516377,39.0
167.06799570479296,50.0
104.73462404714239,33.0
137.7831030409779,50.0
76.6140991762116,38.0
97.22331133236548,44.0
-22.42109600073212,30.0
34.858595409639804,41.0
29.034356212849346,42.0
95.96547606138753,34.0
117.97098256593208,40.0
-11.226038797391809,45.0
158.1134147167308,48.0
204.15346397579515,49.0
170.73079020475254,47.0
-81.05451204006715,48.0
71.94042266324001,41.0
-16.38141644746834,38.0
28.464089939475826,43.0
180.77966055762244,41.0
112.45819518466857,36.0
-118.55480948160867,30.0
14.809447483713711,38.0
188.3089519088685,31.0
62.88178991699817,35.0
32.45610278153677,33.0
-95.8278498752773,32.0
118.87234678743485,41.0
50.93721519894777,34.0
-100.56689659253107,47.0
92.36409348271124,31.0
-7.618198525267189,34.0
-79.8386289273017,46.0
31.358992080097437,38.0
-17.768901727460218,40.0
-90.53878165740406,36.0
55.42785217314918,32.0
-32.12268539686903,46.0
53.249944926383876,32.0
20.949019513338158,37.0
-21.15347291909937,50.0
65.44367363088602,41.0
44.91170035063567,39.0
14.839920450579939,49.0
85.7594981019763,34.0
-37.34687176861094,31.0
-308.4288326598488,45.0
4.124062074725401,42.0
-11.721040812278645,34.0
-0.06919829306508518,41.0
47.837316146298335,44.0
-94.98308251383355,49.0
45.313684871898715,39.0
-128.30120653638426,44.0
64.87881388171265,46.0
-69.6044029134577,41.0
109.70544178426354,45.0
-118.89169768823899,45.0
-5.1059229528701735,37.0
36.427663452827474,32.0
-26.39115819595247,44.0
29.63719687311786,37.0
34.79015954717252,43.0
-49.4508343289574,34.0
105.2957443669589,35.0
69.57096165022335,36.0
118.64430600296589,45.0
90.95571738762044,35.0
-67.69931430724364,50.0
8.162821300153496,44.0
57.38545828723009,31.0
40.34643477682704,40.0
71.23813647912118,48.0
110.4534919410934,49.0
-38.701549158102694,43.0
103.39259573096183,37.0
75.56749576682029,49.0
36.736444285120164,33.0
61.29339971042231,35.0
31.754609045606742,48.0
118.3058686560032,44.0
44.15790132542958,33.0
-51.864336638004545,44.0
-52.58267258600148,35.0
4.461774424708835,41.0
-63.729538151531386,32.0
8.434509470279721,49.0
109.08134330587393,35.0
-27.580063664169472,39.0
150.99810527546066,31.0
70.22058749015306,34.0
-49.97213037026509,40.0
11.657946699538957,33.0
-41.86282644482105,32.0
105.43178603180155,47.0
-21.06641373662646,44.0
-112.07981355288416,37.0
22.168049906187946,41.0
64.35747474133706,38.0
-41.52385456708731,43.0
171.69845577412735,31.0
-132.02450802495835,41.0
35.12951972384866,48.0
94.30223996211416,43.0
-48.76748805929488,44.0
-12.807971202727344,44.0
-46.628648855088755,48.0
-23.548035959468393,34.0
148.99597635918295,36.0
45.97810414588548,50.0
151.57810942107506,32.0
106.89948172386369,40.0
-158.13792654116048,43.0
-114.25577810449187,49.0
112.33052402985203,39.0
-46.89513852408664,43.0
24.03241220772594,34.0
-8.61854718973143,36.0
67.01860619726851,48.0
78.49621217178733,34.0
118.04675096520768,32.0
62.88473201579467,34.0
30.787305761014522,40.0
-100.75336568431108,50.0
-30.77887307678654,48.0
83.48018138313925,31.0
-35.61268769463237,50.0
180.11179226291677,45.0
-19.121349190294964,41.0
19.007924766878375,40.0
-102.39736738287628,39.0
63.2291225623586,30.0
125.80164855048005,45.0
-95.01621761513027,31.0
145.70560726328335,50.0
40.96894072553043,50.0
15.849748221824115,43.0
-56.61911849443942,42.0
340.2704298061831,34.0
-133.64552720007916,44.0
16.457043860367378,32.0
-65.02654580891958,39.0
52.013649152038624,31.0
28.249213566508303,49.0
-66.93864203082165,45.0
100.84544163540502,42.0
-70.8846504528563,48.0
-1.4249955452704306,45.0
46.12855315179668,40.0
8.56718065340985,45.0
18.073290005085425,38.0
40.94246674181554,30.0
-43.13003038894712,44.0
22.866422457303628,42.0
-179.89948073382465,45.0
-86.66188921922287,40.0
-26.699338856785083,38.0
161.61540524639656,37.0
185.438634778771,33.0
-8.017443464121811,33.0
105.50423519526612,45.0
129.50840342794862,39.0
-125.78409232130797,43.0
-26.553181379755188,39.0
-127.83122806064475,47.0
-24.102974630535925,37.0
53.04717957887247,44.0
40.118132961016386,37.0
-22.807738999051878,44.0
178.0244951054647,49.0
122.57585401451418,30.0
119.02808785127655,46.0
178.21857267750124,43.0
87.27934108721104,43.0
-102.62471892968621,37.0
71.42120668378507,46.0
49.40094226252728,31.0
58.57418681415345,41.0
-36.86854641831093,42.0
172.79028993085785,33.0
-216.73038964316925,45.0
-37.44741721422872,47.0
-158.67042426683818,46.0
81.35835232335569,48.0
-32.68370489490646,50.0
113.93518160133637,45.0
121.03454125156607,43.0
-42.16141514964124,36.0
96.95596972084347,45.0
4.878928678462501,49.0
162.21307249911894,42.0
30.611888444018064,35.0
-56.92346653115424,46.0
-94.05646685985114,46.0
115.63962224853802,35.0
105.1310961570122,43.0
55.930294916440175,45.0
-52.999197825788286,36.0
88.9883829683618,49.0
-34.62090778868452,47.0
-123.148538704896,35.0
86.54661786181805,32.0
74.5795152985139,31.0
89.90356759006158,31.0
197.123900928309,37.0
77.12206930769918,35.0
-164.3449397875681,42.0
151.73229220679252,33.0
-21.27352083755943,50.0
0.42197596284103156,36.0
-36.32680108125902,32.0
117.71854901036892,32.0
101.29014517616235,44.0
-70.66715079729673,34.0
24.23281657863042,47.0
145.55004903230812,32.0
132.06309325502986,42.0
261.2840346411872,30.0
-20.00875884992371,35.0
110.69180504529874,40.0
-192.88615636559283,41.0
99.84118315341817,43.0
204.14080635855407,32.0
-184.39185391915794,45.0
129.6005208873256,31.0
85.61504809844568,34.0
21.326360809346184,50.0
23.308108657865176,43.0
-10.445870740962391,43.0
48.69080837626859,35.0
191.3384655959618,31.0
-90.20905917341076,36.0
113.48292587293113,48.0
92.48540347865551,33.0
-190.6557703907282,47.0
-130.50942659555466,35.0
-57.22886244768378,45.0
-52.42525512983015,43.0
72.14226000408325,43.0
89.25614333447544,42.0
109.7997144540993,32.0
187.35742020675528,47.0
149.54894151930358,38.0
-79.17367973192053,30.0
8.742323013754316,37.0
-7.7466653773615235,42.0
22.805841497562938,48.0
-65.86444343295216,44.0
-16.005069207276602,47.0
29.992163740535496,33.0
104.91702075259522,38.0
117.59913847359283,40.0
-81.77568870185493,38.0
41.63209851952962,38.0
21.156681509051374,30.0
135.92880053184956,37.0
27.646087012321203,35.0
61.99091238713699,38.0
-160.622612949012,31.0
96.3519456332683,48.0
74.95795895296948,44.0
21.6554857485184,34.0
-17.014692448391912,36.0
15.464948972251648,32.0
-272.83092333893717,46.0
-26.943182103176895,50.0
80.10229137839872,39.0
54.13270578491641,49.0
136.63803656824828,33.0
-16.81413550969009,49.0
-83.22892637972487,33.0
-16.902707854281118,40.0
-73.0256737402773,37.0
1.4117913196000984,46.0
132.34907476233238,34.0
102.86731707281116,41.0
32.33665187665119,46.0
133.318243818956,36.0
-75.20435663885206,38.0
75.04435667071746,44.0
88.6536634961547,47.0
59.192777720518905,33.0
49.610232180963095,38.0
