earn_x0_lc1vs0_iate,school
12.90014848122695,8.0
76.34123831568422,12.0
91.70154831303554,8.0
51.40274824581462,10.0
101.9683806139865,8.0
203.79071251821387,10.0
115.5716957054363,8.0
-85.11505541533404,10.0
105.57854894872833,10.0
-155.89371806457316,12.0
61.96269228682101,10.0
201.65328293363442,10.0
-61.37695262949077,10.0
10.28301318794431,10.0
-28.600041052612426,12.0
75.55762988200024,12.0
-9.437788176791202,10.0
45.717732638357006,10.0
94.70958514992662,10.0
-123.25658049047433,10.0
92.66188602434576,10.0
127.10708612059696,10.0
246.26135495202192,9.0
96.37733705495206,12.0
87.22065684945244,10.0
57.31124406058104,10.0
0.745973297394741,9.0
-18.693286001319166,9.0
-143.8163617517764,9.0
-187.6063861905206,10.0
-120.51817097818241,10.0
-39.99157122909634,10.0
32.388240342253084,8.0
43.55973010504766,9.0
145.3452130362876,10.0
-204.68556648973836,10.0
-99.89602581409116,8.0
1.727000783721678,12.0
48.88576245550206,10.0
24.8573953824702,10.0
39.96394548912761,10.0
-69.13415470621672,12.0
164.49342511967166,8.0
-99.33334360210713,12.0
79.22713785480846,12.0
192.72387454925484,10.0
42.07877099116405,8.0
21.174039044194046,10.0
-3.1495235264854173,10.0
127.88308267145317,9.0
123.90656426130772,12.0
181.14739234131065,10.0
41.30988906020809,9.0
-39.49189313523354,10.0
-87.83848320072246,10.0
61.101994168437706,9.0
-95.15802111298714,9.0
115.98909929407101,9.0
25.4278856014229,10.0
-22.735044924161144,12.0
-57.07930117944847,12.0
-89.14290468254833,9.0
16.481533901183752,8.0
-218.4871618772993,9.0
132.60402137264617,9.0
125.95145972503266,9.0
-33.660592207754576,10.0
131.13384482280696,9.0
27.855722677476592,12.0
57.19433312671187,9.0
-33.040728116593016,10.0
47.09015926307572,10.0
176.53557294500092,8.0
44.61513892203311,10.0
101.57640042789711,12.0
-150.55241015867892,10.0
149.02505839258475,10.0
157.02116926856186,10.0
-10.17533347719538,9.0
184.35918345230823,9.0
-82.42840583002113,10.0
-24.488295100404457,9.0
127.84526861761998,12.0
110.64251329853819,12.0
72.59276517770175,10.0
-96.35202671105156,10.0
56.80756470871556,8.0
69.00363712107169,10.0
-21.30685502110535,12.0
28.440724004434117,12.0
163.76178411973012,9.0
56.23085067917272,10.0
57.16705164388175,9.0
39.43191207373093,12.0
100.60503150984749,9.0
70.27883872561767,12.0
-65.88369504201333,10.0
-80.88517820541139,10.0
92.40304733525761,9.0
57.59286770311974,10.0
-95.62212019281245,12.0
-36.78765855660771,9.0
25.526219649178643,12.0
93.92008927760705,9.0
-188.69389905813262,10.0
9.54663053744045,10.0
180.999250917455,8.0
16.69151999807437,10.0
-103.58172370789838,8.0
-42.89654841450297,10.0
-37.32860900747539,12.0
91.5015973991886,12.0
-70.1840182418461,9.0
132.6481645272936,10.0
-279.7163358300309,8.0
-32.751771535195076,10.0
-265.8784012713693,8.0
94.81310667642737,10.0
-49.07332106151466,10.0
73.0089322780492,12.0
120.1530332756746,10.0
50.351999006060936,10.0
193.57222529502985,10.0
-82.11885136615498,10.0
105.73248966814009,10.0
-81.68208716065669,10.0
86.61635033174265,10.0
10.405818377724344,9.0
21.597717221304094,10.0
92.6557402300831,8.0
101.81318339765377,12.0
62.417641998437375,10.0
91.69413257916801,10.0
-75.89509516443206,12.0
-29.173272199076223,10.0
166.84493314299482,10.0
54.93231765058698,10.0
34.33190041587633,9.0
152.3841002113242,12.0
-119.01164337380673,12.0
43.45243647152783,12.0
8.209305102734731,10.0
-80.32968753753173,12.0
41.49586750365188,10.0
154.96174608589448,10.0
81.43889902117786,10.0
21.09118177805152,9.0
9.926280514504896,9.0
159.4391489370429,9.0
-91.49696030785435,10.0
-47.0511583800616,8.0
140.7245990305708,10.0
-33.65378466778739,10.0
21.776419785400634,10.0
18.896171711462053,10.0
143.3389601095614,8.0
-58.560570778773524,8.0
-39.20840434473564,10.0
121.13254870860186,12.0
158.91399756893838,10.0
-57.24700447051816,10.0
-77.73150286665151,10.0
54.84652488381904,10.0
-1.5416943002018115,12.0
39.645907789554045,10.0
-15.806082617786274,10.0
218.23151728946027,10.0
85.43117197963767,10.0
71.8604946822075,10.0
-209.1358427569842,10.0
59.11040636991206,10.0
11.38849870760157,9.0
92.19947362341907,12.0
-40.37258564889299,10.0
107.96451434998572,9.0
140.47524040014326,12.0
74.66546504035358,8.0
79.57829822575536,10.0
-18.27813310455133,12.0
-22.95376313473679,9.0
13.113744151036158,10.0
40.0246942062746,10.0
37.98292974329855,8.0
288.673955880613,9.0
50.28976963674262,9.0
9.109091531354181,9.0
-116.41728566985886,9.0
46.050749958194615,10.0
-3.428609778956286,8.0
47.42042286677079,10.0
66.75640047732799,8.0
137.38161034289226,12.0
-25.526125467969507,10.0
-153.56004173485266,10.0
-150.6799590430162,12.0
25.569799696962804,10.0
124.0294157623888,10.0
-3.6256396403839517,10.0
104.85524555191957,10.0
-22.825417893654098,8.0
149.6229046155653,10.0
-73.67440451400125,10.0
13.740159834222197,9.0
-9.836453379614413,9.0
-33.527196568687685,10.0
-33.75434271682687,10.0
64.90729125328482,10.0
14.957615848564771,12.0
-118.94330724896199,9.0
-27.974005141835164,10.0
121.04965468647084,10.0
15.699376711380246,9.0
28.603067596852156,10.0
29.71114197621938,10.0
40.472556448763385,10.0
51.976806894343724,10.0
106.39317375991652,12.0
-67.20072894798612,10.0
68.60338750322131,10.0
5.0121809475077725,8.0
-154.28580097583642,12.0
131.88118118448884,8.0
66.82948920235094,10.0
115.78363308521398,10.0
86.0356404646585,10.0
-32.11278263332963,12.0
-74.59355746347495,12.0
62.62535720719285,10.0
172.83135758426585,9.0
55.110982091014364,10.0
-45.77429421103437,8.0
34.930136767526164,12.0
15.32114916186842,10.0
14.447771223225956,12.0
33.2872633568948,9.0
103.13318618277268,10.0
32.16962030411332,9.0
197.0948227471853,10.0
-7.964895976921511,8.0
199.77849930131384,9.0
87.14728921868834,8.0
96.34928405598387,10.0
108.07723075718263,10.0
121.25339489968952,10.0
-23.190188932779847,12.0
-47.57172072576327,10.0
32.52014458504405,12.0
-12.17341598494545,10.0
162.5569887901596,9.0
-22.957550465406882,12.0
-143.82174248417502,12.0
24.750073780405387,10.0
163.38178334530102,10.0
188.71900452032162,10.0
-22.46963795545321,10.0
21.224552641004948,10.0
9.68657112893618,10.0
11.266786721432666,12.0
83.84598274805657,12.0
36.45988496594077,12.0
148.6480188406782,10.0
110.54863411146181,9.0
-39.49496478692612,12.0
49.93436360305215,10.0
-19.392224278995045,10.0
94.60587722863676,10.0
-58.00869514222609,12.0
-253.2072779597052,9.0
-67.59103827023281,9.0
-32.213093334685254,10.0
-100.76363770720025,10.0
-41.92991218613983,10.0
-43.53995500513233,12.0
-7.735364023125115,12.0
150.0778920747255,12.0
86.42676515920381,10.0
102.3508694887162,12.0
90.64203984114243,8.0
-201.3595012019107,12.0
190.56499971033463,12.0
66.93489447178777,9.0
96.00609318463434,10.0
55.829653650787975,12.0
-148.05542667222812,10.0
-260.6820167187301,9.0
102.51201525427425,10.0
-147.34958311788134,10.0
172.9857173872062,10.0
94.71787173214416,9.0
96.17416063497154,10.0
-15.786232053230044,10.0
20.391575565379128,10.0
118.14970773844132,10.0
-40.58055660067306,10.0
-17.304595740832866,12.0
-42.718592606112054,9.0
134.0363124264304,12.0
88.94509162372424,10.0
-35.76037653201632,12.0
145.44771860874852,9.0
10.721388481253257,10.0
177.26121330035468,8.0
-161.17439427802663,10.0
-78.38131048250767,10.0
83.00652518906512,9.0
169.55516722880304,12.0
91.32080413192556,10.0
-25.32544660053493,8.0
136.6072745030653,9.0
85.99662796051966,12.0
72.56248514188326,9.0
-62.25744064148529,10.0
81.29941034349204,8.0
15.648027651710265,10.0
23.484530746496432,9.0
14.746697756131255,10.0
12.506185785462407,10.0
-253.3485533757715,12.0
-141.10191121671966,10.0
-94.22265853630284,9.0
108.56189308116993,10.0
-159.13170482165637,8.0
31.973259188210932,9.0
-143.65734941141136,12.0
3.7547352160084984,12.0
-64.54635482732792,9.0
12.109695943571054,9.0
96.10252131258437,9.0
-5.8525412578588885,9.0
230.27607204762802,10.0
135.20275542156122,10.0
25.21002274455674,9.0
1.5956828410841126,10.0
137.94089816741712,12.0
104.32719091207758,10.0
-3.4320318182174727,10.0
95.80253307460364,10.0
7.7868290003683,10.0
165.66330700793907,12.0
-79.9086237922249,10.0
175.1346000683089,12.0
-2.603928599273729,8.0
-4.809765069674313,12.0
-155.73803871857555,9.0
37.646779063597705,12.0
40.42333875749111,10.0
-184.08983805804073,9.0
-50.103751175473235,10.0
-12.609919064793644,9.0
106.71681010874579,10.0
111.86091598975449,8.0
160.9332204649491,9.0
164.42065316920434,10.0
62.00224489820744,9.0
-21.423793426152628,9.0
-38.28462454783693,10.0
-16.82418597542359,10.0
-39.91997728031817,12.0
24.251405603924894,8.0
129.62841800882399,10.0
76.68870701669718,9.0
73.39510445501972,10.0
-63.92618536457112,10.0
50.18111480745617,10.0
148.81536308273888,10.0
86.81482812949311,12.0
-15.424765523020682,10.0
-13.344189661131338,10.0
-86.82473040000488,10.0
-26.917685760600023,9.0
34.22908469171773,10.0
-155.2715214220769,12.0
128.33016750385121,10.0
71.78094529540755,12.0
102.77869173478409,12.0
-16.276158817547355,9.0
48.469272225116036,10.0
67.36644782706412,9.0
22.70261819643781,12.0
-81.89764160350906,8.0
38.16337152302049,9.0
182.41145764829108,8.0
-99.92474157777926,10.0
100.05595512421047,9.0
-11.258777927336752,9.0
174.57130877095005,10.0
38.25645784957118,10.0
62.258763513435575,10.0
38.894923120333345,10.0
129.30924283522057,12.0
-3.0206325926500313,10.0
104.30661522055784,9.0
-47.970219953629154,10.0
52.47557420815092,9.0
-113.0213282831115,10.0
15.964275286653518,10.0
227.46385771831763,10.0
22.766417300757098,10.0
-165.1379628676603,10.0
-74.941697982464,10.0
57.327081644764405,10.0
48.284504742812146,12.0
81.20192620785892,10.0
110.59059402056637,10.0
93.57732044322972,10.0
89.05992221144216,10.0
-37.12263552717968,12.0
-63.90743009382558,12.0
59.49628064791375,12.0
-84.09033718703165,12.0
-210.3764946860585,10.0
-67.72509761064458,10.0
-6.518378465008368,10.0
-118.83285922503629,10.0
-40.78531030354259,12.0
-164.20710643687408,8.0
25.055693981643998,12.0
-175.2180844839742,10.0
217.27530688385735,10.0
-94.47822379827196,10.0
-200.97245165639904,10.0
58.26923850677758,9.0
103.6410425554092,8.0
-19.949954250924286,12.0
66.41546938284323,10.0
-145.07720465576293,12.0
-94.48436356254314,9.0
-17.44026461700588,10.0
31.43159143158681,10.0
-73.43130299315904,12.0
24.882567844716277,10.0
-12.613756375254553,10.0
64.40363060274876,10.0
58.002706715237956,8.0
17.30083079755252,12.0
96.85036174941847,10.0
122.04259987086152,9.0
-31.783828987622115,8.0
78.81403016462698,10.0
-9.445438772964543,8.0
-93.38031299536513,8.0
10.034731265984718,8.0
-20.573443968298193,12.0
-16.07281294332182,9.0
110.58884035854626,10.0
-148.58798538691565,12.0
-50.55942614667683,10.0
-257.98271746713215,9.0
37.95514598353691,12.0
-107.41365641663316,8.0
-58.45044591752788,12.0
30.18099102710451,9.0
-34.00763139512881,9.0
78.3226398539763,10.0
71.3438374270661,9.0
-133.49441008913266,9.0
-150.37799519762137,9.0
-4.7289981483731225,10.0
109.07794410370587,10.0
48.82313133261192,12.0
52.860818889023534,9.0
-12.151671744772848,9.0
-29.523648822816565,12.0
-90.08555300568071,12.0
41.1649588570304,10.0
-187.69695078862236,10.0
65.03033335460788,9.0
86.77667545278723,12.0
114.66353452264269,9.0
41.36024440252324,12.0
7.4409003913431775,9.0
-27.41164008213468,8.0
-115.50836513271405,10.0
68.37745834424436,9.0
-71.83235594487884,10.0
-130.85844218898168,9.0
196.06268405725532,10.0
227.7702518500716,9.0
-16.83526725322389,10.0
34.10412602391048,9.0
67.1231812800379,12.0
109.74619993004413,9.0
97.28909682497624,10.0
-48.66488982431849,9.0
11.405881841148027,12.0
-48.6186032293739,8.0
-4.101659293281898,12.0
159.8014501352647,10.0
28.012701289399445,12.0
-150.94644296632794,12.0
92.08432229537868,8.0
-66.26510894589786,12.0
125.61844752179778,9.0
11.577934331650411,9.0
-28.02238516516377,10.0
167.06799570479296,9.0
104.73462404714239,10.0
137.7831030409779,9.0
76.6140991762116,10.0
97.22331133236548,10.0
-22.42109600073212,9.0
34.858595409639804,10.0
29.034356212849346,12.0
95.96547606138753,8.0
117.97098256593208,10.0
-11.226038797391809,8.0
158.1134147167308,10.0
204.15346397579515,10.0
170.73079020475254,12.0
-81.05451204006715,12.0
71.94042266324001,8.0
-16.38141644746834,10.0
28.464089939475826,10.0
180.77966055762244,10.0
112.45819518466857,9.0
-118.55480948160867,10.0
14.809447483713711,10.0
188.3089519088685,10.0
62.88178991699817,10.0
32.45610278153677,9.0
-95.8278498752773,12.0
118.87234678743485,10.0
50.93721519894777,10.0
-100.56689659253107,12.0
92.36409348271124,10.0
-7.618198525267189,10.0
-79.8386289273017,12.0
31.358992080097437,9.0
-17.768901727460218,12.0
-90.53878165740406,10.0
55.42785217314918,10.0
-32.12268539686903,10.0
53.249944926383876,12.0
20.949019513338158,12.0
-21.15347291909937,9.0
65.44367363088602,12.0
44.91170035063567,12.0
14.839920450579939,10.0
85.7594981019763,9.0
-37.34687176861094,10.0
-308.4288326598488,12.0
4.124062074725401,9.0
-11.721040812278645,10.0
-0.06919829306508518,10.0
47.837316146298335,10.0
-94.98308251383355,10.0
45.313684871898715,10.0
-128.30120653638426,12.0
64.87881388171265,10.0
-69.6044029134577,9.0
109.70544178426354,10.0
-118.89169768823899,12.0
-5.1059229528701735,10.0
36.427663452827474,10.0
-26.39115819595247,10.0
29.63719687311786,10.0
34.79015954717252,10.0
-49.4508343289574,10.0
105.2957443669589,8.0
69.57096165022335,10.0
118.64430600296589,10.0
90.95571738762044,10.0
-67.69931430724364,10.0
8.162821300153496,10.0
57.38545828723009,10.0
40.34643477682704,10.0
71.23813647912118,12.0
110.4534919410934,10.0
-38.701549158102694,10.0
103.39259573096183,9.0
75.56749576682029,8.0
36.736444285120164,9.0
61.29339971042231,12.0
31.754609045606742,10.0
118.3058686560032,10.0
44.15790132542958,8.0
-51.864336638004545,12.0
-52.58267258600148,10.0
4.461774424708835,10.0
-63.729538151531386,10.0
8.434509470279721,12.0
109.08134330587393,8.0
-27.580063664169472,9.0
150.99810527546066,9.0
70.22058749015306,9.0
-49.97213037026509,10.0
11.657946699538957,10.0
-41.86282644482105,10.0
105.43178603180155,10.0
-21.06641373662646,12.0
-112.07981355288416,10.0
22.168049906187946,9.0
64.35747474133706,10.0
-41.52385456708731,8.0
171.69845577412735,10.0
-132.02450802495835,10.0
35.12951972384866,9.0
94.30223996211416,10.0
-48.76748805929488,10.0
-12.807971202727344,10.0
-46.628648855088755,9.0
-23.548035959468393,10.0
148.99597635918295,12.0
45.97810414588548,10.0
151.57810942107506,9.0
106.89948172386369,9.0
-158.13792654116048,9.0
-114.25577810449187,10.0
112.33052402985203,10.0
-46.89513852408664,10.0
24.03241220772594,8.0
-8.61854718973143,9.0
67.01860619726851,8.0
78.49621217178733,10.0
118.04675096520768,10.0
62.88473201579467,8.0
30.787305761014522,10.0
-100.75336568431108,10.0
-30.77887307678654,12.0
83.48018138313925,10.0
-35.61268769463237,9.0
180.11179226291677,12.0
-19.121349190294964,12.0
19.007924766878375,10.0
-102.39736738287628,12.0
63.2291225623586,10.0
125.80164855048005,9.0
-95.01621761513027,8.0
145.70560726328335,9.0
40.96894072553043,10.0
15.849748221824115,10.0
-56.61911849443942,12.0
340.2704298061831,8.0
-133.64552720007916,10.0
16.457043860367378,9.0
-65.02654580891958,10.0
52.013649152038624,9.0
28.249213566508303,9.0
-66.93864203082165,10.0
100.84544163540502,12.0
-70.8846504528563,10.0
-1.4249955452704306,10.0
46.12855315179668,10.0
8.56718065340985,8.0
18.073290005085425,10.0
40.94246674181554,9.0
-43.13003038894712,12.0
22.866422457303628,10.0
-179.89948073382465,12.0
-86.66188921922287,10.0
-26.699338856785083,9.0
161.61540524639656,10.0
185.438634778771,10.0
-8.017443464121811,12.0
105.50423519526612,10.0
129.50840342794862,9.0
-125.78409232130797,12.0
-26.553181379755188,12.0
-127.83122806064475,10.0
-24.102974630535925,9.0
53.04717957887247,10.0
40.118132961016386,10.0
-22.807738999051878,12.0
178.0244951054647,10.0
122.57585401451418,10.0
119.02808785127655,10.0
178.21857267750124,8.0
87.27934108721104,10.0
-102.62471892968621,8.0
71.42120668378507,10.0
49.40094226252728,9.0
58.57418681415345,12.0
-36.86854641831093,10.0
172.79028993085785,9.0
-216.73038964316925,12.0
-37.44741721422872,12.0
-158.67042426683818,10.0
81.35835232335569,10.0
-32.68370489490646,10.0
113.93518160133637,10.0
121.03454125156607,12.0
-42.16141514964124,9.0
96.95596972084347,10.0
4.878928678462501,10.0
162.21307249911894,8.0
30.611888444018064,10.0
-56.92346653115424,10.0
-94.05646685985114,12.0
115.63962224853802,9.0
105.1310961570122,9.0
55.930294916440175,10.0
-52.999197825788286,12.0
88.9883829683618,9.0
-34.62090778868452,10.0
-123.148538704896,10.0
86.54661786181805,10.0
74.5795152985139,9.0
89.90356759006158,10.0
197.123900928309,10.0
77.12206930769918,10.0
-164.3449397875681,9.0
151.73229220679252,9.0
-21.27352083755943,12.0
0.42197596284103156,10.0
-36.32680108125902,9.0
117.71854901036892,10.0
101.29014517616235,10.0
-70.66715079729673,10.0
24.23281657863042,10.0
145.55004903230812,9.0
132.06309325502986,9.0
261.2840346411872,12.0
-20.00875884992371,8.0
110.69180504529874,8.0
-192.88615636559283,10.0
99.84118315341817,9.0
204.14080635855407,9.0
-184.39185391915794,10.0
129.6005208873256,10.0
85.61504809844568,12.0
21.326360809346184,10.0
23.308108657865176,8.0
-10.445870740962391,12.0
48.69080837626859,12.0
191.3384655959618,12.0
-90.20905917341076,10.0
113.48292587293113,8.0
92.48540347865551,10.0
-190.6557703907282,10.0
-130.50942659555466,9.0
-57.22886244768378,10.0
-52.42525512983015,9.0
72.14226000408325,9.0
89.25614333447544,12.0
109.7997144540993,12.0
187.35742020675528,12.0
149.54894151930358,10.0
-79.17367973192053,12.0
8.742323013754316,8.0
-7.7466653773615235,8.0
22.805841497562938,10.0
-65.86444343295216,10.0
-16.005069207276602,12.0
29.992163740535496,12.0
104.91702075259522,10.0
117.59913847359283,9.0
-81.77568870185493,9.0
41.63209851952962,9.0
21.156681509051374,12.0
135.92880053184956,10.0
27.646087012321203,10.0
61.99091238713699,10.0
-160.622612949012,8.0
96.3519456332683,12.0
74.95795895296948,10.0
21.6554857485184,12.0
-17.014692448391912,10.0
15.464948972251648,10.0
-272.83092333893717,9.0
-26.943182103176895,10.0
80.10229137839872,12.0
54.13270578491641,12.0
136.63803656824828,10.0
-16.81413550969009,10.0
-83.22892637972487,10.0
-16.902707854281118,12.0
-73.0256737402773,10.0
1.4117913196000984,9.0
132.34907476233238,12.0
102.86731707281116,10.0
32.33665187665119,10.0
133.318243818956,10.0
-75.20435663885206,12.0
75.04435667071746,9.0
88.6536634961547,10.0
59.192777720518905,10.0
49.610232180963095,8.0
