earn_x0_lc2vs0_iate,age
44.350003709780346,47.0
1.9581916217096733,40.0
15.103541156528365,45.0
-166.48854890532948,50.0
34.31885248859507,43.0
-29.457645801955096,38.0
70.44538071480255,40.0
70.12595089856859,44.0
-0.16464783809379924,41.0
-47.39035016217298,50.0
8.480176751620533,38.0
55.4438139893864,32.0
20.556575744497053,44.0
39.39634069598921,43.0
30.72444169126583,46.0
10.732720080488363,30.0
0.8497959621116706,41.0
-12.223655732134517,36.0
14.81893811320204,48.0
23.054231809456695,50.0
-66.48490405658305,30.0
6.7347789963692435,39.0
9.970590132313532,50.0
32.40435612943392,34.0
-12.18838751683586,44.0
-16.013592296366596,40.0
-56.19606765699757,48.0
-5.45576822476616,47.0
93.76742667388044,43.0
49.043921774722946,47.0
-12.00795982145786,37.0
12.87304642767782,34.0
13.0088888481067,42.0
15.504225650056386,33.0
91.1365949598802,34.0
25.313212310401543,37.0
11.77930691601661,42.0
19.243435675721443,38.0
5.202014868562301,31.0
25.02731169265534,35.0
-15.00566011316602,42.0
7.003059957373905,48.0
-26.21337741637035,32.0
-72.65653117054626,47.0
-5.51952199273552,47.0
1.8315720129889428,49.0
12.363770845469169,41.0
11.231199780014606,41.0
-109.37071040595947,32.0
2.2722528895640295,44.0
-42.529079768439544,45.0
-23.247318319060838,42.0
-21.226467370631795,47.0
10.8852730897718,34.0
33.719796420025176,33.0
6.045108514017684,46.0
91.45766193400198,30.0
-110.76924582904041,50.0
22.17981417635974,32.0
7.625048049234117,34.0
-10.832848120492429,48.0
-102.76676395493598,42.0
21.247871447043508,39.0
-98.01567270356622,48.0
24.55357388501738,37.0
55.28038622973435,44.0
-89.84396393919019,38.0
-8.057933651610412,47.0
-21.366830948893323,30.0
-2.9971768085860617,31.0
24.33552566007613,37.0
22.47330938051715,43.0
2.9222489773903675,48.0
21.61963322320524,35.0
18.064173003856254,39.0
-9.819498570520182,49.0
94.26528208986832,33.0
9.76513507544854,50.0
-66.47692682376476,43.0
-4.781397360823092,39.0
1.7429117746295333,40.0
-24.6247989978649,41.0
74.3616140043788,33.0
15.639850491810265,42.0
20.329312688328713,47.0
29.84934737878666,36.0
27.880158207125064,50.0
-7.134795291955214,32.0
14.423804821686737,41.0
9.863494126869245,42.0
-32.78441543787733,42.0
9.408030120802422,31.0
16.624837562490228,44.0
17.392960456684914,38.0
53.39668212283959,38.0
-5.235896826291935,33.0
-10.306738779902162,45.0
13.973510268878524,50.0
-10.403673306845803,48.0
-13.162591825584002,45.0
-133.2093485169113,41.0
3.8333976328427752,40.0
-10.379419693160742,37.0
-5.062715317084066,43.0
-29.871418492419878,43.0
25.857158888984316,42.0
13.287508767842269,46.0
-0.4803570895958842,40.0
113.63929096800052,32.0
-4.124560900553533,39.0
10.08679413889163,39.0
-142.1064057380928,49.0
36.38279288270384,45.0
16.64625851968394,43.0
-12.879867785397494,32.0
-67.29856321281733,50.0
26.824382345979174,43.0
17.316157244406405,44.0
18.789550278425423,34.0
124.19201267056485,47.0
-54.516822607364475,47.0
17.891387623959517,40.0
3.8776395618077686,31.0
-64.37479183318874,43.0
-21.892638298714587,43.0
-25.658196832523288,42.0
-51.09688702341816,46.0
0.8954979119305335,34.0
-34.924976106535865,40.0
54.136778815043044,31.0
-39.826041436676405,42.0
6.889974242167625,41.0
10.686205924780353,30.0
41.0145116551833,48.0
-16.62300458087768,33.0
-13.462315262047923,40.0
30.803222094738075,50.0
-27.519685969972613,31.0
0.4062345604642701,40.0
34.33972777222105,44.0
-25.343528086622086,44.0
44.22869514617827,35.0
10.428183140389606,33.0
40.9680593529239,32.0
-14.905989145374463,35.0
3.3300651577723386,50.0
61.101299935737984,41.0
-58.40556855270091,42.0
-18.364905178921674,45.0
-21.615259090349696,49.0
26.62660879076087,35.0
-71.98488541940162,48.0
-38.11217343172052,50.0
11.329402812548707,40.0
-1.5264107236109066,44.0
19.976024078597334,45.0
8.229105868175498,39.0
6.897691892653949,35.0
-98.09344289112062,43.0
-36.706622209488444,45.0
73.8233155010488,46.0
-9.084811239505683,49.0
12.285080706979812,37.0
5.716906002327707,35.0
-3.7971745106938215,34.0
-1.5925482030068707,36.0
25.954825745328208,41.0
26.50880358329222,41.0
-1.8578640786219296,31.0
-32.67367361659376,45.0
-11.313265313459752,43.0
9.050785121244871,31.0
55.24256461831635,42.0
-1.26877123049249,47.0
3.1198591683586345,32.0
-80.47402603897922,40.0
-98.62459513168744,41.0
7.048945517000721,36.0
-10.064039733953805,46.0
68.17845591986145,41.0
-67.85003546395507,50.0
-94.88940934752031,45.0
31.741652365612218,30.0
24.912647427950095,39.0
25.14285458703094,49.0
-25.297763686590258,45.0
-46.62453022693353,50.0
15.851373429437029,43.0
4.831892046646942,42.0
2.272662161301099,39.0
-22.6443553995598,43.0
8.005254015335652,44.0
21.569080315803433,46.0
-100.81999972550824,48.0
8.485793000090837,33.0
10.786003554242015,42.0
22.861273740252727,50.0
93.62624862934297,38.0
-107.4239873934713,34.0
-70.47306000050781,49.0
-15.583195033660786,36.0
-4.991407071478342,35.0
2.8281094210509146,48.0
78.97393273972449,35.0
-2.2319285762972925,45.0
-14.006531766272815,31.0
35.477885267807096,30.0
66.24604801094517,33.0
-69.86195369799538,44.0
16.32807593065087,48.0
129.5346417604079,35.0
30.549036498975525,30.0
36.38372276285765,42.0
-20.72255578733592,36.0
4.030091884187527,39.0
97.31649425492986,47.0
18.18437950563528,43.0
-25.915061726067393,49.0
53.07599865153816,31.0
33.89695576720658,34.0
14.943937956595066,46.0
10.014415170345572,47.0
63.63706219743608,42.0
3.1087588923669074,39.0
0.2466185883018852,50.0
18.021719766170435,36.0
17.975256695183234,42.0
-56.56310098533464,44.0
14.137697485909527,42.0
-44.64101172739038,46.0
33.06467295679724,34.0
-16.569436581455022,48.0
-6.778675855170931,46.0
15.252749935829762,37.0
3.9199207073798448,49.0
53.40931343493298,38.0
4.898412418667988,40.0
23.87328161258467,30.0
11.727804144754188,35.0
-25.506699816846492,47.0
23.659840059122075,33.0
15.280020061563363,35.0
49.53626170442247,41.0
8.340708979750659,42.0
-67.88465553988851,37.0
18.909082768996054,33.0
23.3866987648139,33.0
15.719633198313367,48.0
28.11353544883569,49.0
20.523628571283435,50.0
19.175559667614152,39.0
78.21739499415992,41.0
-37.299674922531096,45.0
10.34733363635877,42.0
-69.11874740622812,32.0
10.513337166631317,32.0
-100.35243892820915,42.0
16.241577857870364,39.0
14.532850831094152,50.0
-15.730997261598418,42.0
44.09141339396433,47.0
13.72593769699077,49.0
61.140894331615186,35.0
-5.187016278879128,30.0
39.77983384926512,38.0
-5.225132280713211,48.0
28.290984027626926,33.0
22.514725350678745,40.0
92.79354132731453,38.0
25.824699091253052,49.0
-12.908539983965454,30.0
-104.06791716146665,47.0
50.90708070215078,34.0
-15.50644929489841,46.0
11.873606958226446,43.0
-4.153832627954031,50.0
85.85698390326587,43.0
-76.7137010650224,49.0
17.997975092662216,45.0
-51.770724508456055,33.0
75.95873375027315,43.0
24.08005970414999,31.0
0.7753869419071009,40.0
15.647470168263965,50.0
10.481388459599472,31.0
27.418823356009568,46.0
7.021351870692385,37.0
-22.296833279643522,50.0
28.469403118252757,42.0
-32.54117062650573,45.0
24.31756348613385,50.0
28.02216987185433,50.0
6.330006134539872,50.0
34.32836427538632,37.0
19.671538918355196,49.0
-105.21566912588071,47.0
8.045360653289578,46.0
4.97833292675773,32.0
4.991277779979612,45.0
27.556258759362507,38.0
23.225042848632626,40.0
8.258942120991847,39.0
-15.583187271223295,31.0
-26.00499747353109,45.0
-1.146341605561588,38.0
-16.042173974352522,39.0
21.459558329535696,44.0
3.7238161001139503,43.0
-8.657466048304315,42.0
33.30374518535484,47.0
-92.76029547400003,43.0
12.735559928067744,40.0
52.78796084515761,46.0
42.0772818857246,36.0
-54.8447668634289,46.0
31.674850179757527,35.0
10.939881450214727,40.0
18.311015560505066,32.0
21.30666179577161,47.0
-12.897831405318954,48.0
-1.597433384083729,46.0
106.28393631959216,41.0
10.545092996804211,32.0
-74.23727461690271,47.0
-28.725592586461403,49.0
5.435318275715872,45.0
-161.15562390057994,46.0
50.656755573739844,30.0
-23.48010127295572,32.0
41.02484338261387,41.0
-10.35819142701996,36.0
33.525533872038864,44.0
-8.203431708172829,46.0
-2.985532140718675,49.0
26.674857621448197,34.0
6.959039646718189,33.0
40.50819031517415,35.0
-61.25035583673491,37.0
-3.6240755106284723,43.0
-56.87011047178032,34.0
114.82904555814127,46.0
-45.42175467947922,45.0
26.346199365984518,41.0
-4.339140319300526,49.0
14.978387861591187,36.0
27.124528963517037,48.0
34.13555707424701,40.0
24.073231240016526,33.0
1.1133960420406197,33.0
43.56685248103014,36.0
-10.582372380110144,44.0
-99.41215798872292,39.0
70.58607589173903,38.0
-4.87345303061079,46.0
10.682494655353537,47.0
22.10263214383724,49.0
11.079893124768732,32.0
12.118853348606763,38.0
-109.6175494824439,45.0
9.866664595758536,49.0
-86.48663595799815,47.0
-3.0509483321629745,33.0
-7.125807226264186,42.0
-15.750475652452685,39.0
-63.04252570785883,36.0
9.40722141539436,48.0
-0.6905555527123965,45.0
82.72921367013709,44.0
-9.494315506309022,46.0
-72.96877368883335,49.0
-97.54966742828356,35.0
17.05136960919674,35.0
11.455779044098904,35.0
3.8080949861918043,33.0
5.58237382514595,35.0
4.7606132968154355,32.0
-17.648902675013403,38.0
0.8376015765040847,30.0
72.67893793383729,37.0
12.076871323816448,41.0
18.044915612451774,48.0
-13.615725039010272,35.0
-14.814799076362306,42.0
-27.17310439532764,45.0
5.232157730958363,49.0
8.62879767436067,32.0
31.062415937700735,34.0
21.046091915855172,31.0
27.173489427704126,50.0
-123.57540798214768,49.0
-108.16799277172214,46.0
13.75200077993361,49.0
6.534796207168085,41.0
-9.710512472875848,39.0
14.472979595383343,37.0
-8.283941631646059,37.0
4.410457701938654,32.0
-33.25733702756861,45.0
31.916080227904814,47.0
18.609294801040292,36.0
1.1986733477978646,30.0
76.49211157839511,41.0
7.679296935279311,36.0
19.297402368779004,44.0
58.99857155510006,32.0
4.195322308074317,32.0
26.826331780496233,30.0
30.544108464525273,32.0
-151.82825181155118,48.0
-24.841140269691607,46.0
38.80960873751492,30.0
-68.07447446936806,46.0
-11.918918876975368,49.0
61.45378395627745,47.0
-101.44065838789516,40.0
-31.42727942359562,37.0
40.01626862044729,38.0
14.342485442470377,34.0
27.127349195134457,33.0
18.567707738567123,47.0
20.42373661029695,42.0
-8.430494928526443,34.0
4.373639408516695,43.0
31.67747525336904,40.0
-44.60942893621308,50.0
31.89143804605827,41.0
58.66375528349613,39.0
-64.8729034660472,43.0
26.21421099434008,44.0
21.385724023713138,40.0
88.97025696316928,37.0
-43.138887626396865,34.0
-9.297185078611847,47.0
-43.683444931933934,37.0
-57.47040977104365,37.0
17.53539104950869,47.0
-14.842079138840944,41.0
49.26149838856059,44.0
20.681811833295832,38.0
5.720841416240802,50.0
55.39852151602463,48.0
19.225120200147046,38.0
-27.33694457676563,40.0
13.19706001841152,45.0
-53.62654559769993,35.0
33.96170145447899,45.0
21.162424908321753,48.0
22.879937603178178,31.0
55.71590197130655,31.0
0.23415642370898127,48.0
6.430185859892834,42.0
-23.292600634058402,44.0
10.397458841005346,47.0
10.500325048716498,33.0
16.20966538772133,40.0
20.709630131328744,46.0
-88.64570438834647,48.0
19.389000140384518,30.0
-0.11765308203959535,31.0
-160.92909776260296,45.0
13.008288233079696,35.0
-61.86584127732044,35.0
0.332532057426306,34.0
-9.254907308278746,46.0
28.352789582953793,34.0
-51.06400927071991,38.0
96.0391088920448,36.0
-22.090144951468844,38.0
-11.882898516532979,39.0
33.915904373701665,40.0
15.939808368850095,44.0
18.555557334187625,32.0
-27.80991699813913,50.0
7.649787774260744,31.0
0.819331917698463,43.0
-26.18874336868791,45.0
-0.9897040394027954,38.0
1.2655183755477037,42.0
-25.797051853578296,38.0
-18.48088798231595,36.0
-2.270732970574443,36.0
-0.35450371148624527,32.0
49.9692458875445,36.0
26.66052396196858,46.0
48.493808079664916,41.0
21.418190311014996,36.0
-56.14968082231195,49.0
0.6065067793755929,33.0
-140.63867566476392,47.0
17.572683212384856,36.0
-2.364420817071945,32.0
21.635647112521724,44.0
-14.726672409267454,46.0
21.709258091271863,40.0
47.18845562387713,40.0
20.136591678209584,35.0
1.7069464731982578,40.0
-35.73599586778275,46.0
8.26521933771869,44.0
-94.27128968276628,47.0
-23.79735243972914,42.0
61.23985220887471,48.0
-27.625220509456085,39.0
42.61017149672679,50.0
19.373640610570618,36.0
11.529059942614943,36.0
-11.55973550862052,39.0
-19.800716249492893,37.0
-24.077785922188752,43.0
-138.26905426950884,39.0
5.851563458199337,39.0
17.97586609810758,36.0
-17.081901484684515,48.0
-0.6065697758040471,35.0
41.54458806671062,49.0
61.87062070331331,33.0
33.6538883997407,31.0
23.192677844581276,46.0
31.383435127087097,41.0
91.59005132978416,42.0
-22.328029860257345,40.0
-55.11313705252985,42.0
-9.083122709451416,43.0
7.184648707587613,44.0
3.230255458382146,39.0
19.62912472270986,46.0
-1.7609217742743346,39.0
-16.4866635725778,33.0
37.56072625502988,34.0
-7.261238077817609,34.0
5.786929361568141,46.0
28.259639750686826,43.0
-9.432432743812171,45.0
23.05418663730879,42.0
21.282731595590434,46.0
-14.191525336238868,50.0
-4.474205229043321,31.0
-4.7226816454477785,39.0
-40.45738549307083,39.0
-58.42507342881879,37.0
17.328923690919396,31.0
9.506513934988,38.0
21.64674924857755,32.0
-18.272528622313672,41.0
-144.29204629650633,38.0
11.081890036512434,38.0
-54.39595641287144,49.0
9.029543150076208,46.0
-39.2338357816941,45.0
10.447345076564233,37.0
0.6447081173458855,47.0
27.71437420029126,40.0
-79.93446771279969,42.0
13.491023754941986,40.0
27.83654814896198,34.0
-87.50160571395173,36.0
-30.775296384829858,31.0
-9.16417469292637,50.0
27.063633399503857,47.0
-19.442985157837768,36.0
86.95094079821189,47.0
40.85603959382672,48.0
-5.531721675214573,41.0
-26.977541772215744,45.0
51.304880366862506,30.0
-57.32466769685303,42.0
6.578654861817853,47.0
-105.5970333006859,46.0
12.9645272139661,40.0
8.589872566754556,38.0
-23.87401531821368,49.0
-8.815856216834504,50.0
18.873937914272517,40.0
35.851868059786796,31.0
28.959646540895307,50.0
-75.16911318344438,41.0
-123.62916030492033,40.0
5.949607700782792,46.0
-1.4081766829868982,38.0
42.46260633444514,44.0
-23.34347796895682,48.0
-15.495040616169746,36.0
-0.23090015755171578,31.0
24.3698472979597,49.0
32.93742265787648,38.0
-6.111999652209676,50.0
87.37654245009549,30.0
34.05710145046916,42.0
-92.49994679671227,43.0
18.729303601978103,41.0
41.592048247814205,43.0
13.710057691353654,31.0
1.9505912257166074,50.0
88.34939912608183,39.0
-15.417495885717756,40.0
74.83491316320112,37.0
39.8212989020825,41.0
21.51708142853613,31.0
21.065658585659868,49.0
14.135255318359384,44.0
21.573923203296687,31.0
-99.74433399686188,49.0
17.518526934533085,35.0
-20.733130492988067,34.0
85.19775134747397,31.0
-4.062127844437745,48.0
87.85684161517668,40.0
-38.897645960532714,43.0
13.894258014525057,41.0
-83.01319566452412,34.0
26.636566325950525,45.0
-25.279182850549645,47.0
-158.50942231757438,43.0
7.363201249036138,35.0
71.16966549017235,35.0
-51.34439100197807,36.0
-16.765998805509412,36.0
13.41635072172042,35.0
29.922133689151025,46.0
11.991684372979876,49.0
15.670431783178032,48.0
25.164229307447954,42.0
58.43486745088131,40.0
5.763839998532198,39.0
-4.38348429246129,48.0
-65.52797286963738,44.0
13.626139702313885,43.0
-32.7044297779795,39.0
-11.194526401342898,44.0
-9.987845853615088,48.0
-1.4777493221446214,46.0
2.1207294063369773,40.0
25.51866038925533,39.0
0.6636238735718365,34.0
29.08914968061987,47.0
-0.24236457453756088,44.0
22.42587677247971,38.0
-83.68389798768709,43.0
11.337053735918346,31.0
-27.330368331109156,49.0
13.60753823836086,48.0
20.065287065055443,39.0
53.152542334437726,48.0
51.8143426001987,34.0
9.217760209221808,37.0
-4.542126720235785,45.0
27.141802477437494,35.0
-66.11307387475887,48.0
12.504014483304204,35.0
22.476104027347603,32.0
18.84601691485858,33.0
17.474963739576012,48.0
7.568163471930035,36.0
-38.708878085413744,34.0
34.79823738896437,49.0
-74.02989947380979,42.0
-21.314713254799642,41.0
28.040841657457577,44.0
-39.45190028458023,35.0
35.829258294283136,33.0
-2.9394074390982503,48.0
4.618915434585517,39.0
-8.014892863201581,50.0
25.677234435442614,33.0
91.93306972078284,50.0
-52.29161342924357,38.0
30.94109015350383,44.0
-26.516025515706005,30.0
-0.7592965995667953,41.0
10.282859790941135,42.0
27.083550774191025,34.0
26.214769876117636,40.0
57.77689077353861,45.0
8.36550299090631,48.0
11.583970618454742,49.0
50.77896208429702,47.0
-91.46736094858915,48.0
-26.724941070756017,41.0
-29.25074961367784,38.0
17.77604345738507,43.0
13.738361826439245,41.0
26.319189661015727,36.0
-6.278526841096301,30.0
-17.80826250156838,38.0
-70.81149304424775,31.0
9.124449545428782,35.0
27.484152598862977,33.0
-99.18272406119047,32.0
43.965369551143084,41.0
-63.461930511807054,34.0
-167.99178974912616,47.0
5.56201084980205,31.0
-6.214109351560609,34.0
5.764927814248537,46.0
108.3388184371484,38.0
-2.370859180635648,40.0
-28.557722623724715,36.0
61.13012743121422,32.0
15.043246655354267,46.0
41.82528982531742,32.0
-48.252745613425304,37.0
2.7540652758093103,50.0
11.309265327261468,41.0
31.55351571778948,39.0
11.529455988275089,49.0
-0.3983021347292208,34.0
26.57564818351906,31.0
-124.68946075632653,45.0
20.032563914132268,42.0
6.475695838008619,34.0
8.962302551405344,41.0
16.24484583648995,44.0
-108.12376029305779,49.0
20.083024730421457,39.0
-148.6991529853908,44.0
15.218923383748724,46.0
-2.326640677590092,41.0
-60.76033136718513,45.0
-35.54359408320863,45.0
14.493994496952496,37.0
37.59421926720386,32.0
-30.544499668587832,44.0
15.85194914908243,37.0
9.102196301003275,43.0
64.56059588801963,34.0
-4.232850645456622,35.0
22.166757815078476,36.0
-48.592845293954724,45.0
-1.5628130441509143,35.0
-21.654993079810993,50.0
-72.74370444829776,44.0
37.745153603490465,31.0
16.802565319447012,40.0
-6.7021173933922,48.0
12.22855409049135,49.0
6.191303602418309,43.0
15.148211751509166,37.0
68.73591432807575,49.0
56.753844436319696,33.0
20.98974111146245,35.0
-92.51372590236525,48.0
26.315008748839766,44.0
-26.98020129378716,33.0
18.02982391920262,44.0
-84.48318274587893,35.0
3.9675738362832362,41.0
26.023620707946094,32.0
-134.86526600129457,49.0
-12.185522653002813,35.0
-18.978673632706773,39.0
21.811646429162536,31.0
27.784241649864775,34.0
-16.38883731953306,40.0
11.959177069725655,33.0
-42.61431890033259,32.0
20.214022655453157,50.0
-11.324132243126883,47.0
19.021020312531803,44.0
7.923957884827757,37.0
10.043102015544875,41.0
11.986647202031513,38.0
88.35649756223319,43.0
99.1525327424581,31.0
5.954993036768343,41.0
-56.34517296140427,48.0
0.8713382943792425,43.0
10.218814625485152,44.0
15.575959618069163,44.0
19.130274664798776,48.0
28.48537190154495,34.0
-18.26084029589765,36.0
5.754403239115199,50.0
21.584872841593352,32.0
14.096911300615176,40.0
13.255698678996794,43.0
-20.124912543604182,49.0
20.441431807055345,39.0
45.347895968993605,43.0
8.651496702408927,34.0
-63.065966561033065,36.0
15.16632310676627,48.0
16.930546364017687,34.0
31.494409319086955,32.0
79.60591281145753,34.0
29.24472215054263,40.0
37.01560099196524,50.0
15.268710141744855,48.0
-5.045986371955598,31.0
-45.57168622805261,50.0
26.817628202534195,45.0
-7.071910211579166,41.0
-12.391479939595513,40.0
57.81756613390411,39.0
-6.49654754491109,30.0
-3.061278851985435,45.0
121.16365176367924,31.0
40.17356722083491,50.0
18.942374978977227,50.0
14.160398303664756,43.0
-42.44286288346041,42.0
39.0784348505136,34.0
11.253615437986088,44.0
5.164301044808582,32.0
-7.709236750821015,39.0
5.617672133162415,31.0
10.271053678440282,49.0
-113.6048739042198,45.0
29.63466494143529,42.0
14.422699519039583,48.0
42.45167002885653,45.0
31.54569273034764,40.0
26.335893237228007,45.0
8.157785173537661,38.0
35.386760191247106,30.0
-80.74393840298114,44.0
2.9957339017958873,42.0
-110.39569390208976,45.0
-36.21312168325994,40.0
-10.24845713246043,38.0
32.2942985024456,37.0
51.18128598870953,33.0
30.535846214821333,33.0
7.934678701066744,45.0
7.116290561467876,39.0
-16.25419243433676,43.0
-49.5295006628196,39.0
-0.07168642115679802,47.0
18.922195048736313,37.0
33.053717001322724,44.0
29.497578039263857,37.0
46.298376204781675,44.0
62.61744406759425,49.0
33.47294209433231,30.0
35.690147217133486,46.0
9.797080786037242,43.0
-52.57499858101568,43.0
17.772243965515457,37.0
27.201194235022314,46.0
19.5371219044048,31.0
-120.71637287447925,41.0
25.443871360594315,42.0
30.3179966002171,33.0
16.54114060632874,45.0
28.455494409282096,47.0
-16.861042277635022,46.0
42.35330291602463,48.0
23.65545703010124,50.0
16.67440013538119,45.0
3.423591988087594,43.0
1.1624738542280397,36.0
7.092638297225449,45.0
14.830624087212811,49.0
-15.241482225075003,42.0
10.700263407099328,35.0
-51.238134822092434,46.0
-6.371614810386895,46.0
2.5002993240585596,35.0
-22.116692720229366,43.0
13.6301785153791,45.0
-80.04311429138875,36.0
-9.88878803336172,47.0
47.87241683368552,49.0
-124.3005019713022,47.0
-13.708176549188977,35.0
37.817972179736365,32.0
14.020539696303057,31.0
52.86655139125162,31.0
13.868919942396587,37.0
15.339958654593161,35.0
39.847315959374754,42.0
9.594281197167504,33.0
4.778992003039036,50.0
-42.30334723733222,36.0
4.063371979826872,32.0
4.828517933496734,32.0
30.59744700028415,44.0
41.77057080597176,34.0
25.096888954718537,47.0
-4.060695956596447,32.0
87.92758759960748,42.0
37.95024619257482,30.0
-0.4085617890737012,35.0
113.30420751358588,40.0
-25.826051614426888,41.0
-13.218160581798088,43.0
22.379122708009618,32.0
45.7728652922691,45.0
32.448231244692465,31.0
17.926468668831554,34.0
-5.363763512784047,50.0
6.281057317867241,43.0
-132.18091026100228,43.0
-72.08186870703639,35.0
47.9417373266981,31.0
-16.676733427096224,36.0
17.85938750965223,33.0
-24.556139775937595,47.0
20.046000299097265,35.0
-15.418473974185787,45.0
7.516349989693893,43.0
2.8681201601438033,43.0
-9.072685967950775,42.0
38.69672246983084,32.0
37.31722790233637,47.0
28.646690701499836,38.0
29.038218489483256,30.0
-13.89648521244942,37.0
3.0671265335569586,42.0
-70.17598993578213,48.0
7.3752268014017375,50.0
-82.21799723734068,44.0
7.051133314824625,45.0
-14.408305606053432,47.0
29.475967111160408,33.0
31.58668839745718,38.0
18.969857731399543,40.0
17.590939157455523,38.0
-19.81655550855959,38.0
-53.77258119181454,30.0
7.634842784292882,37.0
8.463020154078222,35.0
25.013083337344824,38.0
-12.634635068173498,31.0
62.09028887958152,48.0
-1.0331662745452377,44.0
-58.647442579424535,34.0
-24.769582159803434,36.0
11.17150639936941,32.0
-41.60827328051194,46.0
