earn_x0_lc1vs0_iate,emplx2_3
23.78527665531658,2.0
-22.50828681940889,2.0
-22.601612232263022,2.0
-16.087916876895328,2.0
-6.1919856964122175,2.0
-5.552825662473424,2.0
-24.471484055019687,2.0
-8.032845525292473,2.0
-2.246078249687514,2.0
8.322979550908695,2.0
1.1924326635043485,2.0
-13.577385574935136,2.0
-49.51418056773085,2.0
-20.70744351553887,2.0
-37.7255884456215,2.0
-99.34538689358862,2.0
-20.416265855803772,2.0
7.5143400419796365,2.0
-23.492332296038796,2.0
-37.664103420173205,1.0
-48.69692444108318,2.0
-14.309769617743768,2.0
-12.019441379588017,2.0
-126.86582173377269,2.0
-45.529567160823206,1.0
-68.39780746469978,2.0
-1.5525405094400497,2.0
13.588847426484222,2.0
-7.978580304243565,2.0
-5.483599822904807,2.0
17.851289805601695,2.0
-90.24419529275735,2.0
-15.696515625834024,2.0
-41.47631303637661,2.0
-3.1150487975052457,2.0
12.707457374225072,2.0
-14.53631504753055,2.0
-10.5396161943154,2.0
10.082031911666894,2.0
-7.590198447384267,2.0
-17.735631854250727,2.0
-90.75435476857695,2.0
-24.808900890765187,2.0
-10.32519506318603,2.0
-131.83294644516104,2.0
26.64076422206979,2.0
-123.68731342853926,1.0
-15.306129075933768,2.0
3.5602461991422842,2.0
-65.69275096410843,2.0
-12.537893646453085,2.0
-93.49139060611333,2.0
-20.20504620042528,2.0
13.161769065211764,2.0
20.80116197197873,3.0
-26.17080608616829,2.0
-55.802123978159415,2.0
-14.946220208994447,2.0
-15.468169404355514,2.0
-16.115089949227155,2.0
-3.448112722697516,1.0
2.2849224926960687,2.0
-61.4752007074452,2.0
9.718157270027405,2.0
5.382679534768393,2.0
5.634064502767316,2.0
10.297376289350154,2.0
27.729066760331136,2.0
-48.53576416559628,2.0
-9.195977512400956,2.0
5.270941541251716,2.0
-19.80981954578715,2.0
14.143360292550465,2.0
-12.504267510507333,2.0
-61.41003918691098,2.0
-52.19811663740927,1.0
-0.8649235917726541,2.0
-28.41304017779862,2.0
-22.98555958796493,2.0
1.724201517918953,2.0
-74.74429398033817,2.0
-54.3766478200979,2.0
-4.9535900207475265,2.0
-61.71148548144504,2.0
0.28019519651680724,2.0
-19.414149937986807,2.0
-27.01703105987076,2.0
-22.552808693825625,2.0
27.455016923528888,2.0
-16.25573404749727,2.0
21.403605764849786,2.0
-20.09196142508845,2.0
-15.575769292967315,2.0
9.337599860441571,2.0
-6.202268429730111,2.0
11.09936174592788,2.0
37.74083034651292,2.0
0.3648775138140081,2.0
-46.39992585527784,2.0
12.506241369612269,2.0
-9.732903052976187,2.0
-70.36455133872164,2.0
-6.763382272416123,2.0
-14.56506235098999,2.0
-29.343713131197433,2.0
-57.12872745414029,2.0
69.5669080127877,2.0
-17.708142374198573,2.0
-6.868591009983987,2.0
-67.26275112293129,2.0
-38.82256982737432,1.0
-15.103329320538393,2.0
-0.8695016803977751,1.0
-5.7731077061948035,2.0
23.5595298997941,2.0
-16.48816726120691,2.0
-20.083293196920238,2.0
-16.458844366632196,2.0
-1.2745151540618576,2.0
-147.85259185306234,2.0
-41.02599306591384,2.0
28.7798194492565,3.0
6.9217178630114375,2.0
15.994012212478381,2.0
-4.599273143093569,2.0
7.196317403817062,2.0
-17.33989616206918,2.0
-27.697561869680015,2.0
-27.28051525695316,2.0
0.5362616650259895,2.0
-4.183667012685305,2.0
11.713737430877217,2.0
-37.45709157288218,2.0
-9.345823621815612,2.0
-16.305013694507522,2.0
15.587138744549895,2.0
-2.52874082067855,2.0
-0.8115576437217307,2.0
-99.23796811084878,2.0
-13.87740828076602,2.0
-27.378628216662097,2.0
-35.0647704866542,2.0
-56.66280284902416,2.0
-17.093917375254478,2.0
-12.050131334468645,2.0
-29.69682877943626,1.0
-77.12642479892628,2.0
-5.615677952437011,2.0
-1.2155391726343368,2.0
-23.261993355078516,1.0
-83.47090282572549,1.0
24.810059974442424,2.0
-5.233583190487025,2.0
-49.86986628515092,1.0
2.5317991765365377,2.0
1.2606955362352044,2.0
-2.2863704346416824,2.0
-50.11028996830156,2.0
-6.67454572774318,1.0
-51.42855276980245,2.0
-36.29503865410106,2.0
-8.63187389541244,2.0
-19.241427556559927,2.0
-0.4070919454629234,2.0
-22.84500532905558,2.0
-109.75377309630653,2.0
13.625178038162488,2.0
-59.22914899821694,2.0
-11.01402077567414,1.0
5.407440975849397,2.0
-52.43294722787951,2.0
-41.269139802205615,1.0
-74.05787398242535,1.0
-16.289759627445164,2.0
25.07770978205322,2.0
5.128205538217287,2.0
18.803656259913993,2.0
-11.598952509234778,2.0
-7.5530743727894105,2.0
-25.89166276324437,1.0
-21.712623166822368,2.0
-2.7113898093948166,2.0
7.652155955961717,2.0
11.949433123454924,2.0
54.52348153223454,2.0
-84.31950423064063,2.0
-32.641438388185584,2.0
-8.344657281425839,1.0
-69.44240772296058,2.0
-63.84715338048784,2.0
-81.05817001723369,2.0
-34.37355313557185,1.0
41.10438550103247,2.0
-26.489592567833782,2.0
7.9067299710008285,2.0
-163.50862215831012,2.0
10.586567276074078,2.0
-32.845321594117195,2.0
-8.514226864319312,2.0
-17.11075592807174,2.0
-9.728054184004662,2.0
-50.7107965541764,2.0
