earn_x0_lc1vs0_iate,reg_ser
156.31912368004288,44.13662518418517
-47.76277221922166,43.794759766421855
-94.12342565483794,56.00156836204996
-32.3021317934352,55.61319381311606
20.55188541546346,54.13462065843544
98.85411149889494,51.239202675284645
107.55755648585146,51.239202675284645
148.8866448975196,41.1263774068312
61.620340973228195,50.918617138569005
104.93306696480042,40.58472706107023
-5.046819628973992,52.81671062158314
38.16473645240555,50.918617138569005
-230.9205347631026,58.17571650868259
-35.547851072027925,57.707357830393605
-4.357292290932492,51.62276087243585
43.080419372131935,40.50652664870855
-131.21239859747516,45.62378915966991
21.731350498068252,46.71352130193502
-233.06400975005874,59.16605356399492
124.52862335858794,40.424467677940896
100.75433173966576,42.17211466032058
24.44136683007048,41.04762817418116
-179.10267702672058,47.94886509813647
-33.13111285458024,44.13662518418517
87.49323845482243,51.62276087243585
179.40237848106366,43.199874437569264
-52.28638034936682,47.1570315638461
117.64631544369661,51.239202675284645
176.74290005294196,45.62378915966991
-15.10715456898265,43.794759766421855
-31.101214389273906,54.86573122936064
-310.58022292638395,59.47595778135059
207.2129649507325,44.82253612444929
67.4470253846752,40.1215023000053
-47.18049328134481,51.99242497994736
95.21561559652822,56.19212068260055
96.16699170979265,55.88635513910959
59.19961771370559,56.45104328229763
30.200116893416748,40.31705615821635
-117.82342489869063,54.89502272010587
120.20071311712506,40.50652664870855
-23.39966194158803,54.89502272010587
-183.47141871940153,40.58472706107023
103.0223635919354,44.13662518418517
-70.46416212728364,48.36277186842874
38.259240138067014,57.91932836569297
-27.404257655357668,44.34699704539882
102.77538867377054,40.1215023000053
26.220581776212526,41.797024702686336
-102.82592152520888,42.793960732726966
-48.514664541160776,51.20649072287212
52.61139816906416,49.76105210425247
73.34866058218162,58.54521222112821
-41.11811762613917,58.54521222112821
6.240226835397067,55.505871920133245
99.550141016878,46.71352130193502
-11.720932893692398,57.707357830393605
139.02958171341848,41.04762817418116
-34.74784076215728,43.794759766421855
-92.42299417894748,49.64290509414352
-20.00575947475454,50.918617138569005
-56.78163883495472,41.48296305222163
125.22675959712392,43.19639221231764
33.80834253637862,55.918969385169504
-24.261393014058513,50.71721377412224
186.75901694929672,40.1215023000053
-72.65726563751952,58.54521222112821
156.54934069092633,40.50652664870855
83.69270933456568,47.05410925021325
63.04624448111855,50.71721377412224
32.4868147078149,47.97189674292668
62.64775220437883,51.62276087243585
-141.95913301177043,53.08541388864003
-74.85538156002531,48.36277186842874
-52.930007458455464,57.707357830393605
-13.274189779066305,54.89502272010587
-151.50904976551905,50.71721377412224
-21.836899437974694,40.31705615821635
-136.10268705194005,59.16605356399492
-101.7459468463145,56.00156836204996
86.21257534758365,52.40854258551276
80.8653008687009,43.49521587724775
66.35683643063298,41.57278495048693
-89.66075783670718,57.267873487302026
119.52613323279047,54.1093094876617
-81.85306634897414,48.04528843141448
91.61203386126823,41.797024702686336
96.58908308359173,55.1660020929033
-103.37299217080448,53.89097997615204
-33.84359539908871,51.99242497994736
98.43154338080635,44.34699704539882
-62.80998482316997,52.81671062158314
