earn_x0_lc1vs0_iate,reg_al
156.31912368004288,10.050615537983502
-47.76277221922166,13.741563324684204
-94.12342565483794,8.825482962327687
-32.3021317934352,10.959246550795884
20.55188541546346,14.804185875909267
98.85411149889494,7.51243705615898
107.55755648585146,7.51243705615898
148.8866448975196,8.466574711031729
61.620340973228195,8.489792942049156
104.93306696480042,6.2022476666536495
-5.046819628973992,5.715020948158258
38.16473645240555,8.489792942049156
-230.9205347631026,16.55187586437651
-35.547851072027925,15.642798481867777
-4.357292290932492,5.783144560228929
43.080419372131935,13.57303201294301
-131.21239859747516,14.49019113834319
21.731350498068252,5.86067097313722
-233.06400975005874,14.40186392129919
124.52862335858794,6.8852325544836805
100.75433173966576,11.03190922138772
24.44136683007048,6.129921717099373
-179.10267702672058,17.826556324068328
-33.13111285458024,10.050615537983502
87.49323845482243,5.783144560228929
179.40237848106366,10.812397531915511
-52.28638034936682,15.4126894841696
117.64631544369661,7.51243705615898
176.74290005294196,14.49019113834319
-15.10715456898265,13.741563324684204
-31.101214389273906,19.45958127571632
-310.58022292638395,11.031587821201295
207.2129649507325,6.824294917274682
67.4470253846752,12.627328492201132
-47.18049328134481,15.9029059034019
95.21561559652822,9.636531068070866
96.16699170979265,10.603827650086728
59.19961771370559,12.316557609793488
30.200116893416748,10.08192028414992
-117.82342489869063,14.36506945499525
120.20071311712506,13.57303201294301
-23.39966194158803,14.36506945499525
-183.47141871940153,6.2022476666536495
103.0223635919354,10.050615537983502
-70.46416212728364,19.07062212473508
38.259240138067014,11.296729393764217
-27.404257655357668,12.546763015475303
102.77538867377054,12.627328492201132
26.220581776212526,13.589459515373113
-102.82592152520888,15.077459475794244
-48.514664541160776,16.065847450474042
52.61139816906416,18.46806689735796
73.34866058218162,5.6673130249313965
-41.11811762613917,5.6673130249313965
6.240226835397067,6.240418498934321
99.550141016878,5.86067097313722
-11.720932893692398,15.642798481867777
139.02958171341848,6.129921717099373
-34.74784076215728,13.741563324684204
-92.42299417894748,7.246800499530508
-20.00575947475454,8.489792942049156
-56.78163883495472,5.985391787419051
125.22675959712392,14.18646213821365
33.80834253637862,7.398732050700365
-24.261393014058513,16.415188823968002
186.75901694929672,12.627328492201132
-72.65726563751952,5.6673130249313965
156.54934069092633,13.57303201294301
83.69270933456568,12.312436218058837
63.04624448111855,16.415188823968002
32.4868147078149,11.363400659039383
62.64775220437883,5.783144560228929
-141.95913301177043,12.406693156896807
-74.85538156002531,19.07062212473508
-52.930007458455464,15.642798481867777
-13.274189779066305,14.36506945499525
-151.50904976551905,16.415188823968002
-21.836899437974694,10.08192028414992
-136.10268705194005,14.40186392129919
-101.7459468463145,8.825482962327687
86.21257534758365,6.521730139178338
80.8653008687009,11.197745334899928
66.35683643063298,16.542434628723377
-89.66075783670718,10.57627785457591
119.52613323279047,5.243736010598901
-81.85306634897414,9.69595074516882
91.61203386126823,13.589459515373113
96.58908308359173,6.114248988758748
-103.37299217080448,18.70707624051383
-33.84359539908871,15.9029059034019
98.43154338080635,12.546763015475303
-62.80998482316997,5.715020948158258
-0.6461359340675621,10.57627785457591
140.6974357759836,6.114248988758748
65.43016836373249,17.826556324068328
-132.33240237006572,7.1204666083712365
29.032494610366882,11.031587821201295
-7.300282536895736,6.677699816615499
-14.832467786150232,15.9029059034019
-7.4287865748784725,17.664156296958605
13.2622999086434,13.741563324684204
-50.2327254303209,5.243736010598901
-17.334487532156288,5.33547044819989
261.3492666033748,8.825482962327687
25.1000906266312,18.70707624051383
74.93645004603542,13.741563324684204
-107.14381481293134,12.312436218058837
-149.73050108837484,16.542434628723377
102.55452996641895,14.804185875909267
53.06285492509363,18.46806689735796
-13.075441206595372,12.316557609793488
93.7057183795166,12.406693156896807
-154.08419270067077,10.57627785457591
-61.564409760087564,5.6673130249313965
106.60861484332915,11.177735452316972
76.40174950937755,6.824294917274682
-109.97658175468723,17.664156296958605
-175.16077774393455,17.826556324068328
106.14772958963366,15.9029059034019
96.04762443976924,8.489792942049156
94.88088704776254,5.985391787419051
144.71035164509317,12.546763015475303
21.490350761466402,14.49019113834319
57.06664885117982,5.6673130249313965
3.690018453418986,19.07062212473508
-54.8737177062396,15.9029059034019
-40.86503388231847,13.611439749187744
-33.33825300743844,5.240228676999984
46.352956059578844,16.55187586437651
-44.977325575706345,18.260405399636767
73.99957670851137,8.247064157269982
-47.84952722260209,16.065847450474042
45.89632281530706,9.69595074516882
-29.294846519995456,6.2022476666536495
34.489808750312164,11.197745334899928
28.336145453559425,11.363400659039383
-23.24800343092312,16.542434628723377
3.1562663577578007,13.718599820031544
-56.98706436562114,6.114248988758748
68.53999472680096,5.783144560228929
37.97949079144935,12.546763015475303
-1.8373966917229723,13.589459515373113
-26.199460302647452,19.80611898020756
-72.18147994947243,9.482405174263086
105.54264923661964,10.959246550795884
20.56428362661741,16.16378596148602
-12.466829661855684,10.603827650086728
-3.299533119823252,11.363400659039383
98.64089826806787,9.482405174263086
69.45724421524989,10.57627785457591
10.871130692300426,18.260405399636767
53.48936656383853,10.050615537983502
-27.0058257653667,8.825482962327687
-208.58981184092812,18.260405399636767
-41.353185923554186,9.69595074516882
-194.069686696369,5.6673130249313965
45.45878608544621,5.985391787419051
27.14273968934907,6.129921717099373
-30.183353282092867,10.546473606513493
288.09783814971274,11.03190922138772
-42.7480279636934,10.812397531915511
106.2347331900501,16.16378596148602
19.069931367818185,10.57627785457591
-33.07323983979818,9.57983365868943
90.36653481018591,8.489792942049156
-92.59729904158075,6.677699816615499
-132.43318666295883,18.70707624051383
-30.470985777877672,16.243252850086606
83.01214752763829,6.677699816615499
150.43433602112756,11.296729393764217
-19.532149557662223,5.33547044819989
108.62028393149689,19.45795896166549
114.0209503005961,11.177735452316972
-67.28769037057864,12.316557609793488
-35.220053042187615,18.70707624051383
-46.419057128312254,12.316557609793488
15.165341061779543,12.312436218058837
