earn_x0_lc1vs0_iate,reg_pro
156.31912368004288,25.442805384741487
-47.76277221922166,24.48031723822925
-94.12342565483794,38.30479248816428
-32.3021317934352,27.23029492891736
20.55188541546346,35.43969589984596
98.85411149889494,35.48794104479353
107.55755648585146,35.48794104479353
148.8866448975196,37.424879126959546
61.620340973228195,23.634277318491872
104.93306696480042,20.98878429639096
-5.046819628973992,26.28022836679576
38.16473645240555,23.634277318491872
-230.9205347631026,29.0419683726385
-35.547851072027925,33.9596994808174
-4.357292290932492,36.18644355251131
43.080419372131935,33.190710519682085
-131.21239859747516,37.31673442662566
21.731350498068252,22.876594638877435
-233.06400975005874,39.70178544635895
124.52862335858794,36.3573875871551
100.75433173966576,20.146641489655405
24.44136683007048,38.77222685532345
-179.10267702672058,25.46180534860576
-33.13111285458024,25.442805384741487
87.49323845482243,36.18644355251131
179.40237848106366,30.518765731198098
-52.28638034936682,27.11781509568906
117.64631544369661,35.48794104479353
176.74290005294196,37.31673442662566
-15.10715456898265,24.48031723822925
-31.101214389273906,27.20170607688317
-310.58022292638395,36.59621121258517
207.2129649507325,32.02921160100115
67.4470253846752,38.061462197476885
-47.18049328134481,25.91532590252785
95.21561559652822,27.66410460043495
96.16699170979265,34.59482682258063
59.19961771370559,24.75709700399736
30.200116893416748,34.0840234334754
-117.82342489869063,24.82275449516596
120.20071311712506,33.190710519682085
-23.39966194158803,24.82275449516596
-183.47141871940153,20.98878429639096
103.0223635919354,25.442805384741487
-70.46416212728364,34.87097908415335
38.259240138067014,25.9568290114522
-27.404257655357668,36.895008747355305
102.77538867377054,38.061462197476885
26.220581776212526,36.36929448528463
-102.82592152520888,23.84441056974409
-48.514664541160776,37.21455824969987
52.61139816906416,38.296041677123725
73.34866058218162,30.93066410111383
-41.11811762613917,30.93066410111383
6.240226835397067,30.88527758713494
99.550141016878,22.876594638877435
-11.720932893692398,33.9596994808174
139.02958171341848,38.77222685532345
-34.74784076215728,24.48031723822925
-92.42299417894748,37.12391018969001
-20.00575947475454,23.634277318491872
-56.78163883495472,24.043591501893573
125.22675959712392,39.689354456040704
33.80834253637862,24.377349804657285
-24.261393014058513,36.66915348581493
186.75901694929672,38.061462197476885
-72.65726563751952,30.93066410111383
156.54934069092633,33.190710519682085
83.69270933456568,33.2979334027342
63.04624448111855,36.66915348581493
32.4868147078149,33.465850046515826
62.64775220437883,36.18644355251131
-141.95913301177043,38.59436571998607
-74.85538156002531,34.87097908415335
-52.930007458455464,33.9596994808174
-13.274189779066305,24.82275449516596
-151.50904976551905,36.66915348581493
-21.836899437974694,34.0840234334754
-136.10268705194005,39.70178544635895
-101.7459468463145,38.30479248816428
86.21257534758365,25.975826758331387
80.8653008687009,25.6381268714252
66.35683643063298,29.199819087564737
-89.66075783670718,34.78150641425992
119.52613323279047,34.24810373671474
-81.85306634897414,39.16550782865332
91.61203386126823,36.36929448528463
96.58908308359173,38.14609730811835
-103.37299217080448,32.14515376327497
-33.84359539908871,25.91532590252785
98.43154338080635,36.895008747355305
-62.80998482316997,26.28022836679576
-0.6461359340675621,34.78150641425992
140.6974357759836,38.14609730811835
65.43016836373249,25.46180534860576
-132.33240237006572,37.01842441720488
29.032494610366882,36.59621121258517
-7.300282536895736,36.021807982956105
-14.832467786150232,25.91532590252785
-7.4287865748784725,30.221990924441656
13.2622999086434,24.48031723822925
-50.2327254303209,34.24810373671474
-17.334487532156288,20.12142523431465
261.3492666033748,38.30479248816428
25.1000906266312,32.14515376327497
74.93645004603542,24.48031723822925
-107.14381481293134,33.2979334027342
-149.73050108837484,29.199819087564737
102.55452996641895,35.43969589984596
53.06285492509363,38.296041677123725
-13.075441206595372,24.75709700399736
93.7057183795166,38.59436571998607
-154.08419270067077,34.78150641425992
-61.564409760087564,30.93066410111383
106.60861484332915,32.03486507724899
76.40174950937755,32.02921160100115
-109.97658175468723,30.221990924441656
-175.16077774393455,25.46180534860576
106.14772958963366,25.91532590252785
96.04762443976924,23.634277318491872
94.88088704776254,24.043591501893573
144.71035164509317,36.895008747355305
21.490350761466402,37.31673442662566
57.06664885117982,30.93066410111383
3.690018453418986,34.87097908415335
-54.8737177062396,25.91532590252785
-40.86503388231847,21.445839558321627
-33.33825300743844,39.63041727705111
46.352956059578844,29.0419683726385
-44.977325575706345,26.716134404846965
73.99957670851137,28.179167977526696
-47.84952722260209,37.21455824969987
45.89632281530706,39.16550782865332
-29.294846519995456,20.98878429639096
34.489808750312164,25.6381268714252
28.336145453559425,33.465850046515826
-23.24800343092312,29.199819087564737
3.1562663577578007,39.53053733424087
-56.98706436562114,38.14609730811835
68.53999472680096,36.18644355251131
37.97949079144935,36.895008747355305
-1.8373966917229723,36.36929448528463
-26.199460302647452,37.79198604260468
-72.18147994947243,20.63169958684676
105.54264923661964,27.23029492891736
20.56428362661741,35.46200090328086
-12.466829661855684,34.59482682258063
-3.299533119823252,33.465850046515826
98.64089826806787,20.63169958684676
69.45724421524989,34.78150641425992
10.871130692300426,26.716134404846965
53.48936656383853,25.442805384741487
-27.0058257653667,38.30479248816428
-208.58981184092812,26.716134404846965
-41.353185923554186,39.16550782865332
-194.069686696369,30.93066410111383
45.45878608544621,24.043591501893573
27.14273968934907,38.77222685532345
-30.183353282092867,26.55757221818568
288.09783814971274,20.146641489655405
-42.7480279636934,30.518765731198098
106.2347331900501,35.46200090328086
19.069931367818185,34.78150641425992
-33.07323983979818,27.682115880587865
90.36653481018591,23.634277318491872
-92.59729904158075,36.021807982956105
-132.43318666295883,32.14515376327497
-30.470985777877672,29.98075197420983
83.01214752763829,36.021807982956105
150.43433602112756,25.9568290114522
-19.532149557662223,20.12142523431465
108.62028393149689,26.111065750636296
114.0209503005961,32.03486507724899
-67.28769037057864,24.75709700399736
-35.220053042187615,32.14515376327497
-46.419057128312254,24.75709700399736
15.165341061779543,33.2979334027342
105.77351121954362,30.019946390682776
105.90019273214057,20.98878429639096
18.67416962181244,24.043591501893573
-14.696976855510172,24.48031723822925
-128.65719010965688,37.01842441720488
-79.87269275361399,36.021807982956105
-8.107387489263829,24.75709700399736
44.22157861856806,35.48794104479353
-234.05311671481937,36.59621121258517
123.96041893206836,38.14609730811835
204.4718550639033,37.21455824969987
-184.863311808368,33.9596994808174
87.8305854396932,37.21455824969987
-153.6085599501606,28.60821615898056
212.49651726380742,24.043591501893573
-107.5790311980716,27.66410460043495
134.7444162530532,36.36929448528463
-95.43527096212108,25.9568290114522
142.37505324848183,39.63041727705111
-48.3312311539039,20.63169958684676
51.59698347147878,37.21455824969987
35.115980509681435,27.23029492891736
0.3437514790620071,38.35574790404051
78.79757678230794,22.876594638877435
16.742746013287842,24.48031723822925
45.82767154199615,30.518765731198098
191.5834443137376,31.436060620423927
63.537600797650626,30.518765731198098
56.12950888175263,24.043591501893573
117.50590685755247,23.84441056974409
65.35585069611864,36.18644355251131
21.288451945546882,28.179167977526696
49.78985693910019,35.30285648719705
119.84710033098023,38.14609730811835
7.591109648897316,30.09949130920913
-142.64984793778027,37.01842441720488
-28.321287062190805,37.424879126959546
-0.9019346460252677,30.019946390682776
216.3547768224794,22.876594638877435
-134.88075947349748,30.93066410111383
13.195907132681878,34.78150641425992
-13.79156361712694,25.46180534860576
-42.282920390699445,25.91532590252785
96.4276767105246,33.465850046515826
-36.904084191945685,23.89434844644075
-12.770628195662596,20.98878429639096
-56.273720352574124,23.84441056974409
32.72982957906976,30.221990924441656
33.69933791793828,28.179167977526696
191.36765861427574,38.30479248816428
7.19442522098376,24.377349804657285
-7.04964279711551,34.24810373671474
-19.312707218116486,32.585451779770615
-115.1409017321302,39.689354456040704
-30.591214875558023,28.937925992166647
41.5956402223119,27.20170607688317
-16.776595519901548,26.716134404846965
82.47822882035427,35.30285648719705
61.31610297047652,25.6381268714252
-9.95600048738143,27.66410460043495
-113.18537819940218,27.66410460043495
144.85899961388594,28.179167977526696
20.09142102536981,33.465850046515826
68.99058403954125,25.46180534860576
170.0134523798535,38.061462197476885
36.66597297851331,30.93066410111383
66.92659447471698,34.24810373671474
43.17451111306946,36.895008747355305
14.814600305840884,29.98075197420983
28.23859929410662,36.66915348581493
-163.52102120987732,38.59436571998607
27.828611593789446,38.061462197476885
-112.96120983787546,29.0419683726385
27.103844614693628,38.35574790404051
66.72371742913803,21.445839558321627
167.3938097260565,20.12142523431465
45.916415927970775,20.12142523431465
-91.63519176467184,26.28022836679576
37.42286035843739,33.9596994808174
82.94672532611361,36.59621121258517
-15.053328050042097,30.93066410111383
45.70208482396981,24.377349804657285
-13.456158520830911,20.12142523431465
59.20276553617083,30.88527758713494
49.77528457605902,35.46200090328086
25.641777868768486,28.937925992166647
120.24173923029184,23.89434844644075
44.19258963836715,32.02921160100115
40.791786062107406,25.9568290114522
15.496739591000335,39.70178544635895
136.3602590429913,30.09949130920913
-14.717434104032634,33.2979334027342
36.37483970556684,34.87097908415335
-67.80218025943705,29.98075197420983
-1.7276106638336337,27.11781509568906
14.042595372468242,32.02921160100115
109.19509972707084,38.59436571998607
-65.2214321430333,27.682115880587865
18.17489753364292,24.82275449516596
2.835554668032472,24.82275449516596
-39.310326678714716,36.66915348581493
-46.38395863532779,27.66410460043495
147.3096202603653,25.6381268714252
72.78199340781566,33.2979334027342
155.5366056487481,30.019946390682776
4.002167936319637,37.21455824969987
-146.4150222383296,38.59436571998607
-85.10022063133219,30.93066410111383
-133.2954094049296,25.91532590252785
-27.27645418391802,37.79198604260468
35.55750919448053,25.46180534860576
251.07975641097389,38.77222685532345
42.52866561019658,25.975826758331387
-57.992474378196846,37.21455824969987
-139.45910217740834,36.59621121258517
-212.03659633777943,37.01842441720488
-7.829619600332933,24.75709700399736
-156.54368979332816,25.46180534860576
