earn_x0_lc1vs0_iate,reg_agri
156.31912368004288,30.420569431073343
-47.76277221922166,31.72492299534889
-94.12342565483794,5.69363914978576
-32.3021317934352,17.156511257966585
20.55188541546346,10.425683441718604
98.85411149889494,13.272856279921823
107.55755648585146,13.272856279921823
148.8866448975196,21.44874346620925
61.620340973228195,25.447105542939124
104.93306696480042,38.426488642538814
-5.046819628973992,20.90306101162109
38.16473645240555,25.447105542939124
-230.9205347631026,12.782315118678907
-35.547851072027925,8.332942688788997
-4.357292290932492,12.190795575052846
43.080419372131935,26.302762831609364
-131.21239859747516,17.05947641370443
21.731350498068252,30.409884059187547
-233.06400975005874,1.132160989646131
124.52862335858794,23.218144734904
100.75433173966576,37.68124385002402
24.44136683007048,20.180144970495384
-179.10267702672058,26.58932955325777
-33.13111285458024,30.420569431073343
87.49323845482243,12.190795575052846
179.40237848106366,26.28135983123264
-52.28638034936682,25.725153340464843
117.64631544369661,13.272856279921823
176.74290005294196,17.05947641370443
-15.10715456898265,31.72492299534889
-31.101214389273906,17.932562693756196
-310.58022292638395,3.927831006064245
207.2129649507325,23.14825227454956
67.4470253846752,21.81703550251781
-47.18049328134481,22.092249117524783
95.21561559652822,16.143774716964504
96.16699170979265,9.518818038309782
59.19961771370559,18.79185971370501
30.200116893416748,25.59892040830825
-117.82342489869063,20.28222278472817
120.20071311712506,26.302762831609364
-23.39966194158803,20.28222278472817
-183.47141871940153,38.426488642538814
103.0223635919354,30.420569431073343
-70.46416212728364,16.766249047417915
38.259240138067014,16.12384262285483
-27.404257655357668,18.757994207245872
102.77538867377054,21.81703550251781
26.220581776212526,21.83368081202904
-102.82592152520888,33.36162869752894
-48.514664541160776,11.578951027428012
52.61139816906416,11.942906218623804
73.34866058218162,10.52412367775796
-41.11811762613917,10.52412367775796
6.240226835397067,13.608850492731817
99.550141016878,30.409884059187547
-11.720932893692398,8.332942688788997
139.02958171341848,20.180144970495384
-34.74784076215728,31.72492299534889
-92.42299417894748,13.23318471616647
-20.00575947475454,25.447105542939124
-56.78163883495472,34.4734454458848
125.22675959712392,17.114253331641656
33.80834253637862,19.70368081017321
-24.261393014058513,12.613632740062826
186.75901694929672,21.81703550251781
-72.65726563751952,10.52412367775796
156.54934069092633,26.302762831609364
83.69270933456568,19.647957347052547
63.04624448111855,12.613632740062826
32.4868147078149,18.562253210557493
62.64775220437883,12.190795575052846
-141.95913301177043,8.320220391373894
-74.85538156002531,16.766249047417915
-52.930007458455464,8.332942688788997
-13.274189779066305,20.28222278472817
-151.50904976551905,12.613632740062826
-21.836899437974694,25.59892040830825
-136.10268705194005,1.132160989646131
-101.7459468463145,5.69363914978576
86.21257534758365,21.61563065615585
80.8653008687009,30.86665725132705
66.35683643063298,29.22739596194833
-89.66075783670718,7.950620098438058
119.52613323279047,11.642586775623563
-81.85306634897414,12.789203739932198
91.61203386126823,21.83368081202904
96.58908308359173,6.687900598978352
-103.37299217080448,13.963866260572992
-33.84359539908871,22.092249117524783
98.43154338080635,18.757994207245872
-62.80998482316997,20.90306101162109
-0.6461359340675621,7.950620098438058
140.6974357759836,6.687900598978352
65.43016836373249,26.58932955325777
-132.33240237006572,9.647452638974611
29.032494610366882,3.927831006064245
-7.300282536895736,12.336111894138924
-14.832467786150232,22.092249117524783
-7.4287865748784725,29.32505767081869
13.2622999086434,31.72492299534889
-50.2327254303209,11.642586775623563
-17.334487532156288,35.40501989106287
261.3492666033748,5.69363914978576
25.1000906266312,13.963866260572992
74.93645004603542,31.72492299534889
-107.14381481293134,19.647957347052547
-149.73050108837484,29.22739596194833
102.55452996641895,10.425683441718604
53.06285492509363,11.942906218623804
-13.075441206595372,18.79185971370501
93.7057183795166,8.320220391373894
-154.08419270067077,7.950620098438058
-61.564409760087564,10.52412367775796
106.60861484332915,16.64323622189432
76.40174950937755,23.14825227454956
-109.97658175468723,29.32505767081869
-175.16077774393455,26.58932955325777
106.14772958963366,22.092249117524783
96.04762443976924,25.447105542939124
94.88088704776254,34.4734454458848
144.71035164509317,18.757994207245872
21.490350761466402,17.05947641370443
57.06664885117982,10.52412367775796
3.690018453418986,16.766249047417915
-54.8737177062396,22.092249117524783
-40.86503388231847,36.10508609312406
-33.33825300743844,15.599548132494943
46.352956059578844,12.782315118678907
-44.977325575706345,25.25684355246182
73.99957670851137,18.117577938721773
-47.84952722260209,11.578951027428012
45.89632281530706,12.789203739932198
-29.294846519995456,38.426488642538814
34.489808750312164,30.86665725132705
28.336145453559425,18.562253210557493
-23.24800343092312,29.22739596194833
3.1562663577578007,4.885271868806392
-56.98706436562114,6.687900598978352
68.53999472680096,12.190795575052846
37.97949079144935,18.757994207245872
-1.8373966917229723,21.83368081202904
-26.199460302647452,4.38846568617879
-72.18147994947243,36.31581069178857
105.54264923661964,17.156511257966585
20.56428362661741,8.795230083567638
-12.466829661855684,9.518818038309782
-3.299533119823252,18.562253210557493
98.64089826806787,36.31581069178857
69.45724421524989,7.950620098438058
10.871130692300426,25.25684355246182
53.48936656383853,30.420569431073343
-27.0058257653667,5.69363914978576
-208.58981184092812,25.25684355246182
-41.353185923554186,12.789203739932198
-194.069686696369,10.52412367775796
45.45878608544621,34.4734454458848
27.14273968934907,20.180144970495384
-30.183353282092867,22.32621505968753
288.09783814971274,37.68124385002402
-42.7480279636934,26.28135983123264
106.2347331900501,8.795230083567638
19.069931367818185,7.950620098438058
-33.07323983979818,31.83741398327524
90.36653481018591,25.447105542939124
-92.59729904158075,12.336111894138924
-132.43318666295883,13.963866260572992
-30.470985777877672,24.09174497286721
83.01214752763829,12.336111894138924
150.43433602112756,16.12384262285483
-19.532149557662223,35.40501989106287
108.62028393149689,21.47494878544683
114.0209503005961,16.64323622189432
-67.28769037057864,18.79185971370501
-35.220053042187615,13.963866260572992
-46.419057128312254,18.79185971370501
15.165341061779543,19.647957347052547
105.77351121954362,14.353464935930552
105.90019273214057,38.426488642538814
18.67416962181244,34.4734454458848
-14.696976855510172,31.72492299534889
-128.65719010965688,9.647452638974611
-79.87269275361399,12.336111894138924
-8.107387489263829,18.79185971370501
44.22157861856806,13.272856279921823
-234.05311671481937,3.927831006064245
123.96041893206836,6.687900598978352
204.4718550639033,11.578951027428012
-184.863311808368,8.332942688788997
87.8305854396932,11.578951027428012
-153.6085599501606,27.451018475410937
212.49651726380742,34.4734454458848
-107.5790311980716,16.143774716964504
134.7444162530532,21.83368081202904
-95.43527096212108,16.12384262285483
142.37505324848183,15.599548132494943
-48.3312311539039,36.315810691788556
51.59698347147878,11.578951027428012
35.115980509681435,17.156511257966585
0.3437514790620071,4.652936998737928
78.79757678230794,30.409884059187547
16.742746013287842,31.72492299534889
45.82767154199615,26.28135983123264
191.5834443137376,15.578164380055544
63.537600797650626,26.28135983123264
56.12950888175263,34.4734454458848
117.50590685755247,33.36162869752894
65.35585069611864,12.190795575052846
21.288451945546882,18.117577938721773
49.78985693910019,11.427424278367262
119.84710033098023,6.687900598978352
7.591109648897316,21.56487561270493
-142.64984793778027,9.647452638974611
-28.321287062190805,21.44874346620925
-0.9019346460252677,14.353464935930552
216.3547768224794,30.409884059187547
-134.88075947349748,10.52412367775796
13.195907132681878,7.950620098438058
-13.79156361712694,26.58932955325777
-42.282920390699445,22.092249117524783
96.4276767105246,18.562253210557493
-36.904084191945685,22.82469145311972
-12.770628195662596,38.426488642538814
-56.273720352574124,33.36162869752894
32.72982957906976,29.32505767081869
33.69933791793828,18.117577938721773
191.36765861427574,5.69363914978576
7.19442522098376,19.70368081017321
-7.04964279711551,11.642586775623563
-19.312707218116486,11.944636704804305
-115.1409017321302,17.114253331641656
-30.591214875558023,12.571740219945433
41.5956402223119,17.932562693756196
-16.776595519901548,25.25684355246182
82.47822882035427,11.427424278367262
61.31610297047652,30.86665725132705
-9.95600048738143,16.143774716964504
-113.18537819940218,16.143774716964504
144.85899961388594,18.117577938721773
20.09142102536981,18.562253210557493
68.99058403954125,26.58932955325777
170.0134523798535,21.81703550251781
36.66597297851331,10.52412367775796
66.92659447471698,11.642586775623563
43.17451111306946,18.757994207245872
14.814600305840884,24.09174497286721
28.23859929410662,12.613632740062826
-163.52102120987732,8.320220391373894
27.828611593789446,21.81703550251781
-112.96120983787546,12.782315118678907
27.103844614693628,4.652936998737928
66.72371742913803,36.10508609312406
167.3938097260565,35.40501989106287
45.916415927970775,35.40501989106287
-91.63519176467184,20.90306101162109
37.42286035843739,8.332942688788997
82.94672532611361,3.927831006064245
-15.053328050042097,10.52412367775796
45.70208482396981,19.70368081017321
-13.456158520830911,35.40501989106287
59.20276553617083,13.608850492731817
49.77528457605902,8.795230083567638
25.641777868768486,12.571740219945433
120.24173923029184,22.82469145311972
44.19258963836715,23.148252274549556
40.791786062107406,16.12384262285483
15.496739591000335,1.132160989646131
136.3602590429913,21.56487561270493
-14.717434104032634,19.647957347052547
36.37483970556684,16.766249047417915
-67.80218025943705,24.09174497286721
-1.7276106638336337,25.725153340464843
14.042595372468242,23.14825227454956
109.19509972707084,8.320220391373894
-65.2214321430333,31.83741398327524
18.17489753364292,20.28222278472817
2.835554668032472,20.28222278472817
-39.310326678714716,12.613632740062826
-46.38395863532779,16.143774716964504
147.3096202603653,30.86665725132705
72.78199340781566,19.647957347052547
155.5366056487481,14.353464935930552
4.002167936319637,11.578951027428012
-146.4150222383296,8.320220391373894
-85.10022063133219,10.52412367775796
-133.2954094049296,22.092249117524783
-27.27645418391802,4.38846568617879
35.55750919448053,26.58932955325777
251.07975641097389,20.180144970495384
42.52866561019658,21.61563065615585
-57.992474378196846,11.578951027428012
-139.45910217740834,3.927831006064245
-212.03659633777943,9.647452638974611
-7.829619600332933,18.79185971370501
-156.54368979332816,26.58932955325777
128.3096335984244,12.336111894138924
-21.497685892170377,30.420569431073343
117.10642168168418,37.68124385002402
1.4005939219428,21.81703550251781
41.840088197012705,21.83368081202904
143.4561498146787,21.81703550251781
42.82721767958293,12.190795575052846
13.47973671188538,16.64323622189432
-134.2501165963859,31.72492299534889
35.840683755498844,25.447105542939124
182.21190504062113,21.81703550251781
47.196760274635835,15.599548132494943
273.58100416847896,21.56487561270493
-3.9563092237281694,12.336111894138924
97.52276067782992,21.44874346620925
48.789647474041686,25.59892040830825
-170.55750016768738,10.425683441718604
-51.2506519256832,22.092249117524783
138.16020184969756,19.70368081017321
55.000675744404305,19.647957347052547
62.22764301429824,25.447105542939124
76.96513693046222,13.272856279921823
-134.36950226344982,9.518818038309782
-30.205132828877538,22.32621505968753
-147.20216422179203,20.90306101162109
69.63142275596635,25.725153340464843
39.77670082302017,35.40501989106287
-36.56837464868818,22.32621505968753
167.76801072345793,9.518818038309782
63.661264180146844,15.599548132494943
-241.14604878870117,16.12384262285483
20.6768015823164,25.725153340464843
207.4094749475666,37.68124385002402
-68.17541585012569,22.092249117524783
19.73500239053984,16.64323622189432
110.73331375108461,37.68124385002402
-27.065489085400372,10.52412367775796
-1.4751397410410334,18.79185971370501
131.45542811982392,31.83741398327524
55.6828609609023,15.599548132494943
-55.776261215066626,25.59892040830825
-81.95102274550614,16.143774716964504
-50.30906444276437,17.932562693756196
7.724093592578811,1.132160989646131
13.009064763046155,33.36162869752894
50.836666806579444,4.885271868806392
126.8843021685534,30.86665725132705
99.16083719619598,10.425683441718604
247.69051501067315,21.44874346620925
33.28978428216706,18.562253210557493
-2.7840934829752086,38.426488642538814
10.548673774646545,20.28222278472817
129.394943915039,36.31581069178857
12.90014848122695,10.52412367775796
76.34123831568422,18.79185971370501
91.70154831303554,11.642586775623563
51.40274824581462,31.83741398327524
101.9683806139865,30.86665725132705
203.79071251821387,37.68124385002402
115.5716957054363,21.47494878544683
-85.11505541533404,25.59892040830825
105.57854894872833,16.64323622189432
-155.89371806457316,20.28222278472817
61.96269228682101,11.642586775623563
201.65328293363442,35.40501989106287
-61.37695262949077,10.425683441718604
10.28301318794431,13.963866260572992
-28.600041052612426,29.32505767081869
75.55762988200024,21.61563065615585
-9.437788176791202,12.571740219945433
45.717732638357006,25.59892040830825
94.70958514992662,23.14825227454956
-123.25658049047433,10.52412367775796
92.66188602434576,5.69363914978576
127.10708612059696,16.64323622189432
246.26135495202192,34.4734454458848
96.37733705495206,17.932562693756196
87.22065684945244,15.578164380055544
57.31124406058104,9.647452638974611
0.745973297394741,29.32505767081869
-18.693286001319166,11.427424278367262
-143.8163617517764,12.190795575052846
-187.6063861905206,8.332942688788997
-120.51817097818241,31.72492299534889
-39.99157122909634,36.10508609312406
32.388240342253084,21.81703550251781
43.55973010504766,8.320220391373894
145.3452130362876,4.885271868806392
-204.68556648973836,4.885271868806392
-99.89602581409116,21.47494878544683
