earn_x0_lc1vs0_iate,earn_x0
-49.86986628515092,5918.104208776785
2.5317991765365377,1796.579736764528
1.2606955362352044,2802.223139718544
-2.2863704346416824,3295.4554934628763
-50.11028996830156,3722.339124487471
-6.67454572774318,2138.2240765651104
-51.42855276980245,2601.928364168456
-36.29503865410106,6323.573096570325
-8.63187389541244,4338.226220740814
-19.241427556559927,2040.3741533227096
-0.4070919454629234,4471.393377297148
-22.84500532905558,3329.7790955631845
-109.75377309630653,5336.830195138055
13.625178038162488,3443.4292234999743
-59.22914899821694,5468.090696668703
-11.01402077567414,4121.935428767277
5.407440975849397,3476.709266023497
-52.43294722787951,4348.132331540891
-41.269139802205615,2421.5381742493128
-74.05787398242535,5836.328468882115
-16.289759627445164,4447.062698665194
25.07770978205322,3102.841731317086
5.128205538217287,2468.074948640741
18.803656259913993,2826.4073615878106
-11.598952509234778,4030.121512328451
-7.5530743727894105,2233.316892300849
-25.89166276324437,4488.992329483356
-21.712623166822368,1799.1312460844028
-2.7113898093948166,3344.532240136754
7.652155955961717,3171.728825790159
11.949433123454924,1732.4346918845558
54.52348153223454,1385.2972817249608
-84.31950423064063,5776.512629351454
-32.641438388185584,3544.538988758148
-8.344657281425839,2112.146559783313
-69.44240772296058,5145.180783131548
-63.84715338048784,5097.243335181243
-81.05817001723369,5426.0752291613
-34.37355313557185,4894.706522457524
41.10438550103247,3861.0471569373294
-26.489592567833782,2698.784413288972
7.9067299710008285,3013.629550984904
-163.50862215831012,6382.177927898954
10.586567276074078,2403.0838435498385
-32.845321594117195,2482.1997869676475
-8.514226864319312,4276.496145311158
-17.11075592807174,1454.506432689
-9.728054184004662,2714.933118758521
-50.7107965541764,4914.307897645444
2.568874301738405,3126.3134159404417
-7.1134515975787735,1619.3065509972791
-41.280483630118056,2527.784509468013
24.486055844361772,3771.7859168083537
-1.0440877980588965,2801.6215599245006
-0.4732908286020887,2623.0446577251205
9.746965892080098,2978.601011678399
-6.302617248676427,2467.6711803404537
3.8113900849479645,3830.3825104348575
-12.739666569549307,3653.944223358132
-63.5423406263331,5165.984056671632
6.941722805941918,3668.846712783567
-17.021900762210606,4197.2032693262
13.195784684640056,4119.146808841497
-37.679799231249945,4808.331879334657
-62.571931360799454,4924.730435581283
-43.43753802539379,5484.717660448678
-0.44476380052551434,4148.473288289153
27.43958313401879,1606.1147844477057
-26.904218070412185,4467.088637684439
-6.499163887814007,2569.359907167069
-0.46382011254024746,2123.234946887559
-8.012847193947408,4096.23341909503
12.174912589039542,3640.7433975626655
-17.212428070426768,1503.696198122301
-17.13017074797743,3837.818161742435
-5.277842369025516,3211.2343253916074
-15.786993859209304,2680.867361264716
18.61555574503076,3388.4628070053545
51.63789443466729,3472.1371672790897
-5.253541910605172,4032.918742548976
0.7234908080222653,3743.445491839093
-23.901435365219925,2021.4275954292896
-94.723743846599,5027.096147286086
-31.664504049622565,4138.790223026816
-18.85417675405935,2976.7510811775605
-12.155401969407727,4230.856145406076
-16.329053538480508,2639.3325484822367
-123.39874494407775,6395.766599036037
-13.041652560719335,4325.880865350576
-84.371038783681,4945.593607146445
-6.2671296356879225,2681.0544517537974
-15.419380523347305,3644.329421057144
-22.28121960957217,3578.338011785222
3.1056082995784067,4149.713017436649
-12.363116880143963,4415.613048401213
-20.816464362889178,1601.23685270193
-56.938153879397305,7344.155862815863
12.37145708936987,1749.8680771010422
3.828822307208462,3717.6271465220457
-27.833839165145037,2675.427876970608
-117.02648769703626,5694.560637039672
5.982069767742679,3929.545770025674
-48.94816328872821,5600.964882255158
5.455313182842215,4317.687849879147
21.048526756456624,1877.6096410846887
-26.72875170923237,5603.655026878279
-30.772666533623983,4090.269455960972
-44.45389361520438,4839.295697285171
-35.04246584721403,4732.561724408808
-20.177777167577872,4325.724163879226
-8.502850545293427,4106.151619280391
-7.52842949935544,4361.470025204451
-11.36791759587048,4401.974094292035
6.871999054902027,3582.986235138961
-21.608926566641657,2396.8216599158263
14.116194506175361,1545.5361721913766
11.374885566146133,2924.3115114992097
-83.28380584960257,5251.487895026775
-6.893520943549447,2702.920525576427
-18.930011140808375,2779.9177988280103
-35.70410599019715,4773.25577055998
7.155757892936094,1580.0183101562484
-16.60428781362036,3233.4004413836265
1.4259810313132277,3671.814012414072
-16.665868504910236,1682.1542984864168
18.517824362214526,4334.9066569034985
-14.18759041146177,2675.562095034877
10.738547417734166,3455.3698717180587
-1.3897865863070216,3349.360290052079
-13.365931720937567,2358.593893386679
4.710725635932391,2843.614949911287
-6.661615012305532,4475.585073367943
-0.4885523816680388,3964.938592382787
-4.52441485837457,4351.170191832786
1.3151619902345715,2265.743373180881
-23.35373056041074,2771.5722882504115
-44.33550626359753,2840.6761015771926
-50.92182878614858,4510.020611392953
-39.060072021520284,2383.101873835544
-72.42112069604167,5281.458383583068
17.150580220266434,2740.174751903613
6.111249108391462,2538.0321217606747
-21.397050583600887,3706.67304924324
-28.21263255547808,2009.6085419498827
-46.91787063034482,4291.770222497403
-15.220498710329196,1863.8456945563528
-44.80632893215576,3538.710331361924
10.89259511916282,1352.6012884120844
-14.474151070379543,3274.830892397048
6.602499429670711,3499.685219244584
-51.612704731794,6077.322935931496
21.44238976140464,3296.054125853884
13.863303926093039,2764.907385378634
-29.32623055769099,2501.5096641316745
-55.01265369223569,4994.505609377051
-27.433849040953,3522.5940590049067
16.706127497666007,3815.2142896743344
-9.061133156183203,2679.505093299584
36.15314307510903,1439.1453292663118
-34.90292069521678,5173.880188324628
6.877547092042278,3318.043515559716
-25.99072499153192,2477.3306624772454
-8.888367496733508,5909.943684941671
-49.84809228883444,4991.221792357429
-45.439632762946644,1945.2972425361472
-91.58419681712724,5611.451270163821
2.977626866685142,2784.3278084847807
-47.42873800509079,4633.852762579146
14.919402147418396,1783.3340957230396
-80.78457564790654,5247.8412130416
-23.15322219151267,1954.067945909768
-17.0618463373059,3717.762762764028
22.940827246812646,3730.628913915546
-21.43072322205675,2850.358859236115
-15.669920600109265,1962.3359456044548
33.66263599216468,3191.9844382771344
-32.884684025226704,2356.677937832977
-13.817955617313316,1927.312818530065
-20.560752302008865,4078.8466129156727
-42.85082638836559,5570.604652873919
-11.528228759454691,4303.230519991682
-17.682085222931597,3551.425460526461
19.813136815038177,3161.242877039385
-16.86696289239137,2246.229367808749
-15.155777368307753,2665.341748330304
16.56810300336349,1694.2666555083847
-33.48927284856194,4882.270050546917
-27.553806522040418,2666.414538199012
-16.538486436280323,2535.700202709849
2.0990734764991714,4204.321609033007
-66.05628262163259,5482.539193747483
-36.3338390723668,5554.281552964938
10.38535522780294,3957.189338597216
0.2461707538292206,3657.58910917282
-19.686116071880406,4525.330675296616
3.6061445717458938,2998.843156769769
-0.25676095541060384,3349.8767164775386
-62.22766634369896,4998.582237027666
-5.54485528510088,2287.2340088983306
13.304652981446793,1732.1305685095042
-43.183515544185866,4565.111832836696
-0.7950808224468062,2355.3331725744583
14.168929058886057,3335.818100411458
23.463385385633103,2090.538944189469
-5.817386593796385,3576.239420399156
18.99110482094568,2290.0885041457955
5.169457986210759,3580.978336064954
-33.015240818402496,3328.9348431807844
-13.81518540431,5886.548366004454
-41.97122971656117,3841.0264312231934
-35.96873258640491,4526.096339006029
40.89291845317587,1870.989041296116
-10.253307990913413,2841.8780195251275
-20.344722075521204,2981.5398159523443
-80.71214177297281,5143.418605607182
-55.7098638748094,5283.558065696736
3.4494459926601984,3496.5223325279394
-26.108791262847816,2673.796180394193
-8.009045271923696,1578.7905448720578
-63.44332664884308,4919.708976780888
-88.60862194611366,5453.493988815752
18.24658797458116,3295.121249496337
23.251112137280018,2884.5774762211736
18.678519475916502,3125.9590895114
-23.33626765835237,4824.38760926056
-79.06626280046407,5799.78722546146
5.228980537336767,3575.133855919857
-26.52174941348062,2140.3731976782374
-32.17794271829749,3142.6406122475087
-34.07380184377405,2152.048125324025
-18.30018586127767,1813.0082063885563
-16.231952566242853,2821.9461745332987
-71.81552601916883,5025.367827949204
-21.950628281710976,4386.973704511427
26.980374923619877,3415.5380692843787
-47.420997210356404,5195.980659642239
10.517092387646471,1259.678397980015
-84.127141877285,6686.216113428339
-47.27050970884852,5077.511257549892
-71.75029904275789,5519.636627504174
-16.78086984349578,3796.05038439556
-14.631524242010803,3249.2358013011
3.203217139440085,1538.9442508966167
-51.1766781414984,2688.8928557256445
7.309814388578445,2296.112860970646
5.224686795709125,3966.569216300575
7.8604196275040294,1583.9828108849397
-45.752059505126454,4915.751566337
11.944341333051256,3750.9412377903896
45.23596675418037,1530.9268696746594
-1.7236459637433938,4464.384861577962
32.70991485916927,3858.452636930076
22.30936654178072,2296.676563208467
-23.543695366840865,2604.7728329049028
32.27831334975258,1565.583678732255
-8.371100086018977,3038.548892632572
-37.112805198446154,2275.4457373252235
9.175591404576437,4368.846373671762
0.3194681308714564,4234.032847167048
10.146691622210374,3830.268092703714
-30.921892179118842,3299.510771472298
-5.952243348224897,1520.7622341803935
-22.589461197879654,3478.575695157348
-68.69528887134157,4811.89035109648
4.467065160617977,4114.27146980576
7.653793937185355,3116.9485300451265
-57.77883092952351,5119.999388567482
-26.771789986449193,3790.000019904447
-81.72709813542292,7158.385106741009
33.823351877089976,3589.7432306578016
-8.782558789889663,2139.896997109067
2.624360228592394,2908.029325621346
34.35133773895148,3461.8849029077364
-30.76149390777931,4677.457828167936
-16.307822279897096,1713.216884693304
-41.46642477321285,2224.841820679109
32.3722342843693,3775.5565750261817
44.513464577221214,3530.0621150941547
-58.564925588651704,4766.474621985613
-4.063845819899484,2247.6965079140823
-28.273384121465167,2913.379679156417
-6.27276070497004,3990.0552725585903
20.755231313689272,3150.180210192486
-91.74177526406311,5926.043442751324
15.562331727370154,3757.90641335836
-25.88649878344627,3606.163103217209
3.0890251012518144,3219.999964868307
-2.6209650235527704,3989.29439018373
3.1853182590502818,3843.5260729714137
-25.87531563977609,4586.318901060982
26.977653223090897,1709.2481321060989
-65.47259440949625,5261.235315013504
-13.917400952247164,2714.189468515769
-36.866385591896915,5145.138239037911
-14.474809084800398,4394.239509061204
-63.09906896895552,7130.3894192439975
-18.245181701219963,3820.086283272653
-31.198623038498372,3262.54581604275
-11.354129418813585,2703.015208253114
-28.068371124859027,1740.3309433555823
-10.67184994425034,2481.4696173805696
-2.690067098344116,1707.0234910306249
-11.391826271559296,2269.4955096698563
4.585602507665152,2961.847311151507
-26.00396382200242,2903.9894606895086
5.962269450588257,4241.018978009243
29.650364201033312,3340.927144288812
25.776337799516796,1327.371832824722
-8.872627060942392,4179.925259788434
13.219925275565686,2179.6858033524068
-95.21979968303788,5187.150362812888
33.350733993581606,3787.868899773505
-18.733513898916193,2937.1935399849103
-45.17371029969581,1627.2878941810266
-2.71294733189535,3749.854736061554
-24.475736117165752,1295.7224801236755
-93.35742030085191,5761.535722251205
-46.79154990860741,1718.231878957023
-2.699994809299426,4845.689864882145
-16.938211986305987,1552.103041000307
-5.58928772445816,4350.653757085938
-9.570789955842713,2713.719138612854
-12.878353250354138,2796.465847900944
6.945366687283922,3912.08408972091
-29.939632679356293,4479.487836918295
-8.44560832662765,4452.352798436132
-68.34387838038447,4807.791390257953
-19.24194610298396,3127.2395746181987
-43.25476802892524,5320.753468473539
-25.624880918702388,2287.06228170242
2.440183706613226,3288.459821603086
-13.82477534390091,2666.646670018606
-8.510801864534017,4549.4122068276365
13.70879943246743,2970.082423322825
-112.82479930296313,5764.902282657213
-26.52172523055404,4502.02412734875
-11.329556702479692,2571.060292784651
-1.9522364002690438,4671.530763286086
-16.017013927098546,4459.106030266229
9.362556445730988,3768.3920633031626
-23.374057075397474,2847.6682725886626
-1.317157371773277,2583.045246137085
-20.011965392750483,2517.744792491452
-4.5401609335488615,2080.713478900391
-22.124919191767674,4652.765508752063
7.202046413281153,1875.733907177512
-16.854771784561656,4191.340158604486
-38.71439966974705,4739.51447543163
-5.955409923227194,1736.890820306422
-38.821713571734676,5113.780135623781
-30.97579200927143,4144.867461663675
-15.092382196964081,1793.474039468452
0.8107073494423367,3660.424856753273
-32.93220318816691,4997.916143671524
33.19910540914856,2371.3365257675987
8.132732175861172,3893.719277384605
3.18954219874999,4079.066925689916
0.8385737777607503,3603.0849667526536
-35.016937748620734,2707.624057794424
-31.237884082412165,1835.304062267456
23.568016032700598,1516.2843286279742
14.111367122087898,3032.318267702713
-60.618975352099824,5476.07526698884
-63.91245316229606,5117.197667741731
-24.741181745012568,1777.4453028475411
-66.9201608498712,6569.255052606761
6.115617451342828,3880.6375602999074
-65.17353211600948,5293.129089770943
26.624926502557514,3658.984460454524
-9.825361081526552,2365.952618851858
0.45475172279282106,1775.152548745936
-32.44163152725086,3377.575763482369
-35.26416463172796,3269.6339081039555
4.411661443836039,3446.3884108026305
0.9928425364072879,3986.49688568505
0.5097597368236393,1904.9982129652217
-95.01094394131928,5488.397412401399
-7.236494026950876,3137.194628604961
-92.33327855752361,6719.780599641947
30.836633458646816,1013.3669121434854
-6.099567908591467,4762.625452789481
-0.109036211437882,4423.666755199856
-11.996063127715392,3157.744585997647
-1.523905818385007,2864.7353872524923
-24.60879764790667,4579.124176126763
16.351478825998754,3916.502845397613
16.29594440552532,3632.635293245376
-16.9466698459228,2667.964886149344
-22.385281815526128,4444.952580551825
-33.84091733041772,2851.732057548812
-76.5985630054845,5314.673232974407
-10.109043805861575,1274.8829939037812
-11.552297294233313,4542.766583580385
-28.17402785875771,1826.4538856984016
-19.49077651689194,2589.483574249601
-19.10005295698216,3642.0731069578046
-36.62519919486101,1754.4402113538954
-120.17659676749929,6319.049112658819
-2.677860972303151,3206.137889718025
-51.519480987485565,5206.400543702254
-3.5326376052079667,4113.6543317463
-15.793226475797155,3691.7414363604016
-8.765638398899426,2815.214605823864
-46.00815144231058,5276.363921105204
-10.898576416683454,4721.153229797328
-25.46877503937378,4482.383684921541
-22.02358025615672,1463.3111570308365
-45.753493921800214,5693.038080767456
-64.17274003548954,4804.325789070075
-8.05019396728153,5532.303457708081
-48.45110827789114,4858.885848149679
-38.775743628801706,1812.5299505343453
-7.775003541483727,2197.2166611541024
-0.16476884097740196,3094.2372301307287
-31.31908800077524,3904.267740496143
14.53065258723592,2333.35955528885
-1.1609304273282817,3076.291202154179
-15.73478962881336,1534.3015979788695
-21.770615859793068,3182.422834539112
11.32567647591057,3067.157403010899
-64.04330440207372,5128.48644275893
-46.587696753301884,5760.086787609079
-45.12382267327666,4856.201277442132
-20.56144503784583,2332.720984940141
12.39564607507208,2307.208829912242
-21.80166332529683,4508.908171713534
8.590969639787147,3712.2785318145498
11.337916301149434,3520.983606418566
-94.66161212161887,6589.585259466673
-71.04693395196688,5048.938539817511
13.035616074988297,2293.540354273813
4.174215570121248,2391.0625009847417
-33.864372701756736,4709.242415472956
-16.185387383606873,2935.188870674464
19.17420413561493,2707.4065139776512
-1.7041130391777486,4179.989513117348
-33.228940999238546,2054.404407242251
3.193815912837451,3419.551969446092
-13.336208302368846,3590.109026290866
-29.379350328908856,4607.616693006633
14.244353211233602,1705.73255591391
4.664645902415458,3448.4201409345087
6.215235571522385,3977.222121869992
-2.642794210039483,1700.5984274528705
-7.985376357824229,2778.690556145525
15.234946739827237,3212.7117106865453
15.2730628651165,3754.180526511075
-66.26024383587196,5457.465620762459
-15.731832849572072,2419.0053003571484
10.00995084252396,3298.1708050057755
-33.41799872350839,4913.669692985521
-13.874619580772489,2672.303525235296
-14.526447860215058,2104.1536625576573
-68.53110172748791,5443.643891678216
-21.79078295039261,2158.041474563672
31.44265223071524,3366.668043395304
-5.301814476178208,2469.9075962405022
11.98557924493457,2244.571060283922
-18.754483473375018,4428.222016776577
12.706194007012162,4141.986248553655
-13.827832556747737,4367.213068061877
-14.250462469206653,3872.079631825569
26.713851184546385,3173.1913872842924
-49.11866459253582,4817.445510603705
34.22125069065192,3730.8864053911775
-5.457675816905294,1649.0482224223977
-91.73193103520316,5321.158856202261
-6.370304851370804,4410.332627101061
-9.393695817397898,3803.462372499537
7.535248422248856,1584.8105544084565
-32.64369212903176,2258.342483310258
-36.34160610673871,3474.37088334498
-77.67313736550528,4988.912253251324
-71.5301389868377,5061.0576271404525
-27.519428089384178,1688.498199545568
-18.574626414858656,3098.1084110746283
-0.7172633329238494,3462.9032488074063
-2.0867618249919317,3503.4027145439254
0.38456188711261063,3168.5570295558346
-24.90073740098387,1627.948546243952
7.925915313047341,4450.147958512657
20.68629955162487,2284.9881746272977
-28.840670137257902,2987.759690156241
-50.62102641644594,5253.388906531289
4.448557152264179,3264.3197949082687
-10.805075695088817,3862.605926536408
-19.998916775174536,4277.492204028361
-5.011484312774428,4258.647042218431
-52.10384653177351,2920.068431466564
13.03764326165337,3056.3442101131395
-48.07623559843469,2692.5600908110705
-23.038359627180313,4690.753983623313
19.128430515934753,3904.6842444886224
-42.975432901053324,3690.068244791986
-5.509179016046247,3681.9410227674034
2.8900455312116833,5236.463854470755
22.166318669448074,3749.11783198802
-16.81422105508223,3600.211218439389
-77.5561889147466,5252.198457886016
-14.674865197169126,3132.8238892064574
18.12279433022661,5571.537595524023
-17.93334506583244,4887.155740620958
-25.63936262572969,4725.181150340166
31.952082070121396,4202.030124187615
-82.35190978010621,5361.110916069591
11.630566888434714,1619.1525663246714
-14.494295973817396,3834.000106270834
-10.826119494661963,2986.7821283029666
23.34808899745505,3686.153615838196
-0.9929269736853712,1937.6311760940584
7.666391918327179,3695.857584994324
-12.55915423989049,2358.956827711644
8.779896176591706,2199.730728363026
-17.947620617336952,3078.905998186609
-29.03455388795382,4887.931465819436
-23.588851013308386,2701.0786111678617
23.237148255364918,3699.603690199984
-38.47843798794037,2546.8916716218646
-20.142233277623347,2448.2392354028675
-25.5158119517655,4612.380095453282
-7.770741695330656,2551.150469053535
-30.906286343565853,1550.0065731801797
-47.76107955294299,1869.421085899422
-18.217005063995657,4518.9909805716325
-4.2844677496270265,2535.6075620058728
-38.93231968275302,4908.448580048198
-5.255729524990642,4063.732605815576
-152.0898844608796,5948.756524811192
6.584579913852564,3733.349470608264
-11.121501534119908,3186.055040956425
-16.919146765457015,3953.131421094064
1.3021768062506203,3037.2797093641307
-25.918874444200128,4235.619009286658
16.711662115251897,2104.371579306648
21.507032773174444,1906.51098833871
-37.65772032925406,4437.331126604985
-42.966386817047805,4627.434966067636
25.19293545909659,2138.594168365498
-40.80640101881227,5283.1868332258
-49.85027917467397,4993.736780628447
2.5137507075525036,1701.4119474240272
-27.159416963719877,2171.32687150879
13.426319133436024,3301.334040674331
-24.328127266813098,3772.377808947261
5.997741980370257,3789.451410205812
-33.02699222135675,2190.492067273776
-52.702109617906615,4902.976701167563
-39.08157843589681,3490.160704372752
-72.02094141182295,6314.874283718609
-5.216646315834822,4138.344642411715
-25.09612687862443,2802.7169673944145
-13.412264603340084,2934.692295366106
-35.90358437585695,4485.398107001684
-17.50716028441832,1759.360394621816
31.909832092934266,1706.3744024657324
31.052049599244427,3843.750834425286
40.15502264294953,4121.303007375886
-10.944585558721954,4447.78858074262
-13.031317092085715,1489.2594287064337
-9.438198278995714,2596.3508032408085
-28.440339545496727,5755.664402292709
-14.062525661143965,3253.3650781763595
-10.815057584637806,3584.765103162441
-15.835483814456694,2671.86114574818
-3.2548958956481613,4283.442101162407
1.05877478029525,3034.0891410113213
3.4337940255517694,3525.853609327359
-8.73345342890363,3846.382746712399
-7.653201005230642,2028.74107172353
14.166450834601108,3100.685450800967
5.673127877100917,3846.8500825482665
-14.731921142428803,2248.9202770731586
-24.04408012436349,4389.512401477675
-17.812429211984266,3162.035519830872
-46.804616349270134,4672.610722772405
-11.046580183488103,2938.473399503209
-26.081774506724827,2312.031813155281
-42.226781293385955,5024.282765262176
-52.028013765354046,4888.153038358666
3.3369174201632372,3094.67246660026
-6.084796008527032,3973.940552466616
-8.95165268282679,3356.629497384745
4.248217922326688,3558.3900844445498
-101.75027383648592,6651.979633848764
-12.017990565834985,2764.9064623447607
-23.17793099026494,5483.610315896104
2.832680779318224,3768.01300795772
-82.33802600633618,5123.665823805877
3.2321853476458244,3522.0134481911296
-25.745969978718506,2181.783493105167
20.88675004552502,3087.3129075703546
-54.987967642228796,5182.368600443413
-3.426080929443703,2897.799928016755
-3.745203650217661,1845.9155455534176
-65.99664556832943,5177.249296003342
21.0144080277513,2210.045335536119
8.155058163913655,3288.47402294129
-3.808327368097565,3740.042012703182
-27.72387270611381,2288.128957887004
-27.257938616290176,1358.9479763406084
-1.4464258034296336,4494.576556910375
15.897108811389025,3005.5396304254905
-31.7435121761998,2589.898168460566
-37.23847077109363,4410.902198112434
-55.66234583322651,4882.605082963368
-20.08666972089611,4541.559564323134
-88.33758167414555,7462.34737401284
17.613341698434816,4065.668525960624
4.994318912734066,3161.475056567706
-13.719263738554474,4828.077320098412
-30.571387540016815,1991.286896196541
-2.8954886241224145,3132.924932488161
11.13475352386854,1790.4351813345131
-5.001615812994617,4175.896100794079
-61.26498734916942,5342.826196417653
-148.97199315480987,6258.665641960159
-32.82188663373768,4430.8597739788165
-11.120805165916195,3676.919038856145
21.277932783501228,3052.496226323585
-61.9550317792465,2384.067051477054
-24.022239305437864,2619.4519062213303
-38.31777910970294,2526.600866446764
-4.595858967420721,3260.6204723904034
2.3698930092299406,1760.400561177071
-1.9680663269188017,2676.399006238648
3.598521593921305,1507.5854524806502
-25.4828756343707,3174.7441628983247
-26.262471139184015,5379.579902014297
-24.55209654286739,4619.717000501759
-11.158581783241033,4362.291259186201
-55.20408620984517,4950.609784520803
-28.534137491805154,1846.535173096354
27.612047859370136,1523.2871798234387
-31.30428810421995,4680.930896977807
1.14316631256429,1503.4916416502415
4.812624734465359,3862.433166416426
-34.91713925552506,4699.238338093605
9.67081784142077,3935.9437596663206
-7.0560919586126545,2701.696468669368
-4.3307318828587,3490.767484290975
-96.57752041071831,5704.316110238087
19.10417096489803,3434.7511349120177
-31.377668073786054,4536.452447377993
18.502062936691914,1140.664299959583
-16.214716257719285,3264.64637505522
12.302435051733255,1531.0144262789695
-14.355678174238165,2391.8958633734305
-12.02911476346057,3927.047405702697
-110.64007832694904,5573.925585802427
-11.081116681096773,1885.532301854622
-5.002119938472745,2809.599896936466
-134.9774686976217,6191.9364523986505
-25.999670484649585,4561.574470234502
-30.238268085186576,4563.313779768048
-57.581467582319874,5028.294676161478
-63.874244365006916,2382.521754022436
-16.45756962711576,3636.4274645893606
5.3708554598786975,4172.03685511437
-34.78675844184926,4496.55616483204
-11.860193813156684,4138.956034930636
-9.279567169083101,3573.8094896241314
-2.560976691365795,1246.3323109584635
-15.036479939698182,3750.5464292302913
