earn_x0_lc2vs0_iate,voc_deg
-87.24713676724343,1.0
72.82689374251959,1.0
190.52450717567302,1.0
63.37420449869535,1.0
285.54970861221346,1.0
184.77336355924336,1.0
199.01570624179976,1.0
197.03827194243058,0.0
39.36336194132247,1.0
181.18132655860205,1.0
208.33872663272015,1.0
39.05543662808083,1.0
54.568519589102834,1.0
263.91946507783143,1.0
323.2195956883802,1.0
118.87122122313443,1.0
97.80643420372735,1.0
293.0078191142527,1.0
175.8106476243373,1.0
59.586021721138025,1.0
348.1538191296056,1.0
361.87685264931497,1.0
78.27353532727506,1.0
202.16912333860793,1.0
273.97570331017573,1.0
148.07272033718243,1.0
28.132167286481533,0.0
448.93067096531024,1.0
240.6849567746454,1.0
124.8312879575632,1.0
150.55035912365824,1.0
27.66093005051141,1.0
-22.530893706549534,0.0
196.68556213504607,1.0
313.01427480644304,0.0
187.771116200983,0.0
330.79111868635147,1.0
28.568068702300934,0.0
154.0245604929903,1.0
147.9271491389018,0.0
172.75401017495074,1.0
312.48087952083745,1.0
85.30647496662601,1.0
309.1156015531418,1.0
77.65506494228536,1.0
350.81905319216963,0.0
289.24082447754824,1.0
410.4626323976404,1.0
153.27277790390988,1.0
189.51070448039957,0.0
-10.07968508490535,1.0
141.7498853721538,1.0
165.76329792919282,1.0
89.84415335324184,1.0
269.68125648200925,1.0
101.67887049072579,1.0
276.5839283671331,0.0
97.62509014069099,1.0
410.76014558817945,1.0
508.61773792646704,1.0
76.50776295529954,1.0
97.27293090878791,1.0
20.02167756675621,1.0
358.9706693637575,1.0
94.35911703155314,0.0
120.34700214727422,0.0
172.89889216919073,1.0
266.2346896112584,1.0
57.941929927871115,1.0
154.58740303459265,0.0
209.2813021329598,1.0
367.9905182776091,1.0
323.8628484911929,1.0
85.82904681256466,1.0
128.6950241525745,1.0
53.433502249347725,1.0
135.93042251567294,1.0
28.09167228123428,1.0
119.1950791173138,0.0
147.73883521915792,1.0
313.56900943402167,0.0
176.36173640487152,0.0
111.482048086697,1.0
255.22053749779462,1.0
131.55492622711432,0.0
187.28359725266932,0.0
176.6047080058569,1.0
243.49688414141076,1.0
284.564187880183,0.0
396.9754359620813,1.0
192.311354724475,1.0
275.3658033865477,1.0
109.19018677246092,1.0
191.74725276362506,1.0
96.54858853817721,1.0
238.89816329094805,1.0
93.18362932438598,0.0
16.252365183087704,1.0
67.03252627114762,1.0
224.85994590855825,1.0
-31.052168443647872,1.0
296.8917419794872,1.0
68.70901092322845,1.0
204.92662939890647,1.0
94.9931622637348,0.0
100.18904556398891,1.0
85.62216791180072,1.0
257.0748029340115,1.0
13.258811811685499,1.0
187.81983416239933,1.0
153.4495839753482,1.0
319.81679707918704,1.0
441.51535162972385,1.0
189.8825108315361,1.0
432.0956051856325,0.0
230.34336123389966,1.0
48.60616950610802,1.0
203.81760180227468,0.0
98.04603683519511,1.0
160.13491731477063,1.0
273.8613119863629,1.0
103.66652264749166,1.0
303.565063426248,1.0
160.2688917153298,0.0
135.37623686201255,1.0
336.46846523719887,1.0
503.54005214401747,1.0
33.27480392413571,1.0
99.51328830731472,1.0
-53.13647611756073,1.0
151.00922058240565,1.0
328.6833265942233,1.0
258.4049216327609,0.0
127.52710529726312,1.0
184.32656946435463,1.0
475.86655164623835,1.0
487.5297359916284,0.0
206.60642365838328,1.0
6.218206782126003,1.0
449.91309068336056,0.0
143.63963127475466,1.0
245.13328083309796,1.0
360.5260966302095,0.0
209.81201251526173,1.0
119.16913261546215,0.0
286.1312660924999,1.0
344.8002536560762,1.0
142.16416775326846,1.0
77.36956621848907,0.0
39.97759088177716,1.0
96.30074157966067,1.0
256.51447392698924,1.0
458.6015317954533,1.0
23.96676346897351,1.0
209.42100872349658,1.0
245.00803832736523,1.0
157.81065406815,1.0
101.79654334224057,0.0
268.02612049551794,1.0
265.7220849838509,1.0
110.24161366783521,0.0
139.591749084944,1.0
224.79981070258697,1.0
288.4201266879399,1.0
397.7786882103477,1.0
229.36884689770403,1.0
286.3459819552428,1.0
71.82898378944702,1.0
278.2874880567721,1.0
349.237257451653,0.0
82.11935727600599,1.0
150.0429349094668,0.0
206.56030142530744,1.0
155.87687506961475,1.0
84.8267079841159,1.0
128.70760934889174,1.0
107.0914881700725,1.0
237.72902683420415,1.0
141.01830019554592,1.0
196.12761761248743,1.0
217.2649555008853,1.0
55.3237914382116,0.0
352.1218977046743,1.0
61.8798471235487,0.0
75.64452408533134,1.0
237.2112976911481,1.0
168.02532707129689,1.0
329.90261081208484,1.0
196.53671287087687,1.0
358.2048053896615,0.0
310.55564191586734,1.0
155.92304489547956,0.0
112.48880421990532,1.0
234.71824213864295,1.0
389.9421307417447,1.0
73.28359347468569,1.0
73.33901667403057,1.0
105.78730568637496,1.0
150.35379699701832,1.0
278.20393190811126,1.0
239.50353666901586,0.0
295.1042279810733,0.0
412.1739455990929,1.0
29.73203706283354,1.0
391.0579180485532,1.0
60.32443152655014,1.0
183.47497112439436,1.0
117.18606337110339,1.0
97.30907363827016,1.0
181.68630073518003,1.0
35.606190696495105,0.0
344.93286611434314,1.0
122.52224321318624,0.0
50.00749808538305,0.0
129.86736701299276,1.0
61.29732690060496,1.0
100.48519658826348,1.0
121.96333475967202,1.0
161.80281621425956,1.0
142.80803484585516,0.0
198.79463885214648,1.0
399.1396551530488,0.0
213.85380267187708,1.0
198.3536380674437,0.0
334.3090318655113,1.0
376.35639226413326,1.0
258.3142120014287,1.0
0.176243940150016,1.0
173.70859076515276,1.0
124.16456102737416,0.0
319.61735725006537,1.0
68.87156223035058,0.0
208.7747193637398,1.0
198.58667623987094,1.0
194.38375017321493,0.0
140.11650932549634,1.0
145.36114348506766,1.0
57.9143096299793,1.0
170.6576952124714,1.0
382.5256885731835,0.0
101.08669002252009,0.0
293.395479062301,1.0
87.96783742604725,1.0
380.10655643175227,1.0
106.3830181397322,1.0
227.86338115901376,0.0
106.04264534152989,1.0
172.8348561735395,1.0
12.756506759905164,1.0
302.7824811117051,0.0
169.24931398453054,1.0
-80.5704039030166,1.0
194.55012629323193,1.0
355.8824889021658,1.0
89.63278930311048,0.0
311.601643420722,1.0
307.16882337119375,0.0
275.1029435251821,1.0
228.00938998804477,1.0
343.750836247563,0.0
351.59168301503513,1.0
224.108330141701,1.0
130.22535791702845,1.0
257.3407408191481,1.0
129.44023318979964,1.0
170.04672530034657,1.0
327.90649359169754,1.0
258.6044906648222,1.0
280.2090163009318,1.0
191.48256051380696,1.0
190.53709040869012,1.0
240.83135894338804,1.0
157.96277516492296,1.0
244.44719241051018,0.0
238.25797624435288,0.0
324.5635593322937,1.0
148.90364423134832,1.0
267.2217614522191,1.0
147.02943268661465,1.0
129.6949782552402,1.0
375.5095218901841,1.0
130.5655244807633,1.0
329.069588263249,1.0
532.6529517529345,1.0
191.00336698162218,1.0
292.9830867956345,1.0
114.68249976876723,0.0
419.2005855704343,1.0
395.37995136557254,1.0
312.7638323825335,1.0
104.89915186770352,1.0
76.24116008977819,1.0
145.95636218200025,1.0
302.89722092373916,1.0
145.01896840724703,0.0
139.47618914175212,0.0
344.7789576739333,0.0
253.87414353228172,1.0
513.7912672511193,0.0
166.24998403889106,0.0
196.51163258464544,1.0
308.81838693303166,1.0
141.36835064160698,0.0
295.02018150606375,1.0
132.39102357148442,1.0
155.30535103416094,1.0
-6.42556765187058,1.0
244.53844423806243,1.0
169.26154888854887,0.0
322.00115625894114,1.0
181.0314407750862,0.0
263.6530107555136,1.0
245.04977693617258,0.0
248.1429913027639,1.0
302.7174127031101,1.0
63.60872150985472,0.0
98.41852295095802,1.0
303.79206952279594,1.0
254.0490995819916,0.0
83.8529292163144,1.0
139.6186843387631,1.0
237.80588477549557,1.0
151.9141099305299,1.0
118.23740571563405,1.0
196.74223514135116,1.0
283.36509070598396,1.0
103.57704115704986,1.0
147.7070787536939,1.0
35.67162025978786,1.0
-31.709101305609465,1.0
452.1067811856759,1.0
301.4496393575919,1.0
220.9950157505674,0.0
340.0051560459473,0.0
160.27719281237313,1.0
6.867161948679154,1.0
383.07886126900644,1.0
107.70413734834587,1.0
160.7516153767584,0.0
164.5147950544898,1.0
342.14626670650676,1.0
122.24943992196913,0.0
97.55243164629843,1.0
90.97959673470606,1.0
268.54754931804666,1.0
157.30863098692254,0.0
96.0159436157087,1.0
143.4146638335702,0.0
287.66589116879607,1.0
245.64341847300062,1.0
195.13871264265916,0.0
-26.88928570152393,1.0
202.69829815405362,1.0
-27.801827640763463,1.0
191.67990194304508,1.0
257.0545502393396,1.0
158.04900508724478,1.0
168.20761353337485,0.0
346.0405233439602,1.0
267.6697747125215,1.0
162.43819564528397,1.0
92.13165351089437,1.0
352.091652689478,1.0
207.24357418276688,1.0
87.03073309212974,1.0
219.35408057604306,0.0
131.3003198458282,1.0
139.3669966742616,1.0
107.95244238048346,1.0
31.683786701985923,1.0
418.72908127432197,1.0
316.25288311372645,0.0
202.24862477868103,1.0
121.32412159439559,1.0
134.09958970810982,1.0
183.18666470021788,1.0
213.11311020544093,1.0
354.92975191409465,1.0
119.94694950353764,1.0
30.06250478528625,1.0
133.33162651166953,1.0
145.3898327307623,1.0
64.33930171922876,0.0
120.3436447917411,1.0
120.10390409504515,1.0
341.60867760739194,1.0
21.933268164189087,1.0
188.88898897807513,1.0
110.49437135401621,1.0
215.7218349343542,1.0
160.6800521796379,1.0
82.25375239924227,1.0
442.2206039442138,1.0
114.86454138966883,1.0
345.41849884565477,1.0
134.08146960387631,1.0
453.87367910063756,1.0
272.18610259068373,1.0
414.21887494804326,1.0
285.89475695912876,0.0
305.4259295948177,1.0
181.20809821279255,1.0
135.43165629634,1.0
60.08596234790996,1.0
122.9456558104409,1.0
136.15048178505026,0.0
264.49677322461685,1.0
165.0511733510269,1.0
530.0658788546465,1.0
138.6264145400221,1.0
398.19044046916287,1.0
311.00561874989245,1.0
207.98678421235388,1.0
68.09956661659481,1.0
71.88288475958723,1.0
427.5037640562212,1.0
86.31642902357481,1.0
101.17421109232362,1.0
134.11295865561488,0.0
59.466033834050805,1.0
452.543299301624,1.0
274.31266197869763,1.0
198.79394387681307,1.0
183.69671969696913,1.0
94.60947925239515,1.0
106.21385613858841,1.0
113.11321210162043,1.0
424.3527112668717,0.0
277.269665001803,1.0
105.64166722010873,1.0
285.2430641074533,1.0
132.39929567630136,1.0
151.84205752300363,1.0
287.90562377318685,0.0
279.5511918883557,1.0
35.63763055307927,1.0
90.08767467358669,1.0
320.0964228816903,1.0
535.6185307542455,1.0
98.29050746432061,1.0
172.22249325166143,1.0
127.17867852785521,1.0
76.85593811178649,1.0
219.96773870669188,0.0
15.179061480849555,1.0
276.25877728634146,1.0
122.75901695419593,1.0
166.74622572499112,1.0
118.88169596013496,1.0
137.19710210610978,1.0
174.94172292533116,1.0
53.63298653845891,1.0
300.915457662356,1.0
181.13261788514617,1.0
46.39239144425699,1.0
364.25169219853126,1.0
184.50332956705867,1.0
149.79337181465849,1.0
325.5796866384658,1.0
305.2575977784546,1.0
244.36510106542687,1.0
309.0497726127059,0.0
187.17706665107528,1.0
81.97336862791747,1.0
41.4373258058905,1.0
337.17846405402867,1.0
188.34652513491704,0.0
145.94737008325825,0.0
285.37216751190005,1.0
286.3202297739797,1.0
441.06386880001867,0.0
217.33176182703738,1.0
461.0108514748489,1.0
179.23020055889265,1.0
352.6398230634654,1.0
263.2850758998271,1.0
136.10165308614123,1.0
59.50511847412281,1.0
161.09549160595668,1.0
268.75977445195866,1.0
85.42986968027469,1.0
98.34742070045445,1.0
47.50127393629962,1.0
246.0708374213365,0.0
157.35832846644473,1.0
256.0869506343738,1.0
274.4538965516691,1.0
48.43295386097907,0.0
294.90826380426955,1.0
207.2771829555629,1.0
237.1228066909547,1.0
300.86831113416406,1.0
190.83965255871718,1.0
138.5364030762209,1.0
421.7635444066161,1.0
417.12916448923323,1.0
244.47526424306045,1.0
140.42275724654982,1.0
195.33037655160553,0.0
4.871153486010996,1.0
198.35480318486887,1.0
237.74445908080153,1.0
170.510599166542,1.0
181.03653795667185,1.0
312.49934505580893,1.0
360.6054532265827,0.0
92.44424996373007,0.0
435.3712071378685,0.0
33.17809029298107,0.0
123.54557221210501,1.0
95.12199662559004,1.0
374.46405039555634,1.0
415.40694360069324,1.0
282.2022630887517,0.0
106.12228631034876,1.0
225.73905573166988,1.0
459.340307489996,1.0
517.7321157942256,0.0
442.520021738986,1.0
327.5891490646094,1.0
208.92906444628332,1.0
361.307643568804,1.0
298.3011013424192,1.0
245.59859944762263,1.0
395.57070685472945,1.0
191.91785956566554,1.0
271.49352444192283,1.0
125.66795574878472,1.0
16.8296826884997,1.0
131.47746265973603,1.0
315.80899821258186,0.0
338.5346478965257,1.0
274.3247925696819,1.0
117.81443403173819,1.0
129.0086669325883,1.0
384.9127550742111,0.0
159.83017838161817,0.0
232.0501099549573,1.0
96.31048745427626,1.0
224.84520420101882,0.0
166.6474301163687,0.0
111.86800499115341,0.0
351.96624789397396,0.0
242.81527791872162,1.0
467.81363697862133,1.0
311.4036349308697,0.0
68.64485591193414,1.0
12.75472011629165,1.0
157.85269566535476,0.0
156.04945574698206,1.0
145.13840404991507,1.0
155.89854492878573,1.0
451.0597294404069,0.0
136.7788617655669,1.0
53.14956674421531,1.0
247.38028772859826,1.0
349.48818871475027,0.0
126.7176793105447,1.0
308.5098427060204,1.0
94.16504116996933,0.0
99.97991156215062,1.0
185.97997059218932,1.0
99.67427598740215,1.0
113.16431106608837,0.0
142.7492787550335,1.0
57.1171534338302,1.0
123.9102067076459,0.0
116.348730416921,0.0
187.24095754051226,1.0
125.16647400610745,1.0
310.4334735240616,1.0
149.0373876557764,1.0
132.96379799578943,0.0
74.56371838079693,1.0
456.99182007212465,0.0
158.4307192511792,1.0
253.27428171313957,1.0
276.12908090923185,1.0
251.40115844210544,1.0
404.8793043582907,0.0
309.04516742153425,1.0
117.14196780847436,1.0
215.82128951243067,1.0
149.43802217027104,1.0
259.1570952320974,1.0
411.668007570402,1.0
240.37866981695413,1.0
141.15395607141207,1.0
228.32990998059284,1.0
172.0871075191066,1.0
266.59948379666145,1.0
414.909489503882,1.0
72.81676786375458,0.0
-15.717904548106773,0.0
77.89865885269316,1.0
188.06668545287283,0.0
75.52315967925475,0.0
164.12806166136775,0.0
398.10678228590257,1.0
143.28629013474136,1.0
167.55518203876488,1.0
144.52877705733442,1.0
180.33218147183644,1.0
303.118711949132,0.0
106.3302807982797,1.0
349.0760349965678,1.0
79.33230852070051,1.0
49.664626950771975,0.0
56.97992768213658,0.0
230.5608735944453,1.0
408.12422952519717,0.0
264.4220358364044,1.0
194.76604060687222,0.0
90.9319068365075,1.0
151.85752962072672,1.0
266.41456373152,1.0
116.09940313797722,1.0
73.12416812360048,1.0
377.45702350386966,0.0
104.86415701773356,1.0
41.68592353002123,1.0
49.039118917283645,1.0
