earn_x0_lc2vs0_iate,earnx1
402.61869073504147,994.6296221045262
366.0100724439353,1300.4341348500961
163.8518999549147,0.0
296.89686479473323,492.3538817265027
176.4278736922687,2596.67381526939
520.9404115534439,1039.4234270616687
389.0508508547497,1419.020133168046
314.98864408537213,308.4632670927226
160.44918410335296,2554.7601949945533
181.1053914497443,2765.2373708602654
87.15588390627511,1786.5038800825016
87.00624820264386,4123.048044576214
185.5783285605771,420.0107521787132
79.79599521132161,4376.964995151424
297.9929767378393,1184.945230744679
137.46607725225033,3715.7380208798586
247.31665372288555,378.0834741638525
157.71967612483422,3108.316098318286
447.7048995409559,769.9988660048341
390.13713693149646,910.239285757953
259.00225868964753,2629.4232436294387
46.50696629488766,2238.7570409712052
172.91537985940738,709.4347828549727
245.9612133025576,873.995710204487
252.56719883045682,1690.0940197030131
344.4549021950641,1226.2186615134185
364.08901457277244,652.8030681832854
217.19876985209783,2937.58194917987
198.31551701605414,2933.2900913523317
122.17094534587318,1989.3244952047917
301.4181478258839,1307.7446573057587
67.08348904212573,646.2121959290417
315.3018547576386,0.0
84.64366400657397,3511.8582761996868
200.12884786676256,1569.1363630581277
67.49240935784307,3450.7952958329715
199.1054902780786,2248.629193036797
241.07530876343623,1490.2089667020414
269.14734737689673,406.920043469496
7.555602283883104,2034.7310956304932
400.1005354285779,1410.0891997538715
132.99515649976325,3750.5435069296996
-24.967151808784593,2230.4758566951286
88.88604854023309,3511.577444488947
309.3232911041556,1023.6929418040424
6.803231120547196,2252.5949929505014
181.69455770506966,267.7472318830555
363.60250603239234,920.309880102695
392.47704816335784,509.41359623887024
217.4648409051372,905.626167649221
198.49686863041967,1239.6646884008817
208.7559482436707,3896.952074690589
167.9478891268436,3020.9048532883157
187.81554013011157,1770.433009746093
148.72327564199637,4439.016976393531
311.75524382163326,1106.9566236985715
142.61480803941663,2143.1652462243183
209.51868748524294,0.0
338.387729667707,377.3089922005976
221.38059597129808,216.7868816428233
65.34130368694866,3644.500333135782
124.51866729395871,2185.9098637779325
422.9669392882884,1193.643901914762
133.86546316805394,3724.4087790946874
313.66997541030685,730.1109358289319
340.4179413427343,1590.5991722408305
228.61559251196803,1532.5232360976688
311.5524664352671,1216.9844187595627
463.0142686127832,859.0392251769102
125.0197672540038,3142.994292176163
158.16017258704585,3797.5893637938043
222.48568765556837,1555.2976861453074
115.6100756842153,1547.748552673466
313.96397046859516,882.5059022403984
18.66921270476908,1829.0698868061627
229.65042773086665,402.43950306456145
197.771345164454,317.9757201062457
47.23410477642199,3865.406348016244
104.84165267656712,2894.03642180361
357.90698652512833,845.923201710562
303.6996304248426,1650.205873539704
136.22639727804966,1825.4446931141981
229.0580255014072,1626.0212949641452
369.51649657820246,566.9900906170922
27.49908833161328,4682.290441887248
366.75151147316257,240.7149933096506
441.51364741509235,664.2237846495149
152.13491418642184,2867.53144755519
135.24382020303187,2807.971395043837
306.1772110215108,1256.3626574195055
254.17728659383437,0.0
280.55004763435113,741.724720768645
178.93274676602618,3584.26512505135
117.29114606225002,3010.611175433708
124.8665603515255,2587.518122154427
359.80794478110056,687.2798371207239
84.98544199086425,3325.3846116490586
165.84306467943082,3885.5165319657294
109.64503650781728,3118.5094691884606
146.74019879848922,0.0
368.01530665870973,1610.7965528499467
325.8495435417833,264.3620012173714
-26.361016166624893,4390.757956561702
116.33920930276079,3380.3116101393994
317.8837612823156,1470.816911242664
505.6617235873639,987.8505609529896
-2.2733054729034734,4423.153950565993
234.67382534898525,453.1240323812552
244.43941967301612,1603.3845352473768
381.57029569151484,812.25284176691
125.6921243432688,2338.380544304794
185.4005322692725,3702.113668595031
67.71145622202295,1845.613788518637
140.69754329151453,2278.5928093437556
426.222502511348,1116.7100898874148
156.1653547449095,1976.718486798094
-30.27439747304868,2231.6965290476446
105.42686062002,0.0
103.84252368528394,3866.8370323292775
174.1130053566383,2786.9547836456713
165.97991406161688,2737.726228122845
497.177163855852,1210.3887612929552
153.08892373356437,2935.0728491090777
94.79256953157926,5098.50802474683
290.4133318400806,1852.009870391848
97.27040452183832,2403.482914224001
192.86804834893394,2912.1876937018733
342.696026950566,349.9102956762794
290.1987328032491,1451.6389287363331
47.98883166490941,2968.241775512749
377.330470930885,848.9642863203137
240.09609706119426,1481.5593096410134
107.82357832707424,2287.6647925387065
149.47240411986186,3631.9355356134656
15.824284030847934,3782.4596800225363
42.682811049945485,6362.737570356154
381.9070795811854,762.1782834752955
178.49516117961394,2483.636468948697
140.19827262283036,323.10971172688
78.30135617481835,3501.0444075125847
122.29830008611549,2899.807413048714
200.01583776166478,2808.9262860911217
223.99290645574288,1670.6519623891286
88.74764315345824,2008.4562101978286
453.92102781419123,824.6381678632073
163.69594761525258,2271.652792940131
317.4607551799055,965.0818207133022
142.45304812785145,3260.6181967652697
240.41486042402988,1601.9966033277824
354.92941692532486,1552.4779077354196
-80.40801446225566,5401.506085271435
96.40326342945428,1768.3211875139689
373.76938832674017,1132.450330298676
-59.77753456770467,2049.0429534886102
264.86829740756673,369.9836114847665
321.38861178441243,1016.5442111006439
27.361643489165544,5762.950825687305
138.6910328137334,2819.6263751200436
77.29043950227617,1927.3873908231017
376.9674999400562,1707.6516158269728
44.98990574416166,2037.8588702496995
90.53178378284409,3120.4363176035786
139.12402871353356,2121.7126508007327
284.1018261269279,716.0403143150915
294.3994760438756,1431.8153357684591
164.227664018221,0.0
276.3745147857674,385.4807261373969
71.5737627660493,3779.4091105159764
224.82759926436634,2727.4852430071255
124.06332117077804,2870.1822341511916
-3.503103128152901,2356.4295769814844
197.1934933445655,2738.95480606595
311.4473962815957,1627.593744438242
351.15007823257105,949.3940812283056
310.2887340102926,692.8488494225033
298.5427843275675,331.8696869126604
193.74625331995443,3029.616204338545
85.99889046168056,2982.616064481837
324.4064517557798,1315.286206979426
188.20492577064624,1482.1490031728272
267.7863228520638,939.2268944027182
186.40511540329322,603.4308483137222
295.0186030594172,1334.0850565112876
150.49245747908873,3167.71738518014
123.7685095521474,1959.6076006652474
198.1113572359581,820.661284374195
216.38167101369817,3084.2656743397692
154.05175586907302,3420.293098650708
223.3538506518871,461.8176619933457
127.62244080061942,2910.804111904956
-16.67260726254642,2461.034054043623
263.4214774023095,1617.4818030686042
237.05686356747592,449.0799680451471
319.35336451845245,0.0
210.36195063498548,568.6223157680399
211.8159861735437,1823.1502725425617
34.73659537463459,1993.5508431523601
183.64189624327182,2023.3301690686221
475.9596437447233,687.6503583590205
225.55191062487262,1679.2839986239997
143.35363454996082,3428.343883918677
203.87726225451138,1932.7332065951532
336.0380317445515,423.95669865876806
71.27023489963828,2908.754207381827
336.41373030434033,372.65067705106804
192.2331361821383,2360.6772111983055
