earn_x0_lc2vs0_iate,sect_al
402.61869073504147,10.07365179352578
366.0100724439353,16.80156397820652
163.8518999549147,14.29366380159172
296.89686479473323,17.60447013640254
176.4278736922687,16.34262365410707
520.9404115534439,5.584227618370866
389.0508508547497,10.884169853481596
314.98864408537213,6.876545722211219
160.44918410335296,8.022938998903351
181.1053914497443,14.375711469500713
87.15588390627511,9.333905091584258
87.00624820264386,5.108505545983842
185.5783285605771,16.239913412438217
79.79599521132161,14.081589276478278
297.9929767378393,11.544087762845813
137.46607725225033,9.185204750144113
247.31665372288555,16.317502705010668
157.71967612483422,17.477112864169058
447.7048995409559,15.716579181964525
390.13713693149646,8.994935032749678
259.00225868964753,5.218827226790301
46.50696629488766,14.288659287211557
172.91537985940738,15.692530474215395
245.9612133025576,7.913015801979398
252.56719883045682,6.142786405873864
344.4549021950641,14.147604730552498
364.08901457277244,16.176601459739913
217.19876985209783,11.000470633430488
198.31551701605414,14.05652253986378
122.17094534587318,8.24275834530662
301.4181478258839,7.728752120030903
67.08348904212573,5.019228465525159
315.3018547576386,11.91035613150846
84.64366400657397,7.770074417325333
200.12884786676256,17.951867968058835
67.49240935784307,5.132740986437116
199.1054902780786,8.901953679004293
241.07530876343623,12.325678788631842
269.14734737689673,14.446609179035548
7.555602283883104,12.595382164037684
400.1005354285779,6.06882738323647
132.99515649976325,13.189723668675953
-24.967151808784593,14.652281510498652
88.88604854023309,17.368179616295293
309.3232911041556,14.137774779290114
6.803231120547196,17.529853879408723
181.69455770506966,7.863236197357244
363.60250603239234,11.61972469445422
392.47704816335784,17.026004518860216
217.4648409051372,8.363464107554325
198.49686863041967,10.92354258696166
208.7559482436707,12.776723628408444
167.9478891268436,8.236443850825474
187.81554013011157,5.637380383048353
148.72327564199637,16.86852506771081
311.75524382163326,7.825027595307594
142.61480803941663,11.089981435603669
209.51868748524294,11.526992970305113
338.387729667707,10.466891721204302
221.38059597129808,17.318579771385657
65.34130368694866,17.019447742226482
124.51866729395871,8.62573509918215
422.9669392882884,15.77053968373836
133.86546316805394,13.24387872366722
313.66997541030685,10.315705396356236
340.4179413427343,17.6982329127732
228.61559251196803,13.091803613294514
311.5524664352671,10.106893051838778
463.0142686127832,15.476978700966145
125.0197672540038,10.167569709079974
158.16017258704585,15.355172624534047
222.48568765556837,10.642562818606049
115.6100756842153,7.506132412402403
313.96397046859516,13.371527587668366
18.66921270476908,5.288124522852412
229.65042773086665,9.968173814820616
197.771345164454,15.312285008133465
47.23410477642199,6.261874670776804
104.84165267656712,16.211045561266953
357.90698652512833,8.84718404554691
303.6996304248426,16.24149366023247
136.22639727804966,17.449297299740845
229.0580255014072,15.616029127852032
369.51649657820246,15.162354302500775
27.49908833161328,8.811025597714025
366.75151147316257,6.865292874080373
441.51364741509235,15.780847019648997
152.13491418642184,6.907809363309408
135.24382020303187,12.984455320652028
306.1772110215108,13.12957809832156
254.17728659383437,10.138592521859527
280.55004763435113,10.68108127247229
178.93274676602618,9.256130945881676
117.29114606225002,15.26838073125554
124.8665603515255,14.380460965173572
359.80794478110056,17.834272153715688
84.98544199086425,13.274359049494487
165.84306467943082,14.343044403525958
109.64503650781728,10.11396574670279
146.74019879848922,14.806371994198072
368.01530665870973,17.21851297954508
325.8495435417833,17.748795909726056
-26.361016166624893,12.947610076035316
116.33920930276079,10.967254372458076
317.8837612823156,11.332843106445836
505.6617235873639,16.736537792248306
-2.2733054729034734,5.6584357211377405
234.67382534898525,17.350311941734546
244.43941967301612,11.065702270602252
381.57029569151484,16.363589823842794
125.6921243432688,14.09629550130206
185.4005322692725,8.445805723103849
67.71145622202295,5.489593115303767
140.69754329151453,17.032084035406463
426.222502511348,13.17494122317058
156.1653547449095,9.877397355686192
-30.27439747304868,16.06961579133698
105.42686062002,15.662722613265828
103.84252368528394,10.773556756960811
174.1130053566383,6.06622465788692
165.97991406161688,11.502621173759897
497.177163855852,6.763750290345465
153.08892373356437,13.716173697500553
94.79256953157926,7.696237899765242
290.4133318400806,16.945306310445183
97.27040452183832,7.555962881208051
192.86804834893394,16.344912550145345
342.696026950566,7.741622192503377
290.1987328032491,10.73691061703012
47.98883166490941,5.010114345938318
377.330470930885,16.152000350189763
240.09609706119426,5.788602360127483
107.82357832707424,11.942732374323782
149.47240411986186,14.218865333470236
15.824284030847934,17.915057173864337
42.682811049945485,16.36756479650461
381.9070795811854,11.831672404627476
178.49516117961394,6.474082177705779
140.19827262283036,12.561778864303674
78.30135617481835,14.251321201074845
122.29830008611549,5.373978429080278
200.01583776166478,17.510695096853375
223.99290645574288,6.396622806480626
88.74764315345824,7.048540871341307
453.92102781419123,12.026985779360006
163.69594761525258,9.421703060613224
317.4607551799055,9.100467536030864
142.45304812785145,14.897278045222125
240.41486042402988,11.194045291398933
354.92941692532486,14.525992674310316
-80.40801446225566,15.813934721866616
96.40326342945428,17.07670316746558
373.76938832674017,13.471244280705209
-59.77753456770467,5.339359847951713
264.86829740756673,16.841691529791873
321.38861178441243,14.022783303546651
27.361643489165544,7.578670215628225
138.6910328137334,9.896728602787976
77.29043950227617,7.145547408151055
376.9674999400562,8.961442378326982
44.98990574416166,8.091688267970401
90.53178378284409,10.633584226175191
139.12402871353356,17.54340829103388
284.1018261269279,15.617852219472656
294.3994760438756,15.414910377114582
164.227664018221,13.699424181237502
276.3745147857674,6.555858440371539
71.5737627660493,9.422671453174614
224.82759926436634,13.28679301270122
124.06332117077804,16.42250076398973
-3.503103128152901,12.541848691127246
197.1934933445655,17.594870846304246
311.4473962815957,12.546081237284463
351.15007823257105,7.718565989157494
310.2887340102926,5.637687874261407
298.5427843275675,9.157069695401733
193.74625331995443,5.161251837639126
85.99889046168056,7.956321531961459
324.4064517557798,9.47284411534682
188.20492577064624,17.878563849234297
267.7863228520638,6.976062395348452
186.40511540329322,9.039685806310224
295.0186030594172,15.223307679321367
150.49245747908873,5.180108742361491
123.7685095521474,14.630166105707383
198.1113572359581,12.36030108665084
216.38167101369817,17.927202814208496
154.05175586907302,10.98033438811801
223.3538506518871,13.403296571682032
127.62244080061942,14.85152761769627
-16.67260726254642,5.451634883020842
263.4214774023095,6.149940560275384
237.05686356747592,13.067007641785136
319.35336451845245,9.358508651784092
210.36195063498548,9.160169538803888
211.8159861735437,13.834422612962
34.73659537463459,15.372730716760142
183.64189624327182,12.218630172098443
475.9596437447233,10.94220904422565
225.55191062487262,8.226530589068279
143.35363454996082,17.468622792977598
203.87726225451138,13.846735189913836
336.0380317445515,16.997530518117248
71.27023489963828,11.637797775880315
336.41373030434033,14.870038527696096
192.2331361821383,14.830628096652887
323.5100640329045,8.723376246242276
66.14385443246476,17.429135364471435
48.0759062747469,17.966675674966297
237.22214163584854,14.533397948133183
224.2300844841237,15.296933153471276
167.06868814064558,9.500238610101864
243.38074461799204,8.200087658623433
262.6788761646626,8.170719399495722
42.288277501986954,13.686576198423651
289.9153737977954,11.256496789010075
158.13815484926295,9.57240719705134
204.39212571333167,7.551785045641114
189.26759548031725,10.776449519143087
163.14532087801172,17.79060618353654
205.8023699402297,16.151044723936185
337.0323285105784,15.654436966234377
152.69444632259572,10.390721058890044
217.49139572827912,14.152519639609974
216.7414417073485,8.205249305206635
39.63719786622195,11.42590297068265
176.68858473917123,8.687094016639175
-32.94649220523536,8.451453551115325
147.92317840952643,13.97529368677419
169.38007554215886,10.543974000371898
61.23010305330814,14.991314484472229
260.87605613116574,7.172292348755044
184.8306107685978,5.185394298153119
118.91284411570794,12.827225013105105
238.87017216343514,12.629912878769147
312.66501949880205,15.113640926373826
37.06046026757895,13.359994447333298
29.96109019965263,11.054424113593807
381.2286849050996,14.55555391815915
-9.934125489194315,8.47744034074803
356.98339036331265,6.836043756196453
308.66857471541516,6.772651648050604
101.62522545763358,8.816122593101671
458.98010257883254,15.293808094184095
7.6330414484534685,13.30314510960437
147.70773059014766,5.763542604401958
160.31698394662203,16.80724845645929
113.44610150790699,8.281118372446537
87.73524788753241,13.311851843894017
129.81067409332775,15.435445527016096
100.10909237817549,5.588268133387113
134.34301242511066,7.9058309963719
203.35729308697412,17.562725291422108
23.93789901377886,15.036158750857265
-21.69749025848199,14.588157699064825
192.3801330750312,7.698282682482858
209.73385758212606,14.325833437319966
217.2712668035835,5.3475868212048825
267.73074313399377,5.020126879723268
66.06349788712629,7.472512069943583
166.99474098445836,9.46852716186545
168.16986550120794,9.307648379122936
173.6546887475015,10.299295303597988
283.04755389007363,8.255102871000311
88.92437474174974,12.729262797918818
145.57563156631,7.946262159511638
192.15824729038204,13.037616088987493
129.89562564436713,9.240625105168888
48.20537688831598,15.745123453057776
341.69243270777525,17.373906404588496
233.07061692118992,8.89643972015821
68.21543182023063,11.73191880873608
416.78697372117813,13.39304106703513
142.8806451824321,8.716025603569289
127.93821312478269,9.838570453480736
141.72456669765262,14.642483193440848
169.8324697893163,10.1372055509543
128.99498105579553,8.588524143492592
229.62927118217883,10.375420853736674
233.67636333676853,13.054038444734532
209.51771467019768,7.326969524419636
297.73502029014776,5.902002071191648
203.61617544110157,14.504591035567383
95.87663404735247,16.56387543737347
307.6320990668363,12.608750223399904
100.28666576500618,8.291574946516953
162.72304094735082,11.733188628204193
55.05513790059808,5.969837126146828
497.3229507290706,15.234334539705838
98.64444600887543,13.009315238846746
50.578238574346585,15.771986986528914
97.98566145624883,8.53800087921903
174.77250375282733,10.251356970912902
274.66608760704173,13.461301843135027
237.66143727303054,15.492415940327826
405.92127464020746,12.238240620998248
82.13413237366444,16.548862310988895
230.36232746953448,9.880223049518737
-20.37068678832952,13.790852536896132
140.13287076701232,13.137943452290283
210.9031253177926,13.592070259338731
365.28337140939516,13.544290489902377
44.58112196273373,14.955787905470103
235.31346767160827,5.37755488515449
124.20255843350631,10.085078468696796
549.741662673833,9.22416504574569
94.03267922699354,16.41352546341996
495.12268048312853,5.780240251413903
426.1789554565928,17.67048729535145
187.25584428207986,6.158626247607738
285.8955601440962,8.705983213943258
195.38238747397372,14.534189724135228
33.6165560171637,12.085963253993553
175.5777522000214,10.549265479377608
55.11817176891938,8.84154421415278
148.524408513771,9.440513192368789
378.30458720535876,5.572498635713767
246.36470304247877,14.487466396793948
125.76434386839776,14.15806066200794
201.9129840722885,17.425325068240134
170.4439175382563,17.233272245330504
153.03634414023492,5.954327678603788
299.95401174827964,7.287844295385756
179.10599036885046,16.15776726208829
394.7255998703974,7.012754157311551
86.32273315271232,8.40373759614863
134.68497332613998,13.904343125777334
321.7790651593608,11.627310645290365
317.7914072683354,14.422633320055278
259.28955808285974,13.291141998380484
209.37933244051123,17.716579191970265
284.57091591183496,9.389013799515729
155.2732739363469,8.699029568014282
462.81571694186414,16.809950741729974
132.86738094759914,9.237192746214106
66.31970279387203,15.574496737817553
131.47333539683711,10.883252322617029
150.90682922883477,15.560954980255204
70.03846849312606,15.402359108837764
127.99874823061438,8.981068873749724
200.50608895968844,8.299738964264687
203.29371182389463,12.17963375758768
253.02164508529376,7.95366628888021
486.73265653798,12.699868364747129
187.7411437335739,12.340464927413034
76.07351979356588,8.734655582495309
58.38600035873333,9.80569046193569
359.48877022592956,6.72718584487496
110.92022905898011,13.917608405186302
280.0038749632433,10.875405396848835
204.52778758938513,14.34066095218054
161.69842918881537,15.533336509531487
184.46959972727663,13.943632387612316
264.70077076773407,7.896930253022614
366.25730029259194,8.442215937754664
240.59350508686504,10.375731282542231
152.34682086791952,9.07894608077523
101.24511403220818,7.866379443453667
115.53297793214631,17.302752829186026
324.38256510664684,16.07872247791775
122.39460858328515,13.739328074068322
139.0928710586158,11.406318710688868
87.12925155256681,16.72042946678758
81.82433795327796,9.971823648145332
114.13960212182573,9.756176049395505
283.28087211460917,16.035542316971345
298.6839311774312,10.808743680928805
25.815238404515867,14.57700167623021
187.11581009976035,5.5722196918310685
178.8890066372183,6.892677825259986
379.75860352103984,11.868232010564686
130.87619579992213,16.8847073068477
112.54424037539582,5.559087892522264
131.4124075006741,6.062642865672176
128.9439955565989,17.109967601331633
231.25888742744638,12.682868409997138
324.93597533856814,15.425812393780742
114.1961188180272,11.225873200720788
244.9796136117439,14.269154368915803
180.62480780563448,8.654778568618694
22.366080265534038,5.546961584946806
131.00260540926416,9.744111229762224
78.82302628851822,16.001480271371605
150.47473151231117,13.174516715136985
230.6431540225055,15.337078933327764
7.3549346706722645,12.93440419425266
104.19026542142194,13.88861600136161
151.36156865123718,16.841072303580194
263.1933967920986,13.291938589666191
138.25679514897985,8.634032370782094
345.00064493718025,8.313094325587183
152.14339539903975,6.287221777644307
140.69376806401226,12.224543799254192
457.3851470047015,12.151553791330691
375.5917435895125,10.959323918750492
35.98283669227362,10.980612094743496
89.10483554994318,15.35825956414508
340.5207795659952,5.770663217626692
220.40346074955727,8.033305245174184
199.9387755931839,15.69212201863044
112.96180746903462,15.5371936669632
321.8898842467919,6.827248481318405
25.805516117645375,8.68963746267466
199.2344689712062,5.0368984335106335
206.12332638351182,6.371566491774527
376.7522009084567,10.328047612601788
211.84227303600423,6.032015407734901
46.64909313966848,17.77471549033204
282.503730474873,15.391269129923254
172.11058622055964,16.905615069935166
269.4711431110817,7.391380853705748
378.74498954917794,6.975694954788718
261.12086586465006,13.489119305936926
130.89818995021693,9.086586160272253
96.2709483823881,16.706510992725814
211.11968811324545,9.934486999217125
115.42347241247353,9.535081496453962
198.0202275655048,15.686002596524744
98.79206833304619,10.87246454322226
92.53749335310685,15.47557120535532
72.38162744292714,17.531969251246807
197.99665561084618,5.373797200154178
286.2804669546726,11.25073284971856
274.6865052367848,7.2980559574928
138.42376292082008,14.878142143560424
64.46731764167163,14.158862652540584
97.08419314752263,12.852539733726438
509.46065599753683,8.396578331880935
268.6592966549738,16.705668349211486
315.7471981209212,7.069350257090334
164.74875119180552,14.690080119524856
333.9300018793833,6.608434053992925
116.61527213373097,6.855597566066991
375.30742898083656,15.184801256251452
207.83327919576723,10.413747497879864
117.24103991237408,6.920209452728823
83.68134700738528,12.610991840314613
219.37262912898433,16.67317054560172
330.5895656493051,8.744529412745432
132.83608062296165,13.72528754790815
320.35368903678426,9.63881193690139
106.92942097730145,17.849546299344496
211.03810208669972,7.286075697808693
73.55035530321584,13.245217156881502
134.332012953512,9.18384436078562
303.35171046692903,15.250860410866752
85.16593106329074,12.546436673742924
228.6545757962697,11.40530673477619
76.24917301715634,9.544043254691776
417.9543449543353,5.321025633789172
233.4745258738454,10.77860942885398
269.48633448946475,8.517895951465828
52.57593545743462,15.678933189757853
84.31633217706016,13.175303129911905
142.6049147737213,9.73230456123871
222.0078425032117,17.060271966584082
257.8779002476473,14.86773504758512
400.3283368318404,16.40113648906578
11.277267623986972,10.07611896040177
120.3404698840503,12.036782965718618
62.20596977697119,11.920100579936571
323.14967330214205,17.533323861317076
197.8736963270397,6.827216205794011
-8.394594209922957,15.51996766340448
307.4684037434898,16.223938413491904
178.47843999455148,12.415488458137494
239.02837800590984,14.519914119661168
257.4875577863282,11.242382619461194
148.96210401535404,5.474133693781111
173.880142470369,9.358680476501975
404.44119872780715,10.560979877665767
73.71597223767057,5.977725308634364
148.64042039381326,5.359060283422485
108.4780508292178,8.06644066567329
439.85441827630535,9.080248432949128
331.15829746430427,13.23657411192729
364.69063708243567,17.347660953422462
126.01829027566973,11.088225798667246
164.58706549833502,9.356078470817884
312.7956991829872,14.169851246537128
204.72221582811443,16.45252283272726
-41.04298837446731,11.654063807483046
126.46008726385338,7.971018424436748
245.44346431044013,8.658031353212948
205.03697814853695,8.597456890909095
147.74575973292212,9.740536617298112
128.8653803469038,16.23666673121955
207.96029480347812,6.758813491298291
177.81251229331673,11.741702361239843
188.21947895617956,16.043213254678953
112.28293932500358,13.150199373489745
171.1365896910213,13.606013829620949
159.04584533307846,13.387421497667535
189.41754806278269,11.303877385532912
168.41028298647132,13.901988217035662
113.4755796291195,11.551539762057017
120.29753911882426,9.694102363881056
265.1406663167949,7.209382171595147
185.2362783423171,10.499664004385096
269.8556201675845,7.566279625035575
227.14295693414525,14.454005563262529
163.13508273074154,6.566447529301675
123.47523790310777,15.73120516583464
211.95759395727072,6.387723372833878
176.1468131465956,14.105607240881508
225.41385242992786,12.1905350199568
368.91868831514125,17.195597802217513
202.82458977692767,6.162532722890964
-40.981814078924685,10.941488781372495
59.38383166000574,8.81044227184977
174.71774364633868,13.29311768060126
-0.6958999740741092,7.618229698855062
370.6962360952436,10.91456156241197
62.25038906148694,15.930619411830133
196.42203089092956,6.544105561021741
310.3844419140791,14.590898183800956
323.24588566643024,16.370146199115624
85.37745300804932,17.64251846071062
355.4710155417963,16.57205523305335
108.5645004158992,12.689487406334546
284.553906156621,6.743426839726102
87.84638285041939,8.03105879180476
298.6500794579955,9.904355665053805
307.3902826458218,10.451243794972122
332.08597892497244,9.68369952401021
23.33896275076512,5.834718881574377
92.43610699402012,16.213043053601858
181.60497947702981,9.237477686696
248.86977020966376,13.834926788213314
142.60867535293943,13.368708204212982
184.0536964434311,7.358232460053081
476.44250579942053,6.045881572794934
201.84772271981302,12.433335645177689
374.3667406922148,10.57297868396087
171.5528944960471,11.486355982412109
95.59425314120608,9.47220073402158
259.7148591126237,12.36898308338072
13.341274378856298,9.468360079728484
192.9830551225301,9.97661278123386
348.03225068275344,6.023080050734752
99.40728752914441,12.0223987141501
255.1427437936415,15.31137658383793
-87.24713676724343,14.727598656218715
72.82689374251959,12.975391730671776
190.52450717567302,7.687066514995102
63.37420449869535,17.272184884996122
285.54970861221346,16.341915678471743
184.77336355924336,13.032676844125572
199.01570624179976,11.245955132455212
197.03827194243058,10.235551001260829
39.36336194132247,11.690583689830175
181.18132655860205,13.124447782047572
208.33872663272015,15.71435347010464
39.05543662808083,7.032003815922517
54.568519589102834,9.957691065603615
263.91946507783143,15.92920972035949
323.2195956883802,14.548879350439828
118.87122122313443,8.268852416888887
97.80643420372735,6.787381606590779
293.0078191142527,6.835913943033499
175.8106476243373,15.677463338735862
59.586021721138025,16.7387840730049
348.1538191296056,8.303993275947224
361.87685264931497,16.137746497918407
78.27353532727506,8.719510222834366
202.16912333860793,13.841231062347346
273.97570331017573,11.613875671071575
148.07272033718243,16.387233489266766
28.132167286481533,17.507346888681667
448.93067096531024,12.570737398209056
240.6849567746454,10.488013084430374
124.8312879575632,5.743657055061414
150.55035912365824,8.676287525187455
27.66093005051141,11.376550037692375
-22.530893706549534,5.9413148226642924
