earn_x0_lc2vs0_iate,empl_x0
311.4473962815957,65.0
351.15007823257105,42.0
310.2887340102926,91.0
298.5427843275675,51.0
193.74625331995443,54.0
85.99889046168056,45.0
324.4064517557798,36.0
188.20492577064624,39.0
267.7863228520638,76.0
186.40511540329322,62.0
295.0186030594172,30.0
150.49245747908873,111.0
123.7685095521474,74.0
198.1113572359581,52.0
216.38167101369817,100.0
154.05175586907302,55.0
223.3538506518871,89.0
127.62244080061942,58.0
-16.67260726254642,43.0
263.4214774023095,78.0
237.05686356747592,38.0
319.35336451845245,76.0
210.36195063498548,70.0
211.8159861735437,36.0
34.73659537463459,42.0
183.64189624327182,91.0
475.9596437447233,60.0
225.55191062487262,65.0
143.35363454996082,70.0
203.87726225451138,52.0
336.0380317445515,75.0
71.27023489963828,63.0
336.41373030434033,87.0
192.2331361821383,116.0
323.5100640329045,80.0
66.14385443246476,85.0
48.0759062747469,73.0
237.22214163584854,55.0
224.2300844841237,81.0
167.06868814064558,71.0
243.38074461799204,100.0
262.6788761646626,44.0
42.288277501986954,55.0
289.9153737977954,80.0
158.13815484926295,90.0
204.39212571333167,92.0
189.26759548031725,110.0
163.14532087801172,103.0
205.8023699402297,87.0
337.0323285105784,79.0
152.69444632259572,78.0
217.49139572827912,46.0
216.7414417073485,45.0
39.63719786622195,79.0
176.68858473917123,63.0
-32.94649220523536,49.0
147.92317840952643,55.0
169.38007554215886,44.0
61.23010305330814,79.0
260.87605613116574,25.0
184.8306107685978,71.0
118.91284411570794,103.0
238.87017216343514,91.0
312.66501949880205,62.0
37.06046026757895,65.0
29.96109019965263,42.0
381.2286849050996,69.0
-9.934125489194315,61.0
356.98339036331265,64.0
308.66857471541516,61.0
101.62522545763358,33.0
458.98010257883254,92.0
7.6330414484534685,65.0
147.70773059014766,24.0
160.31698394662203,60.0
113.44610150790699,36.0
87.73524788753241,64.0
129.81067409332775,82.0
100.10909237817549,48.0
134.34301242511066,49.0
203.35729308697412,89.0
23.93789901377886,58.0
-21.69749025848199,54.0
192.3801330750312,85.0
209.73385758212606,86.0
217.2712668035835,98.0
267.73074313399377,64.0
66.06349788712629,59.0
166.99474098445836,44.0
168.16986550120794,83.0
173.6546887475015,61.0
283.04755389007363,63.0
88.92437474174974,66.0
145.57563156631,73.0
192.15824729038204,80.0
129.89562564436713,74.0
48.20537688831598,91.0
341.69243270777525,69.0
233.07061692118992,58.0
68.21543182023063,86.0
416.78697372117813,50.0
142.8806451824321,86.0
127.93821312478269,12.0
141.72456669765262,37.0
169.8324697893163,85.0
128.99498105579553,61.0
229.62927118217883,96.0
233.67636333676853,61.0
209.51771467019768,72.0
297.73502029014776,107.0
203.61617544110157,74.0
95.87663404735247,74.0
307.6320990668363,52.0
100.28666576500618,50.0
162.72304094735082,75.0
55.05513790059808,68.0
497.3229507290706,100.0
98.64444600887543,83.0
50.578238574346585,82.0
97.98566145624883,69.0
174.77250375282733,55.0
274.66608760704173,36.0
237.66143727303054,43.0
405.92127464020746,111.0
82.13413237366444,22.0
230.36232746953448,90.0
-20.37068678832952,66.0
140.13287076701232,27.0
210.9031253177926,42.0
365.28337140939516,64.0
44.58112196273373,48.0
235.31346767160827,52.0
124.20255843350631,70.0
549.741662673833,47.0
94.03267922699354,69.0
495.12268048312853,83.0
426.1789554565928,68.0
187.25584428207986,73.0
285.8955601440962,90.0
195.38238747397372,53.0
33.6165560171637,97.0
175.5777522000214,67.0
55.11817176891938,84.0
148.524408513771,56.0
378.30458720535876,61.0
246.36470304247877,52.0
125.76434386839776,96.0
201.9129840722885,63.0
170.4439175382563,100.0
153.03634414023492,24.0
299.95401174827964,47.0
179.10599036885046,69.0
394.7255998703974,75.0
86.32273315271232,59.0
134.68497332613998,58.0
321.7790651593608,109.0
317.7914072683354,83.0
259.28955808285974,43.0
209.37933244051123,74.0
284.57091591183496,87.0
155.2732739363469,59.0
462.81571694186414,77.0
132.86738094759914,69.0
66.31970279387203,114.0
131.47333539683711,87.0
150.90682922883477,48.0
70.03846849312606,69.0
127.99874823061438,95.0
200.50608895968844,77.0
203.29371182389463,105.0
253.02164508529376,43.0
486.73265653798,81.0
187.7411437335739,87.0
76.07351979356588,41.0
58.38600035873333,55.0
359.48877022592956,76.0
110.92022905898011,71.0
280.0038749632433,112.0
204.52778758938513,78.0
161.69842918881537,71.0
184.46959972727663,51.0
264.70077076773407,78.0
366.25730029259194,72.0
240.59350508686504,37.0
152.34682086791952,75.0
101.24511403220818,70.0
115.53297793214631,55.0
324.38256510664684,74.0
122.39460858328515,69.0
139.0928710586158,59.0
87.12925155256681,61.0
81.82433795327796,61.0
114.13960212182573,57.0
283.28087211460917,55.0
298.6839311774312,50.0
25.815238404515867,77.0
187.11581009976035,85.0
178.8890066372183,62.0
379.75860352103984,100.0
130.87619579992213,55.0
112.54424037539582,79.0
131.4124075006741,81.0
128.9439955565989,79.0
231.25888742744638,91.0
324.93597533856814,49.0
114.1961188180272,88.0
244.9796136117439,60.0
180.62480780563448,93.0
22.366080265534038,51.0
131.00260540926416,86.0
78.82302628851822,76.0
150.47473151231117,97.0
230.6431540225055,74.0
7.3549346706722645,83.0
104.19026542142194,58.0
151.36156865123718,94.0
263.1933967920986,54.0
138.25679514897985,91.0
345.00064493718025,88.0
152.14339539903975,92.0
140.69376806401226,99.0
457.3851470047015,94.0
375.5917435895125,44.0
35.98283669227362,76.0
89.10483554994318,97.0
340.5207795659952,60.0
220.40346074955727,90.0
199.9387755931839,56.0
112.96180746903462,68.0
321.8898842467919,50.0
25.805516117645375,40.0
199.2344689712062,39.0
206.12332638351182,41.0
376.7522009084567,104.0
211.84227303600423,107.0
46.64909313966848,83.0
282.503730474873,31.0
172.11058622055964,70.0
269.4711431110817,52.0
378.74498954917794,56.0
261.12086586465006,89.0
130.89818995021693,48.0
96.2709483823881,55.0
211.11968811324545,86.0
115.42347241247353,118.0
198.0202275655048,103.0
98.79206833304619,45.0
92.53749335310685,30.0
72.38162744292714,68.0
197.99665561084618,53.0
286.2804669546726,94.0
274.6865052367848,55.0
138.42376292082008,56.0
64.46731764167163,67.0
97.08419314752263,57.0
509.46065599753683,85.0
268.6592966549738,54.0
315.7471981209212,100.0
164.74875119180552,73.0
333.9300018793833,54.0
116.61527213373097,70.0
375.30742898083656,46.0
207.83327919576723,53.0
117.24103991237408,68.0
83.68134700738528,76.0
219.37262912898433,54.0
330.5895656493051,58.0
132.83608062296165,46.0
320.35368903678426,42.0
106.92942097730145,93.0
211.03810208669972,87.0
73.55035530321584,80.0
134.332012953512,89.0
303.35171046692903,97.0
85.16593106329074,42.0
228.6545757962697,74.0
76.24917301715634,54.0
417.9543449543353,59.0
233.4745258738454,72.0
269.48633448946475,90.0
52.57593545743462,90.0
84.31633217706016,88.0
142.6049147737213,71.0
222.0078425032117,98.0
257.8779002476473,69.0
400.3283368318404,60.0
11.277267623986972,43.0
120.3404698840503,65.0
62.20596977697119,70.0
323.14967330214205,53.0
197.8736963270397,40.0
-8.394594209922957,81.0
307.4684037434898,54.0
178.47843999455148,69.0
239.02837800590984,42.0
257.4875577863282,82.0
148.96210401535404,73.0
173.880142470369,53.0
404.44119872780715,69.0
73.71597223767057,80.0
148.64042039381326,66.0
108.4780508292178,24.0
439.85441827630535,52.0
331.15829746430427,68.0
364.69063708243567,66.0
126.01829027566973,76.0
164.58706549833502,62.0
312.7956991829872,53.0
204.72221582811443,55.0
-41.04298837446731,41.0
126.46008726385338,62.0
245.44346431044013,50.0
205.03697814853695,78.0
147.74575973292212,53.0
128.8653803469038,51.0
207.96029480347812,84.0
177.81251229331673,72.0
188.21947895617956,74.0
112.28293932500358,67.0
171.1365896910213,82.0
159.04584533307846,89.0
189.41754806278269,94.0
168.41028298647132,42.0
113.4755796291195,89.0
120.29753911882426,107.0
265.1406663167949,62.0
185.2362783423171,57.0
269.8556201675845,79.0
227.14295693414525,95.0
163.13508273074154,44.0
123.47523790310777,40.0
211.95759395727072,67.0
176.1468131465956,52.0
225.41385242992786,50.0
368.91868831514125,83.0
202.82458977692767,48.0
-40.981814078924685,53.0
59.38383166000574,108.0
174.71774364633868,76.0
-0.6958999740741092,66.0
370.6962360952436,55.0
62.25038906148694,68.0
196.42203089092956,72.0
310.3844419140791,82.0
323.24588566643024,49.0
85.37745300804932,101.0
355.4710155417963,104.0
108.5645004158992,63.0
284.553906156621,57.0
87.84638285041939,59.0
298.6500794579955,80.0
307.3902826458218,100.0
332.08597892497244,36.0
23.33896275076512,81.0
92.43610699402012,65.0
181.60497947702981,81.0
248.86977020966376,99.0
142.60867535293943,101.0
184.0536964434311,96.0
476.44250579942053,88.0
201.84772271981302,47.0
374.3667406922148,52.0
171.5528944960471,33.0
95.59425314120608,85.0
259.7148591126237,54.0
13.341274378856298,82.0
192.9830551225301,91.0
348.03225068275344,91.0
99.40728752914441,71.0
255.1427437936415,45.0
-87.24713676724343,90.0
72.82689374251959,81.0
190.52450717567302,56.0
63.37420449869535,87.0
285.54970861221346,60.0
184.77336355924336,82.0
199.01570624179976,92.0
197.03827194243058,84.0
39.36336194132247,86.0
181.18132655860205,64.0
208.33872663272015,89.0
39.05543662808083,36.0
54.568519589102834,66.0
263.91946507783143,97.0
323.2195956883802,78.0
118.87122122313443,101.0
97.80643420372735,52.0
293.0078191142527,57.0
175.8106476243373,80.0
59.586021721138025,101.0
348.1538191296056,48.0
361.87685264931497,56.0
78.27353532727506,115.0
202.16912333860793,62.0
273.97570331017573,58.0
148.07272033718243,69.0
28.132167286481533,95.0
448.93067096531024,53.0
240.6849567746454,68.0
124.8312879575632,77.0
150.55035912365824,61.0
27.66093005051141,80.0
-22.530893706549534,68.0
196.68556213504607,47.0
313.01427480644304,75.0
187.771116200983,74.0
330.79111868635147,53.0
28.568068702300934,51.0
154.0245604929903,75.0
147.9271491389018,46.0
172.75401017495074,83.0
312.48087952083745,63.0
85.30647496662601,63.0
309.1156015531418,88.0
77.65506494228536,43.0
350.81905319216963,69.0
289.24082447754824,61.0
410.4626323976404,114.0
153.27277790390988,66.0
189.51070448039957,51.0
-10.07968508490535,76.0
141.7498853721538,48.0
165.76329792919282,74.0
89.84415335324184,62.0
269.68125648200925,110.0
101.67887049072579,69.0
276.5839283671331,50.0
97.62509014069099,62.0
410.76014558817945,45.0
508.61773792646704,113.0
76.50776295529954,60.0
97.27293090878791,77.0
20.02167756675621,45.0
358.9706693637575,67.0
94.35911703155314,68.0
120.34700214727422,86.0
172.89889216919073,82.0
266.2346896112584,86.0
57.941929927871115,86.0
154.58740303459265,66.0
209.2813021329598,47.0
367.9905182776091,78.0
323.8628484911929,34.0
85.82904681256466,33.0
128.6950241525745,77.0
53.433502249347725,68.0
135.93042251567294,45.0
28.09167228123428,64.0
119.1950791173138,42.0
147.73883521915792,57.0
313.56900943402167,69.0
176.36173640487152,35.0
111.482048086697,71.0
255.22053749779462,75.0
131.55492622711432,48.0
187.28359725266932,98.0
176.6047080058569,57.0
243.49688414141076,83.0
284.564187880183,42.0
396.9754359620813,90.0
192.311354724475,45.0
275.3658033865477,114.0
109.19018677246092,81.0
191.74725276362506,62.0
96.54858853817721,84.0
238.89816329094805,91.0
93.18362932438598,95.0
16.252365183087704,114.0
67.03252627114762,54.0
224.85994590855825,78.0
-31.052168443647872,74.0
296.8917419794872,92.0
68.70901092322845,95.0
204.92662939890647,74.0
94.9931622637348,49.0
100.18904556398891,95.0
85.62216791180072,48.0
257.0748029340115,108.0
13.258811811685499,49.0
187.81983416239933,101.0
153.4495839753482,57.0
319.81679707918704,38.0
441.51535162972385,53.0
189.8825108315361,75.0
432.0956051856325,99.0
230.34336123389966,39.0
48.60616950610802,57.0
203.81760180227468,92.0
98.04603683519511,49.0
160.13491731477063,84.0
273.8613119863629,61.0
103.66652264749166,101.0
303.565063426248,77.0
160.2688917153298,17.0
135.37623686201255,93.0
336.46846523719887,80.0
503.54005214401747,57.0
33.27480392413571,93.0
99.51328830731472,77.0
-53.13647611756073,39.0
151.00922058240565,62.0
328.6833265942233,59.0
258.4049216327609,90.0
127.52710529726312,32.0
184.32656946435463,20.0
475.86655164623835,100.0
487.5297359916284,39.0
206.60642365838328,102.0
6.218206782126003,84.0
449.91309068336056,64.0
143.63963127475466,71.0
245.13328083309796,55.0
360.5260966302095,81.0
209.81201251526173,59.0
119.16913261546215,49.0
286.1312660924999,59.0
344.8002536560762,80.0
142.16416775326846,92.0
77.36956621848907,54.0
39.97759088177716,42.0
96.30074157966067,63.0
256.51447392698924,81.0
458.6015317954533,63.0
23.96676346897351,68.0
209.42100872349658,65.0
245.00803832736523,62.0
157.81065406815,111.0
101.79654334224057,67.0
268.02612049551794,104.0
265.7220849838509,89.0
110.24161366783521,52.0
139.591749084944,97.0
224.79981070258697,91.0
288.4201266879399,61.0
397.7786882103477,92.0
229.36884689770403,95.0
286.3459819552428,94.0
71.82898378944702,44.0
278.2874880567721,90.0
349.237257451653,52.0
82.11935727600599,63.0
150.0429349094668,49.0
206.56030142530744,51.0
155.87687506961475,55.0
84.8267079841159,76.0
128.70760934889174,65.0
107.0914881700725,84.0
237.72902683420415,51.0
141.01830019554592,112.0
196.12761761248743,80.0
217.2649555008853,99.0
55.3237914382116,73.0
352.1218977046743,49.0
61.8798471235487,72.0
75.64452408533134,69.0
237.2112976911481,92.0
168.02532707129689,94.0
329.90261081208484,94.0
196.53671287087687,74.0
358.2048053896615,62.0
310.55564191586734,60.0
155.92304489547956,74.0
112.48880421990532,96.0
234.71824213864295,41.0
389.9421307417447,80.0
73.28359347468569,94.0
73.33901667403057,77.0
105.78730568637496,72.0
150.35379699701832,66.0
278.20393190811126,100.0
239.50353666901586,51.0
295.1042279810733,63.0
412.1739455990929,81.0
29.73203706283354,89.0
391.0579180485532,63.0
60.32443152655014,49.0
183.47497112439436,58.0
117.18606337110339,98.0
97.30907363827016,52.0
181.68630073518003,51.0
35.606190696495105,104.0
344.93286611434314,96.0
122.52224321318624,69.0
50.00749808538305,96.0
129.86736701299276,66.0
61.29732690060496,75.0
100.48519658826348,44.0
121.96333475967202,94.0
161.80281621425956,52.0
142.80803484585516,66.0
198.79463885214648,46.0
399.1396551530488,46.0
213.85380267187708,76.0
198.3536380674437,74.0
334.3090318655113,48.0
376.35639226413326,42.0
258.3142120014287,90.0
0.176243940150016,56.0
173.70859076515276,90.0
124.16456102737416,78.0
319.61735725006537,97.0
68.87156223035058,72.0
208.7747193637398,47.0
198.58667623987094,37.0
194.38375017321493,89.0
140.11650932549634,63.0
145.36114348506766,81.0
57.9143096299793,112.0
170.6576952124714,56.0
382.5256885731835,73.0
101.08669002252009,85.0
293.395479062301,111.0
87.96783742604725,62.0
380.10655643175227,54.0
106.3830181397322,69.0
227.86338115901376,40.0
106.04264534152989,48.0
172.8348561735395,44.0
12.756506759905164,35.0
302.7824811117051,87.0
169.24931398453054,71.0
-80.5704039030166,69.0
194.55012629323193,63.0
355.8824889021658,95.0
89.63278930311048,90.0
311.601643420722,56.0
307.16882337119375,84.0
275.1029435251821,39.0
228.00938998804477,50.0
343.750836247563,55.0
351.59168301503513,55.0
224.108330141701,26.0
130.22535791702845,48.0
257.3407408191481,75.0
129.44023318979964,54.0
170.04672530034657,54.0
327.90649359169754,79.0
258.6044906648222,51.0
280.2090163009318,53.0
191.48256051380696,56.0
190.53709040869012,27.0
240.83135894338804,83.0
157.96277516492296,60.0
244.44719241051018,58.0
238.25797624435288,65.0
324.5635593322937,89.0
148.90364423134832,57.0
267.2217614522191,62.0
147.02943268661465,59.0
129.6949782552402,45.0
375.5095218901841,93.0
130.5655244807633,55.0
329.069588263249,107.0
532.6529517529345,103.0
191.00336698162218,69.0
292.9830867956345,56.0
114.68249976876723,66.0
419.2005855704343,85.0
395.37995136557254,46.0
312.7638323825335,36.0
104.89915186770352,79.0
76.24116008977819,47.0
145.95636218200025,52.0
302.89722092373916,105.0
145.01896840724703,59.0
139.47618914175212,55.0
344.7789576739333,74.0
253.87414353228172,70.0
513.7912672511193,96.0
166.24998403889106,70.0
196.51163258464544,48.0
308.81838693303166,73.0
141.36835064160698,73.0
295.02018150606375,104.0
132.39102357148442,103.0
155.30535103416094,74.0
-6.42556765187058,27.0
244.53844423806243,56.0
169.26154888854887,81.0
322.00115625894114,78.0
181.0314407750862,63.0
263.6530107555136,95.0
245.04977693617258,93.0
248.1429913027639,79.0
302.7174127031101,97.0
63.60872150985472,37.0
98.41852295095802,54.0
303.79206952279594,72.0
254.0490995819916,91.0
83.8529292163144,75.0
139.6186843387631,71.0
237.80588477549557,42.0
151.9141099305299,46.0
118.23740571563405,108.0
196.74223514135116,46.0
283.36509070598396,68.0
103.57704115704986,44.0
147.7070787536939,68.0
35.67162025978786,72.0
-31.709101305609465,76.0
452.1067811856759,87.0
301.4496393575919,67.0
220.9950157505674,48.0
340.0051560459473,44.0
160.27719281237313,94.0
6.867161948679154,22.0
383.07886126900644,52.0
107.70413734834587,87.0
160.7516153767584,90.0
164.5147950544898,93.0
342.14626670650676,48.0
122.24943992196913,34.0
97.55243164629843,102.0
90.97959673470606,58.0
268.54754931804666,86.0
157.30863098692254,77.0
96.0159436157087,42.0
143.4146638335702,67.0
287.66589116879607,68.0
245.64341847300062,90.0
195.13871264265916,89.0
-26.88928570152393,60.0
202.69829815405362,42.0
-27.801827640763463,63.0
191.67990194304508,54.0
257.0545502393396,71.0
158.04900508724478,79.0
168.20761353337485,79.0
346.0405233439602,42.0
267.6697747125215,101.0
162.43819564528397,42.0
92.13165351089437,45.0
352.091652689478,71.0
207.24357418276688,49.0
87.03073309212974,47.0
219.35408057604306,95.0
131.3003198458282,78.0
139.3669966742616,51.0
107.95244238048346,49.0
31.683786701985923,86.0
418.72908127432197,67.0
316.25288311372645,61.0
202.24862477868103,46.0
121.32412159439559,34.0
134.09958970810982,69.0
183.18666470021788,88.0
213.11311020544093,64.0
354.92975191409465,93.0
119.94694950353764,59.0
30.06250478528625,50.0
133.33162651166953,58.0
145.3898327307623,84.0
64.33930171922876,62.0
120.3436447917411,59.0
120.10390409504515,71.0
341.60867760739194,90.0
21.933268164189087,54.0
188.88898897807513,79.0
110.49437135401621,69.0
215.7218349343542,59.0
160.6800521796379,69.0
82.25375239924227,47.0
442.2206039442138,48.0
114.86454138966883,79.0
345.41849884565477,33.0
134.08146960387631,42.0
453.87367910063756,78.0
272.18610259068373,61.0
414.21887494804326,78.0
285.89475695912876,109.0
305.4259295948177,80.0
181.20809821279255,65.0
135.43165629634,51.0
60.08596234790996,79.0
122.9456558104409,41.0
136.15048178505026,100.0
264.49677322461685,44.0
165.0511733510269,90.0
530.0658788546465,69.0
138.6264145400221,85.0
398.19044046916287,41.0
311.00561874989245,44.0
207.98678421235388,73.0
68.09956661659481,61.0
71.88288475958723,83.0
427.5037640562212,97.0
86.31642902357481,58.0
101.17421109232362,102.0
134.11295865561488,45.0
59.466033834050805,98.0
452.543299301624,60.0
274.31266197869763,62.0
198.79394387681307,35.0
183.69671969696913,57.0
94.60947925239515,38.0
106.21385613858841,72.0
113.11321210162043,48.0
424.3527112668717,88.0
277.269665001803,53.0
105.64166722010873,94.0
285.2430641074533,77.0
132.39929567630136,35.0
151.84205752300363,70.0
287.90562377318685,79.0
279.5511918883557,57.0
35.63763055307927,87.0
90.08767467358669,76.0
320.0964228816903,62.0
535.6185307542455,97.0
98.29050746432061,50.0
172.22249325166143,88.0
127.17867852785521,53.0
76.85593811178649,56.0
219.96773870669188,86.0
15.179061480849555,70.0
276.25877728634146,72.0
122.75901695419593,26.0
166.74622572499112,97.0
118.88169596013496,111.0
137.19710210610978,89.0
174.94172292533116,54.0
53.63298653845891,71.0
300.915457662356,74.0
181.13261788514617,76.0
46.39239144425699,75.0
364.25169219853126,49.0
184.50332956705867,90.0
149.79337181465849,69.0
325.5796866384658,74.0
305.2575977784546,73.0
244.36510106542687,87.0
309.0497726127059,76.0
187.17706665107528,43.0
81.97336862791747,91.0
41.4373258058905,59.0
337.17846405402867,47.0
188.34652513491704,86.0
145.94737008325825,92.0
285.37216751190005,43.0
286.3202297739797,96.0
441.06386880001867,63.0
217.33176182703738,98.0
461.0108514748489,90.0
179.23020055889265,71.0
352.6398230634654,54.0
263.2850758998271,24.0
136.10165308614123,76.0
59.50511847412281,66.0
161.09549160595668,55.0
268.75977445195866,86.0
85.42986968027469,99.0
98.34742070045445,64.0
47.50127393629962,64.0
246.0708374213365,95.0
157.35832846644473,40.0
256.0869506343738,64.0
274.4538965516691,62.0
48.43295386097907,93.0
294.90826380426955,37.0
207.2771829555629,101.0
237.1228066909547,101.0
300.86831113416406,48.0
190.83965255871718,58.0
138.5364030762209,47.0
421.7635444066161,65.0
417.12916448923323,64.0
244.47526424306045,39.0
140.42275724654982,62.0
195.33037655160553,53.0
4.871153486010996,78.0
198.35480318486887,88.0
237.74445908080153,86.0
170.510599166542,76.0
181.03653795667185,62.0
312.49934505580893,66.0
360.6054532265827,89.0
92.44424996373007,79.0
435.3712071378685,69.0
33.17809029298107,77.0
123.54557221210501,93.0
95.12199662559004,65.0
374.46405039555634,84.0
415.40694360069324,89.0
282.2022630887517,68.0
106.12228631034876,44.0
225.73905573166988,95.0
459.340307489996,107.0
517.7321157942256,78.0
442.520021738986,36.0
327.5891490646094,94.0
208.92906444628332,79.0
361.307643568804,75.0
298.3011013424192,99.0
245.59859944762263,59.0
395.57070685472945,39.0
191.91785956566554,93.0
271.49352444192283,83.0
125.66795574878472,44.0
16.8296826884997,64.0
131.47746265973603,66.0
315.80899821258186,90.0
338.5346478965257,51.0
274.3247925696819,67.0
117.81443403173819,72.0
129.0086669325883,101.0
384.9127550742111,61.0
159.83017838161817,92.0
232.0501099549573,68.0
96.31048745427626,95.0
224.84520420101882,82.0
166.6474301163687,95.0
111.86800499115341,43.0
351.96624789397396,97.0
242.81527791872162,103.0
467.81363697862133,45.0
311.4036349308697,45.0
68.64485591193414,54.0
12.75472011629165,68.0
157.85269566535476,42.0
156.04945574698206,41.0
145.13840404991507,94.0
155.89854492878573,54.0
451.0597294404069,55.0
136.7788617655669,81.0
53.14956674421531,48.0
247.38028772859826,99.0
349.48818871475027,32.0
126.7176793105447,76.0
308.5098427060204,58.0
94.16504116996933,70.0
99.97991156215062,56.0
185.97997059218932,71.0
99.67427598740215,37.0
113.16431106608837,56.0
142.7492787550335,39.0
57.1171534338302,40.0
123.9102067076459,93.0
116.348730416921,84.0
187.24095754051226,90.0
125.16647400610745,54.0
310.4334735240616,71.0
149.0373876557764,76.0
132.96379799578943,108.0
74.56371838079693,92.0
456.99182007212465,85.0
158.4307192511792,88.0
253.27428171313957,56.0
276.12908090923185,55.0
251.40115844210544,83.0
404.8793043582907,56.0
309.04516742153425,70.0
117.14196780847436,102.0
215.82128951243067,104.0
149.43802217027104,92.0
259.1570952320974,57.0
411.668007570402,41.0
240.37866981695413,74.0
141.15395607141207,101.0
228.32990998059284,70.0
172.0871075191066,59.0
266.59948379666145,101.0
414.909489503882,70.0
72.81676786375458,72.0
-15.717904548106773,48.0
77.89865885269316,92.0
188.06668545287283,38.0
75.52315967925475,69.0
164.12806166136775,37.0
398.10678228590257,21.0
143.28629013474136,74.0
167.55518203876488,62.0
144.52877705733442,62.0
180.33218147183644,24.0
303.118711949132,34.0
106.3302807982797,61.0
349.0760349965678,37.0
79.33230852070051,74.0
49.664626950771975,59.0
56.97992768213658,99.0
230.5608735944453,61.0
408.12422952519717,64.0
264.4220358364044,60.0
194.76604060687222,79.0
90.9319068365075,54.0
151.85752962072672,71.0
266.41456373152,53.0
116.09940313797722,117.0
73.12416812360048,60.0
377.45702350386966,90.0
104.86415701773356,59.0
41.68592353002123,68.0
49.039118917283645,61.0
