earn_x0_lc2vs0_iate,reg_agri
402.61869073504147,30.420569431073343
366.0100724439353,31.72492299534889
163.8518999549147,5.69363914978576
296.89686479473323,17.156511257966585
176.4278736922687,10.425683441718604
520.9404115534439,13.272856279921823
389.0508508547497,13.272856279921823
314.98864408537213,21.44874346620925
160.44918410335296,25.447105542939124
181.1053914497443,38.426488642538814
87.15588390627511,20.90306101162109
87.00624820264386,25.447105542939124
185.5783285605771,12.782315118678907
79.79599521132161,8.332942688788997
297.9929767378393,12.190795575052846
137.46607725225033,26.302762831609364
247.31665372288555,17.05947641370443
157.71967612483422,30.409884059187547
447.7048995409559,1.132160989646131
390.13713693149646,23.218144734904
259.00225868964753,37.68124385002402
46.50696629488766,20.180144970495384
172.91537985940738,26.58932955325777
245.9612133025576,30.420569431073343
252.56719883045682,12.190795575052846
344.4549021950641,26.28135983123264
364.08901457277244,25.725153340464843
217.19876985209783,13.272856279921823
198.31551701605414,17.05947641370443
122.17094534587318,31.72492299534889
301.4181478258839,17.932562693756196
67.08348904212573,3.927831006064245
315.3018547576386,23.14825227454956
84.64366400657397,21.81703550251781
200.12884786676256,22.092249117524783
67.49240935784307,16.143774716964504
199.1054902780786,9.518818038309782
241.07530876343623,18.79185971370501
269.14734737689673,25.59892040830825
7.555602283883104,20.28222278472817
400.1005354285779,26.302762831609364
132.99515649976325,20.28222278472817
-24.967151808784593,38.426488642538814
88.88604854023309,30.420569431073343
309.3232911041556,16.766249047417915
6.803231120547196,16.12384262285483
181.69455770506966,18.757994207245872
363.60250603239234,21.81703550251781
392.47704816335784,21.83368081202904
217.4648409051372,33.36162869752894
198.49686863041967,11.578951027428012
208.7559482436707,11.942906218623804
167.9478891268436,10.52412367775796
187.81554013011157,10.52412367775796
148.72327564199637,13.608850492731817
311.75524382163326,30.409884059187547
142.61480803941663,8.332942688788997
209.51868748524294,20.180144970495384
338.387729667707,31.72492299534889
221.38059597129808,13.23318471616647
65.34130368694866,25.447105542939124
124.51866729395871,34.4734454458848
422.9669392882884,17.114253331641656
133.86546316805394,19.70368081017321
313.66997541030685,12.613632740062826
340.4179413427343,21.81703550251781
228.61559251196803,10.52412367775796
311.5524664352671,26.302762831609364
463.0142686127832,19.647957347052547
125.0197672540038,12.613632740062826
158.16017258704585,18.562253210557493
222.48568765556837,12.190795575052846
115.6100756842153,8.320220391373894
313.96397046859516,16.766249047417915
18.66921270476908,8.332942688788997
229.65042773086665,20.28222278472817
197.771345164454,12.613632740062826
47.23410477642199,25.59892040830825
104.84165267656712,1.132160989646131
357.90698652512833,5.69363914978576
303.6996304248426,21.61563065615585
136.22639727804966,30.86665725132705
229.0580255014072,29.22739596194833
369.51649657820246,7.950620098438058
27.49908833161328,11.642586775623563
366.75151147316257,12.789203739932198
441.51364741509235,21.83368081202904
152.13491418642184,6.687900598978352
135.24382020303187,13.963866260572992
306.1772110215108,22.092249117524783
254.17728659383437,18.757994207245872
280.55004763435113,20.90306101162109
178.93274676602618,7.950620098438058
117.29114606225002,6.687900598978352
124.8665603515255,26.58932955325777
359.80794478110056,9.647452638974611
84.98544199086425,3.927831006064245
165.84306467943082,12.336111894138924
109.64503650781728,22.092249117524783
146.74019879848922,29.32505767081869
368.01530665870973,31.72492299534889
325.8495435417833,11.642586775623563
-26.361016166624893,35.40501989106287
116.33920930276079,5.69363914978576
317.8837612823156,13.963866260572992
505.6617235873639,31.72492299534889
-2.2733054729034734,19.647957347052547
234.67382534898525,29.22739596194833
244.43941967301612,10.425683441718604
381.57029569151484,11.942906218623804
125.6921243432688,18.79185971370501
185.4005322692725,8.320220391373894
67.71145622202295,7.950620098438058
140.69754329151453,10.52412367775796
426.222502511348,16.64323622189432
156.1653547449095,23.14825227454956
-30.27439747304868,29.32505767081869
105.42686062002,26.58932955325777
103.84252368528394,22.092249117524783
174.1130053566383,25.447105542939124
165.97991406161688,34.4734454458848
497.177163855852,18.757994207245872
153.08892373356437,17.05947641370443
94.79256953157926,10.52412367775796
290.4133318400806,16.766249047417915
97.27040452183832,22.092249117524783
192.86804834893394,36.10508609312406
342.696026950566,15.599548132494943
290.1987328032491,12.782315118678907
47.98883166490941,25.25684355246182
377.330470930885,18.117577938721773
240.09609706119426,11.578951027428012
107.82357832707424,12.789203739932198
149.47240411986186,38.426488642538814
15.824284030847934,30.86665725132705
42.682811049945485,18.562253210557493
381.9070795811854,29.22739596194833
178.49516117961394,4.885271868806392
140.19827262283036,6.687900598978352
78.30135617481835,12.190795575052846
122.29830008611549,18.757994207245872
200.01583776166478,21.83368081202904
223.99290645574288,4.38846568617879
88.74764315345824,36.31581069178857
453.92102781419123,17.156511257966585
163.69594761525258,8.795230083567638
317.4607551799055,9.518818038309782
142.45304812785145,18.562253210557493
240.41486042402988,36.31581069178857
354.92941692532486,7.950620098438058
-80.40801446225566,25.25684355246182
96.40326342945428,30.420569431073343
373.76938832674017,5.69363914978576
-59.77753456770467,25.25684355246182
264.86829740756673,12.789203739932198
321.38861178441243,10.52412367775796
27.361643489165544,34.4734454458848
138.6910328137334,20.180144970495384
77.29043950227617,22.32621505968753
376.9674999400562,37.68124385002402
44.98990574416166,26.28135983123264
90.53178378284409,8.795230083567638
139.12402871353356,7.950620098438058
284.1018261269279,31.83741398327524
294.3994760438756,25.447105542939124
164.227664018221,12.336111894138924
276.3745147857674,13.963866260572992
71.5737627660493,24.09174497286721
224.82759926436634,12.336111894138924
124.06332117077804,16.12384262285483
-3.503103128152901,35.40501989106287
197.1934933445655,21.47494878544683
311.4473962815957,16.64323622189432
351.15007823257105,18.79185971370501
310.2887340102926,13.963866260572992
