grid,density
-150.9460167113511,0.0
-150.18086500031075,0.0
-149.41571328927043,0.0
-148.65056157823008,0.0
-147.88540986718976,0.0
-147.12025815614942,0.0
-146.3551064451091,0.0
-145.58995473406875,0.0
-144.82480302302844,6.53299853723446e-08
-144.0596513119881,2.1674461998733286e-07
-143.29449960094777,3.661336407613131e-07
-142.52934788990743,5.134970476942957e-07
-141.7641961788671,6.588348407862697e-07
-140.99904446782676,8.021470200372451e-07
-140.23389275678645,9.434335854472121e-07
-139.4687410457461,1.0826945370161813e-06
-138.70358933470578,1.2199298747441423e-06
-137.93843762366544,1.5368924055719202e-06
-137.17328591262512,1.972225748688938e-06
-136.40813420158477,2.4014822502829607e-06
-135.64298249054445,2.8246619103539593e-06
-134.8778307795041,3.2417647289019647e-06
-134.1126790684638,3.6527907059269412e-06
-133.34752735742344,4.0577398414289274e-06
-132.58237564638313,4.456612135407888e-06
-131.81722393534278,4.8494075878638535e-06
-131.05207222430246,5.236126198796797e-06
-130.28692051326212,5.616767968206745e-06
-129.5217688022218,5.991332896093667e-06
-128.75661709118145,6.359820982457597e-06
-127.99146538014114,6.7222322272984985e-06
-127.2263136691008,7.078566630616402e-06
-126.46116195806047,7.484282426038631e-06
-125.69601024702014,7.98000891059135e-06
-124.93085853597981,8.467632939780059e-06
-124.16570682493948,8.947154513604754e-06
-123.40055511389914,9.418573632065434e-06
-122.63540340285881,9.8818902951621e-06
-121.87025169181848,1.0337104502894759e-05
-121.10509998077815,1.0784216255263402e-05
-120.33994826973782,1.1223225552268036e-05
-119.57479655869749,1.1654132393908652e-05
-118.80964484765715,1.2076936780185257e-05
-118.04449313661681,1.2491638711097859e-05
-117.27934142557649,1.2978670323042177e-05
-116.51418971453614,1.3528381152509762e-05
-115.74903800349583,1.4067963912772313e-05
-114.98388629245548,1.4597418603829869e-05
-114.21873458141516,1.511674522568239e-05
-113.45358287037482,1.562594377832991e-05
-112.6884311593345,1.61250142617724e-05
-111.92327944829415,1.6613956676009887e-05
-111.15812773725384,1.709277102104235e-05
-110.39297602621349,1.7690589049150333e-05
-109.62782431517317,1.8299711655083254e-05
-108.86267260413283,1.8896680577970177e-05
-108.09752089309251,1.951752614798091e-05
-107.33236918205216,2.0241991207545345e-05
-106.56721747101184,2.109801072945418e-05
-105.8020657599715,2.194445956973078e-05
-105.03691404893118,2.2825031626597157e-05
-104.27176233789083,2.379068451007097e-05
-103.50661062685052,2.4762923112464816e-05
-102.74145891581017,2.5844067022535137e-05
-101.97630720476985,2.690495479419538e-05
-101.2111554937295,2.7945586427445623e-05
-100.44600378268919,2.8965961922285807e-05
-99.68085207164884,2.9966081278715994e-05
-98.91570036060853,3.095234722219706e-05
-98.15054864956818,3.221065483691082e-05
-97.38539693852786,3.34505079390864e-05
-96.62024522748752,3.466605367516999e-05
-95.8550935164472,3.585729204516149e-05
-95.08994180540685,3.702422304906102e-05
-94.32479009436653,3.816684668686845e-05
-93.55963838332619,3.929848123416147e-05
-92.79448667228587,4.054459439988026e-05
-92.02933496124552,4.176437458566604e-05
-91.2641832502052,4.295782179151876e-05
-90.49903153916486,4.419527049622412e-05
-89.73387982812454,4.563030684365418e-05
-88.9687281170842,4.7172970105297764e-05
-88.20357640604388,4.8857240993742354e-05
-87.43842469500353,5.0656892673201144e-05
-86.6732729839632,5.242499263311054e-05
-85.90812127292287,5.4280447451506174e-05
-85.14296956188254,5.623861243819988e-05
-84.3778178508422,5.827980036272852e-05
-83.61266613980187,6.047867433572341e-05
-82.84751442876154,6.266034020581302e-05
-82.08236271772121,6.494478782926873e-05
-81.31721100668088,6.71826463343814e-05
-80.55205929564055,6.937391572115097e-05
-79.78690758460021,7.164782402452594e-05
-79.02175587355988,7.401217765107828e-05
-78.25660416251955,7.636671925049893e-05
-77.49145245147922,7.881909291188375e-05
-76.72630074043889,8.121880061340249e-05
-75.96114902939856,8.356584235505511e-05
-75.19599731835822,8.586021813684165e-05
-74.43084560731789,8.813122940099547e-05
-73.66569389627756,9.05471434064284e-05
-72.90054218523723,9.31284292325528e-05
-72.1353904741969,9.565961223887026e-05
-71.37023876315656,9.81320524437987e-05
-70.60508705211623,0.00010054574984733801
-69.8399353410759,0.00010292363847407885
-69.07478363003557,0.00010537182727353729
-68.30963191899524,0.00010788927751612627
-67.5444802079549,0.00011051309131909538
-66.77932849691457,0.00011323011865469089
-66.01417678587424,0.00011595248466877819
-65.24902507483391,0.00011883942636086596
-64.48387336379358,0.00012183947452328567
-63.718721652753246,0.00012516089323113785
-62.953569941712914,0.00012849801119887
-62.18841823067258,0.00013199596570559084
-61.42326651963225,0.00013561647145401854
-60.65811480859192,0.00013939937552811984
-59.892963097551586,0.0001432271172026832
-59.127811386511254,0.00014713769625971802
-58.36265967547092,0.0001511380245266582
-57.59750796443059,0.0001552557918906272
-56.83235625339026,0.0001594882665917914
-56.06720454234993,0.0001636194606009055
-55.302052831309595,0.0001676493739179694
-54.53690112026926,0.00017157800654298314
-53.77174940922893,0.0001755011895748717
-53.0065976981886,0.00017953594424264974
-52.24144598714827,0.00018366208443125503
-51.476294276107936,0.00018790617230714988
-50.711142565067604,0.00019250417351135513
-49.94599085402727,0.00019742371042256505
-49.18083914298694,0.00020252278819684472
-48.41568743194661,0.00020760744188176916
-47.65053572090628,0.00021264384423019402
-46.885384009865945,0.0002175506072927945
-46.12023229882561,0.00022248327480852337
-45.35508058778528,0.00022743325707176175
-44.58992887674495,0.00023248370771153428
-43.82477716570462,0.00023776707695435375
-43.059625454664285,0.0002430061246889675
-42.29447374362395,0.0002482900275388541
-41.52932203258362,0.0002537938582788751
-40.76417032154329,0.000259648364658112
-39.99901861050296,0.00026581200535679984
-39.233866899462626,0.00027202740999956597
-38.468715188422294,0.00027825569731794724
-37.70356347738196,0.0002845842768734856
-36.93841176634163,0.0002909018388332501
-36.1732600553013,0.00029715885432293374
-35.40810834426097,0.0003034272071860664
-34.642956633220635,0.00030982577828137393
-33.8778049221803,0.00031620889275930263
-33.11265321113997,0.0003226974785926474
-32.34750150009964,0.00032910913357962475
-31.582349789059307,0.0003357282648242958
-30.817198078018976,0.00034225258704165615
-30.052046366978644,0.0003487873313324146
-29.286894655938312,0.00035559568196952084
-28.52174294489798,0.0003626638768737595
-27.756591233857648,0.00036994616620499287
-26.991439522817316,0.00037743035862441147
-26.226287811776984,0.0003846957847490015
-25.461136100736653,0.0003919342147328345
-24.69598438969632,0.00039907025064725427
-23.93083267865599,0.0004063697231816799
-23.165680967615657,0.0004137528470135951
-22.40052925657531,0.000421448323785327
-21.635377545534993,0.0004297225736993592
-20.870225834494647,0.00043797804138080156
-20.10507412345433,0.0004465299027909076
-19.339922412413983,0.00045489709464319335
-18.574770701373666,0.00046314620381504427
-17.80961899033332,0.00047188130077922315
-17.044467279293002,0.00048103784919355106
-16.279315568252656,0.0004900707247073877
-15.514163857212338,0.0004991030545208064
-14.749012146171992,0.000508327681465862
-13.983860435131675,0.000517664988049054
-13.218708724091329,0.0005269189992014213
-12.453557013051011,0.0005363146973257541
-11.688405302010665,0.0005457153508472255
-10.923253590970347,0.0005552937670363178
-10.158101879930001,0.0005651473398533708
-9.392950168889683,0.0005753603668069941
-8.627798457849337,0.0005858635601914391
-7.86264674680902,0.0005963553283378863
-7.097495035768674,0.0006067798363623921
-6.332343324728356,0.0006169719639779346
-5.56719161368801,0.0006272662138004354
-4.802039902647692,0.0006376383043984747
-4.036888191607346,0.0006480912378007332
-3.2717364805670286,0.000658423188351901
-2.5065847695266825,0.0006688126297713207
-1.7414330584863649,0.0006792337988177111
-0.9762813474460188,0.0006895229355895567
-0.21112963640570115,0.0007000058769686543
0.5540220746346449,0.0007106001282013647
1.3191737856749626,0.0007211729145787988
2.0843254967153086,0.0007322915155801668
2.8494772077556263,0.0007437074832614987
3.6146289187959724,0.0007551126292722198
4.37978062983629,0.0007664725151748636
5.144932340876636,0.0007779545098954404
5.910084051916954,0.0007893970338765225
6.6752357629573,0.000800782015919564
7.4403874739976175,0.0008123692948841567
8.205539185037964,0.0008241967932227819
8.970690896078281,0.000836314480227594
9.735842607118627,0.0008483673889409798
10.500994318158945,0.0008605651382005235
11.266146029199291,0.000873181912702293
12.031297740239609,0.0008859866633789037
12.796449451279955,0.0008990623760062298
13.561601162320272,0.0009121754550334349
14.326752873360618,0.0009252637224811738
15.091904584400936,0.0009384236714404756
15.857056295441282,0.0009519966835664764
16.6222080064816,0.0009657039990243949
17.387359717521946,0.0009792978295614671
18.152511428562264,0.0009926651653446939
18.91766313960261,0.001006056986763731
19.682814850642927,0.0010193574936054012
20.447966561683273,0.001032896330568426
21.21311827272359,0.0010469885315848282
21.978269983763937,0.0010610048086214276
22.743421694804255,0.0010754903711498308
23.5085734058446,0.0010902129272397176
24.27372511688492,0.001104875137810729
25.038876827925264,0.0011200238608726372
25.804028538965582,0.001134990599552719
26.569180250005928,0.0011499938600890592
27.334331961046246,0.0011655212237103002
28.099483672086592,0.0011821022664839148
28.86463538312691,0.0011992774850611454
29.629787094167256,0.0012167249638546673
30.394938805207573,0.0012342771055433004
31.16009051624792,0.0012520278584411432
31.925242227288237,0.0012700975630267185
32.69039393832858,0.0012882638580292863
33.4555456493689,0.0013062655245574682
34.22069736040925,0.0013240784901293442
34.985849071449564,0.001342233043678595
35.75100078248991,0.0013603141661731456
36.51615249353023,0.0013785313249019846
37.281304204570574,0.0013968984909856097
38.04645591561089,0.0014153584605109675
38.81160762665124,0.001434219862645001
39.576759337691556,0.0014529759775714082
40.3419110487319,0.0014725075070512322
41.10706275977222,0.0014923920468868383
41.872214470812565,0.00151218524850585
