upper,effects,lower,ate,ate_l,ate_u
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
222.29119200005067,-110.15567930883094,-442.60255061771255,-16.556477146855126,52.292091103350586,-85.40504539706085
221.92824101448923,-109.15028523108195,-440.22881147665316,-16.556477146855126,52.292091103350586,-85.40504539706085
221.14244427848422,-108.34218513871242,-437.82681455590904,-16.556477146855126,52.292091103350586,-85.40504539706085
220.9812238279329,-107.63788642151476,-436.2569966709624,-16.556477146855126,52.292091103350586,-85.40504539706085
221.11175069226567,-106.96459639423023,-435.0409434807261,-16.556477146855126,52.292091103350586,-85.40504539706085
219.727481784419,-106.29802960781139,-432.32354100004176,-16.556477146855126,52.292091103350586,-85.40504539706085
218.09170193069497,-105.66286443898115,-429.4174308086573,-16.556477146855126,52.292091103350586,-85.40504539706085
218.1858272278983,-105.03355629103613,-428.25293980997054,-16.556477146855126,52.292091103350586,-85.40504539706085
216.03549684081682,-104.49960381475776,-425.0347044703324,-16.556477146855126,52.292091103350586,-85.40504539706085
217.3236939401475,-103.97968477151618,-425.2830634831799,-16.556477146855126,52.292091103350586,-85.40504539706085
219.41729882198467,-103.46164882742005,-426.34059647682477,-16.556477146855126,52.292091103350586,-85.40504539706085
219.46187518807074,-102.94481677679687,-425.3515087416645,-16.556477146855126,52.292091103350586,-85.40504539706085
218.50920836880724,-102.43574263343439,-423.38069363567604,-16.556477146855126,52.292091103350586,-85.40504539706085
217.06015546249378,-101.92872195966024,-420.9175993818143,-16.556477146855126,52.292091103350586,-85.40504539706085
217.93251127149895,-101.42311954010759,-420.77875035171417,-16.556477146855126,52.292091103350586,-85.40504539706085
217.12159467579335,-100.9190599160621,-418.95971450791757,-16.556477146855126,52.292091103350586,-85.40504539706085
216.51369040005108,-100.41792377190497,-417.349537943861,-16.556477146855126,52.292091103350586,-85.40504539706085
215.86700040569522,-99.94570002176155,-415.75840044921836,-16.556477146855126,52.292091103350586,-85.40504539706085
