earn_x0_lc2vs0_iate,reg_ser
402.61869073504147,44.13662518418517
366.0100724439353,43.794759766421855
163.8518999549147,56.00156836204996
296.89686479473323,55.61319381311606
176.4278736922687,54.13462065843544
520.9404115534439,51.239202675284645
389.0508508547497,51.239202675284645
314.98864408537213,41.1263774068312
160.44918410335296,50.918617138569005
181.1053914497443,40.58472706107023
87.15588390627511,52.81671062158314
87.00624820264386,50.918617138569005
185.5783285605771,58.17571650868259
79.79599521132161,57.707357830393605
297.9929767378393,51.62276087243585
137.46607725225033,40.50652664870855
247.31665372288555,45.62378915966991
157.71967612483422,46.71352130193502
447.7048995409559,59.16605356399492
390.13713693149646,40.424467677940896
259.00225868964753,42.17211466032058
46.50696629488766,41.04762817418116
172.91537985940738,47.94886509813647
245.9612133025576,44.13662518418517
252.56719883045682,51.62276087243585
344.4549021950641,43.199874437569264
364.08901457277244,47.1570315638461
217.19876985209783,51.239202675284645
198.31551701605414,45.62378915966991
122.17094534587318,43.794759766421855
301.4181478258839,54.86573122936064
67.08348904212573,59.47595778135059
315.3018547576386,44.82253612444929
84.64366400657397,40.1215023000053
200.12884786676256,51.99242497994736
67.49240935784307,56.19212068260055
199.1054902780786,55.88635513910959
241.07530876343623,56.45104328229763
269.14734737689673,40.31705615821635
7.555602283883104,54.89502272010587
400.1005354285779,40.50652664870855
132.99515649976325,54.89502272010587
-24.967151808784593,40.58472706107023
88.88604854023309,44.13662518418517
309.3232911041556,48.36277186842874
6.803231120547196,57.91932836569297
181.69455770506966,44.34699704539882
363.60250603239234,40.1215023000053
392.47704816335784,41.797024702686336
217.4648409051372,42.793960732726966
198.49686863041967,51.20649072287212
208.7559482436707,49.76105210425247
167.9478891268436,58.54521222112821
187.81554013011157,58.54521222112821
148.72327564199637,55.505871920133245
311.75524382163326,46.71352130193502
142.61480803941663,57.707357830393605
209.51868748524294,41.04762817418116
338.387729667707,43.794759766421855
221.38059597129808,49.64290509414352
65.34130368694866,50.918617138569005
124.51866729395871,41.48296305222163
422.9669392882884,43.19639221231764
133.86546316805394,55.918969385169504
313.66997541030685,50.71721377412224
340.4179413427343,40.1215023000053
228.61559251196803,58.54521222112821
311.5524664352671,40.50652664870855
463.0142686127832,47.05410925021325
125.0197672540038,50.71721377412224
158.16017258704585,47.97189674292668
222.48568765556837,51.62276087243585
115.6100756842153,53.08541388864003
313.96397046859516,48.36277186842874
18.66921270476908,57.707357830393605
229.65042773086665,54.89502272010587
197.771345164454,50.71721377412224
47.23410477642199,40.31705615821635
104.84165267656712,59.16605356399492
357.90698652512833,56.00156836204996
303.6996304248426,52.40854258551276
136.22639727804966,43.49521587724775
229.0580255014072,41.57278495048693
369.51649657820246,57.267873487302026
27.49908833161328,54.1093094876617
366.75151147316257,48.04528843141448
441.51364741509235,41.797024702686336
152.13491418642184,55.1660020929033
135.24382020303187,53.89097997615204
306.1772110215108,51.99242497994736
254.17728659383437,44.34699704539882
280.55004763435113,52.81671062158314
178.93274676602618,57.267873487302026
117.29114606225002,55.1660020929033
124.8665603515255,47.94886509813647
359.80794478110056,53.3341229438205
84.98544199086425,59.47595778135059
165.84306467943082,51.64208012290497
109.64503650781728,51.99242497994736
146.74019879848922,40.45295140473965
368.01530665870973,43.794759766421855
325.8495435417833,54.1093094876617
-26.361016166624893,44.47355487462248
116.33920930276079,56.00156836204996
317.8837612823156,53.89097997615204
505.6617235873639,43.794759766421855
-2.2733054729034734,47.05410925021325
234.67382534898525,41.57278495048693
244.43941967301612,54.13462065843544
381.57029569151484,49.76105210425247
125.6921243432688,56.45104328229763
185.4005322692725,53.08541388864003
67.71145622202295,57.267873487302026
140.69754329151453,58.54521222112821
426.222502511348,51.32189870085669
156.1653547449095,44.82253612444929
-30.27439747304868,40.45295140473965
105.42686062002,47.94886509813647
103.84252368528394,51.99242497994736
174.1130053566383,50.918617138569005
165.97991406161688,41.48296305222163
497.177163855852,44.34699704539882
153.08892373356437,45.62378915966991
94.79256953157926,58.54521222112821
290.4133318400806,48.36277186842874
97.27040452183832,51.99242497994736
192.86804834893394,42.44907434855431
342.696026950566,44.770034590453946
290.1987328032491,58.17571650868259
47.98883166490941,48.027022042691215
377.330470930885,53.70325408375153
240.09609706119426,51.20649072287212
107.82357832707424,48.04528843141448
149.47240411986186,40.58472706107023
15.824284030847934,43.49521587724775
42.682811049945485,47.97189674292668
381.9070795811854,41.57278495048693
178.49516117961394,55.58419079695274
140.19827262283036,55.1660020929033
78.30135617481835,51.62276087243585
122.29830008611549,44.34699704539882
200.01583776166478,41.797024702686336
223.99290645574288,57.81954827121653
88.74764315345824,43.05248972136468
453.92102781419123,55.61319381311606
163.69594761525258,55.7427690131515
317.4607551799055,55.88635513910959
142.45304812785145,47.97189674292668
240.41486042402988,43.05248972136468
354.92941692532486,57.267873487302026
-80.40801446225566,48.027022042691215
96.40326342945428,44.13662518418517
373.76938832674017,56.00156836204996
-59.77753456770467,48.027022042691215
264.86829740756673,48.045288431414484
321.38861178441243,58.54521222112821
27.361643489165544,41.48296305222163
138.6910328137334,41.04762817418116
77.29043950227617,51.11621272212679
376.9674999400562,42.17211466032058
44.98990574416166,43.199874437569264
90.53178378284409,55.7427690131515
139.12402871353356,57.267873487302026
284.1018261269279,40.4804701361369
294.3994760438756,50.918617138569005
164.227664018221,51.64208012290497
276.3745147857674,53.89097997615204
71.5737627660493,45.92750305292296
224.82759926436634,51.64208012290497
124.06332117077804,57.91932836569297
-3.503103128152901,44.47355487462248
197.1934933445655,52.41398546391687
311.4473962815957,51.32189870085669
351.15007823257105,56.45104328229763
310.2887340102926,53.89097997615204
298.5427843275675,56.45104328229763
193.74625331995443,47.05410925021325
85.99889046168056,55.62658867338667
324.4064517557798,40.58472706107023
188.20492577064624,41.48296305222163
267.7863228520638,43.794759766421855
186.40511540329322,53.3341229438205
295.0186030594172,51.64208012290497
150.49245747908873,56.45104328229763
123.7685095521474,51.239202675284645
198.1113572359581,59.47595778135059
216.38167101369817,55.1660020929033
154.05175586907302,51.20649072287212
223.3538506518871,57.707357830393605
127.62244080061942,51.20649072287212
-16.67260726254642,43.940765365608506
263.4214774023095,41.48296305222163
237.05686356747592,56.19212068260055
319.35336451845245,41.797024702686336
210.36195063498548,57.91932836569297
211.8159861735437,44.770034590453946
34.73659537463459,43.05248972136468
183.64189624327182,51.20649072287212
475.9596437447233,55.61319381311606
225.55191062487262,56.99131509722156
143.35363454996082,46.71352130193502
203.87726225451138,43.794759766421855
336.0380317445515,43.199874437569264
71.27023489963828,52.98577499952053
336.41373030434033,43.199874437569264
192.2331361821383,41.48296305222163
323.5100640329045,42.793960732726966
66.14385443246476,51.62276087243585
48.0759062747469,53.70325408375153
237.22214163584854,53.26971923443569
224.2300844841237,55.1660020929033
167.06868814064558,48.335633078085934
243.38074461799204,53.3341229438205
262.6788761646626,41.1263774068312
42.288277501986954,55.62658867338667
289.9153737977954,46.71352130193502
158.13815484926295,58.54521222112821
204.39212571333167,57.267873487302026
189.26759548031725,47.94886509813647
163.14532087801172,51.99242497994736
205.8023699402297,47.97189674292668
337.0323285105784,53.280960100439536
152.69444632259572,40.58472706107023
217.49139572827912,42.793960732726966
216.7414417073485,40.45295140473965
39.63719786622195,53.70325408375153
176.68858473917123,56.00156836204996
-32.94649220523536,55.918969385169504
147.92317840952643,54.1093094876617
169.38007554215886,55.46991151542508
61.23010305330814,43.19639221231764
260.87605613116574,58.49033378788792
184.8306107685978,54.86573122936064
118.91284411570794,48.027022042691215
238.87017216343514,53.26971923443569
312.66501949880205,43.49521587724775
37.06046026757895,56.19212068260055
29.96109019965263,56.19212068260055
381.2286849050996,53.70325408375153
-9.934125489194315,47.97189674292668
356.98339036331265,47.94886509813647
308.66857471541516,40.1215023000053
101.62522545763358,58.54521222112821
458.98010257883254,54.1093094876617
7.6330414484534685,44.34699704539882
147.70773059014766,45.92750305292296
160.31698394662203,50.71721377412224
113.44610150790699,53.08541388864003
87.73524788753241,40.1215023000053
129.81067409332775,58.17571650868259
100.10909237817549,56.99131509722156
134.34301242511066,42.44907434855431
203.35729308697412,44.47355487462248
23.93789901377886,44.47355487462248
-21.69749025848199,52.81671062158314
192.3801330750312,57.707357830393605
209.73385758212606,59.47595778135059
217.2712668035835,58.54521222112821
267.73074313399377,55.918969385169504
66.06349788712629,44.47355487462248
166.99474098445836,55.505871920133245
168.16986550120794,55.7427690131515
173.6546887475015,58.49033378788792
283.04755389007363,53.280960100439536
88.92437474174974,44.82253612444929
145.57563156631,57.91932836569297
192.15824729038204,59.16605356399492
129.89562564436713,48.335633078085934
48.20537688831598,47.05410925021325
341.69243270777525,48.36277186842874
233.07061692118992,45.92750305292296
68.21543182023063,47.1570315638461
416.78697372117813,44.82253612444929
142.8806451824321,53.08541388864003
127.93821312478269,40.4804701361369
141.72456669765262,54.89502272010587
169.8324697893163,54.89502272010587
128.99498105579553,50.71721377412224
229.62927118217883,56.19212068260055
233.67636333676853,43.49521587724775
209.51771467019768,47.05410925021325
297.73502029014776,55.62658867338667
203.61617544110157,51.20649072287212
95.87663404735247,53.08541388864003
307.6320990668363,58.54521222112821
100.28666576500618,51.99242497994736
162.72304094735082,57.81954827121653
55.05513790059808,47.94886509813647
497.3229507290706,41.04762817418116
98.64444600887543,52.40854258551276
50.578238574346585,51.20649072287212
97.98566145624883,59.47595778135059
174.77250375282733,53.3341229438205
274.66608760704173,56.45104328229763
237.66143727303054,47.94886509813647
405.92127464020746,51.64208012290497
82.13413237366444,44.13662518418517
230.36232746953448,42.17211466032058
-20.37068678832952,40.1215023000053
140.13287076701232,41.797024702686336
210.9031253177926,40.1215023000053
365.28337140939516,51.62276087243585
44.58112196273373,51.32189870085669
235.31346767160827,43.794759766421855
124.20255843350631,50.918617138569005
549.741662673833,40.1215023000053
94.03267922699354,44.770034590453946
495.12268048312853,48.335633078085934
426.1789554565928,51.64208012290497
187.25584428207986,41.1263774068312
285.8955601440962,40.31705615821635
195.38238747397372,54.13462065843544
33.6165560171637,51.99242497994736
175.5777522000214,55.918969385169504
55.11817176891938,47.05410925021325
148.524408513771,50.918617138569005
378.30458720535876,51.239202675284645
246.36470304247877,55.88635513910959
125.76434386839776,51.11621272212679
201.9129840722885,52.81671062158314
170.4439175382563,47.1570315638461
153.03634414023492,44.47355487462248
299.95401174827964,51.11621272212679
179.10599036885046,55.88635513910959
394.7255998703974,44.770034590453946
86.32273315271232,57.91932836569297
134.68497332613998,47.1570315638461
321.7790651593608,42.17211466032058
317.7914072683354,51.99242497994736
259.28955808285974,51.32189870085669
209.37933244051123,42.17211466032058
284.57091591183496,58.54521222112821
155.2732739363469,56.45104328229763
462.81571694186414,40.4804701361369
132.86738094759914,44.770034590453946
66.31970279387203,40.31705615821635
131.47333539683711,56.19212068260055
150.90682922883477,54.86573122936064
70.03846849312606,59.16605356399492
127.99874823061438,42.793960732726966
200.50608895968844,55.58419079695274
203.29371182389463,43.49521587724775
253.02164508529376,54.13462065843544
486.73265653798,41.1263774068312
187.7411437335739,47.97189674292668
76.07351979356588,40.58472706107023
58.38600035873333,54.89502272010587
359.48877022592956,43.05248972136468
110.92022905898011,58.54521222112821
280.0038749632433,56.45104328229763
204.52778758938513,54.1093094876617
161.69842918881537,40.4804701361369
184.46959972727663,43.49521587724775
264.70077076773407,42.17211466032058
366.25730029259194,52.41398546391687
240.59350508686504,40.31705615821635
152.34682086791952,51.32189870085669
101.24511403220818,54.89502272010587
115.53297793214631,54.1093094876617
324.38256510664684,44.47355487462248
122.39460858328515,54.13462065843544
139.0928710586158,53.89097997615204
87.12925155256681,40.45295140473965
81.82433795327796,52.40854258551276
114.13960212182573,58.49033378788792
283.28087211460917,40.31705615821635
298.6839311774312,44.82253612444929
25.815238404515867,58.54521222112821
187.11581009976035,56.00156836204996
178.8890066372183,51.32189870085669
379.75860352103984,41.48296305222163
130.87619579992213,54.86573122936064
112.54424037539582,52.98577499952053
131.4124075006741,53.3341229438205
128.9439955565989,40.45295140473965
231.25888742744638,53.26971923443569
324.93597533856814,51.62276087243585
114.1961188180272,57.707357830393605
244.9796136117439,43.794759766421855
180.62480780563448,42.44907434855431
22.366080265534038,40.1215023000053
131.00260540926416,53.08541388864003
78.82302628851822,55.58419079695274
150.47473151231117,55.58419079695274
230.6431540225055,52.41398546391687
7.3549346706722645,44.47355487462248
104.19026542142194,55.88635513910959
151.36156865123718,58.54521222112821
263.1933967920986,52.98577499952053
138.25679514897985,56.19212068260055
345.00064493718025,48.335633078085934
152.14339539903975,56.45104328229763
140.69376806401226,55.1660020929033
457.3851470047015,43.19639221231764
375.5917435895125,51.239202675284645
35.98283669227362,40.31705615821635
89.10483554994318,41.57278495048693
340.5207795659952,41.48296305222163
220.40346074955727,58.17571650868259
199.9387755931839,53.26971923443569
112.96180746903462,46.71352130193502
321.8898842467919,49.76105210425247
25.805516117645375,43.49521587724775
199.2344689712062,40.50652664870855
206.12332638351182,43.19639221231764
376.7522009084567,54.1093094876617
211.84227303600423,53.89097997615204
46.64909313966848,53.3341229438205
282.503730474873,41.57278495048693
172.11058622055964,43.199874437569264
269.4711431110817,41.57278495048693
378.74498954917794,55.7427690131515
261.12086586465006,53.70325408375153
130.89818995021693,51.99242497994736
96.2709483823881,41.57278495048693
211.11968811324545,43.199874437569264
115.42347241247353,57.267873487302026
198.0202275655048,54.13462065843544
98.79206833304619,43.940765365608506
92.53749335310685,51.99242497994736
72.38162744292714,53.70325408375153
197.99665561084618,51.64208012290497
286.2804669546726,45.62378915966991
274.6865052367848,57.707357830393605
138.42376292082008,50.71721377412224
64.46731764167163,53.70325408375153
97.08419314752263,44.47355487462248
509.46065599753683,42.793960732726966
268.6592966549738,44.770034590453946
315.7471981209212,44.34699704539882
164.74875119180552,55.88635513910959
333.9300018793833,42.17211466032058
116.61527213373097,46.71352130193502
375.30742898083656,41.57278495048693
207.83327919576723,57.26787348730202
117.24103991237408,40.424467677940896
83.68134700738528,46.71352130193502
219.37262912898433,47.05410925021325
330.5895656493051,40.4804701361369
132.83608062296165,45.62378915966991
320.35368903678426,43.05248972136468
106.92942097730145,40.584727061070225
211.03810208669972,47.97189674292668
73.55035530321584,53.08541388864003
134.332012953512,50.71721377412224
303.35171046692903,58.54521222112821
85.16593106329074,41.1263774068312
228.6545757962697,55.1660020929033
76.24917301715634,41.48296305222163
417.9543449543353,51.32189870085669
233.4745258738454,50.71721377412224
269.48633448946475,40.45295140473965
52.57593545743462,55.46991151542508
84.31633217706016,44.82253612444929
142.6049147737213,56.45104328229763
222.0078425032117,41.04762817418116
257.8779002476473,52.40854258551276
400.3283368318404,56.45104328229763
11.277267623986972,54.86573122936064
120.3404698840503,48.027022042691215
62.20596977697119,58.54521222112821
323.14967330214205,49.76105210425247
197.8736963270397,55.58419079695274
-8.394594209922957,52.41398546391687
307.4684037434898,56.99131509722156
178.47843999455148,54.1093094876617
239.02837800590984,58.49033378788792
257.4875577863282,50.71721377412224
148.96210401535404,49.64290509414352
173.880142470369,47.05410925021325
404.44119872780715,40.45295140473965
73.71597223767057,53.280960100439536
148.64042039381326,42.17211466032058
108.4780508292178,57.267873487302026
439.85441827630535,40.1215023000053
331.15829746430427,55.61319381311606
364.69063708243567,42.793960732726966
126.01829027566973,43.05248972136468
164.58706549833502,43.199874437569264
312.7956991829872,55.1660020929033
204.72221582811443,51.64208012290497
-41.04298837446731,53.08541388864003
126.46008726385338,58.54521222112821
245.44346431044013,40.50652664870855
205.03697814853695,50.71721377412224
147.74575973292212,41.1263774068312
128.8653803469038,51.20649072287212
207.96029480347812,52.41398546391687
177.81251229331673,56.45104328229763
188.21947895617956,59.47595778135059
112.28293932500358,52.41398546391687
171.1365896910213,49.76105210425247
159.04584533307846,40.4804701361369
189.41754806278269,43.05248972136468
168.41028298647132,56.99131509722156
113.4755796291195,44.13662518418517
120.29753911882426,55.918969385169504
265.1406663167949,51.20649072287212
185.2362783423171,43.794759766421855
269.8556201675845,42.44907434855431
227.14295693414525,42.44907434855431
163.13508273074154,50.918617138569005
123.47523790310777,54.89502272010587
211.95759395727072,41.1263774068312
176.1468131465956,48.335633078085934
225.41385242992786,57.91932836569297
368.91868831514125,40.424467677940896
202.82458977692767,50.918617138569005
-40.981814078924685,51.62276087243585
59.38383166000574,53.08541388864003
174.71774364633868,58.49033378788792
-0.6958999740741092,56.45104328229763
370.6962360952436,43.794759766421855
62.25038906148694,55.7427690131515
196.42203089092956,54.13462065843544
310.3844419140791,49.64290509414352
323.24588566643024,40.31705615821635
85.37745300804932,55.918969385169504
355.4710155417963,47.05410925021325
108.5645004158992,51.99242497994736
284.553906156621,41.57278495048693
87.84638285041939,51.99242497994736
298.6500794579955,53.3341229438205
307.3902826458218,47.1570315638461
332.08597892497244,40.4804701361369
23.33896275076512,50.918617138569005
92.43610699402012,44.770034590453946
181.60497947702981,40.50652664870855
248.86977020966376,47.94886509813647
142.60867535293943,41.95976623989256
184.0536964434311,55.61319381311606
476.44250579942053,43.49521587724775
201.84772271981302,47.05410925021325
374.3667406922148,40.50652664870855
171.5528944960471,57.707357830393605
