grid,density
-66964.96200601968,5.283673898586149e-07
-66922.10949259455,5.639653616995522e-07
-66879.25697916943,6.006150796924963e-07
-66836.4044657443,6.377566008396364e-07
-66793.55195231916,6.749353129565035e-07
-66750.69943889404,7.129823650495772e-07
-66707.84692546891,7.532237495319553e-07
-66664.99441204379,7.965023533494406e-07
-66622.14189861866,8.414361708984247e-07
-66579.28938519354,8.87431062373516e-07
-66536.43687176841,9.332816339436131e-07
-66493.58435834329,9.818902256553732e-07
-66450.73184491815,1.0315674891445177e-06
-66407.87933149302,1.08398581997567e-06
-66365.0268180679,1.1392206968429277e-06
-66322.17430464277,1.1952779505424283e-06
-66279.32179121765,1.2527198578567014e-06
-66236.46927779252,1.3114012677590496e-06
-66193.6167643674,1.3700013574835865e-06
-66150.76425094227,1.4295280334287772e-06
-66107.91173751713,1.491064892709361e-06
-66065.05922409201,1.552874747708436e-06
-66022.20671066688,1.616140184319883e-06
-65979.35419724176,1.6808387569741523e-06
-65936.50168381663,1.7477473500082419e-06
-65893.64917039151,1.816807017898604e-06
-65850.79665696638,1.887643918871912e-06
-65807.94414354124,1.959460595394323e-06
-65765.09163011612,2.0328987754936774e-06
-65722.239116691,2.1068877969060685e-06
-65679.38660326587,2.1800628388952446e-06
-65636.53408984074,2.2570722888242416e-06
-65593.68157641562,2.335528682555046e-06
-65550.8290629905,2.4152487243335856e-06
-65507.97654956536,2.498692995266272e-06
-65465.12403614024,2.5843648401050216e-06
-65422.27152271511,2.670241586749251e-06
-65379.41900928998,2.756132306311259e-06
-65336.566495864856,2.844584409123098e-06
-65293.71398243973,2.9355794027440235e-06
-65250.861469014606,3.0272469693031218e-06
-65208.008955589474,3.1194771482619535e-06
-65165.15644216435,3.214770213684535e-06
-65122.303928739224,3.312915852407981e-06
-65079.45141531409,3.4135516710490398e-06
-65036.59890188897,3.5167772846198355e-06
-64993.74638846384,3.62237988043529e-06
-64950.89387503872,3.729069755643024e-06
-64908.041361613585,3.83554400587002e-06
-64865.18884818846,3.941009501353796e-06
-64822.336334763335,4.048647067502066e-06
-64779.48382133821,4.158298830962682e-06
-64736.63130791308,4.2688301619711226e-06
-64693.77879448795,4.380313840522597e-06
-64650.92628106283,4.496959324286732e-06
-64608.0737676377,4.616540973636538e-06
-64565.22125421257,4.7390927951438816e-06
-64522.368740787446,4.861546533220606e-06
-64479.51622736232,4.985983419158063e-06
-64436.66371393719,5.111950115171448e-06
-64393.811200512064,5.238225298055058e-06
-64350.95868708694,5.366403100267606e-06
-64308.106173661814,5.496759906517116e-06
-64265.25366023668,5.632747419036764e-06
-64222.40114681156,5.775064340106074e-06
-64179.54863338643,5.91900818950487e-06
-64136.69611996131,6.0645575836000546e-06
-64093.843606536175,6.209588060431578e-06
-64050.99109311105,6.355420467382691e-06
-64008.138579685925,6.504041923507886e-06
-63965.2860662608,6.654651444784423e-06
-63922.43355283567,6.805150346177926e-06
-63879.58103941054,6.956826379117331e-06
-63836.72852598542,7.107504790847739e-06
-63793.87601256029,7.259190101680254e-06
-63751.02349913516,7.412539277877861e-06
-63708.170985710036,7.567262738760949e-06
-63665.31847228491,7.726578275379676e-06
-63622.465958859786,7.889216649410417e-06
-63579.613445434654,8.053205786135273e-06
-63536.76093200953,8.21758598963234e-06
-63493.908418584404,8.380853185183379e-06
-63451.05590515927,8.544796334334281e-06
-63408.20339173415,8.710167868873854e-06
-63365.35087830902,8.876043733235182e-06
-63322.4983648839,9.040621799646704e-06
