empl_chge_lc1vs0_iate,olf_x0
1.1185622456268927,42.0
-0.37968106589607786,11.0
-0.20596170594076893,15.0
0.8458362451584277,26.0
-0.06852917512813511,5.0
-0.4794923788640046,30.0
-0.4139784740465601,23.0
1.2846120180458254,21.0
2.213154106676043,11.0
1.1691090957142825,23.0
-0.059416253187400625,43.0
0.6866369254480924,48.0
1.8550118144210082,54.0
0.4086139545449891,2.0
-0.3265132929023289,35.0
1.2655477209888675,29.0
-0.41708982225665525,45.0
-0.3694795696032014,21.0
-0.6112833783025833,26.0
0.6713983887754189,12.0
-0.3557326605351567,83.0
-1.0548318988013126,65.0
-0.3382453586252589,62.0
0.17362599073451823,72.0
0.2627595589949704,14.0
-0.17525815291986152,20.0
-0.8351048940856525,63.0
0.053919042064154765,33.0
1.188040281935225,7.0
-0.5899738269541508,64.0
-0.3300977369326793,82.0
-1.1611768272210239,50.0
0.13485727190327318,22.0
-0.9908396711873769,65.0
-0.22362743265405316,46.0
-0.49971106677545185,15.0
-0.07640406077893286,53.0
1.2980150783484128,34.0
-0.6749952017873703,40.0
0.9948274358378627,57.0
-0.6325029125316368,6.0
-0.3421230745870592,63.0
1.1635353610171466,46.0
-0.5598374283989749,75.0
0.12001373485580047,70.0
-0.028461016288629515,64.0
0.24144532783802145,23.0
-0.47641380344042217,43.0
-0.2962262381678943,76.0
-1.0857090509042953,9.0
0.7483645888171206,27.0
0.13624918887458604,56.0
-0.38010474440721476,17.0
0.3283197378268938,42.0
0.5475278677026801,15.0
-0.5154480268395065,62.0
-1.0192832953317996,62.0
1.6089312321865774,21.0
0.022552726959217284,58.0
-1.0852608718381964,24.0
0.16592349465410455,49.0
1.2119411297043705,60.0
-0.5385320199559834,57.0
1.6021858597899237,13.0
0.5871079785662138,38.0
0.9317316718556532,32.0
1.8214598340820336,31.0
1.2201890103358917,46.0
1.1754158694816734,22.0
-0.5755908405703942,42.0
2.28557735885733,11.0
1.1243515345897643,4.0
1.2939298727902735,32.0
1.2334627501471103,22.0
-0.2507840242565751,27.0
-1.3095010983001845,44.0
-0.4970212227043061,22.0
-0.469945711954763,34.0
-0.6232534837189898,4.0
-1.2283022747321612,69.0
-0.3314777714201562,60.0
-0.24586107706160748,23.0
-0.5048948388995059,20.0
-0.310789094181207,16.0
1.7778707271191847,5.0
-0.23232199540153217,17.0
1.6873808069270135,14.0
2.351548843310189,35.0
2.029339612565404,22.0
-0.47866682773781416,71.0
-0.342689354686431,52.0
0.5831588589156157,32.0
0.2498735218532288,46.0
-0.7162638637473553,59.0
-0.21016075844182774,42.0
0.12988083641383985,56.0
-1.2058568308887472,23.0
-1.0923251611922,72.0
-0.8759514353355213,43.0
1.0131837910513348,11.0
0.16256143147032298,14.0
0.14775629262065218,44.0
-0.38765098287685174,33.0
-0.556412453844022,58.0
-0.7211557068409242,40.0
-0.5925363722011875,35.0
0.28342038752115845,39.0
1.2343906739454145,43.0
-0.8132922276638016,71.0
1.8467921621771064,19.0
-0.6490389249928259,54.0
0.4311525907064374,74.0
0.16578174774497645,37.0
-0.8586578371627345,79.0
-1.089939317536575,33.0
0.09620464249901778,19.0
-0.13422869342558696,54.0
0.6172462396027238,53.0
-0.21290585497616804,21.0
0.23822129478338994,58.0
0.7483163355495199,45.0
1.1626680439687598,26.0
0.05221097427824628,21.0
0.7954536717207568,12.0
-0.2326397716849321,37.0
-0.12671976412367414,38.0
-0.057425568383002557,67.0
-0.48739399339919454,28.0
-0.7791062707617453,54.0
0.14640645417702053,41.0
0.5279851760867604,39.0
-0.38640381494758347,45.0
-0.4121249710024224,21.0
-0.7496808647653933,31.0
-0.4793656647850843,24.0
1.1002300580298985,28.0
1.4042182506261214,45.0
-0.8524369461661578,28.0
1.548822113718355,56.0
-0.3630961563784083,29.0
0.14237058389507495,84.0
-0.06856985490466455,60.0
1.6059517830492327,20.0
-0.1299815696203137,42.0
2.304833803680964,10.0
-1.2578879948052002,52.0
-0.13119635279863218,36.0
0.576936782222822,11.0
0.6063416074054438,28.0
-0.7864816992585447,39.0
-0.7882399704791857,49.0
-0.8959863945993203,59.0
0.9073499918569088,43.0
-0.9554625120750612,39.0
0.00997085656665253,16.0
1.8109979598264232,19.0
1.1004581214325337,30.0
-0.20338062933222334,46.0
-0.9505106855401613,45.0
-0.41447460264059194,62.0
-0.4693417592733887,60.0
2.014141480921896,6.0
0.014084816693330393,78.0
1.6609691172257781,26.0
-1.1874474493326101,39.0
-0.5804183644762436,85.0
1.3038889713820339,60.0
1.531568343524345,54.0
-1.269792652256086,67.0
-0.18101233674068518,54.0
-0.8437917678840452,26.0
0.0030824047517136743,64.0
-0.20071121694957578,16.0
0.3565560411790459,28.0
-0.011006635989662672,26.0
0.02275909353077038,48.0
0.12316073612121259,30.0
0.5683725363591317,15.0
-0.4772839167607881,43.0
-0.7406377626213657,12.0
-0.05009949591598689,50.0
-0.48640742062938547,40.0
0.29747410202710917,45.0
-0.43079833007027285,53.0
-0.39634078182530835,9.0
-0.15239752266432338,51.0
0.9227151092838431,8.0
0.09417064140207343,80.0
1.3991608597993594,58.0
1.0899234595500398,33.0
0.04963676852759347,39.0
0.26963388781668945,47.0
0.9810379492401721,51.0
0.44357155509944907,7.0
0.6551264118353802,24.0
-0.07017090942380133,67.0
0.4030019770628898,29.0
1.4049295835374025,27.0
-0.9698400505344451,40.0
-0.01058048549833368,23.0
0.2839000478506415,41.0
0.9852281261171985,5.0
1.4570570925036852,11.0
-0.11885629604783238,53.0
-0.9740863739890973,29.0
-0.8633715655852123,17.0
-0.13652583652611855,24.0
1.55308543683083,3.0
-1.0136879498029208,53.0
1.224268818012617,38.0
-0.04930966133728992,22.0
-0.7568416110762373,62.0
-0.26489396226721507,55.0
-0.4138010531539234,27.0
-0.2705169100699272,47.0
0.8704968466720518,6.0
0.21834134782011982,22.0
1.8568498809378586,42.0
1.7518673069529649,57.0
0.13493151281959914,25.0
-0.13336618793454408,26.0
-0.028080603908829938,60.0
0.32827883696115023,43.0
-0.8217694268923149,44.0
-0.09082639139043297,50.0
-0.35669101707119844,26.0
-0.31658822778335394,39.0
1.595548854926378,50.0
-0.9651141501506768,41.0
-0.7687857382222777,45.0
-0.4454292460125654,61.0
1.0573255339495442,51.0
1.0236874363908204,59.0
0.5747612227410086,37.0
-0.6197726593739497,17.0
0.2765117150849633,38.0
2.1143030743628,15.0
0.022408825881058136,44.0
-0.17055120904257112,41.0
0.19437401828682904,35.0
-0.1530069636677015,26.0
-0.19896140458569933,17.0
-0.2138656893555415,56.0
-0.22713275104145425,27.0
-0.03712976329231324,53.0
1.1786263953340053,13.0
0.17584432208321493,48.0
0.09657485650132669,28.0
-0.4014516635895068,40.0
-1.048040808823425,3.0
2.1465458883704223,36.0
-0.07095379962650548,16.0
-0.5143741415132022,53.0
0.9206001039587048,18.0
1.6436748782669743,59.0
-0.766645499074406,21.0
1.9741441600643843,31.0
-0.8106224793551364,10.0
-0.09906658710287863,7.0
1.2789658389123568,7.0
0.5134609374411488,59.0
-0.7518400425492139,38.0
-0.4237369973996098,17.0
0.5736175090502118,52.0
-0.5578009706631811,19.0
-0.38309279947980707,53.0
0.3716605812855516,38.0
-0.5961923099396981,66.0
-0.10553987004858495,69.0
-0.21099170735163633,61.0
-0.3563565900196177,58.0
1.3016146754106195,14.0
0.8849785844763421,12.0
-0.06565299988685591,18.0
-0.7051134384838462,84.0
1.3158918914482276,32.0
-0.13008277196577012,58.0
0.015127648642702773,42.0
-0.3841259467723968,23.0
-0.27751305316180036,62.0
-0.7062829516326847,55.0
-0.005542499125697153,24.0
-0.8528785576958,1.0
0.2935917412554222,11.0
-0.010944649829708608,73.0
-0.6686793961556499,79.0
0.2641117466090226,50.0
-0.11116278908328242,50.0
-0.5708725786199833,21.0
-0.10811366908599698,60.0
0.17049798629697177,58.0
0.020263595126679523,49.0
-0.5291191689914834,49.0
2.3020800413610645,30.0
-0.4003292091782346,46.0
0.9691758439126232,2.0
-0.6422315910703945,38.0
-0.9957924762223234,44.0
2.0691262705291895,35.0
1.4916862526217647,56.0
1.200564988105522,60.0
-0.25252602188293954,48.0
-0.513178703163545,40.0
-1.2763997385251429,49.0
1.715507654083009,58.0
-0.740377684262796,73.0
-0.19536216567680867,57.0
-0.5531037334820798,25.0
0.37084575549857357,31.0
-0.7560437009167638,24.0
0.09859463796251544,23.0
-0.46746495986988035,18.0
-0.4841959766193621,75.0
-0.44174224507161997,30.0
-0.22928763968670327,50.0
0.5726615699889728,58.0
-0.14532665661089156,38.0
1.7394771850321393,26.0
-0.6691517677579297,30.0
1.7173724582150478,16.0
1.873372924493971,34.0
1.0708606211295062,13.0
0.5147099373219797,42.0
0.245100617901289,50.0
-1.1946786256295363,70.0
-0.4576190162517755,34.0
-0.409126018950853,67.0
-0.055950423459310894,47.0
0.42491117172671633,58.0
-0.018979431328124907,65.0
0.4460880866208458,33.0
0.9656668174165871,44.0
-0.6538601158644618,44.0
-0.40731562240435937,64.0
-0.702107212238042,36.0
1.0510401358725285,31.0
0.9391489371761625,44.0
1.4842085814621637,36.0
-0.7297274093427916,25.0
-0.17698753509411375,32.0
-0.6494853521967684,78.0
-0.49697180878936703,47.0
0.579779157236435,50.0
-0.34012482742224337,52.0
-0.06900128627017249,38.0
0.4596523299276889,55.0
1.016346143458439,60.0
1.1202698212045947,43.0
-1.1968267266489452,71.0
-0.19419575004155626,44.0
1.6205306938232957,59.0
-0.6771010807024906,39.0
-0.4684552605428029,63.0
-0.7338456050355576,56.0
-0.5750774147186918,21.0
-0.41659173557418827,24.0
-0.5323213652362289,22.0
0.7478608096339434,47.0
-0.7273579307787555,32.0
-0.1712736906968156,29.0
1.1445829333267126,26.0
-0.5704467160249447,54.0
-0.14987709403128613,30.0
-0.2642558171403059,5.0
0.3889320791046681,57.0
-0.21752413101214188,71.0
0.24740729400053052,42.0
-0.7664450323124162,34.0
0.21648234397624072,19.0
-0.27905237871702837,53.0
1.5502422866223189,58.0
1.0580436259180637,48.0
-0.2711480754446987,66.0
-0.20605253908809323,50.0
-0.6310448157282371,14.0
-0.305817497479672,69.0
-0.6708575376419847,63.0
0.13087227028157178,7.0
0.6161851318922889,32.0
-0.9969238930200087,41.0
1.90283315057173,60.0
1.275317451595,39.0
0.5762631284469479,48.0
-0.11095239714142502,25.0
-0.34217179392875596,60.0
1.1214572135744185,6.0
1.0454282275996551,24.0
1.4241942750925998,14.0
-0.18469972568064721,56.0
1.0769369224345364,59.0
0.7295457570538699,50.0
1.004463443335644,36.0
-0.03680177899113768,18.0
-0.1701085693369102,75.0
-0.5105270759049922,19.0
-1.0237789707311284,33.0
-0.13871576527109325,29.0
-0.3203527618562373,21.0
0.6538542974961521,16.0
1.5495609527018117,20.0
1.891230937082862,29.0
0.17268060102734195,49.0
-0.33287205943910136,55.0
-0.5686587727719197,73.0
0.189335059739423,26.0
0.2785141549483857,54.0
0.09068218138581807,30.0
0.9216553766404922,5.0
-0.8620415821753645,8.0
0.4332140446500507,34.0
1.1478966827705466,57.0
-1.0423260837494195,24.0
1.0689055581392495,38.0
-0.2784354261428702,41.0
0.17595429432951915,15.0
-0.5639284878088442,57.0
1.9543066398457358,25.0
0.6688189355133312,11.0
0.4293289372469432,33.0
0.48579591356304436,11.0
-0.04918182062029147,46.0
-0.9405597604861258,23.0
-0.5646031339434906,75.0
1.4209914838989803,44.0
0.44567655635139036,12.0
2.2546462138956507,22.0
0.16335071069630214,17.0
-0.009344424150518948,49.0
0.2393379752563678,60.0
1.1755735954590447,22.0
0.13484854992488904,2.0
-0.05246848381989677,70.0
1.41427436770609,55.0
-0.02883205647085124,2.0
1.0429126236825585,35.0
0.9331482773073906,59.0
0.1952217540057864,30.0
0.17182968750458472,9.0
0.6993655828732366,61.0
-0.8350528899824249,39.0
1.9889742514703137,21.0
0.6831638570717469,46.0
-0.8639323689862086,24.0
-0.33625381512989627,35.0
-0.3434191726148802,70.0
1.316435160865492,32.0
0.38161691625938504,32.0
0.1227728891606652,61.0
-0.1992280324654109,55.0
0.11858921365326114,29.0
-0.4107551667529261,63.0
-0.0184219377850231,22.0
-0.3628436837228186,42.0
1.2395163748707334,48.0
-0.01279497218458503,27.0
0.06638867631915035,71.0
-0.19332715669302586,45.0
0.7516639896362116,56.0
1.5496645093333792,4.0
0.28706706249904407,33.0
0.30175275240686955,47.0
-0.23797272837553168,26.0
-0.33885928440363355,64.0
0.5571561096725671,34.0
-0.8797050889080882,52.0
0.5434130012040703,28.0
0.8579406036173496,5.0
-1.1141609939370176,48.0
-0.053058984758924954,46.0
-0.26733344789146996,40.0
1.549542492516618,54.0
1.457014531683924,6.0
0.2835473694323791,42.0
-0.27549582294346897,40.0
1.650732093203303,54.0
0.23641097346919782,45.0
0.5273528616515797,47.0
-1.4387638887583796,15.0
-0.2626627481450391,35.0
1.66506408680828,17.0
-1.170895664423139,25.0
0.09472929334651992,39.0
-0.5933125631967334,62.0
1.0846113437148344,24.0
0.0885842537566432,81.0
-0.2105627465478765,69.0
0.885773476086803,28.0
1.2803060954190975,34.0
0.4717293003619231,56.0
1.3574640340976183,51.0
-0.7032174712208583,59.0
0.641440977807156,60.0
-0.6740294329722115,40.0
-0.015757721977174566,80.0
-0.8492791127786843,32.0
1.9785198717885215,26.0
-0.8412688683197864,58.0
-0.30286185604195487,17.0
1.7324141225389156,43.0
0.7714289422630631,32.0
-0.47542590819972325,56.0
-0.5151455143668977,10.0
1.1281520931564604,52.0
1.1069906778946303,4.0
-0.7041233019472596,28.0
-0.09701999583238391,57.0
0.6660238071658335,23.0
1.0508384053396376,14.0
-0.1572803477407631,19.0
-0.695954417306171,5.0
0.07551960421318704,47.0
-0.06368108518197246,35.0
-0.935078105004769,40.0
1.5577298603803664,13.0
-1.048100144693381,24.0
0.017181939160589355,37.0
-1.0669789416143902,54.0
0.9433220987620254,21.0
0.6557490133717441,58.0
2.090027509657272,6.0
1.3885593276866495,57.0
-0.18447298236605342,19.0
-0.18815225123669285,53.0
-0.42185583548884326,72.0
-0.5861567628909958,66.0
-0.01637026820423304,34.0
2.172767815096826,1.0
-0.753469411627164,71.0
-0.4847816867959238,62.0
-0.31291859038010383,17.0
-0.2597260439968817,70.0
-0.2616417075666331,31.0
0.10040781743236937,51.0
-0.6610355572574144,18.0
-0.08506245970560378,41.0
-0.4761069697776448,84.0
-0.3450449504786596,17.0
0.4797197848179222,19.0
0.17977069065927054,51.0
0.3884337338933337,17.0
0.32025541286329234,37.0
-1.1640609550795795,64.0
0.621455976280279,47.0
-0.039809566102673444,59.0
-0.3088891298815652,26.0
-0.715041539055155,87.0
-0.7364228534310673,76.0
1.385333774447108,4.0
-0.007878675347586628,59.0
0.03989078163314552,18.0
0.3423556568779543,17.0
0.10137163466248555,43.0
-0.3821529227620153,46.0
-1.2279872810225232,41.0
-0.25028207875666053,20.0
-0.33078406888219614,52.0
-0.04174792888875262,50.0
-0.3745826153821198,52.0
-0.6058606026782414,32.0
-0.050851149626865655,27.0
-0.2721321000051051,49.0
-0.17300355655862176,71.0
-0.7835742841348774,42.0
-0.7604092465012386,28.0
-0.11185547637945126,48.0
-0.31030951448473726,21.0
-0.042001161281879584,46.0
-0.2564727230277318,49.0
1.2798626492313971,43.0
1.3744033406828897,2.0
0.4393253145675858,42.0
0.2520760556505752,12.0
1.2813133095014002,7.0
-0.17830970800196355,48.0
0.488354305899961,4.0
0.8977481276732371,17.0
0.42771816986111305,54.0
1.7818203811513023,14.0
-0.43032295697805634,13.0
2.0672599694067495,10.0
1.7124992317112833,57.0
0.0598140448832285,28.0
0.39680963774856937,62.0
-0.5083194015332816,57.0
-0.7908218522395627,52.0
-0.35831852545098014,52.0
-0.5697174669686298,62.0
-0.5226305415699308,39.0
0.02373220752979499,33.0
0.1358519562316618,30.0
-0.6106306395216484,50.0
0.4043434392193355,4.0
-1.2455444806369937,38.0
-0.26876514122903833,18.0
1.240311221825382,32.0
0.1255046188774543,65.0
-0.2521910363766201,45.0
-0.34518168750943024,44.0
0.13956607038999402,11.0
0.21100342082287815,5.0
0.03491596124432872,14.0
0.027495616379895282,30.0
1.7140279048056835,48.0
1.277350463659136,57.0
-0.4566508521213885,22.0
-0.25279686435394455,20.0
-0.626865246299077,68.0
1.603655344310208,34.0
-0.5087206443978228,10.0
0.3025563712808667,33.0
-0.3438109252263478,47.0
-0.30545083254527733,43.0
2.131881082921487,3.0
-0.2519671152829971,56.0
-1.0977997976493292,57.0
1.1702257891832324,38.0
-0.3754593492249419,29.0
1.190816306807966,37.0
-0.8657199146701047,50.0
0.2713829186208226,38.0
-1.0099472975093653,5.0
-0.6295862482136583,64.0
-0.15842686084599006,46.0
-0.4410162132078039,7.0
1.3743544562381744,57.0
1.6433490873805907,16.0
-0.12087316795298747,46.0
-1.1700032825582216,14.0
-0.7550180842145164,46.0
-0.38950276685155627,26.0
-1.0813897672565602,60.0
1.5716872440717904,8.0
0.9860972654495334,55.0
0.7140477535892208,54.0
-0.3395281951416309,65.0
0.34449877140205665,54.0
0.5957320708873255,21.0
1.3028785092529644,27.0
-0.39723119827491754,57.0
0.259748888726495,62.0
-0.4692303604458663,16.0
0.4513759390388428,53.0
0.3262057573040552,28.0
-1.0845418890169711,34.0
1.2947125103430663,4.0
-0.3323272182457376,34.0
0.04498593692539621,58.0
-1.023484448134907,64.0
-0.15009094383707777,23.0
-0.6427679802460358,41.0
-0.16737558960421306,33.0
0.9017421090809764,1.0
1.4968202945142615,55.0
1.7994453647843491,26.0
-0.29110577969271695,33.0
-0.34024018410253665,5.0
1.0023138117320833,34.0
0.7395906215081762,49.0
-0.5128750389269361,47.0
-0.03374251136278961,58.0
0.01740140887718411,69.0
1.382707857750219,55.0
-1.0133278974936415,63.0
1.024205927614933,10.0
-0.7051208852201047,48.0
-1.2396719685238242,49.0
-0.585424359095751,42.0
1.036534711165145,4.0
-0.08866448038943701,26.0
0.11425042252749662,56.0
0.5794996054965906,35.0
-0.44004872742109435,69.0
0.011844933353621467,46.0
-0.7618445436032777,62.0
1.6537811364735115,46.0
-0.03415654709873561,73.0
1.5641921753861316,56.0
-0.7224493330794559,41.0
0.05256728923829712,57.0
-0.7304896604914602,54.0
0.1331390757612051,40.0
-0.13348329504394174,51.0
-1.0244195011470354,65.0
-0.8730748347252979,60.0
-0.0038592661800176953,77.0
0.26540873848994556,26.0
1.5190599949738257,38.0
-0.5258546074754699,46.0
-0.11099038529064537,47.0
0.47726227905400037,12.0
0.5290129961850412,47.0
0.568077147088732,57.0
-0.6758676223482689,56.0
-0.39065818328059393,75.0
-0.4449406289371305,22.0
-0.2681903753347157,45.0
1.1077713810891443,9.0
1.848069171292285,13.0
-0.38676154219869185,27.0
0.12976574087917397,43.0
-0.9880238151279169,31.0
0.13031498617081805,21.0
-0.3414086258002908,65.0
0.04428279341965358,65.0
-0.7966009112827925,30.0
0.10686618153152827,66.0
-0.6718604216267983,61.0
-0.6818920508089554,13.0
-0.3446520637359298,59.0
-1.1042042837335346,46.0
0.07079594417083251,39.0
0.15225750433530413,34.0
1.9272018417460508,10.0
-0.07945153002515687,29.0
-0.6338337331310283,56.0
-0.3584738295193875,24.0
0.1681986106647151,46.0
1.2919032160263904,6.0
0.5433076389101172,4.0
-0.18412500200275633,45.0
-0.10488295242735057,87.0
-0.21982391867723705,44.0
-0.44475213113466966,25.0
1.3817420556172548,23.0
0.7233184533524302,47.0
1.041374875242932,19.0
1.0920531723970026,11.0
-0.3945721814949858,38.0
0.15615335288422763,2.0
-1.1458034989999826,77.0
1.7965917013640342,43.0
0.5808578254593543,39.0
0.808507048611125,21.0
-0.3524831471103217,22.0
1.4132133399455884,37.0
1.570585848420228,55.0
-0.5956688967781423,68.0
0.9077003567149422,4.0
1.0008942517698183,52.0
2.0672148157484895,47.0
-0.6262072828175609,55.0
1.1425110127537046,29.0
0.675209774556847,29.0
-0.807872612632007,31.0
0.2652270923134252,25.0
1.8752316257220132,41.0
0.5480169365959645,55.0
-0.13342537364527995,53.0
0.5045507041401939,11.0
0.19391118703620464,84.0
-0.5438030721412672,52.0
-0.4148802672436287,12.0
0.31268486137766494,17.0
-0.4272478793050328,14.0
-0.7180540620823768,63.0
-0.6100632744921836,69.0
0.7758381537248291,18.0
0.21514968029502923,57.0
0.14222585896966322,31.0
1.448028220623564,25.0
-1.1494964200622921,61.0
0.7944801254702242,35.0
0.5666290665358628,28.0
-1.029684520431262,29.0
-0.33927224726155614,25.0
-0.146416953035564,40.0
-0.3022777237441951,57.0
-1.0423349598935119,38.0
-0.0061801694399651885,44.0
-0.054389694128190724,35.0
0.28586566701091853,35.0
-1.1148908092098757,25.0
1.6001512405210414,55.0
0.21388602632180487,10.0
-0.2338981853748693,64.0
-0.6025007294683045,70.0
-0.35073924539335377,34.0
-0.015930780193887606,49.0
-0.024611961250388503,66.0
1.1612367141283704,4.0
0.1044282539826264,41.0
1.1700987956519842,47.0
1.2349196478411677,55.0
0.5322008060352856,19.0
1.5614211239423597,40.0
-0.3384606543179849,59.0
0.4294680086822304,51.0
-0.38307320373460285,63.0
-0.20798901208818993,38.0
0.11958876047658817,15.0
-0.3256492323936835,34.0
-0.3372910321589112,25.0
1.2046045918105255,39.0
-0.3077146528210265,54.0
1.4505812092912278,57.0
0.35981784803524647,21.0
-0.6559826333115906,53.0
1.1114214648935357,46.0
-0.12127719528585995,42.0
1.294423956645876,14.0
-0.38277862508393434,44.0
0.25651027113115205,34.0
-0.5830601600770752,39.0
0.17072620419714435,57.0
1.685851061080828,41.0
-0.3662987726635355,53.0
-0.18348802567786765,50.0
-0.6694081269138948,37.0
-0.8089370481090818,35.0
-0.45345285515579403,83.0
-1.0671016228252683,62.0
1.2824608318782174,39.0
-0.5177205490882325,37.0
-0.049607068155985756,30.0
0.8946082303960711,11.0
1.631225889332028,29.0
-0.7762628974431619,35.0
0.23951296302540614,60.0
-0.3276729885712165,35.0
-0.8086628401703682,58.0
-0.4162391375524498,19.0
-0.8773883632027039,75.0
0.6653389424417251,12.0
-0.061031740226965336,37.0
1.0097394411213338,26.0
0.09112718208258785,57.0
-0.44128451886217473,63.0
-0.9587726339948343,37.0
-0.22932238334472393,39.0
-0.26136674024000073,25.0
0.8677914706538414,5.0
0.2560610654206859,56.0
1.0041284878792902,1.0
-0.23108463904065618,65.0
1.3556869312152995,13.0
0.10625487800331168,54.0
0.5225334203191869,40.0
-0.4016317155141991,71.0
0.11539302086230058,45.0
-0.5823333898621093,66.0
1.606825556561881,44.0
-0.7104817339605678,49.0
0.43612674882101893,29.0
-0.061931859912770115,45.0
-0.5863987511406991,20.0
-1.2445816526823732,28.0
-0.16187314898329158,68.0
1.3458745810352148,39.0
0.5395109168137517,20.0
-0.15716970293275423,50.0
-0.4821672062580466,18.0
-0.3607420395947347,29.0
-1.1425997406070507,50.0
1.909793458198755,13.0
-0.30969928935927193,47.0
1.040585515711801,13.0
-0.27372114681575327,50.0
0.4291581943996291,57.0
-0.29390761655663744,27.0
-0.5122072135493624,46.0
-0.40384381507842226,30.0
-0.6543890364935783,71.0
0.7728447907797761,17.0
1.607759987491313,8.0
0.015668914280557222,23.0
1.5089178783221526,43.0
0.3177223748903491,39.0
0.1190545714299685,45.0
-0.5159856771750363,34.0
-1.3260529095785376,26.0
-0.22471100607491085,50.0
-0.4164632195337129,26.0
1.2825333699233994,48.0
0.18224997872069487,34.0
0.6196800183040125,37.0
0.7337238638980796,32.0
-0.012444402217457906,20.0
-0.7529141109453197,59.0
-0.9849573105787514,17.0
-0.5134246334207081,48.0
0.199658026317433,62.0
0.567440883985987,33.0
0.5659409756377507,17.0
-0.3412983311525868,64.0
-0.10576178937928447,13.0
0.12950452549243346,47.0
0.39553736513584703,11.0
1.5290199506509776,7.0
-0.7569514124425076,30.0
-0.4942925197697785,63.0
-1.0817845263730823,72.0
0.3706591064925237,22.0
-0.49120982549395764,50.0
-0.39294662091037286,55.0
0.4590140142172,26.0
-0.7205640101459702,6.0
-0.25334268436016727,50.0
0.758086358943951,44.0
0.22940057745165437,16.0
