grid,density
-20474.83675445836,1.823979578871671e-08
-20437.30835782907,2.0288607386245165e-08
-20399.779961199783,2.4143111514781794e-08
-20362.251564570495,2.7953246525777042e-08
-20324.723167941207,3.171901241923089e-08
-20287.19477131192,3.544040919514333e-08
-20249.66637468263,3.91174368535144e-08
-20212.137978053343,4.445582774198291e-08
-20174.609581424054,5.0068831937363716e-08
-20137.081184794766,5.561528245643245e-08
-20099.552788165478,6.109517929918912e-08
-20062.02439153619,6.682474201995039e-08
-20024.4959949069,7.42113321599601e-08
-19986.967598277613,8.150918406488702e-08
-19949.439201648325,8.87182977347312e-08
-19911.910805019037,9.583867316949253e-08
-19874.38240838975,1.0287031036917112e-07
-19836.854011760457,1.0981320933376764e-07
-19799.32561513117,1.1728652505800367e-07
-19761.79721850188,1.260884687202442e-07
-19724.268821872593,1.3477948958863122e-07
-19686.740425243304,1.4335958766316477e-07
-19649.212028614016,1.518287629438449e-07
-19611.683631984728,1.601870154306715e-07
-19574.15523535544,1.684343451236446e-07
-19536.62683872615,1.7657075202276428e-07
-19499.098442096863,1.8493508941187052e-07
-19461.570045467575,1.948892065289416e-07
-19424.041648838287,2.0601559474347784e-07
-19386.513252209,2.1773256999177863e-07
-19348.98485557971,2.2929425332868444e-07
-19311.456458950423,2.4122754348061256e-07
-19273.928062321134,2.5518358886230763e-07
-19236.399665691846,2.703307304893503e-07
-19198.871269062558,2.869643420602023e-07
-19161.34287243327,3.037370899899989e-07
-19123.81447580398,3.211174241824632e-07
-19086.286079174693,3.403981198104836e-07
-19048.757682545405,3.6259389996682726e-07
-19011.229285916117,3.8450128085915184e-07
-18973.70088928683,4.061202624874574e-07
-18936.17249265754,4.2745084485174374e-07
-18898.644096028253,4.484930279520113e-07
-18861.115699398964,4.7136795040054223e-07
-18823.587302769676,4.979400130462995e-07
-18786.058906140388,5.245304336583977e-07
-18748.5305095111,5.524317734218145e-07
-18711.00211288181,5.799559756861294e-07
-18673.47371625252,6.071030404513451e-07
-18635.945319623235,6.356144959300665e-07
-18598.416922993943,6.668207390319482e-07
-18560.888526364655,6.988947550554536e-07
-18523.360129735367,7.305250799035445e-07
-18485.83173310608,7.61711713576222e-07
-18448.30333647679,7.924546560734857e-07
-18410.774939847503,8.244103792242381e-07
-18373.246543218214,8.583344479564095e-07
-18335.718146588926,8.93277885502657e-07
-18298.189749959638,9.323391817782834e-07
-18260.66135333035,9.74198376027555e-07
-18223.13295670106,1.017844581627517e-06
-18185.604560071773,1.0638556953882407e-06
-18148.076163442485,1.114047505142639e-06
-18110.547766813197,1.1642981431008468e-06
-18073.01937018391,1.2138388751783926e-06
-18035.49097355462,1.2626697013752757e-06
-17997.962576925333,1.3107906216914967e-06
-17960.434180296044,1.3587628799220745e-06
-17922.905783666756,1.4075011369788325e-06
-17885.377387037468,1.4587370941747003e-06
-17847.84899040818,1.5116323527929568e-06
-17810.32059377889,1.5642075645340538e-06
-17772.792197149603,1.6192280681374636e-06
-17735.263800520315,1.675640657505824e-06
-17697.735403891027,1.7318550462933386e-06
-17660.20700726174,1.7872042372887963e-06
-17622.67861063245,1.8429332036894372e-06
-17585.150214003163,1.8985817286724513e-06
-17547.621817373874,1.955129479990772e-06
-17510.093420744583,2.012595589847457e-06
-17472.565024115298,2.0711587915797067e-06
-17435.036627486006,2.1301494419820066e-06
-17397.50823085672,2.1918679958450947e-06
-17359.97983422743,2.2550741004960317e-06
-17322.45143759814,2.325995297262828e-06
-17284.923040968853,2.4022548705199912e-06
-17247.394644339565,2.47752030130588e-06
-17209.866247710277,2.551587765918153e-06
-17172.33785108099,2.624457264356805e-06
-17134.8094544517,2.6976108238508723e-06
-17097.281057822413,2.7712771541119388e-06
-17059.752661193124,2.847089026298811e-06
-17022.224264563836,2.9249329828288265e-06
-16984.695867934548,3.0018668159566255e-06
-16947.16747130526,3.08013024857391e-06
-16909.63907467597,3.1604710449491687e-06
-16872.110678046683,3.243460458709423e-06
-16834.582281417395,3.3308716673571853e-06
-16797.053884788107,3.419202042676426e-06
-16759.52548815882,3.5094007541477363e-06
-16721.99709152953,3.600807092990396e-06
-16684.468694900243,3.6907215947043632e-06
-16646.940298270954,3.7814696900822453e-06
-16609.411901641666,3.872209209186385e-06
-16571.883505012378,3.961329255500263e-06
-16534.35510838309,4.048829829023881e-06
-16496.8267117538,4.134710929757236e-06
