grid,density
-70651.88282454813,1.7438754651951745e-07
-70605.06531562936,1.8939129958544334e-07
-70558.2478067106,2.0507310073148865e-07
-70511.43029779183,2.2059379574198336e-07
-70464.61278887307,2.3595338461691772e-07
-70417.7952799543,2.511518673563013e-07
-70370.97777103554,2.66358918009751e-07
-70324.16026211677,2.8240487163954225e-07
-70277.34275319801,2.982789787247361e-07
-70230.52524427924,3.139812392653423e-07
-70183.70773536048,3.295116532613511e-07
-70136.89022644171,3.45190499537936e-07
-70090.07271752295,3.6156541691194476e-07
-70043.25520860418,3.7890890807618395e-07
-69996.43769968543,3.965597997582768e-07
-69949.62019076665,4.1546897073457214e-07
-69902.8026818479,4.3455243178640197e-07
-69855.98517292913,4.5342108465749705e-07
-69809.16766401037,4.7301214655471513e-07
-69762.3501550916,4.926138295369645e-07
-69715.53264617284,5.12163226851188e-07
-69668.71513725407,5.332460616309972e-07
-69621.89762833531,5.555805197030721e-07
-69575.08011941654,5.797010261451498e-07
-69528.26261049778,6.039302238726706e-07
-69481.44510157901,6.28697693987183e-07
-69434.62759266025,6.53532137038155e-07
-69387.81008374148,6.791228812665187e-07
-69340.99257482273,7.045389852800673e-07
-69294.17506590395,7.297764284980232e-07
-69247.3575569852,7.557611877985575e-07
-69200.54004806642,7.817488548598974e-07
-69153.72253914767,8.082790301917399e-07
-69106.9050302289,8.350252357552943e-07
-69060.08752131014,8.620772960155398e-07
-69013.27001239137,8.895781369694064e-07
-68966.45250347261,9.171283672078379e-07
-68919.63499455384,9.443349043570925e-07
-68872.81748563508,9.724598591112673e-07
-68825.99997671631,1.0021737418115222e-06
-68779.18246779755,1.0329931839236573e-06
-68732.36495887878,1.0638711408194851e-06
-68685.54744996002,1.0960715148650612e-06
-68638.72994104125,1.1324292367941863e-06
-68591.9124321225,1.170353942252874e-06
-68545.09492320372,1.2096156463169075e-06
-68498.27741428497,1.2503393812152418e-06
-68451.4599053662,1.2909590867167394e-06
-68404.64239644744,1.3310739929934836e-06
-68357.82488752867,1.3712975332686415e-06
-68311.00737860991,1.41273969513365e-06
-68264.18986969114,1.4540269742516835e-06
-68217.37236077238,1.4955844139209093e-06
-68170.55485185361,1.5366048331382947e-06
-68123.73734293485,1.5770882319038175e-06
-68076.91983401608,1.6176842728524422e-06
-68030.10232509732,1.6595244898841556e-06
-67983.28481617855,1.7024305835632836e-06
-67936.4673072598,1.7469629198707554e-06
-67889.64979834102,1.7916656856589826e-06
-67842.83228942227,1.835794148640879e-06
-67796.0147805035,1.881890656026268e-06
-67749.19727158474,1.930274212098635e-06
-67702.37976266597,1.978352749227687e-06
-67655.56225374721,2.025776121405465e-06
-67608.74474482844,2.0730433835468227e-06
-67561.92723590968,2.121494330779356e-06
-67515.10972699091,2.169268632242573e-06
-67468.29221807215,2.216980543990919e-06
-67421.47470915338,2.26554755797427e-06
-67374.65720023462,2.3136090435904705e-06
-67327.83969131585,2.3614268928592456e-06
