sal_4_lc1vs0_iate,reg_agri
-19954.994972657827,30.420569431073343
-29146.199747354854,31.72492299534889
-31433.024744821378,5.69363914978576
-27478.65232829765,17.156511257966585
-38631.071400739456,10.425683441718604
-22278.891971705772,12.336111894138924
-24204.914854959992,13.272856279921823
-29354.023810217488,13.272856279921823
-22014.83645411035,21.44874346620925
-34361.42852146404,25.447105542939124
-41092.16190647379,38.426488642538814
-41180.24634598078,20.90306101162109
-40243.902418876496,25.447105542939124
-29150.136101467542,1.132160989646131
-24006.898602131638,12.782315118678907
-42258.86377414164,8.332942688788997
-19358.97379678562,12.190795575052846
-39115.205022963004,26.302762831609364
-23448.82266885253,17.05947641370443
-38909.95974164018,30.409884059187547
-39702.48987425571,1.132160989646131
-22277.595721019636,23.218144734904
-26288.68630089834,37.68124385002402
-40485.49538268829,20.180144970495384
-41330.13824445986,26.58932955325777
-42695.29142520019,30.420569431073343
-35916.118606586126,12.190795575052846
-16933.182969041547,26.28135983123264
-20584.131695808846,25.725153340464843
-39462.244365811326,13.272856279921823
-30001.4009387282,17.05947641370443
-42731.36462946981,31.72492299534889
-28006.185394030104,17.932562693756196
-33672.861512510884,3.927831006064245
-27860.55729002769,23.14825227454956
-30944.37217879592,21.81703550251781
-35320.908489962065,22.092249117524783
-33430.59998985071,16.143774716964504
-24506.14719153816,9.518818038309782
-33191.64899169733,18.79185971370501
-26019.55571569452,25.59892040830825
-43435.71137947413,20.28222278472817
-30099.32121515451,26.302762831609364
-37092.68920495328,20.28222278472817
-48867.95184566086,38.426488642538814
-32931.4167978592,30.420569431073343
-43936.631134135714,16.766249047417915
-25635.340856668423,16.12384262285483
-19938.743897824497,18.757994207245872
-40215.890883476284,21.81703550251781
-20843.122531205165,21.83368081202904
-48155.34635905884,33.36162869752894
-24846.135873147585,11.578951027428012
-36930.58623005346,11.942906218623804
-24443.686159512225,10.52412367775796
-24851.603308362268,10.52412367775796
-42264.1441729595,13.608850492731817
-25934.14454512942,30.409884059187547
-29381.163982017206,8.332942688788997
-33367.1485406172,20.180144970495384
-22718.19641481625,31.72492299534889
-20476.910250086356,13.23318471616647
-42881.4809853933,25.447105542939124
-23062.450465256836,34.4734454458848
-23895.023253822386,17.114253331641656
-37438.47640856294,19.70368081017321
-20028.154555522262,12.613632740062826
-22282.44828108521,21.81703550251781
-21578.085212128935,10.52412367775796
-29004.491318529384,26.302762831609364
-19161.916179614364,19.647957347052547
-42355.31251129725,12.613632740062826
