empl_chge_lc1vs0_iate,empl_x0
-1.2058568308887472,79.0
-1.0923251611922,25.0
-0.8759514353355213,71.0
1.0131837910513348,103.0
0.16256143147032298,91.0
0.14775629262065218,62.0
-0.38765098287685174,65.0
-0.556412453844022,42.0
-0.7211557068409242,69.0
-0.5925363722011875,61.0
0.28342038752115845,64.0
1.2343906739454145,61.0
-0.8132922276638016,33.0
1.8467921621771064,92.0
-0.6490389249928259,65.0
0.4311525907064374,24.0
0.16578174774497645,60.0
-0.8586578371627345,36.0
-1.089939317536575,64.0
0.09620464249901778,82.0
-0.13422869342558696,48.0
0.6172462396027238,49.0
-0.21290585497616804,89.0
0.23822129478338994,58.0
0.7483163355495199,54.0
1.1626680439687598,85.0
0.05221097427824628,86.0
0.7954536717207568,98.0
-0.2326397716849321,64.0
-0.12671976412367414,59.0
-0.057425568383002557,44.0
-0.48739399339919454,83.0
-0.7791062707617453,61.0
0.14640645417702053,63.0
0.5279851760867604,66.0
-0.38640381494758347,73.0
-0.4121249710024224,80.0
-0.7496808647653933,74.0
-0.4793656647850843,91.0
1.1002300580298985,69.0
1.4042182506261214,58.0
-0.8524369461661578,86.0
1.548822113718355,50.0
-0.3630961563784083,86.0
0.14237058389507495,12.0
-0.06856985490466455,37.0
1.6059517830492327,85.0
-0.1299815696203137,61.0
2.304833803680964,96.0
-1.2578879948052002,61.0
-0.13119635279863218,72.0
0.576936782222822,107.0
0.6063416074054438,74.0
-0.7864816992585447,74.0
-0.7882399704791857,52.0
-0.8959863945993203,50.0
0.9073499918569088,75.0
-0.9554625120750612,68.0
0.00997085656665253,100.0
1.8109979598264232,83.0
1.1004581214325337,82.0
-0.20338062933222334,69.0
-0.9505106855401613,55.0
-0.41447460264059194,36.0
-0.4693417592733887,43.0
2.014141480921896,111.0
0.014084816693330393,22.0
1.6609691172257781,90.0
-1.1874474493326101,66.0
-0.5804183644762436,27.0
1.3038889713820339,42.0
1.531568343524345,64.0
-1.269792652256086,48.0
-0.18101233674068518,52.0
-0.8437917678840452,70.0
0.0030824047517136743,47.0
-0.20071121694957578,84.0
0.3565560411790459,69.0
-0.011006635989662672,83.0
0.02275909353077038,68.0
0.12316073612121259,73.0
0.5683725363591317,90.0
-0.4772839167607881,53.0
-0.7406377626213657,97.0
-0.05009949591598689,67.0
-0.48640742062938547,56.0
0.29747410202710917,61.0
-0.43079833007027285,52.0
-0.39634078182530835,96.0
-0.15239752266432338,63.0
0.9227151092838431,100.0
0.09417064140207343,24.0
1.3991608597993594,47.0
1.0899234595500398,69.0
0.04963676852759347,75.0
0.26963388781668945,59.0
0.9810379492401721,58.0
0.44357155509944907,109.0
0.6551264118353802,83.0
-0.07017090942380133,43.0
0.4030019770628898,74.0
1.4049295835374025,87.0
-0.9698400505344451,59.0
-0.01058048549833368,77.0
0.2839000478506415,69.0
0.9852281261171985,114.0
1.4570570925036852,87.0
-0.11885629604783238,48.0
-0.9740863739890973,69.0
-0.8633715655852123,95.0
-0.13652583652611855,77.0
1.55308543683083,105.0
-1.0136879498029208,43.0
1.224268818012617,81.0
-0.04930966133728992,87.0
-0.7568416110762373,41.0
-0.26489396226721507,55.0
-0.4138010531539234,76.0
-0.2705169100699272,71.0
0.8704968466720518,112.0
0.21834134782011982,78.0
1.8568498809378586,71.0
1.7518673069529649,51.0
0.13493151281959914,78.0
-0.13336618793454408,72.0
-0.028080603908829938,37.0
0.32827883696115023,75.0
-0.8217694268923149,70.0
-0.09082639139043297,55.0
-0.35669101707119844,74.0
-0.31658822778335394,69.0
1.595548854926378,59.0
-0.9651141501506768,61.0
-0.7687857382222777,61.0
-0.4454292460125654,57.0
1.0573255339495442,55.0
1.0236874363908204,50.0
0.5747612227410086,77.0
-0.6197726593739497,85.0
0.2765117150849633,62.0
2.1143030743628,100.0
0.022408825881058136,55.0
-0.17055120904257112,79.0
0.19437401828682904,81.0
-0.1530069636677015,79.0
-0.19896140458569933,91.0
-0.2138656893555415,49.0
-0.22713275104145425,88.0
-0.03712976329231324,60.0
1.1786263953340053,93.0
0.17584432208321493,51.0
0.09657485650132669,86.0
-0.4014516635895068,76.0
-1.048040808823425,97.0
2.1465458883704223,74.0
-0.07095379962650548,83.0
-0.5143741415132022,58.0
0.9206001039587048,94.0
1.6436748782669743,54.0
-0.766645499074406,91.0
1.9741441600643843,88.0
-0.8106224793551364,92.0
-0.09906658710287863,99.0
1.2789658389123568,94.0
0.5134609374411488,44.0
-0.7518400425492139,76.0
-0.4237369973996098,97.0
0.5736175090502118,60.0
-0.5578009706631811,90.0
-0.38309279947980707,56.0
0.3716605812855516,68.0
-0.5961923099396981,50.0
-0.10553987004858495,40.0
-0.21099170735163633,39.0
-0.3563565900196177,41.0
1.3016146754106195,104.0
0.8849785844763421,107.0
-0.06565299988685591,83.0
-0.7051134384838462,31.0
1.3158918914482276,70.0
-0.13008277196577012,52.0
0.015127648642702773,56.0
-0.3841259467723968,89.0
-0.27751305316180036,48.0
-0.7062829516326847,55.0
-0.005542499125697153,86.0
-0.8528785576958,118.0
0.2935917412554222,103.0
-0.010944649829708608,45.0
-0.6686793961556499,30.0
0.2641117466090226,68.0
-0.11116278908328242,53.0
-0.5708725786199833,94.0
-0.10811366908599698,55.0
0.17049798629697177,56.0
0.020263595126679523,67.0
-0.5291191689914834,57.0
2.3020800413610645,85.0
-0.4003292091782346,54.0
0.9691758439126232,100.0
-0.6422315910703945,73.0
-0.9957924762223234,54.0
2.0691262705291895,70.0
1.4916862526217647,46.0
1.200564988105522,53.0
-0.25252602188293954,68.0
-0.513178703163545,76.0
-1.2763997385251429,54.0
1.715507654083009,58.0
-0.740377684262796,46.0
-0.19536216567680867,42.0
-0.5531037334820798,93.0
0.37084575549857357,87.0
-0.7560437009167638,80.0
0.09859463796251544,89.0
-0.46746495986988035,97.0
-0.4841959766193621,42.0
-0.44174224507161997,74.0
-0.22928763968670327,54.0
0.5726615699889728,59.0
-0.14532665661089156,72.0
1.7394771850321393,90.0
-0.6691517677579297,90.0
1.7173724582150478,88.0
1.873372924493971,71.0
1.0708606211295062,98.0
0.5147099373219797,69.0
0.245100617901289,60.0
-1.1946786256295363,43.0
-0.4576190162517755,65.0
-0.409126018950853,44.0
-0.055950423459310894,70.0
0.42491117172671633,53.0
-0.018979431328124907,40.0
0.4460880866208458,81.0
0.9656668174165871,54.0
-0.6538601158644618,69.0
-0.40731562240435937,42.0
-0.702107212238042,82.0
1.0510401358725285,73.0
0.9391489371761625,53.0
1.4842085814621637,69.0
-0.7297274093427916,80.0
-0.17698753509411375,66.0
-0.6494853521967684,24.0
-0.49697180878936703,52.0
0.579779157236435,68.0
-0.34012482742224337,66.0
-0.06900128627017249,76.0
0.4596523299276889,62.0
1.016346143458439,53.0
1.1202698212045947,55.0
-1.1968267266489452,41.0
-0.19419575004155626,62.0
1.6205306938232957,50.0
-0.6771010807024906,78.0
-0.4684552605428029,53.0
-0.7338456050355576,51.0
-0.5750774147186918,84.0
-0.41659173557418827,72.0
-0.5323213652362289,74.0
0.7478608096339434,67.0
-0.7273579307787555,82.0
-0.1712736906968156,89.0
1.1445829333267126,94.0
-0.5704467160249447,42.0
-0.14987709403128613,89.0
-0.2642558171403059,107.0
0.3889320791046681,62.0
-0.21752413101214188,41.0
0.24740729400053052,57.0
-0.7664450323124162,79.0
0.21648234397624072,95.0
-0.27905237871702837,44.0
1.5502422866223189,40.0
1.0580436259180637,67.0
-0.2711480754446987,52.0
-0.20605253908809323,50.0
-0.6310448157282371,83.0
-0.305817497479672,48.0
-0.6708575376419847,53.0
0.13087227028157178,108.0
0.6161851318922889,76.0
-0.9969238930200087,66.0
1.90283315057173,55.0
1.275317451595,68.0
0.5762631284469479,72.0
-0.11095239714142502,82.0
-0.34217179392875596,49.0
1.1214572135744185,101.0
1.0454282275996551,86.0
1.4241942750925998,104.0
-0.18469972568064721,63.0
1.0769369224345364,57.0
0.7295457570538699,59.0
1.004463443335644,80.0
-0.03680177899113768,100.0
-0.1701085693369102,36.0
-0.5105270759049922,81.0
-1.0237789707311284,65.0
-0.13871576527109325,81.0
-0.3203527618562373,99.0
0.6538542974961521,101.0
1.5495609527018117,96.0
1.891230937082862,88.0
0.17268060102734195,47.0
-0.33287205943910136,52.0
-0.5686587727719197,33.0
0.189335059739423,85.0
0.2785141549483857,54.0
0.09068218138581807,82.0
0.9216553766404922,91.0
-0.8620415821753645,91.0
0.4332140446500507,71.0
1.1478966827705466,45.0
-1.0423260837494195,90.0
1.0689055581392495,81.0
-0.2784354261428702,56.0
0.17595429432951915,87.0
-0.5639284878088442,60.0
1.9543066398457358,82.0
0.6688189355133312,92.0
0.4293289372469432,84.0
0.48579591356304436,86.0
-0.04918182062029147,64.0
-0.9405597604861258,89.0
-0.5646031339434906,36.0
1.4209914838989803,66.0
0.44567655635139036,97.0
2.2546462138956507,78.0
0.16335071069630214,101.0
-0.009344424150518948,52.0
0.2393379752563678,57.0
1.1755735954590447,80.0
0.13484854992488904,101.0
-0.05246848381989677,48.0
1.41427436770609,56.0
-0.02883205647085124,115.0
1.0429126236825585,62.0
0.9331482773073906,58.0
0.1952217540057864,69.0
0.17182968750458472,95.0
0.6993655828732366,53.0
-0.8350528899824249,68.0
1.9889742514703137,77.0
0.6831638570717469,61.0
-0.8639323689862086,80.0
-0.33625381512989627,68.0
-0.3434191726148802,47.0
1.316435160865492,75.0
0.38161691625938504,74.0
0.1227728891606652,53.0
-0.1992280324654109,51.0
0.11858921365326114,75.0
-0.4107551667529261,46.0
-0.0184219377850231,83.0
-0.3628436837228186,63.0
1.2395163748707334,63.0
-0.01279497218458503,88.0
0.06638867631915035,43.0
-0.19332715669302586,69.0
0.7516639896362116,61.0
1.5496645093333792,114.0
0.28706706249904407,66.0
0.30175275240686955,51.0
-0.23797272837553168,76.0
-0.33885928440363355,48.0
0.5571561096725671,74.0
-0.8797050889080882,62.0
0.5434130012040703,90.0
0.8579406036173496,110.0
-1.1141609939370176,69.0
-0.053058984758924954,50.0
-0.26733344789146996,62.0
1.549542492516618,45.0
1.457014531683924,113.0
0.2835473694323791,60.0
-0.27549582294346897,77.0
1.650732093203303,45.0
0.23641097346919782,67.0
0.5273528616515797,68.0
-1.4387638887583796,86.0
-0.2626627481450391,82.0
1.66506408680828,86.0
-1.170895664423139,86.0
0.09472929334651992,66.0
-0.5933125631967334,47.0
1.0846113437148344,78.0
0.0885842537566432,34.0
-0.2105627465478765,33.0
0.885773476086803,77.0
1.2803060954190975,68.0
0.4717293003619231,45.0
1.3574640340976183,64.0
-0.7032174712208583,42.0
0.641440977807156,57.0
-0.6740294329722115,69.0
-0.015757721977174566,35.0
-0.8492791127786843,71.0
1.9785198717885215,75.0
-0.8412688683197864,48.0
-0.30286185604195487,98.0
1.7324141225389156,57.0
0.7714289422630631,83.0
-0.47542590819972325,42.0
-0.5151455143668977,90.0
1.1281520931564604,45.0
1.1069906778946303,114.0
-0.7041233019472596,81.0
-0.09701999583238391,62.0
0.6660238071658335,84.0
1.0508384053396376,91.0
-0.1572803477407631,95.0
-0.695954417306171,114.0
0.07551960421318704,54.0
-0.06368108518197246,78.0
-0.935078105004769,74.0
1.5577298603803664,92.0
-1.048100144693381,95.0
0.017181939160589355,74.0
-1.0669789416143902,49.0
0.9433220987620254,95.0
0.6557490133717441,48.0
2.090027509657272,108.0
1.3885593276866495,49.0
-0.18447298236605342,101.0
-0.18815225123669285,57.0
-0.42185583548884326,38.0
-0.5861567628909958,53.0
-0.01637026820423304,75.0
2.172767815096826,99.0
-0.753469411627164,39.0
-0.4847816867959238,57.0
-0.31291859038010383,92.0
-0.2597260439968817,49.0
-0.2616417075666331,84.0
0.10040781743236937,61.0
-0.6610355572574144,101.0
-0.08506245970560378,77.0
-0.4761069697776448,17.0
-0.3450449504786596,93.0
0.4797197848179222,80.0
0.17977069065927054,57.0
0.3884337338933337,93.0
0.32025541286329234,77.0
-1.1640609550795795,39.0
0.621455976280279,62.0
-0.039809566102673444,59.0
-0.3088891298815652,90.0
-0.715041539055155,32.0
-0.7364228534310673,20.0
1.385333774447108,100.0
-0.007878675347586628,39.0
0.03989078163314552,102.0
0.3423556568779543,84.0
0.10137163466248555,64.0
-0.3821529227620153,71.0
-1.2279872810225232,55.0
-0.25028207875666053,81.0
-0.33078406888219614,59.0
-0.04174792888875262,49.0
-0.3745826153821198,59.0
-0.6058606026782414,80.0
-0.050851149626865655,92.0
-0.2721321000051051,54.0
-0.17300355655862176,42.0
-0.7835742841348774,63.0
-0.7604092465012386,81.0
-0.11185547637945126,63.0
-0.31030951448473726,79.0
-0.042001161281879584,68.0
-0.2564727230277318,65.0
1.2798626492313971,62.0
1.3744033406828897,111.0
0.4393253145675858,67.0
0.2520760556505752,104.0
1.2813133095014002,89.0
-0.17830970800196355,52.0
0.488354305899961,97.0
0.8977481276732371,91.0
0.42771816986111305,61.0
1.7818203811513023,92.0
-0.43032295697805634,95.0
2.0672599694067495,94.0
1.7124992317112833,44.0
0.0598140448832285,90.0
0.39680963774856937,52.0
-0.5083194015332816,63.0
-0.7908218522395627,49.0
-0.35831852545098014,51.0
-0.5697174669686298,55.0
-0.5226305415699308,76.0
0.02373220752979499,65.0
0.1358519562316618,84.0
-0.6106306395216484,51.0
0.4043434392193355,112.0
-1.2455444806369937,80.0
-0.26876514122903833,99.0
1.240311221825382,73.0
0.1255046188774543,49.0
-0.2521910363766201,72.0
-0.34518168750943024,69.0
0.13956607038999402,92.0
0.21100342082287815,94.0
0.03491596124432872,94.0
0.027495616379895282,74.0
1.7140279048056835,62.0
1.277350463659136,60.0
-0.4566508521213885,74.0
-0.25279686435394455,96.0
-0.626865246299077,41.0
1.603655344310208,80.0
-0.5087206443978228,94.0
0.3025563712808667,77.0
-0.3438109252263478,72.0
-0.30545083254527733,66.0
2.131881082921487,100.0
-0.2519671152829971,51.0
-1.0977997976493292,63.0
1.1702257891832324,81.0
-0.3754593492249419,89.0
1.190816306807966,63.0
-0.8657199146701047,49.0
0.2713829186208226,58.0
-1.0099472975093653,98.0
-0.6295862482136583,52.0
-0.15842686084599006,51.0
-0.4410162132078039,104.0
1.3743544562381744,56.0
1.6433490873805907,96.0
-0.12087316795298747,69.0
-1.1700032825582216,96.0
-0.7550180842145164,66.0
-0.38950276685155627,75.0
-1.0813897672565602,44.0
1.5716872440717904,94.0
0.9860972654495334,52.0
0.7140477535892208,66.0
-0.3395281951416309,46.0
0.34449877140205665,46.0
0.5957320708873255,76.0
1.3028785092529644,74.0
-0.39723119827491754,48.0
0.259748888726495,42.0
-0.4692303604458663,90.0
0.4513759390388428,56.0
0.3262057573040552,90.0
-1.0845418890169711,78.0
1.2947125103430663,97.0
-0.3323272182457376,72.0
0.04498593692539621,47.0
-1.023484448134907,37.0
-0.15009094383707777,89.0
-0.6427679802460358,63.0
-0.16737558960421306,81.0
0.9017421090809764,112.0
1.4968202945142615,56.0
1.7994453647843491,73.0
-0.29110577969271695,85.0
-0.34024018410253665,111.0
1.0023138117320833,62.0
0.7395906215081762,54.0
-0.5128750389269361,69.0
-0.03374251136278961,40.0
0.01740140887718411,48.0
1.382707857750219,44.0
-1.0133278974936415,35.0
1.024205927614933,87.0
-0.7051208852201047,71.0
-1.2396719685238242,69.0
-0.585424359095751,63.0
1.036534711165145,95.0
-0.08866448038943701,90.0
0.11425042252749662,56.0
0.5794996054965906,84.0
-0.44004872742109435,39.0
0.011844933353621467,50.0
-0.7618445436032777,55.0
1.6537811364735115,55.0
-0.03415654709873561,26.0
1.5641921753861316,48.0
-0.7224493330794559,75.0
0.05256728923829712,54.0
-0.7304896604914602,54.0
0.1331390757612051,79.0
-0.13348329504394174,51.0
-1.0244195011470354,53.0
-0.8730748347252979,56.0
-0.0038592661800176953,27.0
0.26540873848994556,83.0
1.5190599949738257,60.0
-0.5258546074754699,58.0
-0.11099038529064537,65.0
0.47726227905400037,89.0
0.5290129961850412,57.0
0.568077147088732,62.0
-0.6758676223482689,59.0
-0.39065818328059393,45.0
-0.4449406289371305,93.0
-0.2681903753347157,55.0
1.1077713810891443,107.0
1.848069171292285,103.0
-0.38676154219869185,69.0
0.12976574087917397,56.0
-0.9880238151279169,66.0
0.13031498617081805,85.0
-0.3414086258002908,46.0
0.04428279341965358,36.0
-0.7966009112827925,79.0
0.10686618153152827,47.0
-0.6718604216267983,52.0
-0.6818920508089554,105.0
-0.3446520637359298,59.0
-1.1042042837335346,55.0
0.07079594417083251,74.0
0.15225750433530413,70.0
1.9272018417460508,96.0
-0.07945153002515687,70.0
-0.6338337331310283,48.0
-0.3584738295193875,73.0
0.1681986106647151,73.0
1.2919032160263904,104.0
0.5433076389101172,103.0
-0.18412500200275633,74.0
-0.10488295242735057,27.0
-0.21982391867723705,56.0
-0.44475213113466966,81.0
1.3817420556172548,78.0
0.7233184533524302,63.0
1.041374875242932,95.0
1.0920531723970026,93.0
-0.3945721814949858,79.0
0.15615335288422763,97.0
-1.1458034989999826,37.0
1.7965917013640342,54.0
0.5808578254593543,72.0
0.808507048611125,91.0
-0.3524831471103217,75.0
1.4132133399455884,71.0
1.570585848420228,42.0
-0.5956688967781423,46.0
0.9077003567149422,108.0
1.0008942517698183,46.0
2.0672148157484895,68.0
-0.6262072828175609,44.0
1.1425110127537046,68.0
0.675209774556847,72.0
-0.807872612632007,76.0
0.2652270923134252,87.0
1.8752316257220132,67.0
0.5480169365959645,48.0
-0.13342537364527995,44.0
0.5045507041401939,94.0
0.19391118703620464,22.0
-0.5438030721412672,52.0
-0.4148802672436287,87.0
0.31268486137766494,90.0
-0.4272478793050328,93.0
-0.7180540620823768,48.0
-0.6100632744921836,34.0
0.7758381537248291,102.0
0.21514968029502923,58.0
0.14222585896966322,86.0
1.448028220623564,77.0
-1.1494964200622921,42.0
0.7944801254702242,67.0
0.5666290665358628,68.0
-1.029684520431262,90.0
-0.33927224726155614,89.0
-0.146416953035564,60.0
-0.3022777237441951,42.0
-1.0423349598935119,63.0
-0.0061801694399651885,54.0
-0.054389694128190724,71.0
0.28586566701091853,79.0
-1.1148908092098757,79.0
1.6001512405210414,42.0
0.21388602632180487,101.0
-0.2338981853748693,42.0
-0.6025007294683045,45.0
-0.35073924539335377,71.0
-0.015930780193887606,49.0
-0.024611961250388503,47.0
1.1612367141283704,95.0
0.1044282539826264,78.0
1.1700987956519842,51.0
1.2349196478411677,49.0
0.5322008060352856,86.0
1.5614211239423597,67.0
-0.3384606543179849,61.0
0.4294680086822304,46.0
-0.38307320373460285,34.0
-0.20798901208818993,69.0
0.11958876047658817,88.0
-0.3256492323936835,64.0
-0.3372910321589112,93.0
1.2046045918105255,59.0
-0.3077146528210265,50.0
1.4505812092912278,58.0
0.35981784803524647,84.0
-0.6559826333115906,62.0
1.1114214648935357,59.0
-0.12127719528585995,71.0
1.294423956645876,90.0
-0.38277862508393434,54.0
0.25651027113115205,79.0
-0.5830601600770752,69.0
0.17072620419714435,59.0
1.685851061080828,69.0
-0.3662987726635355,47.0
-0.18348802567786765,48.0
-0.6694081269138948,79.0
-0.8089370481090818,63.0
-0.45345285515579403,33.0
-1.0671016228252683,42.0
1.2824608318782174,78.0
-0.5177205490882325,61.0
-0.049607068155985756,78.0
0.8946082303960711,109.0
1.631225889332028,80.0
-0.7762628974431619,65.0
0.23951296302540614,51.0
-0.3276729885712165,79.0
-0.8086628401703682,41.0
-0.4162391375524498,100.0
-0.8773883632027039,44.0
0.6653389424417251,90.0
-0.061031740226965336,69.0
1.0097394411213338,85.0
0.09112718208258785,41.0
-0.44128451886217473,44.0
-0.9587726339948343,73.0
-0.22932238334472393,61.0
-0.26136674024000073,83.0
0.8677914706538414,97.0
0.2560610654206859,58.0
1.0041284878792902,102.0
-0.23108463904065618,45.0
1.3556869312152995,98.0
0.10625487800331168,60.0
0.5225334203191869,62.0
-0.4016317155141991,35.0
0.11539302086230058,57.0
-0.5823333898621093,38.0
1.606825556561881,72.0
-0.7104817339605678,48.0
0.43612674882101893,88.0
-0.061931859912770115,53.0
-0.5863987511406991,94.0
-1.2445816526823732,77.0
-0.16187314898329158,35.0
1.3458745810352148,70.0
0.5395109168137517,79.0
-0.15716970293275423,57.0
-0.4821672062580466,87.0
-0.3607420395947347,76.0
-1.1425997406070507,62.0
1.909793458198755,97.0
-0.30969928935927193,50.0
1.040585515711801,88.0
-0.27372114681575327,53.0
0.4291581943996291,56.0
-0.29390761655663744,86.0
-0.5122072135493624,70.0
-0.40384381507842226,72.0
-0.6543890364935783,26.0
0.7728447907797761,97.0
1.607759987491313,111.0
0.015668914280557222,89.0
1.5089178783221526,54.0
0.3177223748903491,71.0
0.1190545714299685,74.0
-0.5159856771750363,76.0
-1.3260529095785376,75.0
-0.22471100607491085,49.0
-0.4164632195337129,90.0
1.2825333699233994,69.0
0.18224997872069487,74.0
0.6196800183040125,73.0
0.7337238638980796,87.0
-0.012444402217457906,76.0
-0.7529141109453197,43.0
-0.9849573105787514,91.0
-0.5134246334207081,59.0
0.199658026317433,47.0
0.567440883985987,86.0
0.5659409756377507,92.0
-0.3412983311525868,43.0
-0.10576178937928447,96.0
0.12950452549243346,63.0
0.39553736513584703,98.0
1.5290199506509776,90.0
-0.7569514124425076,71.0
-0.4942925197697785,54.0
-1.0817845263730823,24.0
0.3706591064925237,76.0
-0.49120982549395764,66.0
-0.39294662091037286,55.0
0.4590140142172,86.0
-0.7205640101459702,99.0
-0.25334268436016727,64.0
0.758086358943951,64.0
0.22940057745165437,95.0
