empl_ttl_lc2vs0_iate,earn_x0
-9.721356317654827,1236.4920310371217
-9.461787390242426,2203.298269765708
-9.840602584946117,2242.9010708714964
-9.509233593680545,2976.345607665452
-9.907832384522505,2272.331181046973
-12.035366856823707,4828.744599623171
-9.67219695674288,4165.808696028897
-9.702311541182748,2500.315969941594
-10.157645570391917,4574.99517557822
-10.354063568541932,5258.3726816026565
-9.840356491401145,3270.529189816006
-10.789384180048387,2434.5966870970765
-10.492377888830074,1786.5048007083049
-12.92503242542784,4163.551036313568
-10.736164896877035,5599.091023144334
-10.3160545963501,5274.488011403746
-8.153613023544457,2588.3768914809834
-10.055940317757285,4984.429703094995
-9.427374998052786,2905.0417548316573
-10.121700859929309,3032.276959379162
-9.629959329284103,1435.250251714145
-12.370405682234214,5350.084099674365
-9.459626785566492,1416.433288731004
-9.753075045881447,4316.491897663433
-10.998309657816325,3159.514622200561
-10.5236644558253,2857.256750136862
-9.621047811319128,4187.695951252252
-9.448364762468906,1942.731746497484
-10.577199773266319,4363.1648051243
-11.960123499908063,4102.243463528355
-9.446066246066291,3192.489464462401
-10.57145580949983,2960.379801999077
-9.996614347794411,1821.6106586686767
-9.443048800394221,3525.110567871369
-11.001752564168724,4273.646766912285
-10.668446763813105,5005.150621529395
-10.011057218589505,4166.827593997135
-8.428429536592514,2466.037967760853
-10.438100915285943,1392.4133414491428
-11.030835377331124,4794.484188827246
-10.621612861922124,3751.7426100040575
-9.728779524226058,3733.3803090074
-9.89604588781933,2463.1960026471934
-12.560974413090882,4941.75256753342
-9.588746663009614,2959.1602158750347
-10.080868281245316,4176.901486798269
-10.458322574945484,1970.7023382414168
-11.760905447335789,3607.59350893063
-11.095523206858587,3980.372097176493
-9.017471192249786,2005.871285241926
-9.61967810906311,3473.3885679187806
-8.888460249681081,2801.278027465041
-9.725023991346584,3180.064792589384
-9.223526953560905,5955.268136243457
-9.816592033588343,4029.063675124101
-10.168953910915132,4251.443448339634
-12.777593094882313,4376.287514555002
-10.946109751742318,2914.4940641390226
-9.81864233063424,3007.191003591542
-9.20604145695558,3171.015817943025
-12.174833274821353,5723.4384249604
-8.727100680617012,2869.2253710300465
-10.13833918351474,4296.829243576472
-9.876879346001232,3155.162002986955
-10.098750870818735,2189.401971175196
-11.482464156191416,3764.2748020453705
-9.36664555807634,4701.282450358163
-8.882778296244648,2338.9285731119826
-9.491075591425286,2203.096480877128
-9.773661529379572,3525.529953768866
-10.806979095629483,4041.3365993475
-11.502484371212766,4137.11279849873
-10.820756766692915,7140.324224398464
-9.36303577799761,1888.5507874313764
-11.090329675143817,3978.142203617335
-10.566436276298457,1615.7314115125334
-12.373428021172355,5713.4417634892
-9.828773552568743,3086.749538023775
-9.632346997587275,4385.364117998522
-9.99944994107756,4377.644339969802
-12.471106491651504,5378.628361660634
-10.229312508183632,1931.0782440644648
-10.87864092859638,3555.0888770035867
-9.02126843339164,2288.560613092506
-11.029485251422436,5310.097974352306
-9.397521856454375,1581.78916347634
-9.155591950998469,2354.727117399696
-11.023932103741574,5918.104208776785
-9.396471513935985,1796.579736764528
-9.205618277247035,2802.223139718544
-9.964954190713566,3295.4554934628763
-10.716810416266659,3722.339124487471
-10.123332432491273,2138.2240765651104
-9.200909757716554,2601.928364168456
-9.792386472748367,6323.573096570325
-10.269910985776223,4338.226220740814
-8.796766366474326,2040.3741533227096
-10.18980652394047,4471.393377297148
-9.707114129850378,3329.7790955631845
-9.811818881657667,5336.830195138055
-9.590029593766667,3443.4292234999743
-12.163348331632665,5468.090696668703
-9.626638301955285,4121.935428767277
-10.275839982642612,3476.709266023497
-10.584206704675292,4348.132331540891
-9.92929785273191,2421.5381742493128
-9.3801771920225,5836.328468882115
-10.792492469547005,4447.062698665194
-8.488964044793173,3102.841731317086
-9.929976957334661,2468.074948640741
-10.245445066130117,2826.4073615878106
-9.710914159450242,4030.121512328451
-10.16837791285629,2233.316892300849
-10.846009148558688,4488.992329483356
-9.175507122345785,1799.1312460844028
-11.084580025927547,3344.532240136754
-10.393545648955406,3171.728825790159
-8.906668990916799,1732.4346918845558
-9.545397255610915,1385.2972817249608
-11.350070919132278,5776.512629351454
-11.197821078092343,3544.538988758148
-9.78297510397784,2112.146559783313
-9.544021756433812,5145.180783131548
-11.638677212620133,5097.243335181243
-11.257170035861432,5426.0752291613
-10.916084727332322,4894.706522457524
-11.292630191892869,3861.0471569373294
-10.996237073413829,2698.784413288972
-9.699770107359642,3013.629550984904
-9.826246106728401,6382.177927898954
-10.452878712385223,2403.0838435498385
-9.708460969490758,2482.1997869676475
-9.285266191947777,4276.496145311158
-9.319065296932298,1454.506432689
-9.551053387718753,2714.933118758521
-10.131757011917648,4914.307897645444
-10.695010362797136,3126.3134159404417
-9.29782372688057,1619.3065509972791
-9.958603238914307,2527.784509468013
-10.981752971820377,3771.7859168083537
-9.785313117857454,2801.6215599245006
-10.475753736385265,2623.0446577251205
-9.584577915525891,2978.601011678399
-10.370812448110561,2467.6711803404537
-11.521581612436446,3830.3825104348575
-10.576285360919034,3653.944223358132
-12.921362579643823,5165.984056671632
-9.583987832081535,3668.846712783567
-9.110697986254165,4197.2032693262
-10.101621556293546,4119.146808841497
-10.275016041914846,4808.331879334657
-10.881973324723234,4924.730435581283
-9.786187123820554,5484.717660448678
-11.1305212576761,4148.473288289153
-9.831910338742563,1606.1147844477057
-10.882095157604024,4467.088637684439
-9.426007077340014,2569.359907167069
-10.855950374187795,2123.234946887559
-10.100272999496665,4096.23341909503
-11.352679805154512,3640.7433975626655
-10.043606923205123,1503.696198122301
-11.416687553915487,3837.818161742435
-9.876606690650842,3211.2343253916074
-8.686414258739367,2680.867361264716
-9.387966518471234,3388.4628070053545
-10.310051634190936,3472.1371672790897
-10.06756478366998,4032.918742548976
-10.283005778805665,3743.445491839093
-9.074673250538655,2021.4275954292896
-10.07619775170983,5027.096147286086
-9.25391335757113,4138.790223026816
-9.20891361421348,2976.7510811775605
-11.838007529937185,4230.856145406076
-10.355450107862534,2639.3325484822367
-10.882256156970257,6395.766599036037
-11.599134400987776,4325.880865350576
-10.956718835123768,4945.593607146445
-8.773155838294903,2681.0544517537974
-10.056960333016852,3644.329421057144
-9.569463491992925,3578.338011785222
-11.096242117707009,4149.713017436649
-10.099588792905472,4415.613048401213
-9.969386909641822,1601.23685270193
-10.48560540461744,7344.155862815863
-9.383035955681795,1749.8680771010422
-9.602047212601535,3717.6271465220457
-9.000896078248338,2675.427876970608
-9.38432372653106,5694.560637039672
-11.16935815399472,3929.545770025674
-10.752780069079416,5600.964882255158
-11.658271757045926,4317.687849879147
-9.380148981545716,1877.6096410846887
-12.010198658305374,5603.655026878279
-10.97520736035304,4090.269455960972
-12.875361863067988,4839.295697285171
-11.49255142586962,4732.561724408808
-11.555401260230365,4325.724163879226
-10.266215987776167,4106.151619280391
-10.972334192894175,4361.470025204451
-11.300578406142892,4401.974094292035
-10.225560306254206,3582.986235138961
-8.570036123309169,2396.8216599158263
-8.805702011230718,1545.5361721913766
-11.184207893574607,2924.3115114992097
-11.490946867079776,5251.487895026775
-9.159233319761839,2702.920525576427
-9.030483102331985,2779.9177988280103
-10.066392859636348,4773.25577055998
-9.662861710715175,1580.0183101562484
-10.263974369552276,3233.4004413836265
-10.00602403159911,3671.814012414072
-10.047472947551896,1682.1542984864168
-10.984300155282552,4334.9066569034985
-9.855176776237151,2675.562095034877
-9.223798950098052,3455.3698717180587
-10.909149847575364,3349.360290052079
-9.296252148169762,2358.593893386679
-10.754268931184154,2843.614949911287
-8.374173989707776,4475.585073367943
-10.651415283129205,3964.938592382787
-11.927398945498098,4351.170191832786
-10.312970795507404,2265.743373180881
-9.16142907366502,2771.5722882504115
-9.403886541542555,2840.6761015771926
-10.603975553321636,4510.020611392953
-9.365216324862917,2383.101873835544
-9.685096406644199,5281.458383583068
-10.189429069633,2740.174751903613
-10.449940888824164,2538.0321217606747
-10.73232463245694,3706.67304924324
-9.603151043325155,2009.6085419498827
-10.816367908488532,4291.770222497403
-8.974083782633512,1863.8456945563528
-10.297773864315223,3538.710331361924
-10.124977638371059,1352.6012884120844
-10.230482290271954,3274.830892397048
-11.727102110567095,3499.685219244584
-9.685883518030677,6077.322935931496
-9.678025175280197,3296.054125853884
-9.266551468225027,2764.907385378634
-9.653415473304449,2501.5096641316745
-9.533101300365246,4994.505609377051
-9.624801681241884,3522.5940590049067
-9.543462292050755,3815.2142896743344
-9.161316154326116,2679.505093299584
-9.127475155395926,1439.1453292663118
-11.820894148831881,5173.880188324628
-10.075995638259517,3318.043515559716
-8.984769134886065,2477.3306624772454
-11.577094558939384,5909.943684941671
-9.817298591024283,4991.221792357429
-9.657397995904484,1945.2972425361472
-10.012988842608621,5611.451270163821
-9.31840585582992,2784.3278084847807
-10.159907184091107,4633.852762579146
-8.979903712333643,1783.3340957230396
-11.081938854427861,5247.8412130416
-9.615384870846443,1954.067945909768
-9.823505602331988,3717.762762764028
-11.829948646775026,3730.628913915546
-9.874296231819658,2850.358859236115
-9.814568306080812,1962.3359456044548
-11.076380615456106,3191.9844382771344
-9.0791486092597,2356.677937832977
-9.344166905102647,1927.312818530065
-9.715085392845667,4078.8466129156727
-11.33275930094336,5570.604652873919
-11.529789284680426,4303.230519991682
-10.465364928717364,3551.425460526461
-9.456197747205504,3161.242877039385
-10.297665461817681,2246.229367808749
-8.273518621198129,2665.341748330304
-9.811562973773784,1694.2666555083847
-10.052191228730639,4882.270050546917
-10.674801794720691,2666.414538199012
-10.108863242408463,2535.700202709849
-11.230916455384932,4204.321609033007
-10.58835332088391,5482.539193747483
-10.197142617126035,5554.281552964938
-10.349528383718761,3957.189338597216
-10.894737731676166,3657.58910917282
-9.721295287133062,4525.330675296616
-9.699786078483418,2998.843156769769
-9.64588850672072,3349.8767164775386
-10.427468503777519,4998.582237027666
-9.210488605514547,2287.2340088983306
-9.001327924667107,1732.1305685095042
-10.35768070727471,4565.111832836696
-10.930790135244278,2355.3331725744583
-9.84866041148278,3335.818100411458
-9.930269803951779,2090.538944189469
-11.075813361485359,3576.239420399156
-9.864270264775588,2290.0885041457955
-10.086825620524202,3580.978336064954
-10.118815257890322,3328.9348431807844
-11.566454577069837,5886.548366004454
-10.466689443320014,3841.0264312231934
-11.136859509915475,4526.096339006029
-9.459457648298207,1870.989041296116
-9.677788345418977,2841.8780195251275
-10.861777899516726,2981.5398159523443
-9.212301915080578,5143.418605607182
-10.511420303821069,5283.558065696736
-9.71549403771031,3496.5223325279394
-9.855594802073844,2673.796180394193
-9.439896816482854,1578.7905448720578
-11.29654805822896,4919.708976780888
-11.57929831698021,5453.493988815752
-8.838806230673288,3295.121249496337
-10.490477551259904,2884.5774762211736
-11.168037265359924,3125.9590895114
-11.37800118760005,4824.38760926056
-11.453002821366777,5799.78722546146
-9.826338109627645,3575.133855919857
-9.65478292145452,2140.3731976782374
-10.093760697354334,3142.6406122475087
-10.02476228838827,2152.048125324025
-9.261062406507092,1813.0082063885563
-11.244661394061048,2821.9461745332987
-10.44402366509178,5025.367827949204
-10.863167332470809,4386.973704511427
-10.26493648078852,3415.5380692843787
-11.16230846070793,5195.980659642239
-10.10800006913715,1259.678397980015
-11.363692429883084,6686.216113428339
-9.988223656601207,5077.511257549892
-12.594392268543206,5519.636627504174
-11.260865923808373,3796.05038439556
-9.978218728818339,3249.2358013011
-9.539774821768308,1538.9442508966167
-9.626627990570483,2688.8928557256445
-9.676067504993448,2296.112860970646
-10.982883645213278,3966.569216300575
-9.563660046103275,1583.9828108849397
-9.217828899435666,4915.751566337
-10.498849573203493,3750.9412377903896
-9.274779794320636,1530.9268696746594
-10.208081912792103,4464.384861577962
-10.260875153541694,3858.452636930076
-10.1304486816485,2296.676563208467
-9.079799377311886,2604.7728329049028
-8.602206324332963,1565.583678732255
-9.519263573135712,3038.548892632572
-9.301707802920136,2275.4457373252235
-10.742341745649323,4368.846373671762
-12.194500904468685,4234.032847167048
-11.395916416057302,3830.268092703714
-9.836097107531009,3299.510771472298
-9.439983901831942,1520.7622341803935
-9.897209857136763,3478.575695157348
-10.47387243994544,4811.89035109648
-10.25916792289393,4114.27146980576
-9.787038156415274,3116.9485300451265
-10.010891813594755,5119.999388567482
-10.088921453921083,3790.000019904447
-10.003488016321501,7158.385106741009
-9.886332812089357,3589.7432306578016
-9.352284060294286,2139.896997109067
-9.336877151152114,2908.029325621346
-9.506597303166844,3461.8849029077364
-11.740425832831573,4677.457828167936
-9.793752349647182,1713.216884693304
-9.155122123609328,2224.841820679109
-9.750169927261872,3775.5565750261817
-9.195555338754254,3530.0621150941547
-10.065703383209206,4766.474621985613
-9.699552586944726,2247.6965079140823
-9.531141067290392,2913.379679156417
-9.708171891571908,3990.0552725585903
-8.862672297327272,3150.180210192486
-9.739413425853995,5926.043442751324
-11.626751086975663,3757.90641335836
-11.348254421226805,3606.163103217209
-10.334382209200008,3219.999964868307
-10.880848826720337,3989.29439018373
-10.406230418212054,3843.5260729714137
-8.228479295944462,4586.318901060982
-9.167821269936429,1709.2481321060989
-9.866934471482587,5261.235315013504
-9.626593819804752,2714.189468515769
-10.45638782286304,5145.138239037911
-10.068972136534594,4394.239509061204
-10.769130706757771,7130.3894192439975
-10.822548001633105,3820.086283272653
-10.229617842666464,3262.54581604275
-9.707543727968956,2703.015208253114
-9.666327419615092,1740.3309433555823
-9.750479182923407,2481.4696173805696
-9.980203806027419,1707.0234910306249
-9.055400755920196,2269.4955096698563
-10.2856294625394,2961.847311151507
-9.05715736661341,2903.9894606895086
-12.724622901336796,4241.018978009243
-11.390411437457486,3340.927144288812
-10.274072606935642,1327.371832824722
-10.221297080739369,4179.925259788434
-9.153841452244768,2179.6858033524068
-9.740795722283528,5187.150362812888
-9.275222187561688,3787.868899773505
-10.017512384736582,2937.1935399849103
-9.954132459097105,1627.2878941810266
-10.584526386360926,3749.854736061554
-9.87072544679836,1295.7224801236755
-11.762373421681662,5761.535722251205
-9.623649140591873,1718.231878957023
-10.792906356166494,4845.689864882145
-9.29631837977181,1552.103041000307
-9.284604242575487,4350.653757085938
-10.796416913746503,2713.719138612854
-10.979828052319036,2796.465847900944
-10.872799393117527,3912.08408972091
-10.59561570923621,4479.487836918295
-10.12507615957171,4452.352798436132
-10.308860257809695,4807.791390257953
-9.278713394623173,3127.2395746181987
-10.343891354582853,5320.753468473539
-9.072119261795532,2287.06228170242
-9.99749818134908,3288.459821603086
-9.650472438319449,2666.646670018606
-10.186195716804841,4549.4122068276365
-11.239191081270917,2970.082423322825
-10.052550050108115,5764.902282657213
-11.319232865416705,4502.02412734875
-10.277566862588529,2571.060292784651
-9.850861424950569,4671.530763286086
-9.529511668558122,4459.106030266229
-9.899234444330256,3768.3920633031626
-9.60729731366569,2847.6682725886626
-8.210014158216588,2583.045246137085
-8.998616184015921,2517.744792491452
-10.117086198273814,2080.713478900391
-9.892867151518512,4652.765508752063
-9.769210733344323,1875.733907177512
-11.212466530530243,4191.340158604486
-9.821117955320934,4739.51447543163
-9.963884493977568,1736.890820306422
-10.70773529589591,5113.780135623781
-10.713253321617966,4144.867461663675
-9.966951164301438,1793.474039468452
-9.915732129663564,3660.424856753273
-9.979162484858412,4997.916143671524
-9.612063959168342,2371.3365257675987
-10.365405562693457,3893.719277384605
-12.214689191039987,4079.066925689916
-10.566054947364437,3603.0849667526536
-9.407838168639335,2707.624057794424
-8.957684803005925,1835.304062267456
-9.612304881043688,1516.2843286279742
-9.387331072603118,3032.318267702713
-10.646495124844531,5476.07526698884
-11.292344516488516,5117.197667741731
-9.794923873546377,1777.4453028475411
-9.24285997907633,6569.255052606761
-11.523892890295201,3880.6375602999074
-12.138388604890356,5293.129089770943
-11.171512821280032,3658.984460454524
-8.975152375507362,2365.952618851858
-9.25877260197686,1775.152548745936
-11.913030827496831,3377.575763482369
-11.99056437056817,3269.6339081039555
-11.729905950833915,3446.3884108026305
-10.112496161433722,3986.49688568505
-9.967801471435948,1904.9982129652217
-12.484300509287127,5488.397412401399
-10.163563198446896,3137.194628604961
-11.12071517194237,6719.780599641947
-9.328434195607151,1013.3669121434854
-10.242891783414933,4762.625452789481
-9.533324311384074,4423.666755199856
-9.95458537846962,3157.744585997647
-9.061191821674054,2864.7353872524923
-11.83636120959467,4579.124176126763
-11.048037746669623,3916.502845397613
-11.347153241684467,3632.635293245376
-8.70120848337028,2667.964886149344
-9.22087798084018,4444.952580551825
-9.285561859168684,2851.732057548812
-11.276573656502567,5314.673232974407
-9.708783408601477,1274.8829939037812
-11.601893989222182,4542.766583580385
-9.860234948796622,1826.4538856984016
-9.843835844713084,2589.483574249601
-10.572544905287893,3642.0731069578046
-10.345910066438282,1754.4402113538954
-9.13944811969491,6319.049112658819
-11.567315770288541,3206.137889718025
-11.036799649584362,5206.400543702254
-10.27976365400421,4113.6543317463
-10.224583412182996,3691.7414363604016
-10.19416693778968,2815.214605823864
-12.419353951532415,5276.363921105204
-11.26628063240242,4721.153229797328
-11.60958771076912,4482.383684921541
-10.464519503794646,1463.3111570308365
-10.24780553595267,5693.038080767456
-10.701377884624291,4804.325789070075
-12.506409817642517,5532.303457708081
-11.759930074080579,4858.885848149679
-10.243297447831035,1812.5299505343453
-9.818791307815214,2197.2166611541024
-10.186589940733658,3094.2372301307287
-10.731094784230303,3904.267740496143
-9.960626322035056,2333.35955528885
-9.737532124114727,3076.291202154179
-9.000267522652056,1534.3015979788695
-10.295186843897898,3182.422834539112
-10.983729835227985,3067.157403010899
-12.442146287752301,5128.48644275893
-10.663187177021632,5760.086787609079
-11.03597390248596,4856.201277442132
-10.804933779084546,2332.720984940141
-10.031642738304136,2307.208829912242
-10.029992893739678,4508.908171713534
-12.022949477599768,3712.2785318145498
-11.291018424553352,3520.983606418566
-10.024236267478932,6589.585259466673
-11.576770931027557,5048.938539817511
-9.421725018689576,2293.540354273813
-9.244151805981407,2391.0625009847417
-11.478649612632424,4709.242415472956
-9.601273533240455,2935.188870674464
-8.721414536830434,2707.4065139776512
-10.631053688356786,4179.989513117348
-9.467723181704793,2054.404407242251
-9.75503661473128,3419.551969446092
-10.340554835487826,3590.109026290866
-11.455707248655298,4607.616693006633
-9.52670477368727,1705.73255591391
-10.331404813145944,3448.4201409345087
-9.508857686181331,3977.222121869992
-9.558758738322982,1700.5984274528705
-10.662086612939955,2778.690556145525
-8.513714725137358,3212.7117106865453
-9.669824250690256,3754.180526511075
-11.764934291574317,5457.465620762459
-9.234338545828312,2419.0053003571484
-11.316085315760274,3298.1708050057755
-10.610018529753255,4913.669692985521
-9.79185806516216,2672.303525235296
-9.822481105489409,2104.1536625576573
-9.422499423127217,5443.643891678216
-9.492296397023836,2158.041474563672
-9.107777763791322,3366.668043395304
-9.696867619126602,2469.9075962405022
-10.082666080445987,2244.571060283922
-11.832117518131552,4428.222016776577
-10.535941497196843,4141.986248553655
-12.349939130877807,4367.213068061877
-11.89440095452839,3872.079631825569
-11.09887164011603,3173.1913872842924
-9.29048775432777,4817.445510603705
-10.239689410337732,3730.8864053911775
-9.398495156738965,1649.0482224223977
-9.51985510268806,5321.158856202261
-11.362431091506572,4410.332627101061
-9.825278080563832,3803.462372499537
-9.711456638854283,1584.8105544084565
-9.457121463090903,2258.342483310258
-10.417132375366425,3474.37088334498
-11.693423226323425,4988.912253251324
-12.638975801623115,5061.0576271404525
-9.461171334758724,1688.498199545568
-10.434778517870932,3098.1084110746283
-9.58230855965826,3462.9032488074063
-11.36206200067846,3503.4027145439254
-9.480562479772685,3168.5570295558346
-9.240448387340521,1627.948546243952
-9.395664468000092,4450.147958512657
-9.991024140749099,2284.9881746272977
-9.430569280271536,2987.759690156241
-11.833543304420589,5253.388906531289
-10.759163386606888,3264.3197949082687
-10.90053993550518,3862.605926536408
-10.007366653541023,4277.492204028361
-11.07096934517013,4258.647042218431
-10.248503049680311,2920.068431466564
-10.475207760038558,3056.3442101131395
-9.472617426416843,2692.5600908110705
-10.725080423523883,4690.753983623313
-10.506531142600863,3904.6842444886224
-11.316292976355054,3690.068244791986
-11.090164762086104,3681.9410227674034
-9.837530497951049,5236.463854470755
-10.092473782920962,3749.11783198802
-10.227634752658354,3600.211218439389
-9.499877636550806,5252.198457886016
-10.686243589144102,3132.8238892064574
-8.656681089746284,5571.537595524023
-11.145045034169232,4887.155740620958
-9.574280452602178,4725.181150340166
-11.669051408797118,4202.030124187615
-11.83697813120897,5361.110916069591
-9.96941097606684,1619.1525663246714
-11.514418598935002,3834.000106270834
-9.3456210037637,2986.7821283029666
-9.724046255135164,3686.153615838196
-9.246881462862664,1937.6311760940584
-9.852091740683433,3695.857584994324
-10.064522313830789,2358.956827711644
-10.244026046302219,2199.730728363026
-10.25803825473229,3078.905998186609
-10.110200501720259,4887.931465819436
-9.783931891747526,2701.0786111678617
-10.504214094332553,3699.603690199984
-10.141602286213136,2546.8916716218646
-8.768218733047355,2448.2392354028675
-10.13594463493863,4612.380095453282
-8.308395981443638,2551.150469053535
-9.347334010664698,1550.0065731801797
-9.67178011963339,1869.421085899422
-10.125196874435467,4518.9909805716325
-9.067462890651974,2535.6075620058728
-10.698052156156301,4908.448580048198
-10.780781970371839,4063.732605815576
-9.566338840892909,5948.756524811192
-11.287020626085997,3733.349470608264
-9.705643604776414,3186.055040956425
-9.858051672354597,3953.131421094064
-9.650417658272422,3037.2797093641307
-9.596980564043257,4235.619009286658
-10.018149255992475,2104.371579306648
-9.544479766007282,1906.51098833871
-10.776387505439082,4437.331126604985
-12.259455445310294,4627.434966067636
-9.20886865274426,2138.594168365498
-10.1099125708964,5283.1868332258
-10.14279084052352,4993.736780628447
-9.513543830702595,1701.4119474240272
-8.92543477087839,2171.32687150879
-11.286535989048293,3301.334040674331
-10.336605236214753,3772.377808947261
-10.574036951755113,3789.451410205812
-10.158127251145057,2190.492067273776
-11.4778397237463,4902.976701167563
-9.947673560303718,3490.160704372752
-9.944710203782048,6314.874283718609
-9.095094030201622,4138.344642411715
-9.521586721854614,2802.7169673944145
-10.53982984200605,2934.692295366106
-10.182620294655472,4485.398107001684
-10.28934573538581,1759.360394621816
-9.542534155201723,1706.3744024657324
-11.452983844955433,3843.750834425286
-10.913401623900691,4121.303007375886
-11.776644265178343,4447.78858074262
-9.59649601351595,1489.2594287064337
-8.629679696475211,2596.3508032408085
-12.1403507645541,5755.664402292709
-11.182605011728684,3253.3650781763595
-11.770611089293505,3584.765103162441
-9.86179427411541,2671.86114574818
-10.723228352565677,4283.442101162407
-10.598166894530099,3034.0891410113213
-11.141752223323262,3525.853609327359
-10.394673545090527,3846.382746712399
-9.796157304918495,2028.74107172353
-10.196654175548144,3100.685450800967
-10.20457878833499,3846.8500825482665
-9.621218929602048,2248.9202770731586
-10.629294582118707,4389.512401477675
-9.339841664956108,3162.035519830872
-10.696309529677224,4672.610722772405
-8.582268341995643,2938.473399503209
-9.292605038941087,2312.031813155281
-12.78790037497549,5024.282765262176
-9.253769917042474,4888.153038358666
-8.284606624888177,3094.67246660026
-10.973418178268616,3973.940552466616
-9.735636140390943,3356.629497384745
-10.992329758518164,3558.3900844445498
-10.73230382690097,6651.979633848764
-10.006929060107534,2764.9064623447607
-11.34146903350863,5483.610315896104
-9.926139877973252,3768.01300795772
-11.592884985293907,5123.665823805877
-10.860650812078907,3522.0134481911296
-9.294450625513909,2181.783493105167
-9.53578932539186,3087.3129075703546
-11.03400014442434,5182.368600443413
-9.243411594410654,2897.799928016755
-10.041381952128539,1845.9155455534176
-11.669805530623453,5177.249296003342
-9.537144899935214,2210.045335536119
-10.428778330561174,3288.47402294129
-10.487787362393705,3740.042012703182
-10.212332601368015,2288.128957887004
-9.145113185484481,1358.9479763406084
-10.019545341845536,4494.576556910375
-9.775999620320356,3005.5396304254905
-9.463984445990036,2589.898168460566
-11.583016628361467,4410.902198112434
-10.249176167658284,4882.605082963368
-11.030087960506858,4541.559564323134
-10.18455619309127,7462.34737401284
-9.441878948498942,4065.668525960624
-10.018504310382744,3161.475056567706
-9.822874664155275,4828.077320098412
-9.613718251836763,1991.286896196541
-11.342043608851174,3132.924932488161
-8.88665575099707,1790.4351813345131
-9.285120797421548,4175.896100794079
-10.636115068296876,5342.826196417653
-10.49885722973731,6258.665641960159
-9.878289349930663,4430.8597739788165
-11.69892061013881,3676.919038856145
-9.92624999451982,3052.496226323585
-9.612471432437909,2384.067051477054
-9.51463885886486,2619.4519062213303
-9.360019428074912,2526.600866446764
-11.311689514267638,3260.6204723904034
-10.140698343664086,1760.400561177071
-9.486842378388834,2676.399006238648
-9.305661767367361,1507.5854524806502
-10.822480317175193,3174.7441628983247
-11.738929014598918,5379.579902014297
-11.31889374781294,4619.717000501759
-9.491651796154832,4362.291259186201
-12.188711946963426,4950.609784520803
-9.02475595426335,1846.535173096354
-9.336688130208723,1523.2871798234387
-9.519800820894122,4680.930896977807
-10.307713747525932,1503.4916416502415
-10.224888565744264,3862.433166416426
-10.982170799316478,4699.238338093605
-11.912576904362258,3935.9437596663206
-9.817522011884162,2701.696468669368
-11.0818612785644,3490.767484290975
-11.01959342565756,5704.316110238087
-9.813567397355847,3434.7511349120177
-11.332214918923114,4536.452447377993
-9.930870858657478,1140.664299959583
-10.169157714168094,3264.64637505522
-10.492440688412843,1531.0144262789695
-10.235420561475541,2391.8958633734305
-10.429124460314352,3927.047405702697
-9.47261115340988,5573.925585802427
-9.958408927226598,1885.532301854622
-9.216942540894106,2809.599896936466
-9.593378043237607,6191.9364523986505
-10.190927574373145,4561.574470234502
-10.61130398916439,4563.313779768048
