sal_avg_lc1vs0_iate,unem_x0
-15365.274425858765,7.0
-6883.752579227994,4.0
-7761.238494949788,0.0
-631.6923135608778,7.0
-11028.807836843349,20.0
-13783.506834892076,10.0
-4623.147904398414,1.0
-1338.140095077595,10.0
-19475.50964830821,18.0
-17056.35847266231,21.0
-10733.13911804538,14.0
-5896.007202779368,21.0
-5399.587548628611,8.0
-4266.354456004787,19.0
-7954.646082404852,19.0
-8443.75801983937,5.0
-3837.0712702748433,4.0
-4030.831766502032,18.0
-2430.315701739434,17.0
-13518.117757402484,3.0
-12213.604558297702,6.0
-4391.027433239268,3.0
-4575.998005950418,5.0
-5366.221156967036,11.0
-3678.7075446221506,13.0
-3924.7438035623945,12.0
-4931.003454373579,8.0
-9220.054437709314,23.0
-3792.9022889509706,3.0
-5845.488594478746,3.0
-9988.123389071106,14.0
-6120.419080086168,6.0
-2492.147378546943,8.0
-5359.094662809212,21.0
-7873.406227247571,1.0
-12085.789341286272,16.0
-4720.732880051522,3.0
-4844.251818266915,16.0
-4065.819631496248,3.0
-1251.6426684427488,18.0
-8570.227330079691,15.0
-7117.01075498705,8.0
-4726.426192328449,14.0
-13671.981331848681,21.0
-4477.728361153355,14.0
-3332.822758933883,19.0
-4702.59680227924,15.0
-2003.6601352225093,24.0
1091.2949422362028,20.0
-2625.086193232022,9.0
-12263.4380346309,22.0
-4491.243076782128,9.0
-6405.307816972599,7.0
-7856.061243691658,8.0
-5283.6365814404635,4.0
-4802.153233682033,1.0
-3522.454602713892,20.0
-3933.0450216075888,10.0
-7547.335151750509,13.0
555.1755781047871,19.0
-4532.84514525741,23.0
-4040.1512889595724,9.0
-5684.008134161582,21.0
-5699.476262639465,23.0
-4161.5687868210925,11.0
-4777.241074024505,14.0
-11333.637514157379,6.0
-6543.682607770092,24.0
-14791.404636144283,0.0
-1665.3389494445414,6.0
-8523.529979595034,24.0
-3154.75297991357,12.0
-14115.678812654718,6.0
-6016.992961360406,7.0
-662.3568986093669,16.0
-10462.155138770057,5.0
-4443.363204641257,19.0
-13432.400037222576,10.0
-9532.078499136265,22.0
-4103.690640421821,22.0
-888.9094734892092,0.0
-19404.018826338634,4.0
-15972.629623293822,11.0
-11413.417483091242,0.0
-10864.866245033856,16.0
-2535.976850689051,14.0
-1697.221353847211,12.0
-6206.141285221218,0.0
-14396.065247449096,19.0
-2032.4320393295925,12.0
-4969.508696436503,7.0
-8356.96273037898,8.0
-4996.602926741604,21.0
-578.7604530997282,14.0
-14885.260216434026,6.0
-1492.0454285858004,3.0
-2516.622726736641,19.0
-5033.569071705766,23.0
-1166.2921870246776,15.0
-14156.042591236292,18.0
-7004.39943264139,9.0
-17280.06802603517,23.0
-822.3145143603234,19.0
-1955.8225783087967,18.0
-12963.157982234534,17.0
-4346.247573366285,19.0
-2090.0527613233467,6.0
-3646.8299324379286,11.0
-9999.32501567589,2.0
-1632.7304164086436,6.0
-5673.645224892165,18.0
-10290.446772720385,22.0
-2798.3587970894496,10.0
-5926.4759690909905,19.0
-6973.58898305894,17.0
-3140.8523713562718,24.0
-16991.342409285462,2.0
-10497.608213122898,6.0
-4820.331440490028,13.0
-4602.621469221491,18.0
-6099.418978294351,18.0
-7893.298453389423,14.0
-4353.237752585812,19.0
-10697.835130455192,0.0
-6113.474411604441,22.0
-2492.014800676043,16.0
-17572.273580008572,0.0
-5460.610441240984,16.0
-10552.477727632555,23.0
-4021.7063065525235,4.0
-139.8960485464986,17.0
-3879.5712225063635,1.0
-3044.411473276037,15.0
-2353.307971867819,7.0
-3131.8236874293234,17.0
-18297.73389341094,20.0
-4449.178483139312,0.0
-5135.974412202853,8.0
-4973.246285467816,3.0
-3231.027249960687,6.0
-11602.101457115572,8.0
-3565.201147440672,10.0
-4874.973616586467,8.0
-15430.94369184261,14.0
-4956.249436413385,12.0
-3445.602520511674,10.0
-1302.6831166134898,13.0
-4465.611910611478,17.0
-2051.0865216109814,20.0
-6568.982278483998,5.0
-5354.58683168714,5.0
-6614.556959863196,9.0
-2917.27790795245,2.0
-3853.434545005508,5.0
-9837.629901037984,12.0
-11407.053438242394,1.0
-4279.663779653769,24.0
-2514.81443810477,2.0
-19166.433768360836,23.0
-9342.24623496304,7.0
-5760.4238577299675,0.0
-3012.2296684418343,18.0
-1172.1899777801361,4.0
-2482.0980120306413,21.0
-10438.513545019496,0.0
-75.60567663462939,12.0
-2070.7380673943253,22.0
-8456.9518675474,20.0
-3038.618800173093,10.0
-21277.97765478909,15.0
-3363.9346461152136,7.0
-10869.752188952527,18.0
-11068.66661213968,9.0
-15569.877930510516,5.0
-6705.9772465621245,3.0
-17378.520740892516,24.0
110.87773057963048,1.0
-3463.184670849596,15.0
-4892.713165464567,8.0
-5460.00195961901,16.0
-10146.849691062587,10.0
-4374.7802624749565,22.0
-2358.478907382116,8.0
-12172.048386294839,10.0
-18643.920336505387,3.0
-10901.66740389211,5.0
152.57805735744822,22.0
-6060.693445692532,22.0
-1047.5634476365194,6.0
-6844.562701436538,16.0
-12893.280239288568,1.0
-5324.3571448004095,18.0
-10786.709447060748,16.0
-6172.088630640166,5.0
-15725.194555892582,15.0
-3566.6086458658656,0.0
-14207.32208100618,5.0
-21564.101465550528,6.0
-5508.9438241152175,7.0
-17462.341657023062,8.0
-1437.057619325121,23.0
-7845.967454401002,9.0
-5233.374363109486,5.0
-3355.7324644244973,14.0
-5241.463293698798,1.0
-3616.273349871035,22.0
-4252.733679313353,6.0
-11439.03682688728,10.0
-7179.766553775974,11.0
-4527.67732225472,12.0
-16928.21294809617,19.0
-17754.56697525686,3.0
-4211.564652319248,13.0
-5402.68688871105,16.0
-13753.231357180217,15.0
-9615.015917020419,18.0
-3424.5758983504343,11.0
-1566.577236004172,19.0
-12433.197264142054,7.0
-6756.402007267676,2.0
-5906.44666227106,10.0
-3038.508758340068,1.0
-6754.718697053434,11.0
-10578.575880987648,20.0
-16085.803087496524,20.0
-12229.037699829441,5.0
-7730.000557769363,0.0
-1273.837824102372,9.0
-14560.986386783563,2.0
-3849.5324385860567,6.0
-3365.29810804927,23.0
-8760.051663455786,20.0
-16113.830647278974,24.0
-7694.550431730892,14.0
-20140.383586779004,0.0
-3929.812876372527,1.0
-3241.181598885771,16.0
-16083.535248914635,24.0
-5743.426507178139,0.0
-8276.630851938,21.0
-617.6421112289931,10.0
-2797.265209141625,20.0
-2469.4176371194394,19.0
-4866.978714829693,17.0
-11928.698014783018,18.0
-3721.1288921164005,13.0
-16580.865504014495,1.0
-1771.1544699914375,3.0
-7452.287645331952,3.0
-3740.075880384482,13.0
-1591.8792332010416,2.0
-16550.665110468508,11.0
-2241.6297551912926,17.0
-14113.937874370424,22.0
-4386.509573217293,8.0
-4747.391286278647,15.0
-3976.985067426015,16.0
-4548.358720179347,11.0
-19483.96092402521,17.0
-4725.177015467845,13.0
727.9915000374763,8.0
-6975.6884147969195,12.0
-8135.431004468983,16.0
-8851.680244735238,23.0
-4512.3616832985645,20.0
-4255.870334558594,5.0
-2260.267413257481,17.0
-2930.3106130171327,22.0
-15804.606817144446,9.0
-10029.658657647566,9.0
-2398.2627946852126,20.0
-21056.928553600683,9.0
-4121.14525198029,18.0
-7800.0377366918665,23.0
-7547.321160355633,15.0
-9085.536383042867,19.0
-2044.6961447200733,7.0
-4647.453881588821,24.0
-7645.033973328971,13.0
-8384.699418305254,14.0
-11747.490326515108,1.0
-3625.071076370019,7.0
-2755.1216434464286,17.0
-9152.988646973274,4.0
-16746.988099367332,19.0
-5283.453196461786,5.0
-6366.22870551847,10.0
-4400.930541651187,3.0
-5197.951426353606,15.0
-14737.054971263271,24.0
-2587.6359402662,1.0
-3734.361108705591,11.0
-15344.199084255804,19.0
-6731.8016424162615,17.0
-20884.17975539137,0.0
-2237.032795326393,21.0
-4513.151384154979,19.0
-9384.00595422892,19.0
-13703.867719031223,18.0
-2333.7592899473984,9.0
-396.5228196500284,5.0
-13741.86667593144,12.0
-3475.746592409747,5.0
-3720.4932992914114,23.0
-14391.041754853177,12.0
-3553.690829050483,20.0
-4533.315145295568,17.0
-2361.323816282207,7.0
-3470.0579705436903,4.0
-10221.87382782955,1.0
-3718.2296163324863,8.0
-4551.3030312673545,15.0
-5023.723982776377,14.0
-21327.723932875495,12.0
-3563.591667038727,15.0
-13568.342270632884,23.0
-23141.59524501301,5.0
-22683.158486826476,13.0
-6380.75355049213,17.0
-8202.36136039318,16.0
-13121.486856932312,5.0
-8402.764673543179,14.0
-3324.4959273816094,22.0
-1627.0584148301477,22.0
-5741.445227869889,18.0
-1215.9340972148152,6.0
-14306.183454345017,22.0
-1545.3847000346966,4.0
-11876.529012509873,14.0
425.5913379459613,6.0
-21309.683413999486,20.0
-10825.45959086201,17.0
-4281.553184861896,7.0
-4777.808660332753,2.0
-2328.5931819176026,15.0
-4573.11776856432,22.0
-2589.2184537593876,7.0
-10113.515286234035,14.0
-4844.991254541876,15.0
-4414.556308781241,12.0
-758.1027110610831,4.0
-3968.8918849563106,19.0
-4957.564087358391,9.0
-4716.541086265282,12.0
-16163.03389301037,2.0
-5221.438776315565,22.0
-12983.673976334088,1.0
-16639.928319197366,21.0
-11560.074214597304,22.0
-547.1686123571624,13.0
-2397.5920811231153,8.0
-2386.0724798128476,18.0
-4605.255399368652,20.0
-1324.9671069691844,23.0
-4027.796508110083,18.0
-7562.425171410514,13.0
-12457.39881184333,21.0
-6611.437641827037,13.0
-12628.214245264046,22.0
-3035.8302023156884,20.0
-996.3076235295669,23.0
-21105.999705016668,17.0
-8878.448969374636,16.0
-11458.080194023303,22.0
-1187.726134437943,6.0
-664.669664731204,3.0
-12020.283133715266,13.0
-14698.662140164995,4.0
-9683.956468136761,0.0
-8647.576833473178,4.0
-2144.961095516716,1.0
-7708.387404953422,19.0
-12633.790457707531,1.0
-2707.315900186834,10.0
-5026.940312676438,23.0
-4382.293287389603,19.0
-4380.500432422286,15.0
-6694.174110133311,6.0
-13507.849486647196,17.0
-16352.412404706707,10.0
-6204.903201880833,10.0
-4467.883792304612,18.0
-1599.644415322046,3.0
-14965.183430141587,3.0
-5198.7908837766845,20.0
-4460.371198072249,18.0
-3479.470476904834,19.0
-6516.374436538703,11.0
-4624.235811103193,4.0
-7258.8372197255285,3.0
-1119.8907379951056,10.0
-9754.564543029113,20.0
-825.6155548859615,15.0
-7883.201890184849,23.0
-8433.153572092686,24.0
-22477.634530474177,16.0
-390.79162636054934,9.0
-17252.763386412946,10.0
-21180.765885968744,22.0
-10854.947264954297,17.0
-5425.023112715528,21.0
-1413.4525562758063,5.0
-3489.0216051950647,7.0
-5235.06888549136,4.0
-13049.292937374743,8.0
-7981.356789283946,19.0
-16206.832113204262,22.0
-9022.127678682822,22.0
-2466.0980889691346,0.0
-17366.966911170977,8.0
-1626.586033453663,20.0
-2571.1033248842778,6.0
-3296.649906174938,21.0
-10051.665640053314,15.0
-5112.404473040264,1.0
-13322.27807680796,14.0
-3867.865281752931,11.0
-13264.60796946247,8.0
-9755.05050225114,3.0
-4025.1211273402173,11.0
-6727.337670728737,1.0
-8548.000055832354,23.0
-9587.092598126426,16.0
-13184.876471660504,4.0
-5582.850071896097,10.0
-3976.2796463686627,1.0
-6726.306641496782,7.0
-12672.813782413914,16.0
-5472.3615922169665,18.0
-12218.729851795404,4.0
-6387.178889579961,7.0
-13673.473918438734,2.0
-8649.653420546234,20.0
-11816.81690684375,8.0
-15485.919025431725,14.0
-4401.272613135867,11.0
-4093.706665898051,6.0
-8106.459205199135,24.0
-12730.577571665812,7.0
-4943.360125863954,9.0
-3194.5318551263513,23.0
-2588.8297247490696,20.0
-15002.019802133442,6.0
-14189.80531069808,17.0
-9650.524085546711,12.0
-7677.137584417355,13.0
-10106.274562994326,11.0
-4666.718397913501,7.0
-5546.790153057013,16.0
-4320.657908023235,9.0
-6732.516046065253,17.0
-3359.646456395216,20.0
-12318.543883036102,11.0
-3865.9116863509407,21.0
-4628.332774522074,11.0
-5006.799535029566,23.0
-4173.047203143018,18.0
-5476.395733829866,6.0
-6388.142468920136,19.0
-2293.6438212709327,24.0
-5930.210375635669,5.0
-1317.0055263275308,13.0
-4117.354231137304,5.0
-13392.044952435896,9.0
-20862.489337409446,9.0
-3867.8120014809647,5.0
-4085.8753066852805,7.0
-5166.199947635887,8.0
-10372.90056864175,10.0
-8342.55284200146,19.0
-3290.587848019766,3.0
-13843.185517874323,16.0
-17854.489128989102,16.0
-14206.159627567575,24.0
-3117.649126927816,8.0
-7555.635856014104,21.0
-10659.014014289376,1.0
-11415.30095987797,15.0
-3087.020490551924,7.0
-7682.26564967547,2.0
-3274.1938755315514,3.0
-842.8805930428325,6.0
754.3376481395786,17.0
-4697.574526809156,4.0
-2534.4660067532423,14.0
-5927.290010106344,6.0
-12599.579057614588,2.0
-14432.580936560891,2.0
-2127.7827523155784,11.0
-2294.340903767177,16.0
-14642.928959698585,5.0
-6347.809844589734,8.0
-4801.691645496094,5.0
-8959.9004556788,4.0
-4154.697600534821,11.0
-4131.49628866304,10.0
-5461.004974718631,6.0
-2609.4088503702355,16.0
-17671.646183723933,15.0
-5479.119527715882,2.0
-2957.242691338546,7.0
-5973.472113035476,19.0
-10806.597268418916,15.0
-12357.594699542831,3.0
-4029.673957296394,12.0
-12336.343791319634,10.0
-3286.5260992497374,3.0
-7741.461672994983,18.0
-4479.419080430336,23.0
-6958.27776050232,15.0
-11411.974906875326,13.0
-3581.0794439729943,0.0
-1804.7709585447983,17.0
-3967.8763293694105,5.0
-861.9463635281802,16.0
-18722.682220456976,17.0
-13356.790232260195,15.0
-17994.66680468709,5.0
-2023.1945302411773,14.0
-1907.325547716875,20.0
-5613.084138717766,13.0
-11982.936973058,5.0
-15610.672021251527,18.0
-3833.612346207838,17.0
-4673.8374138723775,24.0
-3706.8994391391716,9.0
-20425.755697311648,23.0
-14374.999180158544,21.0
-5995.601739899728,22.0
-13244.153946209586,14.0
-3690.196916527388,17.0
-1234.3848354645065,18.0
-9856.858118740745,10.0
-8963.329526930991,20.0
-5363.853688070258,3.0
-4169.108559744466,8.0
-12656.770439538588,20.0
-7014.9376289760785,24.0
-3447.300841592849,20.0
-6349.681060971071,3.0
-6352.964248286371,4.0
-4223.964288178138,22.0
-3896.4894828446977,20.0
-3759.778076277159,22.0
-17673.83801263181,1.0
-4593.576423807428,16.0
-2627.4057167918963,5.0
-5251.871343318175,16.0
-5534.409340129581,2.0
-9182.743051846082,11.0
-13579.340183979622,20.0
-4353.3863730495505,24.0
-450.4096629682508,6.0
-398.20690544144213,4.0
-2088.4357320137347,14.0
-8166.666542749266,21.0
-7048.6758285848955,15.0
-15054.834397982699,8.0
-6371.02386798491,20.0
-21913.345052917106,6.0
-9755.57366814143,2.0
-14435.527625244995,16.0
-659.7149191834487,19.0
-6347.436115065343,8.0
-14489.362450154838,17.0
-5555.1924622405495,17.0
-2441.4176521498093,17.0
-5357.756199577601,12.0
-7806.494246206558,23.0
-4001.497010234423,18.0
-4900.795613058084,9.0
-12798.90643974239,15.0
-4777.974705661555,10.0
-3359.914543248144,17.0
-7525.004852411465,6.0
-11283.278799945312,2.0
-4480.413165581289,23.0
-2843.629445629983,14.0
-6135.251505425733,11.0
-12115.049022125846,8.0
-4539.96126300508,21.0
-2025.3953339847549,8.0
-2341.035383040877,7.0
-7145.211211773063,5.0
-14795.078501797694,14.0
-259.64685148022204,18.0
-3824.2173926827836,17.0
-2779.64355834014,19.0
-3586.200220655427,11.0
-5829.914592845521,11.0
-8007.460744163622,6.0
-3744.6623325331275,18.0
-4465.60353006169,16.0
-15200.143676626569,13.0
-3600.2865320041783,23.0
-6699.105983000404,18.0
-14766.619862447958,2.0
-266.66107583813346,21.0
-11739.753891985418,7.0
-2345.626402135031,2.0
-426.96644295434146,16.0
-4520.209263380982,13.0
-8573.865601096908,10.0
-8554.839582230794,7.0
-16444.915664501677,3.0
400.73488397231864,10.0
-5888.203202563758,12.0
-9353.589084203688,17.0
-10645.394541280464,2.0
-26.03223293469182,21.0
-4699.6462649412415,11.0
-4490.565950617247,23.0
-10578.150921552038,1.0
-2618.93348650106,5.0
-6450.474413087546,12.0
-11424.732433603978,2.0
-10214.210827557303,13.0
-14588.573400970205,23.0
-5014.25653782621,6.0
-15655.574213403757,2.0
-4703.8901450213425,18.0
-8063.264859799853,7.0
-2040.4968467716953,15.0
-2561.002050610099,5.0
-12969.643373862287,20.0
-5284.1913390443515,8.0
-7964.222879885445,16.0
-1762.19645249546,22.0
-14939.683191395465,10.0
-12510.523362383245,17.0
-10908.328757734247,19.0
-7208.687504817307,13.0
-5830.590834551314,22.0
-14165.530178535944,9.0
-22121.47866952088,18.0
-10921.90365035384,15.0
-18168.699607390554,22.0
-5343.451822133278,22.0
-3324.111956094204,9.0
-5651.469342936911,20.0
-17736.33932689027,11.0
-13831.254885307822,4.0
-11983.081730828691,21.0
-16228.70999713103,9.0
-5759.510221944309,15.0
-3147.3096113221554,14.0
-3825.6173745790375,6.0
-10156.207988901178,8.0
-4337.7882826676005,23.0
-3572.7719462984924,20.0
-3452.461614393629,8.0
-10473.627575138298,12.0
-8393.02453347335,13.0
-4470.247404367326,14.0
-11705.012544722002,8.0
-10565.310085137302,11.0
-2170.367439962698,3.0
-7156.370726752269,13.0
-14999.689947710443,21.0
-17941.16826619522,13.0
-1121.6995929378877,17.0
-165.37972721492156,18.0
-2240.5500399835114,23.0
-5642.353001018622,1.0
-2384.9210194060774,12.0
-6049.931803686071,4.0
-15359.068127180884,3.0
-5419.049221562829,19.0
-4619.324218003167,21.0
-7712.684811686637,3.0
-14827.3106188178,5.0
-4319.945664465187,3.0
-1846.479587661499,7.0
-9228.31873602502,6.0
-18252.970874611496,23.0
-12951.691295315184,1.0
-10992.670703767622,5.0
-3959.925587892285,13.0
-3045.4474714874814,1.0
-14752.281049910967,6.0
-6259.798972304653,23.0
-4325.233913834597,17.0
-5256.286326502669,8.0
-4175.087306084768,15.0
-4089.054092319142,1.0
-3889.7665149012337,15.0
-4349.1749499867765,11.0
-21875.094283729843,4.0
-17259.141486695607,4.0
-8249.103634125157,7.0
-1957.851056940156,7.0
-3316.664477738137,12.0
-15993.28486985817,24.0
-14942.429386588688,18.0
-4404.312701015095,9.0
-3469.2315691513413,14.0
-2770.091355920047,17.0
-1777.062678827182,6.0
-13290.26367465582,22.0
-6463.664120728445,2.0
-10081.849892951952,8.0
-10336.567263664321,4.0
-7289.926545542006,20.0
-15163.637947650444,13.0
-7183.4613376682855,3.0
-6091.852034946186,10.0
-13720.579783989204,24.0
-17276.747041669103,12.0
-14785.39382053313,8.0
-2409.013580515624,12.0
-222.74154374941236,8.0
-5907.118969111147,3.0
-11597.60628227533,6.0
-6560.270394936654,6.0
-9307.225335676045,23.0
-1964.5736407724787,23.0
-2710.098477358977,1.0
-20709.499767973193,16.0
-5019.0936471112545,10.0
331.32113771849816,9.0
-14286.995685382393,17.0
-3990.4740369468104,1.0
-7216.265251390843,17.0
-5687.72433309669,9.0
-4599.507831745768,2.0
-3916.402898770944,3.0
-9535.054209441652,7.0
-9895.834516062336,17.0
-9900.735534736117,4.0
-5264.424746209192,4.0
-5029.393021580856,22.0
-15174.890667702326,5.0
-6694.559943848226,5.0
-3439.899397302325,2.0
-14422.95767939449,22.0
-19775.590798731893,16.0
-1224.5719511131147,23.0
-16244.812120925199,9.0
-8129.198834106703,20.0
-6289.729276307324,10.0
-10848.667443994837,5.0
-2417.7711187199784,14.0
-1068.2698409258664,13.0
-4816.760484895818,18.0
-3121.471622936739,18.0
-7637.951438708647,9.0
-3152.0609880439547,14.0
-9049.669883708955,23.0
-3791.8781211681817,23.0
-3788.9208051321466,1.0
-12070.299735554821,24.0
-5287.908643722716,19.0
-1152.794830909865,7.0
-1616.0696509468125,2.0
-14532.114561366041,12.0
-2697.3396864710667,9.0
-8079.411027758353,14.0
-6428.80464643252,3.0
-6261.484749788965,1.0
-1257.529450334344,0.0
-2709.934802455712,20.0
-8644.779178044271,1.0
-6499.740325625119,16.0
-5473.545332413106,4.0
-8299.141992737921,5.0
-3920.7766462794134,13.0
-3970.6869124427503,16.0
-3064.7485429849285,6.0
-2670.131344058601,18.0
-4137.812815369465,21.0
-3595.6545621760124,13.0
-13693.617012344483,16.0
-6112.1717852793245,13.0
-1550.240535640658,14.0
-4166.905695924386,6.0
-2108.1045258174845,0.0
-2112.8858224573787,21.0
-2079.542512674775,20.0
-4887.229347861359,10.0
-4411.129859724573,3.0
-6164.218655656543,2.0
-1650.690809400433,14.0
-6552.370861749973,19.0
-12696.143766291796,0.0
-7996.704861979346,8.0
-1572.2915748627813,4.0
-4356.968336300688,0.0
-2778.4204925767162,8.0
-6120.645317048851,9.0
-2181.298955865336,8.0
-4259.9905234463695,22.0
-2772.5672227329524,13.0
-15574.373786735705,17.0
-14532.524064289242,11.0
-10112.40096846823,20.0
-9180.872465358649,6.0
-6706.0437025803185,13.0
-2735.4070027687653,22.0
-9541.330681593685,22.0
-2036.1946643500034,5.0
-10306.083483422877,7.0
-3955.9466498487477,16.0
-13826.250079577805,10.0
-6320.255900908373,21.0
-7936.578929274264,13.0
-2691.626527438875,8.0
-1269.169065852247,23.0
-12522.589425821414,8.0
-14240.183276472682,11.0
-3409.534118896683,3.0
-11748.536470728734,5.0
-10532.71715165605,9.0
-4903.862731783918,13.0
-11546.154078719845,5.0
-3806.2325276764973,9.0
-15027.970504146473,16.0
-9236.307797400106,1.0
-5897.588419993987,18.0
-21058.318818845466,7.0
-9362.689715285045,17.0
-3466.5284235418776,16.0
-8225.461451655958,6.0
-10706.638583738448,7.0
-1036.0831012260492,18.0
-4771.132769606353,3.0
-16989.691805501036,7.0
-2415.672536851466,21.0
-1285.7182287866353,19.0
-8777.628487379448,20.0
-15442.324199331526,12.0
-9699.56193177719,5.0
-5846.246638508413,9.0
-9041.979167552348,8.0
-7106.726658435077,8.0
-496.0184946225119,15.0
-13558.920122310865,20.0
-13819.799402844666,20.0
-3158.976416410802,1.0
-12017.167743707098,12.0
-1352.338727139339,17.0
-2193.323047062877,20.0
-6618.064972415845,18.0
-4304.2833868481775,23.0
-5840.275832619769,20.0
-2485.0038685138857,12.0
-13808.579791305438,2.0
-10275.942022866368,16.0
-5398.39730047993,19.0
-6563.4027589710695,16.0
-9036.690353409811,18.0
-1666.8544244571458,19.0
-6936.008117039343,18.0
148.0934273305263,2.0
-5983.213680265769,23.0
-1526.778921910405,8.0
-5186.719959354938,9.0
-7805.155334331668,10.0
-15573.681730006501,8.0
-2406.3589161568952,24.0
-522.5907883369451,7.0
-6931.812487341109,14.0
-15217.536016124595,4.0
-3273.0598149830093,24.0
-10103.658698596882,12.0
-2130.7381508081016,2.0
-6504.159456977333,19.0
-19695.038212082567,17.0
-5618.35037943457,8.0
-16583.05215897397,8.0
-2263.217514731945,21.0
-2535.2164218904963,17.0
-4871.910836944231,9.0
-1848.36237803577,15.0
-6645.077645246971,16.0
-5399.1392917740195,1.0
-7478.858010039395,24.0
-6050.724716255272,15.0
-12043.636262544225,14.0
-610.4476971694481,15.0
-4536.733954726458,18.0
-5085.209828549627,16.0
-19110.539533651834,9.0
-15114.479204369713,20.0
-5572.486458647591,10.0
-3303.4221459200617,8.0
-5783.578436807675,2.0
-6671.950848716682,3.0
-11098.113940576744,10.0
-13726.308625077741,19.0
-5584.874649263872,17.0
-2990.379054211977,0.0
-5455.518161691529,18.0
-9708.126036483012,14.0
-11670.729202584356,6.0
-6670.472871630642,17.0
-9249.759350651348,8.0
-5878.431368329627,23.0
-10725.386558157265,15.0
-2547.6450696491747,9.0
-4239.690067059723,18.0
-4565.370512119171,8.0
-2507.5280786102066,4.0
-2328.751532254053,7.0
-5125.170913215014,15.0
-2063.746347267417,13.0
-1096.0062975390595,5.0
-3027.6145564001454,22.0
-17121.934853187606,13.0
-4142.396114584179,15.0
-5297.626002790081,4.0
-4884.421042666369,17.0
-3362.868679052573,7.0
-3527.330952323554,18.0
-4944.2232211090395,15.0
-8253.15364347877,3.0
-4957.934252112501,15.0
-4563.4489835039,18.0
365.8480723635098,10.0
-9627.382712065768,21.0
-7119.041672922723,14.0
-4154.250669345114,12.0
-4884.710128092662,7.0
-11237.068094483337,15.0
-2713.1437707077484,23.0
-675.6665549018467,5.0
-8346.451299038663,0.0
-3758.3652842965394,18.0
-3012.7771141875883,5.0
-5201.553058544551,6.0
-1987.2205112050506,2.0
-5047.123936085933,8.0
-2647.5991758264254,1.0
-6010.892297181028,3.0
-5946.612642285856,20.0
-14640.006042253024,21.0
-13815.486206730784,23.0
-11196.313076103483,9.0
-1892.2107418435571,11.0
-8596.666833385812,12.0
-13674.430147204856,11.0
-17522.27405923376,20.0
-2558.7083020829164,8.0
-6716.29363456538,12.0
-6223.955162073993,11.0
-3487.8226158579346,21.0
-14607.025003722121,12.0
-1186.9541683660805,8.0
-10805.767810819276,11.0
-14229.85750402751,12.0
-10943.065692216638,2.0
-4746.904687225757,2.0
274.6774182997955,6.0
-13291.125120529749,14.0
-4477.972376372617,22.0
-16089.262164812719,2.0
-3100.5999182922205,0.0
-6014.528015890096,5.0
-2081.3483121341546,4.0
-6494.6856911385385,1.0
-11224.730811152778,4.0
-4027.4708079702436,9.0
-14522.937733988227,16.0
-2983.2357549990993,12.0
-5800.377508051012,21.0
-14765.292062574359,7.0
-6181.536939426578,16.0
-2635.232110059269,16.0
-4544.828768647785,0.0
-6353.861031835769,14.0
-1648.9079010993096,5.0
-14564.712060918999,16.0
-10106.41217107722,13.0
-16093.405700748543,10.0
-278.0847663449488,6.0
-8697.811154780196,14.0
-19217.948302116623,12.0
-9917.412859212885,6.0
-12520.897827659053,1.0
-2871.23863147015,4.0
-16800.466073316424,3.0
-3368.335369799839,5.0
-4987.740739379358,15.0
-5914.983215770762,22.0
-2592.8996610956347,23.0
-16459.4189058181,13.0
-16695.211426408285,8.0
-13740.66788230723,21.0
-6286.675926678909,9.0
-15462.158164947501,13.0
-4735.272327463925,1.0
-13616.031977340315,1.0
-3390.265700508402,7.0
-14509.526095311432,20.0
-7857.1916980805945,15.0
-8905.522337808361,11.0
-3862.7250599548934,0.0
-690.1778653136322,1.0
-8261.932366179572,6.0
-4385.579860413861,8.0
-8481.844630934105,12.0
-15543.596775181191,1.0
-5620.2311291825445,22.0
-4178.879043997188,18.0
-5402.078468311498,4.0
-17164.14344741159,5.0
-928.0787637041884,9.0
-18680.96059898649,13.0
-3126.7821850033906,2.0
-4094.3012580558884,14.0
-2438.5729243859796,4.0
-12464.87456586584,10.0
-16037.135403283326,14.0
-18238.30999526586,1.0
-6662.118324257304,3.0
472.33585332348434,18.0
345.62161607505834,19.0
-2334.5070845545824,22.0
-5150.888839145402,11.0
-13799.450543792827,10.0
-6174.623371433132,14.0
-1934.67808252151,14.0
-1840.1402709930517,8.0
-2398.7204487218482,12.0
-6598.142623966672,0.0
-4009.742771991354,14.0
-16682.878228496473,9.0
-8736.258265790195,5.0
-3924.175130622498,11.0
-10734.051225828469,7.0
-6925.84694663118,1.0
-7020.243150185701,24.0
-11569.2250754716,20.0
-4258.33694068923,15.0
-14446.753021352715,21.0
-6865.902383096783,20.0
-4741.7517387467715,13.0
-9893.90525841363,23.0
-11807.465758747161,4.0
-4694.504740818598,3.0
-13860.686359396559,0.0
-3091.3492953322284,11.0
-19407.086158260474,11.0
-2410.9070624169435,13.0
-4657.199509294171,21.0
-5202.818920532841,10.0
-2067.81307084526,11.0
-3251.118196286983,12.0
-10214.77293389108,0.0
-5513.476963416251,8.0
-21160.947595715123,8.0
-4569.303101243286,4.0
-12937.193201497646,14.0
-13067.767187110905,7.0
-2275.9320288968183,1.0
-12134.856279175612,5.0
-6430.083838807386,13.0
-5024.3474329774235,5.0
-5357.883640145876,3.0
-14489.074939458469,10.0
-4298.613642420118,10.0
