empl_ttl_lc1vs0_iate,empl_x0
2.075202057958157,53.0
2.5151356119067643,46.0
-1.7045473165222553,99.0
-1.736027195568866,70.0
1.9544020158678403,78.0
-4.195100790939596,61.0
-2.9251161280755014,89.0
-3.9771125514851056,77.0
0.7804339915306638,93.0
-4.196207775703746,15.0
-5.963996222178753,54.0
-2.9154894476629343,40.0
-4.819217837848504,40.0
0.6434907489571391,87.0
-2.2451766695921673,80.0
-5.40333234578869,44.0
-1.8240732902348062,81.0
5.839423864447731,96.0
-3.8809808342433607,48.0
-2.935752513403604,24.0
-3.4082253853417237,50.0
-1.9240905170665115,91.0
-6.525376664134832,49.0
-2.8982356651317174,56.0
-3.768901305765833,98.0
-3.657351657002427,53.0
1.1054301236187065,69.0
-3.9635794062600826,65.0
-0.6575358761725973,42.0
-1.0549530169501642,91.0
-4.859357644660357,51.0
2.695967769142177,54.0
-3.789473198961394,45.0
-5.312958761372919,36.0
-3.001068757194064,39.0
1.8580197523462871,76.0
-3.3267697586820573,62.0
-4.710930827280663,30.0
-5.672662178698555,111.0
3.119279809118429,74.0
1.2334641111728715,52.0
-1.5464767859255493,100.0
0.8846024877090359,55.0
0.5483731527076205,89.0
-3.5872585767655596,58.0
-6.129132733428465,43.0
2.5860555860194645,78.0
-3.0064827361830364,38.0
-5.360154867782068,76.0
-3.275435829628541,70.0
-0.12242576165035746,36.0
-1.8321317005955065,42.0
6.778383269599431,91.0
-3.430757263444404,60.0
0.3988516534721058,65.0
3.7985075210144816,70.0
-0.35320120747916817,52.0
-0.06712805079224937,75.0
-4.69465637484021,63.0
5.4014671529013665,87.0
1.9933471088557306,116.0
2.2576281182160307,80.0
5.3328510216888105,85.0
-3.5999264755149136,73.0
-6.02580791672063,55.0
-4.087424262173296,81.0
-4.456120488328172,71.0
-2.098928599130648,100.0
-4.7293451343931,44.0
-0.8199923672674787,55.0
-3.542253925406978,80.0
-2.0795152595447846,90.0
-3.5123309224653827,92.0
5.42985163057913,110.0
-1.7224151203419693,103.0
6.297568714241242,87.0
5.497706146338965,79.0
3.0398059508032,78.0
-3.2829535308042677,46.0
-4.6963646787342235,45.0
-1.8270437227196439,79.0
-1.3276463083995922,63.0
-5.096880742352143,49.0
-3.1109981298720415,55.0
-3.8806701846481606,44.0
-4.229016315321572,79.0
-5.167740311578169,25.0
-4.617690634643842,71.0
3.61852053702568,103.0
-0.34936895270848556,91.0
-0.33789798830967177,62.0
-1.562689292787315,65.0
-4.150981198349912,42.0
-5.312215122395466,69.0
-4.0104100369286115,61.0
-1.1677762421445999,64.0
2.7536013456969846,61.0
-5.238522494668645,33.0
5.7820500802829775,92.0
-2.9990774924327823,65.0
-1.5436167052238092,24.0
-2.253680882207651,60.0
-5.492204650527715,36.0
-5.338695764190625,64.0
0.40992576299615324,82.0
0.272103813581142,48.0
2.8716747633084747,49.0
-4.618145775944324,89.0
-0.6383058514248776,58.0
1.2733468422469771,54.0
6.077324551980071,85.0
1.4980953252309934,86.0
5.6278964487955445,98.0
-2.4331686039356297,64.0
-1.2111431572426774,59.0
-2.71974968245827,44.0
-3.25652839817716,83.0
-5.498342312152808,61.0
-4.512683429882857,63.0
-1.2148151437657715,66.0
-0.7286531190889631,73.0
-3.8195246641595273,80.0
-5.192844139742523,74.0
-3.908385187422441,91.0
2.4218161281265935,69.0
3.3886111716437974,58.0
-4.397670991452435,86.0
1.937040029338538,50.0
-3.202072738343905,86.0
-3.9989631905078067,12.0
-1.937203117539109,37.0
4.407895465923728,85.0
-3.6213206799207627,61.0
6.50490757232947,96.0
-6.140164103639021,61.0
-3.397623742570224,72.0
2.312671255111637,107.0
0.6156473137367242,74.0
-4.508205524360792,74.0
-5.639502430004038,52.0
-3.5012230893579055,50.0
1.747398623254672,75.0
-6.05360458925263,68.0
-2.011956465865725,100.0
0.6994977974461709,83.0
3.614430014115727,82.0
-4.391876464007556,69.0
-3.5505560028175864,55.0
-5.43002291255682,36.0
-3.050202636778661,43.0
6.860859059223523,111.0
-1.3674241686841095,22.0
2.381263002286357,90.0
-5.6440124312781155,66.0
-3.8127222396058302,27.0
-0.9817240845532982,42.0
1.7797336484081074,64.0
-5.3324492497838945,48.0
-2.6564966269549344,52.0
-5.428848085752703,70.0
-2.75491906747549,47.0
-3.00600139768932,84.0
1.898242702390692,69.0
-1.9563687013520346,83.0
-3.9440501010710864,68.0
1.8049284025555874,73.0
1.3433489028328993,90.0
-4.259617813032691,53.0
-3.550084653640216,97.0
-3.6228194831355234,67.0
-3.116118090076659,56.0
-3.904805121452798,61.0
-0.8751615828624315,52.0
-4.091898712751071,96.0
-2.598807015951532,63.0
3.749472592947343,100.0
-3.7134513464925525,24.0
0.8483982727408987,47.0
3.2305918712099384,69.0
-4.2484042290120625,75.0
-4.06591157167027,59.0
2.773470761133646,58.0
1.8953602894806894,109.0
2.4588556120175236,83.0
-1.5142385898266997,43.0
-0.5583808084974462,74.0
1.5309932795307508,87.0
-5.77137815649188,59.0
-3.89380444054099,77.0
1.2726261861978991,69.0
0.7657928968474039,114.0
4.420137802344582,87.0
-0.20833921090816832,48.0
-3.3979648313726942,69.0
-2.9375737524152665,95.0
-2.313691915140936,77.0
3.4522025232433955,105.0
-3.907929495489743,43.0
0.45903167775348885,81.0
-2.77765069060186,87.0
-3.7929227759504416,41.0
-5.097856488795054,55.0
-5.428756865698442,76.0
-2.779708523699015,71.0
0.8650434400063216,112.0
-1.3470609903713058,78.0
1.2717397511267414,71.0
5.449298550811998,51.0
-4.1057441937885555,78.0
-2.2799147158558646,72.0
-2.4356890442447425,37.0
1.4733173941328142,75.0
-4.410599476829763,70.0
-1.7726505402608712,55.0
-5.344425811761387,74.0
-3.7059000003996307,69.0
3.845983467653297,59.0
-5.629497611626541,61.0
-5.253804065167406,61.0
-2.827327361383268,57.0
-0.47007927100044733,55.0
0.13419640107677666,50.0
1.9924686873941257,77.0
-3.107887949508968,85.0
-2.9392552614380136,62.0
3.513910483094543,100.0
-1.0474647228894427,55.0
-3.3161580064317686,79.0
0.8318671556681245,81.0
-2.4883231285211695,79.0
-2.836182655243464,91.0
-2.495592100483428,49.0
-3.881747748499915,88.0
-4.4609868044244205,60.0
1.4885993862159714,93.0
0.3871114629349366,51.0
-0.9283323616781565,86.0
-2.7475427986454206,76.0
-3.4720384049100517,97.0
7.165042003869438,74.0
-0.14182548375193615,83.0
-4.782358551443862,58.0
5.4904617972008545,94.0
3.3237574702387005,54.0
-3.8533116225894,91.0
5.994489675214531,88.0
-4.705798512424085,92.0
-3.7959424836531843,99.0
3.6281310348992304,94.0
-1.5696255674299642,44.0
-5.052254530003686,76.0
-2.719143221421075,97.0
-2.732141786903701,60.0
-3.3638409835578162,90.0
-3.6408245958348546,56.0
-1.6263164859608958,68.0
-4.524585730301871,50.0
-5.051062862716847,40.0
-3.3979934600027084,39.0
-4.009990335206917,41.0
4.503346306299948,104.0
4.681498620133462,107.0
-0.178536285328331,83.0
-4.431796354834315,31.0
2.691548863099447,70.0
-2.1162114354187995,52.0
0.2888266760580791,56.0
-1.521947889752776,89.0
-2.583617080601151,48.0
-4.5387099717820565,55.0
-2.1474045761101834,86.0
-1.967445884071581,118.0
-1.1046360661382306,103.0
-5.126955936879025,45.0
-4.1414185129873005,30.0
-1.0970368027807986,68.0
-2.649066681806379,53.0
-4.3366027133896035,94.0
-4.2969513523184455,55.0
-2.482744980674674,56.0
-2.1945666035991374,67.0
-2.293724311162114,57.0
5.187010374084466,85.0
-4.079695300872553,54.0
2.4329041790555648,100.0
-4.292889717739166,73.0
-4.616842139614132,54.0
3.4681787631576935,70.0
2.578898393798064,46.0
3.7039160040164725,53.0
-3.780278801189927,68.0
-4.256311078161298,76.0
-6.464689102106622,54.0
2.039158323997919,58.0
-4.385537074471456,46.0
-3.644265007049574,42.0
-3.303239482818933,93.0
-1.870682324025188,87.0
-2.3565598636369844,80.0
-1.763862204513741,89.0
-2.9956929437293,97.0
-3.8930787482781932,42.0
-4.827950781659995,74.0
-5.1243009569213305,54.0
-1.9767936963148445,59.0
-4.1454069838724985,72.0
4.349936090885311,90.0
-3.272371853332306,90.0
5.721475891080037,88.0
6.39292893295946,71.0
1.1921423072844162,98.0
1.539048705091383,69.0
-3.9191634859331215,60.0
-5.04763094193383,43.0
-4.768518833712657,65.0
-3.1279763025301346,44.0
-3.9237546696381704,70.0
0.7026998173411969,53.0
-2.671430749056292,40.0
1.6934921192716477,81.0
3.225705777327759,54.0
-1.7304030225112719,69.0
-4.112629741582362,42.0
-3.741588768969919,82.0
1.5564816217025443,73.0
0.017174327457958327,53.0
1.7865084043889565,69.0
-3.607887499093878,80.0
-4.299352180623878,66.0
-4.963660183051558,24.0
-3.9290132368769037,52.0
1.7641385702599393,68.0
-4.902020921330532,66.0
-2.1690190795704964,76.0
-1.7274639053489964,62.0
2.9074210880405884,53.0
1.2257991417298666,55.0
-4.838452930126771,41.0
-2.7338926437613713,62.0
1.5344541237195228,50.0
-3.1158861668446165,78.0
-4.051497485628115,53.0
-4.676303285157022,51.0
-4.164956267573654,84.0
-4.97259073053099,72.0
-4.60330157887548,74.0
-0.7558592707129583,67.0
-2.4940792212042604,82.0
-4.031645712540168,89.0
3.2933451460579213,94.0
-3.2510272973711993,42.0
-3.2661468875873276,89.0
-2.826754556005829,107.0
0.40106234434740395,62.0
-2.216552392717929,41.0
-1.1364372188384961,57.0
-2.816327122398533,79.0
-2.78883109167267,95.0
-3.9057182993895565,44.0
4.474577271989352,40.0
3.40534350617678,67.0
-3.2871155195634847,52.0
-4.637658769350546,50.0
-4.4271112724197215,83.0
-4.20265405792476,48.0
-3.0814904724970713,53.0
0.2881758014122098,108.0
0.6719255423346691,76.0
-6.568161889442717,66.0
3.4601606511106544,55.0
5.282020500861752,68.0
2.6174073053069526,72.0
-4.036641081268447,82.0
-4.582837895846126,49.0
2.3478792578762073,101.0
1.0865331381424486,86.0
3.496863474794425,104.0
-2.0893506864101488,63.0
-0.16243927690797033,57.0
2.64846132185768,59.0
3.4010712228525155,80.0
-0.04547200251367256,100.0
-3.80992078553577,36.0
-4.9323263910287185,81.0
-5.514590856616369,65.0
-1.7959273190793446,81.0
-2.41617721069741,99.0
2.6892679935071317,101.0
6.052856520440151,96.0
5.268377685239561,88.0
-2.4086291442618633,47.0
-2.5478843843157835,52.0
-3.954108595859961,33.0
1.357244247124426,85.0
-2.979168257618821,54.0
1.1278060212057381,82.0
3.2942345871902647,91.0
-4.582024462815156,91.0
-1.6897827082749757,71.0
1.6589515785164877,45.0
-6.373647269674371,90.0
1.9622659363756714,81.0
-3.8832787097165946,56.0
-1.4285230057525893,87.0
-3.6858937062188564,60.0
6.570548108712626,82.0
4.597736320773852,92.0
0.6963286392553258,84.0
2.498433506603069,86.0
-3.1298083500482434,64.0
-3.344742678192409,89.0
-4.528799661946982,36.0
4.496361032875733,66.0
1.8204775325576117,97.0
6.868244083353314,78.0
-3.3135215966017486,101.0
-2.9758542915930457,52.0
-0.1262482386038284,57.0
1.825375877544806,80.0
-2.0557323475345015,101.0
-4.620388939137838,48.0
0.37260871520707495,56.0
-0.05996062702058058,115.0
4.012743138073272,62.0
3.1016642057424324,58.0
1.7565328173522823,69.0
-0.7324011617215809,95.0
-0.9909784664961091,53.0
-2.319476992690084,68.0
3.784431388732647,77.0
1.0086881187071661,61.0
-3.3018082382553815,80.0
-1.3154411757510225,68.0
-5.49959160026593,47.0
2.827376241167716,75.0
3.091618288378948,74.0
-0.7012388210445643,53.0
-5.415163772243275,51.0
-1.1939734200590362,75.0
-4.490096122337092,46.0
-2.530533331704901,83.0
-2.7813089576165506,63.0
4.526101552720037,63.0
-5.257726061442645,88.0
-1.0879998676815426,43.0
-2.9347539051269522,69.0
-2.0907224166523393,61.0
3.6266866753599123,114.0
-2.7384929561613554,66.0
-2.7312336184240094,51.0
-0.8824166413796637,76.0
-5.257663166660086,48.0
2.227952886094991,74.0
-3.5278245581385717,62.0
-0.4430762504496304,90.0
2.5442679856999173,110.0
-6.004665757045915,69.0
-3.800415545129083,50.0
-3.1115328183205184,62.0
1.5459529010717303,45.0
1.5985059135738493,113.0
1.3543080205909495,60.0
-2.68605012228058,77.0
4.754924624547002,45.0
-0.16081504738744368,67.0
-1.1229224735945462,68.0
-5.283555918558607,86.0
-2.5310567818621337,82.0
3.4491467446243265,86.0
-5.0073556961677195,86.0
0.4929477007014551,66.0
-3.7662759388281044,47.0
1.4379886024903041,78.0
-4.2599297720800084,34.0
-2.2496413650663367,33.0
5.089357546104323,77.0
4.204123124346394,68.0
-0.06430039491045525,45.0
1.2214580701477937,64.0
-5.465210883681552,42.0
-0.17542656148847602,57.0
-4.259540116598308,69.0
-4.509763932313359,35.0
-5.4223542761839,71.0
4.812823358491759,75.0
-4.855095621064352,48.0
0.15841868451744823,98.0
3.100906757121863,57.0
0.2926262502211565,83.0
-4.183149163591842,42.0
-2.693586499229308,90.0
2.3280661252016155,45.0
2.8792836897527248,114.0
-4.226646877101689,81.0
0.5870748677372064,62.0
-0.4163972456516343,84.0
1.889138264303508,91.0
-2.414539023561926,95.0
-4.578230930412071,114.0
-3.512463730766281,54.0
-1.9942837301306084,78.0
-5.274694874512052,74.0
6.094628445687494,92.0
-5.898084529935444,95.0
-2.3018638774314897,74.0
-6.6034429280974285,49.0
5.630116212740459,95.0
3.1496391316589847,48.0
6.295598787187169,108.0
3.096863788161045,49.0
-2.1166968607054075,101.0
-2.8847109576155354,57.0
-4.5191034188833346,38.0
-2.6519265540683605,53.0
-2.671738449703691,75.0
5.677310165785743,99.0
-4.426798242511768,39.0
-3.91277315769401,57.0
-3.2834900855775535,92.0
-1.6908441150195213,49.0
-4.498093332932674,84.0
-3.445839681468159,61.0
-1.4553344418542595,101.0
-4.0506810033792116,77.0
-4.215397800178412,17.0
-4.199465155162877,93.0
1.9724954844297633,80.0
-4.185442356137267,57.0
1.285402876376132,93.0
-0.8697966752399457,77.0
-5.5094072108581855,39.0
1.0486381470348118,62.0
-1.803053167129896,59.0
-2.204360219389142,90.0
-4.060083736358665,32.0
-3.4345651038673846,20.0
1.1533941148629259,100.0
-3.835439418933324,39.0
-1.764126881877653,102.0
2.3473561225208526,84.0
-4.403571085487387,64.0
-4.77592527191818,71.0
-3.922201960081952,55.0
-4.1313556866511085,81.0
-5.103462778387858,59.0
-0.855554354569354,49.0
-2.4253469928092652,59.0
-3.813203861001538,80.0
-3.070399934176888,92.0
-0.03486795811430943,54.0
-1.8632702984078333,42.0
-4.718002002322483,63.0
-4.164315656491606,81.0
-2.5923083224887664,63.0
-2.7805457050187634,79.0
-3.5590655468351553,68.0
-4.279246053847592,65.0
2.459416165362348,62.0
6.933864714430991,111.0
2.244727974509967,67.0
2.725740928959718,104.0
2.6726926767040067,89.0
-4.06447447476577,52.0
3.235083425557784,97.0
2.1753656612516084,91.0
-0.8895874407032909,61.0
5.259121056123862,92.0
-3.3761384954354794,95.0
4.712534739596363,94.0
4.415589188476834,44.0
-1.4522867706837872,90.0
-2.831336150790134,52.0
-3.57459792000618,63.0
-4.552315732934243,49.0
-5.546053014606726,51.0
-2.084474819371826,55.0
-3.098097424318858,76.0
0.4980390937887891,65.0
-3.3545013525588776,84.0
-4.761363216701895,51.0
3.4201506616566135,112.0
-4.167926148788123,80.0
-3.904452404247317,99.0
4.151059745535479,73.0
-2.204601101908631,49.0
-2.4965589568720796,72.0
-2.1369326300855085,69.0
-1.6490824149874799,92.0
2.2665808343634186,94.0
-1.6566229367925231,94.0
0.6856338272390512,74.0
5.958954866039089,62.0
2.6001175017899496,60.0
-3.626460928976835,74.0
-2.855376841873995,96.0
-4.919573395820627,41.0
1.7528354965498827,80.0
-0.15516440721868552,94.0
-3.937604800979748,77.0
-2.9152957606648195,72.0
-2.941278682494433,66.0
5.9951819025697874,100.0
-4.445462478092578,51.0
-3.528671774881948,63.0
0.49295283637209075,81.0
-4.129705187956702,89.0
4.304325027493724,63.0
-4.842494406320793,49.0
1.1631983003406186,58.0
-2.56231027974892,98.0
-4.371613841943724,52.0
-3.601876406765669,51.0
-5.0049652609036075,104.0
2.7749260390238693,56.0
2.2439973857395805,96.0
-5.0477798345646665,69.0
-5.227159698876707,96.0
-4.033441411562128,66.0
-0.9372087955972894,75.0
-3.6783800671651945,44.0
4.781497130965573,94.0
1.291465669963298,52.0
-0.588315151616474,66.0
-4.338142791997398,46.0
-1.9116634071140641,46.0
-1.0140964941236161,76.0
1.1474629439390072,74.0
-4.986262116950782,48.0
-2.4725896384416317,42.0
-2.7761054496162116,90.0
2.1245391423944664,56.0
3.0149245611024043,90.0
-4.200012363309174,78.0
4.684040760599509,97.0
-4.9122509857258105,72.0
-2.738032382830116,47.0
-4.723717262323453,37.0
-3.877702873822643,89.0
-5.233646031980637,63.0
-1.5355212471785347,81.0
2.1381094402700542,112.0
0.03373519699493044,56.0
7.140707962671426,73.0
-0.3395727037041292,85.0
-2.5495572609760764,111.0
4.222735137550789,62.0
-0.8305039704737567,54.0
-3.5382141246021575,69.0
-1.8870128010795093,40.0
-2.46563101695815,48.0
3.393976396318651,44.0
-5.338189854924592,35.0
1.9237414271090283,87.0
-4.768848052246385,71.0
-5.182555763626831,69.0
-3.6364896855678075,63.0
4.515313583733087,95.0
-0.29383034354479065,90.0
-2.597188335683062,56.0
1.1859264297729855,84.0
-2.0344254802457273,39.0
-0.2796613648050035,50.0
-3.808773461643332,55.0
3.4507322022022584,55.0
-2.8487865586625114,26.0
5.195053141572877,48.0
-3.118162084458607,75.0
0.9659271115683143,54.0
-4.146635706475787,54.0
-2.39620574719957,79.0
-3.2090474582149646,51.0
-4.987883393459942,53.0
-4.918922901654716,56.0
-5.205698368591528,27.0
0.6302220833949059,83.0
5.317020161126713,60.0
-4.733038837480167,58.0
-3.392239927397201,65.0
0.9900284908068713,89.0
1.4786786624034436,57.0
-1.5959109427591711,62.0
-5.549805071377704,59.0
-2.8149180644257967,45.0
-2.474467532883889,93.0
-2.681714176917369,55.0
3.1727977439587587,107.0
4.178849378987126,103.0
-4.4272637594065385,69.0
-1.7980862068706809,56.0
-4.69829235918634,66.0
-1.036833233080804,85.0
-3.6679408215960336,46.0
-2.6985009868512195,36.0
-5.110087333780244,79.0
-1.137396236751668,47.0
-4.222975636162368,52.0
-4.14252334098035,105.0
-1.5857807612116277,59.0
-4.8321938879430055,55.0
-2.772590756309741,74.0
0.023547521320716136,70.0
6.061643981241941,96.0
-3.036643842836355,70.0
-3.65982040332739,48.0
-2.940051433162132,73.0
-1.8523727970790147,73.0
2.2888266713869676,104.0
4.236892058501377,103.0
-2.9519893361204277,74.0
-1.6936900874516585,27.0
-5.101399250909944,56.0
-3.716375124053755,81.0
5.326358141127221,78.0
2.5479966680692128,63.0
3.040873551998176,95.0
1.8259739344102883,93.0
-3.465309718507436,79.0
-0.025329566356314892,97.0
-5.012393344373582,37.0
4.378641969443402,54.0
1.609954263738139,72.0
0.611052961685445,91.0
-3.665150800828557,75.0
5.134359202954388,71.0
4.377760788802407,42.0
-4.354843196838144,46.0
5.274377302486443,108.0
3.9332243352260687,46.0
6.2059200732994455,68.0
-3.813619515130979,44.0
2.1361532416704545,68.0
3.3038785577059007,72.0
-3.2368329888208316,76.0
-2.8972359759250725,87.0
3.5418304382233976,67.0
-1.5094748912137341,48.0
-2.54870665606373,44.0
-0.41987172819249174,94.0
-4.110053276803089,22.0
-3.3327474394673615,52.0
-2.992611157644661,87.0
2.056322111350471,90.0
-0.3182059289320449,93.0
-2.870447577731101,48.0
-4.938661338665396,34.0
-0.36220321557425716,102.0
0.7500169374882,58.0
-2.2571754929607573,86.0
4.555288226421181,77.0
-4.928699860598675,42.0
2.6965090066973403,67.0
1.7620558424087647,68.0
-2.93173672281089,90.0
-3.0919302099313515,89.0
0.5583588201189764,60.0
-3.7356263895038566,42.0
-6.655212542053753,63.0
0.7357160119327779,54.0
-3.18645064868861,71.0
1.3286041622186504,79.0
-3.881312523180976,79.0
1.4731654130413205,42.0
-0.7645276353348445,101.0
-5.631874227218446,42.0
-3.3208300377576006,45.0
-3.1493218898440194,71.0
-3.8427721963640025,49.0
-1.768826460344338,47.0
4.083617846626088,95.0
0.9904568670271465,78.0
5.281561065245274,51.0
0.285111814239984,49.0
2.9335533326044665,86.0
2.6422594459892648,67.0
-5.315015336441778,61.0
-1.8951374603832871,46.0
-4.098469621036708,34.0
-3.163159495398601,69.0
-1.3159365168880546,88.0
-3.66228776544186,64.0
-0.9430543278354624,93.0
-1.8634320984711668,59.0
-3.922180911296234,50.0
1.5152438929868872,58.0
-1.8504436054156683,84.0
-4.430422371291685,62.0
4.033017913527991,59.0
-3.328643545639727,71.0
3.8571844535982738,90.0
-1.0869642056656645,54.0
-1.9480934178126688,79.0
-2.402990739524772,69.0
-2.4922555499285703,59.0
6.188500579654237,69.0
-3.6671800431640906,47.0
-3.576786378703322,48.0
-3.184404725449941,79.0
-5.032216082129008,63.0
-5.564928101308001,33.0
-5.789096156401348,42.0
1.057864246831892,78.0
-2.993544186994429,61.0
-2.8151851167112194,78.0
2.7032148231288566,109.0
2.8111796911471396,80.0
-4.270189495303227,65.0
0.7853303116207151,51.0
-2.9052596588680526,79.0
-3.5831539891236774,41.0
-2.6406135594675684,100.0
-2.5787404130824,44.0
5.790011169804853,90.0
-4.195155749669958,69.0
0.7423567168980283,85.0
-1.3188051483578598,41.0
-2.9425232281412566,44.0
-1.8914289265606294,73.0
-4.425609811980419,61.0
-4.083785918014666,83.0
1.9359278603434282,97.0
-1.3641915790213783,58.0
5.730039139788198,102.0
-2.669317415044541,45.0
4.2489000748380885,98.0
-2.920491607662772,60.0
-2.286368162367915,62.0
-2.626022481016757,35.0
-0.0014921717493887598,57.0
-4.620301458999122,38.0
3.9496153477386207,72.0
-3.097352240342386,48.0
-2.197169920827773,88.0
-4.9193975331987865,53.0
-2.050272740386348,94.0
-4.57837732462193,77.0
-3.266650153206836,35.0
2.78158209317433,70.0
-1.2713908164688643,79.0
-3.443093005614631,57.0
-3.1856512044866987,87.0
-4.543885470281109,76.0
-3.28170910744082,62.0
7.289783145410791,97.0
-3.003862290615729,50.0
6.226541330086663,88.0
-3.296077810788482,53.0
-0.9222330739054352,56.0
-2.600453275682445,86.0
-4.796593799140942,70.0
-5.4190079558301365,72.0
-4.7603069281691175,26.0
3.1147707072723896,97.0
3.6141004251715727,111.0
-1.4041545293485573,89.0
0.48718650972664146,54.0
-0.997545831507876,71.0
0.0733479950044087,74.0
-4.196698102993355,76.0
-5.216758000506769,75.0
-4.103434863906529,49.0
-1.8082222518816948,90.0
3.1229748387554244,69.0
-4.981961118859707,74.0
1.255831519395938,73.0
1.1137795085205808,87.0
-2.397750895029304,76.0
-4.834386753841398,43.0
-5.798727270849879,91.0
-3.9768858330842476,59.0
-2.5920778867504515,47.0
2.780424501544593,86.0
4.917592922835414,92.0
-6.153293331538096,43.0
-3.860039330523129,96.0
-3.132468009077958,63.0
0.7155902542130694,98.0
4.068561563806121,90.0
-4.074397056627178,71.0
-2.096643527363712,54.0
-4.632859048231376,24.0
-2.2502133952655012,76.0
-2.5300398987915727,66.0
-2.4699293444410717,55.0
-1.8704779355069163,86.0
-3.6226425968490226,99.0
-1.2000464665831618,64.0
0.030097019400271652,64.0
-0.11840102980952949,95.0
1.2113250294936613,40.0
-0.21340621446883157,64.0
-1.020295791838948,62.0
-2.8312897415884914,93.0
-5.1707534539992395,37.0
0.8301133756234216,101.0
4.70368038933373,101.0
-4.487083992421025,48.0
-4.955493228995909,58.0
-4.957338189952118,47.0
-1.997893903356383,65.0
3.23278600199146,64.0
-5.380478663329779,39.0
-1.3605140782720189,62.0
1.5207922614499356,90.0
2.0142294177177957,53.0
1.2534553763912615,78.0
-2.8673178821035528,88.0
5.4105244058591895,86.0
-1.1939900419156904,76.0
