sal_4_lc2vs0_iate,reg_ser
-28535.172231885124,44.13662518418517
-40917.13740829805,43.794759766421855
-44591.06653815474,56.00156836204996
-37923.12325229703,55.61319381311606
-51122.46640613159,54.13462065843544
-31548.459746523833,51.64208012290497
-35663.34597895253,51.239202675284645
-41972.841910345756,51.239202675284645
-31427.02869072528,41.1263774068312
-47156.29780902894,50.918617138569005
-54747.63659342423,40.58472706107023
-55038.99336016357,52.81671062158314
-54676.77358550341,50.918617138569005
-41367.01032443426,59.16605356399492
-34213.711539315605,58.17571650868259
-61488.227276058344,57.707357830393605
-29835.02617894834,51.62276087243585
-52789.09592102513,40.50652664870855
-34254.52893452231,45.62378915966991
-57814.8754599909,46.71352130193502
-54910.79622200837,59.16605356399492
-31963.198333931934,40.424467677940896
-37411.57875055263,42.17211466032058
-57925.49012985357,41.04762817418116
-54445.00756092029,47.94886509813647
-56474.119908445515,44.13662518418517
-49035.35483489944,51.62276087243585
-30829.68078277779,43.199874437569264
-29248.390981247157,47.1570315638461
-56089.87328850374,51.239202675284645
-40173.428617818194,45.62378915966991
-56430.909560445056,43.794759766421855
-40281.273832859704,54.86573122936064
-47538.301047931134,59.47595778135059
-37994.677269861175,44.82253612444929
-44579.277984644206,40.1215023000053
-47370.979613199976,51.99242497994736
-49756.54464235258,56.19212068260055
-40560.257978838854,55.88635513910959
-46776.61427297699,56.45104328229763
-35096.53042632254,40.31705615821635
-58279.07053511053,54.89502272010587
-41475.553856966886,40.50652664870855
-51821.782680530145,54.89502272010587
-63527.46621359195,40.58472706107023
-47050.90368055856,44.13662518418517
-62965.798903149,48.36277186842874
-35743.08555459799,57.91932836569297
-27933.039364145487,44.34699704539882
-55568.480484376945,40.1215023000053
-29626.25440066765,41.797024702686336
-61826.126812041504,42.793960732726966
-36678.13369771808,51.20649072287212
-51612.365846686036,49.76105210425247
-41050.47917236137,58.54521222112821
-38133.06453706531,58.54521222112821
-58446.575793066884,55.505871920133245
-36131.054846936604,46.71352130193502
-41079.624503326355,57.707357830393605
-46824.461613743304,41.04762817418116
-35125.53409752616,43.794759766421855
-30016.070425212947,49.64290509414352
-60934.601831358275,50.918617138569005
-32243.323666887605,41.48296305222163
-36876.48912131248,43.19639221231764
-51599.339548852164,55.918969385169504
-29916.0921989967,50.71721377412224
-31970.347724299627,40.1215023000053
-32521.265106282655,58.54521222112821
-38920.67581527282,40.50652664870855
-33593.0367967478,47.05410925021325
-57369.13056636481,50.71721377412224
-51254.08875562181,47.97189674292668
-33874.16264491021,51.62276087243585
-54466.702262307095,53.08541388864003
-54601.568892919655,48.36277186842874
-40427.252974417665,57.707357830393605
-33988.67115430745,54.89502272010587
-32363.92825775478,50.71721377412224
-53189.278347801366,40.31705615821635
-57505.9649915076,59.16605356399492
-55961.07438819202,56.00156836204996
-36353.19063530809,52.40854258551276
-55594.107470133655,43.49521587724775
-38160.66499509002,41.57278495048693
-39092.374468980226,51.11621272212679
-28534.603771417736,57.267873487302026
-60926.40695925029,54.1093094876617
-30738.42412338712,48.04528843141448
-48997.06673777303,41.797024702686336
-40713.32395594462,55.1660020929033
-37210.78627016464,43.940765365608506
-52433.29962782524,53.89097997615204
-29320.038910881693,51.99242497994736
-51791.5460728734,52.81671062158314
-50230.975775071565,57.267873487302026
-42693.88824078468,55.1660020929033
-38615.83513788745,47.94886509813647
-30022.80094862466,53.3341229438205
-42956.62765621567,59.47595778135059
-52069.05993804087,51.64208012290497
-56333.08041192282,51.99242497994736
-50973.19001020843,40.45295140473965
-34403.00363538356,43.794759766421855
-30147.256336978742,54.1093094876617
-55105.99917987408,44.47355487462248
-44740.03760529991,56.00156836204996
-44405.796231023225,53.89097997615204
-34495.09343315278,43.794759766421855
-60510.80691041208,47.05410925021325
-37244.63297004259,41.57278495048693
-50608.64811265613,54.13462065843544
-31278.50302803552,49.76105210425247
-42846.378521179475,56.45104328229763
-49900.26956038434,53.08541388864003
-30605.389100503493,57.267873487302026
-42267.64861220922,58.54521222112821
-38293.84723407638,51.32189870085669
-39567.00256931692,44.82253612444929
-59132.953086621885,40.45295140473965
-47652.302453896904,47.94886509813647
-52737.90910842185,51.99242497994736
-54539.748600258696,50.918617138569005
-39592.86305086875,41.48296305222163
-36679.84396837143,44.34699704539882
-41479.18819514195,45.62378915966991
-62363.97154500743,58.54521222112821
-38963.50305885414,48.36277186842874
-51307.31477944532,51.99242497994736
-41741.937320104815,42.44907434855431
-32127.69152689042,44.770034590453946
-42862.798725876455,58.17571650868259
-53523.43898259451,48.027022042691215
-33155.63837534923,53.70325408375153
-31502.31663553739,51.20649072287212
-43116.268793757656,48.04528843141448
-51894.69658671366,40.58472706107023
-54066.25659779493,43.49521587724775
-66169.62615278058,47.97189674292668
-30571.587325682936,41.57278495048693
-50221.05911029658,55.58419079695274
-28886.299628872915,55.1660020929033
-60593.5275250746,51.62276087243585
-40460.13686175663,44.34699704539882
-52726.84573317277,41.797024702686336
-50187.986304867234,57.81954827121653
-59895.47052639881,43.05248972136468
-31738.523201671156,55.61319381311606
-41094.45103142685,55.7427690131515
-32118.25124426702,55.88635513910959
-59085.26770958086,47.97189674292668
-30956.04418235428,43.05248972136468
-34100.03941729771,57.267873487302026
-64887.58002938191,48.027022042691215
-30960.380689244383,44.13662518418517
-38485.33502545621,56.00156836204996
-39573.032669027736,43.49521587724775
-45288.03513481606,48.027022042691215
-32232.355950032194,48.045288431414484
-36328.99415484973,58.54521222112821
-60482.99602936611,41.48296305222163
-51486.07576989959,41.04762817418116
-30331.52966882947,51.11621272212679
-54369.75193280236,42.17211466032058
-40118.62707780929,47.97189674292668
-57523.83718289361,43.199874437569264
-41848.92973092002,55.7427690131515
-59711.87582219261,57.267873487302026
-49893.99182852618,40.4804701361369
-42797.16262538865,50.918617138569005
-52060.89388195357,51.64208012290497
-33710.85623278428,53.89097997615204
-59816.85404447255,45.92750305292296
-53757.32936499022,51.64208012290497
-41816.05622310469,57.91932836569297
-35816.87992944504,44.47355487462248
-39266.79251192016,52.41398546391687
-49297.21476884415,51.32189870085669
-33641.50217870868,56.45104328229763
-55827.31762543899,53.89097997615204
-28605.831991951694,56.45104328229763
-40710.180563701055,47.05410925021325
-41110.2597004748,55.62658867338667
-30012.819068776967,40.58472706107023
-30276.391073048435,41.48296305222163
-61483.686583960836,43.794759766421855
-42760.02570570512,53.3341229438205
-31309.14173601236,51.64208012290497
-59549.15731334065,56.45104328229763
-60118.35862073146,51.239202675284645
-58876.76906393777,59.47595778135059
-53988.98561552647,55.1660020929033
-47223.12817707671,51.20649072287212
-36485.41602627236,57.707357830393605
-40646.42647417623,51.20649072287212
-59990.14643566707,43.940765365608506
-33869.784972077636,41.48296305222163
-35627.261242961875,56.19212068260055
-50811.54223499363,41.797024702686336
-29070.073781446234,57.91932836569297
-35622.94630124509,44.770034590453946
-58950.81596646356,43.05248972136468
-38086.13955222813,51.20649072287212
-28425.532809097658,55.61319381311606
-34706.59910768832,56.99131509722156
-44869.062670988205,46.71352130193502
-37210.386381923934,43.794759766421855
-36587.99859285549,43.199874437569264
-41361.31359069426,52.98577499952053
-34288.630532931005,43.199874437569264
-45679.355916130495,41.48296305222163
-41851.02808862491,42.793960732726966
-59658.88013916985,51.62276087243585
-45152.72716114298,53.70325408375153
-52063.3899929525,53.26971923443569
-51331.60963144906,55.1660020929033
-55181.45432125154,48.335633078085934
-52864.65167117927,53.3341229438205
-56091.993109613584,41.1263774068312
-51835.59054714459,55.62658867338667
-28235.960698799245,46.71352130193502
-50987.21153247397,58.54521222112821
-34975.40352107449,57.267873487302026
-32478.12386220656,47.94886509813647
-49798.300409143194,51.99242497994736
-42710.22468257176,47.97189674292668
-31294.40648494302,53.280960100439536
-46434.48020741414,40.58472706107023
-40413.84751722927,42.793960732726966
-36942.14067456237,40.45295140473965
-41363.2227326766,53.70325408375153
-42536.79634076993,56.00156836204996
-50409.60418314176,55.918969385169504
-45183.105572911736,54.1093094876617
-29132.814913842572,55.46991151542508
-57990.8356464785,43.19639221231764
-51624.70993922517,58.49033378788792
-39937.58946447844,54.86573122936064
-53232.498875165635,48.027022042691215
-39261.42256739462,53.26971923443569
-63150.16858501913,43.49521587724775
-55834.077908552936,56.19212068260055
-57874.15158136293,56.19212068260055
-37214.22383429842,53.70325408375153
-43517.02713668889,47.97189674292668
-41698.53357755949,47.94886509813647
-50335.13241280692,40.1215023000053
-55071.67319994114,58.54521222112821
-31585.73884020841,54.1093094876617
-66421.01963403425,44.34699704539882
-29634.11538641225,45.92750305292296
-44568.68537159426,50.71721377412224
-37055.35915852231,53.08541388864003
-59756.36272764155,40.1215023000053
-49473.346040696895,58.17571650868259
-59766.21276749651,56.99131509722156
-55948.314250993855,42.44907434855431
-30002.97379113662,44.47355487462248
-61911.70429718903,44.47355487462248
-50933.40689802842,52.81671062158314
-57946.632170094366,57.707357830393605
-57509.82221693675,59.47595778135059
-52507.563013300765,58.54521222112821
-49035.54197742554,55.918969385169504
-55723.4553019367,44.47355487462248
-53300.26926503271,55.505871920133245
-45096.297017909696,55.7427690131515
-33708.98897800076,58.49033378788792
-28688.51183208021,53.280960100439536
-40887.94732272587,44.82253612444929
-60919.67033478833,57.91932836569297
-37089.70601456078,59.16605356399492
-39754.83840451921,48.335633078085934
-56333.811017564105,47.05410925021325
-31425.5630676901,48.36277186842874
-38561.77565239917,45.92750305292296
-46484.80524746062,47.1570315638461
-30496.6794022759,44.82253612444929
-54295.448122589805,53.08541388864003
-39243.204952692424,40.4804701361369
-41912.40075051287,54.89502272010587
-39578.63390694774,54.89502272010587
