sal_6_lc1vs0_iate,prof_al
4786.872201996116,5.199828473677943
4937.87493474165,9.972500710882604
4491.152950496435,15.3398888031624
-2632.9534004147304,4.202088819305654
6295.935285934218,6.634496340496886
-2279.549880175713,4.774020377092698
1765.0500781177952,15.28429555509485
4688.274478264749,11.93528310010809
-638.9576443182386,16.2401455468251
960.989637131499,13.528772408744375
-18236.031441064093,4.558770137425667
5589.539260932188,17.25371450774734
5523.929928554506,13.477180792474709
3044.660019174614,5.844777126963486
5738.071236309973,7.601526697287597
9723.306466737911,14.0776378051572
1567.0815830057518,14.857835296222223
-12953.701944487842,17.949696992028777
-2652.6528730746454,16.727012275144972
-7147.628432542682,11.713334595702674
-13012.106493399755,12.776524669721166
2818.206907170864,17.013925080035023
-10446.080726259752,8.666842109846822
7484.336287808139,15.11366605291241
7563.90439067216,15.783582755202806
6552.785888706549,4.4822920087565405
-10088.094938680853,8.807148343048238
-9757.948007938512,10.856385245915352
2674.715036440949,5.068244989985891
-13536.185591746458,14.957066506343072
5272.717361686052,10.71612012586223
3624.9324330982417,15.172429968889086
-1790.5499210627913,10.817314626104004
4450.627062331365,16.004217193077253
3305.5147837330787,12.19167338268177
-4952.949111954732,5.778198923238849
3856.2134153104726,7.677540104410807
4582.272173993855,15.172962256158666
-13022.853196914615,9.192573852018228
3274.938842368807,9.153353147604026
6440.2186368125,12.645720268156488
6379.169444053605,5.389155891860705
3022.208913924109,17.794495433776333
3647.860432091442,13.84187704621014
1213.3476412751916,10.248717798493946
4472.067582299367,12.604926070500095
-625.4468351277974,17.531750531914025
5087.55012538905,12.14500536114396
3653.5182546119486,10.129719679509446
5794.630189021962,13.37446026677708
2954.959111921852,11.954153957643742
-3515.210084987979,13.884474580134546
-5258.80000862891,16.9882955389471
7920.117367699964,16.772582396058425
-16237.205064735479,12.851085094944375
-1484.8822309506895,12.381906472780384
-17442.095032407662,14.292152258717186
2721.402078410986,10.262430713167742
4197.474641707151,7.810027123458474
6680.968443067644,12.64975448622513
-4404.343353272665,15.350115924058713
-100.2618312631447,15.355151032563809
8645.319146987422,12.82012091140108
5775.252323229994,18.39196656034227
-7801.850264728622,10.464441985110302
3311.4756508859937,12.251114743177151
-5269.406740862252,7.871148225823708
-2103.4651590999624,9.156795386091188
1423.4083593945163,8.809114913979647
4441.066818808058,15.520657526881095
-12212.603364041406,18.446746317946246
-14710.221032450838,4.563001207730723
5124.652344713599,13.53764428322824
-5095.864270302011,10.177996385227257
6891.059756759703,18.27967031457033
5808.817652304406,11.176771846730755
4665.3706454781295,10.015698583614524
-1910.6901316000244,5.372236861658555
-2736.76683948264,8.401776702279598
-16919.38506887057,7.913606763763119
6132.771242077291,9.272629485295424
4588.34052176317,5.995737467203908
