empl_chge_lc1vs0_iate,earn_x0
0.19348226718683503,1193.332697145667
-0.6561314834979083,3244.6781523613786
-0.84494281868543,3719.2213222458727
0.945692841418351,3085.6925448433512
-1.0064907230465774,4004.131002137021
0.5348488850662148,1755.8269456412604
-0.17750663801513133,2584.370630726857
-0.5012945001812743,3413.5281476890164
0.5140829216959502,1933.0884472848177
0.28396070907677595,3968.939722213053
1.3832264855414242,4292.975371818628
-0.8769711535691751,4686.399666895838
-0.20315471068873964,4759.08314777485
-0.30900037196505603,3485.7685658506025
-0.6885925620519506,2430.071681191421
-1.2742951940684368,6995.563964901388
-0.013785470693807866,1800.598031556699
0.7669310625337044,4116.599833906231
0.6112494780097184,2272.22316109235
0.6735771192693415,4645.666832185667
1.0389574174377803,4911.659106698894
-0.13201401606238844,2285.6646826609804
1.759654190162267,2845.918390197516
-1.1551552381266537,5615.714002697792
-1.2779368405702924,4666.231885699818
-1.2282012228479373,5196.638068029913
1.1030083464080185,4076.92783250837
2.2366299789057447,1749.6442113020514
-0.19474240830381317,1342.3696338424595
0.7004783076462677,4490.609342053655
-0.5795729727442487,3043.1471959793835
-0.7740850018451025,5155.20693112442
0.2556931532509614,3362.485159182663
-0.7456553522870846,4016.4146395269454
-0.37347974753997915,2790.325407162434
0.7769388974168199,3760.962602912711
-0.7652187664344375,3844.823230717023
-0.07621465039704661,3925.744144977282
1.5318977829809315,3494.914466391914
-0.4464310376354319,3914.4693519501134
-0.5853448782456725,2504.4669564633064
-1.28401740963856,5127.58637675137
-0.21566380838760535,3562.886665982977
-0.4340267573781114,4346.035705503462
-0.31346775306921404,5810.071824153135
-0.44239693323754126,3785.74193468117
-0.20932286758749127,6312.9529453602845
-0.6587384725625713,2434.186954334409
-0.07349412323191945,1479.981545887037
-0.9997574944937051,5557.065867351301
-0.254379047303225,1104.7599895524174
0.2857753351560003,5894.174450994807
0.9832261792628562,2843.929690002449
-0.8006883604148183,4204.431798818756
1.646412659587566,3367.087933725305
0.020150261832001526,2758.136380043928
1.322590485712704,4848.983973726757
-0.16830086380884582,2644.3239547182543
-0.5839209503821947,3348.914555933196
-0.8265403245508942,3839.682281385358
1.7509948299627835,2467.059948003984
0.16046801893791363,1236.9125442854886
-1.187653762339714,5868.199214033304
-0.24389060410859928,2123.3307829249434
1.1272153546722774,2944.7052830965613
-0.02258445740998727,4086.564922510373
1.2120198316363247,1236.4920310371217
0.3463006888629179,2203.298269765708
-0.11837925775810193,2242.9010708714964
-0.5247772229501366,2976.345607665452
2.079864172086026,2272.331181046973
0.39544014428129354,4828.744599623171
-0.4196759849535544,4165.808696028897
1.1524337334662893,2500.315969941594
-1.1521166745290445,4574.99517557822
-0.9634167948022159,5258.3726816026565
-0.5453422981201134,3270.529189816006
0.6666494513194443,2434.5966870970765
0.5096580440423704,1786.5048007083049
1.4517159452015946,4163.551036313568
-0.7428061191956841,5599.091023144334
-0.9324086589977639,5274.488011403746
-0.0708192196109973,2588.3768914809834
-1.1342814806760286,4984.429703094995
-0.24015640346631162,2905.0417548316573
-0.4281509720397187,3032.276959379162
-0.017549189285268996,1435.250251714145
0.08314187591059807,5350.084099674365
1.9700375599991249,1416.433288731004
-0.26604671348066145,4316.491897663433
1.4431274486522965,3159.514622200561
1.0253038315072935,2857.256750136862
-0.9335430663136792,4187.695951252252
-0.3383814866922218,1942.731746497484
-0.6863659672846407,4363.1648051243
1.4563309729326495,4102.243463528355
-0.5012921884964866,3192.489464462401
1.2244150014060864,2960.379801999077
0.10325358397794482,1821.6106586686767
0.167782965639094,3525.110567871369
-0.06522088831465278,4273.646766912285
-0.7387763401160594,5005.150621529395
0.39889371790338285,4166.827593997135
-0.22620092924556698,2466.037967760853
0.27973286551168286,1392.4133414491428
-0.6813837673007856,4794.484188827246
1.042715275942969,3751.7426100040575
-0.6102665915996517,3733.3803090074
1.6547640212993209,2463.1960026471934
0.06710447210823561,4941.75256753342
1.261506079449823,2959.1602158750347
-0.12452002668364232,4176.901486798269
1.1981694137222523,1970.7023382414168
1.6480667532783304,3607.59350893063
0.4723977096511649,3980.372097176493
0.5764040837909852,2005.871285241926
0.020034179529311358,3473.3885679187806
-0.9016373642386782,2801.278027465041
-0.15112230893682,3180.064792589384
-1.1126734393718425,5955.268136243457
-0.8117893988746361,4029.063675124101
-0.12859496040714946,4251.443448339634
1.1457490981889908,4376.287514555002
1.63680142012793,2914.4940641390226
1.8363203343579357,3007.191003591542
-0.19694942423269074,3171.015817943025
0.43030078084021356,5723.4384249604
-0.7990705614977177,2869.2253710300465
-0.5148589590097756,4296.829243576472
-0.11736448261705099,3155.162002986955
0.31612780724826584,2189.401971175196
1.0323661874412438,3764.2748020453705
-0.30143405623396685,4701.282450358163
-0.07583006583612778,2338.9285731119826
-0.4020993588794355,2203.096480877128
-0.4956229535645935,3525.529953768866
-0.24584878810364721,4041.3365993475
1.1443442737082392,4137.11279849873
-0.5792170374671181,7140.324224398464
1.1185622456268927,1888.5507874313764
-0.37968106589607786,3978.142203617335
-0.20596170594076893,1615.7314115125334
0.8458362451584277,5713.4417634892
-0.06852917512813511,3086.749538023775
-0.4794923788640046,4385.364117998522
-0.4139784740465601,4377.644339969802
1.2846120180458254,5378.628361660634
2.213154106676043,1931.0782440644648
1.1691090957142825,3555.0888770035867
-0.059416253187400625,2288.560613092506
0.6866369254480924,5310.097974352306
1.8550118144210082,1581.78916347634
0.4086139545449891,2354.727117399696
-0.3265132929023289,5918.104208776785
1.2655477209888675,1796.579736764528
-0.41708982225665525,2802.223139718544
-0.3694795696032014,3295.4554934628763
-0.6112833783025833,3722.339124487471
