empl_chge_lc1vs0_iate,reg_ser
0.19348226718683503,44.13662518418517
-0.6561314834979083,43.794759766421855
-0.84494281868543,56.00156836204996
0.945692841418351,55.61319381311606
-1.0064907230465774,54.13462065843544
0.5348488850662148,51.64208012290497
-0.17750663801513133,51.239202675284645
-0.5012945001812743,51.239202675284645
0.5140829216959502,41.1263774068312
0.28396070907677595,50.918617138569005
1.3832264855414242,40.58472706107023
-0.8769711535691751,52.81671062158314
-0.20315471068873964,50.918617138569005
-0.30900037196505603,59.16605356399492
-0.6885925620519506,58.17571650868259
-1.2742951940684368,57.707357830393605
-0.013785470693807866,51.62276087243585
0.7669310625337044,40.50652664870855
0.6112494780097184,45.62378915966991
0.6735771192693415,46.71352130193502
1.0389574174377803,59.16605356399492
-0.13201401606238844,40.424467677940896
1.759654190162267,42.17211466032058
-1.1551552381266537,41.04762817418116
-1.2779368405702924,47.94886509813647
-1.2282012228479373,44.13662518418517
1.1030083464080185,51.62276087243585
2.2366299789057447,43.199874437569264
-0.19474240830381317,47.1570315638461
0.7004783076462677,51.239202675284645
-0.5795729727442487,45.62378915966991
-0.7740850018451025,43.794759766421855
0.2556931532509614,54.86573122936064
-0.7456553522870846,59.47595778135059
-0.37347974753997915,44.82253612444929
0.7769388974168199,40.1215023000053
-0.7652187664344375,51.99242497994736
-0.07621465039704661,56.19212068260055
1.5318977829809315,55.88635513910959
-0.4464310376354319,56.45104328229763
-0.5853448782456725,40.31705615821635
-1.28401740963856,54.89502272010587
-0.21566380838760535,40.50652664870855
-0.4340267573781114,54.89502272010587
-0.31346775306921404,40.58472706107023
-0.44239693323754126,44.13662518418517
-0.20932286758749127,48.36277186842874
-0.6587384725625713,57.91932836569297
-0.07349412323191945,44.34699704539882
-0.9997574944937051,40.1215023000053
-0.254379047303225,41.797024702686336
0.2857753351560003,42.793960732726966
0.9832261792628562,51.20649072287212
-0.8006883604148183,49.76105210425247
1.646412659587566,58.54521222112821
0.020150261832001526,58.54521222112821
1.322590485712704,55.505871920133245
-0.16830086380884582,46.71352130193502
-0.5839209503821947,57.707357830393605
-0.8265403245508942,41.04762817418116
1.7509948299627835,43.794759766421855
0.16046801893791363,49.64290509414352
-1.187653762339714,50.918617138569005
-0.24389060410859928,41.48296305222163
1.1272153546722774,43.19639221231764
-0.02258445740998727,55.918969385169504
1.2120198316363247,50.71721377412224
0.3463006888629179,40.1215023000053
-0.11837925775810193,58.54521222112821
-0.5247772229501366,40.50652664870855
2.079864172086026,47.05410925021325
0.39544014428129354,50.71721377412224
-0.4196759849535544,47.97189674292668
1.1524337334662893,51.62276087243585
-1.1521166745290445,53.08541388864003
-0.9634167948022159,48.36277186842874
-0.5453422981201134,57.707357830393605
0.6666494513194443,54.89502272010587
0.5096580440423704,50.71721377412224
1.4517159452015946,40.31705615821635
-0.7428061191956841,59.16605356399492
