upper,effects,lower,ate,ate_l,ate_u
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
-29039.325434395512,-41009.21618734883,-52979.10694030215,-27550.60238623431,-24070.39246099242,-31030.8123114762
