sal_6_lc2vs0_iate,emplx2_1
-24175.49952887165,2.0
-37644.306245692795,2.0
-41774.24885514537,2.0
-33907.70380927214,2.0
-42734.501639293805,2.0
-28256.048735470613,2.0
-33525.43909255674,2.0
-38386.15852157819,2.0
-28922.212671305177,2.0
-42930.72263612294,3.0
-49889.004325146045,2.0
-49697.368101668486,2.0
-48631.796164722735,1.0
-38963.88178028837,2.0
-30453.21102662303,2.0
-45703.173919374734,2.0
-27526.60382064696,2.0
-48369.575924528755,2.0
-30994.778630340537,1.0
-48887.46672207018,1.0
-45485.61834542887,1.0
-29956.69873805999,3.0
-35958.05474157458,1.0
-47727.254083626234,2.0
-45547.68203741657,2.0
-49336.16062015627,2.0
-44006.96607443006,2.0
-28746.232083108,2.0
-26725.369005652352,2.0
-49844.62249313058,2.0
-34993.810378004586,2.0
-46933.609250371825,2.0
-38238.125144517304,1.0
-43118.61631691102,2.0
-34715.69681904313,2.0
-43306.85870293627,1.0
-42932.2512256228,2.0
-43760.05935382309,3.0
-36456.04356933512,2.0
-43460.075069463026,2.0
-32804.577091062376,2.0
-50095.18654631158,2.0
-40227.790643008484,2.0
-47496.92463854348,1.0
-50793.36457817829,1.0
-39838.19784385135,2.0
-48736.61675234159,2.0
-30380.601656884406,2.0
-25765.44589624832,2.0
-44451.463547010135,1.0
-27071.74435940898,2.0
-52616.62268830852,2.0
-32766.281007559657,2.0
-43637.05108317953,1.0
-37385.71304727884,1.0
-34893.187587386914,2.0
-54168.18276761321,2.0
-32226.488079586645,1.0
-37546.74613259119,2.0
-42173.35564754839,3.0
-32231.02645220509,1.0
-27745.50501997089,2.0
-44816.62856405995,2.0
-28552.125681694313,2.0
-34321.14290346238,2.0
-46466.44725565085,1.0
-26610.30804193443,2.0
-28978.79579667786,2.0
-30801.312837164387,2.0
-35727.48637397886,2.0
-30472.448577481337,2.0
-52496.91604240361,2.0
-44413.07534561348,2.0
-30634.99313903517,2.0
-45868.11240390013,2.0
-47756.72323454429,2.0
-37086.55974600767,2.0
-31441.539008799522,2.0
-28948.368448043937,2.0
-50926.39927797951,1.0
-49471.26665671471,2.0
-47430.628552300725,2.0
-30083.06741057256,2.0
-48478.117179467736,2.0
-35871.94100089845,2.0
-37563.28034263325,2.0
-23707.89296508247,2.0
-55013.960789266595,2.0
-26933.380652613858,2.0
-42432.77442821894,2.0
-36693.285560292585,2.0
-34466.385349774486,2.0
-44786.25271410722,2.0
-25079.710568834926,2.0
-46624.17207177593,2.0
-46233.45156641846,1.0
-35299.528759551074,2.0
-35808.70007155855,2.0
-26464.620291275576,2.0
-36561.3832011536,1.0
-46942.1852264604,1.0
-46674.430417963464,2.0
-44876.277831677835,2.0
-30663.01927852461,3.0
-27835.297745203658,2.0
-47036.156686293805,1.0
-41252.58504182754,2.0
-41706.08515700768,2.0
-30917.916080956824,2.0
-56756.140800150424,1.0
-33523.49029144741,2.0
-44064.05244497224,2.0
-28572.100246978916,2.0
-38838.61299412964,2.0
-45844.427912838466,1.0
-25459.206196933254,1.0
-35954.32114680067,1.0
-35254.42142447274,2.0
-36705.31006188789,2.0
-49044.7162852619,2.0
-44074.92769858142,2.0
