empl_ttl_lc1vs0_iate,reg_al
2.734145806375841,10.050615537983502
2.733763901957773,13.741563324684204
1.8047185994631745,8.825482962327687
-1.029717771406037,10.959246550795884
3.1263610473491443,14.804185875909267
-0.058981509782432884,6.677699816615499
2.1657381144013694,7.51243705615898
2.401928456837493,7.51243705615898
0.680329556031509,8.466574711031729
0.37195152843697965,8.489792942049156
-4.363686717930491,6.2022476666536495
2.21452928952114,5.715020948158258
2.0035232215322507,8.489792942049156
1.6775215354926198,14.40186392129919
3.3898256321744142,16.55187586437651
3.1597167322302515,15.642798481867777
1.8160974559504925,5.783144560228929
-2.8322023695092438,13.57303201294301
0.31319667351234637,14.49019113834319
-1.052660357486031,5.86067097313722
-3.418035729968002,14.40186392129919
1.8727026339508603,6.8852325544836805
-3.1887759186564897,11.03190922138772
2.5694095597617066,6.129921717099373
2.4864635896142526,17.826556324068328
3.2491501166020456,10.050615537983502
-2.3362346525388267,5.783144560228929
-3.5079892821939023,10.812397531915511
1.7186309813768772,15.4126894841696
-3.52097133699613,7.51243705615898
2.159930645919081,14.49019113834319
1.852752758681513,13.741563324684204
0.3699076130875494,19.45958127571632
1.9178539657701823,11.031587821201295
2.160631450806557,6.824294917274682
-0.6261038013853719,12.627328492201132
1.958838942250689,15.9029059034019
1.1133342992970636,9.636531068070866
-3.1127059603657656,10.603827650086728
1.5423922903156317,12.316557609793488
3.5174852906647156,10.08192028414992
2.9496877725277306,14.36506945499525
1.74200635567575,13.57303201294301
0.8954916852513479,14.36506945499525
0.7716246688652904,6.2022476666536495
2.154390187064358,10.050615537983502
-0.6513851198052913,19.07062212473508
3.2416538799148142,11.296729393764217
1.5732221021309907,12.546763015475303
1.3239619574093768,12.627328492201132
1.9383928982007543,13.589459515373113
-1.1622728423962667,15.077459475794244
-1.5424114689106698,16.065847450474042
2.1725584863025142,18.46806689735796
-4.478808731445759,5.6673130249313965
1.5760814257680673,5.6673130249313965
-3.9561255197591563,6.240418498934321
2.6333899770995877,5.86067097313722
2.024175826505865,15.642798481867777
2.7096023228420094,6.129921717099373
-0.7575994947977511,13.741563324684204
1.0004787119368705,7.246800499530508
3.3335154833598812,8.489792942049156
3.0111929052101143,5.985391787419051
-2.238033096824865,14.18646213821365
1.3876771887399806,7.398732050700365
-0.8839388127776777,16.415188823968002
0.7071918039126455,12.627328492201132
2.0430095790870952,5.6673130249313965
2.2773127688955745,13.57303201294301
-3.8358260977714917,12.312436218058837
-3.3195286790854146,16.415188823968002
1.9655469046584093,11.363400659039383
0.0858018191278409,5.783144560228929
2.4478863556712835,12.406693156896807
0.9489983442379888,19.07062212473508
2.3315956124252897,15.642798481867777
0.0030516954447437072,14.36506945499525
-0.30996877286502356,16.415188823968002
-4.661176893015084,10.08192028414992
1.4034833898168673,14.40186392129919
1.7750928352639108,8.825482962327687
2.4342910999078353,6.521730139178338
1.1553952192663268,11.197745334899928
1.2000313072705389,16.542434628723377
1.7024430779075965,10.546473606513493
2.1512849842218333,10.57627785457591
-1.2307092005259745,5.243736010598901
-3.9381129904370615,9.69595074516882
-0.22093567851775786,13.589459515373113
-2.713483141468007,6.114248988758748
0.029239094146691347,6.37366175417484
2.740999037576027,18.70707624051383
2.3455685052241786,15.9029059034019
1.1346567536375023,5.715020948158258
-5.513495984190348,10.57627785457591
2.1101217634670375,6.114248988758748
-2.155157257750108,17.826556324068328
1.3280505353346077,7.1204666083712365
0.6186390937022539,11.031587821201295
0.020186536323699045,6.677699816615499
1.8339527168136254,15.9029059034019
0.22482520246320048,17.664156296958605
2.7561219455990296,13.741563324684204
0.8202144820340863,5.243736010598901
1.7463896876155114,5.33547044819989
-2.8833254532353116,8.825482962327687
2.0118319536341644,18.70707624051383
-1.0963495455229477,13.741563324684204
-1.1580040826449007,12.312436218058837
-2.4936147456200564,16.542434628723377
0.48854783723903505,14.804185875909267
-2.02326340563947,18.46806689735796
-2.4397440413060982,12.316557609793488
-1.8834638766699028,12.406693156896807
1.9182878558125425,10.57627785457591
1.0012685552394918,5.6673130249313965
3.385887926836761,11.177735452316972
1.4692268757746358,6.824294917274682
3.189163429042102,17.664156296958605
1.33550000840608,17.826556324068328
1.3067182558223882,15.9029059034019
-4.269919966918624,8.489792942049156
-0.7899331161557186,5.985391787419051
-3.0742455485485447,12.546763015475303
1.7937287233276165,14.49019113834319
-1.6982975347151386,5.6673130249313965
3.0072161216860893,19.07062212473508
1.453420912734048,15.9029059034019
1.2275433543629357,13.611439749187744
1.0186954040056821,5.240228676999984
-2.422986626340272,16.55187586437651
2.4985732514110555,18.260405399636767
2.672069364521887,8.247064157269982
2.49969368759018,16.065847450474042
2.536401307503007,9.69595074516882
1.398080109000261,6.2022476666536495
-1.7450939772429286,11.197745334899928
1.7355630659915815,11.363400659039383
0.5430001191853933,16.542434628723377
1.1443384245697743,13.718599820031544
2.3718163603700546,6.114248988758748
-4.029200929192161,5.783144560228929
1.6519976779249355,12.546763015475303
1.131738773479312,13.589459515373113
0.9458064733306282,19.80611898020756
-3.923784261404748,9.482405174263086
-5.010523826434788,10.959246550795884
-2.8094959301403737,16.16378596148602
1.8336223598275065,10.603827650086728
-1.8638386417982162,11.363400659039383
-1.395636282998088,9.482405174263086
0.6839032867511148,10.57627785457591
0.814709522444101,18.260405399636767
-1.0873330908178123,10.050615537983502
2.6523973927629303,8.825482962327687
1.707231819019937,11.197745334899928
2.3383505040882677,18.260405399636767
-0.4325438463898721,9.69595074516882
2.473216356963428,5.6673130249313965
3.2161435221320254,5.985391787419051
1.3200561754992934,6.129921717099373
2.640965786117774,10.546473606513493
-0.5551986239576103,11.03190922138772
1.160506773458901,11.363400659039383
3.1339495481071067,10.812397531915511
0.9578667875761142,16.16378596148602
-5.09392764085782,10.57627785457591
2.045657398995141,9.57983365868943
1.4190620940530214,8.489792942049156
1.7805083862039148,6.677699816615499
1.140248663845544,18.70707624051383
3.5339378627966633,16.243252850086606
1.4026926566385114,6.677699816615499
2.10136315452167,11.296729393764217
1.968866920385801,5.33547044819989
-0.5412218830540483,19.45795896166549
2.236763259929446,11.177735452316972
0.6978412031475405,12.316557609793488
0.4557428097757543,18.70707624051383
3.2059303683399896,12.316557609793488
-1.6612953520719065,12.312436218058837
2.032752907418458,6.191809986248865
2.9817002801241492,6.2022476666536495
1.6761658710888403,5.985391787419051
-1.7841489637935468,13.741563324684204
1.9437227218639448,7.1204666083712365
2.698628081903659,6.677699816615499
3.0870195129826934,12.316557609793488
-2.8299539911348583,7.51243705615898
-1.5671911418879985,11.031587821201295
0.04910588148658457,6.114248988758748
-0.6249431293236998,16.065847450474042
-0.21293745399738961,15.642798481867777
2.053374995542531,16.065847450474042
3.525908058636471,6.37366175417484
-1.4960888498564395,5.985391787419051
1.4503502516597289,9.636531068070866
3.268760894940737,13.589459515373113
1.7944104192152217,11.296729393764217
0.3887207607409908,5.240228676999984
1.4946049580998237,9.482405174263086
-5.120520263975381,16.065847450474042
1.6072595348708791,10.959246550795884
-0.1607957176028103,14.961570474613216
-2.463670562076097,5.86067097313722
0.66925628042713,13.741563324684204
0.6594879295960241,10.812397531915511
2.9618875390090045,5.029994350480255
-3.69581879355742,10.812397531915511
-1.0912601536736402,5.985391787419051
-1.3905570100655713,15.077459475794244
-4.411776594778878,5.783144560228929
1.813159965850006,8.247064157269982
3.713180382010341,17.47802267004246
2.185503998390436,6.114248988758748
2.1464473368832317,9.327071086251443
0.6683679483810296,7.1204666083712365
2.638955932833528,8.466574711031729
0.6318129995304456,6.191809986248865
2.054344190799993,5.86067097313722
0.9045690611852488,5.6673130249313965
2.3435461007845646,10.57627785457591
-3.745186213327659,17.826556324068328
0.29550121517413075,15.9029059034019
-4.619556444865449,11.363400659039383
-4.01786013241907,9.377289885772043
-1.8579707524813736,6.2022476666536495
1.706569567594588,15.077459475794244
2.742073021375881,17.664156296958605
0.5877561546056973,8.247064157269982
0.503476771166222,8.825482962327687
2.9941563558378363,7.398732050700365
1.7154880419495047,5.243736010598901
2.000575505125475,17.964876728356664
2.077796343369086,14.18646213821365
3.2273361792143525,17.864709888500194
3.143105674919039,19.45958127571632
-2.845176789828085,18.260405399636767
0.6126335639344194,17.47802267004246
-0.0588729124846763,11.197745334899928
1.0312398534798066,9.636531068070866
