sal_9_lc2vs0_iate,reg_ser
7870.874531802361,44.13662518418517
12888.31944530725,43.794759766421855
533.8423601638269,56.00156836204996
-1375.4042867302232,55.61319381311606
2326.3934122477804,54.13462065843544
2189.1032991588672,51.64208012290497
6308.470549369706,51.239202675284645
7422.200161121675,51.239202675284645
2768.0959296571205,41.1263774068312
5783.823272553664,50.918617138569005
-6503.029360579615,40.58472706107023
5259.3681964328125,52.81671062158314
4258.426784341282,50.918617138569005
7442.142983665519,59.16605356399492
11407.064320834665,58.17571650868259
-1510.5974733271505,57.707357830393605
4786.14573972855,51.62276087243585
268.3029150048028,40.50652664870855
2812.5133056065756,45.62378915966991
-14299.216998691398,46.71352130193502
3938.741170963348,59.16605356399492
9903.44204291061,40.424467677940896
-468.4642055409877,42.17211466032058
1014.4725232456653,41.04762817418116
3490.8978086337133,47.94886509813647
-990.3984104745601,44.13662518418517
-3846.847991681564,51.62276087243585
485.3361923592802,43.199874437569264
10165.330203671287,47.1570315638461
-2799.1980315123237,51.239202675284645
11917.406228366232,45.62378915966991
618.919179521431,43.794759766421855
10810.338397599466,54.86573122936064
4113.437234271604,59.47595778135059
7502.008570958752,44.82253612444929
-520.5007288973547,40.1215023000053
8497.136296901012,51.99242497994736
3131.4967945946537,56.19212068260055
-3894.2167515392657,55.88635513910959
10345.932455492191,56.45104328229763
8109.949834620071,40.31705615821635
690.9116503369573,54.89502272010587
11306.908387927857,40.50652664870855
10928.188097720822,54.89502272010587
-7337.379980962282,40.58472706107023
3026.6548330390156,44.13662518418517
-3217.6829752884596,48.36277186842874
4691.455642526188,57.91932836569297
9828.21458093688,44.34699704539882
4783.484859219516,40.1215023000053
10922.347453858445,41.797024702686336
5038.277976958487,42.793960732726966
5364.634809299792,51.20649072287212
3858.4404426667516,49.76105210425247
-1887.945701426513,58.54521222112821
7727.8570152035845,58.54521222112821
-7451.419736903625,55.505871920133245
3144.7516062357986,46.71352130193502
8544.08065323127,57.707357830393605
1473.3046484063975,41.04762817418116
286.298469813838,43.794759766421855
4298.421442218056,49.64290509414352
1449.7054672341164,50.918617138569005
2458.021568123583,41.48296305222163
5939.140853150056,43.19639221231764
8188.651597377381,55.918969385169504
-1372.7021021247892,50.71721377412224
7066.150737845893,40.1215023000053
8803.631433103268,58.54521222112821
10679.729853334135,40.50652664870855
1758.6255096828063,47.05410925021325
-3623.536330502404,50.71721377412224
9521.298228434052,47.97189674292668
-2659.213659020679,51.62276087243585
1967.864350795117,53.08541388864003
9877.034288757306,48.36277186842874
6898.648807185147,57.707357830393605
-1569.7050754635657,54.89502272010587
-2376.735042950807,50.71721377412224
-8544.735303795649,40.31705615821635
7165.6263531346785,59.16605356399492
-317.2154252374339,56.00156836204996
6737.147800886677,52.40854258551276
9612.428422419647,43.49521587724775
12191.632820418621,41.57278495048693
11340.004034195721,51.11621272212679
5728.328925326716,57.267873487302026
-2174.638691540855,54.1093094876617
