empl_chge_lc2vs0_iate,reg_agri
-1.9376496207548197,30.420569431073343
-2.238960356800459,31.72492299534889
-1.8585970665202245,5.69363914978576
-1.410617367783847,17.156511257966585
-1.3836025531647245,10.425683441718604
-2.052424475709446,12.336111894138924
-2.065700065711724,13.272856279921823
-2.0620953962890276,13.272856279921823
-1.8259478400722136,21.44874346620925
-2.0366692107262065,25.447105542939124
-1.1314351738716761,38.426488642538814
-2.0293050506635963,20.90306101162109
-1.8413723261506325,25.447105542939124
-2.0074398579806503,1.132160989646131
-2.4153632431323193,12.782315118678907
-1.5658822012922855,8.332942688788997
-2.4325452666157776,12.190795575052846
-1.6502813734014006,26.302762831609364
-1.6797697940982528,17.05947641370443
-1.0406366745532112,30.409884059187547
-1.1145505971045704,1.132160989646131
-2.262544255721852,23.218144734904
-1.554666642353807,37.68124385002402
-1.376268746056748,20.180144970495384
-1.8113572275301342,26.58932955325777
-1.581501086672156,30.420569431073343
-0.6408259925741845,12.190795575052846
-1.3374769793853838,26.28135983123264
-2.237900305453701,25.725153340464843
-1.2825541338960904,13.272856279921823
-2.0348101491532136,17.05947641370443
-1.6459665259415144,31.72492299534889
-2.121881014624725,17.932562693756196
-1.6808991920914487,3.927831006064245
-2.061767815162848,23.14825227454956
-1.6117188850588486,21.81703550251781
-1.8737097584909477,22.092249117524783
-1.5959364354087606,16.143774716964504
-0.8507978145837756,9.518818038309782
-1.9135449977946033,18.79185971370501
-1.9129149557318414,25.59892040830825
-1.7106883914395463,20.28222278472817
-1.8468575616695153,26.302762831609364
-1.9945782009518185,20.28222278472817
-1.0251735052807986,38.426488642538814
-1.7672017184575124,30.420569431073343
-1.1519851152125784,16.766249047417915
-1.7408799977510574,16.12384262285483
-2.253994033450608,18.757994207245872
-1.3687491155658338,21.81703550251781
-2.277920524900105,21.83368081202904
-1.0191933357095952,33.36162869752894
-1.450149391332401,11.578951027428012
-1.5643637043905876,11.942906218623804
-0.8405310189723075,10.52412367775796
-2.1706116044989394,10.52412367775796
-1.3329324771486222,13.608850492731817
-2.204664209712405,30.409884059187547
-1.9286433938952237,8.332942688788997
-1.5000179160083675,20.180144970495384
-1.5308085697942326,31.72492299534889
-2.333426190305067,13.23318471616647
-1.5782936100076532,25.447105542939124
-1.8451354636893933,34.4734454458848
-1.605040105173947,17.114253331641656
-1.9148739783014328,19.70368081017321
-1.2893269968006988,12.613632740062826
-2.2047242125017923,21.81703550251781
-2.4001684279765207,10.52412367775796
-1.6525794664768756,26.302762831609364
-1.1502744492133226,19.647957347052547
-1.4922317990635463,12.613632740062826
-1.7457575394127933,18.562253210557493
-1.1128527948353741,12.190795575052846
-1.505255386022944,8.320220391373894
-1.7344016022005901,16.766249047417915
-2.0645279200216593,8.332942688788997
-1.7889196800039517,20.28222278472817
-1.5461513043231399,12.613632740062826
-1.0448444891495237,25.59892040830825
-1.6617126529447623,1.132160989646131
-1.6259150177996613,5.69363914978576
-2.04978471516278,21.61563065615585
-2.0047233898024794,30.86665725132705
-2.219585469838362,29.22739596194833
-2.16420707599502,22.32621505968753
-1.742638396890885,7.950620098438058
-1.4385835911093787,11.642586775623563
-0.7298880763773091,12.789203739932198
-1.678977303408725,21.83368081202904
-1.089430794211483,6.687900598978352
-1.6414300397571653,27.451018475410937
-1.5393671461219818,13.963866260572992
-2.1803461627265506,22.092249117524783
-2.1089497168040863,20.90306101162109
-1.2937821012776523,7.950620098438058
-1.9707171130389955,6.687900598978352
-1.6389660156096832,26.58932955325777
-2.441161982225367,9.647452638974611
-1.8741834074541075,3.927831006064245
-1.7604017152773368,12.336111894138924
-1.487061793881637,22.092249117524783
-1.315100976504008,29.32505767081869
-2.176721304054731,31.72492299534889
-2.3541551141476065,11.642586775623563
-1.8374290723290063,35.40501989106287
-1.3276992324464099,5.69363914978576
-1.935837810233064,13.963866260572992
-1.308546189569201,31.72492299534889
-1.670104198419995,19.647957347052547
-1.8172095337994303,29.22739596194833
-1.4048415956334352,10.425683441718604
-1.2985644387148743,11.942906218623804
-1.1254947783305786,18.79185971370501
-1.4016071805600592,8.320220391373894
-1.6849309972104758,7.950620098438058
-2.0461293994498075,10.52412367775796
-2.3223642530685984,16.64323622189432
-2.2864147775630648,23.14825227454956
-1.3198082534957796,29.32505767081869
-2.175512309804013,26.58932955325777
-1.6855350235815485,22.092249117524783
-1.1687730093280762,25.447105542939124
-1.600917712233831,34.4734454458848
-0.6740999873372097,18.757994207245872
-2.1224108430406323,17.05947641370443
-1.5950626409736577,10.52412367775796
-1.8491707399835717,16.766249047417915
-1.8032842748106002,22.092249117524783
-1.9606396147999061,36.10508609312406
-2.3470247542158513,15.599548132494943
-1.0562025527246706,12.782315118678907
-1.80833998821999,25.25684355246182
-2.0549045387552587,18.117577938721773
-2.2058895231927407,11.578951027428012
-1.4816375984912267,12.789203739932198
-1.8567057105570743,38.426488642538814
-1.6426403709889308,30.86665725132705
