sal_9_lc1vs0_iate,earn_x0
14604.222855989388,1193.332697145667
16079.616100807285,3244.6781523613786
14825.56799547924,3719.2213222458727
5201.377158654618,3085.6925448433512
21034.78778904156,4004.131002137021
6678.25301051883,1755.8269456412604
10124.594205404672,2584.370630726857
14547.57972084966,3413.5281476890164
7621.9251257278065,1933.0884472848177
10938.560990733053,3968.939722213053
-7626.950328733242,4292.975371818628
17834.56962634034,4686.399666895838
17021.09852064174,4759.08314777485
11501.567155469644,3485.7685658506025
15927.887500681565,2430.071681191421
22472.476251307304,6995.563964901388
9170.391222507807,1800.598031556699
-1553.742113521635,4116.599833906231
5482.390842011305,2272.22316109235
3745.205947594831,4645.666832185667
-5959.504952518336,4911.659106698894
11381.986633182376,2285.6646826609804
-3174.7205650172036,2845.918390197516
21864.91338534279,5615.714002697792
21560.337137737875,4666.231885699818
21910.031690306587,5196.638068029913
-2480.5834245730616,4076.92783250837
-6690.461006188956,1749.6442113020514
10364.222075229838,1342.3696338424595
-5269.930801498534,4490.609342053655
16500.722567894707,3043.1471959793835
17341.191844798832,5155.20693112442
6084.983302038241,3362.485159182663
14874.798803847865,4016.4146395269454
13073.969859904199,2790.325407162434
4592.100608854642,3760.962602912711
16067.118553037688,3844.823230717023
14996.558461278419,3925.744144977282
-5493.981369838662,3494.914466391914
13282.413706957246,3914.4693519501134
18679.652262102394,2504.4669564633064
21383.322865717877,5127.58637675137
12793.952524843946,3562.886665982977
14240.123612740497,4346.035705503462
13597.846100813178,5810.071824153135
16536.69453439193,3785.74193468117
8765.860425876324,6312.9529453602845
17302.496039799204,2434.186954334409
11936.976773062373,1479.981545887037
19125.28505855275,5557.065867351301
11743.702278590508,1104.7599895524174
8077.346425802847,5894.174450994807
543.001063671225,2843.929690002449
20579.993573892727,4204.431798818756
-9516.815142135154,3367.087933725305
7408.780771611771,2758.136380043928
-7338.3093391580605,4848.983973726757
13779.607264057142,2644.3239547182543
15025.244693328976,3348.914555933196
18797.848373685385,3839.682281385358
2816.726565254267,2467.059948003984
6915.251453791092,1236.9125442854886
22524.36889315603,5868.199214033304
17405.56963668079,2123.3307829249434
-1702.9002181826295,2944.7052830965613
15350.616403885815,4086.564922510373
1693.5251232992896,1236.4920310371217
5289.6181060459185,2203.298269765708
9964.215904891887,2242.9010708714964
15655.176582056596,2976.345607665452
-7976.259704017433,2272.331181046973
-6528.332709147729,4828.744599623171
18192.437277714922,4165.808696028897
3436.902125555923,2500.315969941594
20757.52314291689,4574.99517557822
18116.36001170434,5258.3726816026565
14844.84071811794,3270.529189816006
5904.617780932572,2434.5966870970765
5160.210920379754,1786.5048007083049
-8393.854103662597,4163.551036313568
18103.105807743053,5599.091023144334
17688.13243557815,5274.488011403746
10115.904345092884,2588.3768914809834
16175.758331746945,4984.429703094995
10655.994556523656,2905.0417548316573
12734.979635201418,3032.276959379162
12396.515649788567,1435.250251714145
5239.750802811435,5350.084099674365
-7881.8491217575975,1416.433288731004
9407.9497481309,4316.491897663433
-5894.391762775055,3159.514622200561
5505.874120468472,2857.256750136862
20680.872550816886,4187.695951252252
13322.566466515917,1942.731746497484
14094.675410004887,4363.1648051243
-11745.96179440396,4102.243463528355
14820.12726077398,3192.489464462401
-393.3864181938493,2960.379801999077
8120.395962662997,1821.6106586686767
9741.010677434862,3525.110567871369
12359.903522189825,4273.646766912285
19492.12985465266,5005.150621529395
7831.451035368691,4166.827593997135
14393.04528232244,2466.037967760853
6523.021678814863,1392.4133414491428
20134.320774194362,4794.484188827246
-4547.046019374586,3751.7426100040575
15430.467885991291,3733.3803090074
217.48138053634239,2463.1960026471934
4895.866433907652,4941.75256753342
-3088.2888994067384,2959.1602158750347
6937.792913531683,4176.901486798269
-1617.200011570334,1970.7023382414168
-333.00886498528985,3607.59350893063
1564.2244910077895,3980.372097176493
9177.379201005837,2005.871285241926
10000.649356652124,3473.3885679187806
17859.471006864984,2801.278027465041
11856.160062708643,3180.064792589384
20401.98862392589,5955.268136243457
13476.102265517517,4029.063675124101
13520.250852951272,4251.443448339634
-7155.743841369855,4376.287514555002
-380.3250738230354,2914.4940641390226
-7186.128666816802,3007.191003591542
12354.39075009607,3171.015817943025
3436.472140502167,5723.4384249604
15416.98370923127,2869.2253710300465
15504.601456559063,4296.829243576472
13588.227812376785,3155.162002986955
7954.953399667289,2189.401971175196
-2510.0155467323684,3764.2748020453705
15565.85094058077,4701.282450358163
13505.081365502609,2338.9285731119826
11989.101300779814,2203.096480877128
17223.716352879354,3525.529953768866
15857.874134889149,4041.3365993475
821.2684283432668,4137.11279849873
16788.71886442788,7140.324224398464
7029.394150414842,1888.5507874313764
15398.213164842578,3978.142203617335
14656.340650944065,1615.7314115125334
-6320.032300310012,5713.4417634892
11568.533637963541,3086.749538023775
14960.509768587195,4385.364117998522
12630.120449230972,4377.644339969802
-5103.52139455901,5378.628361660634
-9561.344883682485,1931.0782440644648
-2795.0160819367866,3555.0888770035867
10669.036896311192,2288.560613092506
-86.05854053294343,5310.097974352306
-552.6520401922689,1581.78916347634
5654.107677235041,2354.727117399696
15640.997453086522,5918.104208776785
1764.4346725733667,1796.579736764528
13515.250076518085,2802.223139718544
14383.77921962232,3295.4554934628763
17437.00268311255,3722.339124487471
5041.838892400851,2138.2240765651104
11700.193153213624,2601.928364168456
23280.74148188937,6323.573096570325
13430.89599477342,4338.226220740814
11832.08371153671,2040.3741533227096
4524.4228892797255,4471.393377297148
10711.313993749132,3329.7790955631845
18907.260084590613,5336.830195138055
11059.888286769186,3443.4292234999743
-9293.566139075821,5468.090696668703
18029.69371449177,4121.935428767277
13034.27720493322,3476.709266023497
19608.598163034967,4348.132331540891
7658.1800152591295,2421.5381742493128
22947.37479850935,5836.328468882115
16679.278829291427,4447.062698665194
14156.201540232893,3102.841731317086
12105.698170827116,2468.074948640741
1669.1324086591296,2826.4073615878106
14817.187946731747,4030.121512328451
7462.239123847061,2233.316892300849
11919.04519335207,4488.992329483356
17986.749187151487,1799.1312460844028
287.07133789084173,3344.532240136754
15744.346946659021,3171.728825790159
15000.501354259643,1732.4346918845558
9495.156494258887,1385.2972817249608
7234.658775924997,5776.512629351454
14685.999539185104,3544.538988758148
15375.463941545666,2112.146559783313
21744.997883367003,5145.180783131548
-651.2275741682524,5097.243335181243
2333.756382046612,5426.0752291613
12944.802667218457,4894.706522457524
4297.375265861035,3861.0471569373294
5222.321113739718,2698.784413288972
16098.681259703053,3013.629550984904
23233.67164787037,6382.177927898954
434.2475134007891,2403.0838435498385
8243.317933246013,2482.1997869676475
20685.48964905952,4276.496145311158
9409.575063519604,1454.506432689
5229.729810703477,2714.933118758521
13157.524655087867,4914.307897645444
-9995.582871078695,3126.3134159404417
9829.651346115079,1619.3065509972791
3693.6646697333726,2527.784509468013
-2212.9558815609666,3771.7859168083537
5810.540207288164,2801.6215599245006
5298.824468442144,2623.0446577251205
18150.850441509232,2978.601011678399
-7753.151738823804,2467.6711803404537
4105.446993159208,3830.3825104348575
-249.8403690928883,3653.944223358132
-7989.081135572743,5165.984056671632
14154.860880773958,3668.846712783567
21323.347946572692,4197.2032693262
17355.66965447552,4119.146808841497
18228.02356444643,4808.331879334657
14872.168025566896,4924.730435581283
22619.391643294002,5484.717660448678
11042.009276307588,4148.473288289153
12016.148236801331,1606.1147844477057
15350.145446961484,4467.088637684439
13157.93764982645,2569.359907167069
-6274.395046715084,2123.234946887559
12244.514072264954,4096.23341909503
-9831.828520581013,3640.7433975626655
-7192.003772597094,1503.696198122301
-1414.5831751879814,3837.818161742435
13059.670754200786,3211.2343253916074
13346.600972568394,2680.867361264716
7828.778082846198,3388.4628070053545
9166.368837582357,3472.1371672790897
21407.86767934072,4032.918742548976
13247.472479091964,3743.445491839093
10560.438427612693,2021.4275954292896
21072.76107505398,5027.096147286086
19962.968091568975,4138.790223026816
17981.861443667556,2976.7510811775605
-360.14795531533446,4230.856145406076
7120.1717560162,2639.3325484822367
8931.43803628534,6395.766599036037
12482.04052104363,4325.880865350576
17949.61651157681,4945.593607146445
17820.443749049435,2681.0544517537974
16113.887296700592,3644.329421057144
5976.9333993792025,3578.338011785222
-1656.1505977601778,4149.713017436649
22610.023881145946,4415.613048401213
-8280.21770225992,1601.23685270193
16292.79955580943,7344.155862815863
6187.934382936897,1749.8680771010422
10613.133571476683,3717.6271465220457
18424.186005865457,2675.427876970608
21860.66548994531,5694.560637039672
7036.353535324251,3929.545770025674
5178.0457149806225,5600.964882255158
-2853.2388377650473,4317.687849879147
17563.331659429852,1877.6096410846887
11451.165579823686,5603.655026878279
4533.616341222729,4090.269455960972
-11004.797344242757,4839.295697285171
1535.9352675184427,4732.561724408808
-7850.767524243406,4325.724163879226
13736.48851326192,4106.151619280391
12133.75753900989,4361.470025204451
15464.728625236821,4401.974094292035
16763.948225897424,3582.986235138961
17262.439939423683,2396.8216599158263
13860.52578068052,1545.5361721913766
9868.871516833391,2924.3115114992097
10627.12126164603,5251.487895026775
13133.828270818656,2702.920525576427
17262.18833226984,2779.9177988280103
15768.403513812442,4773.25577055998
-414.8151481949626,1580.0183101562484
