ATE_10,ATE_20,ATE_21,ATE_SE_10,ATE_SE_20,ATE_SE_21,ATE_t_10,ATE_t_20,ATE_t_21,ATE_p_10,ATE_p_20,ATE_p_21
2406.493731777594,-27550.60238623431,-29957.096118011905,1140.866862504352,1775.6499367811546,2004.0683862995159,2.1093554479223156,15.515784848998571,14.948140653686606,0.03491415988868684,2.752889623213939e-54,1.6218821237233522e-50
