empl_ttl_lc1vs0_iate,earn_x0
2.734145806375841,1193.332697145667
2.733763901957773,3244.6781523613786
1.8047185994631745,3719.2213222458727
-1.029717771406037,3085.6925448433512
3.1263610473491443,4004.131002137021
-0.058981509782432884,1755.8269456412604
2.1657381144013694,2584.370630726857
2.401928456837493,3413.5281476890164
0.680329556031509,1933.0884472848177
0.37195152843697965,3968.939722213053
-4.363686717930491,4292.975371818628
2.21452928952114,4686.399666895838
2.0035232215322507,4759.08314777485
1.6775215354926198,3485.7685658506025
3.3898256321744142,2430.071681191421
3.1597167322302515,6995.563964901388
1.8160974559504925,1800.598031556699
-2.8322023695092438,4116.599833906231
0.31319667351234637,2272.22316109235
-1.052660357486031,4645.666832185667
-3.418035729968002,4911.659106698894
1.8727026339508603,2285.6646826609804
-3.1887759186564897,2845.918390197516
2.5694095597617066,5615.714002697792
2.4864635896142526,4666.231885699818
3.2491501166020456,5196.638068029913
-2.3362346525388267,4076.92783250837
-3.5079892821939023,1749.6442113020514
1.7186309813768772,1342.3696338424595
-3.52097133699613,4490.609342053655
2.159930645919081,3043.1471959793835
1.852752758681513,5155.20693112442
0.3699076130875494,3362.485159182663
1.9178539657701823,4016.4146395269454
2.160631450806557,2790.325407162434
-0.6261038013853719,3760.962602912711
1.958838942250689,3844.823230717023
1.1133342992970636,3925.744144977282
-3.1127059603657656,3494.914466391914
1.5423922903156317,3914.4693519501134
3.5174852906647156,2504.4669564633064
2.9496877725277306,5127.58637675137
1.74200635567575,3562.886665982977
0.8954916852513479,4346.035705503462
0.7716246688652904,5810.071824153135
2.154390187064358,3785.74193468117
-0.6513851198052913,6312.9529453602845
3.2416538799148142,2434.186954334409
1.5732221021309907,1479.981545887037
1.3239619574093768,5557.065867351301
1.9383928982007543,1104.7599895524174
-1.1622728423962667,5894.174450994807
-1.5424114689106698,2843.929690002449
2.1725584863025142,4204.431798818756
-4.478808731445759,3367.087933725305
1.5760814257680673,2758.136380043928
-3.9561255197591563,4848.983973726757
2.6333899770995877,2644.3239547182543
2.024175826505865,3348.914555933196
2.7096023228420094,3839.682281385358
-0.7575994947977511,2467.059948003984
1.0004787119368705,1236.9125442854886
3.3335154833598812,5868.199214033304
3.0111929052101143,2123.3307829249434
-2.238033096824865,2944.7052830965613
1.3876771887399806,4086.564922510373
-0.8839388127776777,1236.4920310371217
0.7071918039126455,2203.298269765708
2.0430095790870952,2242.9010708714964
2.2773127688955745,2976.345607665452
-3.8358260977714917,2272.331181046973
-3.3195286790854146,4828.744599623171
