sal_3_lc1vs0_iate,emplx1_4
-17415.1031705239,2.0
-25305.746235323335,2.0
-27814.00738551387,3.0
-23939.49517816627,2.0
-32443.46979372244,2.0
-19252.828301220972,1.0
-21754.414397683897,2.0
-26132.066732960135,2.0
-19583.607062069976,2.0
-29068.56497138829,2.0
-33507.81939066237,2.0
-34557.90536122679,2.0
-33206.990960703944,1.0
-25771.020703622424,2.0
-21224.217152578247,2.0
-40443.119240977925,2.0
-17639.679563740265,2.0
-32622.856521167567,1.0
-20722.610646580728,2.0
-35297.5177895776,2.0
-32741.071619922895,2.0
-19326.05310331602,2.0
-23070.99496129854,1.0
-36175.13211878299,2.0
-34617.33914352088,2.0
-36608.90174036606,3.0
-30837.182013579783,2.0
-17907.461941494585,2.0
-17942.076634149467,2.0
-34530.80556441923,2.0
-25160.126131207566,1.0
-35437.800816585375,2.0
-25256.23755639718,2.0
-30421.807644231587,2.0
-23428.232273581387,2.0
-27813.945823005313,1.0
-29688.119503097078,2.0
-30693.88810294368,1.0
-24291.688135672623,2.0
-28981.839002558616,2.0
-21607.353406322574,2.0
-37396.64686358426,2.0
-25870.09424285257,2.0
-32055.39241277901,1.0
-39685.59554082267,2.0
-29489.562612563448,1.0
-38482.96106569735,2.0
-22189.204744630057,1.0
-17004.71819721548,2.0
-35409.17293620383,2.0
-17823.56200956145,2.0
-37766.418724977644,2.0
-22640.68299875898,2.0
-32253.05936951845,1.0
-24654.80903645283,1.0
-23186.14561288096,2.0
-34743.95167606504,1.0
-22366.00685744034,3.0
-25836.235321440174,2.0
-29608.902779363212,2.0
-20837.19399697987,2.0
-17833.9782615763,2.0
-38674.99777111044,3.0
-19625.56066145896,1.0
-22575.15831563789,2.0
-31723.314857090405,1.0
-17990.528686408485,1.0
-19073.293046008315,2.0
-19171.713840372962,2.0
-24268.749474896184,2.0
-19316.23011260044,2.0
-35173.125778535265,2.0
-31740.68098378273,1.0
-21134.055669029673,2.0
-34694.17471644448,1.0
-34348.869748631536,2.0
-25489.38137249599,1.0
-21774.562287047534,2.0
-19630.555238780216,3.0
-32619.98634424249,1.0
-35605.72143464559,1.0
-35823.39271572521,3.0
-22163.002399586272,2.0
-34187.682101731305,2.0
-23796.584831791082,1.0
-24214.05996981355,2.0
-17390.836837062387,2.0
-37759.11185731662,1.0
-18055.12477987335,2.0
-30961.690124440465,2.0
-24125.136919558492,1.0
-23011.671901068315,2.0
-33437.35512490579,2.0
-17881.030393876736,2.0
-33106.05405113527,2.0
-30425.67651579465,1.0
-26532.194720630883,1.0
-23626.347544077973,1.0
-18047.51390479693,2.0
-27043.770758876657,1.0
-32383.90009721407,1.0
-34954.310522100954,2.0
-31535.080746157266,2.0
-21015.40937176602,3.0
-18038.882593094793,2.0
-34640.7001171462,1.0
-26915.01669979139,1.0
-27943.7573729496,2.0
-20478.673149900646,2.0
-37711.79195343254,1.0
-22276.114463611186,2.0
-31904.784204790005,2.0
-18602.566068983055,2.0
-25814.948807009358,2.0
-31223.664670909686,1.0
-18305.374613839165,1.0
-26326.29011465775,2.0
-23689.648935541714,2.0
-24599.362730920788,2.0
-37362.51892383423,2.0
-29962.803315762525,2.0
-32883.7248388344,1.0
-33750.42579383972,2.0
-23542.073494345506,1.0
-22152.7263848211,2.0
-25700.3328088512,1.0
-38308.33369388414,1.0
-24145.212758002905,2.0
-31793.43696941984,1.0
-25837.430523570038,1.0
-19157.002879969605,2.0
-26913.576223822907,2.0
-32877.94626428665,2.0
-20395.158244914095,2.0
-19362.525189160748,2.0
-27032.53802735584,2.0
-31681.00948524809,1.0
-32235.371393209927,1.0
-42791.6128859482,1.0
-18501.39014862413,2.0
-30991.77902560891,2.0
-17652.5697037227,2.0
-36721.276921074284,2.0
-25378.109334741133,1.0
-32692.207215944676,2.0
-31598.474629261982,2.0
-36237.45893387396,1.0
-18742.31240744461,2.0
-25619.711908691752,2.0
-19394.592974872787,2.0
-35703.267594153556,2.0
-18053.73147741477,1.0
-20366.641420268832,2.0
-41357.548724049746,1.0
-18358.731303464236,1.0
-23880.995560196454,2.0
-24958.688637512,2.0
-28464.25604633324,1.0
-20069.36254371567,2.0
-21971.942004177487,2.0
-38808.101895724176,1.0
-31684.665617708954,2.0
-18288.575203826484,1.0
-33715.663576600346,2.0
-24936.10338155419,2.0
-36147.30358287094,2.0
-26410.344521257408,1.0
-35034.05002580755,2.0
-31527.197632357173,2.0
-26163.732071928607,2.0
-33219.95842659875,2.0
-20955.366372953846,2.0
-37938.010837578244,2.0
-33506.875871770804,2.0
-26479.083158861453,1.0
-21536.58275337253,1.0
-23039.52112579772,1.0
-31140.779844910947,2.0
-20886.246621692375,2.0
-34789.333305024615,2.0
-17905.57796631088,2.0
-24899.320571254677,1.0
-25605.123899853203,1.0
-18114.958241335808,2.0
-17945.11111744317,1.0
-37662.71694330331,2.0
-26603.50293952319,2.0
-19098.781476578642,2.0
-37536.91973377703,2.0
-35960.159716556576,2.0
-34711.66000130544,1.0
-33599.739695265234,2.0
-29771.676948421467,1.0
-23143.426351239494,2.0
-25614.930742157314,1.0
-37973.67742381954,2.0
-20713.13054374513,2.0
-21424.43064549985,2.0
-33145.08491102028,2.0
-17592.622186101325,2.0
-22146.44539303411,2.0
-36278.20321887508,2.0
-23065.3060871968,2.0
-17446.66461033421,2.0
-21747.22060631561,2.0
-26633.990215076585,1.0
-22226.66830293779,2.0
-22077.032249184253,2.0
-25841.22435380471,1.0
-20339.35695157101,2.0
-28755.499363330186,2.0
-25262.01905205636,2.0
-35698.686757842195,1.0
-28235.322496173976,2.0
-33334.85922356422,2.0
-32456.451228349615,1.0
-34064.748379280805,2.0
-32911.42428773715,2.0
-35847.99981472389,2.0
-32479.731377553697,2.0
-17039.382665687368,2.0
-32333.458308285568,2.0
-21824.512703207067,1.0
-19284.07445022453,1.0
-30634.449808336394,2.0
-25411.01935720171,2.0
-18101.332843040444,2.0
-27768.756397002544,2.0
-25175.870400562475,1.0
-22847.276586498643,3.0
-25777.26246093487,1.0
-26562.991418311387,1.0
-32149.48510655452,1.0
